,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
291,3,5:27.0,,Defensive rebound by A. Aminu,50,65
292,3,5:20.0,,D. Lillard misses 3-pt jump shot from 25 ft,50,65
293,3,5:18.0,,Offensive rebound by J. Nurkić,50,65
294,3,5:16.0,,J. Nurkić misses 2-pt jump shot from 6 ft (block by J. Crowder),50,65
295,3,5:16.0,,Offensive rebound by C. McCollum,50,65
296,3,5:13.0,,C. McCollum makes 2-pt jump shot from 1 ft,50,67
297,3,5:13.0,Utah full timeout,,50,67
298,3,5:00.0,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),,52,67
299,3,4:44.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),52,70
300,3,4:34.0,Personal foul by W. Baldwin (drawn by R. Rubio),,52,70
301,3,4:34.0,R. Neto enters the game for R. Rubio,,52,70
302,3,4:27.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Gobert),,55,70
303,3,4:15.0,,Shooting foul by R. O'Neale (drawn by D. Lillard),55,70
304,3,4:15.0,,D. Lillard makes free throw 1 of 2,55,71
305,3,4:15.0,,Z. Collins enters the game for A. Aminu,55,71
306,3,4:15.0,,E. Davis enters the game for J. Nurkić,55,71
307,3,4:15.0,D. Favors enters the game for R. Gobert,,55,71
308,3,4:15.0,,D. Lillard makes free throw 2 of 2,55,72
309,3,3:56.0,Personal foul by W. Baldwin (drawn by D. Exum),,55,72
310,3,3:56.0,D. Exum makes free throw 1 of 2,,56,72
311,3,3:56.0,,P. Connaughton enters the game for C. McCollum,56,72
312,3,3:56.0,D. Exum makes free throw 2 of 2,,57,72
313,3,3:41.0,,E. Davis makes 2-pt dunk from 1 ft (assist by D. Lillard),57,74
314,3,3:22.0,J. Crowder misses 3-pt jump shot from 26 ft,,57,74
315,3,3:19.0,,Defensive rebound by Z. Collins,57,74
316,3,3:12.0,,D. Lillard misses 2-pt hook shot from 3 ft,57,74
317,3,3:08.0,Defensive rebound by D. Favors,,57,74
318,3,2:59.0,D. Exum misses 3-pt jump shot from 25 ft,,57,74
319,3,2:57.0,,Defensive rebound by E. Davis,57,74
320,3,2:43.0,,Turnover by E. Davis (bad pass; steal by R. Neto),57,74
321,3,2:43.0,Personal foul by Z. Collins (drawn by R. Neto),,57,74
322,3,2:43.0,R. Neto misses free throw 1 of 2,,57,74
323,3,2:43.0,Offensive rebound by Team,,57,74
324,3,2:43.0,,S. Napier enters the game for W. Baldwin,57,74
325,3,2:43.0,R. Neto misses free throw 2 of 2,,57,74
326,3,2:41.0,,Defensive rebound by Z. Collins,57,74
327,3,2:24.0,,D. Lillard misses 2-pt layup from 2 ft (block by D. Favors),57,74
328,3,2:20.0,Defensive rebound by R. Neto,,57,74
329,3,2:18.0,J. Crowder misses 2-pt layup from 1 ft,,57,74
330,3,2:16.0,,Defensive rebound by E. Davis,57,74
331,3,2:06.0,,E. Davis misses 2-pt layup from 1 ft,57,74
332,3,2:03.0,Defensive rebound by J. Crowder,,57,74
333,3,1:54.0,J. Crowder makes 2-pt layup at rim (assist by R. O'Neale),,59,74
334,3,1:31.0,,P. Connaughton makes 2-pt layup at rim (assist by D. Lillard),59,76
335,3,1:18.0,R. Neto misses 3-pt jump shot from 25 ft,,59,76
336,3,1:14.0,,Defensive rebound by E. Davis,59,76
337,3,0:58.0,,S. Napier misses 2-pt jump shot from 12 ft,59,76
338,3,0:56.0,,Offensive rebound by E. Davis,59,76
339,3,0:37.0,,D. Lillard makes 2-pt jump shot from 6 ft,59,78
340,3,0:27.0,J. Crowder misses 2-pt jump shot from 18 ft,,59,78
341,3,0:24.0,,Defensive rebound by S. Napier,59,78
342,3,0:03.0,,D. Lillard makes 2-pt jump shot from 3 ft,59,80
343,4,11:41.0,,S. Napier makes 2-pt layup from 1 ft,59,82
344,4,11:22.0,D. Exum makes 2-pt layup from 1 ft,,61,82
345,4,11:04.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by C. McCollum),61,85
346,4,10:51.0,D. Favors makes 2-pt jump shot from 19 ft (assist by D. Exum),,63,85
347,4,10:24.0,,Z. Collins misses 2-pt jump shot from 15 ft,63,85
348,4,10:21.0,Defensive rebound by D. Mitchell,,63,85
349,4,10:07.0,D. Exum misses 2-pt hook shot from 7 ft,,63,85
350,4,10:05.0,Offensive rebound by D. Favors,,63,85
351,4,10:05.0,Shooting foul by P. Connaughton (drawn by D. Favors),,63,85
352,4,10:05.0,D. Favors makes free throw 1 of 2,,64,85
353,4,10:05.0,D. Favors makes free throw 2 of 2,,65,85
354,4,9:49.0,,Offensive foul by E. Davis (drawn by D. Favors),65,85
355,4,9:49.0,,Turnover by E. Davis (offensive foul),65,85
356,4,9:39.0,D. Favors misses 2-pt layup from 1 ft (block by E. Davis),,65,85
357,4,9:36.0,,Defensive rebound by Z. Collins,65,85
358,4,9:25.0,,C. McCollum misses 2-pt jump shot from 11 ft,65,85
359,4,9:23.0,Defensive rebound by D. Mitchell,,65,85
360,4,9:19.0,Personal foul by P. Connaughton (drawn by D. Mitchell),,65,85
361,4,9:19.0,R. Neto enters the game for D. Exum,,65,85
362,4,9:19.0,R. Gobert enters the game for D. Favors,,65,85
363,4,9:13.0,D. Mitchell misses 2-pt layup from 2 ft,,65,85
364,4,9:11.0,,Defensive rebound by E. Davis,65,85
365,4,8:59.0,,S. Napier misses 3-pt jump shot from 25 ft,65,85
366,4,8:57.0,Defensive rebound by R. Gobert,,65,85
367,4,8:49.0,R. Gobert misses 2-pt jump shot from 9 ft,,65,85
368,4,8:48.0,Offensive rebound by Team,,65,85
369,4,8:48.0,,J. Nurkić enters the game for E. Davis,65,85
370,4,8:48.0,,A. Aminu enters the game for Z. Collins,65,85
371,4,8:42.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by J. Ingles),,68,85
372,4,8:17.0,,C. McCollum misses 2-pt jump shot from 12 ft,68,85
373,4,8:14.0,Defensive rebound by J. Jerebko,,68,85
374,4,8:06.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by R. Neto),,71,85
375,4,8:04.0,,Portland full timeout,71,85
376,4,8:04.0,,E. Turner enters the game for P. Connaughton,71,85
377,4,8:04.0,,D. Lillard enters the game for S. Napier,71,85
378,4,7:47.0,,Turnover by J. Nurkić (turnover),71,85
379,4,7:47.0,,Violation by J. Nurkić (kicked ball),71,85
380,4,7:39.0,D. Mitchell makes 2-pt layup from 4 ft (assist by R. Neto),,73,85
381,4,7:39.0,Shooting foul by E. Turner (drawn by D. Mitchell),,73,85
382,4,7:39.0,D. Mitchell makes free throw 1 of 1,,74,85
383,4,7:26.0,,D. Lillard makes 2-pt jump shot from 12 ft,74,87
384,4,7:14.0,D. Mitchell misses 2-pt jump shot from 15 ft,,74,87
