,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
35,1,7:35.0,,K. Irving makes 3-pt jump shot from 22 ft (assist by A. Horford),5,14
36,1,7:20.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,5,14
37,1,7:18.0,,Defensive rebound by A. Baynes,5,14
38,1,7:05.0,,J. Tatum makes 2-pt layup from 5 ft (assist by A. Baynes),5,16
39,1,7:02.0,Brooklyn full timeout,,5,16
40,1,6:42.0,D. Carroll makes 2-pt layup at rim (assist by A. Crabbe),,7,16
41,1,6:24.0,,A. Horford makes 2-pt hook shot from 9 ft (assist by A. Baynes),7,18
42,1,6:09.0,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft,,9,18
43,1,5:47.0,,A. Horford makes 2-pt hook shot from 8 ft,9,20
44,1,5:25.0,T. Zeller makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),,12,20
45,1,5:10.0,,Offensive foul by K. Irving (drawn by R. Hollis-Jefferson),12,20
46,1,5:10.0,,Turnover by K. Irving (offensive foul),12,20
47,1,5:10.0,,M. Morris enters the game for J. Tatum,12,20
48,1,5:10.0,,M. Smart enters the game for A. Horford,12,20
49,1,5:10.0,C. LeVert enters the game for T. Zeller,,12,20
50,1,5:10.0,J. Harris enters the game for A. Crabbe,,12,20
51,1,5:10.0,J. Allen enters the game for S. Dinwiddie,,12,20
52,1,5:00.0,D. Carroll misses 2-pt layup from 4 ft (block by J. Brown),,12,20
53,1,4:59.0,,Defensive rebound by K. Irving,12,20
54,1,4:53.0,,J. Brown makes 2-pt layup from 3 ft,12,22
55,1,4:32.0,R. Hollis-Jefferson makes 2-pt jump shot from 15 ft (assist by C. LeVert),,14,22
56,1,4:14.0,,M. Smart makes 2-pt jump shot from 3 ft,14,24
57,1,3:55.0,J. Harris misses 2-pt layup from 3 ft,,14,24
58,1,3:53.0,,Defensive rebound by M. Smart,14,24
59,1,3:46.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Smart),14,27
60,1,3:33.0,Personal foul by J. Brown (drawn by R. Hollis-Jefferson),,14,27
61,1,3:33.0,N. Stauskas enters the game for D. Carroll,,14,27
62,1,3:33.0,Q. Acy enters the game for R. Hollis-Jefferson,,14,27
63,1,3:33.0,,Boston full timeout,14,27
64,1,3:23.0,J. Allen makes 2-pt layup from 1 ft (assist by C. LeVert),,16,27
65,1,3:07.0,,M. Smart misses 3-pt jump shot from 29 ft,16,27
66,1,3:04.0,Defensive rebound by N. Stauskas,,16,27
67,1,2:50.0,Q. Acy makes 2-pt jump shot from 11 ft (assist by J. Harris),,18,27
68,1,2:33.0,,Turnover by K. Irving (bad pass),18,27
69,1,2:33.0,,D. Theis enters the game for K. Irving,18,27
70,1,2:33.0,,T. Rozier enters the game for A. Baynes,18,27
71,1,2:26.0,Turnover by Q. Acy (traveling),,18,27
72,1,2:15.0,,M. Smart makes 2-pt jump shot from 12 ft,18,29
73,1,1:59.0,J. Harris makes 2-pt layup from 3 ft (assist by N. Stauskas),,20,29
74,1,1:47.0,,T. Rozier misses 2-pt layup from 5 ft,20,29
75,1,1:44.0,Defensive rebound by C. LeVert,,20,29
76,1,1:34.0,C. LeVert makes 2-pt layup from 6 ft,,22,29
77,1,1:34.0,Shooting foul by M. Morris (drawn by C. LeVert),,22,29
78,1,1:34.0,C. LeVert makes free throw 1 of 1,,23,29
79,1,1:22.0,,M. Smart makes 2-pt jump shot from 18 ft (assist by J. Brown),23,31
80,1,1:09.0,Shooting foul by M. Morris (drawn by J. Allen),,23,31
81,1,1:09.0,J. Allen makes free throw 1 of 2,,24,31
82,1,1:09.0,,A. Horford enters the game for J. Brown,24,31
83,1,1:09.0,J. Allen makes free throw 2 of 2,,25,31
84,1,0:58.0,,Personal foul by J. Harris (drawn by M. Morris),25,31
85,1,0:52.0,,M. Morris makes 3-pt jump shot from 22 ft (assist by T. Rozier),25,34
86,1,0:42.0,C. LeVert misses 2-pt jump shot from 7 ft,,25,34
87,1,0:40.0,,Defensive rebound by T. Rozier,25,34
88,1,0:36.0,,Shooting foul by J. Allen (drawn by M. Morris),25,34
89,1,0:36.0,,M. Morris makes free throw 1 of 2,25,35
90,1,0:36.0,,M. Morris misses free throw 2 of 2,25,35
91,1,0:34.0,Defensive rebound by J. Allen,,25,35
92,1,0:20.0,N. Stauskas makes 3-pt jump shot from 26 ft,,28,35
93,1,0:04.0,,T. Rozier misses 3-pt jump shot from 27 ft,28,35
94,1,0:02.0,,Offensive rebound by A. Horford,28,35
95,1,0:01.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Horford),28,38
96,2,11:45.0,J. Allen misses 2-pt hook shot from 9 ft,,28,38
97,2,11:42.0,,Defensive rebound by D. Theis,28,38
98,2,11:25.0,,D. Theis makes 2-pt jump shot from 10 ft (assist by T. Rozier),28,40
99,2,11:12.0,J. Harris misses 3-pt jump shot from 26 ft,,28,40
100,2,11:12.0,,Defensive rebound by A. Horford,28,40
101,2,10:58.0,,J. Tatum enters the game for D. Theis,28,40
102,2,10:54.0,,Turnover by M. Morris (turnover; steal by C. LeVert),28,40
103,2,10:54.0,Personal foul by T. Rozier (drawn by A. Crabbe),,28,40
104,2,10:33.0,J. Harris makes 2-pt jump shot from 9 ft (assist by A. Crabbe),,30,40
105,2,10:23.0,,T. Rozier makes 3-pt jump shot from 26 ft,30,43
106,2,10:02.0,A. Crabbe misses 3-pt jump shot from 25 ft,,30,43
107,2,9:58.0,,Defensive rebound by A. Horford,30,43
108,2,9:58.0,,Turnover by A. Horford (bad pass),30,43
109,2,9:58.0,,S. Larkin enters the game for M. Morris,30,43
110,2,9:45.0,C. LeVert misses 2-pt layup from 1 ft (block by A. Horford),,30,43
111,2,9:41.0,Offensive rebound by C. LeVert,,30,43
112,2,9:41.0,J. Allen misses 2-pt layup from 2 ft (block by A. Horford),,30,43
113,2,9:41.0,,Defensive rebound by S. Larkin,30,43
114,2,9:34.0,,Turnover by J. Tatum (lost ball; steal by J. Harris),30,43
115,2,9:23.0,C. LeVert makes 2-pt layup at rim,,32,43
116,2,9:07.0,,Turnover by A. Horford (turnover),32,43
117,2,9:07.0,Q. Acy enters the game for J. Allen,,32,43
118,2,8:51.0,A. Crabbe makes 2-pt layup from 1 ft (assist by C. LeVert),,34,43
119,2,8:51.0,,Boston full timeout,34,43
120,2,8:34.0,,M. Smart misses 3-pt jump shot from 26 ft,34,43
121,2,8:30.0,Defensive rebound by C. LeVert,,34,43
122,2,8:20.0,C. LeVert makes 3-pt jump shot from 25 ft,,37,43
123,2,8:04.0,,M. Smart misses 3-pt jump shot from 26 ft,37,43
124,2,8:03.0,Defensive rebound by D. Carroll,,37,43
125,2,7:40.0,J. Harris makes 2-pt jump shot from 7 ft,,39,43
126,2,7:15.0,,Personal foul by C. LeVert (drawn by T. Rozier),39,43
127,2,7:15.0,,K. Irving enters the game for M. Smart,39,43
128,2,7:15.0,,D. Theis enters the game for A. Horford,39,43
129,2,7:15.0,S. Dinwiddie enters the game for J. Harris,,39,43
130,2,7:15.0,R. Hollis-Jefferson enters the game for C. LeVert,,39,43
131,2,7:08.0,,T. Rozier makes 2-pt jump shot from 15 ft,39,45
132,2,7:08.0,,Shooting foul by D. Carroll (drawn by T. Rozier),39,45
133,2,7:08.0,,T. Rozier misses free throw 1 of 1,39,45
134,2,7:06.0,Defensive rebound by R. Hollis-Jefferson,,39,45
135,2,6:52.0,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,,39,45
136,2,6:49.0,,Defensive rebound by T. Rozier,39,45
137,2,6:36.0,,D. Theis misses 2-pt jump shot from 20 ft,39,45
138,2,6:32.0,Defensive rebound by R. Hollis-Jefferson,,39,45
139,2,6:22.0,D. Carroll misses 3-pt jump shot from 22 ft,,39,45
140,2,6:19.0,,Defensive rebound by D. Theis,39,45
141,2,6:08.0,,D. Theis makes 2-pt jump shot from 12 ft (assist by S. Larkin),39,47
142,2,6:00.0,Personal foul by J. Tatum (drawn by R. Hollis-Jefferson),,39,47
143,2,5:49.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,42,47
144,2,5:34.0,,K. Irving misses 3-pt jump shot from 26 ft,42,47
145,2,5:33.0,Defensive rebound by Team,,42,47
146,2,5:33.0,,Technical foul by K. Irving,42,47
147,2,5:33.0,A. Crabbe makes technical free throw,,43,47
148,2,5:22.0,A. Crabbe misses 3-pt jump shot from 25 ft,,43,47
149,2,5:18.0,,Defensive rebound by K. Irving,43,47
150,2,5:15.0,Offensive charge foul by K. Irving (drawn by Q. Acy),,43,47
151,2,5:15.0,,Turnover by K. Irving (offensive foul),43,47
152,2,5:03.0,S. Dinwiddie makes 3-pt jump shot from 25 ft,,46,47
153,2,4:45.0,,K. Irving makes 3-pt jump shot from 26 ft,46,50
154,2,4:31.0,Q. Acy makes 2-pt layup at rim,,48,50
155,2,4:17.0,,K. Irving makes 2-pt jump shot from 13 ft,48,52
156,2,4:14.0,Brooklyn full timeout,,48,52
157,2,4:14.0,,J. Brown enters the game for J. Tatum,48,52
158,2,4:14.0,,M. Smart enters the game for S. Larkin,48,52
159,2,4:14.0,C. LeVert enters the game for D. Carroll,,48,52
160,2,4:02.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft,,48,52
161,2,4:00.0,Offensive rebound by Q. Acy,,48,52
162,2,3:58.0,Q. Acy misses 2-pt dunk at rim,,48,52
163,2,3:58.0,,Defensive rebound by T. Rozier,48,52
164,2,3:54.0,,T. Rozier makes 2-pt jump shot from 13 ft,48,54
165,2,3:36.0,S. Dinwiddie makes 3-pt jump shot from 24 ft (assist by C. LeVert),,51,54
166,2,3:14.0,,K. Irving makes 3-pt jump shot from 26 ft,51,57
167,2,2:59.0,Shooting foul by D. Theis (drawn by C. LeVert),,51,57
168,2,2:59.0,C. LeVert makes free throw 1 of 2,,52,57
169,2,2:59.0,D. Carroll enters the game for Q. Acy,,52,57
170,2,2:59.0,J. Harris enters the game for A. Crabbe,,52,57
171,2,2:59.0,C. LeVert makes free throw 2 of 2,,53,57
172,2,2:49.0,,K. Irving misses 2-pt layup from 3 ft,53,57
173,2,2:47.0,Defensive rebound by J. Harris,,53,57
174,2,2:35.0,C. LeVert misses 2-pt jump shot from 4 ft,,53,57
175,2,2:31.0,,Defensive rebound by M. Smart,53,57
176,2,2:28.0,,Turnover by M. Smart (bad pass),53,57
177,2,2:15.0,D. Carroll misses 3-pt jump shot from 23 ft,,53,57
178,2,2:13.0,,Defensive rebound by T. Rozier,53,57
179,2,2:02.0,,M. Smart misses 3-pt jump shot from 27 ft,53,57
180,2,2:00.0,Defensive rebound by J. Harris,,53,57
181,2,1:51.0,R. Hollis-Jefferson makes 2-pt layup at rim (assist by S. Dinwiddie),,55,57
182,2,1:32.0,,K. Irving makes 2-pt jump shot from 8 ft,55,59
183,2,1:23.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,55,59
184,2,1:22.0,,Defensive rebound by K. Irving,55,59
185,2,1:15.0,,J. Brown misses 2-pt layup from 1 ft,55,59
186,2,1:15.0,,Offensive rebound by D. Theis,55,59
187,2,1:12.0,,D. Theis makes 2-pt layup from 1 ft,55,61
188,2,0:56.0,C. LeVert makes 2-pt layup from 1 ft,,57,61
189,2,0:44.0,,K. Irving misses 3-pt jump shot from 22 ft,57,61
190,2,0:41.0,Defensive rebound by C. LeVert,,57,61
191,2,0:35.0,Personal foul by J. Brown (drawn by C. LeVert),,57,61
192,2,0:35.0,,J. Tatum enters the game for T. Rozier,57,61
193,2,0:35.0,,A. Horford enters the game for D. Theis,57,61
194,2,0:31.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,57,61
195,2,0:29.0,,Defensive rebound by J. Tatum,57,61
196,2,0:25.0,,Turnover by J. Tatum (out of bounds lost ball),57,61
197,2,0:00.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,59,61
198,2,0:00.0,,M. Smart misses 3-pt jump shot from 57 ft,59,61
199,2,0:00.0,Defensive rebound by Team,,59,61
200,3,11:36.0,A. Crabbe misses 3-pt jump shot from 26 ft,,59,61
201,3,11:33.0,,Defensive rebound by A. Horford,59,61
202,3,11:22.0,Offensive charge foul by J. Tatum (drawn by T. Zeller),,59,61
203,3,11:22.0,,Turnover by J. Tatum (offensive foul),59,61
204,3,11:12.0,D. Carroll misses 2-pt jump shot from 16 ft,,59,61
205,3,11:08.0,,Defensive rebound by K. Irving,59,61
206,3,10:57.0,,A. Horford misses 2-pt jump shot from 9 ft,59,61
207,3,10:54.0,Defensive rebound by A. Crabbe,,59,61
208,3,10:41.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by J. Brown),,59,61
209,3,10:38.0,,Defensive rebound by A. Baynes,59,61
210,3,10:38.0,,Turnover by J. Brown (out of bounds lost ball),59,61
211,3,10:32.0,A. Crabbe makes 2-pt layup from 2 ft (assist by T. Zeller),,61,61
212,3,10:18.0,,K. Irving misses 2-pt jump shot from 4 ft,61,61
213,3,10:14.0,,Offensive rebound by K. Irving,61,61
214,3,10:13.0,,J. Brown misses 3-pt jump shot from 27 ft,61,61
215,3,10:13.0,Defensive rebound by D. Carroll,,61,61
216,3,9:58.0,A. Crabbe misses 3-pt jump shot from 25 ft,,61,61
217,3,9:57.0,Offensive rebound by Team,,61,61
218,3,9:57.0,,Loose ball foul by A. Horford (drawn by T. Zeller),61,61
219,3,9:43.0,D. Carroll makes 2-pt jump shot from 1 ft,,63,61
220,3,9:22.0,,Shooting foul by D. Carroll (drawn by J. Tatum),63,61
221,3,9:22.0,,J. Tatum makes free throw 1 of 2,63,62
222,3,9:22.0,,J. Tatum makes free throw 2 of 2,63,63
223,3,9:13.0,Turnover by S. Dinwiddie (bad pass; steal by K. Irving),,63,63
224,3,9:09.0,,K. Irving misses 2-pt layup from 4 ft,63,63
225,3,9:05.0,Defensive rebound by R. Hollis-Jefferson,,63,63
226,3,8:48.0,S. Dinwiddie misses 3-pt jump shot from 33 ft,,63,63
227,3,8:43.0,Offensive rebound by T. Zeller,,63,63
228,3,8:41.0,T. Zeller misses 2-pt hook shot from 6 ft,,63,63
229,3,8:41.0,,Defensive rebound by A. Baynes,63,63
230,3,8:25.0,,A. Horford makes 2-pt hook shot from 8 ft (assist by K. Irving),63,65
231,3,8:08.0,Shooting foul by A. Baynes (drawn by D. Carroll),,63,65
232,3,8:08.0,D. Carroll makes free throw 1 of 2,,64,65
233,3,8:08.0,D. Carroll makes free throw 2 of 2,,65,65
234,3,7:50.0,,A. Horford makes 2-pt jump shot from 8 ft (assist by K. Irving),65,67
235,3,7:42.0,Turnover by A. Crabbe (out of bounds lost ball),,65,67
236,3,7:25.0,,Personal foul by S. Dinwiddie (drawn by A. Horford),65,67
237,3,7:25.0,C. LeVert enters the game for S. Dinwiddie,,65,67
238,3,7:15.0,,A. Horford misses 2-pt layup from 6 ft (block by R. Hollis-Jefferson),65,67
239,3,7:15.0,Defensive rebound by A. Crabbe,,65,67
240,3,7:08.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by C. LeVert),,67,67
241,3,6:55.0,,K. Irving misses 2-pt jump shot from 3 ft,67,67
242,3,6:53.0,Defensive rebound by C. LeVert,,67,67
243,3,6:49.0,Turnover by C. LeVert (bad pass; steal by J. Brown),,67,67
244,3,6:46.0,,Personal foul by A. Crabbe (drawn by K. Irving),67,67
245,3,6:46.0,,Boston full timeout,67,67
246,3,6:37.0,,J. Tatum misses 3-pt jump shot from 25 ft,67,67
247,3,6:33.0,,Offensive rebound by A. Baynes,67,67
248,3,6:32.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by A. Baynes),67,70
249,3,6:10.0,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,,67,70
250,3,6:08.0,,Defensive rebound by K. Irving,67,70
251,3,6:01.0,,A. Horford misses 2-pt hook shot from 4 ft,67,70
252,3,5:59.0,Defensive rebound by R. Hollis-Jefferson,,67,70
253,3,5:47.0,T. Zeller misses 3-pt jump shot from 22 ft,,67,70
254,3,5:42.0,Offensive rebound by D. Carroll,,67,70
255,3,5:41.0,Turnover by D. Carroll (lost ball; steal by K. Irving),,67,70
256,3,5:37.0,,K. Irving makes 2-pt layup at rim,67,72
257,3,5:27.0,Shooting foul by K. Irving (drawn by C. LeVert),,67,72
258,3,5:27.0,C. LeVert makes free throw 1 of 2,,68,72
259,3,5:27.0,,M. Smart enters the game for A. Horford,68,72
260,3,5:27.0,J. Allen enters the game for A. Crabbe,,68,72
261,3,5:27.0,J. Harris enters the game for T. Zeller,,68,72
262,3,5:27.0,C. LeVert misses free throw 2 of 2,,68,72
263,3,5:27.0,,M. Morris enters the game for J. Tatum,68,72
264,3,5:24.0,,Offensive rebound by A. Baynes,68,72
265,3,5:15.0,,K. Irving makes 2-pt jump shot from 10 ft,68,74
266,3,5:00.0,J. Harris misses 3-pt jump shot from 26 ft,,68,74
267,3,4:57.0,,Defensive rebound by M. Morris,68,74
268,3,4:53.0,,K. Irving misses 3-pt jump shot from 27 ft,68,74
269,3,4:53.0,,Offensive rebound by A. Baynes,68,74
270,3,4:34.0,,M. Morris makes 2-pt jump shot from 8 ft,68,76
271,3,4:32.0,Brooklyn full timeout,,68,76
272,3,4:32.0,N. Stauskas enters the game for D. Carroll,,68,76
273,3,4:32.0,Q. Acy enters the game for R. Hollis-Jefferson,,68,76
274,3,4:22.0,Turnover by J. Allen (bad pass; steal by A. Baynes),,68,76
275,3,4:12.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by M. Smart),68,79
276,3,3:55.0,Q. Acy misses 3-pt jump shot from 23 ft,,68,79
277,3,3:52.0,,Defensive rebound by A. Baynes,68,79
278,3,3:33.0,,M. Morris misses 2-pt jump shot from 3 ft (block by J. Allen),68,79
279,3,3:30.0,Defensive rebound by J. Harris,,68,79
280,3,3:26.0,Q. Acy misses 2-pt layup from 1 ft,,68,79
281,3,3:23.0,,Defensive rebound by Team,68,79
282,3,3:15.0,,M. Morris misses 3-pt jump shot from 25 ft,68,79
283,3,3:12.0,Defensive rebound by J. Allen,,68,79
284,3,2:59.0,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Allen),,71,79
285,3,2:40.0,,K. Irving misses 3-pt jump shot from 25 ft,71,79
286,3,2:37.0,Defensive rebound by N. Stauskas,,71,79
287,3,2:28.0,C. LeVert misses 2-pt jump shot from 14 ft,,71,79
288,3,2:24.0,,Defensive rebound by M. Morris,71,79
289,3,2:14.0,,Turnover by M. Morris (traveling),71,79
290,3,2:14.0,,T. Rozier enters the game for K. Irving,71,79
291,3,2:03.0,C. LeVert misses 2-pt jump shot from 6 ft,,71,79
292,3,2:00.0,,Defensive rebound by T. Rozier,71,79
293,3,1:52.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by T. Rozier),71,82
294,3,1:33.0,Shooting foul by T. Rozier (drawn by Q. Acy),,71,82
295,3,1:33.0,Q. Acy makes free throw 1 of 2,,72,82
296,3,1:33.0,,A. Horford enters the game for A. Baynes,72,82
297,3,1:33.0,Q. Acy makes free throw 2 of 2,,73,82
298,3,1:23.0,,Turnover by J. Brown (out of bounds lost ball),73,82
299,3,1:11.0,C. LeVert misses 2-pt layup from 3 ft (block by A. Horford),,73,82
300,3,1:07.0,Offensive rebound by J. Allen,,73,82
301,3,1:00.0,N. Stauskas misses 3-pt jump shot from 32 ft,,73,82
302,3,0:59.0,Offensive rebound by Team,,73,82
303,3,0:58.0,Turnover by Team (shot clock),,73,82
304,3,0:48.0,,T. Rozier misses 3-pt jump shot from 24 ft,73,82
305,3,0:46.0,Defensive rebound by J. Allen,,73,82
306,3,0:36.0,C. LeVert makes 3-pt jump shot from 27 ft (assist by Q. Acy),,76,82
307,3,0:21.0,,A. Horford misses 3-pt jump shot from 26 ft,76,82
308,3,0:18.0,Defensive rebound by J. Allen,,76,82
309,4,11:47.0,,Offensive foul by A. Horford (drawn by A. Crabbe),76,82
310,4,11:47.0,,Turnover by A. Horford (offensive foul),76,82
311,4,11:36.0,Turnover by J. Harris (bad pass; steal by T. Rozier),,76,82
312,4,11:34.0,,Shooting foul by Q. Acy (drawn by T. Rozier),76,82
313,4,11:34.0,,T. Rozier makes free throw 1 of 2,76,83
314,4,11:34.0,,T. Rozier makes free throw 2 of 2,76,84
315,4,11:18.0,J. Allen misses 2-pt jump shot from 11 ft,,76,84
316,4,11:14.0,,Defensive rebound by A. Horford,76,84
317,4,11:08.0,,Turnover by M. Smart (bad pass; steal by J. Allen),76,84
318,4,11:02.0,Turnover by C. LeVert (lost ball; steal by M. Smart),,76,84
319,4,10:58.0,,M. Smart misses 2-pt layup at rim,76,84
320,4,10:57.0,Defensive rebound by Team,,76,84
321,4,10:46.0,A. Crabbe makes 3-pt jump shot from 27 ft (assist by J. Harris),,79,84
322,4,10:46.0,Shooting foul by T. Rozier (drawn by A. Crabbe),,79,84
323,4,10:46.0,S. Dinwiddie enters the game for C. LeVert,,79,84
324,4,10:46.0,A. Crabbe makes free throw 1 of 1,,80,84
325,4,10:37.0,,Shooting foul by A. Crabbe (drawn by J. Tatum),80,84
326,4,10:37.0,,J. Tatum makes free throw 1 of 2,80,85
327,4,10:37.0,,J. Tatum misses free throw 2 of 2,80,85
328,4,10:34.0,Defensive rebound by Q. Acy,,80,85
329,4,10:19.0,Q. Acy misses 3-pt jump shot from 26 ft,,80,85
330,4,10:16.0,,Defensive rebound by T. Rozier,80,85
331,4,10:04.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Horford),80,88
332,4,9:43.0,A. Crabbe misses 3-pt jump shot from 27 ft,,80,88
333,4,9:40.0,,Defensive rebound by A. Horford,80,88
334,4,9:36.0,,J. Tatum makes 3-pt jump shot from 24 ft (assist by A. Horford),80,91
335,4,9:35.0,Brooklyn full timeout,,80,91
336,4,9:35.0,T. Zeller enters the game for J. Harris,,80,91
337,4,9:35.0,R. Hollis-Jefferson enters the game for Q. Acy,,80,91
338,4,9:35.0,D. Carroll enters the game for J. Allen,,80,91
339,4,9:28.0,Personal foul by M. Smart (drawn by S. Dinwiddie),,80,91
340,4,9:11.0,R. Hollis-Jefferson misses 3-pt jump shot from 27 ft,,80,91
341,4,9:11.0,Offensive rebound by Team,,80,91
342,4,9:00.0,Turnover by Team (shot clock),,80,91
343,4,9:00.0,,A. Horford makes 2-pt dunk at rim (assist by M. Smart),80,93
344,4,8:33.0,R. Hollis-Jefferson makes 2-pt layup at rim (assist by S. Dinwiddie),,82,93
345,4,8:16.0,,M. Smart misses 2-pt jump shot from 12 ft,82,93
346,4,8:14.0,Defensive rebound by S. Dinwiddie,,82,93
347,4,8:11.0,D. Carroll misses 2-pt layup from 5 ft (block by M. Smart),,82,93
348,4,8:11.0,Offensive rebound by D. Carroll,,82,93
349,4,8:03.0,D. Carroll misses 3-pt jump shot from 26 ft,,82,93
350,4,8:00.0,Offensive rebound by D. Carroll,,82,93
351,4,7:49.0,T. Zeller misses 2-pt layup from 1 ft,,82,93
352,4,7:47.0,,Defensive rebound by A. Horford,82,93
353,4,7:42.0,,Personal foul by A. Crabbe (drawn by J. Tatum),82,93
354,4,7:42.0,,J. Brown enters the game for M. Morris,82,93
355,4,7:42.0,,A. Baynes enters the game for A. Horford,82,93
356,4,7:36.0,,Shooting foul by A. Crabbe (drawn by J. Brown),82,93
357,4,7:36.0,,J. Brown misses free throw 1 of 2,82,93
358,4,7:36.0,,Offensive rebound by Team,82,93
359,4,7:36.0,Q. Acy enters the game for T. Zeller,,82,93
360,4,7:36.0,,J. Brown misses free throw 2 of 2,82,93
361,4,7:34.0,Defensive rebound by R. Hollis-Jefferson,,82,93
362,4,7:15.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,84,93
363,4,7:15.0,Shooting foul by A. Baynes (drawn by R. Hollis-Jefferson),,84,93
364,4,7:15.0,,K. Irving enters the game for M. Smart,84,93
365,4,7:15.0,R. Hollis-Jefferson misses free throw 1 of 1,,84,93
366,4,7:11.0,,Defensive rebound by J. Brown,84,93
367,4,6:57.0,,Shooting foul by D. Carroll (drawn by A. Baynes),84,93
368,4,6:57.0,,A. Baynes makes free throw 1 of 2,84,94
369,4,6:57.0,C. LeVert enters the game for D. Carroll,,84,94
370,4,6:57.0,,A. Baynes makes free throw 2 of 2,84,95
371,4,6:49.0,A. Crabbe misses 3-pt jump shot from 25 ft,,84,95
372,4,6:45.0,,Defensive rebound by J. Brown,84,95
373,4,6:34.0,,T. Rozier makes 2-pt jump shot from 15 ft,84,97
374,4,6:16.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,84,97
375,4,6:13.0,,Defensive rebound by A. Baynes,84,97
376,4,6:04.0,,T. Rozier misses 2-pt jump shot from 14 ft,84,97
377,4,6:02.0,,Offensive rebound by T. Rozier,84,97
378,4,6:00.0,,J. Tatum misses 3-pt jump shot from 23 ft,84,97
379,4,5:59.0,,Offensive rebound by Team,84,97
