,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
72,1,4:11.0,Defensive rebound by J. Crawford,,14,13
73,1,3:58.0,Personal foul by P. Connaughton (drawn by N. Bjelica),,14,13
74,1,3:58.0,,Z. Collins enters the game for A. Aminu,14,13
75,1,3:50.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by J. Teague),,16,13
76,1,3:30.0,,E. Davis makes 2-pt layup from 2 ft (assist by D. Lillard),16,15
77,1,3:19.0,N. Bjelica makes 2-pt hook shot at rim,,18,15
78,1,3:06.0,,P. Connaughton misses 2-pt jump shot from 10 ft,18,15
79,1,3:02.0,Defensive rebound by N. Bjelica,,18,15
80,1,2:51.0,T. Gibson makes 2-pt hook shot from 3 ft,,20,15
81,1,2:35.0,,D. Lillard misses 3-pt jump shot from 24 ft,20,15
82,1,2:32.0,Defensive rebound by N. Bjelica,,20,15
83,1,2:18.0,Turnover by N. Bjelica (bad pass; steal by P. Connaughton),,20,15
84,1,2:12.0,Minnesota full timeout,,20,15
85,1,2:05.0,,E. Davis makes 2-pt dunk at rim (assist by E. Turner),20,17
86,1,1:50.0,J. Crawford makes 2-pt jump shot from 20 ft,,22,17
87,1,1:34.0,,D. Lillard misses 3-pt jump shot from 23 ft,22,17
88,1,1:32.0,Defensive rebound by N. Bjelica,,22,17
89,1,1:23.0,J. Teague misses 2-pt jump shot from 9 ft,,22,17
90,1,1:21.0,,Defensive rebound by E. Davis,22,17
91,1,1:17.0,,D. Lillard misses 2-pt layup from 1 ft,22,17
92,1,1:14.0,Defensive rebound by G. Dieng,,22,17
93,1,1:06.0,Offensive foul by G. Dieng (drawn by D. Lillard),,22,17
94,1,1:06.0,Turnover by G. Dieng (offensive foul),,22,17
95,1,0:50.0,,E. Turner misses 2-pt jump shot from 10 ft,22,17
96,1,0:48.0,Defensive rebound by N. Bjelica,,22,17
97,1,0:42.0,Offensive foul by T. Gibson (drawn by E. Turner),,22,17
98,1,0:42.0,Turnover by T. Gibson (offensive foul),,22,17
99,1,0:42.0,,C. McCollum enters the game for Z. Collins,22,17
100,1,0:33.0,,D. Lillard misses 2-pt jump shot from 13 ft,22,17
101,1,0:31.0,Defensive rebound by N. Bjelica,,22,17
102,1,0:18.0,J. Crawford makes 2-pt jump shot from 20 ft,,24,17
103,1,0:17.0,Technical foul by T. Gibson,,24,17
104,1,0:17.0,,D. Lillard misses technical free throw,24,17
105,1,0:17.0,,Offensive rebound by Team,24,17
106,1,0:17.0,,S. Napier enters the game for E. Davis,24,17
107,1,0:17.0,T. Jones enters the game for J. Teague,,24,17
108,1,0:17.0,A. Wiggins enters the game for G. Dieng,,24,17
109,1,0:17.0,M. Georges-Hunt enters the game for T. Gibson,,24,17
110,1,0:02.0,,Shooting foul by A. Wiggins (drawn by D. Lillard),24,17
111,1,0:02.0,,D. Lillard makes free throw 1 of 2,24,18
112,1,0:02.0,,E. Davis enters the game for C. McCollum,24,18
113,1,0:02.0,K. Towns enters the game for M. Georges-Hunt,,24,18
114,1,0:02.0,T. Gibson enters the game for N. Bjelica,,24,18
115,1,0:02.0,,A. Aminu enters the game for P. Connaughton,24,18
116,1,0:02.0,,D. Lillard makes free throw 2 of 2,24,19
117,2,11:48.0,G. Dieng misses 2-pt jump shot from 21 ft,,24,19
118,2,11:46.0,,Defensive rebound by E. Turner,24,19
119,2,11:36.0,,E. Turner misses 2-pt jump shot from 18 ft,24,19
120,2,11:34.0,Defensive rebound by Team,,24,19
121,2,11:16.0,K. Towns misses 3-pt jump shot from 25 ft,,24,19
122,2,11:10.0,Offensive rebound by G. Dieng,,24,19
123,2,11:10.0,G. Dieng misses 2-pt layup at rim,,24,19
124,2,11:09.0,,Defensive rebound by Z. Collins,24,19
125,2,11:06.0,,C. McCollum misses 2-pt jump shot from 17 ft,24,19
126,2,11:04.0,Defensive rebound by K. Towns,,24,19
127,2,10:51.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Crawford),,26,19
128,2,10:32.0,,S. Napier makes 2-pt jump shot from 20 ft,26,21
129,2,10:18.0,J. Crawford makes 2-pt jump shot from 21 ft,,28,21
130,2,10:02.0,,S. Napier misses 3-pt jump shot from 24 ft,28,21
131,2,9:59.0,Defensive rebound by K. Towns,,28,21
132,2,9:49.0,Shooting foul by E. Davis (drawn by K. Towns),,28,21
133,2,9:49.0,K. Towns makes free throw 1 of 2,,29,21
134,2,9:49.0,K. Towns makes free throw 2 of 2,,30,21
135,2,9:34.0,,Z. Collins makes 2-pt dunk at rim (assist by E. Turner),30,23
136,2,9:16.0,Shooting foul by E. Davis (drawn by K. Towns),,30,23
137,2,9:16.0,K. Towns makes free throw 1 of 2,,31,23
138,2,9:16.0,K. Towns makes free throw 2 of 2,,32,23
139,2,8:58.0,,Z. Collins misses 3-pt jump shot from 25 ft,32,23
140,2,8:55.0,Defensive rebound by A. Wiggins,,32,23
141,2,8:41.0,A. Wiggins misses 2-pt jump shot from 3 ft,,32,23
142,2,8:36.0,Offensive rebound by A. Wiggins,,32,23
143,2,8:35.0,Turnover by A. Wiggins (bad pass; steal by Z. Collins),,32,23
144,2,8:30.0,,C. McCollum makes 2-pt layup from 2 ft (assist by S. Napier),32,25
145,2,8:30.0,,Shooting foul by G. Dieng (drawn by C. McCollum),32,25
146,2,8:30.0,,C. McCollum misses free throw 1 of 1,32,25
147,2,8:27.0,Defensive rebound by K. Towns,,32,25
148,2,8:17.0,K. Towns misses 2-pt layup from 2 ft,,32,25
149,2,8:16.0,,Defensive rebound by E. Davis,32,25
150,2,8:09.0,,C. McCollum misses 2-pt layup from 1 ft,32,25
151,2,8:07.0,,Offensive rebound by E. Davis,32,25
152,2,8:07.0,,E. Davis makes 2-pt dunk at rim,32,27
153,2,8:01.0,Minnesota full timeout,,32,27
154,2,7:52.0,K. Towns makes 2-pt jump shot from 20 ft (assist by T. Jones),,34,27
155,2,7:27.0,,E. Davis makes 2-pt hook shot from 1 ft (assist by E. Turner),34,29
156,2,7:04.0,J. Crawford misses 3-pt jump shot from 28 ft,,34,29
157,2,7:01.0,Offensive rebound by K. Towns,,34,29
158,2,7:00.0,Shooting foul by E. Turner (drawn by A. Wiggins),,34,29
159,2,7:00.0,A. Wiggins makes free throw 1 of 2,,35,29
160,2,7:00.0,A. Wiggins makes free throw 2 of 2,,36,29
161,2,6:46.0,,C. McCollum makes 2-pt jump shot from 12 ft,36,31
162,2,6:30.0,K. Towns makes 2-pt hook shot from 2 ft (assist by A. Wiggins),,38,31
163,2,6:08.0,,S. Napier makes 2-pt jump shot from 16 ft,38,33
164,2,5:50.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Crawford),,40,33
165,2,5:50.0,Shooting foul by Z. Collins (drawn by K. Towns),,40,33
166,2,5:50.0,,J. Nurkić enters the game for E. Turner,40,33
167,2,5:50.0,,A. Aminu enters the game for E. Davis,40,33
168,2,5:50.0,,D. Lillard enters the game for Z. Collins,40,33
169,2,5:50.0,,P. Connaughton enters the game for C. McCollum,40,33
170,2,5:50.0,J. Teague enters the game for T. Jones,,40,33
171,2,5:50.0,K. Towns misses free throw 1 of 1,,40,33
172,2,5:50.0,N. Bjelica enters the game for A. Wiggins,,40,33
173,2,5:49.0,,Defensive rebound by J. Nurkić,40,33
174,2,5:35.0,,Shooting foul by J. Crawford (drawn by S. Napier),40,33
175,2,5:35.0,,S. Napier makes free throw 1 of 3,40,34
176,2,5:35.0,,S. Napier misses free throw 2 of 3,40,34
177,2,5:35.0,,Offensive rebound by Team,40,34
178,2,5:35.0,T. Gibson enters the game for G. Dieng,,40,34
179,2,5:35.0,,S. Napier makes free throw 3 of 3,40,35
180,2,5:23.0,K. Towns makes 2-pt jump shot from 15 ft (assist by J. Crawford),,42,35
181,2,5:08.0,,P. Connaughton misses 3-pt jump shot from 29 ft,42,35
182,2,5:03.0,,Offensive rebound by D. Lillard,42,35
183,2,5:02.0,,Shooting foul by T. Gibson (drawn by D. Lillard),42,35
184,2,5:02.0,,D. Lillard misses free throw 1 of 2,42,35
185,2,5:02.0,,Offensive rebound by Team,42,35
186,2,5:02.0,,D. Lillard makes free throw 2 of 2,42,36
187,2,4:46.0,J. Crawford misses 3-pt jump shot from 24 ft,,42,36
188,2,4:42.0,,Defensive rebound by P. Connaughton,42,36
189,2,4:36.0,,S. Napier misses 2-pt jump shot from 20 ft,42,36
190,2,4:33.0,Defensive rebound by T. Gibson,,42,36
191,2,4:26.0,J. Teague misses 2-pt jump shot from 3 ft,,42,36
192,2,4:23.0,,Defensive rebound by A. Aminu,42,36
193,2,4:05.0,,J. Nurkić misses 2-pt hook shot from 4 ft,42,36
194,2,4:02.0,,Offensive rebound by A. Aminu,42,36
195,2,4:00.0,,A. Aminu misses 2-pt jump shot from 16 ft,42,36
196,2,3:57.0,,Offensive rebound by D. Lillard,42,36
197,2,3:53.0,,P. Connaughton misses 2-pt layup from 3 ft (block by K. Towns),42,36
198,2,3:50.0,Defensive rebound by K. Towns,,42,36
199,2,3:45.0,N. Bjelica makes 2-pt layup from 1 ft,,44,36
200,2,3:45.0,,Portland full timeout,44,36
201,2,3:45.0,A. Wiggins enters the game for J. Crawford,,44,36
202,2,3:31.0,,D. Lillard misses 3-pt jump shot from 27 ft,44,36
203,2,3:28.0,Defensive rebound by K. Towns,,44,36
204,2,3:11.0,K. Towns misses 2-pt jump shot from 12 ft,,44,36
205,2,3:08.0,Offensive rebound by T. Gibson,,44,36
206,2,3:06.0,T. Gibson misses 2-pt layup from 1 ft,,44,36
207,2,3:04.0,,Defensive rebound by Team,44,36
208,2,2:49.0,,Turnover by S. Napier (out of bounds lost ball),44,36
209,2,2:49.0,,C. McCollum enters the game for P. Connaughton,44,36
210,2,2:30.0,T. Gibson misses 3-pt jump shot from 22 ft,,44,36
211,2,2:28.0,Offensive rebound by N. Bjelica,,44,36
212,2,2:17.0,K. Towns makes 3-pt jump shot from 22 ft (assist by J. Teague),,47,36
213,2,2:03.0,,J. Nurkić misses 2-pt jump shot from 19 ft,47,36
214,2,2:00.0,,Offensive rebound by D. Lillard,47,36
215,2,1:59.0,,D. Lillard misses 3-pt jump shot from 26 ft,47,36
216,2,1:56.0,,Offensive rebound by Team,47,36
217,2,1:46.0,,D. Lillard makes 2-pt layup at rim,47,38
218,2,1:22.0,T. Gibson misses 2-pt layup from 1 ft,,47,38
219,2,1:20.0,,Defensive rebound by D. Lillard,47,38
220,2,1:17.0,,D. Lillard makes 2-pt layup at rim,47,40
221,2,1:17.0,,Shooting foul by A. Wiggins (drawn by D. Lillard),47,40
222,2,1:17.0,,D. Lillard makes free throw 1 of 1,47,41
223,2,0:56.0,K. Towns makes 2-pt layup from 2 ft,,49,41
224,2,0:52.0,,D. Lillard makes technical free throw,49,42
225,2,0:32.0,,S. Napier misses 3-pt jump shot from 24 ft,49,42
226,2,0:29.0,Defensive rebound by J. Teague,,49,42
227,2,0:23.0,Turnover by J. Teague (lost ball; steal by S. Napier),,49,42
228,2,0:20.0,,D. Lillard misses 2-pt layup from 1 ft,49,42
229,2,0:18.0,,Offensive rebound by J. Nurkić,49,42
230,2,0:18.0,,J. Nurkić makes 2-pt dunk at rim,49,44
231,2,0:01.0,J. Teague misses 2-pt layup from 2 ft (block by J. Nurkić),,49,44
232,2,0:01.0,,Defensive rebound by A. Aminu,49,44
233,3,11:47.0,Offensive foul by K. Towns (drawn by A. Aminu),,49,44
234,3,11:47.0,Turnover by K. Towns (offensive foul),,49,44
235,3,11:33.0,,Shooting foul by T. Gibson (drawn by A. Aminu),49,44
236,3,11:33.0,,A. Aminu misses free throw 1 of 3,49,44
237,3,11:33.0,,Offensive rebound by Team,49,44
238,3,11:33.0,,A. Aminu makes free throw 2 of 3,49,45
239,3,11:33.0,,A. Aminu makes free throw 3 of 3,49,46
240,3,11:14.0,A. Wiggins misses 2-pt hook shot from 11 ft,,49,46
241,3,11:11.0,,Defensive rebound by A. Aminu,49,46
242,3,10:53.0,,E. Turner misses 2-pt jump shot from 9 ft,49,46
243,3,10:47.0,,Offensive rebound by J. Nurkić,49,46
244,3,10:46.0,,J. Nurkić makes 2-pt layup from 2 ft,49,48
245,3,10:33.0,A. Wiggins misses 3-pt jump shot from 27 ft,,49,48
246,3,10:29.0,,Defensive rebound by D. Lillard,49,48
247,3,10:27.0,Offensive charge foul by C. McCollum (drawn by J. Teague),,49,48
248,3,10:27.0,,Turnover by C. McCollum (offensive foul),49,48
249,3,10:16.0,J. Teague misses 2-pt jump shot from 8 ft,,49,48
250,3,10:15.0,,Defensive rebound by A. Aminu,49,48
251,3,10:10.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by A. Aminu),49,51
252,3,10:08.0,Minnesota full timeout,,49,51
253,3,9:57.0,A. Wiggins misses 2-pt layup from 1 ft,,49,51
254,3,9:53.0,Offensive rebound by A. Wiggins,,49,51
255,3,9:53.0,A. Wiggins makes 2-pt layup at rim,,51,51
256,3,9:42.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by E. Turner),51,53
257,3,9:27.0,Shooting foul by E. Turner (drawn by A. Wiggins),,51,53
258,3,9:27.0,A. Wiggins makes free throw 1 of 2,,52,53
259,3,9:27.0,A. Wiggins makes free throw 2 of 2,,53,53
260,3,9:18.0,,E. Turner misses 2-pt jump shot from 9 ft,53,53
261,3,9:16.0,Defensive rebound by K. Towns,,53,53
262,3,9:11.0,A. Wiggins makes 2-pt jump shot from 3 ft,,55,53
263,3,9:11.0,Shooting foul by J. Nurkić (drawn by A. Wiggins),,55,53
264,3,9:11.0,A. Wiggins makes free throw 1 of 1,,56,53
265,3,8:55.0,,J. Nurkić makes 2-pt hook shot from 14 ft (assist by D. Lillard),56,55
266,3,8:36.0,A. Wiggins misses 2-pt jump shot from 18 ft,,56,55
267,3,8:34.0,,Defensive rebound by J. Nurkić,56,55
268,3,8:24.0,,C. McCollum misses 2-pt layup from 1 ft (block by N. Bjelica),56,55
269,3,8:21.0,Defensive rebound by K. Towns,,56,55
270,3,8:16.0,N. Bjelica makes 2-pt jump shot from 7 ft (assist by J. Teague),,58,55
271,3,8:05.0,,A. Aminu makes 2-pt jump shot from 4 ft (assist by E. Turner),58,57
272,3,7:46.0,K. Towns makes 2-pt jump shot from 17 ft (assist by A. Wiggins),,60,57
273,3,7:23.0,,J. Nurkić misses 2-pt hook shot from 3 ft,60,57
274,3,7:20.0,,Offensive rebound by A. Aminu,60,57
275,3,7:20.0,,A. Aminu makes 2-pt layup at rim,60,59
276,3,7:01.0,T. Gibson makes 2-pt jump shot from 7 ft (assist by J. Teague),,62,59
277,3,6:43.0,,D. Lillard misses 3-pt jump shot from 25 ft,62,59
278,3,6:43.0,Defensive rebound by K. Towns,,62,59
279,3,6:27.0,K. Towns makes 2-pt hook shot from 5 ft,,64,59
280,3,6:27.0,Shooting foul by J. Nurkić (drawn by K. Towns),,64,59
281,3,6:27.0,,E. Davis enters the game for J. Nurkić,64,59
282,3,6:27.0,K. Towns makes free throw 1 of 1,,65,59
283,3,6:10.0,,A. Aminu misses 3-pt jump shot from 26 ft,65,59
284,3,6:07.0,Defensive rebound by K. Towns,,65,59
285,3,5:55.0,Turnover by T. Gibson (lost ball; steal by D. Lillard),,65,59
286,3,5:49.0,,Turnover by D. Lillard (bad pass; steal by K. Towns),65,59
287,3,5:45.0,Shooting foul by D. Lillard (drawn by T. Gibson),,65,59
288,3,5:45.0,T. Gibson makes free throw 1 of 2,,66,59
289,3,5:45.0,T. Gibson misses free throw 2 of 2,,66,59
290,3,5:43.0,,Defensive rebound by A. Aminu,66,59
291,3,5:34.0,,Personal foul by K. Towns (drawn by E. Davis),66,59
292,3,5:34.0,,P. Connaughton enters the game for E. Turner,66,59
293,3,5:28.0,,D. Lillard makes 3-pt jump shot from 26 ft,66,62
294,3,5:07.0,A. Wiggins misses 2-pt hook shot from 10 ft,,66,62
295,3,5:05.0,Offensive rebound by K. Towns,,66,62
296,3,5:05.0,Shooting foul by A. Aminu (drawn by K. Towns),,66,62
297,3,5:05.0,K. Towns makes free throw 1 of 2,,67,62
298,3,5:05.0,K. Towns makes free throw 2 of 2,,68,62
299,3,4:48.0,,D. Lillard misses 2-pt layup from 1 ft,68,62
300,3,4:46.0,Defensive rebound by N. Bjelica,,68,62
301,3,4:41.0,Shooting foul by E. Davis (drawn by K. Towns),,68,62
302,3,4:41.0,K. Towns makes free throw 1 of 2,,69,62
303,3,4:41.0,K. Towns makes free throw 2 of 2,,70,62
304,3,4:32.0,,C. McCollum makes 2-pt jump shot from 17 ft (assist by E. Davis),70,64
305,3,4:14.0,J. Teague misses 2-pt jump shot from 4 ft,,70,64
306,3,4:12.0,,Defensive rebound by C. McCollum,70,64
307,3,4:03.0,,Turnover by A. Aminu (bad pass; steal by J. Teague),70,64
308,3,3:47.0,J. Teague makes 2-pt jump shot from 5 ft,,72,64
309,3,3:21.0,,P. Connaughton misses 2-pt jump shot from 12 ft,72,64
310,3,3:19.0,Defensive rebound by T. Gibson,,72,64
311,3,3:09.0,J. Teague misses 3-pt jump shot from 24 ft,,72,64
312,3,3:07.0,,Defensive rebound by C. McCollum,72,64
313,3,2:59.0,,C. McCollum misses 2-pt jump shot from 3 ft,72,64
314,3,2:57.0,Defensive rebound by K. Towns,,72,64
315,3,2:49.0,A. Wiggins makes 2-pt jump shot from 4 ft,,74,64
316,3,2:49.0,,Portland full timeout,74,64
317,3,2:49.0,,Z. Collins enters the game for C. McCollum,74,64
318,3,2:49.0,,S. Napier enters the game for A. Aminu,74,64
319,3,2:49.0,J. Crawford enters the game for A. Wiggins,,74,64
320,3,2:49.0,G. Dieng enters the game for K. Towns,,74,64
321,3,2:39.0,,D. Lillard makes 2-pt jump shot from 6 ft,74,66
322,3,2:26.0,J. Crawford makes 2-pt jump shot from 18 ft,,76,66
323,3,2:04.0,,Z. Collins misses 2-pt layup from 1 ft,76,66
324,3,2:02.0,Defensive rebound by J. Teague,,76,66
325,3,1:54.0,Turnover by J. Crawford (out of bounds lost ball),,76,66
326,3,1:42.0,,Turnover by E. Davis (offensive goaltending),76,66
327,3,1:27.0,J. Crawford misses 2-pt jump shot from 19 ft,,76,66
328,3,1:24.0,,Defensive rebound by E. Davis,76,66
329,3,1:20.0,,Shooting foul by N. Bjelica (drawn by S. Napier),76,66
330,3,1:20.0,,S. Napier makes free throw 1 of 2,76,67
331,3,1:20.0,,S. Napier makes free throw 2 of 2,76,68
332,3,1:00.0,Shooting foul by S. Napier (drawn by J. Teague),,76,68
333,3,1:00.0,J. Teague makes free throw 1 of 2,,77,68
334,3,1:00.0,J. Teague makes free throw 2 of 2,,78,68
335,3,0:50.0,,D. Lillard makes 2-pt layup from 1 ft (assist by S. Napier),78,70
336,3,0:38.0,T. Gibson misses 2-pt jump shot from 20 ft,,78,70
337,3,0:37.0,,Defensive rebound by Team,78,70
338,3,0:29.0,,D. Lillard makes 3-pt jump shot from 30 ft (assist by P. Connaughton),78,73
339,3,0:10.0,J. Crawford misses 2-pt jump shot from 2 ft (block by Z. Collins),,78,73
340,3,0:07.0,,Defensive rebound by D. Lillard,78,73
341,3,0:01.0,,Z. Collins misses 2-pt layup from 1 ft,78,73
342,3,0:00.0,,Offensive rebound by E. Davis,78,73
343,3,0:00.0,,E. Davis makes 2-pt layup at rim,78,75
344,4,11:43.0,,Z. Collins misses 3-pt jump shot from 24 ft,78,75
345,4,11:39.0,Defensive rebound by N. Bjelica,,78,75
346,4,11:28.0,T. Jones misses 3-pt jump shot from 24 ft,,78,75
347,4,11:25.0,,Defensive rebound by E. Davis,78,75
348,4,11:19.0,,Shooting foul by G. Dieng (drawn by D. Lillard),78,75
349,4,11:19.0,,D. Lillard misses free throw 1 of 2,78,75
350,4,11:19.0,,Offensive rebound by Team,78,75
351,4,11:19.0,,C. McCollum enters the game for P. Connaughton,78,75
352,4,11:19.0,A. Wiggins enters the game for N. Bjelica,,78,75
353,4,11:19.0,,D. Lillard makes free throw 2 of 2,78,76
354,4,11:01.0,K. Towns makes 2-pt layup from 4 ft,,80,76
355,4,10:39.0,,S. Napier misses 3-pt jump shot from 24 ft,80,76
356,4,10:38.0,Defensive rebound by A. Wiggins,,80,76
357,4,10:24.0,K. Towns misses 2-pt layup from 1 ft,,80,76
358,4,10:22.0,,Defensive rebound by E. Davis,80,76
359,4,10:18.0,,C. McCollum misses 2-pt layup from 4 ft (block by A. Wiggins),80,76
360,4,10:18.0,,E. Turner enters the game for D. Lillard,80,76
361,4,10:12.0,Defensive rebound by Team,,80,76
362,4,9:56.0,J. Crawford misses 3-pt jump shot from 24 ft,,80,76
363,4,9:54.0,,Defensive rebound by S. Napier,80,76
364,4,9:42.0,,Z. Collins misses 2-pt layup from 1 ft (block by K. Towns),80,76
365,4,9:39.0,,Offensive rebound by E. Davis,80,76
366,4,9:38.0,,E. Davis misses 2-pt layup from 1 ft (block by K. Towns),80,76
367,4,9:35.0,Defensive rebound by K. Towns,,80,76
368,4,9:33.0,J. Crawford makes 2-pt jump shot from 18 ft (assist by K. Towns),,82,76
369,4,9:19.0,,C. McCollum makes 3-pt jump shot from 25 ft,82,79
370,4,9:17.0,Minnesota full timeout,,82,79
371,4,8:54.0,J. Crawford misses 3-pt jump shot from 30 ft,,82,79
372,4,8:52.0,,Defensive rebound by Z. Collins,82,79
373,4,8:33.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by E. Turner),82,82
374,4,8:14.0,K. Towns misses 3-pt jump shot from 25 ft,,82,82
375,4,8:12.0,,Defensive rebound by S. Napier,82,82
376,4,8:07.0,,S. Napier makes 2-pt jump shot from 20 ft,82,84
377,4,7:44.0,A. Wiggins misses 2-pt hook shot from 1 ft,,82,84
378,4,7:43.0,Offensive rebound by Team,,82,84
379,4,7:43.0,,Loose ball foul by Z. Collins (drawn by G. Dieng),82,84
380,4,7:35.0,J. Crawford misses 3-pt jump shot from 22 ft,,82,84
381,4,7:30.0,,Defensive rebound by E. Davis,82,84
382,4,7:26.0,,S. Napier misses 2-pt layup from 2 ft (block by T. Jones),82,84
383,4,7:26.0,,Offensive rebound by Team,82,84
384,4,7:15.0,,S. Napier misses 2-pt layup from 2 ft,82,84
385,4,7:15.0,Defensive rebound by Team,,82,84
386,4,7:00.0,T. Jones makes 2-pt jump shot from 10 ft (assist by K. Towns),,84,84
387,4,6:45.0,,C. McCollum misses 3-pt jump shot from 25 ft,84,84
388,4,6:43.0,Defensive rebound by G. Dieng,,84,84
