,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
83,1,2:12.0,C. Paul enters the game for J. Harden,,16,19
84,1,2:01.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by C. Paul),,19,19
85,1,1:40.0,,J. Crowder misses 2-pt jump shot from 21 ft,19,19
86,1,1:37.0,Defensive rebound by J. Johnson,,19,19
87,1,1:25.0,Personal foul by J. Ingles (drawn by J. Johnson),,19,19
88,1,1:22.0,G. Green misses 3-pt jump shot from 25 ft,,19,19
89,1,1:19.0,,Defensive rebound by D. Favors,19,19
90,1,0:59.0,,J. Crowder misses 2-pt layup from 3 ft,19,19
91,1,0:57.0,Defensive rebound by C. Paul,,19,19
92,1,0:53.0,G. Green misses 3-pt jump shot from 23 ft,,19,19
93,1,0:53.0,,Defensive rebound by J. Jerebko,19,19
94,1,0:40.0,,R. O'Neale makes 2-pt layup from 1 ft (assist by J. Crowder),19,21
95,1,0:31.0,Personal foul by J. Ingles (drawn by N. Hilário),,19,21
96,1,0:31.0,N. Hilário misses free throw 1 of 2,,19,21
97,1,0:31.0,Offensive rebound by Team,,19,21
98,1,0:31.0,,D. Mitchell enters the game for J. Ingles,19,21
99,1,0:31.0,N. Hilário misses free throw 2 of 2,,19,21
100,1,0:29.0,,Defensive rebound by J. Jerebko,19,21
101,1,0:08.0,,Turnover by D. Mitchell (lost ball; steal by C. Paul),19,21
102,2,11:44.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Burks),19,24
103,2,11:15.0,C. Paul misses 2-pt layup from 4 ft (block by R. Rubio),,19,24
104,2,11:12.0,Offensive rebound by Team,,19,24
105,2,11:05.0,T. Black misses 2-pt jump shot from 18 ft,,19,24
106,2,11:02.0,,Defensive rebound by J. Jerebko,19,24
107,2,10:59.0,,A. Burks makes 2-pt layup from 1 ft (assist by R. Rubio),19,26
108,2,10:42.0,T. Ariza misses 3-pt jump shot from 25 ft,,19,26
109,2,10:40.0,,Defensive rebound by D. Favors,19,26
110,2,10:29.0,,A. Burks makes 3-pt jump shot from 22 ft (assist by R. Rubio),19,29
111,2,10:27.0,Houston full timeout,,19,29
112,2,10:17.0,T. Black makes 2-pt layup from 1 ft (assist by C. Paul),,21,29
113,2,10:01.0,,A. Burks makes 2-pt dunk from 1 ft (assist by R. Rubio),21,31
114,2,9:38.0,C. Paul misses 3-pt jump shot from 27 ft,,21,31
115,2,9:35.0,,Defensive rebound by J. Jerebko,21,31
116,2,9:30.0,,Turnover by R. Rubio (bad pass),21,31
117,2,9:30.0,P. Tucker enters the game for L. Mbah a Moute,,21,31
118,2,9:20.0,C. Paul misses 3-pt jump shot from 25 ft,,21,31
119,2,9:16.0,,Defensive rebound by J. Jerebko,21,31
120,2,8:57.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Crowder),21,34
121,2,8:29.0,Personal foul by R. Rubio (drawn by C. Paul),,21,34
122,2,8:21.0,Shooting foul by J. Jerebko (drawn by P. Tucker),,21,34
123,2,8:21.0,P. Tucker makes free throw 1 of 2,,22,34
124,2,8:21.0,,R. Gobert enters the game for D. Favors,22,34
125,2,8:21.0,,D. Mitchell enters the game for J. Jerebko,22,34
126,2,8:21.0,P. Tucker makes free throw 2 of 2,,23,34
127,2,8:09.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Crowder),23,36
128,2,7:49.0,P. Tucker misses 2-pt jump shot from 2 ft,,23,36
129,2,7:48.0,Offensive rebound by T. Black,,23,36
130,2,7:48.0,T. Black makes 2-pt layup at rim,,25,36
131,2,7:37.0,,Personal foul by J. Johnson (drawn by R. Rubio),25,36
132,2,7:37.0,,R. O'Neale enters the game for J. Crowder,25,36
133,2,7:37.0,J. Harden enters the game for C. Paul,,25,36
134,2,7:37.0,G. Green enters the game for J. Johnson,,25,36
135,2,7:29.0,,R. Rubio misses 3-pt jump shot from 26 ft,25,36
136,2,7:28.0,,Offensive rebound by Team,25,36
137,2,7:28.0,Loose ball foul by J. Harden (drawn by R. Gobert),,25,36
138,2,7:23.0,,D. Mitchell misses 3-pt jump shot from 25 ft,25,36
139,2,7:20.0,Defensive rebound by P. Tucker,,25,36
140,2,7:02.0,Shooting foul by D. Mitchell (drawn by J. Harden),,25,36
141,2,7:02.0,J. Harden makes free throw 1 of 2,,26,36
142,2,7:02.0,,J. Ingles enters the game for R. Rubio,26,36
143,2,7:02.0,J. Harden makes free throw 2 of 2,,27,36
144,2,6:39.0,,D. Mitchell makes 2-pt jump shot from 14 ft,27,38
145,2,6:20.0,P. Tucker misses 2-pt jump shot from 4 ft,,27,38
146,2,6:18.0,,Defensive rebound by A. Burks,27,38
147,2,6:16.0,,Turnover by A. Burks (bad pass),27,38
148,2,6:16.0,,D. Favors enters the game for A. Burks,27,38
149,2,6:03.0,P. Tucker misses 2-pt jump shot from 21 ft,,27,38
150,2,5:59.0,,Defensive rebound by R. O'Neale,27,38
151,2,5:53.0,,R. O'Neale misses 2-pt jump shot from 2 ft (block by T. Black),27,38
152,2,5:53.0,,Offensive rebound by Team,27,38
153,2,5:39.0,,J. Ingles misses 3-pt jump shot from 26 ft,27,38
154,2,5:35.0,,Offensive rebound by D. Favors,27,38
155,2,5:34.0,,D. Favors makes 2-pt layup from 5 ft,27,40
156,2,5:12.0,J. Harden makes 2-pt layup from 2 ft,,29,40
157,2,4:50.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),29,42
158,2,4:38.0,Offensive foul by P. Tucker (drawn by R. O'Neale),,29,42
159,2,4:38.0,Turnover by P. Tucker (offensive foul),,29,42
160,2,4:38.0,N. Hilário enters the game for G. Green,,29,42
161,2,4:38.0,C. Paul enters the game for T. Black,,29,42
162,2,4:30.0,,D. Mitchell makes 2-pt dunk at rim,29,44
163,2,4:07.0,T. Ariza misses 3-pt jump shot from 23 ft,,29,44
164,2,4:06.0,,Defensive rebound by Team,29,44
165,2,3:47.0,,Turnover by R. O'Neale (bad pass),29,44
166,2,3:46.0,L. Mbah a Moute enters the game for T. Ariza,,29,44
167,2,3:46.0,,J. Crowder enters the game for D. Favors,29,44
168,2,3:40.0,J. Harden makes 2-pt layup from 1 ft,,31,44
169,2,3:40.0,Shooting foul by R. O'Neale (drawn by J. Harden),,31,44
170,2,3:40.0,J. Harden makes free throw 1 of 1,,32,44
171,2,3:24.0,,J. Crowder misses 2-pt jump shot from 14 ft,32,44
172,2,3:22.0,Defensive rebound by J. Harden,,32,44
173,2,3:03.0,Turnover by J. Harden (out of bounds lost ball),,32,44
174,2,2:52.0,,Turnover by D. Mitchell (lost ball; steal by N. Hilário),32,44
175,2,2:50.0,Shooting foul by D. Mitchell (drawn by J. Harden),,32,44
176,2,2:50.0,,Utah full timeout,32,44
177,2,2:50.0,J. Harden misses free throw 1 of 2,,32,44
178,2,2:50.0,Offensive rebound by Team,,32,44
179,2,2:50.0,J. Harden makes free throw 2 of 2,,33,44
180,2,2:35.0,,Turnover by J. Ingles (bad pass; steal by P. Tucker),33,44
181,2,2:23.0,P. Tucker misses 3-pt jump shot from 25 ft,,33,44
182,2,2:20.0,,Defensive rebound by R. Gobert,33,44
183,2,2:06.0,,J. Ingles misses 3-pt jump shot from 25 ft,33,44
184,2,2:04.0,Defensive rebound by J. Harden,,33,44
185,2,1:58.0,Personal foul by D. Mitchell (drawn by C. Paul),,33,44
186,2,1:58.0,C. Paul makes free throw 1 of 2,,34,44
187,2,1:58.0,,A. Burks enters the game for D. Mitchell,34,44
188,2,1:58.0,J. Johnson enters the game for P. Tucker,,34,44
189,2,1:58.0,C. Paul makes free throw 2 of 2,,35,44
190,2,1:40.0,,J. Crowder misses 3-pt jump shot from 25 ft,35,44
191,2,1:38.0,Defensive rebound by L. Mbah a Moute,,35,44
192,2,1:27.0,N. Hilário makes 2-pt dunk from 3 ft (assist by J. Harden),,37,44
193,2,1:08.0,,Turnover by J. Ingles (bad pass; steal by C. Paul),37,44
194,2,1:03.0,N. Hilário misses 2-pt layup from 1 ft,,37,44
195,2,1:01.0,,Defensive rebound by R. O'Neale,37,44
196,2,0:57.0,,Turnover by A. Burks (bad pass),37,44
197,2,0:43.0,Turnover by J. Harden (out of bounds lost ball),,37,44
198,2,0:32.0,,Turnover by J. Crowder (bad pass; steal by N. Hilário),37,44
199,2,0:29.0,Personal foul by J. Crowder (drawn by C. Paul),,37,44
200,2,0:29.0,C. Paul makes free throw 1 of 2,,38,44
201,2,0:29.0,C. Paul makes free throw 2 of 2,,39,44
202,2,0:14.0,,Personal foul by J. Johnson (drawn by J. Crowder),39,44
203,2,0:14.0,,D. Mitchell enters the game for A. Burks,39,44
204,2,0:04.0,,D. Mitchell misses 3-pt jump shot from 25 ft,39,44
205,2,0:04.0,,Offensive rebound by J. Crowder,39,44
206,3,11:39.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Ingles),39,47
207,3,11:19.0,T. Black misses 2-pt hook shot from 5 ft,,39,47
208,3,11:17.0,Offensive rebound by T. Black,,39,47
209,3,11:07.0,C. Paul misses 3-pt jump shot from 25 ft,,39,47
210,3,11:04.0,Offensive rebound by C. Paul,,39,47
211,3,11:02.0,C. Paul misses 2-pt jump shot from 5 ft (block by R. Gobert),,39,47
212,3,11:00.0,Offensive rebound by Team,,39,47
213,3,10:51.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Paul),,42,47
214,3,10:28.0,,R. Rubio makes 2-pt layup from 3 ft,42,49
215,3,10:16.0,P. Tucker misses 3-pt jump shot from 25 ft,,42,49
216,3,10:12.0,Offensive rebound by T. Black,,42,49
217,3,10:05.0,C. Paul makes 2-pt jump shot from 11 ft,,44,49
218,3,9:50.0,,Personal foul by T. Black (drawn by R. Gobert),44,49
219,3,9:36.0,,D. Mitchell misses 2-pt layup from 4 ft,44,49
220,3,9:34.0,Defensive rebound by J. Harden,,44,49
221,3,9:27.0,J. Harden makes 2-pt layup from 1 ft,,46,49
222,3,9:08.0,,R. Rubio misses 2-pt jump shot from 5 ft,46,49
223,3,9:06.0,,Offensive rebound by R. Gobert,46,49
224,3,9:04.0,,J. Ingles misses 3-pt jump shot from 26 ft,46,49
225,3,9:02.0,Defensive rebound by T. Ariza,,46,49
226,3,8:56.0,Personal foul by J. Ingles (drawn by J. Harden),,46,49
227,3,8:41.0,C. Paul makes 2-pt jump shot from 9 ft,,48,49
228,3,8:27.0,,Shooting foul by T. Black (drawn by J. Ingles),48,49
229,3,8:27.0,,J. Ingles misses free throw 1 of 2,48,49
230,3,8:27.0,,Offensive rebound by Team,48,49
231,3,8:27.0,,J. Ingles makes free throw 2 of 2,48,50
232,3,8:14.0,Turnover by T. Black (traveling),,48,50
233,3,7:59.0,,R. Gobert makes 2-pt layup from 2 ft (assist by D. Mitchell),48,52
234,3,7:59.0,,Shooting foul by T. Ariza (drawn by R. Gobert),48,52
235,3,7:59.0,,R. Gobert makes free throw 1 of 1,48,53
236,3,7:46.0,J. Harden makes 3-pt jump shot from 27 ft,,51,53
237,3,7:21.0,,Turnover by R. Rubio (bad pass; steal by T. Black),51,53
238,3,7:19.0,Personal foul by R. Rubio (drawn by C. Paul),,51,53
239,3,7:10.0,J. Harden misses 3-pt jump shot from 26 ft,,51,53
240,3,7:08.0,,Defensive rebound by Team,51,53
241,3,6:56.0,,R. Rubio makes 2-pt layup from 2 ft,51,55
242,3,6:39.0,T. Black misses 2-pt jump shot from 3 ft,,51,55
243,3,6:37.0,,Defensive rebound by D. Favors,51,55
244,3,6:22.0,,D. Favors makes 2-pt dunk from 3 ft (assist by R. Rubio),51,57
245,3,6:22.0,Houston full timeout,,51,57
246,3,6:22.0,,J. Crowder enters the game for R. Rubio,51,57
247,3,6:22.0,L. Mbah a Moute enters the game for C. Paul,,51,57
248,3,6:22.0,N. Hilário enters the game for P. Tucker,,51,57
249,3,6:22.0,J. Johnson enters the game for T. Black,,51,57
250,3,6:08.0,J. Harden makes 2-pt layup from 2 ft (assist by N. Hilário),,53,57
251,3,5:54.0,,J. Crowder misses 2-pt layup from 2 ft,53,57
252,3,5:54.0,Defensive rebound by J. Harden,,53,57
253,3,5:47.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Johnson),,56,57
254,3,5:28.0,,D. Mitchell misses 3-pt jump shot from 25 ft,56,57
255,3,5:26.0,Defensive rebound by J. Johnson,,56,57
256,3,5:19.0,T. Ariza makes 3-pt jump shot from 25 ft,,59,57
257,3,5:17.0,,Utah full timeout,59,57
258,3,5:17.0,,J. Jerebko enters the game for D. Favors,59,57
259,3,5:11.0,,Shooting foul by N. Hilário (drawn by R. Gobert),59,57
260,3,5:11.0,,R. Gobert makes free throw 1 of 2,59,58
261,3,5:11.0,,R. Gobert makes free throw 2 of 2,59,59
262,3,4:53.0,J. Johnson misses 3-pt jump shot from 23 ft,,59,59
263,3,4:50.0,,Defensive rebound by J. Ingles,59,59
264,3,4:47.0,,Turnover by J. Ingles (bad pass; steal by J. Harden),59,59
265,3,4:43.0,L. Mbah a Moute makes 2-pt dunk at rim (assist by J. Harden),,61,59
266,3,4:28.0,,R. Gobert misses 2-pt hook shot from 6 ft,61,59
267,3,4:26.0,Defensive rebound by N. Hilário,,61,59
268,3,4:15.0,N. Hilário misses 2-pt layup from 5 ft (block by J. Crowder),,61,59
269,3,4:12.0,,Defensive rebound by J. Ingles,61,59
270,3,4:09.0,,D. Mitchell makes 2-pt layup from 2 ft,61,61
271,3,3:50.0,T. Ariza misses 3-pt jump shot from 25 ft,,61,61
272,3,3:48.0,Offensive rebound by N. Hilário,,61,61
273,3,3:43.0,J. Johnson misses 2-pt jump shot from 13 ft,,61,61
274,3,3:40.0,,Defensive rebound by J. Jerebko,61,61
275,3,3:23.0,,Turnover by D. Mitchell (bad pass; steal by J. Harden),61,61
276,3,3:19.0,Shooting foul by R. Gobert (drawn by J. Harden),,61,61
277,3,3:19.0,J. Harden makes free throw 1 of 2,,62,61
278,3,3:19.0,,D. Favors enters the game for J. Ingles,62,61
279,3,3:19.0,,R. O'Neale enters the game for R. Gobert,62,61
280,3,3:19.0,G. Green enters the game for T. Ariza,,62,61
281,3,3:19.0,J. Harden makes free throw 2 of 2,,63,61
282,3,3:06.0,,R. O'Neale misses 3-pt jump shot from 24 ft,63,61
283,3,3:02.0,,Offensive rebound by D. Favors,63,61
284,3,2:57.0,,J. Jerebko misses 3-pt jump shot from 25 ft,63,61
285,3,2:54.0,,Offensive rebound by D. Mitchell,63,61
286,3,2:52.0,,Turnover by D. Mitchell (bad pass; steal by G. Green),63,61
287,3,2:34.0,J. Harden makes 2-pt layup from 2 ft,,65,61
288,3,2:09.0,,J. Crowder misses 3-pt jump shot from 32 ft,65,61
289,3,2:07.0,Defensive rebound by J. Harden,,65,61
290,3,1:53.0,J. Harden misses 2-pt layup from 4 ft,,65,61
291,3,1:50.0,,Defensive rebound by J. Jerebko,65,61
292,3,1:44.0,,J. Crowder misses 3-pt jump shot from 22 ft,65,61
293,3,1:40.0,Defensive rebound by J. Harden,,65,61
294,3,1:33.0,Houston full timeout,,65,61
295,3,1:33.0,,R. Rubio enters the game for J. Jerebko,65,61
296,3,1:33.0,,A. Burks enters the game for D. Mitchell,65,61
297,3,1:33.0,C. Paul enters the game for J. Harden,,65,61
298,3,1:21.0,C. Paul misses 2-pt jump shot from 19 ft,,65,61
299,3,1:19.0,,Defensive rebound by R. Rubio,65,61
300,3,1:19.0,,Personal foul by C. Paul (drawn by R. Rubio),65,61
301,3,1:19.0,,R. Rubio makes free throw 1 of 2,65,62
302,3,1:19.0,,R. Rubio makes free throw 2 of 2,65,63
303,3,1:11.0,G. Green misses 3-pt jump shot from 26 ft,,65,63
304,3,1:07.0,,Defensive rebound by A. Burks,65,63
305,3,0:55.0,,Shooting foul by N. Hilário (drawn by J. Crowder),65,63
306,3,0:55.0,,J. Crowder misses free throw 1 of 2,65,63
307,3,0:55.0,,Offensive rebound by Team,65,63
308,3,0:55.0,,J. Crowder misses free throw 2 of 2,65,63
309,3,0:54.0,Defensive rebound by J. Johnson,,65,63
310,3,0:34.0,J. Johnson makes 2-pt jump shot from 6 ft,,67,63
311,3,0:20.0,,R. Rubio misses 2-pt layup from 3 ft,67,63
312,3,0:18.0,Defensive rebound by N. Hilário,,67,63
313,3,0:05.0,N. Hilário makes 2-pt layup from 2 ft (assist by C. Paul),,69,63
314,3,0:05.0,Shooting foul by R. O'Neale (drawn by N. Hilário),,69,63
315,3,0:05.0,N. Hilário makes free throw 1 of 1,,70,63
316,3,0:00.0,,A. Burks misses 2-pt jump shot from 21 ft (block by L. Mbah a Moute),70,63
317,3,0:00.0,,Offensive rebound by Team,70,63
318,4,11:47.0,Turnover by N. Hilário (bad pass),,70,63
319,4,11:40.0,,Personal foul by N. Hilário (drawn by D. Favors),70,63
320,4,11:40.0,P. Tucker enters the game for N. Hilário,,70,63
321,4,11:31.0,,Turnover by R. O'Neale (out of bounds lost ball),70,63
322,4,11:13.0,J. Johnson makes 2-pt jump shot from 10 ft,,72,63
323,4,11:01.0,,D. Favors makes 2-pt layup from 2 ft (assist by R. Rubio),72,65
324,4,10:35.0,Turnover by G. Green (bad pass; steal by R. Rubio),,72,65
325,4,10:22.0,,Turnover by R. O'Neale (bad pass; steal by L. Mbah a Moute),72,65
326,4,10:10.0,G. Green makes 3-pt jump shot from 25 ft,,75,65
327,4,9:50.0,,A. Burks misses 2-pt jump shot from 6 ft,75,65
328,4,9:48.0,Defensive rebound by P. Tucker,,75,65
329,4,9:35.0,P. Tucker misses 3-pt jump shot from 25 ft,,75,65
330,4,9:33.0,,Defensive rebound by J. Jerebko,75,65
331,4,9:26.0,,J. Jerebko misses 2-pt layup from 4 ft,75,65
332,4,9:23.0,Defensive rebound by P. Tucker,,75,65
333,4,9:18.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by J. Johnson),,77,65
334,4,9:18.0,,Utah full timeout,77,65
335,4,9:18.0,,D. Mitchell enters the game for A. Burks,77,65
336,4,9:18.0,,R. Gobert enters the game for D. Favors,77,65
337,4,9:13.0,,Shooting foul by L. Mbah a Moute (drawn by R. Rubio),77,65
338,4,9:13.0,,R. Rubio makes free throw 1 of 2,77,66
339,4,9:13.0,,R. Rubio makes free throw 2 of 2,77,67
340,4,8:54.0,Turnover by J. Johnson (bad pass; steal by R. Gobert),,77,67
341,4,8:54.0,,Personal foul by G. Green (drawn by R. O'Neale),77,67
342,4,8:54.0,,J. Ingles enters the game for R. Rubio,77,67
343,4,8:54.0,,J. Crowder enters the game for R. O'Neale,77,67
344,4,8:54.0,T. Ariza enters the game for P. Tucker,,77,67
345,4,8:40.0,,D. Mitchell makes 2-pt jump shot from 8 ft,77,69
346,4,8:22.0,T. Ariza misses 2-pt layup from 5 ft,,77,69
347,4,8:20.0,Offensive rebound by Team,,77,69
348,4,8:15.0,,Loose ball foul by J. Jerebko (drawn by L. Mbah a Moute),77,69
349,4,8:08.0,C. Paul makes 2-pt jump shot from 10 ft,,79,69
350,4,7:55.0,,D. Mitchell misses 3-pt jump shot from 25 ft,79,69
351,4,7:55.0,Defensive rebound by G. Green,,79,69
352,4,7:48.0,C. Paul misses 2-pt jump shot from 15 ft,,79,69
353,4,7:44.0,,Defensive rebound by J. Crowder,79,69
354,4,7:35.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Crowder),79,71
355,4,7:22.0,T. Ariza misses 3-pt jump shot from 25 ft,,79,71
356,4,7:18.0,,Defensive rebound by J. Crowder,79,71
357,4,7:06.0,,Personal foul by C. Paul (drawn by D. Mitchell),79,71
358,4,7:06.0,,R. O'Neale enters the game for J. Jerebko,79,71
359,4,7:06.0,J. Harden enters the game for G. Green,,79,71
360,4,7:00.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),79,74
361,4,6:41.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by C. Paul),,81,74
362,4,6:21.0,,J. Crowder misses 3-pt jump shot from 24 ft,81,74
363,4,6:18.0,Defensive rebound by C. Paul,,81,74
364,4,6:08.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by C. Paul),,84,74
365,4,6:06.0,,Utah full timeout,84,74
366,4,6:06.0,,R. Rubio enters the game for R. O'Neale,84,74
367,4,6:06.0,N. Hilário enters the game for C. Paul,,84,74
368,4,6:06.0,P. Tucker enters the game for L. Mbah a Moute,,84,74
369,4,5:57.0,,Personal foul by N. Hilário (drawn by J. Ingles),84,74
370,4,5:57.0,,J. Ingles makes free throw 1 of 2,84,75
371,4,5:57.0,,J. Ingles makes free throw 2 of 2,84,76
372,4,5:34.0,N. Hilário misses 2-pt layup from 3 ft,,84,76
373,4,5:33.0,Offensive rebound by N. Hilário,,84,76
374,4,5:31.0,Turnover by N. Hilário (bad pass; steal by D. Mitchell),,84,76
375,4,5:29.0,,Turnover by D. Mitchell (bad pass; steal by N. Hilário),84,76
376,4,5:25.0,T. Ariza misses 2-pt jump shot from 4 ft,,84,76
377,4,5:23.0,Offensive rebound by T. Ariza,,84,76
378,4,5:23.0,T. Ariza misses 2-pt jump shot from 5 ft,,84,76
379,4,5:23.0,,Defensive rebound by J. Ingles,84,76
380,4,5:23.0,,Personal foul by T. Ariza (drawn by R. Gobert),84,76
381,4,5:23.0,,R. Gobert misses free throw 1 of 2,84,76
382,4,5:23.0,,Offensive rebound by Team,84,76
383,4,5:23.0,,R. Gobert misses free throw 2 of 2,84,76
384,4,5:20.0,Defensive rebound by J. Harden,,84,76
385,4,5:02.0,Turnover by J. Harden (bad pass),,84,76
386,4,4:50.0,,R. Rubio misses 2-pt layup from 2 ft,84,76
387,4,4:48.0,Defensive rebound by J. Johnson,,84,76
388,4,4:34.0,T. Ariza misses 2-pt layup from 5 ft (block by R. Gobert),,84,76
389,4,4:31.0,,Defensive rebound by R. Gobert,84,76
