,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
83,1,3:23.0,Indiana full timeout,,20,8
84,1,3:23.0,L. Stephenson enters the game for B. Bogdanović,,20,8
85,1,3:09.0,V. Oladipo makes 3-pt jump shot from 25 ft,,23,8
86,1,2:46.0,,Turnover by J. Green (lost ball; steal by D. Collison),23,8
87,1,2:40.0,M. Turner misses 2-pt layup at rim,,23,8
88,1,2:35.0,Offensive rebound by M. Turner,,23,8
89,1,2:35.0,M. Turner makes 2-pt layup at rim,,25,8
90,1,2:20.0,,Personal foul by L. Stephenson (drawn by L. James),25,8
91,1,2:12.0,,J. Smith misses 2-pt jump shot from 9 ft,25,8
92,1,2:10.0,Defensive rebound by V. Oladipo,,25,8
93,1,2:04.0,L. Stephenson misses 3-pt jump shot from 23 ft,,25,8
94,1,2:01.0,,Defensive rebound by J. Green,25,8
95,1,1:52.0,,Shooting foul by D. Sabonis (drawn by L. James),25,8
96,1,1:52.0,,L. James makes free throw 1 of 2,25,9
97,1,1:52.0,,J. Clarkson enters the game for J. Calderón,25,9
98,1,1:52.0,T. Booker enters the game for D. Collison,,25,9
99,1,1:52.0,C. Joseph enters the game for M. Turner,,25,9
100,1,1:52.0,,L. James makes free throw 2 of 2,25,10
101,1,1:37.0,V. Oladipo makes 3-pt jump shot from 26 ft,,28,10
102,1,1:24.0,,L. James misses 3-pt jump shot from 26 ft,28,10
103,1,1:22.0,Defensive rebound by T. Booker,,28,10
104,1,1:16.0,V. Oladipo misses 3-pt jump shot from 26 ft,,28,10
105,1,1:13.0,,Defensive rebound by J. Smith,28,10
106,1,1:05.0,,L. James misses 2-pt layup at rim,28,10
107,1,0:58.0,,Offensive rebound by L. James,28,10
108,1,0:58.0,,L. James misses 2-pt layup at rim (block by D. Sabonis),28,10
109,1,0:58.0,Defensive rebound by C. Joseph,,28,10
110,1,0:57.0,L. Stephenson makes 2-pt dunk from 1 ft (assist by V. Oladipo),,30,10
111,1,0:57.0,Shooting foul by J. Green (drawn by L. Stephenson),,30,10
112,1,0:57.0,L. Stephenson misses free throw 1 of 1,,30,10
113,1,0:54.0,Offensive rebound by T. Booker,,30,10
114,1,0:34.0,V. Oladipo misses 2-pt jump shot from 15 ft,,30,10
115,1,0:33.0,,Defensive rebound by Team,30,10
116,1,0:33.0,Loose ball foul by D. Sabonis (drawn by J. Clarkson),,30,10
117,1,0:33.0,,J. Clarkson makes free throw 1 of 2,30,11
118,1,0:33.0,,G. Hill enters the game for J. Green,30,11
119,1,0:33.0,B. Bogdanović enters the game for D. Sabonis,,30,11
120,1,0:33.0,Violation by L. Stephenson (lane),,30,11
121,1,0:33.0,,J. Clarkson makes free throw 2 of 2,30,12
122,1,0:18.0,L. Stephenson makes 3-pt jump shot from 22 ft (assist by V. Oladipo),,33,12
123,1,0:01.0,,L. Nance makes 2-pt layup from 9 ft (assist by L. James),33,14
124,2,11:37.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by L. James),33,17
125,2,11:17.0,L. Stephenson misses 3-pt jump shot from 25 ft,,33,17
126,2,11:15.0,,Defensive rebound by J. Smith,33,17
127,2,11:08.0,,L. James makes 2-pt layup from 1 ft,33,19
128,2,10:46.0,C. Joseph misses 2-pt jump shot from 17 ft,,33,19
129,2,10:43.0,,Defensive rebound by L. James,33,19
130,2,10:37.0,,J. Smith misses 3-pt jump shot from 25 ft,33,19
131,2,10:34.0,Defensive rebound by L. Stephenson,,33,19
132,2,10:28.0,L. Stephenson misses 2-pt layup from 1 ft,,33,19
133,2,10:24.0,,Defensive rebound by G. Hill,33,19
134,2,10:22.0,,L. James makes 2-pt layup from 1 ft (assist by G. Hill),33,21
135,2,10:07.0,B. Bogdanović misses 2-pt jump shot from 13 ft,,33,21
136,2,10:01.0,Offensive rebound by D. Sabonis,,33,21
137,2,10:01.0,Shooting foul by G. Hill (drawn by T. Booker),,33,21
138,2,10:01.0,T. Booker makes free throw 1 of 2,,34,21
139,2,10:01.0,,K. Love enters the game for L. James,34,21
140,2,10:01.0,T. Booker misses free throw 2 of 2,,34,21
141,2,9:58.0,,Defensive rebound by K. Love,34,21
142,2,9:36.0,,J. Clarkson misses 3-pt jump shot from 24 ft,34,21
143,2,9:33.0,,Offensive rebound by K. Love,34,21
144,2,9:29.0,,Turnover by L. Nance (lost ball; steal by C. Joseph),34,21
145,2,9:25.0,Turnover by B. Bogdanović (bad pass),,34,21
146,2,9:11.0,,Personal foul by T. Booker (drawn by K. Love),34,21
147,2,9:05.0,,J. Smith misses 2-pt jump shot from 18 ft,34,21
148,2,9:02.0,Defensive rebound by L. Stephenson,,34,21
149,2,8:59.0,Offensive foul by T. Booker (drawn by G. Hill),,34,21
150,2,8:59.0,Turnover by T. Booker (offensive foul),,34,21
151,2,8:59.0,,R. Hood enters the game for G. Hill,34,21
152,2,8:47.0,,J. Smith makes 2-pt layup from 1 ft (assist by L. Nance),34,23
153,2,8:47.0,Indiana full timeout,,34,23
154,2,8:47.0,T. Young enters the game for T. Booker,,34,23
155,2,8:37.0,Shooting foul by J. Smith (drawn by B. Bogdanović),,34,23
156,2,8:37.0,B. Bogdanović makes free throw 1 of 2,,35,23
157,2,8:37.0,B. Bogdanović makes free throw 2 of 2,,36,23
158,2,8:21.0,,Turnover by J. Smith (bad pass; steal by C. Joseph),36,23
159,2,8:17.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by C. Joseph),,38,23
160,2,8:01.0,,L. Nance misses 2-pt hook shot from 1 ft,38,23
161,2,7:59.0,Defensive rebound by L. Stephenson,,38,23
162,2,7:56.0,L. Stephenson makes 2-pt layup from 1 ft,,40,23
163,2,7:56.0,,Cleveland full timeout,40,23
164,2,7:56.0,,L. James enters the game for J. Smith,40,23
165,2,7:56.0,,J. Green enters the game for L. Nance,40,23
166,2,7:37.0,,L. James misses 2-pt jump shot from 22 ft,40,23
167,2,7:35.0,Defensive rebound by D. Sabonis,,40,23
168,2,7:16.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,40,23
169,2,7:10.0,,Defensive rebound by R. Hood,40,23
170,2,7:07.0,,L. James makes 2-pt layup at rim,40,25
171,2,7:07.0,,Shooting foul by D. Sabonis (drawn by L. James),40,25
172,2,7:07.0,M. Turner enters the game for D. Sabonis,,40,25
173,2,7:07.0,V. Oladipo enters the game for B. Bogdanović,,40,25
174,2,7:07.0,,L. James makes free throw 1 of 1,40,26
175,2,6:43.0,C. Joseph misses 2-pt jump shot from 9 ft,,40,26
176,2,6:43.0,,Defensive rebound by K. Love,40,26
177,2,6:43.0,,Personal foul by C. Joseph (drawn by K. Love),40,26
178,2,6:33.0,,Personal foul by C. Joseph (drawn by J. Clarkson),40,26
179,2,6:24.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by L. James),40,28
180,2,5:59.0,L. Stephenson makes 2-pt jump shot from 4 ft,,42,28
181,2,5:47.0,,L. James makes 2-pt layup from 2 ft,42,30
182,2,5:32.0,V. Oladipo misses 2-pt jump shot from 17 ft,,42,30
183,2,5:30.0,,Defensive rebound by K. Love,42,30
184,2,5:21.0,,L. James makes 2-pt layup from 2 ft,42,32
185,2,5:04.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,45,32
186,2,4:42.0,,K. Love misses 2-pt jump shot from 13 ft,45,32
187,2,4:39.0,Defensive rebound by V. Oladipo,,45,32
188,2,4:37.0,V. Oladipo makes 2-pt jump shot from 22 ft,,47,32
189,2,4:19.0,,Shooting foul by V. Oladipo (drawn by R. Hood),47,32
190,2,4:19.0,,R. Hood misses free throw 1 of 2,47,32
191,2,4:19.0,,Offensive rebound by Team,47,32
192,2,4:19.0,,G. Hill enters the game for J. Clarkson,47,32
193,2,4:19.0,B. Bogdanović enters the game for L. Stephenson,,47,32
194,2,4:19.0,D. Collison enters the game for C. Joseph,,47,32
195,2,4:19.0,,R. Hood misses free throw 2 of 2,47,32
196,2,4:17.0,Defensive rebound by B. Bogdanović,,47,32
197,2,4:07.0,V. Oladipo misses 2-pt layup from 2 ft (block by K. Love),,47,32
198,2,4:04.0,,Defensive rebound by K. Love,47,32
199,2,3:57.0,,L. James misses 2-pt layup from 2 ft (block by V. Oladipo),47,32
200,2,3:54.0,Defensive rebound by B. Bogdanović,,47,32
201,2,3:53.0,T. Young misses 2-pt layup from 2 ft,,47,32
202,2,3:50.0,,Defensive rebound by J. Green,47,32
203,2,3:46.0,,R. Hood makes 2-pt layup at rim,47,34
204,2,3:20.0,D. Collison misses 2-pt jump shot from 17 ft,,47,34
205,2,3:17.0,,Defensive rebound by J. Green,47,34
206,2,3:02.0,,G. Hill misses 2-pt jump shot from 13 ft,47,34
207,2,3:02.0,,Offensive rebound by L. James,47,34
208,2,3:02.0,,Personal foul by M. Turner (drawn by L. James),47,34
209,2,3:02.0,,L. James misses free throw 1 of 2,47,34
210,2,3:02.0,,Offensive rebound by Team,47,34
211,2,3:02.0,,L. James misses free throw 2 of 2,47,34
212,2,3:00.0,Defensive rebound by M. Turner,,47,34
213,2,2:41.0,Turnover by D. Collison (traveling),,47,34
214,2,2:25.0,,R. Hood misses 2-pt jump shot from 12 ft,47,34
215,2,2:23.0,Defensive rebound by T. Young,,47,34
216,2,2:20.0,V. Oladipo makes 3-pt jump shot from 26 ft,,50,34
217,2,1:53.0,,K. Love makes 3-pt jump shot from 22 ft (assist by R. Hood),50,37
218,2,1:35.0,B. Bogdanović misses 2-pt layup from 4 ft,,50,37
219,2,1:33.0,,Defensive rebound by K. Love,50,37
220,2,1:14.0,,Shooting block foul by V. Oladipo (drawn by L. James),50,37
221,2,1:14.0,,L. James misses free throw 1 of 2,50,37
222,2,1:14.0,,Offensive rebound by Team,50,37
223,2,1:14.0,,L. Nance enters the game for K. Love,50,37
224,2,1:14.0,,J. Clarkson enters the game for R. Hood,50,37
225,2,1:14.0,,J. Smith enters the game for J. Green,50,37
226,2,1:14.0,L. Stephenson enters the game for V. Oladipo,,50,37
227,2,1:14.0,,L. James makes free throw 2 of 2,50,38
228,2,0:58.0,M. Turner makes 2-pt jump shot from 11 ft (assist by D. Collison),,52,38
229,2,0:43.0,,G. Hill misses 3-pt jump shot from 23 ft,52,38
230,2,0:41.0,Defensive rebound by B. Bogdanović,,52,38
231,2,0:27.0,Turnover by L. Stephenson (bad pass; steal by L. Nance),,52,38
232,2,0:20.0,,J. Clarkson misses 3-pt jump shot from 23 ft,52,38
233,2,0:17.0,Defensive rebound by L. Stephenson,,52,38
234,2,0:02.0,M. Turner makes 3-pt jump shot from 26 ft (assist by D. Collison),,55,38
235,3,11:37.0,,J. Green misses 2-pt jump shot from 4 ft,55,38
236,3,11:34.0,Defensive rebound by M. Turner,,55,38
237,3,11:30.0,M. Turner makes 2-pt layup from 1 ft (assist by D. Collison),,57,38
238,3,11:12.0,,Turnover by G. Hill (lost ball; steal by B. Bogdanović),57,38
239,3,11:08.0,V. Oladipo makes 2-pt layup at rim (assist by D. Collison),,59,38
240,3,11:08.0,,Cleveland full timeout,59,38
241,3,10:48.0,,L. James misses 2-pt layup from 6 ft (block by T. Young),59,38
242,3,10:44.0,Defensive rebound by B. Bogdanović,,59,38
243,3,10:28.0,T. Young makes 2-pt hook shot from 1 ft,,61,38
244,3,10:14.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),61,41
245,3,9:47.0,V. Oladipo misses 2-pt jump shot from 22 ft,,61,41
246,3,9:46.0,,Defensive rebound by L. James,61,41
247,3,9:38.0,,J. Green misses 2-pt jump shot from 8 ft,61,41
248,3,9:36.0,Defensive rebound by M. Turner,,61,41
249,3,9:17.0,T. Young makes 2-pt jump shot from 4 ft,,63,41
250,3,8:58.0,,G. Hill makes 2-pt jump shot from 15 ft,63,43
251,3,8:45.0,B. Bogdanović misses 2-pt hook shot from 7 ft,,63,43
252,3,8:42.0,,Defensive rebound by K. Love,63,43
253,3,8:39.0,,Personal foul by V. Oladipo (drawn by G. Hill),63,43
254,3,8:39.0,,J. Smith enters the game for G. Hill,63,43
255,3,8:39.0,,L. Nance enters the game for R. Hood,63,43
256,3,8:39.0,,J. Calderón enters the game for J. Green,63,43
257,3,8:30.0,,Turnover by K. Love (bad pass; steal by D. Collison),63,43
258,3,8:25.0,Shooting foul by J. Smith (drawn by V. Oladipo),,63,43
259,3,8:25.0,V. Oladipo misses free throw 1 of 2,,63,43
260,3,8:25.0,Offensive rebound by Team,,63,43
261,3,8:25.0,V. Oladipo makes free throw 2 of 2,,64,43
262,3,8:14.0,,Shooting foul by B. Bogdanović (drawn by L. James),64,43
263,3,8:14.0,,L. James makes free throw 1 of 2,64,44
264,3,8:14.0,,L. James makes free throw 2 of 2,64,45
265,3,8:02.0,V. Oladipo makes 2-pt jump shot from 12 ft,,66,45
266,3,7:37.0,,L. James misses 3-pt jump shot from 29 ft,66,45
267,3,7:34.0,,Offensive rebound by K. Love,66,45
268,3,7:32.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Love),66,48
269,3,7:11.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,66,48
270,3,7:07.0,,Defensive rebound by K. Love,66,48
271,3,6:58.0,,K. Love misses 3-pt jump shot from 23 ft,66,48
272,3,6:55.0,Defensive rebound by D. Collison,,66,48
273,3,6:51.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,66,48
274,3,6:48.0,Offensive rebound by T. Young,,66,48
275,3,6:43.0,B. Bogdanović misses 2-pt layup from 2 ft,,66,48
276,3,6:41.0,,Defensive rebound by K. Love,66,48
277,3,6:20.0,,L. James misses 3-pt jump shot from 23 ft,66,48
278,3,6:20.0,Defensive rebound by Team,,66,48
279,3,6:07.0,Shooting foul by L. James (drawn by M. Turner),,66,48
280,3,6:07.0,M. Turner makes free throw 1 of 2,,67,48
281,3,6:07.0,M. Turner makes free throw 2 of 2,,68,48
282,3,5:49.0,,L. Nance makes 2-pt layup from 1 ft (assist by J. Smith),68,50
283,3,5:38.0,D. Collison misses 3-pt jump shot from 26 ft,,68,50
284,3,5:36.0,,Defensive rebound by L. James,68,50
285,3,5:30.0,,J. Calderón misses 3-pt jump shot from 26 ft,68,50
286,3,5:27.0,,Offensive rebound by K. Love,68,50
287,3,5:20.0,,Offensive foul by J. Smith (drawn by M. Turner),68,50
288,3,5:20.0,,Turnover by J. Smith (offensive foul),68,50
289,3,5:11.0,Personal foul by J. Calderón (drawn by T. Young),,68,50
290,3,4:59.0,Turnover by V. Oladipo (traveling),,68,50
291,3,4:40.0,,J. Smith misses 3-pt jump shot from 24 ft,68,50
292,3,4:37.0,,Offensive rebound by L. Nance,68,50
293,3,4:32.0,,J. Calderón misses 3-pt jump shot from 29 ft,68,50
294,3,4:32.0,Defensive rebound by Team,,68,50
295,3,4:32.0,,Loose ball foul by L. Nance (drawn by V. Oladipo),68,50
296,3,4:16.0,B. Bogdanović misses 2-pt jump shot from 15 ft (block by L. Nance),,68,50
297,3,4:13.0,,Defensive rebound by L. Nance,68,50
298,3,4:10.0,,Turnover by J. Calderón (bad pass; steal by V. Oladipo),68,50
299,3,4:04.0,V. Oladipo misses 3-pt jump shot from 26 ft,,68,50
300,3,4:01.0,,Defensive rebound by K. Love,68,50
301,3,3:53.0,,Turnover by L. James (turnover),68,50
302,3,3:53.0,,Loose ball foul by L. James (drawn by D. Collison),68,50
303,3,3:53.0,D. Collison misses free throw 1 of 2,,68,50
304,3,3:53.0,Offensive rebound by Team,,68,50
305,3,3:53.0,,J. Clarkson enters the game for J. Calderón,68,50
306,3,3:53.0,D. Sabonis enters the game for T. Young,,68,50
307,3,3:53.0,D. Collison makes free throw 2 of 2,,69,50
308,3,3:37.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),69,53
309,3,3:37.0,Indiana full timeout,,69,53
310,3,3:37.0,L. Stephenson enters the game for B. Bogdanović,,69,53
311,3,3:22.0,Turnover by V. Oladipo (bad pass; steal by L. Nance),,69,53
312,3,3:22.0,,Personal foul by D. Sabonis (drawn by L. Nance),69,53
313,3,3:07.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),69,56
314,3,2:43.0,Personal foul by L. Nance (drawn by V. Oladipo),,69,56
315,3,2:43.0,V. Oladipo makes free throw 1 of 2,,70,56
316,3,2:43.0,V. Oladipo misses free throw 2 of 2,,70,56
317,3,2:39.0,,Defensive rebound by L. Nance,70,56
318,3,2:25.0,,L. James makes 2-pt layup at rim,70,58
319,3,2:10.0,Turnover by D. Collison (bad pass; steal by J. Clarkson),,70,58
320,3,2:07.0,,L. Nance makes 2-pt layup from 1 ft (assist by J. Clarkson),70,60
321,3,2:07.0,,Shooting foul by M. Turner (drawn by L. Nance),70,60
322,3,2:07.0,C. Joseph enters the game for V. Oladipo,,70,60
323,3,2:07.0,,L. Nance misses free throw 1 of 1,70,60
324,3,2:07.0,Defensive rebound by Team,,70,60
325,3,1:50.0,Turnover by L. Stephenson (bad pass; steal by K. Love),,70,60
326,3,1:46.0,,Turnover by L. Nance (bad pass; steal by C. Joseph),70,60
327,3,1:26.0,L. Stephenson misses 3-pt jump shot from 23 ft,,70,60
328,3,1:22.0,,Defensive rebound by K. Love,70,60
329,3,1:06.0,,K. Love makes 3-pt jump shot from 30 ft (assist by L. James),70,63
330,3,1:06.0,,Shooting foul by D. Sabonis (drawn by K. Love),70,63
331,3,1:06.0,T. Booker enters the game for D. Sabonis,,70,63
332,3,1:06.0,,K. Love misses free throw 1 of 1,70,63
333,3,1:06.0,Defensive rebound by T. Booker,,70,63
334,3,0:49.0,D. Collison makes 3-pt jump shot from 27 ft (assist by M. Turner),,73,63
335,3,0:39.0,,Personal foul by L. Stephenson,73,63
336,3,0:39.0,Technical foul by L. Stephenson,,73,63
337,3,0:39.0,,L. James makes technical free throw,73,64
338,3,0:39.0,,L. James makes free throw 1 of 2,73,65
339,3,0:39.0,,J. Green enters the game for K. Love,73,65
340,3,0:39.0,,L. James misses free throw 2 of 2,73,65
341,3,0:37.0,Defensive rebound by M. Turner,,73,65
342,3,0:22.0,D. Collison misses 2-pt jump shot from 21 ft,,73,65
343,3,0:19.0,,Defensive rebound by J. Clarkson,73,65
344,3,0:00.0,,J. Green misses 3-pt jump shot from 23 ft,73,65
345,3,0:00.0,,Offensive rebound by Team,73,65
346,4,11:50.0,Personal foul by J. Clarkson (drawn by B. Bogdanović),,73,65
347,4,11:41.0,L. Stephenson misses 2-pt jump shot at rim (block by J. Green),,73,65
348,4,11:40.0,Offensive rebound by L. Stephenson,,73,65
349,4,11:40.0,L. Stephenson makes 2-pt layup at rim,,75,65
350,4,11:27.0,,J. Clarkson misses 3-pt jump shot from 24 ft,75,65
351,4,11:27.0,Defensive rebound by Team,,75,65
352,4,11:05.0,Shooting foul by J. Clarkson (drawn by L. Stephenson),,75,65
353,4,11:05.0,L. Stephenson makes free throw 1 of 2,,76,65
354,4,11:05.0,L. Stephenson misses free throw 2 of 2,,76,65
355,4,11:03.0,,Defensive rebound by L. Nance,76,65
356,4,10:52.0,,J. Smith makes 2-pt jump shot from 15 ft (assist by L. James),76,67
357,4,10:38.0,L. Stephenson misses 2-pt jump shot from 8 ft,,76,67
358,4,10:35.0,,Defensive rebound by L. James,76,67
359,4,10:29.0,,L. James makes 2-pt layup from 1 ft,76,69
360,4,10:29.0,Indiana full timeout,,76,69
361,4,10:29.0,V. Oladipo enters the game for L. Stephenson,,76,69
362,4,10:10.0,T. Booker makes 2-pt layup from 2 ft (assist by D. Sabonis),,78,69
363,4,9:55.0,,Offensive foul by L. Nance (drawn by V. Oladipo),78,69
364,4,9:55.0,,Turnover by L. Nance (offensive foul),78,69
365,4,9:43.0,V. Oladipo makes 3-pt jump shot from 27 ft (assist by C. Joseph),,81,69
366,4,9:09.0,,J. Green misses 2-pt jump shot from 14 ft,81,69
367,4,9:05.0,,Offensive rebound by L. James,81,69
368,4,9:02.0,,J. Smith makes 2-pt jump shot from 19 ft,81,71
369,4,8:38.0,C. Joseph misses 2-pt jump shot from 14 ft,,81,71
370,4,8:35.0,Offensive rebound by D. Sabonis,,81,71
371,4,8:34.0,D. Sabonis makes 2-pt layup from 12 ft,,83,71
372,4,8:19.0,,J. Green misses 3-pt jump shot from 23 ft,83,71
373,4,8:17.0,Defensive rebound by C. Joseph,,83,71
374,4,8:04.0,V. Oladipo makes 2-pt jump shot from 19 ft,,85,71
375,4,8:03.0,,Cleveland full timeout,85,71
376,4,8:03.0,,K. Love enters the game for J. Clarkson,85,71
377,4,8:03.0,,R. Hood enters the game for J. Green,85,71
378,4,7:48.0,,R. Hood misses 3-pt jump shot from 23 ft,85,71
379,4,7:46.0,Defensive rebound by T. Booker,,85,71
380,4,7:28.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,88,71
381,4,7:12.0,,L. James misses 3-pt jump shot from 24 ft,88,71
382,4,7:12.0,Defensive rebound by Team,,88,71
383,4,7:12.0,,Loose ball foul by L. Nance (drawn by D. Sabonis),88,71
384,4,6:48.0,D. Sabonis misses 3-pt jump shot from 27 ft,,88,71
385,4,6:42.0,,Defensive rebound by R. Hood,88,71
386,4,6:31.0,,Personal foul by T. Booker (drawn by L. James),88,71
387,4,6:31.0,T. Young enters the game for T. Booker,,88,71
388,4,6:21.0,,R. Hood makes 2-pt jump shot from 16 ft (assist by L. James),88,73
389,4,5:58.0,C. Joseph misses 2-pt jump shot from 19 ft,,88,73
390,4,5:56.0,,Defensive rebound by Team,88,73
391,4,5:50.0,,Shooting foul by B. Bogdanović (drawn by L. James),88,73
392,4,5:50.0,,L. James makes free throw 1 of 2,88,74
393,4,5:50.0,,L. James makes free throw 2 of 2,88,75
394,4,5:50.0,Indiana full timeout,,88,75
395,4,5:26.0,D. Sabonis misses 3-pt jump shot from 22 ft,,88,75
