,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
88,1,2:51.0,C. Paul enters the game for R. Anderson,,24,27
89,1,2:36.0,,Personal foul by J. Harden (drawn by O. Casspi),24,27
90,1,2:36.0,,O. Casspi makes free throw 1 of 2,24,28
91,1,2:36.0,,O. Casspi makes free throw 2 of 2,24,29
92,1,2:21.0,E. Gordon makes 2-pt dunk from 1 ft,,26,29
93,1,2:19.0,Violation by P. Tucker (kicked ball),,26,29
94,1,2:00.0,,N. Young makes 3-pt jump shot from 24 ft (assist by J. Bell),26,32
95,1,1:51.0,Shooting foul by J. Bell (drawn by E. Gordon),,26,32
96,1,1:51.0,E. Gordon makes free throw 1 of 2,,27,32
97,1,1:51.0,E. Gordon makes free throw 2 of 2,,28,32
98,1,1:40.0,,K. Looney enters the game for J. Bell,28,32
99,1,1:34.0,,N. Young makes 3-pt jump shot from 29 ft (assist by S. Livingston),28,35
100,1,1:09.0,Shooting foul by S. Livingston (drawn by P. Tucker),,28,35
101,1,1:09.0,P. Tucker makes free throw 1 of 2,,29,35
102,1,1:09.0,P. Tucker makes free throw 2 of 2,,30,35
103,1,0:57.0,,K. Thompson misses 3-pt jump shot from 25 ft,30,35
104,1,0:52.0,Defensive rebound by E. Gordon,,30,35
105,1,0:49.0,Personal foul by K. Looney (drawn by J. Harden),,30,35
106,1,0:49.0,J. Harden misses free throw 1 of 2,,30,35
107,1,0:49.0,Offensive rebound by Team,,30,35
108,1,0:49.0,,S. Curry enters the game for K. Thompson,30,35
109,1,0:49.0,J. Harden makes free throw 2 of 2,,31,35
110,1,0:32.0,,S. Curry misses 2-pt jump shot from 13 ft,31,35
111,1,0:26.0,Defensive rebound by C. Paul,,31,35
112,1,0:21.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,31,35
113,1,0:14.0,Offensive rebound by C. Paul,,31,35
114,1,0:01.0,J. Harden makes 3-pt jump shot from 25 ft,,34,35
115,2,11:47.0,,D. West misses 2-pt jump shot from 12 ft,34,35
116,2,11:37.0,Defensive rebound by C. Capela,,34,35
117,2,11:35.0,C. Paul misses 2-pt jump shot from 10 ft,,34,35
118,2,11:29.0,,Defensive rebound by S. Curry,34,35
119,2,11:25.0,,N. Young makes 3-pt jump shot from 27 ft (assist by S. Livingston),34,38
120,2,11:02.0,L. Mbah a Moute misses 2-pt layup from 1 ft (block by D. West),,34,38
121,2,10:56.0,,Defensive rebound by K. Durant,34,38
122,2,10:56.0,,Shooting foul by L. Mbah a Moute (drawn by S. Curry),34,38
123,2,10:56.0,,S. Curry makes free throw 1 of 2,34,39
124,2,10:56.0,,S. Curry makes free throw 2 of 2,34,40
125,2,10:36.0,T. Ariza misses 3-pt jump shot from 25 ft,,34,40
126,2,10:31.0,,Defensive rebound by K. Durant,34,40
127,2,10:19.0,,Golden State full timeout,34,40
128,2,10:14.0,,Personal foul by C. Paul (drawn by D. West),34,40
129,2,10:05.0,,S. Livingston makes 2-pt jump shot from 12 ft,34,42
130,2,9:39.0,Personal foul by N. Young (drawn by C. Capela),,34,42
131,2,9:25.0,Turnover by Team (shot clock),,34,42
132,2,9:14.0,,S. Curry misses 2-pt layup from 2 ft,34,42
133,2,9:09.0,Defensive rebound by C. Paul,,34,42
134,2,9:06.0,Turnover by T. Ariza (bad pass),,34,42
135,2,9:03.0,,N. Young makes 2-pt jump shot from 12 ft (assist by S. Livingston),34,44
136,2,9:03.0,,Shooting foul by E. Gordon (drawn by N. Young),34,44
137,2,9:03.0,,N. Young makes free throw 1 of 1,34,45
138,2,8:52.0,E. Gordon makes 2-pt dunk at rim,,36,45
139,2,8:39.0,,D. West makes 2-pt jump shot from 9 ft,36,47
140,2,8:23.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by T. Ariza),,38,47
141,2,8:15.0,,S. Curry misses 3-pt jump shot from 27 ft,38,47
142,2,8:09.0,Defensive rebound by T. Ariza,,38,47
143,2,8:00.0,C. Capela misses 2-pt hook shot from 5 ft,,38,47
144,2,7:55.0,,Defensive rebound by S. Curry,38,47
145,2,7:52.0,,K. Durant makes 2-pt jump shot from 12 ft (assist by S. Livingston),38,49
146,2,7:41.0,Turnover by E. Gordon (traveling),,38,49
147,2,7:30.0,,N. Young misses 3-pt jump shot from 22 ft,38,49
148,2,7:25.0,Defensive rebound by C. Capela,,38,49
149,2,7:18.0,C. Capela makes 2-pt dunk at rim (assist by C. Paul),,40,49
150,2,7:08.0,,S. Livingston misses 2-pt jump shot from 9 ft,40,49
151,2,7:07.0,,Offensive rebound by N. Young,40,49
152,2,7:07.0,,N. Young makes 2-pt hook shot from 6 ft,40,51
153,2,7:07.0,Violation by C. Capela (def goaltending),,40,51
154,2,7:07.0,Houston full timeout,,40,51
155,2,7:07.0,,K. Thompson enters the game for N. Young,40,51
156,2,7:07.0,,P. McCaw enters the game for S. Livingston,40,51
157,2,7:07.0,P. Tucker enters the game for E. Gordon,,40,51
158,2,7:07.0,R. Anderson enters the game for L. Mbah a Moute,,40,51
159,2,7:07.0,J. Harden enters the game for C. Capela,,40,51
160,2,6:56.0,P. Tucker makes 2-pt hook shot from 5 ft (assist by J. Harden),,42,51
161,2,6:56.0,,Violation by K. Durant (def goaltending),42,51
162,2,6:43.0,,K. Durant misses 2-pt jump shot from 15 ft,42,51
163,2,6:36.0,Defensive rebound by J. Harden,,42,51
164,2,6:30.0,Personal foul by S. Curry (drawn by R. Anderson),,42,51
165,2,6:30.0,,D. Green enters the game for D. West,42,51
166,2,6:22.0,J. Harden makes 3-pt jump shot from 24 ft,,45,51
167,2,6:14.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),45,54
168,2,5:52.0,R. Anderson makes 2-pt jump shot from 16 ft,,47,54
169,2,5:45.0,,K. Durant makes 2-pt jump shot from 7 ft (assist by D. Green),47,56
170,2,5:24.0,Turnover by J. Harden (lost ball; steal by S. Curry),,47,56
171,2,5:16.0,,D. Green makes 2-pt dunk from 1 ft (assist by K. Thompson),47,58
172,2,5:03.0,C. Paul misses 3-pt jump shot from 26 ft,,47,58
173,2,4:59.0,,Defensive rebound by S. Curry,47,58
174,2,4:59.0,Technical foul by P. Tucker,,47,58
175,2,4:59.0,,N. Young enters the game for S. Curry,47,58
176,2,4:59.0,,K. Durant makes flagrant free throw 1 of 2,47,59
177,2,4:59.0,,K. Durant makes flagrant free throw 2 of 2,47,60
178,2,4:54.0,,Turnover by K. Durant (bad pass; steal by P. Tucker),47,60
179,2,4:47.0,R. Anderson misses 3-pt jump shot from 24 ft,,47,60
180,2,4:42.0,,Defensive rebound by D. Green,47,60
181,2,4:41.0,,N. Young makes 3-pt jump shot from 28 ft (assist by D. Green),47,63
182,2,4:19.0,T. Ariza misses 2-pt layup from 2 ft,,47,63
183,2,4:13.0,Offensive rebound by P. Tucker,,47,63
184,2,4:10.0,P. Tucker makes 2-pt hook shot from 3 ft,,49,63
185,2,4:03.0,,K. Durant misses 3-pt jump shot from 25 ft,49,63
186,2,4:02.0,Defensive rebound by R. Anderson,,49,63
187,2,4:02.0,Personal foul by K. Durant (drawn by J. Harden),,49,63
188,2,3:46.0,J. Harden misses 3-pt jump shot from 26 ft,,49,63
189,2,3:43.0,,Defensive rebound by K. Thompson,49,63
190,2,3:29.0,,D. Green makes 3-pt jump shot from 22 ft (assist by K. Durant),49,66
191,2,3:20.0,P. Tucker makes 3-pt jump shot from 25 ft (assist by C. Paul),,52,66
192,2,3:01.0,,D. Green misses 2-pt jump shot from 8 ft (block by C. Paul),52,66
193,2,2:57.0,Defensive rebound by T. Ariza,,52,66
194,2,2:50.0,J. Harden makes 2-pt layup from 1 ft (assist by T. Ariza),,54,66
195,2,2:40.0,,Golden State full timeout,54,66
196,2,2:34.0,,K. Durant misses 2-pt jump shot from 17 ft,54,66
197,2,2:27.0,Defensive rebound by P. Tucker,,54,66
198,2,2:26.0,Shooting foul by N. Young (drawn by J. Harden),,54,66
199,2,2:26.0,J. Harden makes free throw 1 of 2,,55,66
200,2,2:26.0,J. Harden makes free throw 2 of 2,,56,66
201,2,2:24.0,,Turnover by K. Durant (traveling),56,66
202,2,1:58.0,J. Harden misses 2-pt jump shot from 12 ft,,56,66
203,2,1:53.0,,Defensive rebound by K. Thompson,56,66
204,2,1:53.0,,Personal foul by C. Paul (drawn by K. Durant),56,66
205,2,1:53.0,,K. Durant makes free throw 1 of 2,56,67
206,2,1:53.0,,S. Livingston enters the game for P. McCaw,56,67
207,2,1:53.0,E. Gordon enters the game for C. Paul,,56,67
208,2,1:53.0,,K. Durant misses free throw 2 of 2,56,67
209,2,1:49.0,Defensive rebound by T. Ariza,,56,67
210,2,1:38.0,E. Gordon misses 3-pt jump shot from 25 ft,,56,67
211,2,1:37.0,Offensive rebound by Team,,56,67
212,2,1:37.0,,Loose ball foul by K. Durant (drawn by P. Tucker),56,67
213,2,1:37.0,P. Tucker misses free throw 1 of 2,,56,67
214,2,1:37.0,Offensive rebound by Team,,56,67
215,2,1:37.0,,O. Casspi enters the game for K. Durant,56,67
216,2,1:37.0,P. Tucker misses free throw 2 of 2,,56,67
217,2,1:34.0,,Defensive rebound by D. Green,56,67
218,2,1:22.0,,Turnover by S. Livingston (traveling),56,67
219,2,1:08.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),,59,67
220,2,0:53.0,,Shooting foul by P. Tucker (drawn by S. Livingston),59,67
221,2,0:53.0,,S. Livingston makes free throw 1 of 2,59,68
222,2,0:53.0,,S. Livingston makes free throw 2 of 2,59,69
223,2,0:43.0,J. Harden misses 3-pt jump shot from 25 ft,,59,69
224,2,0:40.0,,Defensive rebound by O. Casspi,59,69
225,2,0:38.0,,S. Livingston makes 2-pt dunk from 1 ft (assist by D. Green),59,71
226,2,0:27.0,P. Tucker makes 3-pt jump shot from 26 ft (assist by J. Harden),,62,71
227,2,0:11.0,,S. Livingston misses 2-pt jump shot from 11 ft,62,71
228,2,0:08.0,Defensive rebound by R. Anderson,,62,71
229,2,0:00.0,P. Tucker misses 3-pt jump shot from 22 ft,,62,71
230,2,0:00.0,Offensive rebound by Team,,62,71
231,3,11:36.0,,Turnover by K. Durant (bad pass; steal by C. Capela),62,71
232,3,11:30.0,C. Capela misses 2-pt layup from 1 ft (block by Z. Pachulia),,62,71
233,3,11:21.0,,Defensive rebound by D. Green,62,71
234,3,11:20.0,,Personal foul by C. Paul,62,71
235,3,11:20.0,Technical foul by C. Paul,,62,71
236,3,11:20.0,,S. Curry makes technical free throw,62,72
237,3,11:13.0,,S. Curry makes 2-pt layup from 1 ft,62,74
238,3,11:04.0,T. Ariza misses 3-pt jump shot from 25 ft,,62,74
239,3,11:01.0,,Defensive rebound by Z. Pachulia,62,74
240,3,10:57.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),62,77
241,3,10:35.0,C. Capela misses 2-pt dunk at rim,,62,77
242,3,10:30.0,Offensive rebound by J. Harden,,62,77
243,3,10:24.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,64,77
244,3,10:06.0,,S. Curry misses 3-pt jump shot from 26 ft,64,77
245,3,10:01.0,Defensive rebound by J. Harden,,64,77
246,3,9:51.0,Personal foul by S. Curry (drawn by C. Paul),,64,77
247,3,9:41.0,R. Anderson misses 3-pt jump shot from 24 ft,,64,77
248,3,9:37.0,,Defensive rebound by Z. Pachulia,64,77
249,3,9:35.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),64,80
250,3,9:23.0,C. Capela makes 2-pt hook shot from 5 ft (assist by T. Ariza),,66,80
251,3,9:11.0,,K. Thompson makes 2-pt jump shot from 21 ft,66,82
252,3,8:57.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),,69,82
253,3,8:45.0,,K. Thompson misses 2-pt layup from 1 ft,69,82
254,3,8:41.0,Defensive rebound by J. Harden,,69,82
255,3,8:39.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,72,82
256,3,8:39.0,,Golden State full timeout,72,82
257,3,8:25.0,,K. Thompson misses 3-pt jump shot from 22 ft,72,82
258,3,8:21.0,Defensive rebound by R. Anderson,,72,82
259,3,8:09.0,J. Harden makes 3-pt jump shot from 27 ft (assist by T. Ariza),,75,82
260,3,7:49.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),75,84
261,3,7:43.0,,Violation by K. Durant (kicked ball),75,84
262,3,7:35.0,,J. Bell enters the game for Z. Pachulia,75,84
263,3,7:24.0,J. Harden misses 3-pt jump shot from 26 ft,,75,84
264,3,7:19.0,,Defensive rebound by K. Thompson,75,84
265,3,7:15.0,,S. Curry makes 2-pt jump shot from 13 ft (assist by K. Thompson),75,86
266,3,7:00.0,C. Capela misses 2-pt layup from 2 ft (block by K. Durant),,75,86
267,3,7:00.0,Offensive rebound by Team,,75,86
268,3,7:00.0,E. Gordon enters the game for C. Paul,,75,86
269,3,6:50.0,R. Anderson misses 3-pt jump shot from 22 ft,,75,86
270,3,6:46.0,,Defensive rebound by J. Bell,75,86
271,3,6:35.0,,J. Bell makes 2-pt layup from 2 ft (assist by K. Durant),75,88
272,3,6:33.0,Personal foul by J. Bell (drawn by J. Harden),,75,88
273,3,6:33.0,,P. McCaw enters the game for S. Curry,75,88
274,3,6:33.0,P. Tucker enters the game for T. Ariza,,75,88
275,3,6:33.0,L. Mbah a Moute enters the game for C. Capela,,75,88
276,3,6:18.0,J. Harden makes 2-pt layup from 1 ft,,77,88
277,3,6:06.0,,Turnover by K. Durant (lost ball; steal by R. Anderson),77,88
278,3,6:05.0,Turnover by P. Tucker (traveling),,77,88
279,3,6:03.0,,Turnover by D. Green (bad pass; steal by J. Harden),77,88
280,3,5:52.0,Turnover by L. Mbah a Moute (bad pass; steal by P. McCaw),,77,88
281,3,5:41.0,,J. Bell misses 2-pt layup from 1 ft (block by R. Anderson),77,88
282,3,5:35.0,Defensive rebound by J. Harden,,77,88
283,3,5:31.0,Personal foul by D. Green (drawn by R. Anderson),,77,88
284,3,5:17.0,R. Anderson misses 3-pt jump shot from 28 ft (block by K. Durant),,77,88
285,3,5:14.0,,Defensive rebound by D. Green,77,88
286,3,5:14.0,,K. Durant makes 2-pt jump shot from 9 ft (assist by D. Green),77,90
287,3,5:14.0,,Shooting foul by R. Anderson (drawn by K. Durant),77,90
288,3,5:14.0,,K. Durant makes free throw 1 of 1,77,91
289,3,5:00.0,Shooting foul by J. Bell (drawn by E. Gordon),,77,91
290,3,5:00.0,E. Gordon makes free throw 1 of 2,,78,91
291,3,5:00.0,T. Ariza enters the game for R. Anderson,,78,91
292,3,5:00.0,E. Gordon makes free throw 2 of 2,,79,91
293,3,4:36.0,,K. Durant misses 3-pt jump shot from 24 ft,79,91
294,3,4:31.0,,Offensive rebound by P. McCaw,79,91
295,3,4:17.0,,K. Durant makes 2-pt jump shot from 11 ft (assist by D. Green),79,93
296,3,4:07.0,Turnover by L. Mbah a Moute (out of bounds lost ball),,79,93
297,3,3:49.0,,K. Thompson misses 2-pt jump shot from 20 ft,79,93
298,3,3:38.0,,Offensive rebound by K. Durant,79,93
299,3,3:38.0,,K. Durant makes 2-pt layup at rim,79,95
300,3,3:24.0,L. Mbah a Moute makes 3-pt jump shot from 22 ft (assist by E. Gordon),,82,95
301,3,3:15.0,,J. Bell makes 2-pt dunk at rim (assist by K. Durant),82,97
302,3,2:57.0,E. Gordon misses 3-pt jump shot from 26 ft,,82,97
303,3,2:53.0,,Defensive rebound by D. Green,82,97
304,3,2:48.0,,Turnover by K. Durant (bad pass),82,97
305,3,2:48.0,Houston full timeout,,82,97
306,3,2:48.0,,N. Young enters the game for K. Durant,82,97
307,3,2:48.0,C. Paul enters the game for J. Harden,,82,97
308,3,2:32.0,C. Paul misses 2-pt jump shot from 5 ft,,82,97
309,3,2:24.0,Offensive rebound by L. Mbah a Moute,,82,97
310,3,2:24.0,L. Mbah a Moute makes 2-pt layup at rim,,84,97
311,3,2:15.0,,Turnover by K. Thompson (bad pass),84,97
312,3,1:55.0,P. Tucker misses 2-pt hook shot from 8 ft,,84,97
313,3,1:52.0,,Defensive rebound by D. Green,84,97
314,3,1:35.0,,K. Thompson misses 2-pt jump shot from 10 ft,84,97
315,3,1:30.0,Defensive rebound by C. Paul,,84,97
316,3,1:25.0,T. Ariza misses 3-pt jump shot from 26 ft,,84,97
317,3,1:19.0,,Defensive rebound by P. McCaw,84,97
318,3,1:02.0,,P. McCaw misses 2-pt layup from 1 ft,84,97
319,3,0:57.0,Turnover by E. Gordon (step out of bounds),,84,97
320,3,0:57.0,Defensive rebound by P. Tucker,,84,97
321,3,0:53.0,,J. Bell makes 2-pt dunk from 2 ft (assist by D. Green),84,99
322,3,0:45.0,E. Gordon makes 2-pt layup from 1 ft,,86,99
323,3,0:45.0,Shooting foul by P. McCaw (drawn by E. Gordon),,86,99
324,3,0:45.0,E. Gordon misses free throw 1 of 1,,86,99
325,3,0:41.0,,Defensive rebound by D. Green,86,99
326,3,0:38.0,,D. Green misses 2-pt layup from 4 ft,86,99
327,3,0:32.0,,Offensive rebound by D. Green,86,99
328,3,0:32.0,,Turnover by N. Young (bad pass; steal by E. Gordon),86,99
329,3,0:32.0,E. Gordon makes 2-pt layup from 2 ft,,88,99
330,3,0:32.0,Shooting foul by J. Bell (drawn by E. Gordon),,88,99
331,3,0:32.0,E. Gordon misses free throw 1 of 1,,88,99
332,3,0:32.0,,S. Curry enters the game for P. McCaw,88,99
333,3,0:32.0,,K. Durant enters the game for J. Bell,88,99
334,3,0:24.0,Defensive rebound by T. Ariza,,88,99
335,3,0:24.0,T. Ariza misses 2-pt layup at rim,,88,99
336,3,0:21.0,,Defensive rebound by D. Green,88,99
337,3,0:12.0,,Shooting foul by T. Ariza (drawn by D. Green),88,99
338,3,0:12.0,,D. Green makes free throw 1 of 2,88,100
339,3,0:12.0,,S. Livingston enters the game for S. Curry,88,100
340,3,0:12.0,,D. Green makes free throw 2 of 2,88,101
341,3,0:12.0,,P. McCaw enters the game for K. Thompson,88,101
342,3,0:12.0,,J. Bell enters the game for K. Durant,88,101
343,3,0:01.0,C. Paul misses 3-pt jump shot from 27 ft,,88,101
344,3,0:01.0,Offensive rebound by Team,,88,101
345,4,11:42.0,C. Paul makes 2-pt jump shot from 13 ft,,90,101
346,4,11:19.0,,Turnover by D. West (lost ball; steal by C. Paul),90,101
347,4,11:10.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),,93,101
348,4,10:55.0,,S. Curry misses 2-pt layup from 2 ft,93,101
349,4,10:51.0,Defensive rebound by T. Ariza,,93,101
350,4,10:46.0,E. Gordon makes 2-pt jump shot from 11 ft (assist by T. Ariza),,95,101
351,4,10:46.0,,Golden State full timeout,95,101
352,4,10:35.0,,Turnover by S. Curry (bad pass),95,101
353,4,10:21.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by C. Paul),,97,101
354,4,10:11.0,,N. Young makes 3-pt jump shot from 25 ft (assist by S. Curry),97,104
355,4,9:50.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by C. Paul),,99,104
356,4,9:39.0,,S. Curry misses 3-pt jump shot from 26 ft,99,104
357,4,9:33.0,Defensive rebound by C. Paul,,99,104
358,4,9:30.0,Personal foul by N. Young (drawn by E. Gordon),,99,104
359,4,9:23.0,C. Paul misses 3-pt jump shot from 27 ft,,99,104
360,4,9:20.0,,Defensive rebound by S. Curry,99,104
361,4,9:04.0,,S. Livingston misses 2-pt jump shot from 8 ft,99,104
362,4,8:58.0,Defensive rebound by R. Anderson,,99,104
363,4,8:56.0,E. Gordon makes 2-pt layup from 1 ft (assist by C. Paul),,101,104
364,4,8:39.0,,K. Durant misses 2-pt jump shot from 12 ft,101,104
365,4,8:35.0,,Offensive rebound by D. West,101,104
366,4,8:24.0,,D. West makes 2-pt hook shot from 10 ft (assist by S. Livingston),101,106
367,4,8:07.0,E. Gordon misses 3-pt jump shot from 26 ft,,101,106
368,4,8:05.0,Offensive rebound by Team,,101,106
369,4,8:05.0,,K. Looney enters the game for D. West,101,106
370,4,8:05.0,J. Harden enters the game for T. Ariza,,101,106
371,4,8:05.0,P. Tucker enters the game for E. Gordon,,101,106
372,4,8:04.0,Personal foul by K. Durant (drawn by R. Anderson),,101,106
373,4,8:04.0,,K. Thompson enters the game for S. Livingston,101,106
374,4,7:40.0,R. Anderson misses 2-pt jump shot from 19 ft (block by K. Durant),,101,106
375,4,7:35.0,,Defensive rebound by K. Looney,101,106
376,4,7:33.0,,S. Curry misses 3-pt jump shot from 26 ft,101,106
377,4,7:28.0,Defensive rebound by C. Paul,,101,106
378,4,7:14.0,C. Paul misses 2-pt jump shot from 14 ft,,101,106
379,4,7:10.0,,Defensive rebound by K. Looney,101,106
380,4,7:00.0,,S. Curry misses 2-pt layup from 1 ft,101,106
381,4,6:53.0,Defensive rebound by L. Mbah a Moute,,101,106
382,4,6:51.0,L. Mbah a Moute misses 2-pt layup from 4 ft (block by K. Thompson),,101,106
383,4,6:46.0,,Defensive rebound by K. Durant,101,106
384,4,6:46.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),101,109
