,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
84,1,2:03.0,,B. Paul enters the game for B. Forbes,20,24
85,1,2:03.0,,M. Ginóbili makes free throw 2 of 2,20,25
86,1,1:50.0,P. McCaw misses 2-pt jump shot from 14 ft,,20,25
87,1,1:47.0,,Defensive rebound by R. Gay,20,25
88,1,1:35.0,,T. Parker misses 2-pt layup at rim,20,25
89,1,1:32.0,,Offensive rebound by R. Gay,20,25
90,1,1:32.0,,R. Gay makes 2-pt dunk at rim,20,27
91,1,1:19.0,Q. Cook misses 2-pt jump shot from 8 ft,,20,27
92,1,1:19.0,,Defensive rebound by Team,20,27
93,1,1:19.0,Loose ball foul by J. McGee (drawn by P. Gasol),,20,27
94,1,1:01.0,,Turnover by R. Gay (lost ball; steal by K. Looney),20,27
95,1,0:51.0,Turnover by Q. Cook (lost ball; steal by M. Ginóbili),,20,27
96,1,0:49.0,,Personal foul by P. McCaw (drawn by T. Parker),20,27
97,1,0:49.0,,T. Parker misses free throw 1 of 2,20,27
98,1,0:49.0,,Offensive rebound by Team,20,27
99,1,0:49.0,D. Green enters the game for J. McGee,,20,27
100,1,0:49.0,,T. Parker makes free throw 2 of 2,20,28
101,1,0:42.0,Shooting foul by B. Paul (drawn by P. McCaw),,20,28
102,1,0:42.0,P. McCaw misses free throw 1 of 2,,20,28
103,1,0:42.0,Offensive rebound by Team,,20,28
104,1,0:42.0,P. McCaw makes free throw 2 of 2,,21,28
105,1,0:34.0,,T. Parker misses 2-pt layup at rim (block by K. Looney),21,28
106,1,0:33.0,Defensive rebound by Team,,21,28
107,1,0:10.0,S. Livingston misses 2-pt jump shot from 16 ft,,21,28
108,1,0:08.0,,Defensive rebound by T. Parker,21,28
109,1,0:00.0,,R. Gay makes 2-pt jump shot from 14 ft (assist by T. Parker),21,30
110,2,11:39.0,S. Livingston makes 2-pt jump shot from 14 ft,,23,30
111,2,11:27.0,,P. Gasol misses 2-pt layup at rim,23,30
112,2,11:24.0,Defensive rebound by D. West,,23,30
113,2,11:23.0,Turnover by D. West (bad pass; steal by R. Gay),,23,30
114,2,11:20.0,,R. Gay makes 2-pt layup from 1 ft,23,32
115,2,11:03.0,P. McCaw misses 3-pt jump shot from 25 ft,,23,32
116,2,11:00.0,,Defensive rebound by Team,23,32
117,2,10:48.0,,Personal block foul by P. McCaw (drawn by P. Mills),23,32
118,2,10:41.0,,P. Mills misses 2-pt layup from 1 ft,23,32
119,2,10:40.0,Defensive rebound by Team,,23,32
120,2,10:22.0,D. Green misses 3-pt jump shot from 25 ft,,23,32
121,2,10:18.0,,Defensive rebound by P. Gasol,23,32
122,2,10:03.0,,P. Gasol makes 2-pt layup from 1 ft (assist by R. Gay),23,34
123,2,10:03.0,,Shooting foul by D. Green (drawn by P. Gasol),23,34
124,2,10:03.0,,D. Murray enters the game for R. Gay,23,34
125,2,10:03.0,,P. Gasol misses free throw 1 of 1,23,34
126,2,10:03.0,Defensive rebound by D. Green,,23,34
127,2,9:58.0,S. Livingston makes 2-pt hook shot from 11 ft,,25,34
128,2,9:58.0,Shooting foul by D. Murray (drawn by S. Livingston),,25,34
129,2,9:58.0,,K. Anderson enters the game for P. Gasol,25,34
130,2,9:58.0,S. Livingston makes free throw 1 of 1,,26,34
131,2,9:45.0,,D. Murray misses 2-pt jump shot from 9 ft,26,34
132,2,9:43.0,,Offensive rebound by K. Anderson,26,34
133,2,9:37.0,,L. Aldridge makes 2-pt layup at rim (assist by D. Green),26,36
134,2,9:24.0,N. Young makes 2-pt layup from 1 ft (assist by D. West),,28,36
135,2,9:06.0,,D. Green misses 2-pt layup at rim,28,36
136,2,9:03.0,Defensive rebound by N. Young,,28,36
137,2,8:58.0,Golden State full timeout,,28,36
138,2,8:51.0,Turnover by D. West (bad pass; steal by P. Mills),,28,36
139,2,8:46.0,,Turnover by K. Anderson (bad pass; steal by S. Livingston),28,36
140,2,8:37.0,N. Young misses 3-pt jump shot from 24 ft,,28,36
141,2,8:34.0,,Defensive rebound by D. Murray,28,36
142,2,8:18.0,,L. Aldridge misses 2-pt jump shot from 11 ft,28,36
143,2,8:16.0,Defensive rebound by D. Green,,28,36
144,2,7:55.0,P. McCaw misses 3-pt jump shot from 26 ft,,28,36
145,2,7:52.0,,Defensive rebound by K. Anderson,28,36
146,2,7:42.0,,D. Green misses 2-pt jump shot from 12 ft (block by D. West),28,36
147,2,7:38.0,,Offensive rebound by K. Anderson,28,36
148,2,7:34.0,,Turnover by D. Green (out of bounds lost ball),28,36
149,2,7:29.0,D. Green misses 2-pt layup at rim,,28,36
150,2,7:26.0,,Defensive rebound by K. Anderson,28,36
151,2,7:13.0,,Shooting foul by D. West (drawn by L. Aldridge),28,36
152,2,7:13.0,,L. Aldridge makes free throw 1 of 2,28,37
153,2,7:13.0,,M. Ginóbili enters the game for D. Green,28,37
154,2,7:13.0,,D. Bertāns enters the game for K. Anderson,28,37
155,2,7:13.0,Q. Cook enters the game for D. Green,,28,37
156,2,7:13.0,J. Bell enters the game for S. Livingston,,28,37
157,2,7:13.0,,L. Aldridge makes free throw 2 of 2,28,38
158,2,6:57.0,Offensive foul by N. Young (drawn by L. Aldridge),,28,38
159,2,6:57.0,Turnover by N. Young (offensive foul),,28,38
160,2,6:38.0,,L. Aldridge makes 2-pt hook shot from 8 ft,28,40
161,2,6:16.0,Turnover by J. Bell (bad pass),,28,40
162,2,6:16.0,A. Iguodala enters the game for P. McCaw,,28,40
163,2,6:00.0,,P. Mills misses 2-pt jump shot from 20 ft,28,40
164,2,5:57.0,Defensive rebound by A. Iguodala,,28,40
165,2,5:50.0,D. West misses 2-pt jump shot from 18 ft,,28,40
166,2,5:47.0,,Defensive rebound by D. Murray,28,40
167,2,5:39.0,,D. Murray makes 2-pt jump shot from 14 ft,28,42
168,2,5:38.0,Golden State full timeout,,28,42
169,2,5:38.0,,B. Forbes enters the game for P. Mills,28,42
170,2,5:23.0,N. Young misses 2-pt jump shot from 21 ft,,28,42
171,2,5:18.0,,Defensive rebound by D. Murray,28,42
172,2,5:07.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Bertāns),28,44
173,2,4:53.0,Shooting foul by D. Bertāns (drawn by J. Bell),,28,44
174,2,4:53.0,J. Bell misses free throw 1 of 2,,28,44
175,2,4:53.0,Offensive rebound by Team,,28,44
176,2,4:53.0,J. Bell makes free throw 2 of 2,,29,44
177,2,4:35.0,,L. Aldridge misses 2-pt hook shot from 7 ft,29,44
178,2,4:33.0,Defensive rebound by D. West,,29,44
179,2,4:20.0,D. West misses 2-pt jump shot from 8 ft,,29,44
180,2,4:18.0,,Defensive rebound by D. Murray,29,44
181,2,4:12.0,,Turnover by D. Murray (traveling),29,44
182,2,4:12.0,K. Looney enters the game for D. West,,29,44
183,2,4:01.0,Q. Cook makes 2-pt jump shot from 15 ft,,31,44
184,2,3:45.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,31,44
185,2,3:42.0,Defensive rebound by A. Iguodala,,31,44
186,2,3:38.0,Turnover by A. Iguodala (out of bounds lost ball),,31,44
187,2,3:38.0,,T. Parker enters the game for L. Aldridge,31,44
188,2,3:38.0,,P. Gasol enters the game for D. Murray,31,44
189,2,3:20.0,,Personal foul by A. Iguodala (drawn by D. Bertāns),31,44
190,2,3:12.0,,Shooting foul by J. Bell (drawn by P. Gasol),31,44
191,2,3:12.0,,P. Gasol makes free throw 1 of 2,31,45
192,2,3:12.0,,P. Gasol makes free throw 2 of 2,31,46
193,2,3:00.0,Q. Cook makes 2-pt jump shot from 20 ft,,33,46
194,2,2:52.0,,Personal foul by Q. Cook (drawn by M. Ginóbili),33,46
195,2,2:52.0,,M. Ginóbili misses free throw 1 of 2,33,46
196,2,2:52.0,,Offensive rebound by Team,33,46
197,2,2:52.0,,M. Ginóbili misses free throw 2 of 2,33,46
198,2,2:50.0,Defensive rebound by K. Looney,,33,46
199,2,2:43.0,Q. Cook makes 2-pt jump shot from 12 ft,,35,46
200,2,2:40.0,,San Antonio full timeout,35,46
201,2,2:22.0,,P. Gasol misses 2-pt hook shot from 8 ft,35,46
202,2,2:20.0,Defensive rebound by Q. Cook,,35,46
203,2,2:03.0,J. Bell misses 2-pt jump shot from 12 ft,,35,46
204,2,2:00.0,,Defensive rebound by P. Gasol,35,46
205,2,1:54.0,,D. Bertāns misses 3-pt jump shot from 24 ft,35,46
206,2,1:50.0,Defensive rebound by Q. Cook,,35,46
207,2,1:47.0,K. Looney makes 2-pt layup from 1 ft (assist by Q. Cook),,37,46
208,2,1:32.0,,P. Gasol misses 2-pt layup at rim (block by J. Bell),37,46
209,2,1:29.0,Defensive rebound by J. Bell,,37,46
210,2,1:23.0,Q. Cook makes 2-pt jump shot from 5 ft,,39,46
211,2,1:03.0,,Shooting foul by J. Bell (drawn by M. Ginóbili),39,46
212,2,1:03.0,,M. Ginóbili misses free throw 1 of 2,39,46
213,2,1:03.0,,Offensive rebound by Team,39,46
214,2,1:03.0,,M. Ginóbili makes free throw 2 of 2,39,47
215,2,0:57.0,Personal foul by T. Parker (drawn by Q. Cook),,39,47
216,2,0:43.0,N. Young misses 3-pt jump shot from 25 ft,,39,47
217,2,0:40.0,Offensive rebound by Team,,39,47
218,2,0:36.0,Q. Cook misses 3-pt jump shot from 26 ft,,39,47
219,2,0:32.0,,Defensive rebound by M. Ginóbili,39,47
220,2,0:29.0,,Turnover by M. Ginóbili (bad pass; steal by A. Iguodala),39,47
221,2,0:16.0,K. Looney makes 2-pt dunk from 1 ft (assist by J. Bell),,41,47
222,2,0:00.0,,B. Forbes makes 2-pt jump shot from 13 ft (assist by M. Ginóbili),41,49
223,3,11:41.0,Q. Cook misses 3-pt jump shot from 25 ft,,41,49
224,3,11:37.0,,Defensive rebound by D. Green,41,49
225,3,11:17.0,,P. Mills misses 2-pt jump shot from 20 ft,41,49
226,3,11:15.0,Defensive rebound by Q. Cook,,41,49
227,3,10:58.0,Z. Pachulia makes 2-pt jump shot from 9 ft (assist by A. Iguodala),,43,49
228,3,10:34.0,,Personal foul by J. Bell (drawn by D. Murray),43,49
229,3,10:22.0,,Turnover by K. Anderson (traveling),43,49
230,3,10:06.0,Personal foul by K. Anderson (drawn by J. Bell),,43,49
231,3,9:56.0,A. Iguodala makes 3-pt jump shot from 25 ft,,46,49
232,3,9:36.0,,Personal block foul by N. Young (drawn by P. Mills),46,49
233,3,9:28.0,,D. Murray makes 2-pt jump shot from 8 ft,46,51
234,3,9:14.0,N. Young misses 3-pt jump shot from 25 ft,,46,51
235,3,9:10.0,,Defensive rebound by K. Anderson,46,51
236,3,9:01.0,,D. Murray makes 2-pt jump shot from 14 ft,46,53
237,3,8:50.0,Turnover by Q. Cook (bad pass; steal by D. Murray),,46,53
238,3,8:48.0,,D. Murray makes 2-pt dunk at rim,46,55
239,3,8:48.0,Golden State full timeout,,46,55
240,3,8:33.0,Personal foul by D. Green (drawn by N. Young),,46,55
241,3,8:27.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by A. Iguodala),,48,55
242,3,8:02.0,,D. Green misses 2-pt layup from 4 ft (block by J. Bell),48,55
243,3,8:02.0,,Offensive rebound by Team,48,55
244,3,7:58.0,,L. Aldridge misses 2-pt jump shot from 10 ft,48,55
245,3,7:56.0,Defensive rebound by J. Bell,,48,55
246,3,7:45.0,Offensive foul by Q. Cook (drawn by P. Mills),,48,55
247,3,7:45.0,Turnover by Q. Cook (offensive foul),,48,55
248,3,7:31.0,,Def 3 sec tech foul by J. Bell,48,55
249,3,7:31.0,,P. Mills makes technical free throw,48,56
250,3,7:31.0,,R. Gay enters the game for K. Anderson,48,56
251,3,7:25.0,,R. Gay misses 3-pt jump shot from 24 ft,48,56
252,3,7:21.0,Defensive rebound by A. Iguodala,,48,56
253,3,7:17.0,Q. Cook makes 2-pt jump shot from 22 ft (assist by A. Iguodala),,50,56
254,3,6:59.0,,P. Mills misses 2-pt layup from 1 ft,50,56
255,3,6:59.0,,Offensive rebound by L. Aldridge,50,56
256,3,6:54.0,,L. Aldridge misses 2-pt layup at rim,50,56
257,3,6:41.0,Defensive rebound by Z. Pachulia,,50,56
258,3,6:41.0,J. Bell misses 2-pt hook shot from 7 ft,,50,56
259,3,6:38.0,,Defensive rebound by D. Murray,50,56
260,3,6:18.0,,R. Gay misses 2-pt jump shot from 17 ft,50,56
261,3,6:16.0,Defensive rebound by J. Bell,,50,56
262,3,6:16.0,Personal foul by R. Gay (drawn by J. Bell),,50,56
263,3,6:03.0,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by Q. Cook),,52,56
264,3,5:48.0,,D. Murray misses 2-pt jump shot from 16 ft,52,56
265,3,5:45.0,Defensive rebound by Z. Pachulia,,52,56
266,3,5:40.0,Personal foul by R. Gay (drawn by Q. Cook),,52,56
267,3,5:29.0,Z. Pachulia misses 2-pt hook shot from 8 ft (block by R. Gay),,52,56
268,3,5:24.0,,Defensive rebound by L. Aldridge,52,56
269,3,5:08.0,,P. Mills misses 3-pt jump shot from 22 ft,52,56
270,3,5:06.0,Defensive rebound by Team,,52,56
271,3,5:06.0,P. McCaw enters the game for A. Iguodala,,52,56
272,3,4:50.0,P. McCaw misses 2-pt jump shot from 8 ft,,52,56
273,3,4:48.0,,Defensive rebound by L. Aldridge,52,56
274,3,4:26.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. Green),52,58
275,3,4:10.0,Q. Cook misses 3-pt jump shot from 24 ft,,52,58
276,3,4:10.0,,Defensive rebound by R. Gay,52,58
277,3,4:02.0,,Personal foul by Q. Cook (drawn by L. Aldridge),52,58
278,3,4:02.0,,M. Ginóbili enters the game for D. Green,52,58
279,3,4:02.0,K. Looney enters the game for J. Bell,,52,58
280,3,4:02.0,J. McGee enters the game for Z. Pachulia,,52,58
281,3,3:58.0,,Personal foul by J. McGee (drawn by L. Aldridge),52,58
282,3,3:56.0,,Offensive foul by R. Gay (drawn by P. McCaw),52,58
283,3,3:56.0,,Turnover by R. Gay (offensive foul),52,58
284,3,3:43.0,P. McCaw misses 2-pt jump shot from 16 ft,,52,58
285,3,3:40.0,,Defensive rebound by D. Murray,52,58
286,3,3:36.0,,Turnover by R. Gay (traveling),52,58
287,3,3:36.0,S. Livingston enters the game for N. Young,,52,58
288,3,3:25.0,S. Livingston misses 2-pt jump shot from 10 ft,,52,58
289,3,3:22.0,,Defensive rebound by R. Gay,52,58
290,3,3:11.0,,R. Gay misses 2-pt jump shot from 8 ft,52,58
291,3,3:09.0,Defensive rebound by J. McGee,,52,58
292,3,3:04.0,Q. Cook misses 2-pt jump shot from 6 ft,,52,58
293,3,3:02.0,,Defensive rebound by D. Murray,52,58
294,3,3:02.0,,Personal foul by S. Livingston (drawn by D. Murray),52,58
295,3,3:02.0,,D. Murray makes free throw 1 of 2,52,59
296,3,3:02.0,,B. Forbes enters the game for P. Mills,52,59
297,3,3:02.0,,P. Gasol enters the game for L. Aldridge,52,59
298,3,3:02.0,,D. Murray misses free throw 2 of 2,52,59
299,3,2:59.0,Defensive rebound by K. Looney,,52,59
300,3,2:54.0,Q. Cook makes 3-pt jump shot from 26 ft,,55,59
301,3,2:34.0,,D. Murray misses 2-pt layup from 1 ft (block by J. McGee),55,59
302,3,2:31.0,Defensive rebound by J. McGee,,55,59
303,3,2:21.0,J. McGee makes 2-pt dunk at rim (assist by S. Livingston),,57,59
304,3,2:21.0,,San Antonio full timeout,57,59
305,3,2:21.0,,T. Parker enters the game for D. Murray,57,59
306,3,2:21.0,,D. Bertāns enters the game for R. Gay,57,59
307,3,2:07.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,57,59
308,3,2:03.0,Defensive rebound by Q. Cook,,57,59
309,3,1:42.0,J. McGee misses 2-pt jump shot from 19 ft,,57,59
310,3,1:38.0,,Defensive rebound by D. Bertāns,57,59
311,3,1:30.0,,P. Gasol misses 2-pt layup from 1 ft (block by P. McCaw),57,59
312,3,1:25.0,Defensive rebound by J. McGee,,57,59
313,3,1:19.0,Q. Cook makes 2-pt jump shot from 11 ft,,59,59
314,3,1:00.0,,D. Bertāns makes 2-pt layup at rim (assist by M. Ginóbili),59,61
315,3,0:45.0,K. Looney makes 2-pt dunk from 1 ft (assist by J. McGee),,61,61
316,3,0:28.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,61,61
317,3,0:28.0,Defensive rebound by S. Livingston,,61,61
318,3,0:02.0,K. Looney makes 2-pt jump shot from 16 ft (assist by J. McGee),,63,61
319,3,0:00.0,,M. Ginóbili misses 3-pt jump shot from 39 ft,63,61
320,3,0:00.0,,Offensive rebound by Team,63,61
321,4,11:44.0,,P. Gasol misses 3-pt jump shot from 25 ft,63,61
322,4,11:41.0,Defensive rebound by K. Looney,,63,61
323,4,11:26.0,Personal foul by P. Mills (drawn by K. Looney),,63,61
324,4,11:15.0,Turnover by N. Young (bad pass),,63,61
325,4,11:01.0,,Turnover by D. Green (bad pass; steal by K. Looney),63,61
326,4,11:00.0,Personal foul by D. Green (drawn by K. Looney),,63,61
327,4,10:49.0,N. Young makes 2-pt jump shot from 19 ft (assist by S. Livingston),,65,61
328,4,10:28.0,,Personal foul by K. Looney (drawn by L. Aldridge),65,61
329,4,10:22.0,,Turnover by P. Mills (lost ball; steal by P. McCaw),65,61
330,4,10:08.0,Turnover by P. McCaw (traveling),,65,61
331,4,9:54.0,,L. Aldridge makes 2-pt jump shot from 5 ft,65,63
332,4,9:54.0,,Shooting foul by D. West (drawn by L. Aldridge),65,63
333,4,9:54.0,,K. Anderson enters the game for P. Gasol,65,63
334,4,9:54.0,,L. Aldridge makes free throw 1 of 1,65,64
335,4,9:37.0,Offensive foul by D. West (drawn by P. Mills),,65,64
336,4,9:37.0,Turnover by D. West (offensive foul),,65,64
337,4,9:26.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by P. Mills),65,66
338,4,9:26.0,Golden State full timeout,,65,66
339,4,9:26.0,,D. Murray enters the game for T. Parker,65,66
340,4,9:10.0,S. Livingston misses 2-pt jump shot from 13 ft,,65,66
341,4,9:08.0,,Defensive rebound by D. Murray,65,66
342,4,8:45.0,,L. Aldridge misses 2-pt jump shot from 12 ft,65,66
343,4,8:44.0,Defensive rebound by K. Looney,,65,66
344,4,8:37.0,Turnover by D. West (bad pass; steal by L. Aldridge),,65,66
345,4,8:31.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Anderson),65,68
346,4,8:21.0,S. Livingston misses 2-pt jump shot from 12 ft,,65,68
347,4,8:21.0,,Defensive rebound by Team,65,68
348,4,8:01.0,,L. Aldridge makes 2-pt hook shot from 5 ft,65,70
349,4,7:49.0,N. Young misses 2-pt layup at rim,,65,70
350,4,7:48.0,K. Looney misses 2-pt layup from 3 ft,,65,70
351,4,7:48.0,Offensive rebound by K. Looney,,65,70
352,4,7:47.0,,Defensive rebound by L. Aldridge,65,70
353,4,7:42.0,,Turnover by P. Mills (lost ball; steal by P. McCaw),65,70
354,4,7:39.0,Turnover by P. McCaw (bad pass),,65,70
355,4,7:39.0,J. Bell enters the game for K. Looney,,65,70
356,4,7:21.0,,D. Murray misses 3-pt jump shot from 24 ft,65,70
357,4,7:16.0,,Offensive rebound by P. Mills,65,70
358,4,7:15.0,,P. Mills misses 2-pt jump shot from 3 ft,65,70
359,4,7:11.0,,Offensive rebound by L. Aldridge,65,70
360,4,7:11.0,,L. Aldridge makes 2-pt layup at rim,65,72
361,4,6:51.0,D. West makes 2-pt layup from 1 ft,,67,72
362,4,6:26.0,,D. Murray misses 2-pt jump shot from 19 ft,67,72
363,4,6:26.0,,Offensive rebound by Team,67,72
364,4,6:26.0,,Turnover by Team (shot clock),67,72
365,4,6:26.0,J. McGee enters the game for D. West,,67,72
366,4,6:26.0,Q. Cook enters the game for S. Livingston,,67,72
367,4,6:04.0,N. Young misses 3-pt jump shot from 23 ft,,67,72
368,4,6:04.0,,Defensive rebound by D. Green,67,72
369,4,5:55.0,,D. Green makes 3-pt jump shot from 23 ft (assist by D. Murray),67,75
370,4,5:32.0,P. McCaw misses 2-pt layup from 4 ft (block by L. Aldridge),,67,75
371,4,5:32.0,,Defensive rebound by K. Anderson,67,75
372,4,5:27.0,,D. Green misses 3-pt jump shot from 24 ft,67,75
373,4,5:23.0,Defensive rebound by N. Young,,67,75
374,4,5:17.0,Personal foul by D. Green (drawn by Q. Cook),,67,75
375,4,5:17.0,,M. Ginóbili enters the game for D. Green,67,75
376,4,5:17.0,A. Iguodala enters the game for P. McCaw,,67,75
377,4,5:07.0,Turnover by Q. Cook (out of bounds lost ball),,67,75
378,4,4:49.0,,L. Aldridge misses 2-pt jump shot from 12 ft (block by J. McGee),67,75
379,4,4:46.0,Defensive rebound by A. Iguodala,,67,75
380,4,4:42.0,J. McGee makes 2-pt dunk at rim (assist by A. Iguodala),,69,75
381,4,4:22.0,,Personal foul by A. Iguodala (drawn by K. Anderson),69,75
382,4,4:22.0,,San Antonio full timeout,69,75
383,4,4:22.0,,D. Green enters the game for D. Murray,69,75
384,4,4:10.0,,L. Aldridge makes 2-pt jump shot from 12 ft,69,77
385,4,3:48.0,A. Iguodala misses 3-pt jump shot from 25 ft,,69,77
386,4,3:48.0,,Defensive rebound by L. Aldridge,69,77
387,4,3:33.0,,Shooting foul by J. Bell (drawn by L. Aldridge),69,77
388,4,3:33.0,,L. Aldridge makes free throw 1 of 2,69,78
389,4,3:33.0,K. Looney enters the game for J. McGee,,69,78
