,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
31,1,6:43.0,,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),10,18
32,1,6:39.0,Personal foul by J. Nurkić (drawn by B. Lopez),,10,18
33,1,6:39.0,B. Lopez makes clear path free throw 2 of 2,,11,18
34,1,6:39.0,B. Lopez makes clear path free throw 1 of 2,,12,18
35,1,6:28.0,B. Ingram misses 2-pt layup from 1 ft (block by N. Vonleh),,12,18
36,1,6:23.0,,Defensive rebound by D. Lillard,12,18
37,1,6:23.0,,Shooting foul by L. Nance (drawn by D. Lillard),12,18
38,1,6:23.0,,D. Lillard makes free throw 1 of 2,12,19
39,1,6:23.0,,D. Lillard makes free throw 2 of 2,12,20
40,1,6:11.0,B. Ingram misses 3-pt jump shot from 24 ft,,12,20
41,1,6:10.0,,Defensive rebound by Team,12,20
42,1,6:10.0,Loose ball foul by L. Nance (drawn by N. Vonleh),,12,20
43,1,6:10.0,K. Kuzma enters the game for L. Nance,,12,20
44,1,5:59.0,,Turnover by J. Nurkić (bad pass; steal by B. Ingram),12,20
45,1,5:41.0,B. Lopez misses 2-pt hook shot from 2 ft,,12,20
46,1,5:38.0,,Defensive rebound by J. Nurkić,12,20
47,1,5:21.0,,J. Nurkić makes 2-pt dunk from 1 ft (assist by C. McCollum),12,22
48,1,5:09.0,K. Kuzma makes 2-pt layup from 2 ft,,14,22
49,1,5:09.0,Shooting foul by J. Nurkić (drawn by K. Kuzma),,14,22
50,1,5:09.0,,E. Turner enters the game for C. McCollum,14,22
51,1,5:09.0,,P. Connaughton enters the game for N. Vonleh,14,22
52,1,5:09.0,K. Kuzma makes free throw 1 of 1,,15,22
53,1,4:56.0,,J. Nurkić makes 2-pt jump shot from 2 ft (assist by D. Lillard),15,24
54,1,4:47.0,L. Ball misses 2-pt jump shot from 18 ft,,15,24
55,1,4:40.0,Offensive rebound by K. Kuzma,,15,24
56,1,4:39.0,K. Kuzma makes 2-pt hook shot from 8 ft,,17,24
57,1,4:30.0,,D. Lillard misses 2-pt jump shot from 14 ft,17,24
58,1,4:27.0,Defensive rebound by K. Caldwell-Pope,,17,24
59,1,4:14.0,K. Kuzma makes 2-pt layup from 1 ft (assist by L. Ball),,19,24
60,1,4:14.0,Shooting foul by P. Connaughton (drawn by K. Kuzma),,19,24
61,1,4:14.0,,E. Davis enters the game for J. Nurkić,19,24
62,1,4:14.0,J. Clarkson enters the game for L. Ball,,19,24
63,1,4:14.0,J. Randle enters the game for B. Lopez,,19,24
64,1,4:14.0,K. Kuzma misses free throw 1 of 1,,19,24
65,1,4:12.0,,Defensive rebound by E. Davis,19,24
66,1,4:00.0,,E. Turner makes 2-pt jump shot from 19 ft,19,26
67,1,3:31.0,J. Randle makes 2-pt jump shot from 17 ft,,21,26
68,1,3:19.0,,Shooting foul by B. Ingram (drawn by D. Lillard),21,26
69,1,3:19.0,,D. Lillard makes free throw 1 of 2,21,27
70,1,3:19.0,,Z. Collins enters the game for M. Harkless,21,27
71,1,3:19.0,,D. Lillard makes free throw 2 of 2,21,28
72,1,3:01.0,J. Clarkson makes 2-pt jump shot from 6 ft,,23,28
73,1,2:46.0,,Shooting foul by J. Randle (drawn by P. Connaughton),23,28
74,1,2:46.0,,Portland full timeout,23,28
75,1,2:46.0,J. Hart enters the game for K. Caldwell-Pope,,23,28
76,1,2:46.0,C. Brewer enters the game for B. Ingram,,23,28
77,1,2:46.0,,P. Connaughton misses free throw 1 of 2,23,28
78,1,2:46.0,,Offensive rebound by Team,23,28
79,1,2:46.0,,P. Connaughton makes free throw 2 of 2,23,29
80,1,2:35.0,K. Kuzma misses 2-pt jump shot from 20 ft,,23,29
81,1,2:33.0,,Defensive rebound by E. Turner,23,29
82,1,2:23.0,,P. Connaughton makes 3-pt jump shot from 22 ft (assist by E. Turner),23,32
83,1,2:21.0,LA Lakers full timeout,,23,32
84,1,2:21.0,,C. McCollum enters the game for D. Lillard,23,32
85,1,2:09.0,K. Kuzma misses 3-pt jump shot from 25 ft,,23,32
86,1,2:06.0,,Defensive rebound by E. Davis,23,32
87,1,1:54.0,,P. Connaughton makes 3-pt jump shot from 24 ft (assist by E. Turner),23,35
88,1,1:38.0,J. Hart misses 3-pt jump shot from 22 ft,,23,35
89,1,1:36.0,,Defensive rebound by E. Davis,23,35
90,1,1:26.0,,E. Turner misses 2-pt jump shot from 14 ft (block by K. Kuzma),23,35
91,1,1:24.0,,Offensive rebound by E. Turner,23,35
92,1,1:21.0,,E. Turner misses 2-pt jump shot from 9 ft,23,35
93,1,1:17.0,Defensive rebound by C. Brewer,,23,35
94,1,1:12.0,J. Hart misses 2-pt layup from 1 ft,,23,35
95,1,1:10.0,,Defensive rebound by E. Turner,23,35
96,1,0:55.0,,C. McCollum makes 3-pt jump shot from 24 ft,23,38
97,1,0:44.0,J. Clarkson misses 2-pt jump shot from 17 ft,,23,38
98,1,0:42.0,,Defensive rebound by Z. Collins,23,38
99,1,0:31.0,,C. McCollum makes 3-pt jump shot from 25 ft,23,41
100,1,0:25.0,J. Randle makes 2-pt hook shot from 3 ft,,25,41
101,1,0:01.0,,C. McCollum misses 3-pt jump shot from 24 ft,25,41
102,1,0:01.0,Defensive rebound by J. Hart,,25,41
103,2,11:43.0,,E. Turner makes 2-pt jump shot from 8 ft,25,43
104,2,11:29.0,J. Hart misses 2-pt jump shot from 15 ft,,25,43
105,2,11:27.0,,Defensive rebound by E. Davis,25,43
106,2,11:17.0,,Personal foul by J. Clarkson (drawn by Z. Collins),25,43
107,2,11:07.0,,C. McCollum misses 2-pt jump shot from 5 ft,25,43
108,2,11:05.0,Defensive rebound by J. Randle,,25,43
109,2,11:00.0,J. Randle misses 2-pt jump shot from 4 ft,,25,43
110,2,10:58.0,,Defensive rebound by E. Davis,25,43
111,2,10:54.0,,Turnover by E. Turner (lost ball; steal by J. Hart),25,43
112,2,10:51.0,Shooting foul by C. McCollum (drawn by J. Hart),,25,43
113,2,10:51.0,J. Hart makes free throw 1 of 2,,26,43
114,2,10:51.0,J. Hart makes free throw 2 of 2,,27,43
115,2,10:39.0,,Shooting foul by K. Kuzma (drawn by E. Davis),27,43
116,2,10:39.0,,E. Davis makes free throw 1 of 2,27,44
117,2,10:39.0,,E. Davis misses free throw 2 of 2,27,44
118,2,10:37.0,Defensive rebound by J. Randle,,27,44
119,2,10:28.0,Personal foul by C. McCollum (drawn by K. Kuzma),,27,44
120,2,10:21.0,J. Clarkson misses 2-pt jump shot from 3 ft (block by E. Davis),,27,44
121,2,10:17.0,,Defensive rebound by E. Davis,27,44
122,2,10:10.0,,P. Connaughton misses 3-pt jump shot from 25 ft,27,44
123,2,10:10.0,Defensive rebound by K. Kuzma,,27,44
124,2,10:02.0,K. Kuzma makes 2-pt layup from 1 ft,,29,44
125,2,9:53.0,,C. McCollum misses 3-pt jump shot from 25 ft,29,44
126,2,9:51.0,Defensive rebound by J. Randle,,29,44
127,2,9:40.0,J. Randle makes 2-pt layup from 1 ft,,31,44
128,2,9:21.0,,E. Turner makes 2-pt jump shot from 20 ft,31,46
129,2,9:01.0,J. Clarkson makes 2-pt jump shot from 18 ft (assist by C. Brewer),,33,46
130,2,8:37.0,,Z. Collins misses 2-pt layup from 2 ft,33,46
131,2,8:33.0,,Offensive rebound by E. Davis,33,46
132,2,8:33.0,,E. Davis makes 2-pt layup at rim,33,48
133,2,8:21.0,K. Kuzma makes 2-pt layup from 1 ft (assist by J. Clarkson),,35,48
134,2,8:18.0,,Portland full timeout,35,48
135,2,8:18.0,,D. Lillard enters the game for Z. Collins,35,48
136,2,8:18.0,,M. Harkless enters the game for C. McCollum,35,48
137,2,8:01.0,,P. Connaughton misses 3-pt jump shot from 24 ft,35,48
138,2,7:59.0,Defensive rebound by C. Brewer,,35,48
139,2,7:48.0,J. Hart misses 3-pt jump shot from 25 ft,,35,48
140,2,7:44.0,,Defensive rebound by P. Connaughton,35,48
141,2,7:31.0,,M. Harkless misses 2-pt layup from 1 ft (block by J. Hart),35,48
142,2,7:31.0,,Offensive rebound by Team,35,48
143,2,7:31.0,,J. Nurkić enters the game for E. Davis,35,48
144,2,7:29.0,K. Caldwell-Pope enters the game for J. Hart,,35,48
145,2,7:26.0,,P. Connaughton misses 2-pt hook shot from 2 ft,35,48
146,2,7:25.0,Defensive rebound by Team,,35,48
147,2,7:12.0,K. Kuzma misses 3-pt jump shot from 22 ft,,35,48
148,2,7:08.0,,Defensive rebound by J. Nurkić,35,48
149,2,6:59.0,,E. Turner misses 3-pt jump shot from 25 ft,35,48
150,2,6:58.0,Defensive rebound by K. Kuzma,,35,48
151,2,6:44.0,J. Randle makes 2-pt layup from 2 ft,,37,48
152,2,6:30.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),37,50
153,2,6:15.0,J. Clarkson makes 2-pt layup at rim,,39,50
154,2,5:58.0,,Shooting foul by J. Randle (drawn by J. Nurkić),39,50
155,2,5:58.0,,J. Nurkić makes free throw 1 of 2,39,51
156,2,5:58.0,,C. McCollum enters the game for E. Turner,39,51
157,2,5:58.0,,N. Vonleh enters the game for P. Connaughton,39,51
158,2,5:58.0,L. Nance enters the game for K. Kuzma,,39,51
159,2,5:58.0,L. Ball enters the game for C. Brewer,,39,51
160,2,5:58.0,B. Lopez enters the game for J. Randle,,39,51
161,2,5:58.0,,J. Nurkić makes free throw 2 of 2,39,52
162,2,5:43.0,B. Lopez makes 2-pt layup from 1 ft (assist by J. Clarkson),,41,52
163,2,5:29.0,,D. Lillard misses 3-pt jump shot from 24 ft,41,52
164,2,5:25.0,Defensive rebound by K. Caldwell-Pope,,41,52
165,2,5:20.0,B. Lopez makes 2-pt jump shot from 4 ft,,43,52
166,2,5:20.0,Shooting foul by N. Vonleh (drawn by B. Lopez),,43,52
167,2,5:20.0,B. Lopez makes free throw 1 of 1,,44,52
168,2,5:06.0,,Personal foul by K. Caldwell-Pope (drawn by M. Harkless),44,52
169,2,4:58.0,,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),44,54
170,2,4:51.0,Personal foul by N. Vonleh (drawn by B. Lopez),,44,54
171,2,4:46.0,B. Lopez misses 3-pt jump shot from 26 ft,,44,54
172,2,4:44.0,,Defensive rebound by D. Lillard,44,54
173,2,4:35.0,,D. Lillard makes 2-pt layup at rim,44,56
174,2,4:25.0,J. Clarkson makes 2-pt jump shot from 19 ft,,46,56
175,2,4:11.0,,M. Harkless misses 3-pt jump shot from 24 ft,46,56
176,2,4:07.0,Defensive rebound by J. Clarkson,,46,56
177,2,3:55.0,Personal foul by N. Vonleh (drawn by B. Lopez),,46,56
178,2,3:55.0,B. Lopez makes free throw 1 of 2,,47,56
179,2,3:55.0,,E. Turner enters the game for N. Vonleh,47,56
180,2,3:55.0,B. Ingram enters the game for J. Clarkson,,47,56
181,2,3:55.0,B. Lopez makes free throw 2 of 2,,48,56
182,2,3:43.0,,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),48,58
183,2,3:31.0,B. Lopez makes 2-pt layup from 1 ft,,50,58
184,2,3:20.0,,J. Nurkić misses 2-pt jump shot from 9 ft,50,58
185,2,3:18.0,Defensive rebound by L. Nance,,50,58
186,2,3:12.0,Shooting foul by D. Lillard (drawn by K. Caldwell-Pope),,50,58
187,2,3:12.0,K. Caldwell-Pope makes free throw 1 of 2,,51,58
188,2,3:12.0,K. Caldwell-Pope makes free throw 2 of 2,,52,58
189,2,2:56.0,,D. Lillard misses 2-pt jump shot from 6 ft,52,58
190,2,2:54.0,Defensive rebound by B. Lopez,,52,58
191,2,2:49.0,B. Ingram makes 2-pt layup from 1 ft,,54,58
192,2,2:33.0,,J. Nurkić makes 2-pt hook shot from 4 ft (assist by E. Turner),54,60
193,2,2:17.0,B. Ingram misses 2-pt layup from 1 ft,,54,60
194,2,2:15.0,,Defensive rebound by E. Turner,54,60
195,2,2:11.0,,Turnover by D. Lillard (bad pass; steal by L. Ball),54,60
196,2,2:01.0,L. Nance makes 2-pt layup at rim (assist by K. Caldwell-Pope),,56,60
197,2,1:42.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),56,62
198,2,1:33.0,B. Lopez makes 2-pt hook shot from 4 ft (assist by B. Ingram),,58,62
199,2,1:11.0,,C. McCollum misses 2-pt jump shot from 3 ft,58,62
200,2,1:10.0,Defensive rebound by L. Nance,,58,62
201,2,0:59.0,K. Caldwell-Pope misses 2-pt layup at rim,,58,62
202,2,0:59.0,Offensive rebound by Team,,58,62
203,2,0:58.0,LA Lakers full timeout,,58,62
204,2,0:38.0,L. Ball misses 3-pt jump shot from 27 ft (block by M. Harkless),,58,62
205,2,0:36.0,,Defensive rebound by Team,58,62
206,2,0:36.0,Loose ball foul by L. Nance (drawn by D. Lillard),,58,62
207,2,0:36.0,,D. Lillard makes free throw 1 of 2,58,63
208,2,0:36.0,K. Kuzma enters the game for L. Nance,,58,63
209,2,0:36.0,,D. Lillard makes free throw 2 of 2,58,64
210,2,0:27.0,B. Lopez makes 2-pt dunk at rim (assist by L. Ball),,60,64
211,2,0:09.0,,J. Nurkić misses 2-pt layup from 1 ft,60,64
212,2,0:08.0,,Offensive rebound by M. Harkless,60,64
213,2,0:08.0,,M. Harkless makes 2-pt layup at rim,60,66
214,2,0:00.0,B. Ingram makes 2-pt layup from 1 ft,,62,66
215,3,11:47.0,,Z. Collins misses 3-pt jump shot from 25 ft,62,66
216,3,11:44.0,Defensive rebound by B. Ingram,,62,66
217,3,11:33.0,Personal foul by M. Harkless (drawn by B. Ingram),,62,66
218,3,11:27.0,B. Lopez misses 2-pt jump shot from 14 ft,,62,66
219,3,11:24.0,,Defensive rebound by J. Nurkić,62,66
220,3,11:15.0,,C. McCollum misses 2-pt jump shot from 16 ft,62,66
221,3,11:13.0,Defensive rebound by B. Lopez,,62,66
222,3,10:58.0,Personal foul by D. Lillard (drawn by B. Ingram),,62,66
223,3,10:53.0,B. Ingram makes 2-pt jump shot from 20 ft (assist by K. Caldwell-Pope),,64,66
224,3,10:27.0,,J. Nurkić makes 2-pt jump shot from 21 ft (assist by C. McCollum),64,68
225,3,10:13.0,Shooting foul by Z. Collins (drawn by B. Ingram),,64,68
226,3,10:13.0,B. Ingram misses free throw 1 of 2,,64,68
227,3,10:13.0,Offensive rebound by Team,,64,68
228,3,10:13.0,B. Ingram makes free throw 2 of 2,,65,68
229,3,9:53.0,,Turnover by J. Nurkić (traveling),65,68
230,3,9:38.0,Shooting foul by Z. Collins (drawn by B. Lopez),,65,68
231,3,9:38.0,B. Lopez misses free throw 1 of 2,,65,68
232,3,9:38.0,Offensive rebound by Team,,65,68
233,3,9:38.0,B. Lopez makes free throw 2 of 2,,66,68
234,3,9:20.0,,D. Lillard misses 2-pt jump shot from 22 ft,66,68
235,3,9:18.0,Defensive rebound by L. Ball,,66,68
236,3,9:09.0,B. Ingram misses 2-pt jump shot from 8 ft,,66,68
237,3,9:07.0,,Defensive rebound by J. Nurkić,66,68
238,3,8:59.0,,D. Lillard misses 2-pt layup at rim (block by L. Ball),66,68
239,3,8:56.0,,Offensive rebound by D. Lillard,66,68
240,3,8:53.0,,J. Nurkić misses 2-pt jump shot from 16 ft,66,68
241,3,8:52.0,Defensive rebound by Team,,66,68
242,3,8:33.0,B. Ingram makes 2-pt jump shot from 19 ft,,68,68
243,3,8:15.0,,C. McCollum misses 2-pt jump shot from 14 ft (block by B. Lopez),68,68
244,3,8:14.0,,Offensive rebound by Team,68,68
245,3,8:14.0,,Portland full timeout,68,68
246,3,8:14.0,,N. Vonleh enters the game for Z. Collins,68,68
247,3,8:07.0,,N. Vonleh misses 2-pt hook shot from 3 ft,68,68
248,3,8:05.0,Defensive rebound by K. Caldwell-Pope,,68,68
249,3,7:51.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,,71,68
250,3,7:28.0,,J. Nurkić misses 2-pt hook shot from 5 ft,71,68
251,3,7:28.0,Defensive rebound by Team,,71,68
252,3,7:28.0,,Loose ball foul by N. Vonleh (drawn by L. Nance),71,68
253,3,7:28.0,L. Nance misses free throw 1 of 2,,71,68
254,3,7:28.0,Offensive rebound by Team,,71,68
255,3,7:28.0,,C. Swanigan enters the game for N. Vonleh,71,68
256,3,7:28.0,L. Nance makes free throw 2 of 2,,72,68
257,3,7:16.0,,D. Lillard misses 3-pt jump shot from 25 ft,72,68
258,3,7:14.0,Defensive rebound by B. Ingram,,72,68
259,3,7:03.0,Personal foul by J. Nurkić (drawn by B. Ingram),,72,68
260,3,7:03.0,B. Ingram makes free throw 1 of 2,,73,68
261,3,7:03.0,B. Ingram makes free throw 2 of 2,,74,68
262,3,6:48.0,,Personal foul by B. Ingram (drawn by M. Harkless),74,68
263,3,6:48.0,,E. Turner enters the game for M. Harkless,74,68
264,3,6:43.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Turner),74,71
265,3,6:43.0,,Shooting foul by K. Caldwell-Pope (drawn by C. McCollum),74,71
266,3,6:43.0,,C. McCollum makes free throw 1 of 1,74,72
267,3,6:24.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,74,72
268,3,6:22.0,,Defensive rebound by D. Lillard,74,72
269,3,6:11.0,Offensive charge foul by J. Nurkić (drawn by L. Nance),,74,72
270,3,6:11.0,,Turnover by J. Nurkić (offensive foul),74,72
271,3,6:11.0,,E. Davis enters the game for J. Nurkić,74,72
272,3,5:58.0,L. Nance makes 2-pt dunk at rim (assist by B. Lopez),,76,72
273,3,5:35.0,,Portland full timeout,76,72
274,3,5:33.0,,Turnover by E. Turner (bad pass; steal by K. Caldwell-Pope),76,72
275,3,5:29.0,K. Caldwell-Pope makes 2-pt layup at rim,,78,72
276,3,5:14.0,,D. Lillard makes 2-pt jump shot from 8 ft (assist by C. McCollum),78,74
277,3,4:58.0,Turnover by B. Ingram (bad pass),,78,74
278,3,4:40.0,,C. Swanigan misses 2-pt layup from 1 ft (block by L. Nance),78,74
279,3,4:40.0,,Offensive rebound by Team,78,74
280,3,4:30.0,,C. McCollum misses 2-pt jump shot from 14 ft,78,74
281,3,4:27.0,Defensive rebound by L. Nance,,78,74
282,3,4:10.0,B. Lopez makes 2-pt hook shot from 5 ft,,80,74
283,3,3:56.0,,D. Lillard misses 2-pt layup from 1 ft,80,74
284,3,3:56.0,,C. Swanigan misses 2-pt layup from 1 ft (block by L. Ball),80,74
285,3,3:56.0,,Offensive rebound by E. Davis,80,74
286,3,3:50.0,,Offensive rebound by C. Swanigan,80,74
287,3,3:45.0,,Shooting foul by L. Nance (drawn by C. Swanigan),80,74
288,3,3:45.0,,C. Swanigan misses free throw 1 of 2,80,74
289,3,3:45.0,,Offensive rebound by Team,80,74
290,3,3:45.0,,P. Connaughton enters the game for C. McCollum,80,74
291,3,3:45.0,K. Kuzma enters the game for L. Nance,,80,74
292,3,3:45.0,,C. Swanigan makes free throw 2 of 2,80,75
293,3,3:28.0,K. Kuzma misses 2-pt jump shot from 14 ft,,80,75
294,3,3:25.0,,Defensive rebound by C. Swanigan,80,75
295,3,3:18.0,,Shooting foul by K. Kuzma (drawn by D. Lillard),80,75
296,3,3:18.0,,D. Lillard makes free throw 1 of 2,80,76
297,3,3:18.0,J. Clarkson enters the game for L. Ball,,80,76
298,3,3:18.0,,D. Lillard makes free throw 2 of 2,80,77
299,3,2:55.0,K. Kuzma misses 3-pt jump shot from 24 ft,,80,77
300,3,2:53.0,,Defensive rebound by E. Turner,80,77
301,3,2:47.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by E. Turner),80,79
302,3,2:34.0,Turnover by B. Lopez (bad pass),,80,79
303,3,2:22.0,,Shooting foul by B. Lopez (drawn by D. Lillard),80,79
304,3,2:22.0,,D. Lillard makes free throw 1 of 2,80,80
305,3,2:22.0,,D. Lillard makes free throw 2 of 2,80,81
306,3,2:08.0,K. Kuzma makes 2-pt layup from 2 ft (assist by B. Ingram),,82,81
307,3,1:56.0,,Personal foul by K. Caldwell-Pope (drawn by D. Lillard),82,81
308,3,1:56.0,,D. Lillard makes free throw 1 of 2,82,82
309,3,1:56.0,J. Randle enters the game for B. Lopez,,82,82
310,3,1:56.0,,D. Lillard makes free throw 2 of 2,82,83
311,3,1:35.0,Shooting foul by C. Swanigan (drawn by B. Ingram),,82,83
312,3,1:35.0,B. Ingram misses free throw 1 of 2,,82,83
313,3,1:35.0,Offensive rebound by Team,,82,83
314,3,1:35.0,B. Ingram makes free throw 2 of 2,,83,83
315,3,1:22.0,,Turnover by P. Connaughton (offensive goaltending),83,83
316,3,1:00.0,J. Randle misses 2-pt jump shot from 20 ft,,83,83
317,3,0:58.0,,Defensive rebound by E. Turner,83,83
318,3,0:47.0,,Turnover by E. Turner (lost ball; steal by B. Ingram),83,83
319,3,0:42.0,Turnover by K. Caldwell-Pope (bad pass),,83,83
320,3,0:33.0,,D. Lillard makes 2-pt layup from 1 ft,83,85
321,3,0:28.0,J. Clarkson makes 2-pt layup at rim,,85,85
322,3,0:04.0,,D. Lillard misses 2-pt jump shot from 3 ft,85,85
323,3,0:01.0,,Offensive rebound by C. Swanigan,85,85
324,3,0:01.0,,C. Swanigan makes 2-pt hook shot at rim,85,87
325,4,11:47.0,K. Kuzma makes 2-pt layup at rim (assist by J. Clarkson),,87,87
326,4,11:29.0,,E. Davis makes 2-pt hook shot from 7 ft,87,89
327,4,11:15.0,J. Clarkson makes 2-pt jump shot from 18 ft,,89,89
328,4,11:01.0,,Shooting foul by K. Kuzma (drawn by E. Davis),89,89
329,4,11:01.0,,E. Davis makes free throw 1 of 2,89,90
330,4,11:01.0,,C. McCollum enters the game for D. Lillard,89,90
331,4,11:01.0,,E. Davis makes free throw 2 of 2,89,91
332,4,10:43.0,C. Brewer makes 2-pt layup from 2 ft,,91,91
333,4,10:23.0,,E. Davis misses 2-pt hook shot from 6 ft,91,91
334,4,10:19.0,Defensive rebound by J. Randle,,91,91
335,4,10:13.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,94,91
336,4,9:47.0,,E. Turner misses 2-pt jump shot from 7 ft,94,91
337,4,9:47.0,,Offensive rebound by Team,94,91
338,4,9:47.0,Loose ball foul by C. Brewer (drawn by E. Davis),,94,91
339,4,9:39.0,,Personal foul by J. Clarkson (drawn by C. McCollum),94,91
340,4,9:28.0,,C. McCollum misses 2-pt layup from 2 ft (block by C. Brewer),94,91
341,4,9:27.0,Defensive rebound by C. Brewer,,94,91
342,4,9:22.0,Shooting foul by C. Swanigan (drawn by J. Clarkson),,94,91
343,4,9:22.0,J. Clarkson misses free throw 1 of 2,,94,91
344,4,9:22.0,Offensive rebound by Team,,94,91
345,4,9:22.0,J. Clarkson misses free throw 2 of 2,,94,91
346,4,9:20.0,,Defensive rebound by C. Swanigan,94,91
347,4,9:04.0,,Turnover by E. Turner (bad pass; steal by J. Hart),94,91
348,4,9:01.0,J. Clarkson misses 3-pt jump shot from 24 ft,,94,91
349,4,8:58.0,,Defensive rebound by E. Turner,94,91
350,4,8:52.0,,E. Turner misses 2-pt jump shot from 11 ft,94,91
351,4,8:50.0,Defensive rebound by J. Randle,,94,91
352,4,8:46.0,Turnover by J. Randle (bad pass; steal by C. McCollum),,94,91
353,4,8:40.0,,C. Swanigan makes 2-pt layup from 1 ft (assist by E. Davis),94,93
354,4,8:23.0,K. Kuzma makes 2-pt jump shot from 19 ft,,96,93
355,4,8:00.0,,C. McCollum misses 3-pt jump shot from 25 ft,96,93
356,4,7:59.0,Defensive rebound by C. Brewer,,96,93
357,4,7:47.0,Shooting foul by P. Connaughton (drawn by J. Clarkson),,96,93
358,4,7:47.0,J. Clarkson makes free throw 1 of 2,,97,93
359,4,7:47.0,,J. Nurkić enters the game for E. Turner,97,93
360,4,7:47.0,,D. Lillard enters the game for E. Davis,97,93
361,4,7:47.0,J. Clarkson makes free throw 2 of 2,,98,93
362,4,7:32.0,,Turnover by C. McCollum (bad pass; steal by C. Brewer),98,93
363,4,7:28.0,Turnover by C. Brewer (lost ball; steal by J. Nurkić),,98,93
364,4,7:25.0,,D. Lillard misses 3-pt jump shot from 28 ft,98,93
365,4,7:21.0,,Offensive rebound by D. Lillard,98,93
366,4,7:10.0,,P. Connaughton misses 3-pt jump shot from 22 ft,98,93
367,4,7:08.0,Defensive rebound by J. Randle,,98,93
368,4,7:08.0,LA Lakers full timeout,,98,93
369,4,7:08.0,,M. Harkless enters the game for P. Connaughton,98,93
370,4,7:08.0,B. Ingram enters the game for C. Brewer,,98,93
371,4,7:04.0,Turnover by J. Randle (turnover; steal by C. Swanigan),,98,93
372,4,7:01.0,,J. Nurkić misses 2-pt hook shot from 2 ft (block by J. Randle),98,93
373,4,6:59.0,,Offensive rebound by J. Nurkić,98,93
374,4,6:58.0,,J. Nurkić makes 2-pt layup from 1 ft,98,95
375,4,6:32.0,Turnover by K. Kuzma (lost ball; steal by C. Swanigan),,98,95
376,4,6:20.0,,J. Nurkić makes 2-pt hook shot from 7 ft,98,97
377,4,5:56.0,K. Kuzma misses 2-pt jump shot from 9 ft,,98,97
378,4,5:52.0,,Defensive rebound by C. McCollum,98,97
