,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
272,3,6:30.0,,A. Davis misses 2-pt jump shot from 4 ft,81,85
273,3,6:30.0,Defensive rebound by B. Lopez,,81,85
274,3,6:24.0,B. Lopez misses 3-pt jump shot from 26 ft,,81,85
275,3,6:24.0,,Defensive rebound by J. Holiday,81,85
276,3,6:04.0,,N. Mirotić misses 2-pt hook shot from 3 ft,81,85
277,3,6:04.0,Defensive rebound by J. Randle,,81,85
278,3,5:44.0,B. Ingram misses 2-pt jump shot from 8 ft,,81,85
279,3,5:44.0,,Defensive rebound by J. Holiday,81,85
280,3,5:38.0,,J. Holiday misses 3-pt jump shot from 25 ft,81,85
281,3,5:38.0,Defensive rebound by B. Lopez,,81,85
282,3,5:37.0,Turnover by B. Lopez (lost ball; steal by J. Holiday),,81,85
283,3,5:33.0,,J. Holiday misses 3-pt jump shot from 23 ft,81,85
284,3,5:33.0,Defensive rebound by J. Hart,,81,85
285,3,5:27.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,81,85
286,3,5:27.0,,Defensive rebound by A. Davis,81,85
287,3,5:08.0,LA Lakers full timeout,,81,85
288,3,5:08.0,,E. Okafor enters the game for I. Clark,81,85
289,3,5:08.0,,D. Miller enters the game for A. Davis,81,85
290,3,5:08.0,G. Payton enters the game for B. Lopez,,81,85
291,3,5:08.0,K. Kuzma enters the game for B. Ingram,,81,85
292,3,5:03.0,,N. Mirotić makes 2-pt dunk from 1 ft (assist by J. Holiday),81,87
293,3,4:40.0,J. Randle misses 2-pt layup from 3 ft (block by N. Mirotić),,81,87
294,3,4:40.0,,Defensive rebound by N. Mirotić,81,87
295,3,4:22.0,,E. Okafor misses 2-pt jump shot from 9 ft,81,87
296,3,4:22.0,,Offensive rebound by N. Mirotić,81,87
297,3,4:18.0,,N. Mirotić misses 2-pt layup from 1 ft (block by J. Hart),81,87
298,3,4:18.0,,Offensive rebound by N. Mirotić,81,87
299,3,4:12.0,,N. Mirotić makes 2-pt layup at rim,81,89
300,3,4:09.0,G. Payton misses 2-pt layup from 1 ft,,81,89
301,3,4:09.0,Offensive rebound by Team,,81,89
302,3,4:06.0,K. Kuzma misses 3-pt jump shot from 25 ft (block by N. Mirotić),,81,89
303,3,4:03.0,,Defensive rebound by E. Moore,81,89
304,3,4:01.0,,N. Mirotić makes 2-pt layup at rim (assist by E. Moore),81,91
305,3,3:39.0,,Loose ball foul by D. Miller (drawn by J. Randle),81,91
306,3,3:33.0,K. Kuzma misses 2-pt dunk from 1 ft (block by E. Okafor),,81,91
307,3,3:33.0,Offensive rebound by J. Randle,,81,91
308,3,3:24.0,J. Randle makes 2-pt dunk from 1 ft,,83,91
309,3,3:18.0,,E. Okafor makes 2-pt jump shot from 15 ft (assist by J. Holiday),83,93
310,3,3:05.0,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,,83,93
311,3,3:05.0,,Defensive rebound by D. Miller,83,93
312,3,2:56.0,,N. Mirotić makes 3-pt jump shot from 22 ft (assist by J. Holiday),83,96
313,3,2:55.0,LA Lakers full timeout,,83,96
314,3,2:55.0,B. Ingram enters the game for K. Caldwell-Pope,,83,96
315,3,2:55.0,C. Brewer enters the game for J. Hart,,83,96
316,3,2:55.0,C. Frye enters the game for J. Randle,,83,96
317,3,2:36.0,B. Ingram makes 2-pt dunk from 1 ft,,85,96
318,3,2:19.0,,J. Holiday makes 2-pt jump shot from 8 ft,85,98
319,3,2:10.0,C. Brewer makes 2-pt layup from 2 ft,,87,98
320,3,1:59.0,,Turnover by J. Holiday (lost ball; steal by C. Brewer),87,98
321,3,1:54.0,K. Kuzma makes 2-pt dunk from 1 ft (assist by C. Brewer),,89,98
322,3,1:44.0,Away from play foul by E. Moore (drawn by C. Brewer),,89,98
323,3,1:44.0,,Turnover by E. Moore (turnover),89,98
324,3,1:44.0,,A. Davis enters the game for J. Holiday,89,98
325,3,1:44.0,,I. Clark enters the game for E. Okafor,89,98
326,3,1:33.0,B. Ingram misses 2-pt jump shot from 15 ft,,89,98
327,3,1:33.0,,Defensive rebound by A. Davis,89,98
328,3,1:14.0,,A. Davis makes 2-pt jump shot from 8 ft,89,100
329,3,1:01.0,C. Brewer misses 2-pt layup from 3 ft (block by A. Davis),,89,100
330,3,1:01.0,Offensive rebound by K. Kuzma,,89,100
331,3,0:59.0,K. Kuzma makes 2-pt layup from 1 ft,,91,100
332,3,0:43.0,,Shooting foul by B. Ingram (drawn by A. Davis),91,100
333,3,0:43.0,,A. Davis misses free throw 1 of 2,91,100
334,3,0:43.0,,Offensive rebound by Team,91,100
335,3,0:43.0,,D. Liggins enters the game for E. Moore,91,100
336,3,0:43.0,,A. Davis makes free throw 2 of 2,91,101
337,3,0:35.0,Turnover by C. Brewer (traveling),,91,101
338,3,0:18.0,,N. Mirotić makes 2-pt jump shot from 13 ft (assist by A. Davis),91,103
339,3,0:03.0,K. Kuzma misses 2-pt jump shot from 22 ft,,91,103
340,3,0:03.0,,Defensive rebound by D. Miller,91,103
341,4,11:44.0,,N. Mirotić misses 3-pt jump shot from 25 ft,91,103
342,4,11:39.0,Defensive rebound by Team,,91,103
343,4,11:20.0,B. Ingram makes 2-pt jump shot from 17 ft,,93,103
344,4,11:03.0,,A. Davis makes 2-pt jump shot from 15 ft,93,105
345,4,10:54.0,Shooting foul by D. Miller (drawn by C. Brewer),,93,105
346,4,10:54.0,C. Brewer makes free throw 1 of 2,,94,105
347,4,10:54.0,C. Brewer misses free throw 2 of 2,,94,105
348,4,10:51.0,,Defensive rebound by N. Mirotić,94,105
349,4,10:35.0,,A. Davis makes 2-pt jump shot from 9 ft,94,107
350,4,10:24.0,K. Kuzma misses 2-pt jump shot from 11 ft,,94,107
351,4,10:20.0,,Defensive rebound by A. Davis,94,107
352,4,10:09.0,,Personal foul by C. Frye (drawn by A. Davis),94,107
353,4,10:09.0,,E. Okafor enters the game for N. Mirotić,94,107
354,4,10:09.0,K. Caldwell-Pope enters the game for C. Frye,,94,107
355,4,10:09.0,J. Randle enters the game for G. Payton,,94,107
356,4,10:05.0,,D. Miller makes 2-pt jump shot from 19 ft (assist by I. Clark),94,109
357,4,9:50.0,K. Kuzma misses 2-pt layup from 3 ft (block by A. Davis),,94,109
358,4,9:50.0,Offensive rebound by Team,,94,109
359,4,9:42.0,B. Ingram makes 2-pt jump shot from 20 ft,,96,109
360,4,9:25.0,,D. Miller makes 3-pt jump shot from 22 ft (assist by D. Liggins),96,112
361,4,9:25.0,,Shooting foul by B. Ingram (drawn by D. Miller),96,112
362,4,9:25.0,J. Hart enters the game for C. Brewer,,96,112
363,4,9:25.0,,D. Miller makes free throw 1 of 1,96,113
364,4,9:08.0,Personal foul by I. Clark (drawn by J. Randle),,96,113
365,4,9:08.0,B. Lopez enters the game for B. Ingram,,96,113
366,4,9:00.0,K. Kuzma misses 3-pt jump shot from 25 ft,,96,113
367,4,8:55.0,,Defensive rebound by A. Davis,96,113
368,4,8:43.0,,A. Davis makes 2-pt layup from 1 ft,96,115
369,4,8:31.0,B. Lopez misses 2-pt jump shot from 4 ft,,96,115
370,4,8:31.0,Offensive rebound by Team,,96,115
371,4,8:31.0,,Loose ball foul by D. Miller (drawn by K. Kuzma),96,115
372,4,8:22.0,Shooting foul by I. Clark (drawn by J. Hart),,96,115
373,4,8:22.0,J. Hart makes free throw 1 of 2,,97,115
374,4,8:22.0,,N. Mirotić enters the game for A. Davis,97,115
375,4,8:22.0,J. Hart makes free throw 2 of 2,,98,115
376,4,8:10.0,,D. Miller makes 2-pt jump shot from 14 ft (assist by N. Mirotić),98,117
377,4,7:55.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,98,117
