,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,OKLAHOMA CITY_ACTION,CLEVELAND_SCORE,OKLAHOMA CITY_SCORE
398,4,4:21.0,,R. Westbrook makes free throw 2 of 2,107,97
399,4,4:09.0,L. James misses 2-pt jump shot from 10 ft,,107,97
400,4,4:08.0,Offensive rebound by Team,,107,97
401,4,4:08.0,,Loose ball foul by P. George (drawn by L. Nance),107,97
402,4,4:08.0,L. Nance makes free throw 1 of 2,,108,97
403,4,4:08.0,L. Nance misses free throw 2 of 2,,108,97
404,4,4:07.0,,Defensive rebound by R. Westbrook,108,97
405,4,3:52.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),108,100
406,4,3:28.0,L. James misses 2-pt jump shot from 22 ft,,108,100
407,4,3:23.0,Offensive rebound by L. Nance,,108,100
408,4,3:22.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Nance),,111,100
409,4,3:11.0,,Shooting foul by J. Smith (drawn by P. George),111,100
410,4,3:11.0,,P. George makes free throw 1 of 2,111,101
411,4,3:11.0,Cleveland full timeout,,111,101
412,4,3:11.0,,P. George makes free throw 2 of 2,111,102
413,4,3:00.0,J. Clarkson misses 2-pt jump shot from 14 ft,,111,102
414,4,2:57.0,Offensive rebound by L. Nance,,111,102
415,4,2:44.0,L. Nance misses 2-pt dunk from 3 ft (block by J. Grant),,111,102
416,4,2:41.0,Defensive rebound by Team,,111,102
417,4,2:38.0,L. Nance misses 2-pt dunk from 2 ft,,111,102
418,4,2:37.0,,Defensive rebound by J. Grant,111,102
419,4,2:22.0,,Turnover by P. George (bad pass; steal by J. Smith),111,102
420,4,2:02.0,L. Nance makes 2-pt layup from 1 ft (assist by J. Smith),,113,102
421,4,1:48.0,,J. Grant makes 2-pt layup at rim (assist by R. Westbrook),113,104
422,4,1:48.0,,Shooting foul by J. Green (drawn by J. Grant),113,104
423,4,1:48.0,,J. Grant makes free throw 1 of 1,113,105
424,4,1:26.0,J. Clarkson misses 3-pt jump shot from 22 ft,,113,105
425,4,1:24.0,,Defensive rebound by P. George,113,105
426,4,1:11.0,,Shooting foul by J. Green (drawn by C. Anthony),113,105
427,4,1:11.0,,C. Anthony misses free throw 1 of 2,113,105
428,4,1:11.0,,Offensive rebound by Team,113,105
429,4,1:11.0,,C. Anthony makes free throw 2 of 2,113,106
430,4,0:49.0,L. James makes 2-pt layup from 2 ft,,115,106
431,4,0:49.0,,Oklahoma City full timeout,115,106
432,4,0:49.0,,Á. Abrines enters the game for J. Grant,115,106
433,4,0:49.0,R. Hood enters the game for J. Clarkson,,115,106
434,4,0:48.0,,P. George makes 3-pt jump shot from 26 ft (assist by Á. Abrines),115,109
435,4,0:37.0,Cleveland full timeout,,115,109
436,4,0:37.0,,J. Grant enters the game for Á. Abrines,115,109
437,4,0:37.0,J. Clarkson enters the game for R. Hood,,115,109
438,4,0:34.0,Personal take foul by S. Adams (drawn by L. Nance),,115,109
439,4,0:34.0,L. Nance makes free throw 1 of 2,,116,109
440,4,0:34.0,R. Hood enters the game for J. Clarkson,,116,109
441,4,0:34.0,,Á. Abrines enters the game for J. Grant,116,109
442,4,0:34.0,L. Nance makes free throw 2 of 2,,117,109
443,4,0:28.0,,P. George misses 3-pt jump shot from 25 ft,117,109
444,4,0:24.0,,Offensive rebound by R. Westbrook,117,109
445,4,0:23.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by R. Westbrook),117,112
446,4,0:17.0,Turnover by L. James (bad pass; steal by R. Westbrook),,117,112
447,4,0:15.0,,Á. Abrines misses 3-pt jump shot from 26 ft,117,112
448,4,0:13.0,Defensive rebound by J. Smith,,117,112
449,4,0:11.0,L. Nance makes 2-pt dunk at rim (assist by J. Smith),,119,112
450,4,0:07.0,,P. George misses 3-pt jump shot from 27 ft,119,112
451,4,0:04.0,Defensive rebound by L. James,,119,112
452,4,0:04.0,Personal take foul by S. Adams (drawn by L. James),,119,112
453,4,0:04.0,L. James misses free throw 1 of 2,,119,112
454,4,0:04.0,Offensive rebound by Team,,119,112
455,4,0:04.0,L. James makes free throw 2 of 2,,120,112
456,4,0:01.0,,Á. Abrines misses 3-pt jump shot from 25 ft,120,112
457,4,0:01.0,,Offensive rebound by Team,120,112
