,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
378,4,3:49.0,E. Freedom misses 2-pt layup from 2 ft (block by R. Lopez),,86,83
379,4,3:45.0,,Defensive rebound by D. Valentine,86,83
380,4,3:38.0,,N. Mirotić enters the game for R. Lopez,86,83
381,4,3:38.0,L. Thomas enters the game for E. Freedom,,86,83
382,4,3:32.0,,K. Dunn misses 2-pt jump shot from 4 ft (block by F. Ntilikina),86,83
383,4,3:29.0,Defensive rebound by K. Porziņģis,,86,83
384,4,3:29.0,New York full timeout,,86,83
385,4,3:17.0,C. Lee misses 2-pt jump shot from 21 ft,,86,83
386,4,3:13.0,,Defensive rebound by D. Valentine,86,83
387,4,3:01.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by N. Mirotić),86,86
388,4,2:36.0,F. Ntilikina misses 2-pt jump shot from 11 ft,,86,86
389,4,2:33.0,Offensive rebound by L. Thomas,,86,86
390,4,2:32.0,L. Thomas misses 2-pt layup at rim,,86,86
391,4,2:32.0,,Defensive rebound by L. Markkanen,86,86
392,4,2:26.0,,D. Valentine misses 3-pt jump shot from 26 ft,86,86
393,4,2:23.0,Defensive rebound by D. McDermott,,86,86
394,4,2:23.0,Personal foul by N. Mirotić (drawn by D. McDermott),,86,86
395,4,1:58.0,F. Ntilikina misses 2-pt jump shot from 8 ft,,86,86
396,4,1:56.0,,Defensive rebound by K. Dunn,86,86
397,4,1:45.0,,K. Dunn misses 2-pt jump shot from 21 ft,86,86
398,4,1:40.0,Defensive rebound by C. Lee,,86,86
399,4,1:40.0,Personal foul by K. Dunn (drawn by K. Porziņģis),,86,86
400,4,1:28.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,86,86
401,4,1:24.0,,Defensive rebound by D. Valentine,86,86
402,4,1:09.0,,L. Markkanen misses 3-pt jump shot from 25 ft,86,86
403,4,1:06.0,Defensive rebound by L. Thomas,,86,86
404,4,0:44.0,C. Lee misses 2-pt jump shot from 20 ft,,86,86
405,4,0:41.0,,Defensive rebound by N. Mirotić,86,86
406,4,0:39.0,,L. Markkanen makes 2-pt dunk at rim (assist by K. Dunn),86,88
407,4,0:39.0,New York full timeout,,86,88
408,4,0:39.0,,D. Nwaba enters the game for D. Valentine,86,88
409,4,0:39.0,M. Beasley enters the game for L. Thomas,,86,88
410,4,0:27.0,Turnover by D. McDermott (bad pass; steal by L. Markkanen),,86,88
411,4,0:24.0,,Shooting foul by F. Ntilikina (drawn by D. Nwaba),86,88
412,4,0:24.0,J. Jack enters the game for F. Ntilikina,,86,88
413,4,0:24.0,,D. Nwaba misses free throw 1 of 2,86,88
414,4,0:24.0,,Offensive rebound by Team,86,88
415,4,0:24.0,,D. Nwaba misses free throw 2 of 2,86,88
416,4,0:22.0,Defensive rebound by J. Jack,,86,88
417,4,0:08.0,Personal foul by N. Mirotić (drawn by J. Jack),,86,88
418,4,0:08.0,J. Jack misses free throw 1 of 2,,86,88
419,4,0:08.0,Offensive rebound by Team,,86,88
420,4,0:08.0,,R. Lopez enters the game for D. Nwaba,86,88
421,4,0:08.0,L. Thomas enters the game for M. Beasley,,86,88
422,4,0:08.0,J. Jack makes free throw 2 of 2,,87,88
423,4,0:07.0,,Personal take foul by C. Lee (drawn by K. Dunn),87,88
424,4,0:07.0,,K. Dunn makes free throw 1 of 2,87,89
425,4,0:07.0,,D. Nwaba enters the game for R. Lopez,87,89
426,4,0:07.0,E. Freedom enters the game for D. McDermott,,87,89
427,4,0:07.0,,K. Dunn makes free throw 2 of 2,87,90
428,4,0:07.0,New York full timeout,,87,90
429,4,0:07.0,D. McDermott enters the game for L. Thomas,,87,90
430,4,0:07.0,M. Beasley enters the game for J. Jack,,87,90
431,4,0:06.0,E. Freedom misses 3-pt jump shot from 26 ft,,87,90
432,4,0:03.0,,Defensive rebound by Team,87,90
433,4,0:03.0,,Chicago full timeout,87,90
434,4,0:03.0,,D. Valentine enters the game for D. Nwaba,87,90
435,4,0:03.0,L. Thomas enters the game for E. Freedom,,87,90
436,4,0:02.0,,Personal foul by D. McDermott (drawn by J. Holiday),87,90
437,4,0:02.0,,J. Holiday makes free throw 1 of 2,87,91
438,4,0:02.0,,D. Nwaba enters the game for D. Valentine,87,91
439,4,0:02.0,,J. Holiday makes free throw 2 of 2,87,92
