,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
76,1,1:34.0,,Defensive rebound by G. Harris,16,22
77,1,1:33.0,,T. Lyles misses 3-pt jump shot from 23 ft,16,22
78,1,1:33.0,,Offensive rebound by M. Plumlee,16,22
79,1,1:33.0,Personal foul by M. Plumlee (drawn by M. Gasol),,16,22
80,1,1:33.0,,Turnover by M. Plumlee (turnover),16,22
81,1,1:18.0,Turnover by T. Evans (bad pass; steal by T. Lyles),,16,22
82,1,1:10.0,,G. Harris misses 3-pt jump shot from 24 ft,16,22
83,1,1:06.0,,Offensive rebound by W. Barton,16,22
84,1,1:04.0,,E. Mudiay misses 3-pt jump shot from 23 ft,16,22
85,1,1:04.0,Defensive rebound by B. McLemore,,16,22
86,1,1:04.0,Turnover by B. McLemore (bad pass),,16,22
87,1,1:01.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by E. Mudiay),16,25
88,1,1:00.0,Memphis full timeout,,16,25
89,1,0:49.0,,Violation by W. Barton (kicked ball),16,25
90,1,0:39.0,Shooting foul by E. Mudiay (drawn by J. Martin),,16,25
91,1,0:39.0,J. Martin makes free throw 1 of 2,,17,25
92,1,0:39.0,J. Martin makes free throw 2 of 2,,18,25
93,1,0:31.0,,E. Mudiay makes 2-pt jump shot from 18 ft,18,27
94,1,0:07.0,,Offensive charge foul by J. Martin (drawn by T. Lyles),18,27
95,1,0:07.0,Turnover by J. Martin (offensive foul),,18,27
96,1,0:03.0,,Shooting foul by J. Martin (drawn by E. Mudiay),18,27
97,1,0:03.0,,E. Mudiay misses free throw 1 of 2,18,27
98,1,0:03.0,,Offensive rebound by Team,18,27
99,1,0:03.0,,M. Beasley enters the game for G. Harris,18,27
100,1,0:03.0,,E. Mudiay misses free throw 2 of 2,18,27
101,1,0:01.0,Defensive rebound by J. Martin,,18,27
102,2,11:59.0,,Turnover by J. Hernangómez (turnover),18,27
103,2,11:50.0,M. Gasol misses 2-pt jump shot from 13 ft,,18,27
104,2,11:47.0,,Defensive rebound by W. Barton,18,27
105,2,11:30.0,,Personal foul by D. Davis (drawn by M. Plumlee),18,27
106,2,11:22.0,,Turnover by J. Hernangómez (lost ball; steal by T. Evans),18,27
107,2,11:16.0,,Offensive charge foul by B. McLemore (drawn by J. Hernangómez),18,27
108,2,11:16.0,Turnover by B. McLemore (offensive foul),,18,27
109,2,10:55.0,,Shooting foul by D. Davis (drawn by W. Barton),18,27
110,2,10:55.0,,W. Barton misses free throw 1 of 2,18,27
111,2,10:55.0,,Offensive rebound by Team,18,27
112,2,10:55.0,,W. Barton misses free throw 2 of 2,18,27
113,2,10:52.0,Defensive rebound by M. Gasol,,18,27
114,2,10:43.0,Shooting foul by E. Mudiay (drawn by B. McLemore),,18,27
115,2,10:43.0,B. McLemore makes free throw 1 of 2,,19,27
116,2,10:43.0,D. Brooks enters the game for D. Davis,,19,27
117,2,10:43.0,B. McLemore makes free throw 2 of 2,,20,27
118,2,10:28.0,,M. Plumlee misses 2-pt layup from 2 ft,20,27
119,2,10:26.0,,Offensive rebound by M. Plumlee,20,27
120,2,10:22.0,,Turnover by M. Plumlee (bad pass; steal by J. Martin),20,27
121,2,10:17.0,T. Evans misses 2-pt layup from 2 ft,,20,27
122,2,10:14.0,,Defensive rebound by J. Hernangómez,20,27
123,2,10:01.0,,W. Barton makes 2-pt layup from 2 ft (assist by M. Plumlee),20,29
124,2,9:42.0,Personal block foul by M. Plumlee (drawn by M. Gasol),,20,29
125,2,9:29.0,M. Gasol misses 2-pt jump shot from 6 ft (block by M. Plumlee),,20,29
126,2,9:23.0,,Defensive rebound by J. Hernangómez,20,29
127,2,9:22.0,,E. Mudiay makes 2-pt layup from 4 ft,20,31
128,2,9:15.0,Memphis full timeout,,20,31
129,2,9:15.0,J. Green enters the game for J. Martin,,20,31
130,2,9:03.0,M. Gasol misses 2-pt jump shot from 5 ft,,20,31
131,2,9:00.0,,Defensive rebound by M. Plumlee,20,31
132,2,8:54.0,,Turnover by E. Mudiay (bad pass; steal by T. Evans),20,31
133,2,8:49.0,B. McLemore makes 2-pt layup from 4 ft,,22,31
134,2,8:32.0,,W. Barton makes 2-pt layup from 3 ft (assist by M. Plumlee),22,33
135,2,8:20.0,B. McLemore makes 3-pt jump shot from 27 ft (assist by T. Evans),,25,33
136,2,7:56.0,,W. Barton misses 3-pt jump shot from 25 ft,25,33
137,2,7:52.0,,Offensive rebound by T. Lyles,25,33
138,2,7:52.0,,T. Lyles makes 2-pt layup from 3 ft,25,35
139,2,7:39.0,B. McLemore misses 2-pt layup from 3 ft,,25,35
140,2,7:36.0,,Defensive rebound by J. Hernangómez,25,35
141,2,7:32.0,,W. Barton misses 2-pt layup from 3 ft (block by D. Brooks),25,35
142,2,7:32.0,,Offensive rebound by Team,25,35
143,2,7:32.0,M. Chalmers enters the game for T. Evans,,25,35
144,2,7:32.0,D. Davis enters the game for M. Gasol,,25,35
145,2,7:26.0,,Shooting foul by D. Davis (drawn by T. Lyles),25,35
146,2,7:26.0,,T. Lyles makes free throw 1 of 2,25,36
147,2,7:26.0,,N. Jokić enters the game for M. Plumlee,25,36
148,2,7:26.0,C. Parsons enters the game for B. McLemore,,25,36
149,2,7:26.0,,T. Lyles misses free throw 2 of 2,25,36
150,2,7:23.0,Defensive rebound by M. Chalmers,,25,36
151,2,7:05.0,Turnover by M. Chalmers (bad pass),,25,36
152,2,7:05.0,,K. Faried enters the game for T. Lyles,25,36
153,2,7:00.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by K. Faried),25,39
154,2,6:45.0,J. Green makes 3-pt jump shot from 23 ft (assist by C. Parsons),,28,39
155,2,6:24.0,,Turnover by K. Faried (turnover),28,39
156,2,6:24.0,,J. Murray enters the game for E. Mudiay,28,39
157,2,6:24.0,,W. Chandler enters the game for J. Hernangómez,28,39
158,2,6:12.0,M. Chalmers misses 2-pt layup from 4 ft,,28,39
159,2,6:10.0,,Defensive rebound by N. Jokić,28,39
160,2,6:06.0,,W. Barton makes 2-pt dunk from 1 ft (assist by N. Jokić),28,41
161,2,5:53.0,D. Brooks misses 2-pt jump shot from 8 ft,,28,41
162,2,5:50.0,,Defensive rebound by K. Faried,28,41
163,2,5:46.0,,Turnover by W. Barton (bad pass; steal by D. Davis),28,41
164,2,5:42.0,Shooting foul by W. Barton (drawn by M. Chalmers),,28,41
165,2,5:42.0,M. Chalmers makes free throw 1 of 2,,29,41
166,2,5:42.0,,G. Harris enters the game for W. Barton,29,41
167,2,5:42.0,M. Chalmers makes free throw 2 of 2,,30,41
168,2,5:27.0,,G. Harris misses 3-pt jump shot from 25 ft,30,41
169,2,5:24.0,Defensive rebound by D. Davis,,30,41
170,2,5:21.0,Personal foul by G. Harris (drawn by D. Brooks),,30,41
171,2,5:13.0,Turnover by M. Chalmers (bad pass),,30,41
172,2,5:06.0,,K. Faried makes 2-pt hook shot from 4 ft (assist by N. Jokić),30,43
173,2,4:49.0,D. Davis makes 2-pt jump shot from 3 ft (assist by C. Parsons),,32,43
174,2,4:37.0,,Shooting foul by D. Davis (drawn by N. Jokić),32,43
175,2,4:37.0,,N. Jokić misses free throw 1 of 2,32,43
176,2,4:37.0,,Offensive rebound by Team,32,43
177,2,4:37.0,M. Gasol enters the game for D. Davis,,32,43
178,2,4:37.0,,N. Jokić makes free throw 2 of 2,32,44
179,2,4:23.0,M. Gasol makes 2-pt jump shot from 20 ft (assist by D. Brooks),,34,44
180,2,4:00.0,,J. Murray misses 2-pt jump shot from 18 ft,34,44
181,2,3:58.0,,Offensive rebound by K. Faried,34,44
182,2,3:45.0,,W. Chandler makes 2-pt layup from 3 ft (assist by N. Jokić),34,46
183,2,3:28.0,M. Chalmers makes 2-pt layup from 2 ft (assist by M. Gasol),,36,46
184,2,3:21.0,,N. Jokić makes 2-pt layup from 3 ft (assist by J. Murray),36,48
185,2,3:21.0,,Shooting foul by M. Gasol (drawn by N. Jokić),36,48
186,2,3:21.0,,N. Jokić makes free throw 1 of 1,36,49
187,2,3:08.0,M. Chalmers misses 2-pt jump shot from 7 ft,,36,49
188,2,3:05.0,,Defensive rebound by N. Jokić,36,49
189,2,2:59.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Jokić),36,52
190,2,2:44.0,Turnover by M. Chalmers (bad pass; steal by G. Harris),,36,52
191,2,2:41.0,,G. Harris makes 2-pt dunk from 1 ft,36,54
192,2,2:32.0,Memphis full timeout,,36,54
193,2,2:32.0,T. Evans enters the game for M. Chalmers,,36,54
194,2,2:18.0,M. Gasol misses 3-pt jump shot from 23 ft,,36,54
195,2,2:18.0,,Defensive rebound by W. Chandler,36,54
196,2,2:09.0,,Turnover by W. Chandler (bad pass; steal by M. Gasol),36,54
197,2,2:04.0,Personal foul by K. Faried (drawn by M. Gasol),,36,54
198,2,2:04.0,M. Gasol makes free throw 1 of 2,,37,54
199,2,2:04.0,B. McLemore enters the game for D. Brooks,,37,54
200,2,2:04.0,M. Gasol makes free throw 2 of 2,,38,54
201,2,1:50.0,,G. Harris misses 2-pt jump shot from 10 ft (block by T. Evans),38,54
202,2,1:45.0,Defensive rebound by B. McLemore,,38,54
203,2,1:38.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by C. Parsons),,40,54
204,2,1:22.0,,N. Jokić makes 2-pt jump shot from 13 ft (assist by G. Harris),40,56
205,2,1:01.0,T. Evans makes 2-pt layup from 2 ft (assist by M. Gasol),,42,56
206,2,0:49.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Chandler),42,59
207,2,0:32.0,J. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),,45,59
208,2,0:17.0,,G. Harris makes 2-pt dunk from 1 ft (assist by W. Chandler),45,61
209,2,0:01.0,T. Evans misses 3-pt jump shot from 25 ft,,45,61
210,2,0:01.0,,Defensive rebound by Team,45,61
211,3,11:44.0,,J. Murray makes 2-pt jump shot from 7 ft,45,63
212,3,11:33.0,Turnover by M. Gasol (bad pass),,45,63
213,3,11:11.0,,W. Chandler misses 2-pt jump shot from 9 ft,45,63
214,3,11:07.0,Defensive rebound by M. Chalmers,,45,63
215,3,11:02.0,Personal block foul by N. Jokić (drawn by M. Gasol),,45,63
216,3,10:56.0,Turnover by C. Parsons (bad pass; steal by N. Jokić),,45,63
217,3,10:51.0,,Turnover by N. Jokić (bad pass),45,63
218,3,10:32.0,D. Brooks misses 2-pt layup from 3 ft,,45,63
219,3,10:30.0,,Defensive rebound by J. Murray,45,63
220,3,10:27.0,,J. Murray misses 3-pt jump shot from 26 ft,45,63
221,3,10:26.0,Defensive rebound by Team,,45,63
222,3,10:26.0,,Loose ball foul by K. Faried (drawn by J. Green),45,63
223,3,10:10.0,Turnover by M. Gasol (lost ball; steal by G. Harris),,45,63
224,3,10:00.0,,Shooting foul by M. Chalmers (drawn by G. Harris),45,63
225,3,10:00.0,,G. Harris makes free throw 1 of 2,45,64
226,3,10:00.0,,G. Harris makes free throw 2 of 2,45,65
227,3,9:43.0,D. Brooks misses 3-pt jump shot from 26 ft,,45,65
228,3,9:38.0,,Defensive rebound by J. Murray,45,65
229,3,9:34.0,,J. Murray misses 3-pt jump shot from 26 ft,45,65
230,3,9:30.0,,Offensive rebound by J. Murray,45,65
231,3,9:27.0,,Turnover by J. Murray (bad pass; steal by M. Chalmers),45,65
232,3,9:23.0,D. Brooks makes 2-pt layup from 1 ft (assist by M. Gasol),,47,65
233,3,9:23.0,,Denver full timeout,47,65
234,3,9:13.0,,N. Jokić misses 2-pt layup from 6 ft,47,65
235,3,9:12.0,,Offensive rebound by N. Jokić,47,65
236,3,9:12.0,,Shooting foul by C. Parsons (drawn by N. Jokić),47,65
237,3,9:12.0,,N. Jokić misses free throw 1 of 2,47,65
238,3,9:12.0,,Offensive rebound by Team,47,65
239,3,9:12.0,,N. Jokić makes free throw 2 of 2,47,66
240,3,9:06.0,M. Chalmers misses 2-pt layup from 3 ft (block by J. Murray),,47,66
241,3,9:06.0,Offensive rebound by Team,,47,66
242,3,9:01.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Chalmers),,50,66
243,3,8:40.0,,Turnover by N. Jokić (traveling),50,66
244,3,8:20.0,M. Gasol misses 3-pt jump shot from 25 ft,,50,66
245,3,8:17.0,,Defensive rebound by G. Harris,50,66
246,3,8:09.0,,N. Jokić misses 3-pt jump shot from 25 ft,50,66
247,3,8:06.0,,Offensive rebound by K. Faried,50,66
248,3,7:55.0,,G. Harris misses 3-pt jump shot from 26 ft,50,66
249,3,7:52.0,Defensive rebound by J. Green,,50,66
250,3,7:46.0,J. Green makes 2-pt layup from 2 ft (assist by M. Gasol),,52,66
251,3,7:30.0,,J. Murray misses 2-pt layup from 2 ft,52,66
252,3,7:26.0,,Offensive rebound by J. Murray,52,66
253,3,7:26.0,,J. Murray makes 2-pt layup from 1 ft,52,68
254,3,7:05.0,J. Green makes 2-pt layup from 2 ft (assist by M. Gasol),,54,68
255,3,6:46.0,,G. Harris misses 3-pt jump shot from 22 ft,54,68
256,3,6:44.0,Defensive rebound by M. Gasol,,54,68
257,3,6:35.0,C. Parsons misses 3-pt jump shot from 25 ft,,54,68
258,3,6:32.0,,Defensive rebound by N. Jokić,54,68
259,3,6:30.0,,Shooting foul by J. Green (drawn by K. Faried),54,68
260,3,6:30.0,,K. Faried misses free throw 1 of 2,54,68
261,3,6:30.0,,Offensive rebound by Team,54,68
262,3,6:30.0,J. Martin enters the game for J. Green,,54,68
263,3,6:30.0,T. Evans enters the game for M. Chalmers,,54,68
264,3,6:30.0,,K. Faried makes free throw 2 of 2,54,69
265,3,6:14.0,T. Evans makes 2-pt layup from 3 ft,,56,69
266,3,5:55.0,,G. Harris makes 2-pt jump shot from 12 ft (assist by N. Jokić),56,71
267,3,5:38.0,J. Martin misses 2-pt layup from 2 ft,,56,71
268,3,5:36.0,,Defensive rebound by K. Faried,56,71
269,3,5:36.0,,Denver full timeout,56,71
270,3,5:36.0,,W. Barton enters the game for W. Chandler,56,71
271,3,5:28.0,,Turnover by W. Barton (traveling),56,71
272,3,5:15.0,C. Parsons misses 2-pt jump shot from 17 ft,,56,71
273,3,5:12.0,,Defensive rebound by N. Jokić,56,71
274,3,5:05.0,,J. Murray misses 2-pt jump shot from 20 ft,56,71
275,3,5:02.0,Defensive rebound by C. Parsons,,56,71
276,3,4:41.0,J. Martin makes 2-pt layup from 2 ft (assist by C. Parsons),,58,71
277,3,4:24.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),58,74
278,3,4:02.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by M. Gasol),,61,74
279,3,3:43.0,,J. Murray misses 2-pt layup from 5 ft,61,74
280,3,3:43.0,Defensive rebound by Team,,61,74
281,3,3:43.0,,T. Lyles enters the game for G. Harris,61,74
282,3,3:43.0,,E. Mudiay enters the game for N. Jokić,61,74
283,3,3:43.0,,W. Chandler enters the game for J. Murray,61,74
284,3,3:43.0,,M. Plumlee enters the game for K. Faried,61,74
285,3,3:43.0,B. McLemore enters the game for C. Parsons,,61,74
286,3,3:27.0,T. Evans makes 3-pt jump shot from 25 ft (assist by M. Gasol),,64,74
287,3,2:59.0,,E. Mudiay misses 3-pt jump shot from 25 ft,64,74
288,3,2:55.0,Defensive rebound by M. Gasol,,64,74
289,3,2:47.0,M. Gasol misses 3-pt jump shot from 25 ft,,64,74
290,3,2:45.0,,Defensive rebound by T. Lyles,64,74
291,3,2:34.0,,W. Barton misses 3-pt jump shot from 25 ft,64,74
292,3,2:32.0,Defensive rebound by Team,,64,74
293,3,2:19.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by M. Gasol),,67,74
294,3,2:18.0,,Denver full timeout,67,74
295,3,1:59.0,,Turnover by E. Mudiay (out of bounds lost ball),67,74
296,3,1:43.0,D. Brooks makes 2-pt layup from 3 ft (assist by B. McLemore),,69,74
297,3,1:31.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by W. Barton),69,76
298,3,1:14.0,Def 3 sec tech foul by W. Barton,,69,76
299,3,1:14.0,M. Gasol makes technical free throw,,70,76
300,3,1:04.0,T. Evans misses 2-pt layup from 3 ft,,70,76
301,3,1:02.0,,Defensive rebound by W. Barton,70,76
302,3,0:48.0,,W. Barton misses 3-pt jump shot from 23 ft,70,76
303,3,0:48.0,Defensive rebound by M. Gasol,,70,76
304,3,0:36.0,J. Martin makes 2-pt dunk from 1 ft (assist by M. Gasol),,72,76
305,3,0:16.0,,T. Lyles misses 2-pt jump shot from 8 ft,72,76
306,3,0:13.0,Defensive rebound by M. Gasol,,72,76
307,3,0:02.0,Personal take foul by M. Plumlee (drawn by T. Evans),,72,76
308,3,0:01.0,T. Evans makes 2-pt layup from 2 ft (assist by D. Brooks),,74,76
309,3,0:00.0,,E. Mudiay misses 3-pt jump shot from 72 ft,74,76
310,3,0:00.0,Defensive rebound by J. Martin,,74,76
311,4,11:45.0,Turnover by T. Evans (turnover),,74,76
312,4,11:25.0,,G. Harris misses 3-pt jump shot from 23 ft,74,76
313,4,11:19.0,,Offensive rebound by N. Jokić,74,76
314,4,11:15.0,,N. Jokić makes 2-pt hook shot from 3 ft,74,78
315,4,10:55.0,J. Martin misses 3-pt jump shot from 24 ft,,74,78
316,4,10:52.0,,Defensive rebound by N. Jokić,74,78
317,4,10:31.0,,J. Murray misses 2-pt jump shot from 5 ft,74,78
318,4,10:29.0,Defensive rebound by D. Davis,,74,78
319,4,10:20.0,Shooting foul by J. Murray (drawn by T. Evans),,74,78
320,4,10:20.0,T. Evans misses free throw 1 of 2,,74,78
321,4,10:20.0,Offensive rebound by Team,,74,78
322,4,10:20.0,T. Evans misses free throw 2 of 2,,74,78
323,4,10:16.0,Offensive rebound by J. Martin,,74,78
324,4,10:02.0,B. McLemore misses 3-pt jump shot from 25 ft,,74,78
325,4,10:00.0,,Defensive rebound by N. Jokić,74,78
326,4,9:52.0,,N. Jokić misses 3-pt jump shot from 25 ft,74,78
327,4,9:52.0,Defensive rebound by T. Evans,,74,78
328,4,9:31.0,T. Evans misses 2-pt jump shot from 21 ft,,74,78
329,4,9:27.0,,Defensive rebound by J. Hernangómez,74,78
330,4,9:16.0,,N. Jokić misses 2-pt jump shot from 2 ft (block by D. Brooks),74,78
331,4,9:12.0,Defensive rebound by D. Brooks,,74,78
332,4,9:10.0,Turnover by D. Brooks (lost ball; steal by G. Harris),,74,78
333,4,9:09.0,,Personal foul by T. Evans (drawn by G. Harris),74,78
334,4,9:09.0,M. Chalmers enters the game for T. Evans,,74,78
335,4,9:09.0,C. Parsons enters the game for D. Brooks,,74,78
336,4,9:09.0,,K. Faried enters the game for T. Lyles,74,78
337,4,9:09.0,J. Green enters the game for J. Martin,,74,78
338,4,8:59.0,,N. Jokić makes 2-pt layup from 3 ft (assist by G. Harris),74,80
339,4,8:36.0,B. McLemore makes 2-pt layup from 3 ft,,76,80
340,4,8:18.0,,N. Jokić makes 2-pt hook shot from 4 ft,76,82
341,4,8:13.0,Memphis full timeout,,76,82
342,4,8:13.0,M. Gasol enters the game for D. Davis,,76,82
343,4,8:02.0,Turnover by M. Gasol (lost ball; steal by J. Murray),,76,82
344,4,7:58.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),76,84
345,4,7:32.0,M. Chalmers makes 3-pt jump shot from 24 ft,,79,84
346,4,7:07.0,,J. Murray makes 2-pt jump shot from 11 ft,79,86
347,4,6:46.0,C. Parsons misses 2-pt layup from 4 ft (block by K. Faried),,79,86
348,4,6:45.0,,Defensive rebound by J. Murray,79,86
349,4,6:45.0,,Personal foul by M. Chalmers (drawn by J. Murray),79,86
350,4,6:31.0,,N. Jokić makes 2-pt jump shot from 11 ft,79,88
351,4,6:22.0,Memphis full timeout,,79,88
352,4,6:22.0,T. Evans enters the game for B. McLemore,,79,88
353,4,6:14.0,T. Evans makes 2-pt layup from 3 ft,,81,88
354,4,5:57.0,,Shooting foul by M. Chalmers (drawn by K. Faried),81,88
355,4,5:57.0,,K. Faried makes free throw 1 of 2,81,89
356,4,5:57.0,D. Brooks enters the game for C. Parsons,,81,89
357,4,5:57.0,,K. Faried misses free throw 2 of 2,81,89
358,4,5:54.0,,Offensive rebound by N. Jokić,81,89
359,4,5:43.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),81,92
360,4,5:23.0,Turnover by T. Evans (bad pass; steal by G. Harris),,81,92
361,4,5:23.0,,Personal foul by D. Brooks (drawn by G. Harris),81,92
362,4,5:09.0,,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by G. Harris),81,95
363,4,4:54.0,Personal foul by N. Jokić (drawn by M. Gasol),,81,95
364,4,4:43.0,J. Green makes 2-pt layup from 2 ft,,83,95
365,4,4:28.0,,Offensive foul by N. Jokić (drawn by M. Chalmers),83,95
366,4,4:28.0,,Turnover by N. Jokić (offensive foul),83,95
367,4,4:21.0,M. Chalmers makes 2-pt layup from 2 ft,,85,95
368,4,4:21.0,,Denver full timeout,85,95
369,4,4:01.0,,J. Murray misses 2-pt jump shot from 12 ft,85,95
370,4,3:58.0,,Offensive rebound by Team,85,95
371,4,3:45.0,,N. Jokić misses 3-pt jump shot from 26 ft,85,95
372,4,3:41.0,,Offensive rebound by Team,85,95
373,4,3:21.0,,G. Harris misses 3-pt jump shot from 25 ft,85,95
374,4,3:18.0,Defensive rebound by Team,,85,95
375,4,3:03.0,D. Brooks misses 3-pt jump shot from 26 ft,,85,95
376,4,2:59.0,,Defensive rebound by J. Hernangómez,85,95
377,4,2:53.0,,Personal foul by M. Chalmers (drawn by K. Faried),85,95
378,4,2:53.0,,K. Faried makes free throw 1 of 2,85,96
379,4,2:53.0,,K. Faried makes free throw 2 of 2,85,97
380,4,2:37.0,Personal foul by J. Hernangómez (drawn by D. Brooks),,85,97
381,4,2:37.0,M. Gasol makes free throw 1 of 1,,86,97
382,4,2:31.0,Shooting foul by G. Harris (drawn by T. Evans),,86,97
383,4,2:31.0,T. Evans misses free throw 1 of 2,,86,97
384,4,2:31.0,Offensive rebound by Team,,86,97
385,4,2:31.0,T. Evans misses free throw 2 of 2,,86,97
386,4,2:27.0,,Defensive rebound by K. Faried,86,97
