,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
385,4,4:25.0,Loose ball foul by M. Gasol (drawn by K. Durant),,114,130
386,4,4:10.0,,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by K. Durant),114,132
387,4,3:43.0,T. Evans makes 3-pt jump shot from 25 ft (assist by K. Simmons),,117,132
388,4,3:28.0,,Shooting foul by M. Gasol (drawn by Z. Pachulia),117,132
389,4,3:28.0,,Z. Pachulia makes free throw 1 of 2,117,133
390,4,3:28.0,,N. Young enters the game for K. Thompson,117,133
391,4,3:28.0,J. Martin enters the game for J. Green,,117,133
392,4,3:28.0,,Z. Pachulia makes free throw 2 of 2,117,134
393,4,3:07.0,T. Evans makes 2-pt layup from 2 ft,,119,134
394,4,2:50.0,,S. Curry makes 3-pt jump shot from 25 ft,119,137
395,4,2:36.0,D. Brooks misses 2-pt jump shot from 11 ft,,119,137
396,4,2:32.0,,Defensive rebound by Team,119,137
397,4,2:32.0,Memphis full timeout,,119,137
398,4,2:32.0,,J. McGee enters the game for Z. Pachulia,119,137
399,4,2:32.0,,P. McCaw enters the game for S. Curry,119,137
400,4,2:32.0,,O. Casspi enters the game for K. Durant,119,137
401,4,2:32.0,D. Davis enters the game for T. Evans,,119,137
402,4,2:32.0,I. Rabb enters the game for M. Gasol,,119,137
403,4,2:32.0,J. Ennis enters the game for D. Brooks,,119,137
404,4,2:18.0,,N. Young misses 3-pt jump shot from 25 ft,119,137
405,4,2:13.0,Defensive rebound by I. Rabb,,119,137
406,4,2:02.0,J. Ennis misses 2-pt jump shot from 21 ft,,119,137
407,4,1:59.0,,Defensive rebound by J. Bell,119,137
408,4,1:47.0,,O. Casspi makes 2-pt jump shot from 11 ft (assist by P. McCaw),119,139
409,4,1:47.0,,Shooting foul by J. Martin (drawn by O. Casspi),119,139
410,4,1:47.0,,O. Casspi makes free throw 1 of 1,119,140
411,4,1:34.0,I. Rabb makes 2-pt jump shot from 8 ft (assist by J. Ennis),,121,140
412,4,1:29.0,,Shooting foul by I. Rabb (drawn by J. Bell),121,140
413,4,1:29.0,,J. Bell makes free throw 1 of 2,121,141
414,4,1:29.0,,J. Bell misses free throw 2 of 2,121,141
415,4,1:26.0,Defensive rebound by I. Rabb,,121,141
416,4,1:22.0,Turnover by I. Rabb (bad pass),,121,141
417,4,1:22.0,Offensive charge foul by J. McGee (drawn by K. Simmons),,121,141
418,4,1:22.0,,Turnover by J. McGee (bad pass),121,141
419,4,1:03.0,J. Martin makes 3-pt jump shot from 24 ft (assist by J. Ennis),,124,141
420,4,0:54.0,,Turnover by P. McCaw (lost ball; steal by J. Ennis),124,141
421,4,0:48.0,I. Rabb makes 2-pt layup from 1 ft (assist by J. Martin),,126,141
422,4,0:36.0,,P. McCaw misses 2-pt jump shot from 16 ft,126,141
423,4,0:33.0,Defensive rebound by I. Rabb,,126,141
424,4,0:27.0,J. Ennis misses 2-pt jump shot from 7 ft,,126,141
425,4,0:23.0,,Defensive rebound by J. Bell,126,141
426,4,0:21.0,,Turnover by J. Bell (lost ball; steal by K. Simmons),126,141
427,4,0:19.0,J. Ennis makes 2-pt dunk from 1 ft (assist by K. Simmons),,128,141
