,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
386,4,10:30.0,,A. Cleveland makes 3-pt jump shot from 22 ft (assist by T. Dorsey),91,84
387,4,10:21.0,M. Fultz misses 2-pt jump shot from 15 ft,,91,84
388,4,10:20.0,Offensive rebound by Team,,91,84
389,4,10:20.0,,Loose ball foul by A. Cleveland (drawn by M. Fultz),91,84
390,4,10:20.0,,D. Lee enters the game for A. Cleveland,91,84
391,4,10:20.0,,J. Collins enters the game for M. Plumlee,91,84
392,4,10:09.0,T. McConnell misses 2-pt jump shot from 12 ft,,91,84
393,4,10:03.0,Offensive rebound by R. Covington,,91,84
394,4,10:03.0,R. Covington misses 2-pt layup at rim,,91,84
395,4,10:02.0,,Defensive rebound by J. Collins,91,84
396,4,9:58.0,,D. Lee makes 2-pt jump shot from 13 ft (assist by D. Bembry),91,86
397,4,9:44.0,J. Redick makes 3-pt jump shot from 24 ft (assist by A. Johnson),,94,86
398,4,9:43.0,,Atlanta full timeout,94,86
399,4,9:28.0,,D. Bembry misses 2-pt layup from 2 ft,94,86
400,4,9:28.0,,Offensive rebound by M. Muscala,94,86
401,4,9:28.0,,Shooting foul by A. Johnson (drawn by M. Muscala),94,86
402,4,9:28.0,,M. Muscala makes free throw 1 of 2,94,87
403,4,9:28.0,,M. Muscala makes free throw 2 of 2,94,88
404,4,9:17.0,A. Johnson makes 2-pt layup from 1 ft,,96,88
405,4,9:08.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by D. Bembry),96,91
406,4,8:46.0,J. Redick misses 2-pt jump shot from 5 ft,,96,91
407,4,8:41.0,Offensive rebound by A. Johnson,,96,91
408,4,8:41.0,A. Johnson makes 2-pt layup at rim,,98,91
409,4,8:35.0,,Turnover by J. Collins (lost ball; steal by M. Fultz),98,91
410,4,8:29.0,Turnover by T. McConnell (bad pass; steal by D. Bembry),,98,91
411,4,8:29.0,,Personal foul by T. McConnell (drawn by D. Bembry),98,91
412,4,8:29.0,M. Belinelli enters the game for J. Redick,,98,91
413,4,8:29.0,B. Simmons enters the game for M. Fultz,,98,91
414,4,8:29.0,E. İlyasova enters the game for R. Covington,,98,91
415,4,8:17.0,,Turnover by D. Bembry (bad pass; steal by M. Belinelli),98,91
416,4,8:02.0,A. Johnson misses 3-pt jump shot from 25 ft,,98,91
417,4,7:58.0,,Defensive rebound by D. Lee,98,91
418,4,7:52.0,,D. Lee misses 2-pt jump shot from 17 ft,98,91
419,4,7:49.0,Defensive rebound by B. Simmons,,98,91
420,4,7:45.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by T. McConnell),,101,91
421,4,7:27.0,,J. Collins misses 2-pt layup from 1 ft,101,91
422,4,7:26.0,,Offensive rebound by J. Collins,101,91
423,4,7:26.0,,Shooting foul by M. Belinelli (drawn by J. Collins),101,91
424,4,7:26.0,,J. Collins misses free throw 1 of 2,101,91
425,4,7:26.0,,Offensive rebound by Team,101,91
426,4,7:26.0,,A. Cleveland enters the game for T. Dorsey,101,91
427,4,7:26.0,,I. Taylor enters the game for D. Lee,101,91
428,4,7:26.0,,J. Collins misses free throw 2 of 2,101,91
429,4,7:22.0,Defensive rebound by A. Johnson,,101,91
430,4,7:06.0,Shooting foul by A. Cleveland (drawn by M. Belinelli),,101,91
431,4,7:06.0,,T. Prince enters the game for A. Cleveland,101,91
432,4,7:06.0,M. Belinelli makes free throw 1 of 2,,102,91
433,4,7:06.0,,D. Dedmon enters the game for M. Muscala,102,91
434,4,7:06.0,M. Belinelli makes free throw 2 of 2,,103,91
435,4,6:53.0,,T. Prince makes 2-pt layup from 2 ft,103,93
436,4,6:34.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by E. İlyasova),,106,93
437,4,6:23.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by I. Taylor),106,96
438,4,6:06.0,M. Belinelli misses 3-pt jump shot from 25 ft,,106,96
439,4,6:03.0,,Defensive rebound by D. Dedmon,106,96
440,4,5:55.0,,J. Collins makes 2-pt layup from 1 ft (assist by D. Dedmon),106,98
441,4,5:55.0,,Shooting foul by A. Johnson (drawn by J. Collins),106,98
442,4,5:55.0,,D. Lee enters the game for D. Bembry,106,98
443,4,5:55.0,J. Redick enters the game for A. Johnson,,106,98
444,4,5:55.0,R. Covington enters the game for T. McConnell,,106,98
445,4,5:55.0,,J. Collins misses free throw 1 of 1,106,98
446,4,5:55.0,Defensive rebound by B. Simmons,,106,98
447,4,5:45.0,Offensive foul by B. Simmons (drawn by D. Lee),,106,98
448,4,5:45.0,Turnover by B. Simmons (offensive foul),,106,98
449,4,5:26.0,,I. Taylor makes 2-pt layup from 6 ft (assist by D. Dedmon),106,100
450,4,5:25.0,Philadelphia full timeout,,106,100
451,4,5:10.0,E. İlyasova misses 3-pt jump shot from 25 ft,,106,100
452,4,5:07.0,,Defensive rebound by D. Dedmon,106,100
453,4,4:51.0,,Turnover by T. Prince (lost ball; steal by B. Simmons),106,100
454,4,4:47.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Simmons),,109,100
455,4,4:30.0,,Turnover by I. Taylor (traveling),109,100
456,4,4:19.0,R. Covington misses 3-pt jump shot from 24 ft,,109,100
457,4,4:14.0,,Defensive rebound by J. Collins,109,100
458,4,4:08.0,,D. Lee makes 2-pt layup from 1 ft (assist by T. Prince),109,102
459,4,3:48.0,Turnover by E. İlyasova (bad pass; steal by D. Lee),,109,102
460,4,3:29.0,,I. Taylor misses 2-pt layup from 3 ft (block by E. İlyasova),109,102
461,4,3:29.0,,Offensive rebound by Team,109,102
462,4,3:24.0,,D. Dedmon misses 2-pt jump shot from 8 ft,109,102
463,4,3:18.0,,Offensive rebound by J. Collins,109,102
464,4,3:18.0,,J. Collins makes 2-pt dunk at rim,109,104
465,4,3:04.0,E. İlyasova makes 2-pt layup from 2 ft (assist by B. Simmons),,111,104
466,4,2:51.0,,T. Prince misses 3-pt jump shot from 25 ft,111,104
467,4,2:48.0,Defensive rebound by E. İlyasova,,111,104
468,4,2:31.0,J. Redick misses 2-pt layup from 1 ft,,111,104
469,4,2:29.0,,Defensive rebound by I. Taylor,111,104
470,4,2:22.0,,D. Dedmon misses 2-pt layup from 1 ft (block by E. İlyasova),111,104
471,4,2:20.0,,Offensive rebound by Team,111,104
472,4,2:19.0,,Atlanta full timeout,111,104
473,4,2:09.0,,I. Taylor misses 2-pt layup from 9 ft (block by R. Covington),111,104
474,4,2:09.0,,Offensive rebound by Team,111,104
475,4,2:07.0,,J. Collins misses 2-pt jump shot from 17 ft,111,104
476,4,2:04.0,Defensive rebound by B. Simmons,,111,104
477,4,2:03.0,Personal foul by D. Lee (drawn by R. Covington),,111,104
478,4,1:49.0,B. Simmons misses 2-pt jump shot at rim,,111,104
479,4,1:49.0,Offensive rebound by B. Simmons,,111,104
480,4,1:49.0,B. Simmons makes 2-pt dunk at rim,,113,104
481,4,1:30.0,,J. Collins makes 3-pt jump shot from 22 ft (assist by T. Prince),113,107
482,4,1:12.0,Turnover by B. Simmons (bad pass; steal by T. Prince),,113,107
483,4,1:06.0,,T. Prince misses 3-pt jump shot from 25 ft,113,107
484,4,1:02.0,Defensive rebound by E. İlyasova,,113,107
485,4,0:45.0,E. İlyasova makes 2-pt layup from 1 ft (assist by R. Covington),,115,107
486,4,0:45.0,,Atlanta full timeout,115,107
487,4,0:43.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by J. Collins),115,110
488,4,0:37.0,Personal take foul by D. Lee (drawn by B. Simmons),,115,110
489,4,0:37.0,B. Simmons makes free throw 1 of 2,,116,110
490,4,0:37.0,B. Simmons misses free throw 2 of 2,,116,110
491,4,0:35.0,,Defensive rebound by D. Dedmon,116,110
492,4,0:32.0,,J. Collins makes 2-pt dunk from 1 ft (assist by I. Taylor),116,112
493,4,0:29.0,Personal foul by I. Taylor (drawn by R. Covington),,116,112
494,4,0:29.0,R. Covington misses free throw 1 of 2,,116,112
495,4,0:29.0,Offensive rebound by Team,,116,112
496,4,0:29.0,R. Covington makes free throw 2 of 2,,117,112
497,4,0:27.0,,T. Prince misses 3-pt jump shot from 26 ft,117,112
498,4,0:25.0,Defensive rebound by Team,,117,112
499,4,0:25.0,Philadelphia full timeout,,117,112
500,4,0:23.0,Personal foul by T. Prince (drawn by J. Redick),,117,112
501,4,0:23.0,J. Redick makes free throw 1 of 2,,118,112
502,4,0:23.0,,T. Dorsey enters the game for T. Prince,118,112
503,4,0:23.0,J. Redick makes free throw 2 of 2,,119,112
504,4,0:18.0,,D. Dedmon misses 3-pt jump shot from 24 ft,119,112
505,4,0:16.0,Defensive rebound by E. İlyasova,,119,112
506,4,0:16.0,Personal foul by D. Lee (drawn by E. İlyasova),,119,112
507,4,0:16.0,E. İlyasova makes free throw 1 of 2,,120,112
508,4,0:16.0,,M. Plumlee enters the game for D. Dedmon,120,112
509,4,0:16.0,,M. Muscala enters the game for J. Collins,120,112
510,4,0:16.0,E. İlyasova makes free throw 2 of 2,,121,112
511,4,0:09.0,,D. Lee misses 3-pt jump shot from 25 ft (block by B. Simmons),121,112
512,4,0:08.0,,Offensive rebound by Team,121,112
513,4,0:06.0,Loose ball foul by B. Simmons (drawn by D. Lee),,121,112
514,4,0:06.0,M. Fultz enters the game for B. Simmons,,121,112
515,4,0:06.0,,D. Lee misses free throw 1 of 2,121,112
516,4,0:06.0,,Offensive rebound by Team,121,112
517,4,0:06.0,,D. Lee makes free throw 2 of 2,121,113
