,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
31,1,8:07.0,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Ulis),,9,10
32,1,7:44.0,,B. Forbes makes 2-pt layup from 1 ft (assist by K. Leonard),9,12
33,1,7:38.0,D. Booker misses 2-pt layup from 2 ft,,9,12
34,1,7:36.0,,Defensive rebound by P. Gasol,9,12
35,1,7:27.0,,T. Parker misses 2-pt layup from 1 ft (block by J. Jackson),9,12
36,1,7:27.0,Defensive rebound by D. Booker,,9,12
37,1,7:23.0,D. Booker makes 2-pt jump shot from 15 ft,,11,12
38,1,7:21.0,,San Antonio full timeout,11,12
39,1,7:21.0,,J. Lauvergne enters the game for K. Anderson,11,12
40,1,7:21.0,,D. Bertāns enters the game for P. Gasol,11,12
41,1,7:21.0,D. Bender enters the game for M. Chriss,,11,12
42,1,7:02.0,,K. Leonard misses 2-pt jump shot from 16 ft,11,12
43,1,7:00.0,Defensive rebound by D. Booker,,11,12
44,1,6:44.0,Turnover by D. Bender (lost ball; steal by K. Leonard),,11,12
45,1,6:36.0,,B. Forbes misses 3-pt jump shot from 24 ft,11,12
46,1,6:32.0,Defensive rebound by D. Bender,,11,12
47,1,6:23.0,T. Ulis misses 3-pt jump shot from 25 ft,,11,12
48,1,6:18.0,,Defensive rebound by D. Bertāns,11,12
49,1,6:11.0,,K. Leonard makes 2-pt jump shot from 8 ft,11,14
50,1,5:54.0,D. Booker makes 2-pt jump shot from 12 ft,,13,14
51,1,5:39.0,,D. Bertāns misses 2-pt layup from 1 ft,13,14
52,1,5:36.0,Defensive rebound by T. Chandler,,13,14
53,1,5:33.0,Turnover by D. Booker (lost ball; steal by B. Forbes),,13,14
54,1,5:17.0,,D. Bertāns misses 3-pt jump shot from 22 ft,13,14
55,1,5:14.0,Defensive rebound by J. Jackson,,13,14
56,1,5:08.0,T. Ulis makes 2-pt jump shot from 14 ft,,15,14
57,1,4:52.0,,K. Leonard misses 3-pt jump shot from 25 ft,15,14
58,1,4:48.0,,Offensive rebound by J. Lauvergne,15,14
59,1,4:47.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),15,17
60,1,4:24.0,D. Booker makes 2-pt layup at rim,,17,17
61,1,4:16.0,,Turnover by J. Lauvergne (bad pass),17,17
62,1,4:16.0,,P. Mills enters the game for K. Leonard,17,17
63,1,4:16.0,,M. Ginóbili enters the game for T. Parker,17,17
64,1,4:16.0,,K. Anderson enters the game for B. Forbes,17,17
65,1,4:16.0,T. Daniels enters the game for D. Booker,,17,17
66,1,4:16.0,D. House enters the game for T. Chandler,,17,17
67,1,4:16.0,A. Len enters the game for J. Jackson,,17,17
68,1,3:57.0,Shooting foul by D. Bertāns (drawn by T. Ulis),,17,17
69,1,3:57.0,T. Ulis makes free throw 1 of 2,,18,17
70,1,3:57.0,T. Ulis makes free throw 2 of 2,,19,17
71,1,3:43.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),19,20
72,1,3:28.0,T. Ulis misses 2-pt jump shot from 10 ft,,19,20
73,1,3:26.0,,Defensive rebound by K. Anderson,19,20
74,1,3:15.0,,P. Mills misses 3-pt jump shot from 24 ft,19,20
75,1,3:11.0,Defensive rebound by D. House,,19,20
76,1,3:01.0,D. Bender misses 2-pt hook shot from 8 ft,,19,20
77,1,3:00.0,,Defensive rebound by P. Mills,19,20
78,1,2:47.0,,M. Ginóbili makes 2-pt jump shot from 6 ft,19,22
79,1,2:47.0,Phoenix full timeout,,19,22
80,1,2:42.0,D. House misses 2-pt dunk from 2 ft,,19,22
81,1,2:42.0,,Defensive rebound by Team,19,22
82,1,2:27.0,,D. Bertāns makes 2-pt layup from 4 ft (assist by K. Anderson),19,24
83,1,2:09.0,D. House misses 3-pt jump shot from 23 ft,,19,24
84,1,2:07.0,Offensive rebound by Team,,19,24
85,1,2:00.0,T. Daniels makes 2-pt layup at rim (assist by D. Bender),,21,24
86,1,1:46.0,,J. Lauvergne misses 2-pt hook shot from 5 ft,21,24
87,1,1:46.0,Defensive rebound by A. Len,,21,24
88,1,1:38.0,T. Daniels misses 2-pt layup from 2 ft,,21,24
89,1,1:38.0,,Defensive rebound by J. Lauvergne,21,24
90,1,1:28.0,,K. Anderson misses 2-pt hook shot at rim,21,24
91,1,1:26.0,Defensive rebound by A. Len,,21,24
92,1,1:13.0,D. Bender makes 3-pt jump shot from 24 ft (assist by T. Daniels),,24,24
93,1,0:55.0,,Turnover by J. Lauvergne (traveling),24,24
94,1,0:55.0,M. Chriss enters the game for D. Bender,,24,24
95,1,0:49.0,Offensive foul by T. Daniels (drawn by M. Ginóbili),,24,24
96,1,0:49.0,Turnover by T. Daniels (offensive foul),,24,24
97,1,0:34.0,,M. Ginóbili makes 2-pt layup from 1 ft,24,26
98,1,0:16.0,T. Daniels makes 2-pt jump shot from 20 ft (assist by T. Ulis),,26,26
99,1,0:05.0,,Personal foul by T. Daniels (drawn by M. Ginóbili),26,26
100,1,0:00.0,,J. Lauvergne misses 2-pt layup from 1 ft,26,26
101,1,0:00.0,Defensive rebound by D. House,,26,26
102,2,11:52.0,A. Len makes 2-pt layup from 1 ft (assist by D. Booker),,28,26
103,2,11:52.0,Shooting foul by K. Anderson (drawn by A. Len),,28,26
104,2,11:52.0,A. Len misses free throw 1 of 1,,28,26
105,2,11:48.0,,Defensive rebound by K. Anderson,28,26
106,2,11:38.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,28,26
107,2,11:35.0,Defensive rebound by D. Booker,,28,26
108,2,11:30.0,M. Chriss misses 2-pt layup at rim (block by K. Leonard),,28,26
109,2,11:30.0,Offensive rebound by Team,,28,26
110,2,11:28.0,A. Len makes 2-pt dunk from 1 ft (assist by D. Booker),,30,26
111,2,11:14.0,,K. Leonard misses 3-pt jump shot from 22 ft,30,26
112,2,11:11.0,Defensive rebound by D. Booker,,30,26
113,2,11:08.0,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Booker),,32,26
114,2,11:07.0,,San Antonio full timeout,32,26
115,2,11:07.0,,T. Parker enters the game for P. Mills,32,26
116,2,11:07.0,,B. Forbes enters the game for M. Ginóbili,32,26
117,2,10:44.0,,Turnover by T. Parker (bad pass; steal by D. House),32,26
118,2,10:38.0,M. Chriss makes 2-pt layup at rim (assist by D. House),,34,26
119,2,10:19.0,,P. Gasol misses 3-pt jump shot from 23 ft,34,26
120,2,10:16.0,Defensive rebound by D. Booker,,34,26
121,2,10:04.0,Turnover by D. Booker (bad pass),,34,26
122,2,9:53.0,,K. Leonard makes 2-pt jump shot from 15 ft,34,28
123,2,9:32.0,D. Booker misses 2-pt layup from 1 ft,,34,28
124,2,9:30.0,,Defensive rebound by K. Anderson,34,28
125,2,9:21.0,,K. Leonard makes 2-pt jump shot from 17 ft (assist by K. Anderson),34,30
126,2,9:05.0,D. Booker misses 2-pt jump shot from 4 ft (block by K. Anderson),,34,30
127,2,9:03.0,,Defensive rebound by B. Forbes,34,30
128,2,9:00.0,,T. Parker makes 2-pt jump shot from 6 ft,34,32
129,2,9:00.0,Phoenix full timeout,,34,32
130,2,9:00.0,,D. Bertāns enters the game for K. Anderson,34,32
131,2,9:00.0,T. Ulis enters the game for T. Daniels,,34,32
132,2,9:00.0,J. Jackson enters the game for D. House,,34,32
133,2,8:50.0,Turnover by M. Chriss (traveling),,34,32
134,2,8:37.0,,K. Leonard makes 2-pt layup from 1 ft,34,34
135,2,8:13.0,J. Jackson misses 2-pt jump shot from 11 ft,,34,34
136,2,8:11.0,,Defensive rebound by Team,34,34
137,2,8:11.0,Loose ball foul by M. Chriss (drawn by D. Bertāns),,34,34
138,2,7:53.0,,B. Forbes makes 2-pt jump shot from 17 ft,34,36
139,2,7:38.0,D. Booker misses 2-pt layup at rim,,34,36
140,2,7:35.0,,Defensive rebound by D. Bertāns,34,36
141,2,7:27.0,,Personal foul by J. Jackson (drawn by P. Gasol),34,36
142,2,7:27.0,T. Chandler enters the game for M. Chriss,,34,36
143,2,7:27.0,D. Bender enters the game for A. Len,,34,36
144,2,7:15.0,,K. Leonard misses 2-pt jump shot from 12 ft,34,36
145,2,7:13.0,Defensive rebound by J. Jackson,,34,36
146,2,7:08.0,Shooting block foul by P. Gasol (drawn by J. Jackson),,34,36
147,2,7:08.0,J. Jackson misses free throw 1 of 2,,34,36
148,2,7:08.0,Offensive rebound by Team,,34,36
149,2,7:08.0,J. Jackson makes free throw 2 of 2,,35,36
150,2,6:58.0,,Personal foul by D. Bender (drawn by D. Bertāns),35,36
151,2,6:44.0,,B. Forbes misses 2-pt layup from 2 ft,35,36
152,2,6:42.0,Defensive rebound by T. Chandler,,35,36
153,2,6:24.0,T. Ulis misses 3-pt jump shot from 25 ft,,35,36
154,2,6:20.0,,Defensive rebound by K. Leonard,35,36
155,2,6:15.0,,K. Leonard makes 3-pt jump shot from 25 ft,35,39
156,2,5:59.0,Turnover by J. Jackson (bad pass; steal by K. Leonard),,35,39
157,2,5:58.0,,Shooting foul by J. Jackson (drawn by K. Leonard),35,39
158,2,5:58.0,,K. Leonard misses free throw 1 of 2,35,39
159,2,5:58.0,,Offensive rebound by Team,35,39
160,2,5:58.0,T. Daniels enters the game for D. Booker,,35,39
161,2,5:58.0,,M. Ginóbili enters the game for B. Forbes,35,39
162,2,5:58.0,,K. Leonard makes free throw 2 of 2,35,40
163,2,5:48.0,Turnover by T. Chandler (bad pass; steal by M. Ginóbili),,35,40
164,2,5:38.0,,Turnover by K. Leonard (bad pass; steal by T. Daniels),35,40
165,2,5:38.0,Personal foul by M. Ginóbili (drawn by T. Daniels),,35,40
166,2,5:30.0,J. Jackson makes 3-pt jump shot from 25 ft,,38,40
167,2,5:14.0,,Shooting foul by T. Chandler (drawn by P. Gasol),38,40
168,2,5:14.0,,P. Gasol misses free throw 1 of 2,38,40
169,2,5:14.0,,Offensive rebound by Team,38,40
170,2,5:14.0,,P. Mills enters the game for K. Leonard,38,40
171,2,5:14.0,,B. Forbes enters the game for T. Parker,38,40
172,2,5:14.0,,P. Gasol makes free throw 2 of 2,38,41
173,2,4:59.0,D. Bender misses 3-pt jump shot from 24 ft,,38,41
174,2,4:59.0,,Defensive rebound by P. Gasol,38,41
175,2,4:46.0,,B. Forbes makes 2-pt jump shot from 16 ft (assist by M. Ginóbili),38,43
176,2,4:21.0,T. Ulis misses 3-pt jump shot from 25 ft,,38,43
177,2,4:18.0,,Defensive rebound by P. Mills,38,43
178,2,4:14.0,,P. Mills misses 3-pt jump shot from 25 ft,38,43
179,2,4:10.0,Defensive rebound by T. Chandler,,38,43
180,2,4:05.0,T. Ulis makes 2-pt jump shot from 7 ft,,40,43
181,2,3:46.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by D. Bertāns),40,45
182,2,3:35.0,T. Ulis misses 3-pt jump shot from 25 ft,,40,45
183,2,3:33.0,,Defensive rebound by D. Bertāns,40,45
184,2,3:27.0,,Shooting block foul by J. Jackson (drawn by M. Ginóbili),40,45
185,2,3:27.0,,M. Ginóbili makes free throw 1 of 2,40,46
186,2,3:27.0,,J. Lauvergne enters the game for P. Gasol,40,46
187,2,3:27.0,D. Booker enters the game for T. Ulis,,40,46
188,2,3:27.0,D. House enters the game for J. Jackson,,40,46
189,2,3:27.0,M. Chriss enters the game for D. Bender,,40,46
190,2,3:27.0,,M. Ginóbili makes free throw 2 of 2,40,47
191,2,3:10.0,D. Booker misses 2-pt jump shot from 16 ft,,40,47
192,2,3:08.0,Offensive rebound by D. House,,40,47
193,2,3:06.0,D. House misses 2-pt layup from 3 ft,,40,47
194,2,3:06.0,,Defensive rebound by B. Forbes,40,47
195,2,2:56.0,,San Antonio full timeout,40,47
196,2,2:56.0,,K. Leonard enters the game for J. Lauvergne,40,47
197,2,2:42.0,,D. Bertāns misses 2-pt jump shot from 14 ft,40,47
198,2,2:39.0,,Offensive rebound by B. Forbes,40,47
199,2,2:22.0,,D. Bertāns misses 2-pt jump shot from 6 ft,40,47
200,2,2:19.0,,Offensive rebound by D. Bertāns,40,47
201,2,2:10.0,,B. Forbes makes 2-pt jump shot from 5 ft (assist by K. Leonard),40,49
202,2,1:57.0,T. Daniels misses 3-pt jump shot from 25 ft,,40,49
203,2,1:53.0,,Defensive rebound by M. Ginóbili,40,49
204,2,1:39.0,,B. Forbes misses 3-pt jump shot from 24 ft,40,49
205,2,1:36.0,Defensive rebound by T. Chandler,,40,49
206,2,1:20.0,M. Chriss makes 2-pt layup from 1 ft,,42,49
207,2,1:01.0,,D. Bertāns misses 3-pt jump shot from 26 ft,42,49
208,2,0:58.0,Defensive rebound by T. Chandler,,42,49
209,2,0:52.0,,Offensive charge foul by D. Booker (drawn by M. Ginóbili),42,49
210,2,0:52.0,Turnover by D. Booker (offensive foul),,42,49
211,2,0:52.0,T. Ulis enters the game for D. Booker,,42,49
212,2,0:33.0,,K. Leonard misses 2-pt jump shot from 7 ft,42,49
213,2,0:32.0,Defensive rebound by T. Chandler,,42,49
214,2,0:17.0,M. Chriss misses 3-pt jump shot from 26 ft,,42,49
215,2,0:13.0,Offensive rebound by D. House,,42,49
216,2,0:11.0,T. Daniels misses 3-pt jump shot from 23 ft,,42,49
217,2,0:09.0,Offensive rebound by T. Chandler,,42,49
218,2,0:03.0,Personal foul by M. Ginóbili (drawn by M. Chriss),,42,49
219,3,11:49.0,M. Chriss misses 2-pt dunk from 1 ft (block by K. Leonard),,42,49
220,3,11:44.0,Offensive rebound by T. Chandler,,42,49
221,3,11:43.0,M. Chriss makes 2-pt dunk from 1 ft (assist by J. Jackson),,44,49
222,3,11:26.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by B. Forbes),44,51
223,3,11:12.0,Turnover by T. Chandler (bad pass; steal by B. Forbes),,44,51
224,3,11:08.0,,B. Forbes misses 2-pt layup from 3 ft,44,51
225,3,11:03.0,,Offensive rebound by K. Leonard,44,51
226,3,11:03.0,,K. Leonard makes 2-pt layup at rim,44,53
227,3,10:54.0,D. Booker misses 3-pt jump shot from 25 ft,,44,53
228,3,10:54.0,,Defensive rebound by P. Gasol,44,53
229,3,10:46.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by T. Parker),44,56
230,3,10:19.0,M. Chriss misses 3-pt jump shot from 25 ft,,44,56
231,3,10:17.0,,Defensive rebound by P. Gasol,44,56
232,3,10:08.0,,Shooting foul by J. Jackson (drawn by K. Leonard),44,56
233,3,9:57.0,,K. Leonard misses 2-pt jump shot from 17 ft,44,56
234,3,9:57.0,,Offensive rebound by Team,44,56
235,3,9:57.0,Loose ball foul by T. Ulis (drawn by P. Gasol),,44,56
236,3,9:52.0,,B. Forbes misses 2-pt jump shot from 15 ft,44,56
237,3,9:52.0,Defensive rebound by T. Chandler,,44,56
238,3,9:32.0,Turnover by J. Jackson (lost ball; steal by K. Leonard),,44,56
239,3,9:29.0,,Turnover by B. Forbes (bad pass; steal by T. Ulis),44,56
240,3,9:26.0,M. Chriss makes 2-pt layup from 2 ft (assist by T. Ulis),,46,56
241,3,9:09.0,,Turnover by P. Gasol (bad pass; steal by J. Jackson),46,56
242,3,9:04.0,D. Booker makes 2-pt layup from 2 ft (assist by J. Jackson),,48,56
243,3,8:51.0,,K. Leonard misses 3-pt jump shot from 25 ft,48,56
244,3,8:47.0,Defensive rebound by M. Chriss,,48,56
245,3,8:45.0,Shooting foul by B. Forbes (drawn by D. Booker),,48,56
246,3,8:45.0,D. Booker makes free throw 1 of 2,,49,56
247,3,8:45.0,D. House enters the game for J. Jackson,,49,56
248,3,8:45.0,D. Booker makes free throw 2 of 2,,50,56
249,3,8:30.0,,K. Leonard makes 2-pt jump shot from 13 ft (assist by T. Parker),50,58
250,3,8:08.0,Shooting foul by P. Gasol (drawn by D. House),,50,58
251,3,8:08.0,D. House makes free throw 1 of 2,,51,58
252,3,8:08.0,,D. Bertāns enters the game for P. Gasol,51,58
253,3,8:08.0,,M. Ginóbili enters the game for B. Forbes,51,58
254,3,8:08.0,D. House makes free throw 2 of 2,,52,58
255,3,7:59.0,,Turnover by M. Ginóbili (out of bounds lost ball),52,58
256,3,7:53.0,Personal foul by M. Ginóbili (drawn by D. Booker),,52,58
257,3,7:45.0,Turnover by M. Chriss (bad pass; steal by K. Anderson),,52,58
258,3,7:45.0,,Personal foul by M. Chriss (drawn by M. Ginóbili),52,58
259,3,7:28.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,52,58
260,3,7:24.0,,Offensive rebound by T. Parker,52,58
261,3,7:21.0,,D. Bertāns makes 2-pt jump shot from 15 ft (assist by T. Parker),52,60
262,3,7:07.0,Turnover by T. Ulis (bad pass; steal by M. Ginóbili),,52,60
263,3,7:03.0,,M. Ginóbili makes 2-pt layup from 1 ft,52,62
264,3,7:03.0,Phoenix full timeout,,52,62
265,3,7:03.0,,B. Paul enters the game for K. Anderson,52,62
266,3,7:03.0,T. Daniels enters the game for D. Booker,,52,62
267,3,6:37.0,T. Ulis misses 3-pt jump shot from 28 ft,,52,62
268,3,6:36.0,,Defensive rebound by B. Paul,52,62
269,3,6:24.0,,K. Leonard makes 2-pt layup at rim (assist by M. Ginóbili),52,64
270,3,6:17.0,D. House misses 2-pt layup from 1 ft (block by D. Bertāns),,52,64
271,3,6:17.0,Offensive rebound by D. House,,52,64
272,3,6:05.0,D. House misses 2-pt layup at rim,,52,64
273,3,6:02.0,Offensive rebound by D. House,,52,64
274,3,6:02.0,D. House makes 2-pt layup at rim,,54,64
275,3,5:48.0,,K. Leonard misses 2-pt jump shot from 10 ft,54,64
276,3,5:48.0,Defensive rebound by T. Chandler,,54,64
277,3,5:34.0,M. Chriss makes 2-pt layup from 1 ft,,56,64
278,3,5:34.0,,San Antonio full timeout,56,64
279,3,5:34.0,,P. Mills enters the game for K. Leonard,56,64
280,3,5:34.0,,D. Murray enters the game for T. Parker,56,64
281,3,5:34.0,D. Bender enters the game for T. Chandler,,56,64
282,3,5:26.0,,Turnover by P. Mills (out of bounds lost ball),56,64
283,3,5:17.0,Turnover by D. Bender (traveling),,56,64
284,3,4:57.0,,M. Ginóbili misses 2-pt jump shot from 18 ft,56,64
285,3,4:55.0,Defensive rebound by M. Chriss,,56,64
286,3,4:50.0,M. Chriss misses 3-pt jump shot from 24 ft,,56,64
287,3,4:46.0,,Defensive rebound by D. Murray,56,64
288,3,4:39.0,,D. Bertāns makes 2-pt layup at rim (assist by B. Paul),56,66
289,3,4:39.0,Violation by M. Chriss (def goaltending),,56,66
290,3,4:27.0,D. Bender misses 3-pt jump shot from 25 ft,,56,66
291,3,4:24.0,Offensive rebound by M. Chriss,,56,66
292,3,4:22.0,D. House makes 3-pt jump shot from 25 ft (assist by M. Chriss),,59,66
293,3,4:01.0,,P. Mills misses 3-pt jump shot from 25 ft,59,66
294,3,3:58.0,Defensive rebound by D. Bender,,59,66
295,3,3:43.0,T. Daniels misses 3-pt jump shot from 26 ft,,59,66
296,3,3:40.0,,Defensive rebound by D. Bertāns,59,66
297,3,3:35.0,,D. Murray misses 2-pt layup from 2 ft,59,66
298,3,3:33.0,Defensive rebound by T. Daniels,,59,66
299,3,3:29.0,Shooting foul by D. Murray (drawn by T. Ulis),,59,66
300,3,3:29.0,T. Ulis makes free throw 1 of 2,,60,66
301,3,3:29.0,,P. Gasol enters the game for D. Bertāns,60,66
302,3,3:29.0,A. Len enters the game for M. Chriss,,60,66
303,3,3:29.0,T. Ulis makes free throw 2 of 2,,61,66
304,3,3:18.0,,Shooting foul by D. House (drawn by M. Ginóbili),61,66
305,3,3:18.0,,M. Ginóbili makes free throw 1 of 2,61,67
306,3,3:18.0,,K. Anderson enters the game for B. Paul,61,67
307,3,3:18.0,D. Booker enters the game for T. Ulis,,61,67
308,3,3:18.0,,M. Ginóbili makes free throw 2 of 2,61,68
309,3,3:00.0,D. Bender makes 2-pt layup from 1 ft (assist by D. Booker),,63,68
310,3,2:45.0,,P. Gasol misses 2-pt hook shot from 7 ft,63,68
311,3,2:43.0,,Offensive rebound by K. Anderson,63,68
312,3,2:32.0,,Turnover by D. Murray (lost ball; steal by D. Bender),63,68
313,3,2:28.0,D. House makes 2-pt dunk at rim (assist by T. Daniels),,65,68
314,3,2:17.0,,M. Ginóbili makes 3-pt jump shot from 25 ft,65,71
315,3,1:58.0,D. Bender misses 3-pt jump shot from 23 ft,,65,71
316,3,1:52.0,Offensive rebound by A. Len,,65,71
317,3,1:52.0,A. Len makes 2-pt layup at rim,,67,71
318,3,1:39.0,,Shooting foul by D. Bender (drawn by K. Anderson),67,71
319,3,1:39.0,,K. Anderson misses free throw 1 of 2,67,71
320,3,1:39.0,,Offensive rebound by Team,67,71
321,3,1:39.0,,K. Anderson makes free throw 2 of 2,67,72
322,3,1:24.0,A. Len makes 2-pt dunk from 1 ft (assist by D. House),,69,72
323,3,1:24.0,Shooting foul by D. Murray (drawn by A. Len),,69,72
324,3,1:24.0,A. Len misses free throw 1 of 1,,69,72
325,3,1:21.0,,Defensive rebound by P. Gasol,69,72
326,3,1:11.0,,M. Ginóbili makes 2-pt layup from 1 ft,69,74
327,3,0:46.0,D. House misses 2-pt layup from 5 ft (block by M. Ginóbili),,69,74
328,3,0:42.0,,Defensive rebound by D. Murray,69,74
329,3,0:40.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by P. Mills),69,77
330,3,0:32.0,D. Booker makes 3-pt jump shot from 29 ft,,72,77
331,3,0:11.0,,M. Ginóbili makes 3-pt jump shot from 24 ft,72,80
332,3,0:04.0,D. Booker misses 3-pt jump shot from 24 ft,,72,80
333,3,0:02.0,,Defensive rebound by Team,72,80
334,3,0:00.0,,P. Mills misses 3-pt jump shot from 45 ft,72,80
335,3,0:00.0,,Offensive rebound by Team,72,80
336,4,11:42.0,,P. Gasol makes 2-pt hook shot from 2 ft,72,82
337,4,11:23.0,Turnover by A. Len (bad pass; steal by K. Anderson),,72,82
338,4,11:17.0,,B. Forbes misses 2-pt jump shot from 14 ft,72,82
339,4,11:14.0,Defensive rebound by A. Len,,72,82
340,4,11:07.0,J. Jackson misses 2-pt jump shot from 6 ft,,72,82
341,4,11:07.0,,Defensive rebound by P. Gasol,72,82
342,4,10:57.0,,P. Mills misses 2-pt jump shot from 18 ft,72,82
343,4,10:54.0,Defensive rebound by A. Len,,72,82
344,4,10:46.0,Turnover by D. Booker (bad pass; steal by B. Paul),,72,82
345,4,10:29.0,,P. Mills makes 2-pt jump shot from 18 ft,72,84
346,4,10:11.0,A. Len makes 2-pt layup at rim (assist by D. Bender),,74,84
347,4,10:11.0,Shooting foul by B. Paul (drawn by A. Len),,74,84
348,4,10:11.0,,T. Parker enters the game for P. Mills,74,84
349,4,10:11.0,A. Len misses free throw 1 of 1,,74,84
350,4,10:11.0,M. Chriss enters the game for D. Bender,,74,84
351,4,10:08.0,,Defensive rebound by B. Paul,74,84
352,4,10:00.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by T. Parker),74,87
353,4,9:35.0,J. Jackson misses 2-pt layup from 5 ft,,74,87
354,4,9:35.0,,Defensive rebound by Team,74,87
355,4,9:35.0,Loose ball foul by A. Len (drawn by P. Gasol),,74,87
356,4,9:35.0,T. Chandler enters the game for A. Len,,74,87
357,4,9:29.0,Technical foul by J. Jackson,,74,87
358,4,9:29.0,,B. Forbes misses flagrant free throw 1 of 2,74,87
359,4,9:29.0,,Offensive rebound by Team,74,87
360,4,9:29.0,,B. Forbes misses flagrant free throw 2 of 2,74,87
361,4,9:29.0,,Offensive rebound by Team,74,87
362,4,9:23.0,,Turnover by T. Parker (bad pass; steal by T. Daniels),74,87
363,4,9:18.0,T. Chandler makes 2-pt dunk from 2 ft (assist by T. Daniels),,76,87
364,4,9:05.0,,Turnover by P. Gasol (bad pass; steal by M. Chriss),76,87
365,4,8:49.0,Turnover by M. Chriss (bad pass; steal by B. Paul),,76,87
366,4,8:38.0,,B. Paul makes 2-pt dunk from 1 ft,76,89
367,4,8:30.0,J. Jackson makes 2-pt jump shot from 14 ft,,78,89
368,4,8:27.0,,Personal foul by D. Booker (drawn by T. Parker),78,89
369,4,8:11.0,,B. Forbes makes 2-pt jump shot from 9 ft (assist by B. Paul),78,91
370,4,7:53.0,T. Chandler misses 2-pt layup at rim,,78,91
371,4,7:53.0,,Defensive rebound by P. Gasol,78,91
372,4,7:40.0,,B. Forbes misses 3-pt jump shot from 24 ft,78,91
373,4,7:40.0,Defensive rebound by M. Chriss,,78,91
374,4,7:32.0,Phoenix full timeout,,78,91
375,4,7:32.0,,J. Lauvergne enters the game for P. Gasol,78,91
376,4,7:32.0,,K. Leonard enters the game for B. Paul,78,91
377,4,7:32.0,T. Ulis enters the game for J. Jackson,,78,91
378,4,7:25.0,Turnover by M. Chriss (bad pass; steal by K. Anderson),,78,91
379,4,7:02.0,,J. Lauvergne makes 2-pt hook shot from 9 ft,78,93
380,4,6:44.0,M. Chriss misses 2-pt jump shot from 14 ft,,78,93
381,4,6:42.0,,Defensive rebound by J. Lauvergne,78,93
382,4,6:36.0,,Personal foul by M. Chriss (drawn by K. Leonard),78,93
383,4,6:29.0,,J. Lauvergne misses 2-pt layup from 3 ft,78,93
384,4,6:29.0,Defensive rebound by M. Chriss,,78,93
385,4,6:21.0,M. Chriss misses 3-pt jump shot from 25 ft,,78,93
