,QUARTER,TIME_REMAINING,MIAMI_ACTION,GOLDEN STATE_ACTION,MIAMI_SCORE,GOLDEN STATE_SCORE
37,1,7:36.0,J. Johnson misses 2-pt jump shot from 11 ft (block by K. Thompson),,2,8
38,1,7:33.0,,Defensive rebound by S. Curry,2,8
39,1,7:31.0,,Turnover by S. Curry (bad pass; steal by J. Johnson),2,8
40,1,7:19.0,J. Johnson makes 2-pt jump shot from 14 ft,,4,8
41,1,7:09.0,,S. Curry misses 3-pt jump shot from 29 ft,4,8
42,1,7:06.0,Defensive rebound by H. Whiteside,,4,8
43,1,6:48.0,J. Winslow misses 2-pt jump shot from 14 ft,,4,8
44,1,6:42.0,,Defensive rebound by D. Green,4,8
45,1,6:40.0,,K. Thompson misses 3-pt jump shot from 26 ft,4,8
46,1,6:35.0,Defensive rebound by J. Johnson,,4,8
47,1,6:27.0,Personal foul by K. Durant (drawn by J. Johnson),,4,8
48,1,6:27.0,,Golden State full timeout,4,8
49,1,6:17.0,J. Richardson makes 2-pt jump shot from 10 ft (assist by J. Johnson),,6,8
50,1,6:02.0,,Turnover by Z. Pachulia (traveling),6,8
51,1,5:48.0,H. Whiteside misses 2-pt hook shot from 11 ft,,6,8
52,1,5:37.0,,Defensive rebound by D. Green,6,8
53,1,5:33.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),6,10
54,1,5:22.0,G. Dragić misses 2-pt jump shot from 6 ft,,6,10
55,1,5:21.0,,Defensive rebound by Team,6,10
56,1,5:21.0,,J. McGee enters the game for D. Green,6,10
57,1,5:21.0,,A. Iguodala enters the game for Z. Pachulia,6,10
58,1,5:21.0,T. Johnson enters the game for J. Richardson,,6,10
59,1,5:08.0,,Turnover by K. Thompson (lost ball; steal by G. Dragić),6,10
60,1,5:03.0,G. Dragić makes 2-pt layup from 2 ft (assist by J. Winslow),,8,10
61,1,4:52.0,,S. Curry misses 2-pt jump shot from 7 ft,8,10
62,1,4:46.0,,Offensive rebound by J. McGee,8,10
63,1,4:46.0,,J. McGee misses 2-pt layup at rim,8,10
64,1,4:45.0,,Offensive rebound by J. McGee,8,10
65,1,4:42.0,,S. Curry misses 2-pt jump shot from 19 ft (block by J. Johnson),8,10
66,1,4:38.0,,Offensive rebound by A. Iguodala,8,10
67,1,4:37.0,,K. Durant misses 3-pt jump shot from 26 ft,8,10
68,1,4:34.0,Defensive rebound by J. Johnson,,8,10
69,1,4:30.0,J. Winslow makes 2-pt layup from 2 ft (assist by J. Johnson),,10,10
70,1,4:16.0,,K. Durant misses 3-pt jump shot from 26 ft,10,10
71,1,4:11.0,Defensive rebound by J. Winslow,,10,10
72,1,3:55.0,Turnover by G. Dragić (bad pass; steal by J. McGee),,10,10
73,1,3:52.0,,Shooting foul by J. Johnson (drawn by K. Durant),10,10
74,1,3:52.0,,K. Durant makes free throw 1 of 2,10,11
75,1,3:52.0,,S. Livingston enters the game for K. Thompson,10,11
76,1,3:52.0,,K. Durant makes free throw 2 of 2,10,12
77,1,3:39.0,Miami full timeout,,10,12
78,1,3:31.0,Shooting foul by K. Durant (drawn by J. Johnson),,10,12
79,1,3:31.0,J. Johnson makes free throw 1 of 2,,11,12
80,1,3:31.0,J. Johnson makes free throw 2 of 2,,12,12
81,1,3:20.0,,Shooting foul by T. Johnson (drawn by S. Curry),12,12
82,1,3:20.0,,Technical foul by S. Curry,12,12
83,1,3:20.0,T. Johnson misses technical free throw,,12,12
84,1,3:20.0,,Defensive rebound by Team,12,12
85,1,3:20.0,,S. Curry misses free throw 1 of 2,12,12
86,1,3:20.0,,Offensive rebound by Team,12,12
87,1,3:20.0,,D. Green enters the game for K. Durant,12,12
88,1,3:20.0,,S. Curry makes free throw 2 of 2,12,13
89,1,3:11.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Johnson),,15,13
90,1,2:58.0,,Personal foul by G. Dragić (drawn by D. Green),15,13
91,1,2:58.0,,D. Green makes free throw 1 of 2,15,14
92,1,2:58.0,K. Olynyk enters the game for G. Dragić,,15,14
93,1,2:58.0,W. Ellington enters the game for J. Winslow,,15,14
94,1,2:58.0,J. Richardson enters the game for H. Whiteside,,15,14
95,1,2:58.0,,D. Green makes free throw 2 of 2,15,15
96,1,2:43.0,,Violation by S. Livingston (kicked ball),15,15
97,1,2:30.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by W. Ellington),,18,15
98,1,2:16.0,,J. McGee misses 2-pt layup from 3 ft,18,15
99,1,2:10.0,Defensive rebound by K. Olynyk,,18,15
100,1,2:10.0,K. Olynyk makes 2-pt jump shot from 11 ft,,20,15
101,1,2:10.0,Shooting foul by J. McGee (drawn by K. Olynyk),,20,15
102,1,2:10.0,,J. Bell enters the game for J. McGee,20,15
103,1,2:10.0,K. Olynyk makes free throw 1 of 1,,21,15
104,1,2:00.0,,S. Curry misses 2-pt jump shot from 10 ft,21,15
105,1,1:55.0,Defensive rebound by W. Ellington,,21,15
106,1,1:51.0,Turnover by J. Richardson (step out of bounds),,21,15
107,1,1:33.0,,J. Bell makes 2-pt dunk at rim (assist by A. Iguodala),21,17
108,1,1:27.0,Turnover by J. Johnson (bad pass),,21,17
109,1,1:03.0,,S. Curry misses 3-pt jump shot from 26 ft (block by J. Richardson),21,17
110,1,0:57.0,Defensive rebound by J. Johnson,,21,17
111,1,0:55.0,W. Ellington misses 3-pt jump shot from 25 ft,,21,17
112,1,0:50.0,,Defensive rebound by S. Curry,21,17
113,1,0:47.0,,D. Green misses 3-pt jump shot from 26 ft,21,17
114,1,0:41.0,Defensive rebound by K. Olynyk,,21,17
115,1,0:41.0,Turnover by K. Olynyk (step out of bounds),,21,17
116,1,0:31.0,,S. Livingston misses 2-pt jump shot at rim,21,17
117,1,0:30.0,,Offensive rebound by S. Livingston,21,17
118,1,0:30.0,,S. Livingston makes 2-pt layup at rim,21,19
119,1,0:30.0,,Shooting foul by T. Johnson (drawn by S. Livingston),21,19
120,1,0:30.0,,S. Livingston makes free throw 1 of 1,21,20
121,1,0:11.0,T. Johnson misses 2-pt layup from 2 ft,,21,20
122,1,0:09.0,,Defensive rebound by S. Livingston,21,20
123,1,0:03.0,,S. Curry makes 2-pt layup from 3 ft,21,22
124,1,0:00.0,J. Richardson misses 3-pt jump shot from 53 ft,,21,22
125,1,0:00.0,Offensive rebound by Team,,21,22
126,2,11:52.0,Offensive charge foul by K. Looney (drawn by T. Johnson),,21,22
127,2,11:52.0,,Turnover by K. Looney (offensive foul),21,22
128,2,11:37.0,J. Richardson makes 2-pt jump shot from 11 ft (assist by K. Olynyk),,23,22
129,2,11:27.0,,Turnover by D. Green (lost ball; steal by J. Johnson),23,22
130,2,11:22.0,J. Richardson misses 3-pt jump shot from 23 ft,,23,22
131,2,11:20.0,,Defensive rebound by Team,23,22
132,2,11:05.0,,K. Thompson makes 2-pt jump shot from 6 ft (assist by A. Iguodala),23,24
133,2,10:50.0,Turnover by T. Johnson (bad pass),,23,24
134,2,10:38.0,,Turnover by K. Thompson (lost ball; steal by J. Richardson),23,24
135,2,10:24.0,Turnover by J. Richardson (lost ball; steal by K. Thompson),,23,24
136,2,10:15.0,,P. McCaw enters the game for S. Livingston,23,24
137,2,10:04.0,,D. Green misses 2-pt layup from 1 ft,23,24
138,2,9:59.0,Defensive rebound by T. Johnson,,23,24
139,2,9:39.0,J. Johnson misses 2-pt layup from 1 ft,,23,24
140,2,9:34.0,,Defensive rebound by K. Thompson,23,24
141,2,9:23.0,,P. McCaw misses 2-pt jump shot from 22 ft,23,24
142,2,9:17.0,Defensive rebound by J. Johnson,,23,24
143,2,9:06.0,J. Richardson makes 2-pt jump shot from 18 ft,,25,24
144,2,8:45.0,,D. Green misses 2-pt jump shot from 6 ft,25,24
145,2,8:42.0,,Offensive rebound by K. Looney,25,24
146,2,8:36.0,,K. Thompson misses 3-pt jump shot from 25 ft,25,24
147,2,8:35.0,Defensive rebound by Team,,25,24
148,2,8:35.0,,Loose ball foul by D. Green (drawn by J. Johnson),25,24
149,2,8:35.0,,K. Durant enters the game for D. Green,25,24
150,2,8:35.0,J. Winslow enters the game for J. Richardson,,25,24
151,2,8:35.0,G. Dragić enters the game for T. Johnson,,25,24
152,2,8:26.0,W. Ellington misses 3-pt jump shot from 25 ft,,25,24
153,2,8:17.0,,Defensive rebound by K. Thompson,25,24
154,2,8:16.0,,Shooting foul by J. Winslow (drawn by K. Durant),25,24
155,2,8:16.0,,K. Durant makes free throw 1 of 2,25,25
156,2,8:16.0,,K. Durant makes free throw 2 of 2,25,26
157,2,7:54.0,G. Dragić makes 2-pt jump shot from 9 ft (assist by J. Johnson),,27,26
158,2,7:33.0,,A. Iguodala misses 2-pt hook shot from 9 ft,27,26
159,2,7:31.0,,Offensive rebound by P. McCaw,27,26
160,2,7:31.0,,P. McCaw makes 2-pt layup at rim,27,28
161,2,7:04.0,J. Johnson misses 3-pt jump shot from 22 ft,,27,28
162,2,7:03.0,Offensive rebound by Team,,27,28
163,2,7:03.0,Turnover by Team (shot clock),,27,28
164,2,6:54.0,,Personal foul by J. Johnson (drawn by K. Durant),27,28
165,2,6:54.0,,Golden State full timeout,27,28
166,2,6:54.0,,S. Livingston enters the game for A. Iguodala,27,28
167,2,6:52.0,,Turnover by P. McCaw (lost ball; steal by J. Johnson),27,28
168,2,6:28.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Winslow),,30,28
169,2,6:07.0,,Shooting foul by K. Olynyk (drawn by K. Looney),30,28
170,2,6:07.0,,K. Looney misses free throw 1 of 2,30,28
171,2,6:07.0,,Offensive rebound by Team,30,28
172,2,6:07.0,,S. Curry enters the game for K. Thompson,30,28
173,2,6:07.0,H. Whiteside enters the game for K. Olynyk,,30,28
174,2,6:07.0,T. Johnson enters the game for J. Johnson,,30,28
175,2,6:07.0,,K. Looney makes free throw 2 of 2,30,29
176,2,5:53.0,H. Whiteside makes 2-pt hook shot from 5 ft (assist by G. Dragić),,32,29
177,2,5:43.0,,S. Curry misses 3-pt jump shot from 25 ft,32,29
178,2,5:38.0,Defensive rebound by G. Dragić,,32,29
179,2,5:35.0,Turnover by G. Dragić (lost ball; steal by S. Livingston),,32,29
180,2,5:31.0,,P. McCaw makes 2-pt layup from 2 ft (assist by S. Curry),32,31
181,2,5:19.0,Personal foul by P. McCaw (drawn by W. Ellington),,32,31
182,2,5:12.0,G. Dragić misses 2-pt jump shot from 17 ft,,32,31
183,2,5:09.0,Offensive rebound by Team,,32,31
184,2,5:02.0,W. Ellington misses 3-pt jump shot from 22 ft,,32,31
185,2,4:59.0,,Defensive rebound by K. Durant,32,31
186,2,4:54.0,,K. Looney makes 2-pt dunk from 1 ft (assist by K. Durant),32,33
187,2,4:42.0,H. Whiteside misses 2-pt jump shot from 12 ft,,32,33
188,2,4:38.0,,Defensive rebound by K. Durant,32,33
189,2,4:31.0,,S. Curry misses 3-pt jump shot from 26 ft,32,33
190,2,4:26.0,Defensive rebound by J. Winslow,,32,33
191,2,4:20.0,J. Winslow misses 2-pt layup from 3 ft (block by K. Durant),,32,33
192,2,4:18.0,Offensive rebound by H. Whiteside,,32,33
193,2,4:17.0,H. Whiteside misses 2-pt jump shot from 4 ft (block by K. Looney),,32,33
194,2,4:17.0,Offensive rebound by H. Whiteside,,32,33
195,2,4:15.0,H. Whiteside misses 2-pt layup from 2 ft (block by K. Durant),,32,33
196,2,4:15.0,,Defensive rebound by K. Looney,32,33
197,2,4:15.0,,S. Curry makes technical free throw,32,34
198,2,4:15.0,,D. Green enters the game for K. Looney,32,34
199,2,3:57.0,,Turnover by K. Durant (bad pass; steal by J. Winslow),32,34
200,2,3:57.0,G. Dragić makes 2-pt layup from 1 ft (assist by J. Winslow),,34,34
201,2,3:57.0,Shooting foul by D. Green (drawn by G. Dragić),,34,34
202,2,3:57.0,J. Richardson enters the game for W. Ellington,,34,34
203,2,3:57.0,,K. Thompson enters the game for P. McCaw,34,34
204,2,3:57.0,,A. Iguodala enters the game for S. Livingston,34,34
205,2,3:57.0,G. Dragić misses free throw 1 of 1,,34,34
206,2,3:49.0,,Defensive rebound by D. Green,34,34
207,2,3:44.0,,K. Thompson misses 3-pt jump shot from 26 ft,34,34
208,2,3:36.0,Defensive rebound by H. Whiteside,,34,34
209,2,3:33.0,H. Whiteside misses 2-pt hook shot from 10 ft,,34,34
210,2,3:28.0,,Defensive rebound by S. Curry,34,34
211,2,3:24.0,,K. Thompson misses 2-pt jump shot from 5 ft,34,34
212,2,3:18.0,,Offensive rebound by D. Green,34,34
213,2,3:18.0,,D. Green makes 2-pt layup at rim,34,36
214,2,3:17.0,Miami full timeout,,34,36
215,2,3:10.0,J. Winslow misses 2-pt jump shot from 13 ft,,34,36
216,2,3:07.0,,Defensive rebound by K. Durant,34,36
217,2,3:03.0,,K. Durant misses 2-pt jump shot from 15 ft,34,36
218,2,2:57.0,Defensive rebound by J. Winslow,,34,36
219,2,2:48.0,H. Whiteside misses 2-pt layup from 2 ft (block by K. Durant),,34,36
220,2,2:48.0,,Defensive rebound by Team,34,36
221,2,2:31.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Durant),34,39
222,2,2:10.0,G. Dragić misses 2-pt jump shot from 19 ft,,34,39
223,2,2:05.0,,Defensive rebound by D. Green,34,39
224,2,2:02.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),34,42
225,2,1:48.0,T. Johnson misses 2-pt jump shot from 21 ft,,34,42
226,2,1:44.0,,Defensive rebound by A. Iguodala,34,42
227,2,1:39.0,,K. Durant misses 3-pt jump shot from 25 ft,34,42
228,2,1:32.0,Defensive rebound by J. Winslow,,34,42
229,2,1:28.0,G. Dragić makes 2-pt jump shot from 14 ft,,36,42
230,2,1:19.0,,Personal foul by G. Dragić (drawn by D. Green),36,42
231,2,1:19.0,J. Johnson enters the game for J. Winslow,,36,42
232,2,1:17.0,,Personal foul by J. Johnson (drawn by K. Durant),36,42
233,2,1:17.0,,K. Durant makes free throw 1 of 2,36,43
234,2,1:17.0,J. Winslow enters the game for G. Dragić,,36,43
235,2,1:17.0,W. Ellington enters the game for J. Johnson,,36,43
236,2,1:17.0,,K. Durant makes free throw 2 of 2,36,44
237,2,1:07.0,Personal foul by D. Green (drawn by J. Richardson),,36,44
238,2,1:07.0,,K. Looney enters the game for D. Green,36,44
239,2,0:59.0,J. Richardson misses 2-pt jump shot from 10 ft,,36,44
240,2,0:54.0,,Defensive rebound by K. Thompson,36,44
241,2,0:49.0,,Shooting foul by J. Richardson (drawn by K. Durant),36,44
242,2,0:49.0,,K. Durant makes free throw 1 of 2,36,45
243,2,0:49.0,,K. Durant makes free throw 2 of 2,36,46
244,2,0:36.0,Turnover by W. Ellington (bad pass; steal by A. Iguodala),,36,46
245,2,0:32.0,,K. Durant makes 2-pt dunk from 1 ft (assist by A. Iguodala),36,48
246,2,0:11.0,Shooting foul by S. Curry (drawn by H. Whiteside),,36,48
247,2,0:11.0,H. Whiteside makes free throw 1 of 2,,37,48
248,2,0:11.0,,N. Young enters the game for K. Looney,37,48
249,2,0:11.0,O. White enters the game for J. Richardson,,37,48
250,2,0:11.0,H. Whiteside misses free throw 2 of 2,,37,48
251,2,0:09.0,,Defensive rebound by K. Durant,37,48
252,2,0:02.0,,K. Durant makes 2-pt jump shot from 14 ft,37,50
253,3,11:50.0,Violation by O. White (kicked ball),,37,50
254,3,11:35.0,,K. Thompson misses 2-pt jump shot from 13 ft,37,50
255,3,11:32.0,Defensive rebound by G. Dragić,,37,50
256,3,11:28.0,J. Winslow misses 2-pt layup from 2 ft (block by D. Green),,37,50
257,3,11:21.0,,Defensive rebound by Z. Pachulia,37,50
258,3,11:19.0,,Shooting foul by J. Winslow (drawn by Z. Pachulia),37,50
259,3,11:19.0,,Z. Pachulia makes free throw 1 of 2,37,51
260,3,11:19.0,,Z. Pachulia makes free throw 2 of 2,37,52
261,3,11:05.0,,Offensive charge foul by H. Whiteside (drawn by K. Durant),37,52
262,3,11:05.0,Turnover by H. Whiteside (offensive foul),,37,52
263,3,11:01.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Curry),37,54
264,3,11:01.0,Violation by H. Whiteside (def goaltending),,37,54
265,3,10:47.0,G. Dragić makes 2-pt layup from 2 ft,,39,54
266,3,10:47.0,Shooting foul by K. Thompson (drawn by G. Dragić),,39,54
267,3,10:47.0,B. Adebayo enters the game for H. Whiteside,,39,54
268,3,10:47.0,G. Dragić makes free throw 1 of 1,,40,54
269,3,10:36.0,Offensive charge foul by D. Green (drawn by G. Dragić),,40,54
270,3,10:36.0,,Turnover by D. Green (offensive foul),40,54
271,3,10:36.0,,J. Bell enters the game for D. Green,40,54
272,3,10:25.0,G. Dragić misses 2-pt layup from 4 ft,,40,54
273,3,10:18.0,,Defensive rebound by K. Durant,40,54
274,3,10:16.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),40,57
275,3,10:03.0,J. Johnson enters the game for O. White,,40,57
276,3,10:01.0,Turnover by J. Richardson (turnover; steal by Z. Pachulia),,40,57
277,3,9:55.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),40,60
278,3,9:55.0,Miami full timeout,,40,60
279,3,9:49.0,Turnover by Team (shot clock),,40,60
280,3,9:22.0,,Z. Pachulia misses 2-pt hook shot from 6 ft,40,60
281,3,9:16.0,Defensive rebound by B. Adebayo,,40,60
282,3,9:12.0,G. Dragić makes 2-pt jump shot from 16 ft,,42,60
283,3,9:12.0,Shooting foul by S. Curry (drawn by G. Dragić),,42,60
284,3,9:12.0,G. Dragić makes free throw 1 of 1,,43,60
285,3,8:58.0,,Z. Pachulia misses 2-pt layup from 1 ft,43,60
286,3,8:56.0,Defensive rebound by B. Adebayo,,43,60
287,3,8:50.0,J. Johnson misses 3-pt jump shot from 22 ft,,43,60
288,3,8:45.0,,Defensive rebound by J. Bell,43,60
289,3,8:35.0,,K. Thompson misses 2-pt layup from 2 ft (block by J. Richardson),43,60
290,3,8:31.0,,Offensive rebound by K. Thompson,43,60
291,3,8:29.0,,K. Durant misses 2-pt jump shot from 11 ft,43,60
292,3,8:27.0,,Offensive rebound by Z. Pachulia,43,60
293,3,8:27.0,,Turnover by Team (shot clock),43,60
294,3,8:14.0,J. Winslow makes 2-pt jump shot from 8 ft (assist by G. Dragić),,45,60
295,3,7:59.0,,S. Curry misses 2-pt layup from 2 ft (block by B. Adebayo),45,60
296,3,7:54.0,Defensive rebound by B. Adebayo,,45,60
297,3,7:52.0,G. Dragić misses 2-pt layup from 1 ft,,45,60
298,3,7:51.0,Offensive rebound by J. Johnson,,45,60
299,3,7:51.0,J. Johnson makes 2-pt dunk at rim,,47,60
300,3,7:51.0,,Golden State full timeout,47,60
301,3,7:51.0,,O. Casspi enters the game for Z. Pachulia,47,60
302,3,7:41.0,,K. Durant misses 3-pt jump shot from 26 ft,47,60
303,3,7:39.0,Defensive rebound by Team,,47,60
304,3,7:18.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Winslow),,50,60
305,3,7:06.0,,Turnover by O. Casspi (bad pass; steal by J. Richardson),50,60
306,3,6:51.0,G. Dragić misses 3-pt jump shot from 26 ft,,50,60
307,3,6:49.0,,Defensive rebound by S. Curry,50,60
308,3,6:45.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),50,63
309,3,6:28.0,Turnover by J. Richardson (bad pass; steal by K. Durant),,50,63
310,3,6:25.0,,Shooting foul by J. Winslow (drawn by K. Durant),50,63
311,3,6:25.0,,K. Durant makes free throw 1 of 2,50,64
312,3,6:25.0,T. Johnson enters the game for J. Richardson,,50,64
313,3,6:25.0,,K. Durant makes free throw 2 of 2,50,65
314,3,6:02.0,Turnover by J. Johnson (bad pass; steal by S. Curry),,50,65
315,3,5:56.0,,O. Casspi misses 2-pt layup from 4 ft,50,65
316,3,5:52.0,Defensive rebound by J. Winslow,,50,65
317,3,5:46.0,J. Winslow makes 2-pt layup from 3 ft,,52,65
318,3,5:34.0,,S. Curry makes 2-pt jump shot from 15 ft,52,67
319,3,5:11.0,J. Johnson misses 3-pt jump shot from 25 ft,,52,67
320,3,5:07.0,Offensive rebound by B. Adebayo,,52,67
321,3,4:56.0,J. Johnson makes 2-pt jump shot from 7 ft,,54,67
322,3,4:42.0,,S. Curry misses 3-pt jump shot from 25 ft,54,67
323,3,4:39.0,,Offensive rebound by K. Thompson,54,67
324,3,4:33.0,,Turnover by J. Bell (lost ball; steal by B. Adebayo),54,67
325,3,4:27.0,T. Johnson misses 3-pt jump shot from 26 ft (block by J. Bell),,54,67
326,3,4:22.0,,Defensive rebound by O. Casspi,54,67
327,3,4:15.0,,O. Casspi makes 2-pt layup from 1 ft (assist by K. Durant),54,69
328,3,3:54.0,G. Dragić misses 2-pt layup from 1 ft,,54,69
329,3,3:50.0,,Defensive rebound by O. Casspi,54,69
330,3,3:48.0,,S. Curry misses 3-pt jump shot from 25 ft,54,69
331,3,3:45.0,Defensive rebound by T. Johnson,,54,69
332,3,3:33.0,J. Winslow misses 2-pt jump shot from 9 ft,,54,69
333,3,3:27.0,Offensive rebound by B. Adebayo,,54,69
334,3,3:27.0,Turnover by B. Adebayo (turnover),,54,69
335,3,3:27.0,,A. Iguodala enters the game for J. Bell,54,69
336,3,3:27.0,,S. Livingston enters the game for K. Thompson,54,69
337,3,3:27.0,J. Richardson enters the game for G. Dragić,,54,69
338,3,3:27.0,W. Ellington enters the game for J. Winslow,,54,69
339,3,3:11.0,,S. Livingston makes 2-pt jump shot from 13 ft,54,71
340,3,3:10.0,Miami full timeout,,54,71
341,3,2:54.0,W. Ellington misses 3-pt jump shot from 26 ft,,54,71
342,3,2:51.0,,Defensive rebound by O. Casspi,54,71
343,3,2:43.0,,S. Livingston misses 2-pt hook shot from 3 ft,54,71
344,3,2:38.0,Defensive rebound by J. Johnson,,54,71
345,3,2:36.0,Turnover by J. Richardson (bad pass; steal by S. Livingston),,54,71
346,3,2:21.0,,S. Curry misses 2-pt layup from 3 ft (block by B. Adebayo),54,71
347,3,2:21.0,,Offensive rebound by Team,54,71
348,3,2:21.0,,K. Looney enters the game for K. Durant,54,71
349,3,2:15.0,,Shooting foul by T. Johnson (drawn by S. Curry),54,71
350,3,2:15.0,,S. Curry makes free throw 1 of 2,54,72
351,3,2:15.0,,S. Curry makes free throw 2 of 2,54,73
352,3,1:59.0,J. Johnson misses 2-pt jump shot from 6 ft,,54,73
353,3,1:52.0,,Defensive rebound by S. Livingston,54,73
354,3,1:50.0,,Turnover by A. Iguodala (bad pass; steal by J. Richardson),54,73
355,3,1:41.0,Personal foul by O. Casspi (drawn by J. Johnson),,54,73
356,3,1:30.0,W. Ellington misses 3-pt jump shot from 25 ft,,54,73
357,3,1:24.0,,Defensive rebound by O. Casspi,54,73
358,3,1:19.0,,S. Livingston misses 2-pt jump shot from 7 ft,54,73
359,3,1:16.0,Defensive rebound by J. Johnson,,54,73
360,3,1:09.0,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Johnson),,56,73
361,3,1:09.0,Shooting foul by S. Livingston (drawn by B. Adebayo),,56,73
362,3,1:09.0,B. Adebayo makes free throw 1 of 1,,57,73
363,3,0:52.0,,S. Curry makes 2-pt jump shot from 12 ft,57,75
364,3,0:34.0,T. Johnson misses 2-pt jump shot from 16 ft,,57,75
365,3,0:30.0,,Defensive rebound by S. Curry,57,75
366,3,0:15.0,,S. Curry misses 3-pt jump shot from 24 ft,57,75
367,3,0:11.0,Defensive rebound by B. Adebayo,,57,75
368,3,0:01.0,J. Johnson misses 3-pt jump shot from 25 ft,,57,75
369,3,0:01.0,Offensive rebound by Team,,57,75
370,4,11:36.0,K. Olynyk misses 2-pt jump shot from 12 ft (block by K. Looney),,57,75
371,4,11:36.0,Turnover by Team (shot clock),,57,75
372,4,11:35.0,Offensive rebound by Team,,57,75
373,4,11:19.0,,S. Livingston misses 2-pt jump shot from 11 ft,57,75
374,4,11:13.0,Defensive rebound by K. Olynyk,,57,75
375,4,11:07.0,T. Johnson misses 2-pt jump shot from 14 ft,,57,75
376,4,11:02.0,,Defensive rebound by S. Livingston,57,75
377,4,10:56.0,,K. Thompson misses 2-pt jump shot from 18 ft,57,75
378,4,10:51.0,Defensive rebound by K. Olynyk,,57,75
379,4,10:44.0,T. Johnson misses 2-pt jump shot from 12 ft (block by K. Looney),,57,75
380,4,10:39.0,Offensive rebound by T. Johnson,,57,75
381,4,10:33.0,J. Richardson misses 3-pt jump shot from 24 ft,,57,75
382,4,10:31.0,,Defensive rebound by D. Green,57,75
383,4,10:30.0,,D. Green makes 3-pt jump shot from 24 ft,57,78
384,4,10:06.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Johnson),,60,78
385,4,9:47.0,,A. Iguodala makes 2-pt hook shot from 6 ft (assist by S. Livingston),60,80
386,4,9:25.0,W. Ellington misses 2-pt jump shot from 10 ft,,60,80
387,4,9:24.0,,Defensive rebound by Team,60,80
388,4,9:24.0,Loose ball foul by K. Olynyk (drawn by D. Green),,60,80
