,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
36,1,6:52.0,Offensive rebound by D. Green,,15,7
37,1,6:51.0,D. Green misses 2-pt layup from 2 ft,,15,7
38,1,6:50.0,Offensive rebound by K. Durant,,15,7
39,1,6:49.0,K. Durant makes 2-pt dunk from 2 ft,,17,7
40,1,6:30.0,,W. Chandler makes 2-pt layup from 6 ft,17,9
41,1,6:05.0,K. Thompson misses 2-pt jump shot from 18 ft (block by G. Harris),,17,9
42,1,6:05.0,,Defensive rebound by G. Harris,17,9
43,1,5:56.0,,P. Millsap makes 2-pt layup from 4 ft (assist by W. Chandler),17,11
44,1,5:46.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,19,11
45,1,5:26.0,,P. Millsap misses 2-pt layup from 4 ft (block by D. Green),19,11
46,1,5:22.0,Defensive rebound by K. Durant,,19,11
47,1,5:17.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by K. Durant),,22,11
48,1,5:17.0,,Denver full timeout,22,11
49,1,5:17.0,,W. Barton enters the game for N. Jokić,22,11
50,1,5:17.0,,M. Plumlee enters the game for W. Chandler,22,11
51,1,5:17.0,A. Iguodala enters the game for D. Green,,22,11
52,1,5:17.0,J. McGee enters the game for Z. Pachulia,,22,11
53,1,5:05.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by G. Harris),22,14
54,1,4:50.0,S. Curry makes 2-pt jump shot from 12 ft,,24,14
55,1,4:31.0,,J. Murray misses 3-pt jump shot from 25 ft,24,14
56,1,4:28.0,Defensive rebound by K. Durant,,24,14
57,1,4:28.0,Turnover by K. Durant (lost ball; steal by M. Plumlee),,24,14
58,1,4:23.0,Personal foul by M. Plumlee (drawn by K. Durant),,24,14
59,1,4:23.0,N. Young enters the game for K. Thompson,,24,14
60,1,4:22.0,,P. Millsap misses 3-pt jump shot from 25 ft,24,14
61,1,4:22.0,Defensive rebound by K. Durant,,24,14
62,1,4:09.0,S. Curry misses 2-pt jump shot from 10 ft,,24,14
63,1,4:08.0,Offensive rebound by J. McGee,,24,14
64,1,4:07.0,J. McGee misses 2-pt layup from 3 ft,,24,14
65,1,4:05.0,,Defensive rebound by J. Murray,24,14
66,1,3:59.0,,J. Murray makes 2-pt layup from 3 ft,24,16
67,1,3:46.0,J. McGee misses 2-pt layup from 3 ft,,24,16
68,1,3:44.0,,Defensive rebound by M. Plumlee,24,16
69,1,3:41.0,,W. Barton misses 3-pt jump shot from 25 ft,24,16
70,1,3:36.0,Defensive rebound by A. Iguodala,,24,16
71,1,3:14.0,N. Young misses 3-pt jump shot from 22 ft,,24,16
72,1,3:13.0,Offensive rebound by A. Iguodala,,24,16
73,1,3:13.0,Personal foul by G. Harris (drawn by A. Iguodala),,24,16
74,1,3:13.0,,W. Chandler enters the game for P. Millsap,24,16
75,1,3:13.0,,E. Mudiay enters the game for J. Murray,24,16
76,1,3:06.0,A. Iguodala makes 2-pt layup from 3 ft (assist by S. Curry),,26,16
77,1,2:48.0,,Turnover by E. Mudiay (out of bounds lost ball),26,16
78,1,2:32.0,J. McGee makes 2-pt layup from 6 ft (assist by K. Durant),,28,16
79,1,2:22.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by M. Plumlee),28,19
80,1,1:58.0,K. Durant misses 3-pt jump shot from 25 ft,,28,19
81,1,1:56.0,,Defensive rebound by W. Barton,28,19
82,1,1:50.0,,W. Barton makes 2-pt layup from 3 ft,28,21
83,1,1:50.0,Golden State full timeout,,28,21
84,1,1:50.0,D. Green enters the game for K. Durant,,28,21
85,1,1:35.0,J. McGee makes 2-pt dunk from 2 ft (assist by S. Curry),,30,21
86,1,1:21.0,,E. Mudiay makes 2-pt jump shot from 19 ft (assist by M. Plumlee),30,23
87,1,1:05.0,J. McGee makes 2-pt dunk from 1 ft (assist by S. Curry),,32,23
88,1,0:48.0,,Turnover by M. Plumlee (bad pass; steal by A. Iguodala),32,23
89,1,0:39.0,J. McGee makes 2-pt layup from 3 ft (assist by S. Curry),,34,23
90,1,0:24.0,,Turnover by G. Harris (lost ball; steal by A. Iguodala),34,23
91,1,0:20.0,A. Iguodala makes 2-pt layup from 2 ft,,36,23
92,1,0:20.0,Shooting foul by W. Barton (drawn by A. Iguodala),,36,23
93,1,0:20.0,P. McCaw enters the game for J. McGee,,36,23
94,1,0:20.0,K. Looney enters the game for S. Curry,,36,23
95,1,0:20.0,A. Iguodala misses free throw 1 of 1,,36,23
96,1,0:18.0,,Defensive rebound by W. Barton,36,23
97,1,0:05.0,,Personal take foul by K. Looney (drawn by W. Barton),36,23
98,1,0:00.0,,W. Chandler misses 3-pt jump shot from 25 ft,36,23
99,1,0:00.0,,Offensive rebound by Team,36,23
100,2,11:37.0,,Shooting foul by P. McCaw (drawn by E. Mudiay),36,23
101,2,11:37.0,,E. Mudiay makes free throw 1 of 2,36,24
102,2,11:37.0,,E. Mudiay makes free throw 2 of 2,36,25
103,2,11:23.0,A. Iguodala misses 2-pt jump shot from 18 ft,,36,25
104,2,11:19.0,,Defensive rebound by M. Beasley,36,25
105,2,11:12.0,,K. Faried misses 2-pt hook shot from 6 ft,36,25
106,2,11:09.0,Defensive rebound by D. Green,,36,25
107,2,10:50.0,D. West misses 2-pt jump shot from 13 ft,,36,25
108,2,10:49.0,,Defensive rebound by N. Jokić,36,25
109,2,10:40.0,,Shooting foul by D. West (drawn by N. Jokić),36,25
110,2,10:40.0,,N. Jokić makes free throw 1 of 2,36,26
111,2,10:40.0,,N. Jokić makes free throw 2 of 2,36,27
112,2,10:21.0,K. Thompson misses 3-pt jump shot from 25 ft,,36,27
113,2,10:16.0,,Defensive rebound by K. Faried,36,27
114,2,10:15.0,,Turnover by K. Faried (lost ball; steal by P. McCaw),36,27
115,2,10:12.0,P. McCaw misses 2-pt layup from 1 ft,,36,27
116,2,10:09.0,,Defensive rebound by E. Mudiay,36,27
117,2,9:54.0,,E. Mudiay misses 2-pt jump shot from 8 ft,36,27
118,2,9:49.0,,Offensive rebound by N. Jokić,36,27
119,2,9:49.0,,N. Jokić makes 2-pt layup at rim,36,29
120,2,9:35.0,K. Thompson misses 2-pt layup from 2 ft,,36,29
121,2,9:32.0,,Defensive rebound by N. Jokić,36,29
122,2,9:28.0,,W. Barton makes 2-pt layup from 3 ft (assist by N. Jokić),36,31
123,2,9:05.0,A. Iguodala misses 3-pt jump shot from 24 ft,,36,31
124,2,9:02.0,,Defensive rebound by M. Beasley,36,31
125,2,8:59.0,,K. Faried makes 2-pt dunk from 3 ft (assist by M. Beasley),36,33
126,2,8:58.0,Golden State full timeout,,36,33
127,2,8:40.0,K. Thompson misses 2-pt jump shot from 13 ft,,36,33
128,2,8:37.0,,Defensive rebound by K. Faried,36,33
129,2,8:24.0,,Shooting foul by K. Thompson (drawn by N. Jokić),36,33
130,2,8:24.0,,N. Jokić makes free throw 1 of 2,36,34
131,2,8:24.0,,N. Jokić makes free throw 2 of 2,36,35
132,2,8:09.0,D. Green misses 3-pt jump shot from 26 ft,,36,35
133,2,8:06.0,,Defensive rebound by M. Beasley,36,35
134,2,7:47.0,,E. Mudiay misses 3-pt jump shot from 24 ft,36,35
135,2,7:45.0,Defensive rebound by A. Iguodala,,36,35
136,2,7:32.0,J. Bell enters the game for D. Green,,36,35
137,2,7:32.0,K. Durant enters the game for D. West,,36,35
138,2,7:22.0,K. Thompson misses 3-pt jump shot from 22 ft,,36,35
139,2,7:20.0,,Defensive rebound by M. Beasley,36,35
140,2,7:17.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Beasley),36,38
141,2,7:02.0,K. Durant makes 3-pt jump shot from 23 ft (assist by P. McCaw),,39,38
142,2,6:41.0,,K. Faried misses 2-pt layup from 3 ft (block by K. Durant),39,38
143,2,6:41.0,,Offensive rebound by Team,39,38
144,2,6:41.0,O. Casspi enters the game for A. Iguodala,,39,38
145,2,6:31.0,,W. Barton misses 3-pt jump shot from 25 ft,39,38
146,2,6:28.0,Defensive rebound by K. Thompson,,39,38
147,2,6:25.0,,Offensive charge foul by K. Durant (drawn by K. Faried),39,38
148,2,6:25.0,Turnover by K. Durant (offensive foul),,39,38
149,2,6:13.0,,E. Mudiay makes 2-pt layup from 3 ft,39,40
150,2,6:13.0,,Shooting foul by J. Bell (drawn by E. Mudiay),39,40
151,2,6:13.0,,W. Chandler enters the game for N. Jokić,39,40
152,2,6:13.0,S. Curry enters the game for K. Thompson,,39,40
153,2,6:13.0,,E. Mudiay makes free throw 1 of 1,39,41
154,2,5:49.0,J. Bell misses 2-pt dunk from 4 ft (block by K. Faried),,39,41
155,2,5:49.0,Offensive rebound by Team,,39,41
156,2,5:49.0,Turnover by Team (shot clock),,39,41
157,2,5:40.0,,Shooting foul by J. Bell (drawn by E. Mudiay),39,41
158,2,5:40.0,,E. Mudiay makes free throw 1 of 2,39,42
159,2,5:40.0,K. Looney enters the game for J. Bell,,39,42
160,2,5:40.0,,E. Mudiay misses free throw 2 of 2,39,42
161,2,5:37.0,Defensive rebound by O. Casspi,,39,42
162,2,5:34.0,P. McCaw misses 2-pt layup from 4 ft (block by E. Mudiay),,39,42
163,2,5:30.0,,Defensive rebound by K. Faried,39,42
164,2,5:25.0,,M. Beasley misses 3-pt jump shot from 24 ft,39,42
165,2,5:23.0,Defensive rebound by O. Casspi,,39,42
166,2,5:20.0,S. Curry misses 3-pt jump shot from 26 ft,,39,42
167,2,5:20.0,,Defensive rebound by W. Barton,39,42
168,2,5:10.0,,K. Faried misses 2-pt dunk from 4 ft,39,42
169,2,5:07.0,,Offensive rebound by M. Beasley,39,42
170,2,5:06.0,,K. Faried makes 2-pt dunk from 1 ft (assist by M. Beasley),39,44
171,2,5:06.0,Golden State full timeout,,39,44
172,2,4:53.0,O. Casspi makes 2-pt dunk from 2 ft (assist by K. Durant),,41,44
173,2,4:36.0,,K. Faried makes 2-pt dunk from 2 ft (assist by E. Mudiay),41,46
174,2,4:34.0,,Shooting foul by O. Casspi (drawn by K. Faried),41,46
175,2,4:34.0,,K. Faried makes free throw 1 of 1,41,47
176,2,4:18.0,K. Durant makes 2-pt jump shot from 16 ft,,43,47
177,2,3:55.0,,W. Barton misses 2-pt layup from 3 ft (block by K. Durant),43,47
178,2,3:52.0,Defensive rebound by O. Casspi,,43,47
179,2,3:46.0,Personal foul by E. Mudiay (drawn by K. Looney),,43,47
180,2,3:46.0,,G. Harris enters the game for M. Beasley,43,47
181,2,3:46.0,K. Thompson enters the game for P. McCaw,,43,47
182,2,3:39.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Looney),,46,47
183,2,3:15.0,,Turnover by E. Mudiay (bad pass; steal by K. Thompson),46,47
184,2,3:13.0,Personal foul by E. Mudiay (drawn by K. Thompson),,46,47
185,2,3:13.0,,J. Murray enters the game for E. Mudiay,46,47
186,2,3:13.0,,P. Millsap enters the game for W. Barton,46,47
187,2,3:13.0,,N. Jokić enters the game for K. Faried,46,47
188,2,3:13.0,D. Green enters the game for O. Casspi,,46,47
189,2,3:09.0,Shooting foul by P. Millsap (drawn by S. Curry),,46,47
190,2,3:09.0,S. Curry makes free throw 1 of 2,,47,47
191,2,3:09.0,S. Curry makes free throw 2 of 2,,48,47
192,2,2:56.0,,W. Chandler makes 2-pt jump shot from 7 ft,48,49
193,2,2:35.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),,51,49
194,2,2:22.0,,J. Murray misses 2-pt jump shot from 13 ft,51,49
195,2,2:20.0,Defensive rebound by D. Green,,51,49
196,2,2:15.0,S. Curry misses 3-pt jump shot from 26 ft,,51,49
197,2,2:10.0,Offensive rebound by K. Looney,,51,49
198,2,2:08.0,Turnover by K. Looney (lost ball; steal by G. Harris),,51,49
199,2,2:07.0,,P. Millsap makes 2-pt dunk from 2 ft (assist by J. Murray),51,51
200,2,1:43.0,Turnover by K. Durant (bad pass; steal by G. Harris),,51,51
201,2,1:39.0,,G. Harris makes 2-pt layup from 2 ft (assist by P. Millsap),51,53
202,2,1:33.0,Personal foul by N. Jokić (drawn by K. Thompson),,51,53
203,2,1:29.0,Shooting foul by P. Millsap (drawn by K. Looney),,51,53
204,2,1:29.0,K. Looney makes free throw 1 of 2,,52,53
205,2,1:29.0,K. Looney misses free throw 2 of 2,,52,53
206,2,1:27.0,,Defensive rebound by N. Jokić,52,53
207,2,1:04.0,,J. Murray misses 3-pt jump shot from 26 ft,52,53
208,2,1:04.0,,Offensive rebound by G. Harris,52,53
209,2,1:04.0,,Turnover by Team (shot clock),52,53
210,2,0:56.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,55,53
211,2,0:47.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),55,55
212,2,0:37.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),,57,55
213,2,0:19.0,,J. Murray misses 2-pt jump shot from 17 ft,57,55
214,2,0:16.0,Defensive rebound by K. Looney,,57,55
215,2,0:02.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,60,55
216,2,0:00.0,,P. Millsap misses 3-pt jump shot from 26 ft,60,55
217,2,0:00.0,,Offensive rebound by Team,60,55
218,3,11:42.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),60,57
219,3,11:27.0,Z. Pachulia makes 2-pt layup from 7 ft (assist by D. Green),,62,57
220,3,11:07.0,,N. Jokić misses 2-pt jump shot from 14 ft,62,57
221,3,11:04.0,Defensive rebound by D. Green,,62,57
222,3,10:59.0,D. Green makes 2-pt layup from 3 ft (assist by K. Durant),,64,57
223,3,10:41.0,,Turnover by P. Millsap (traveling),64,57
224,3,10:25.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Durant),,67,57
225,3,10:10.0,,Turnover by J. Murray (bad pass; steal by S. Curry),67,57
226,3,10:05.0,Z. Pachulia makes 2-pt layup from 2 ft,,69,57
227,3,10:05.0,,Denver full timeout,69,57
228,3,9:52.0,,G. Harris misses 2-pt layup from 5 ft,69,57
229,3,9:50.0,,Offensive rebound by G. Harris,69,57
230,3,9:42.0,,P. Millsap misses 2-pt jump shot from 9 ft,69,57
231,3,9:40.0,Defensive rebound by Z. Pachulia,,69,57
232,3,9:37.0,Personal foul by P. Millsap (drawn by S. Curry),,69,57
233,3,9:33.0,K. Durant makes 2-pt jump shot from 19 ft,,71,57
234,3,9:16.0,,G. Harris misses 3-pt jump shot from 24 ft,71,57
235,3,9:14.0,Defensive rebound by K. Durant,,71,57
236,3,9:02.0,Turnover by S. Curry (bad pass; steal by N. Jokić),,71,57
237,3,8:57.0,,W. Chandler misses 3-pt jump shot from 24 ft,71,57
238,3,8:51.0,Defensive rebound by Z. Pachulia,,71,57
239,3,8:37.0,Z. Pachulia makes 2-pt jump shot from 9 ft (assist by K. Durant),,73,57
240,3,8:16.0,,Turnover by P. Millsap (lost ball; steal by D. Green),73,57
241,3,8:05.0,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),,76,57
242,3,8:04.0,,Denver full timeout,76,57
243,3,8:04.0,,E. Mudiay enters the game for P. Millsap,76,57
244,3,8:04.0,,M. Plumlee enters the game for G. Harris,76,57
245,3,8:04.0,,K. Faried enters the game for N. Jokić,76,57
246,3,8:04.0,,W. Barton enters the game for W. Chandler,76,57
247,3,8:04.0,,M. Beasley enters the game for J. Murray,76,57
248,3,7:46.0,,M. Plumlee makes 2-pt hook shot from 5 ft (assist by W. Barton),76,59
249,3,7:27.0,Personal foul by W. Barton (drawn by K. Thompson),,76,59
250,3,7:19.0,K. Durant misses 3-pt jump shot from 26 ft,,76,59
251,3,7:15.0,,Defensive rebound by E. Mudiay,76,59
252,3,7:09.0,,M. Beasley misses 2-pt jump shot from 20 ft,76,59
253,3,7:06.0,Defensive rebound by D. Green,,76,59
254,3,7:03.0,Z. Pachulia misses 2-pt layup from 1 ft,,76,59
255,3,7:01.0,,Defensive rebound by M. Plumlee,76,59
256,3,7:01.0,,Turnover by E. Mudiay (lost ball; steal by S. Curry),76,59
257,3,7:01.0,S. Curry makes 3-pt jump shot from 24 ft,,79,59
258,3,7:01.0,Shooting foul by E. Mudiay (drawn by S. Curry),,79,59
259,3,7:01.0,S. Curry misses free throw 1 of 1,,79,59
260,3,6:38.0,,E. Mudiay misses 2-pt jump shot from 19 ft,79,59
261,3,6:35.0,Defensive rebound by D. Green,,79,59
262,3,6:33.0,K. Durant makes 2-pt layup from 2 ft,,81,59
263,3,6:23.0,,W. Barton misses 3-pt jump shot from 26 ft,81,59
264,3,6:21.0,,Offensive rebound by M. Plumlee,81,59
265,3,6:21.0,,Shooting foul by D. Green (drawn by M. Plumlee),81,59
266,3,6:21.0,,M. Plumlee misses free throw 2 of 2,81,59
267,3,6:21.0,Defensive rebound by Team,,81,59
268,3,6:21.0,,M. Plumlee misses free throw 1 of 2,81,59
269,3,6:21.0,,Offensive rebound by Team,81,59
270,3,6:13.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,84,59
271,3,6:12.0,,Denver full timeout,84,59
272,3,5:52.0,,K. Faried makes 2-pt hook shot from 5 ft (assist by W. Barton),84,61
273,3,5:35.0,K. Durant makes 3-pt jump shot from 24 ft (assist by Z. Pachulia),,87,61
274,3,5:19.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by E. Mudiay),87,63
275,3,5:08.0,S. Curry misses 3-pt jump shot from 25 ft,,87,63
276,3,5:06.0,,Defensive rebound by M. Plumlee,87,63
277,3,4:58.0,,W. Barton misses 2-pt layup from 2 ft,87,63
278,3,4:56.0,,Offensive rebound by K. Faried,87,63
279,3,4:53.0,,K. Faried misses 2-pt layup from 5 ft,87,63
280,3,4:51.0,,Offensive rebound by W. Barton,87,63
281,3,4:51.0,,W. Barton makes 2-pt layup at rim,87,65
282,3,4:34.0,Z. Pachulia makes 2-pt layup from 3 ft (assist by K. Thompson),,89,65
283,3,4:26.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by E. Mudiay),89,68
284,3,4:26.0,Golden State full timeout,,89,68
285,3,4:26.0,J. McGee enters the game for Z. Pachulia,,89,68
286,3,4:26.0,A. Iguodala enters the game for K. Durant,,89,68
287,3,4:16.0,Shooting foul by M. Plumlee (drawn by J. McGee),,89,68
288,3,4:16.0,J. McGee makes free throw 1 of 2,,90,68
289,3,4:16.0,N. Young enters the game for K. Thompson,,90,68
290,3,4:16.0,J. McGee misses free throw 2 of 2,,90,68
291,3,4:14.0,,Defensive rebound by K. Faried,90,68
292,3,3:53.0,,Turnover by M. Beasley (lost ball; steal by N. Young),90,68
293,3,3:43.0,N. Young misses 3-pt jump shot from 23 ft,,90,68
294,3,3:39.0,Offensive rebound by A. Iguodala,,90,68
295,3,3:33.0,N. Young misses 3-pt jump shot from 23 ft,,90,68
296,3,3:30.0,Offensive rebound by A. Iguodala,,90,68
297,3,3:19.0,D. Green makes 2-pt layup from 3 ft (assist by S. Curry),,92,68
298,3,3:10.0,,M. Plumlee makes 2-pt layup from 3 ft (assist by W. Barton),92,70
299,3,3:10.0,,Shooting foul by D. Green (drawn by M. Plumlee),92,70
300,3,3:10.0,,T. Lyles enters the game for K. Faried,92,70
301,3,3:10.0,,M. Plumlee makes free throw 1 of 1,92,71
302,3,2:59.0,J. McGee makes 2-pt layup from 3 ft (assist by S. Curry),,94,71
303,3,2:48.0,,Turnover by M. Beasley (bad pass; steal by J. McGee),94,71
304,3,2:42.0,S. Curry misses 3-pt jump shot from 25 ft,,94,71
305,3,2:39.0,,Defensive rebound by M. Beasley,94,71
306,3,2:29.0,,Turnover by M. Plumlee (turnover),94,71
307,3,2:15.0,J. McGee misses 2-pt layup from 3 ft (block by M. Plumlee),,94,71
308,3,2:12.0,,Defensive rebound by E. Mudiay,94,71
309,3,2:08.0,,Shooting foul by J. McGee (drawn by W. Barton),94,71
310,3,2:08.0,,W. Barton misses free throw 1 of 2,94,71
311,3,2:08.0,,Offensive rebound by Team,94,71
312,3,2:08.0,,W. Barton makes free throw 2 of 2,94,72
313,3,1:52.0,S. Curry makes 2-pt jump shot from 14 ft (assist by D. Green),,96,72
314,3,1:36.0,,T. Lyles misses 2-pt layup from 4 ft,96,72
315,3,1:34.0,Defensive rebound by J. McGee,,96,72
316,3,1:31.0,Shooting foul by M. Beasley (drawn by S. Curry),,96,72
317,3,1:31.0,K. Durant enters the game for D. Green,,96,72
318,3,1:31.0,,D. Arthur enters the game for M. Plumlee,96,72
319,3,1:31.0,S. Curry makes free throw 1 of 1,,100,72
320,3,1:30.0,S. Curry makes 3-pt jump shot from 26 ft,,99,72
321,3,1:19.0,,T. Lyles misses 3-pt jump shot from 25 ft,99,72
322,3,1:17.0,,Offensive rebound by D. Arthur,99,72
323,3,1:13.0,,Personal foul by N. Young (drawn by M. Beasley),99,72
324,3,1:08.0,,D. Arthur misses 3-pt jump shot from 24 ft,99,72
325,3,1:03.0,Defensive rebound by A. Iguodala,,99,72
326,3,1:00.0,Turnover by S. Curry (bad pass),,99,72
327,3,0:53.0,,E. Mudiay misses 2-pt layup from 15 ft,99,72
328,3,0:51.0,,Offensive rebound by E. Mudiay,99,72
329,3,0:47.0,,W. Barton makes 2-pt layup from 3 ft (assist by E. Mudiay),100,74
330,3,0:32.0,Shooting foul by D. Arthur (drawn by K. Durant),,100,74
331,3,0:32.0,K. Durant makes free throw 1 of 3,,101,74
332,3,0:32.0,K. Looney enters the game for J. McGee,,101,74
333,3,0:32.0,K. Durant makes free throw 2 of 3,,102,74
334,3,0:32.0,K. Durant makes free throw 3 of 3,,103,74
335,3,0:17.0,,M. Beasley misses 3-pt jump shot from 25 ft,103,74
336,3,0:14.0,,Offensive rebound by Team,103,74
337,3,0:14.0,P. McCaw enters the game for S. Curry,,103,74
338,3,0:01.0,,T. Lyles makes 2-pt layup from 5 ft (assist by E. Mudiay),103,76
339,4,11:43.0,A. Iguodala misses 3-pt jump shot from 23 ft,,103,76
340,4,11:40.0,,Defensive rebound by W. Barton,103,76
341,4,11:30.0,,T. Lyles makes 2-pt layup from 5 ft (assist by E. Mudiay),103,78
342,4,11:30.0,,Shooting foul by P. McCaw (drawn by T. Lyles),103,78
343,4,11:30.0,,T. Lyles makes free throw 1 of 1,103,79
344,4,11:15.0,D. West makes 2-pt dunk from 2 ft (assist by K. Thompson),,105,79
345,4,11:00.0,,M. Beasley misses 3-pt jump shot from 25 ft,105,79
346,4,10:55.0,Defensive rebound by K. Durant,,105,79
347,4,10:53.0,D. West makes 2-pt layup from 1 ft (assist by K. Durant),,107,79
348,4,10:53.0,,Denver full timeout,107,79
349,4,10:42.0,,Personal foul by K. Thompson (drawn by T. Lyles),107,79
350,4,10:34.0,,E. Mudiay makes 2-pt layup from 2 ft,107,81
351,4,10:34.0,,Shooting foul by D. West (drawn by E. Mudiay),107,81
352,4,10:34.0,,E. Mudiay makes free throw 1 of 1,107,82
353,4,10:20.0,Personal foul by T. Lyles (drawn by A. Iguodala),,107,82
354,4,10:18.0,D. West makes 3-pt jump shot from 25 ft (assist by P. McCaw),,110,82
355,4,9:56.0,,D. Arthur makes 2-pt jump shot from 19 ft (assist by W. Barton),110,84
356,4,9:42.0,P. McCaw misses 3-pt jump shot from 25 ft,,110,84
357,4,9:40.0,,Defensive rebound by W. Barton,110,84
358,4,9:36.0,,Personal foul by A. Iguodala (drawn by W. Barton),110,84
359,4,9:36.0,O. Casspi enters the game for K. Durant,,110,84
360,4,9:36.0,N. Young enters the game for P. McCaw,,110,84
361,4,9:33.0,,D. Arthur misses 3-pt jump shot from 25 ft,110,84
362,4,9:30.0,Defensive rebound by K. Thompson,,110,84
363,4,9:24.0,Turnover by K. Thompson (bad pass; steal by W. Barton),,110,84
364,4,9:20.0,,W. Barton makes 2-pt layup from 1 ft (assist by D. Arthur),110,86
365,4,9:02.0,Shooting foul by T. Lyles (drawn by N. Young),,110,86
366,4,9:02.0,N. Young misses free throw 1 of 2,,110,86
367,4,9:02.0,Offensive rebound by Team,,110,86
368,4,9:02.0,N. Young misses free throw 2 of 2,,110,86
369,4,9:00.0,,Defensive rebound by W. Barton,110,86
370,4,8:39.0,,E. Mudiay misses 2-pt layup from 2 ft,110,86
371,4,8:37.0,Defensive rebound by O. Casspi,,110,86
372,4,8:19.0,A. Iguodala misses 3-pt jump shot from 25 ft,,110,86
373,4,8:17.0,,Defensive rebound by M. Beasley,110,86
374,4,8:15.0,,Shooting block foul by N. Young (drawn by W. Barton),110,86
375,4,8:15.0,,W. Barton makes free throw 1 of 2,110,87
376,4,8:15.0,,W. Barton makes free throw 2 of 2,110,88
377,4,8:08.0,K. Thompson misses 3-pt jump shot from 27 ft,,110,88
378,4,8:05.0,,Defensive rebound by T. Lyles,110,88
379,4,7:56.0,,Turnover by W. Barton (bad pass; steal by O. Casspi),110,88
380,4,7:49.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by N. Young),,113,88
381,4,7:33.0,,Personal foul by N. Young (drawn by E. Mudiay),113,88
