,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
54,1,6:22.0,Offensive rebound by Team,,5,17
55,1,6:22.0,Personal foul by E. Moreland (drawn by E. Freedom),,5,17
56,1,6:17.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,5,17
57,1,6:15.0,Offensive rebound by E. Freedom,,5,17
58,1,6:12.0,E. Freedom makes 2-pt layup from 1 ft,,7,17
59,1,5:50.0,,T. Harris misses 2-pt jump shot from 16 ft,7,17
60,1,5:46.0,Defensive rebound by L. Thomas,,7,17
61,1,5:41.0,L. Thomas misses 2-pt layup from 3 ft,,7,17
62,1,5:40.0,Offensive rebound by C. Lee,,7,17
63,1,5:38.0,C. Lee makes 2-pt jump shot from 1 ft,,9,17
64,1,5:17.0,,R. Jackson misses 2-pt layup at rim (block by E. Freedom),9,17
65,1,5:17.0,Defensive rebound by C. Lee,,9,17
66,1,5:13.0,C. Lee misses 2-pt layup from 1 ft,,9,17
67,1,5:10.0,Offensive rebound by K. Porziņģis,,9,17
68,1,5:09.0,K. Porziņģis makes 2-pt dunk from 1 ft,,11,17
69,1,4:56.0,,Detroit full timeout,11,17
70,1,4:40.0,,R. Jackson misses 2-pt jump shot from 16 ft,11,17
71,1,4:37.0,Defensive rebound by J. Jack,,11,17
72,1,4:35.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,11,17
73,1,4:31.0,,Defensive rebound by T. Harris,11,17
74,1,4:27.0,,A. Tolliver misses 3-pt jump shot from 25 ft,11,17
75,1,4:23.0,Defensive rebound by E. Freedom,,11,17
76,1,4:10.0,,Violation by R. Bullock (kicked ball),11,17
77,1,4:10.0,,I. Smith enters the game for R. Jackson,11,17
78,1,4:10.0,,S. Johnson enters the game for T. Harris,11,17
79,1,4:10.0,D. McDermott enters the game for L. Thomas,,11,17
80,1,4:10.0,F. Ntilikina enters the game for J. Jack,,11,17
81,1,3:59.0,E. Freedom makes 2-pt layup from 1 ft,,13,17
82,1,3:47.0,,Personal foul by C. Lee (drawn by S. Johnson),13,17
83,1,3:36.0,,I. Smith misses 2-pt jump shot from 19 ft,13,17
84,1,3:33.0,Defensive rebound by E. Freedom,,13,17
85,1,3:16.0,C. Lee makes 2-pt jump shot from 9 ft,,15,17
86,1,2:57.0,,Turnover by I. Smith (bad pass; steal by C. Lee),15,17
87,1,2:53.0,Turnover by C. Lee (bad pass),,15,17
88,1,2:53.0,,L. Kennard enters the game for R. Bullock,15,17
89,1,2:53.0,K. O'Quinn enters the game for E. Freedom,,15,17
90,1,2:32.0,,A. Tolliver makes 3-pt jump shot from 28 ft (assist by I. Smith),15,20
91,1,2:16.0,D. McDermott makes 2-pt jump shot from 16 ft (assist by F. Ntilikina),,17,20
92,1,1:59.0,,S. Johnson misses 2-pt jump shot from 14 ft,17,20
93,1,1:56.0,Defensive rebound by K. Porziņģis,,17,20
94,1,1:47.0,K. Porziņģis misses 2-pt hook shot from 10 ft,,17,20
95,1,1:45.0,,Defensive rebound by E. Moreland,17,20
96,1,1:34.0,,L. Kennard misses 2-pt layup from 2 ft,17,20
97,1,1:30.0,,Offensive rebound by E. Moreland,17,20
98,1,1:30.0,,E. Moreland makes 2-pt layup at rim,17,22
99,1,1:16.0,K. O'Quinn makes 2-pt hook shot from 6 ft (assist by C. Lee),,19,22
100,1,0:50.0,,Shooting foul by K. O'Quinn (drawn by A. Tolliver),19,22
101,1,0:50.0,,A. Tolliver makes free throw 1 of 2,19,23
102,1,0:50.0,R. Baker enters the game for C. Lee,,19,23
103,1,0:50.0,M. Beasley enters the game for K. Porziņģis,,19,23
104,1,0:50.0,,A. Tolliver misses free throw 2 of 2,19,23
105,1,0:47.0,Defensive rebound by K. O'Quinn,,19,23
106,1,0:34.0,D. McDermott makes 2-pt layup at rim (assist by K. O'Quinn),,21,23
107,1,0:14.0,,S. Johnson misses 2-pt jump shot from 14 ft (block by D. McDermott),21,23
108,1,0:14.0,,Offensive rebound by S. Johnson,21,23
109,1,0:12.0,,S. Johnson makes 2-pt jump shot from 16 ft,21,25
110,1,0:00.0,D. McDermott misses 3-pt jump shot from 24 ft,,21,25
111,1,0:00.0,Offensive rebound by Team,,21,25
112,2,11:48.0,M. Beasley makes 2-pt dunk at rim (assist by K. O'Quinn),,23,25
113,2,11:29.0,,T. Harris makes 2-pt jump shot from 7 ft,23,27
114,2,11:15.0,M. Beasley misses 2-pt jump shot from 20 ft,,23,27
115,2,11:12.0,,Defensive rebound by E. Moreland,23,27
116,2,11:03.0,,S. Johnson makes 3-pt jump shot from 27 ft (assist by I. Smith),23,30
117,2,10:46.0,R. Baker misses 3-pt jump shot from 25 ft,,23,30
118,2,10:46.0,,Defensive rebound by Team,23,30
119,2,10:46.0,,Personal foul by K. O'Quinn (drawn by E. Moreland),23,30
120,2,10:36.0,,S. Johnson misses 3-pt jump shot from 23 ft,23,30
121,2,10:31.0,Defensive rebound by K. O'Quinn,,23,30
122,2,10:21.0,Turnover by M. Beasley (lost ball; steal by S. Johnson),,23,30
123,2,10:10.0,,Def 3 sec tech foul by K. O'Quinn,23,30
124,2,10:10.0,,T. Harris misses technical free throw,23,30
125,2,10:10.0,,Offensive rebound by Team,23,30
126,2,9:58.0,,T. Harris misses 2-pt jump shot from 14 ft,23,30
127,2,9:55.0,,Offensive rebound by E. Moreland,23,30
128,2,9:51.0,,E. Moreland misses 2-pt layup from 3 ft (block by K. O'Quinn),23,30
129,2,9:43.0,Defensive rebound by F. Ntilikina,,23,30
130,2,9:35.0,K. O'Quinn makes 2-pt layup at rim (assist by M. Beasley),,25,30
131,2,9:24.0,,I. Smith makes 2-pt layup at rim,25,32
132,2,9:09.0,K. O'Quinn misses 2-pt layup from 4 ft,,25,32
133,2,9:08.0,,Defensive rebound by S. Johnson,25,32
134,2,9:05.0,,Technical foul by Team,25,32
135,2,9:05.0,,T. Harris makes technical free throw,25,33
136,2,9:05.0,,Personal foul by F. Ntilikina (drawn by S. Johnson),25,33
137,2,8:49.0,,E. Moreland misses 2-pt hook shot from 3 ft (block by K. O'Quinn),25,33
138,2,8:49.0,,Offensive rebound by Team,25,33
139,2,8:47.0,,L. Kennard misses 2-pt jump shot from 16 ft,25,33
140,2,8:43.0,Defensive rebound by F. Ntilikina,,25,33
141,2,8:37.0,R. Baker makes 2-pt layup from 1 ft (assist by M. Beasley),,27,33
142,2,8:13.0,,Turnover by S. Johnson (bad pass; steal by R. Baker),27,33
143,2,8:03.0,M. Beasley misses 2-pt jump shot from 17 ft,,27,33
144,2,7:58.0,,Defensive rebound by L. Kennard,27,33
145,2,7:50.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by T. Harris),27,36
146,2,7:33.0,R. Baker misses 3-pt jump shot from 25 ft,,27,36
147,2,7:29.0,,Defensive rebound by E. Moreland,27,36
148,2,7:24.0,,I. Smith misses 2-pt layup from 3 ft,27,36
149,2,7:22.0,,Offensive rebound by I. Smith,27,36
150,2,7:20.0,,I. Smith misses 2-pt layup at rim (block by K. O'Quinn),27,36
151,2,7:20.0,,Offensive rebound by I. Smith,27,36
152,2,7:14.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),27,39
153,2,7:07.0,New York full timeout,,27,39
154,2,7:07.0,,A. Drummond enters the game for S. Johnson,27,39
155,2,7:07.0,,A. Tolliver enters the game for I. Smith,27,39
156,2,7:07.0,,R. Jackson enters the game for E. Moreland,27,39
157,2,7:07.0,E. Freedom enters the game for M. Beasley,,27,39
158,2,7:07.0,L. Thomas enters the game for K. O'Quinn,,27,39
159,2,7:07.0,K. Porziņģis enters the game for D. McDermott,,27,39
160,2,6:53.0,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,30,39
161,2,6:35.0,,A. Drummond makes 2-pt layup from 1 ft (assist by T. Harris),30,41
162,2,6:23.0,F. Ntilikina makes 2-pt jump shot from 18 ft,,32,41
163,2,6:05.0,,A. Tolliver misses 3-pt jump shot from 23 ft,32,41
164,2,6:02.0,Defensive rebound by Team,,32,41
165,2,5:50.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,32,41
166,2,5:47.0,Offensive rebound by E. Freedom,,32,41
167,2,5:45.0,E. Freedom makes 2-pt layup from 1 ft,,34,41
168,2,5:33.0,,R. Jackson misses 3-pt jump shot from 27 ft,34,41
169,2,5:31.0,,Offensive rebound by A. Drummond,34,41
170,2,5:23.0,,T. Harris makes 2-pt jump shot from 7 ft,34,43
171,2,5:23.0,,Shooting foul by E. Freedom (drawn by T. Harris),34,43
172,2,5:23.0,,R. Bullock enters the game for L. Kennard,34,43
173,2,5:23.0,C. Lee enters the game for R. Baker,,34,43
174,2,5:23.0,,T. Harris makes free throw 1 of 1,34,44
175,2,5:13.0,Personal foul by A. Drummond (drawn by K. Porziņģis),,34,44
176,2,5:13.0,,E. Moreland enters the game for A. Drummond,34,44
177,2,5:07.0,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by F. Ntilikina),,37,44
178,2,4:39.0,,R. Jackson misses 3-pt jump shot from 22 ft,37,44
179,2,4:36.0,Defensive rebound by K. Porziņģis,,37,44
180,2,4:31.0,Turnover by L. Thomas (turnover),,37,44
181,2,4:20.0,,R. Jackson misses 3-pt jump shot from 27 ft,37,44
182,2,4:15.0,Defensive rebound by E. Freedom,,37,44
183,2,4:09.0,C. Lee misses 2-pt jump shot from 21 ft,,37,44
184,2,4:07.0,,Defensive rebound by T. Harris,37,44
185,2,3:59.0,,A. Tolliver makes 3-pt jump shot from 27 ft (assist by R. Jackson),37,47
186,2,3:40.0,Turnover by E. Freedom (lost ball; steal by E. Moreland),,37,47
187,2,3:33.0,,R. Jackson misses 2-pt layup from 5 ft,37,47
188,2,3:32.0,Defensive rebound by Team,,37,47
189,2,3:32.0,J. Jack enters the game for F. Ntilikina,,37,47
190,2,3:18.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,37,47
191,2,3:14.0,,Defensive rebound by A. Tolliver,37,47
192,2,3:08.0,,Turnover by A. Tolliver (bad pass),37,47
193,2,3:08.0,J. Noah enters the game for E. Freedom,,37,47
194,2,2:54.0,L. Thomas misses 3-pt jump shot from 25 ft,,37,47
195,2,2:52.0,Offensive rebound by J. Noah,,37,47
196,2,2:52.0,Personal foul by E. Moreland (drawn by J. Noah),,37,47
197,2,2:52.0,,Detroit full timeout,37,47
198,2,2:47.0,C. Lee misses 3-pt jump shot from 26 ft,,37,47
199,2,2:46.0,,Defensive rebound by Team,37,47
200,2,2:22.0,,Turnover by T. Harris (bad pass; steal by L. Thomas),37,47
201,2,2:18.0,,Offensive charge foul by K. Porziņģis (drawn by A. Tolliver),37,47
202,2,2:18.0,Turnover by K. Porziņģis (offensive foul),,37,47
203,2,2:00.0,,A. Tolliver misses 3-pt jump shot from 22 ft,37,47
204,2,1:54.0,Defensive rebound by L. Thomas,,37,47
205,2,1:45.0,J. Noah misses 2-pt hook shot from 1 ft,,37,47
206,2,1:43.0,,Defensive rebound by A. Tolliver,37,47
207,2,1:41.0,,R. Bullock makes 2-pt layup from 1 ft (assist by R. Jackson),37,49
208,2,1:39.0,C. Lee makes technical free throw,,38,49
209,2,1:21.0,C. Lee makes 2-pt jump shot from 12 ft,,40,49
210,2,1:06.0,,R. Jackson misses 2-pt jump shot from 10 ft,40,49
211,2,1:04.0,Defensive rebound by J. Jack,,40,49
212,2,0:59.0,C. Lee makes 3-pt jump shot from 23 ft (assist by K. Porziņģis),,43,49
213,2,0:59.0,,Technical foul by R. Jackson,43,49
214,2,0:59.0,C. Lee makes technical free throw,,44,49
215,2,0:43.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by T. Harris),44,52
216,2,0:29.0,Turnover by J. Noah (bad pass; steal by E. Moreland),,44,52
217,2,0:28.0,,Personal foul by J. Jack (drawn by R. Jackson),44,52
218,2,0:08.0,,R. Jackson misses 2-pt layup from 1 ft,44,52
219,2,0:02.0,Defensive rebound by K. Porziņģis,,44,52
220,2,0:00.0,J. Jack misses 3-pt jump shot from 26 ft,,44,52
221,2,0:00.0,Offensive rebound by J. Noah,,44,52
222,2,0:00.0,J. Noah misses 2-pt layup at rim,,44,52
223,2,0:00.0,Offensive rebound by Team,,44,52
224,3,11:40.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by E. Freedom),,46,52
225,3,11:15.0,,Shooting foul by K. Porziņģis (drawn by A. Tolliver),46,52
226,3,11:15.0,,A. Tolliver makes free throw 1 of 2,46,53
227,3,11:15.0,,A. Tolliver makes free throw 2 of 2,46,54
228,3,11:01.0,E. Freedom makes 2-pt layup from 1 ft (assist by C. Lee),,48,54
229,3,10:51.0,,R. Bullock makes 2-pt layup from 1 ft (assist by A. Drummond),48,56
230,3,10:36.0,E. Freedom makes 2-pt dunk at rim (assist by J. Jack),,50,56
231,3,10:23.0,,Shooting foul by L. Thomas (drawn by T. Harris),50,56
232,3,10:23.0,,T. Harris makes free throw 1 of 2,50,57
233,3,10:23.0,,T. Harris misses free throw 2 of 2,50,57
234,3,10:20.0,Defensive rebound by K. Porziņģis,,50,57
235,3,10:08.0,Turnover by J. Jack (bad pass; steal by A. Drummond),,50,57
236,3,10:05.0,,Shooting foul by C. Lee (drawn by T. Harris),50,57
237,3,10:05.0,,T. Harris makes free throw 1 of 2,50,58
238,3,10:05.0,,T. Harris makes free throw 2 of 2,50,59
239,3,9:53.0,C. Lee misses 3-pt jump shot from 25 ft,,50,59
240,3,9:48.0,,Defensive rebound by R. Jackson,50,59
241,3,9:40.0,,A. Drummond misses 2-pt hook shot from 4 ft,50,59
242,3,9:38.0,Defensive rebound by J. Jack,,50,59
243,3,9:32.0,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Jack),,53,59
244,3,9:03.0,,T. Harris misses 2-pt layup from 2 ft (block by K. Porziņģis),53,59
245,3,9:02.0,,Offensive rebound by T. Harris,53,59
246,3,9:02.0,,Turnover by Team (shot clock),53,59
247,3,8:38.0,K. Porziņģis misses 2-pt jump shot from 18 ft,,53,59
248,3,8:34.0,,Defensive rebound by A. Drummond,53,59
249,3,8:18.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by T. Harris),53,61
250,3,8:05.0,C. Lee misses 3-pt jump shot from 27 ft,,53,61
251,3,8:02.0,,Defensive rebound by R. Bullock,53,61
252,3,7:56.0,,A. Drummond misses 2-pt hook shot from 6 ft,53,61
253,3,7:52.0,Defensive rebound by L. Thomas,,53,61
254,3,7:46.0,Personal foul by A. Tolliver (drawn by J. Jack),,53,61
255,3,7:36.0,Turnover by K. Porziņģis (lost ball; steal by A. Tolliver),,53,61
256,3,7:34.0,,Turnover by A. Tolliver (lost ball; steal by K. Porziņģis),53,61
257,3,7:25.0,E. Freedom makes 2-pt hook shot at rim (assist by L. Thomas),,55,61
258,3,7:06.0,,R. Bullock misses 3-pt jump shot from 24 ft,55,61
259,3,7:05.0,,Offensive rebound by A. Drummond,55,61
260,3,7:05.0,,Shooting foul by E. Freedom (drawn by A. Drummond),55,61
261,3,7:05.0,,A. Drummond misses free throw 1 of 2,55,61
262,3,7:05.0,,Offensive rebound by Team,55,61
263,3,7:05.0,,A. Drummond makes free throw 2 of 2,55,62
264,3,6:46.0,C. Lee makes 2-pt jump shot from 7 ft,,57,62
265,3,6:30.0,,R. Bullock makes 3-pt jump shot from 22 ft (assist by R. Jackson),57,65
266,3,6:11.0,L. Thomas misses 2-pt layup from 4 ft,,57,65
267,3,6:07.0,,Defensive rebound by R. Jackson,57,65
268,3,6:03.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by R. Jackson),57,68
269,3,6:02.0,New York full timeout,,57,68
270,3,5:48.0,E. Freedom misses 2-pt jump shot from 13 ft,,57,68
271,3,5:45.0,,Defensive rebound by R. Bullock,57,68
272,3,5:39.0,,A. Drummond misses 2-pt hook shot from 8 ft,57,68
273,3,5:36.0,Defensive rebound by E. Freedom,,57,68
274,3,5:17.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by C. Lee),,60,68
275,3,4:58.0,,A. Tolliver misses 3-pt jump shot from 24 ft,60,68
276,3,4:56.0,Defensive rebound by J. Jack,,60,68
277,3,4:45.0,K. Porziņģis misses 2-pt jump shot from 10 ft,,60,68
278,3,4:38.0,Offensive rebound by E. Freedom,,60,68
279,3,4:37.0,E. Freedom makes 2-pt layup from 1 ft,,62,68
280,3,4:17.0,,A. Drummond misses 2-pt dunk from 1 ft,62,68
281,3,4:15.0,Defensive rebound by E. Freedom,,62,68
282,3,4:12.0,L. Thomas misses 2-pt layup from 1 ft (block by A. Tolliver),,62,68
283,3,4:11.0,Offensive rebound by K. Porziņģis,,62,68
284,3,4:11.0,K. Porziņģis makes 2-pt dunk at rim,,64,68
285,3,4:11.0,,Detroit full timeout,64,68
286,3,4:11.0,,I. Smith enters the game for R. Jackson,64,68
287,3,4:11.0,,S. Johnson enters the game for T. Harris,64,68
288,3,4:11.0,F. Ntilikina enters the game for J. Jack,,64,68
289,3,3:57.0,,A. Tolliver misses 2-pt layup from 4 ft,64,68
290,3,3:55.0,Defensive rebound by E. Freedom,,64,68
291,3,3:43.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,67,68
292,3,3:26.0,,A. Tolliver misses 3-pt jump shot from 26 ft,67,68
293,3,3:23.0,Defensive rebound by C. Lee,,67,68
294,3,3:18.0,C. Lee misses 2-pt jump shot from 16 ft,,67,68
295,3,3:14.0,Offensive rebound by E. Freedom,,67,68
296,3,3:13.0,E. Freedom misses 2-pt layup from 2 ft,,67,68
297,3,3:13.0,Offensive rebound by E. Freedom,,67,68
298,3,3:09.0,E. Freedom makes 2-pt layup at rim,,69,68
299,3,2:56.0,,I. Smith misses 2-pt jump shot from 18 ft,69,68
300,3,2:52.0,Defensive rebound by E. Freedom,,69,68
301,3,2:42.0,K. Porziņģis misses 2-pt jump shot from 11 ft,,69,68
302,3,2:38.0,Offensive rebound by E. Freedom,,69,68
303,3,2:38.0,E. Freedom makes 2-pt layup at rim,,71,68
304,3,2:25.0,,A. Drummond makes 2-pt layup from 1 ft,71,70
305,3,2:10.0,K. Porziņģis makes 2-pt jump shot from 12 ft,,73,70
306,3,1:57.0,,Offensive foul by R. Bullock (drawn by C. Lee),73,70
307,3,1:57.0,,Turnover by R. Bullock (offensive foul),73,70
308,3,1:57.0,R. Baker enters the game for E. Freedom,,73,70
309,3,1:57.0,K. O'Quinn enters the game for K. Porziņģis,,73,70
310,3,1:57.0,D. McDermott enters the game for L. Thomas,,73,70
311,3,1:57.0,,L. Kennard enters the game for R. Bullock,73,70
312,3,1:57.0,M. Beasley enters the game for C. Lee,,73,70
313,3,1:38.0,D. McDermott makes 2-pt jump shot from 12 ft (assist by M. Beasley),,75,70
314,3,1:24.0,,Turnover by A. Drummond (bad pass),75,70
315,3,1:24.0,,T. Harris enters the game for A. Drummond,75,70
316,3,1:24.0,,E. Moreland enters the game for A. Tolliver,75,70
317,3,1:12.0,D. McDermott misses 2-pt jump shot from 10 ft,,75,70
318,3,1:06.0,Offensive rebound by M. Beasley,,75,70
319,3,1:06.0,M. Beasley misses 2-pt layup at rim,,75,70
320,3,1:05.0,,Defensive rebound by I. Smith,75,70
321,3,0:52.0,,T. Harris makes 2-pt jump shot from 9 ft,75,72
322,3,0:29.0,Turnover by Team (shot clock),,75,72
323,3,0:27.0,D. McDermott misses 2-pt jump shot from 9 ft,,75,72
324,3,0:27.0,Offensive rebound by Team,,75,72
325,3,0:04.0,,E. Moreland makes 2-pt hook shot from 8 ft (assist by I. Smith),75,74
326,3,0:00.0,F. Ntilikina misses 3-pt jump shot from 28 ft,,75,74
327,3,0:00.0,Offensive rebound by Team,,75,74
328,4,11:50.0,,Def 3 sec tech foul by K. O'Quinn,75,74
329,4,11:50.0,,T. Harris makes technical free throw,75,75
330,4,11:41.0,,I. Smith misses 2-pt jump shot from 17 ft,75,75
331,4,11:39.0,,Offensive rebound by Team,75,75
332,4,11:31.0,,I. Smith makes 2-pt layup from 1 ft (assist by T. Harris),75,77
333,4,11:12.0,M. Beasley makes 2-pt jump shot from 6 ft (assist by K. O'Quinn),,77,77
334,4,10:56.0,,T. Harris makes 2-pt jump shot from 4 ft,77,79
335,4,10:35.0,M. Beasley makes 2-pt layup at rim,,79,79
336,4,10:24.0,,T. Harris makes 3-pt jump shot from 25 ft,79,82
337,4,10:05.0,Turnover by F. Ntilikina (bad pass; steal by I. Smith),,79,82
338,4,10:03.0,,I. Smith makes 2-pt layup from 1 ft (assist by L. Kennard),79,84
339,4,10:03.0,New York full timeout,,79,84
340,4,10:03.0,L. Thomas enters the game for K. O'Quinn,,79,84
341,4,10:03.0,K. Porziņģis enters the game for R. Baker,,79,84
342,4,9:51.0,Shooting foul by L. Kennard (drawn by D. McDermott),,79,84
343,4,9:51.0,D. McDermott misses free throw 1 of 2,,79,84
344,4,9:51.0,Offensive rebound by Team,,79,84
345,4,9:51.0,D. McDermott makes free throw 2 of 2,,80,84
346,4,9:28.0,,S. Johnson makes 2-pt layup from 1 ft,80,86
347,4,9:13.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,80,86
348,4,9:09.0,Offensive rebound by M. Beasley,,80,86
349,4,9:09.0,,A. Drummond enters the game for E. Moreland,80,86
350,4,9:09.0,J. Jack enters the game for F. Ntilikina,,80,86
351,4,9:05.0,Turnover by M. Beasley (turnover; steal by S. Johnson),,80,86
352,4,8:58.0,,Shooting foul by K. Porziņģis (drawn by A. Drummond),80,86
353,4,8:58.0,,A. Drummond makes free throw 1 of 2,80,87
354,4,8:58.0,,A. Drummond misses free throw 2 of 2,80,87
355,4,8:55.0,Defensive rebound by L. Thomas,,80,87
356,4,8:44.0,Turnover by D. McDermott (bad pass),,80,87
357,4,8:31.0,,L. Kennard misses 2-pt jump shot from 8 ft (block by D. McDermott),80,87
358,4,8:27.0,Defensive rebound by K. Porziņģis,,80,87
359,4,8:18.0,J. Jack makes 2-pt layup from 1 ft,,82,87
360,4,7:57.0,,T. Harris misses 2-pt layup from 3 ft,82,87
361,4,7:52.0,,Offensive rebound by A. Drummond,82,87
362,4,7:52.0,,A. Drummond makes 2-pt layup at rim,82,89
363,4,7:43.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Jack),,85,89
364,4,7:23.0,,I. Smith makes 2-pt hook shot from 9 ft,85,91
365,4,7:06.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,85,91
366,4,7:03.0,Offensive rebound by L. Thomas,,85,91
367,4,7:02.0,Turnover by K. Porziņģis (step out of bounds),,85,91
368,4,7:02.0,E. Freedom enters the game for M. Beasley,,85,91
369,4,7:02.0,C. Lee enters the game for D. McDermott,,85,91
370,4,6:41.0,,A. Drummond misses 2-pt hook shot from 3 ft,85,91
371,4,6:40.0,Defensive rebound by C. Lee,,85,91
372,4,6:33.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,85,91
373,4,6:28.0,Offensive rebound by E. Freedom,,85,91
374,4,6:27.0,E. Freedom misses 2-pt layup from 2 ft (block by A. Drummond),,85,91
375,4,6:27.0,,Defensive rebound by A. Drummond,85,91
376,4,6:22.0,,I. Smith makes 2-pt layup from 1 ft,85,93
377,4,6:07.0,J. Jack misses 2-pt jump shot from 17 ft,,85,93
378,4,6:03.0,,Defensive rebound by A. Drummond,85,93
379,4,5:56.0,,Turnover by I. Smith (bad pass; steal by E. Freedom),85,93
380,4,5:49.0,E. Freedom misses 2-pt jump shot from 18 ft,,85,93
381,4,5:45.0,,Defensive rebound by I. Smith,85,93
382,4,5:42.0,,S. Johnson misses 2-pt layup from 3 ft,85,93
383,4,5:42.0,Defensive rebound by C. Lee,,85,93
