,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
139,2,5:39.0,,D. Wright makes 2-pt layup from 2 ft,42,39
140,2,5:16.0,G. Dragić misses 2-pt jump shot from 8 ft,,42,39
141,2,5:13.0,,Defensive rebound by K. Lowry,42,39
142,2,5:01.0,,Shooting block foul by H. Whiteside (drawn by J. Valančiūnas),42,39
143,2,5:01.0,,J. Valančiūnas makes free throw 1 of 2,42,40
144,2,5:01.0,,D. DeRozan enters the game for D. Wright,42,40
145,2,5:01.0,J. Winslow enters the game for J. Richardson,,42,40
146,2,5:01.0,T. Johnson enters the game for W. Ellington,,42,40
147,2,5:01.0,,J. Valančiūnas makes free throw 2 of 2,42,41
148,2,4:51.0,J. Johnson makes 2-pt jump shot from 2 ft,,44,41
149,2,4:42.0,,D. DeRozan misses 2-pt jump shot from 15 ft,44,41
150,2,4:39.0,Defensive rebound by J. Winslow,,44,41
151,2,4:22.0,J. Johnson makes 2-pt jump shot from 6 ft,,46,41
152,2,4:22.0,Shooting foul by N. Powell (drawn by J. Johnson),,46,41
153,2,4:22.0,J. Johnson makes free throw 1 of 1,,47,41
154,2,4:10.0,,D. DeRozan misses 3-pt jump shot from 22 ft,47,41
155,2,4:07.0,Defensive rebound by J. Johnson,,47,41
156,2,4:04.0,T. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),,49,41
157,2,3:54.0,,Toronto full timeout,49,41
158,2,3:43.0,,D. DeRozan makes 2-pt jump shot from 11 ft (assist by N. Powell),49,43
159,2,3:22.0,G. Dragić misses 3-pt jump shot from 24 ft,,49,43
160,2,3:20.0,,Defensive rebound by J. Valančiūnas,49,43
161,2,3:04.0,,Shooting foul by J. Winslow (drawn by D. DeRozan),49,43
162,2,3:04.0,,D. DeRozan misses free throw 1 of 2,49,43
163,2,3:04.0,,Offensive rebound by Team,49,43
164,2,3:04.0,J. Richardson enters the game for J. Winslow,,49,43
165,2,3:04.0,,D. DeRozan makes free throw 2 of 2,49,44
166,2,2:56.0,J. Johnson makes 2-pt layup from 2 ft (assist by G. Dragić),,51,44
167,2,2:39.0,,K. Lowry misses 2-pt jump shot from 7 ft,51,44
168,2,2:36.0,,Offensive rebound by J. Valančiūnas,51,44
169,2,2:31.0,,Turnover by D. DeRozan (bad pass; steal by T. Johnson),51,44
170,2,2:21.0,H. Whiteside misses 2-pt jump shot from 17 ft,,51,44
171,2,2:18.0,,Defensive rebound by S. Ibaka,51,44
172,2,2:10.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by K. Lowry),51,46
173,2,1:50.0,T. Johnson misses 2-pt jump shot from 14 ft,,51,46
174,2,1:48.0,,Defensive rebound by N. Powell,51,46
175,2,1:40.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by J. Valančiūnas),51,48
176,2,1:40.0,,Shooting foul by J. Richardson (drawn by S. Ibaka),51,48
177,2,1:40.0,,S. Ibaka makes free throw 1 of 1,51,49
178,2,1:26.0,G. Dragić misses 2-pt layup from 2 ft,,51,49
179,2,1:26.0,Offensive rebound by H. Whiteside,,51,49
180,2,1:26.0,Personal foul by K. Lowry (drawn by H. Whiteside),,51,49
181,2,1:26.0,W. Ellington enters the game for T. Johnson,,51,49
182,2,1:20.0,W. Ellington misses 3-pt jump shot from 22 ft,,51,49
183,2,1:17.0,,Defensive rebound by S. Ibaka,51,49
184,2,1:10.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by N. Powell),51,51
185,2,0:45.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by J. Richardson),,53,51
186,2,0:38.0,,D. DeRozan misses 2-pt jump shot from 9 ft,53,51
187,2,0:35.0,Defensive rebound by H. Whiteside,,53,51
188,2,0:30.0,Turnover by J. Richardson (traveling),,53,51
189,2,0:28.0,,K. Lowry makes 3-pt jump shot from 27 ft,53,54
190,2,0:05.0,H. Whiteside makes 2-pt jump shot from 9 ft,,55,54
191,2,0:00.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by D. DeRozan),55,57
192,3,11:38.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Richardson),,58,57
193,3,11:18.0,,K. Lowry makes 2-pt layup from 1 ft,58,59
194,3,10:58.0,J. Richardson misses 2-pt jump shot from 17 ft,,58,59
195,3,10:56.0,Offensive rebound by H. Whiteside,,58,59
196,3,10:50.0,H. Whiteside misses 2-pt hook shot from 11 ft,,58,59
197,3,10:48.0,,Defensive rebound by S. Ibaka,58,59
198,3,10:40.0,,Turnover by J. Valančiūnas (traveling),58,59
199,3,10:27.0,Turnover by G. Dragić (traveling),,58,59
200,3,10:09.0,,K. Lowry misses 2-pt jump shot from 19 ft,58,59
201,3,10:05.0,Defensive rebound by H. Whiteside,,58,59
202,3,9:57.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by G. Dragić),,60,59
203,3,9:39.0,,D. DeRozan makes 2-pt jump shot from 10 ft,60,61
204,3,9:39.0,,Shooting foul by J. Richardson (drawn by D. DeRozan),60,61
205,3,9:39.0,,D. DeRozan makes free throw 1 of 1,60,62
206,3,9:23.0,Turnover by J. Richardson (bad pass; steal by J. Valančiūnas),,60,62
207,3,9:18.0,,D. DeRozan makes 2-pt dunk from 1 ft (assist by K. Lowry),60,64
208,3,8:57.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by H. Whiteside),,63,64
209,3,8:57.0,Shooting foul by J. Valančiūnas (drawn by G. Dragić),,63,64
210,3,8:57.0,G. Dragić makes free throw 1 of 1,,64,64
211,3,8:42.0,,D. DeRozan makes 2-pt layup from 2 ft,64,66
212,3,8:42.0,Violation by H. Whiteside (def goaltending),,64,66
213,3,8:36.0,Shooting foul by J. Valančiūnas (drawn by G. Dragić),,64,66
214,3,8:36.0,G. Dragić makes free throw 1 of 2,,65,66
215,3,8:36.0,G. Dragić makes free throw 2 of 2,,66,66
216,3,8:18.0,,O. Anunoby misses 2-pt layup from 1 ft (block by H. Whiteside),66,66
217,3,8:15.0,Defensive rebound by T. Johnson,,66,66
218,3,8:12.0,G. Dragić makes 2-pt jump shot from 22 ft (assist by T. Johnson),,68,66
219,3,7:58.0,,S. Ibaka misses 2-pt jump shot at rim,68,66
220,3,7:58.0,,Offensive rebound by S. Ibaka,68,66
221,3,7:57.0,,S. Ibaka makes 2-pt layup at rim,68,68
222,3,7:57.0,,Shooting foul by T. Johnson (drawn by S. Ibaka),68,68
223,3,7:57.0,,S. Ibaka makes free throw 1 of 1,68,69
224,3,7:52.0,G. Dragić makes 2-pt jump shot from 10 ft,,70,69
225,3,7:36.0,,Turnover by K. Lowry (bad pass; steal by J. Richardson),70,69
226,3,7:34.0,Personal foul by D. DeRozan (drawn by J. Winslow),,70,69
227,3,7:27.0,,Offensive charge foul by G. Dragić (drawn by K. Lowry),70,69
228,3,7:27.0,Turnover by G. Dragić (offensive foul),,70,69
229,3,7:18.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by K. Lowry),70,72
230,3,6:55.0,T. Johnson misses 2-pt jump shot from 21 ft,,70,72
231,3,6:51.0,,Defensive rebound by S. Ibaka,70,72
232,3,6:40.0,,Turnover by O. Anunoby (bad pass; steal by H. Whiteside),70,72
233,3,6:34.0,J. Winslow makes 2-pt jump shot from 9 ft,,72,72
234,3,6:24.0,,Toronto full timeout,72,72
235,3,6:24.0,,F. VanVleet enters the game for O. Anunoby,72,72
236,3,6:24.0,J. Johnson enters the game for J. Richardson,,72,72
237,3,6:16.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),72,75
238,3,5:56.0,Shooting foul by F. VanVleet (drawn by G. Dragić),,72,75
239,3,5:56.0,G. Dragić misses free throw 1 of 2,,72,75
240,3,5:56.0,Offensive rebound by Team,,72,75
241,3,5:56.0,G. Dragić makes free throw 2 of 2,,73,75
242,3,5:41.0,,D. DeRozan misses 3-pt jump shot from 25 ft,73,75
243,3,5:38.0,Defensive rebound by J. Johnson,,73,75
244,3,5:23.0,G. Dragić misses 2-pt jump shot from 11 ft,,73,75
245,3,5:21.0,,Defensive rebound by S. Ibaka,73,75
246,3,5:13.0,,Turnover by D. DeRozan (bad pass; steal by G. Dragić),73,75
247,3,5:10.0,G. Dragić makes 2-pt layup from 2 ft,,75,75
248,3,4:53.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by F. VanVleet),75,77
249,3,4:45.0,Miami full timeout,,75,77
250,3,4:45.0,D. Wade enters the game for G. Dragić,,75,77
251,3,4:45.0,W. Ellington enters the game for T. Johnson,,75,77
252,3,4:34.0,D. Wade makes 2-pt jump shot from 17 ft,,77,77
253,3,4:16.0,,K. Lowry misses 3-pt jump shot from 26 ft,77,77
254,3,4:11.0,,Offensive rebound by K. Lowry,77,77
255,3,4:00.0,,D. DeRozan makes 2-pt jump shot from 16 ft,77,79
256,3,3:40.0,J. Johnson misses 3-pt jump shot from 25 ft,,77,79
257,3,3:36.0,Offensive rebound by D. Wade,,77,79
258,3,3:32.0,D. Wade misses 3-pt jump shot from 22 ft,,77,79
259,3,3:32.0,,Defensive rebound by J. Valančiūnas,77,79
260,3,3:23.0,,D. DeRozan misses 3-pt jump shot from 24 ft,77,79
261,3,3:20.0,Defensive rebound by H. Whiteside,,77,79
262,3,3:19.0,Turnover by H. Whiteside (lost ball; steal by K. Lowry),,77,79
263,3,3:11.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. DeRozan),77,82
264,3,2:52.0,J. Winslow misses 2-pt layup from 2 ft,,77,82
265,3,2:51.0,,Defensive rebound by S. Ibaka,77,82
266,3,2:43.0,,Shooting foul by J. Winslow (drawn by S. Ibaka),77,82
267,3,2:43.0,,S. Ibaka makes free throw 1 of 2,77,83
268,3,2:43.0,,J. Poeltl enters the game for K. Lowry,77,83
269,3,2:43.0,,D. Wright enters the game for J. Valančiūnas,77,83
270,3,2:43.0,B. Adebayo enters the game for J. Winslow,,77,83
271,3,2:43.0,J. Richardson enters the game for H. Whiteside,,77,83
272,3,2:43.0,,S. Ibaka makes free throw 2 of 2,77,84
273,3,2:21.0,Turnover by B. Adebayo (offensive goaltending),,77,84
274,3,2:11.0,,D. DeRozan misses 3-pt jump shot from 22 ft,77,84
275,3,2:08.0,Defensive rebound by J. Richardson,,77,84
276,3,2:03.0,D. Wade misses 2-pt hook shot from 2 ft,,77,84
277,3,2:01.0,,Defensive rebound by S. Ibaka,77,84
278,3,1:53.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),77,86
279,3,1:41.0,Personal foul by J. Poeltl (drawn by B. Adebayo),,77,86
280,3,1:41.0,B. Adebayo makes free throw 1 of 2,,78,86
281,3,1:41.0,,P. Siakam enters the game for S. Ibaka,78,86
282,3,1:41.0,B. Adebayo makes free throw 2 of 2,,79,86
283,3,1:33.0,,D. DeRozan makes 2-pt layup from 1 ft,79,88
284,3,1:33.0,,Shooting foul by B. Adebayo (drawn by D. DeRozan),79,88
285,3,1:33.0,,D. DeRozan makes free throw 1 of 1,79,89
286,3,1:24.0,J. Richardson misses 2-pt layup from 5 ft (block by D. Wright),,79,89
287,3,1:22.0,Offensive rebound by J. Johnson,,79,89
288,3,1:22.0,J. Johnson makes 2-pt layup at rim,,81,89
289,3,1:05.0,,D. DeRozan makes 2-pt jump shot from 6 ft,81,91
290,3,0:50.0,Turnover by D. Wade (bad pass),,81,91
291,3,0:47.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by D. Wright),81,94
292,3,0:38.0,Turnover by D. Wade (bad pass),,81,94
293,3,0:33.0,,D. DeRozan misses 3-pt jump shot from 25 ft,81,94
294,3,0:31.0,,Offensive rebound by J. Poeltl,81,94
295,3,0:31.0,,Shooting foul by B. Adebayo (drawn by J. Poeltl),81,94
296,3,0:31.0,,J. Poeltl makes free throw 1 of 2,81,95
297,3,0:31.0,,J. Poeltl makes free throw 2 of 2,81,96
298,3,0:11.0,B. Adebayo misses 2-pt layup from 2 ft,,81,96
299,3,0:09.0,,Defensive rebound by F. VanVleet,81,96
300,3,0:06.0,,P. Siakam misses 2-pt layup from 2 ft,81,96
301,3,0:06.0,,Offensive rebound by D. DeRozan,81,96
302,3,0:03.0,,D. DeRozan makes 2-pt dunk at rim,81,98
303,3,0:02.0,J. Johnson misses 3-pt jump shot from 29 ft,,81,98
304,3,0:02.0,,Defensive rebound by Team,81,98
305,4,11:48.0,,F. VanVleet misses 3-pt jump shot from 25 ft,81,98
306,4,11:44.0,Defensive rebound by D. Wade,,81,98
307,4,11:36.0,Turnover by B. Adebayo (lost ball; steal by F. VanVleet),,81,98
308,4,11:32.0,,P. Siakam misses 2-pt layup from 1 ft,81,98
309,4,11:30.0,Defensive rebound by D. Wade,,81,98
310,4,11:22.0,J. Johnson makes 3-pt jump shot from 22 ft (assist by D. Wade),,84,98
311,4,11:08.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by F. VanVleet),84,101
312,4,10:48.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,87,101
313,4,10:28.0,,F. VanVleet misses 2-pt layup from 3 ft,87,101
314,4,10:27.0,Defensive rebound by B. Adebayo,,87,101
315,4,10:12.0,J. Johnson misses 3-pt jump shot from 25 ft,,87,101
316,4,10:06.0,Offensive rebound by D. Wade,,87,101
317,4,10:06.0,D. Wade makes 2-pt layup at rim,,89,101
318,4,9:56.0,,Personal foul by J. Johnson (drawn by P. Siakam),89,101
319,4,9:56.0,G. Dragić enters the game for J. Richardson,,89,101
320,4,9:39.0,,P. Siakam misses 2-pt hook shot from 6 ft,89,101
321,4,9:38.0,Defensive rebound by G. Dragić,,89,101
322,4,9:32.0,G. Dragić misses 2-pt jump shot from 12 ft,,89,101
323,4,9:27.0,Offensive rebound by W. Ellington,,89,101
324,4,9:21.0,Personal foul by D. Wright (drawn by B. Adebayo),,89,101
325,4,9:16.0,W. Ellington misses 3-pt jump shot from 24 ft,,89,101
326,4,9:12.0,Offensive rebound by G. Dragić,,89,101
327,4,8:54.0,Turnover by D. Wade (out of bounds lost ball),,89,101
328,4,8:41.0,,C. Miles misses 3-pt jump shot from 25 ft,89,101
329,4,8:39.0,Defensive rebound by B. Adebayo,,89,101
330,4,8:27.0,J. Johnson misses 2-pt layup from 2 ft (block by J. Poeltl),,89,101
331,4,8:23.0,,Defensive rebound by F. VanVleet,89,101
332,4,8:22.0,,D. Wright makes 2-pt layup from 4 ft (assist by F. VanVleet),89,103
333,4,8:05.0,Personal foul by D. Wright (drawn by W. Ellington),,89,103
334,4,8:05.0,Miami full timeout,,89,103
335,4,8:01.0,B. Adebayo makes 2-pt dunk from 1 ft,,91,103
336,4,8:01.0,Shooting foul by P. Siakam (drawn by B. Adebayo),,91,103
337,4,8:01.0,B. Adebayo makes free throw 1 of 1,,92,103
338,4,7:49.0,,C. Miles misses 3-pt jump shot from 25 ft,92,103
339,4,7:46.0,Defensive rebound by J. Johnson,,92,103
340,4,7:37.0,Turnover by J. Johnson (bad pass),,92,103
341,4,7:26.0,,P. Siakam makes 2-pt layup from 1 ft,92,105
342,4,7:26.0,,Shooting foul by B. Adebayo (drawn by P. Siakam),92,105
343,4,7:26.0,,P. Siakam makes free throw 1 of 1,92,106
344,4,7:13.0,W. Ellington misses 3-pt jump shot from 23 ft,,92,106
345,4,7:10.0,,Defensive rebound by F. VanVleet,92,106
346,4,7:05.0,,C. Miles misses 3-pt jump shot from 25 ft,92,106
347,4,7:02.0,Defensive rebound by D. Wade,,92,106
348,4,6:52.0,Personal foul by P. Siakam (drawn by J. Johnson),,92,106
349,4,6:52.0,,K. Lowry enters the game for C. Miles,92,106
350,4,6:50.0,Shooting foul by J. Poeltl (drawn by B. Adebayo),,92,106
351,4,6:50.0,B. Adebayo makes free throw 1 of 2,,93,106
352,4,6:50.0,,J. Valančiūnas enters the game for J. Poeltl,93,106
353,4,6:50.0,J. Richardson enters the game for J. Johnson,,93,106
354,4,6:50.0,B. Adebayo makes free throw 2 of 2,,94,106
355,4,6:34.0,,P. Siakam misses 3-pt jump shot from 22 ft,94,106
356,4,6:30.0,Defensive rebound by D. Wade,,94,106
357,4,6:22.0,G. Dragić misses 2-pt jump shot from 11 ft,,94,106
358,4,6:21.0,Offensive rebound by D. Wade,,94,106
359,4,6:14.0,,Violation by D. Wright (kicked ball),94,106
360,4,6:09.0,D. Wade misses 2-pt jump shot from 8 ft,,94,106
361,4,6:06.0,,Defensive rebound by F. VanVleet,94,106
362,4,6:00.0,,D. Wright makes 3-pt jump shot from 24 ft (assist by F. VanVleet),94,109
363,4,5:59.0,Miami full timeout,,94,109
364,4,5:59.0,,D. DeRozan enters the game for F. VanVleet,94,109
365,4,5:59.0,T. Johnson enters the game for D. Wade,,94,109
366,4,5:37.0,B. Adebayo misses 2-pt layup from 1 ft,,94,109
367,4,5:35.0,,Defensive rebound by J. Valančiūnas,94,109
368,4,5:22.0,,D. DeRozan misses 2-pt jump shot from 14 ft,94,109
369,4,5:20.0,Defensive rebound by W. Ellington,,94,109
370,4,5:08.0,J. Richardson makes 2-pt jump shot from 17 ft (assist by B. Adebayo),,96,109
371,4,4:42.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. Wright),96,112
372,4,4:33.0,,Violation by D. Wright (kicked ball),96,112
373,4,4:20.0,T. Johnson makes 2-pt jump shot from 20 ft (assist by J. Richardson),,98,112
374,4,4:03.0,,D. DeRozan misses 2-pt layup from 2 ft (block by B. Adebayo),98,112
