,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
118,2,9:27.0,,J. Crawford misses 3-pt jump shot from 22 ft,32,34
119,2,9:24.0,Defensive rebound by W. Chandler,,32,34
120,2,9:18.0,N. Jokić makes 2-pt hook shot from 5 ft (assist by G. Harris),,34,34
121,2,8:59.0,,J. Butler makes 2-pt jump shot from 2 ft,34,36
122,2,8:46.0,Shooting foul by D. Rose (drawn by G. Harris),,34,36
123,2,8:46.0,G. Harris makes free throw 1 of 2,,35,36
124,2,8:46.0,G. Harris misses free throw 2 of 2,,35,36
125,2,8:44.0,,Defensive rebound by K. Towns,35,36
126,2,8:30.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Butler),35,38
127,2,8:16.0,Turnover by N. Jokić (bad pass; steal by D. Rose),,35,38
128,2,8:12.0,,D. Rose makes 2-pt layup at rim,35,40
129,2,7:57.0,W. Chandler misses 3-pt jump shot from 24 ft,,35,40
130,2,7:53.0,,Defensive rebound by T. Jones,35,40
131,2,7:43.0,,D. Rose misses 3-pt jump shot from 24 ft,35,40
132,2,7:40.0,Defensive rebound by W. Chandler,,35,40
133,2,7:32.0,N. Jokić makes 2-pt jump shot from 9 ft,,37,40
134,2,7:15.0,W. Barton enters the game for N. Jokić,,37,40
135,2,7:15.0,P. Millsap enters the game for D. Harris,,37,40
136,2,7:15.0,J. Murray enters the game for T. Craig,,37,40
137,2,7:12.0,,K. Towns makes 2-pt dunk at rim (assist by T. Jones),37,42
138,2,6:59.0,G. Harris misses 2-pt layup from 1 ft,,37,42
139,2,6:57.0,,Defensive rebound by D. Rose,37,42
140,2,6:51.0,,J. Butler makes 2-pt dunk from 2 ft (assist by J. Crawford),37,44
141,2,6:51.0,Denver full timeout,,37,44
142,2,6:51.0,,J. Teague enters the game for T. Jones,37,44
143,2,6:41.0,P. Millsap makes 2-pt jump shot from 15 ft (assist by J. Murray),,39,44
144,2,6:16.0,,K. Towns makes 2-pt dunk at rim (assist by J. Teague),39,46
145,2,5:53.0,P. Millsap misses 2-pt jump shot from 6 ft,,39,46
146,2,5:50.0,,Defensive rebound by K. Towns,39,46
147,2,5:45.0,,J. Butler misses 2-pt layup from 2 ft,39,46
148,2,5:44.0,Defensive rebound by P. Millsap,,39,46
149,2,5:38.0,G. Harris misses 2-pt layup from 5 ft,,39,46
150,2,5:36.0,,Defensive rebound by J. Teague,39,46
151,2,5:31.0,,Shooting foul by P. Millsap (drawn by J. Butler),39,46
152,2,5:31.0,,J. Butler makes free throw 1 of 3,39,47
153,2,5:31.0,,J. Butler makes free throw 2 of 3,39,48
154,2,5:31.0,N. Jokić enters the game for G. Harris,,39,48
155,2,5:31.0,,J. Butler makes free throw 3 of 3,39,49
156,2,5:17.0,,T. Gibson enters the game for J. Butler,39,49
157,2,5:17.0,,A. Wiggins enters the game for D. Rose,39,49
158,2,5:11.0,J. Murray makes 3-pt jump shot from 25 ft,,42,49
159,2,4:59.0,,J. Teague misses 2-pt jump shot from 6 ft,42,49
160,2,4:57.0,Defensive rebound by P. Millsap,,42,49
161,2,4:54.0,Shooting foul by A. Wiggins (drawn by J. Murray),,42,49
162,2,4:54.0,J. Murray makes free throw 1 of 2,,43,49
163,2,4:54.0,J. Murray makes free throw 2 of 2,,44,49
164,2,4:42.0,,J. Crawford misses 2-pt jump shot from 16 ft,44,49
165,2,4:38.0,Defensive rebound by P. Millsap,,44,49
166,2,4:22.0,N. Jokić misses 3-pt jump shot from 27 ft,,44,49
167,2,4:19.0,,Defensive rebound by K. Towns,44,49
168,2,4:06.0,,T. Gibson makes 2-pt layup at rim (assist by J. Crawford),44,51
169,2,3:51.0,Personal foul by J. Teague (drawn by J. Murray),,44,51
170,2,3:51.0,,J. Butler enters the game for J. Crawford,44,51
171,2,3:47.0,Personal foul by J. Butler (drawn by W. Barton),,44,51
172,2,3:37.0,J. Murray makes 2-pt jump shot from 12 ft,,46,51
173,2,3:30.0,,Shooting foul by W. Barton (drawn by A. Wiggins),46,51
174,2,3:30.0,,A. Wiggins misses free throw 1 of 2,46,51
175,2,3:30.0,,Offensive rebound by Team,46,51
176,2,3:30.0,,A. Wiggins misses free throw 2 of 2,46,51
177,2,3:28.0,Defensive rebound by N. Jokić,,46,51
178,2,3:20.0,Turnover by W. Barton (bad pass; steal by T. Gibson),,46,51
179,2,3:16.0,,J. Butler makes 2-pt dunk from 1 ft,46,53
180,2,3:02.0,W. Barton makes 2-pt layup at rim,,48,53
181,2,2:40.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by J. Butler),48,56
182,2,2:26.0,W. Barton makes 3-pt jump shot from 26 ft,,51,56
183,2,2:01.0,,J. Butler misses 2-pt layup from 1 ft,51,56
184,2,1:59.0,Defensive rebound by W. Barton,,51,56
185,2,1:56.0,J. Murray misses 3-pt jump shot from 25 ft,,51,56
186,2,1:53.0,Offensive rebound by Team,,51,56
187,2,1:53.0,,Minnesota full timeout,51,56
188,2,1:46.0,Turnover by N. Jokić (lost ball; steal by K. Towns),,51,56
189,2,1:36.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Wiggins),51,59
190,2,1:18.0,N. Jokić misses 2-pt layup from 3 ft,,51,59
191,2,1:18.0,,Defensive rebound by Team,51,59
192,2,1:18.0,Loose ball foul by N. Jokić (drawn by K. Towns),,51,59
193,2,0:57.0,,A. Wiggins misses 3-pt jump shot from 24 ft,51,59
194,2,0:56.0,Defensive rebound by P. Millsap,,51,59
195,2,0:48.0,P. Millsap misses 2-pt layup from 1 ft,,51,59
196,2,0:46.0,,Defensive rebound by T. Gibson,51,59
197,2,0:38.0,,T. Gibson misses 2-pt layup from 1 ft,51,59
198,2,0:36.0,Defensive rebound by W. Barton,,51,59
199,2,0:31.0,W. Barton misses 2-pt jump shot from 2 ft,,51,59
200,2,0:30.0,Offensive rebound by Team,,51,59
201,2,0:30.0,,Loose ball foul by K. Towns (drawn by N. Jokić),51,59
202,2,0:30.0,N. Jokić misses free throw 1 of 2,,51,59
203,2,0:30.0,Offensive rebound by Team,,51,59
204,2,0:30.0,M. Plumlee enters the game for P. Millsap,,51,59
205,2,0:30.0,G. Harris enters the game for W. Barton,,51,59
206,2,0:30.0,N. Jokić makes free throw 2 of 2,,52,59
207,2,0:20.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by J. Teague),52,62
208,2,0:12.0,Personal foul by K. Towns (drawn by N. Jokić),,52,62
209,2,0:12.0,,G. Dieng enters the game for K. Towns,52,62
210,2,0:12.0,N. Jokić makes free throw 1 of 2,,53,62
211,2,0:12.0,T. Craig enters the game for J. Murray,,53,62
212,2,0:12.0,N. Jokić makes free throw 2 of 2,,54,62
213,2,0:00.0,,J. Butler misses 3-pt jump shot from 25 ft,54,62
214,2,0:00.0,,Offensive rebound by Team,54,62
215,3,11:46.0,,K. Towns makes 2-pt hook shot from 3 ft (assist by J. Butler),54,64
216,3,11:23.0,N. Jokić makes 2-pt jump shot from 18 ft,,56,64
217,3,11:09.0,,J. Butler misses 3-pt jump shot from 25 ft,56,64
218,3,11:05.0,Defensive rebound by P. Millsap,,56,64
219,3,10:53.0,N. Jokić makes 2-pt jump shot from 11 ft,,58,64
220,3,10:32.0,,J. Butler misses 2-pt layup from 1 ft,58,64
221,3,10:29.0,,Offensive rebound by J. Butler,58,64
222,3,10:28.0,,Turnover by J. Butler (bad pass; steal by W. Barton),58,64
223,3,10:15.0,W. Barton makes 3-pt jump shot from 25 ft,,61,64
224,3,9:48.0,,A. Wiggins misses 2-pt jump shot from 13 ft,61,64
225,3,9:44.0,Defensive rebound by J. Murray,,61,64
226,3,9:40.0,W. Barton misses 3-pt jump shot from 25 ft,,61,64
227,3,9:37.0,,Defensive rebound by K. Towns,61,64
228,3,9:28.0,,Turnover by A. Wiggins (lost ball; steal by J. Murray),61,64
229,3,9:20.0,Turnover by W. Chandler (bad pass; steal by J. Butler),,61,64
230,3,9:16.0,,J. Butler makes 2-pt layup from 1 ft,61,66
231,3,8:57.0,Turnover by N. Jokić (lost ball; steal by J. Teague),,61,66
232,3,8:54.0,,J. Teague makes 2-pt dunk from 1 ft,61,68
233,3,8:40.0,Turnover by J. Murray (lost ball; steal by T. Gibson),,61,68
234,3,8:33.0,,Turnover by T. Gibson (bad pass; steal by W. Chandler),61,68
235,3,8:26.0,Shooting foul by T. Gibson (drawn by P. Millsap),,61,68
236,3,8:26.0,P. Millsap makes free throw 1 of 3,,62,68
237,3,8:26.0,P. Millsap makes free throw 2 of 3,,63,68
238,3,8:26.0,P. Millsap makes free throw 3 of 3,,64,68
239,3,8:14.0,,A. Wiggins makes 2-pt jump shot from 14 ft (assist by K. Towns),64,70
240,3,7:59.0,Personal foul by T. Gibson (drawn by P. Millsap),,64,70
241,3,7:48.0,N. Jokić makes 2-pt jump shot from 6 ft,,66,70
242,3,7:36.0,,J. Teague misses 2-pt jump shot from 19 ft,66,70
243,3,7:31.0,Defensive rebound by P. Millsap,,66,70
244,3,7:25.0,W. Barton misses 3-pt jump shot from 26 ft,,66,70
245,3,7:23.0,Offensive rebound by W. Chandler,,66,70
246,3,7:21.0,J. Murray misses 3-pt jump shot from 26 ft,,66,70
247,3,7:16.0,Offensive rebound by N. Jokić,,66,70
248,3,6:59.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Barton),,69,70
249,3,6:40.0,,Personal foul by P. Millsap (drawn by K. Towns),69,70
250,3,6:40.0,,Minnesota full timeout,69,70
251,3,6:29.0,,J. Teague makes 3-pt jump shot from 25 ft,69,73
252,3,6:02.0,N. Jokić makes 3-pt jump shot from 24 ft,,72,73
253,3,5:36.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by J. Butler),72,76
254,3,5:25.0,Personal foul by T. Gibson (drawn by N. Jokić),,72,76
255,3,5:25.0,,N. Bjelica enters the game for T. Gibson,72,76
256,3,5:19.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),,75,76
257,3,4:53.0,,K. Towns misses 2-pt hook shot from 7 ft,75,76
258,3,4:51.0,,Offensive rebound by K. Towns,75,76
259,3,4:48.0,,K. Towns makes 2-pt hook shot from 4 ft,75,78
260,3,4:38.0,J. Murray makes 2-pt layup from 1 ft,,77,78
261,3,4:18.0,,N. Bjelica misses 2-pt layup from 2 ft,77,78
262,3,4:18.0,,Offensive rebound by Team,77,78
263,3,4:18.0,Loose ball foul by N. Jokić (drawn by K. Towns),,77,78
264,3,4:18.0,,J. Crawford enters the game for J. Butler,77,78
265,3,4:06.0,,Shooting foul by J. Murray (drawn by J. Teague),77,78
266,3,4:06.0,,J. Teague makes free throw 1 of 2,77,79
267,3,4:06.0,,J. Teague makes free throw 2 of 2,77,80
268,3,3:45.0,P. Millsap misses 2-pt jump shot from 17 ft,,77,80
269,3,3:41.0,Offensive rebound by W. Barton,,77,80
270,3,3:36.0,W. Barton makes 2-pt layup from 1 ft,,79,80
271,3,3:35.0,,Minnesota full timeout,79,80
272,3,3:35.0,G. Harris enters the game for P. Millsap,,79,80
273,3,3:35.0,M. Plumlee enters the game for W. Chandler,,79,80
274,3,3:17.0,,K. Towns misses 2-pt dunk at rim (block by W. Barton),79,80
275,3,3:14.0,Defensive rebound by W. Barton,,79,80
276,3,3:10.0,Turnover by W. Barton (lost ball; steal by N. Bjelica),,79,80
277,3,3:08.0,,Turnover by N. Bjelica (out of bounds lost ball),79,80
278,3,3:00.0,Turnover by M. Plumlee (bad pass; steal by N. Bjelica),,79,80
279,3,2:42.0,,K. Towns misses 2-pt layup at rim (block by M. Plumlee),79,80
280,3,2:42.0,,Offensive rebound by Team,79,80
281,3,2:39.0,,A. Wiggins makes 2-pt jump shot from 15 ft (assist by J. Teague),79,82
282,3,2:21.0,J. Murray misses 3-pt jump shot from 25 ft,,79,82
283,3,2:17.0,,Defensive rebound by A. Wiggins,79,82
284,3,2:04.0,,J. Crawford makes 2-pt layup from 2 ft,79,84
285,3,2:04.0,Denver full timeout,,79,84
286,3,1:51.0,J. Murray misses 3-pt jump shot from 23 ft,,79,84
287,3,1:50.0,,Defensive rebound by Team,79,84
288,3,1:50.0,Loose ball foul by M. Plumlee (drawn by A. Wiggins),,79,84
289,3,1:39.0,,N. Bjelica misses 3-pt jump shot from 25 ft,79,84
290,3,1:37.0,Defensive rebound by Team,,79,84
291,3,1:25.0,N. Jokić makes 2-pt jump shot from 9 ft (assist by W. Barton),,81,84
292,3,1:07.0,,J. Teague misses 2-pt jump shot from 5 ft,81,84
293,3,1:05.0,,Offensive rebound by K. Towns,81,84
294,3,1:05.0,,Shooting foul by W. Barton (drawn by K. Towns),81,84
295,3,1:05.0,,K. Towns makes free throw 1 of 2,81,85
296,3,1:05.0,,K. Towns makes free throw 2 of 2,81,86
297,3,0:57.0,Shooting foul by J. Teague (drawn by J. Murray),,81,86
298,3,0:57.0,J. Murray misses free throw 1 of 2,,81,86
299,3,0:57.0,Offensive rebound by Team,,81,86
300,3,0:57.0,W. Chandler enters the game for W. Barton,,81,86
301,3,0:57.0,J. Murray misses free throw 2 of 2,,81,86
302,3,0:56.0,,Defensive rebound by K. Towns,81,86
303,3,0:39.0,,J. Crawford misses 2-pt layup at rim,81,86
304,3,0:37.0,Defensive rebound by M. Plumlee,,81,86
305,3,0:30.0,G. Harris misses 3-pt jump shot from 22 ft,,81,86
306,3,0:27.0,,Defensive rebound by K. Towns,81,86
307,3,0:06.0,,N. Bjelica misses 3-pt jump shot from 22 ft,81,86
308,3,0:02.0,Defensive rebound by M. Plumlee,,81,86
309,4,11:48.0,M. Plumlee makes 2-pt dunk at rim (assist by W. Barton),,83,86
310,4,11:26.0,,J. Butler misses 2-pt jump shot from 16 ft,83,86
311,4,11:24.0,Defensive rebound by W. Chandler,,83,86
312,4,11:16.0,W. Barton misses 2-pt layup from 1 ft,,83,86
313,4,11:14.0,Offensive rebound by M. Plumlee,,83,86
314,4,11:12.0,D. Harris misses 3-pt jump shot from 25 ft,,83,86
315,4,11:12.0,,Defensive rebound by J. Butler,83,86
316,4,11:01.0,,J. Crawford misses 2-pt jump shot from 15 ft,83,86
317,4,10:58.0,Defensive rebound by M. Plumlee,,83,86
318,4,10:51.0,W. Barton misses 2-pt layup from 4 ft (block by J. Butler),,83,86
319,4,10:51.0,,Defensive rebound by J. Butler,83,86
320,4,10:49.0,,Personal foul by M. Plumlee (drawn by J. Crawford),83,86
321,4,10:49.0,,G. Dieng enters the game for K. Towns,83,86
322,4,10:26.0,,G. Dieng misses 3-pt jump shot from 23 ft,83,86
323,4,10:23.0,Defensive rebound by D. Harris,,83,86
324,4,10:01.0,Turnover by W. Chandler (lost ball; steal by J. Crawford),,83,86
325,4,9:53.0,,G. Dieng makes 2-pt jump shot from 18 ft (assist by T. Jones),83,88
326,4,9:32.0,W. Barton misses 2-pt jump shot from 11 ft,,83,88
327,4,9:31.0,,Defensive rebound by J. Butler,83,88
328,4,9:31.0,,Personal foul by W. Barton (drawn by J. Butler),83,88
329,4,9:31.0,N. Jokić enters the game for M. Plumlee,,83,88
330,4,9:14.0,,J. Butler misses 2-pt jump shot from 18 ft,83,88
331,4,9:11.0,Defensive rebound by W. Barton,,83,88
332,4,9:07.0,G. Harris misses 2-pt layup from 1 ft,,83,88
333,4,9:07.0,,Defensive rebound by Team,83,88
334,4,9:04.0,,K. Towns enters the game for G. Dieng,83,88
335,4,8:47.0,,K. Towns misses 2-pt jump shot from 8 ft,83,88
336,4,8:45.0,Defensive rebound by W. Barton,,83,88
337,4,8:28.0,D. Harris makes 2-pt jump shot from 20 ft (assist by W. Barton),,85,88
338,4,8:05.0,,K. Towns makes 2-pt layup at rim (assist by J. Crawford),85,90
339,4,7:54.0,W. Barton misses 2-pt layup from 1 ft,,85,90
340,4,7:54.0,,Defensive rebound by J. Crawford,85,90
341,4,7:50.0,,Shooting foul by N. Jokić (drawn by J. Butler),85,90
342,4,7:50.0,,J. Butler makes free throw 1 of 2,85,91
343,4,7:50.0,,J. Teague enters the game for T. Jones,85,91
344,4,7:50.0,,A. Wiggins enters the game for J. Crawford,85,91
345,4,7:50.0,J. Murray enters the game for W. Barton,,85,91
346,4,7:50.0,,J. Butler makes free throw 2 of 2,85,92
347,4,7:36.0,G. Harris makes 2-pt jump shot from 10 ft (assist by N. Jokić),,87,92
348,4,7:20.0,Offensive charge foul by J. Butler (drawn by D. Harris),,87,92
349,4,7:20.0,,Turnover by J. Butler (offensive foul),87,92
350,4,7:20.0,,T. Gibson enters the game for D. Rose,87,92
351,4,7:20.0,P. Millsap enters the game for D. Harris,,87,92
352,4,7:14.0,N. Jokić misses 2-pt jump shot from 15 ft,,87,92
353,4,7:11.0,,Defensive rebound by K. Towns,87,92
354,4,7:00.0,,J. Butler makes 2-pt jump shot from 14 ft,87,94
355,4,6:48.0,Personal block foul by J. Butler (drawn by G. Harris),,87,94
356,4,6:48.0,,Minnesota full timeout,87,94
357,4,6:48.0,W. Barton enters the game for G. Harris,,87,94
358,4,6:43.0,N. Jokić makes 2-pt jump shot from 13 ft,,89,94
359,4,6:21.0,,T. Gibson misses 2-pt dunk from 2 ft (block by P. Millsap),89,94
360,4,6:17.0,,Offensive rebound by K. Towns,89,94
361,4,6:17.0,,K. Towns makes 2-pt layup at rim,89,96
362,4,6:07.0,P. Millsap misses 3-pt jump shot from 25 ft,,89,96
363,4,6:07.0,,Defensive rebound by A. Wiggins,89,96
364,4,5:48.0,,Personal foul by W. Chandler (drawn by J. Butler),89,96
365,4,5:38.0,,T. Gibson misses 2-pt layup from 4 ft,89,96
366,4,5:36.0,Defensive rebound by N. Jokić,,89,96
367,4,5:27.0,J. Murray misses 2-pt jump shot from 10 ft,,89,96
368,4,5:22.0,Offensive rebound by N. Jokić,,89,96
369,4,5:19.0,J. Murray makes 2-pt layup from 2 ft,,91,96
370,4,4:55.0,,J. Butler misses 2-pt jump shot from 20 ft,91,96
371,4,4:53.0,Defensive rebound by W. Barton,,91,96
372,4,4:41.0,W. Barton misses 3-pt jump shot from 25 ft,,91,96
373,4,4:36.0,,Defensive rebound by K. Towns,91,96
374,4,4:26.0,,J. Teague makes 3-pt jump shot from 26 ft (assist by A. Wiggins),91,99
375,4,4:26.0,Denver full timeout,,91,99
376,4,4:18.0,Personal foul by K. Towns (drawn by N. Jokić),,91,99
377,4,4:13.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),,94,99
378,4,3:53.0,,Personal foul by W. Chandler (drawn by J. Butler),94,99
379,4,3:53.0,,J. Butler misses free throw 1 of 2,94,99
380,4,3:53.0,,Offensive rebound by Team,94,99
381,4,3:53.0,,J. Butler misses free throw 2 of 2,94,99
382,4,3:51.0,Defensive rebound by N. Jokić,,94,99
383,4,3:35.0,J. Murray makes 2-pt jump shot from 21 ft,,96,99
384,4,3:06.0,,Turnover by J. Butler (turnover),96,99
385,4,3:06.0,,Loose ball foul by J. Teague (drawn by W. Chandler),96,99
386,4,2:52.0,J. Murray makes 3-pt jump shot from 25 ft,,99,99
387,4,2:51.0,,Minnesota full timeout,99,99
388,4,2:33.0,,J. Butler makes 2-pt jump shot from 12 ft,99,101
389,4,2:21.0,J. Murray misses 2-pt jump shot from 7 ft,,99,101
