,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
144,2,9:04.0,,J. Martin makes 2-pt layup from 2 ft (assist by M. Chalmers),30,28
145,2,9:04.0,,Shooting foul by S. Dekker (drawn by J. Martin),30,28
146,2,9:04.0,,W. Selden enters the game for M. Chalmers,30,28
147,2,9:04.0,,J. Martin makes free throw 1 of 1,30,29
148,2,8:48.0,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Teodosić),,33,29
149,2,8:32.0,,D. Davis misses 2-pt dunk from 2 ft,33,29
150,2,8:29.0,Defensive rebound by M. Harrell,,33,29
151,2,8:26.0,S. Dekker misses 2-pt dunk from 1 ft,,33,29
152,2,8:23.0,,Defensive rebound by W. Selden,33,29
153,2,8:16.0,,Offensive foul by J. Martin (drawn by M. Teodosić),33,29
154,2,8:16.0,,Turnover by J. Martin (offensive foul),33,29
155,2,8:16.0,W. Johnson enters the game for S. Thornwell,,33,29
156,2,8:16.0,,M. Gasol enters the game for J. Martin,33,29
157,2,8:09.0,L. Williams makes 2-pt layup from 2 ft (assist by M. Teodosić),,35,29
158,2,7:56.0,,Turnover by D. Davis (lost ball; steal by W. Johnson),35,29
159,2,7:51.0,L. Williams misses 3-pt jump shot from 25 ft,,35,29
160,2,7:48.0,,Defensive rebound by W. Selden,35,29
161,2,7:39.0,D. Jordan enters the game for M. Harrell,,35,29
162,2,7:39.0,B. Griffin enters the game for S. Dekker,,35,29
163,2,7:34.0,,Turnover by M. Gasol (turnover; steal by W. Johnson),35,29
164,2,7:33.0,D. Jordan makes 2-pt dunk at rim (assist by L. Williams),,37,29
165,2,7:33.0,,Memphis full timeout,37,29
166,2,7:33.0,,M. Chalmers enters the game for A. Harrison,37,29
167,2,7:33.0,,M. Henry enters the game for D. Davis,37,29
168,2,7:20.0,,M. Henry makes 3-pt jump shot from 22 ft (assist by M. Gasol),37,32
169,2,7:03.0,B. Griffin misses 3-pt jump shot from 24 ft,,37,32
170,2,7:03.0,,Defensive rebound by Team,37,32
171,2,7:03.0,Loose ball foul by D. Jordan (drawn by M. Gasol),,37,32
172,2,6:53.0,,M. Gasol makes 3-pt jump shot from 24 ft (assist by M. Chalmers),37,35
173,2,6:26.0,B. Griffin makes 2-pt hook shot from 7 ft,,39,35
174,2,6:16.0,,M. Chalmers makes 2-pt layup from 3 ft,39,37
175,2,6:04.0,W. Johnson misses 3-pt jump shot from 22 ft,,39,37
176,2,6:02.0,,Defensive rebound by D. Brooks,39,37
177,2,5:52.0,,M. Chalmers makes 2-pt jump shot from 13 ft,39,39
178,2,5:39.0,M. Teodosić misses 2-pt layup from 5 ft (block by M. Gasol),,39,39
179,2,5:36.0,,Defensive rebound by M. Chalmers,39,39
180,2,5:34.0,,D. Brooks makes 2-pt layup from 1 ft (assist by M. Chalmers),39,41
181,2,5:09.0,M. Teodosić makes 3-pt jump shot from 25 ft (assist by B. Griffin),,42,41
182,2,4:53.0,,M. Chalmers makes 2-pt layup from 3 ft,42,43
183,2,4:38.0,M. Teodosić misses 3-pt jump shot from 26 ft,,42,43
184,2,4:35.0,,Defensive rebound by M. Henry,42,43
185,2,4:32.0,,Turnover by M. Henry (bad pass),42,43
186,2,4:32.0,T. Wallace enters the game for M. Teodosić,,42,43
187,2,4:20.0,L. Williams makes 3-pt jump shot from 25 ft (assist by T. Wallace),,45,43
188,2,3:58.0,,M. Henry misses 3-pt jump shot from 22 ft,45,43
189,2,3:56.0,Defensive rebound by W. Johnson,,45,43
190,2,3:52.0,D. Jordan makes 2-pt layup from 4 ft (assist by L. Williams),,47,43
191,2,3:52.0,Shooting foul by M. Gasol (drawn by D. Jordan),,47,43
192,2,3:52.0,,I. Rabb enters the game for M. Henry,47,43
193,2,3:52.0,,A. Harrison enters the game for M. Chalmers,47,43
194,2,3:52.0,D. Jordan makes free throw 1 of 1,,48,43
195,2,3:42.0,,Turnover by D. Brooks (turnover),48,43
196,2,3:42.0,,Loose ball foul by M. Gasol (drawn by L. Williams),48,43
197,2,3:42.0,L. Williams makes free throw 1 of 2,,49,43
198,2,3:42.0,L. Williams makes free throw 2 of 2,,50,43
199,2,3:25.0,,Personal foul by T. Wallace (drawn by A. Harrison),50,43
200,2,3:25.0,,A. Harrison makes free throw 1 of 2,50,44
201,2,3:25.0,,A. Harrison makes free throw 2 of 2,50,45
202,2,3:03.0,B. Griffin makes 3-pt jump shot from 26 ft,,53,45
203,2,2:45.0,,A. Harrison misses 3-pt jump shot from 22 ft,53,45
204,2,2:42.0,Defensive rebound by D. Jordan,,53,45
205,2,2:36.0,L. Williams misses 3-pt jump shot from 24 ft,,53,45
206,2,2:33.0,,Defensive rebound by M. Gasol,53,45
207,2,2:29.0,,M. Gasol misses 3-pt jump shot from 26 ft,53,45
208,2,2:25.0,Defensive rebound by D. Jordan,,53,45
209,2,2:10.0,L. Williams makes 3-pt jump shot from 22 ft (assist by D. Jordan),,56,45
210,2,2:02.0,,Memphis full timeout,56,45
211,2,2:02.0,,M. Chalmers enters the game for W. Selden,56,45
212,2,1:52.0,,A. Harrison makes 2-pt jump shot from 17 ft (assist by M. Chalmers),56,47
213,2,1:36.0,Turnover by B. Griffin (bad pass),,56,47
214,2,1:22.0,,Turnover by D. Brooks (bad pass; steal by L. Williams),56,47
215,2,1:19.0,D. Jordan makes 2-pt dunk from 1 ft (assist by L. Williams),,58,47
216,2,1:19.0,Shooting foul by M. Chalmers (drawn by D. Jordan),,58,47
217,2,1:19.0,,M. Henry enters the game for D. Brooks,58,47
218,2,1:19.0,D. Jordan misses free throw 1 of 1,,58,47
219,2,1:13.0,,Defensive rebound by M. Gasol,58,47
220,2,1:08.0,,Def 3 sec tech foul by D. Jordan,58,47
221,2,1:08.0,,M. Gasol makes technical free throw,58,48
222,2,0:57.0,,I. Rabb makes 2-pt hook shot from 2 ft (assist by M. Chalmers),58,50
223,2,0:42.0,Offensive foul by W. Johnson (drawn by M. Chalmers),,58,50
224,2,0:42.0,Turnover by W. Johnson (offensive foul),,58,50
225,2,0:23.0,,M. Henry misses 3-pt jump shot from 25 ft,58,50
226,2,0:20.0,Defensive rebound by D. Jordan,,58,50
227,2,0:00.0,L. Williams misses 3-pt jump shot from 28 ft,,58,50
228,2,0:00.0,Offensive rebound by Team,,58,50
229,3,11:36.0,,J. Martin makes 2-pt jump shot from 14 ft (assist by A. Harrison),58,52
230,3,11:34.0,,Technical foul by A. Harrison,58,52
231,3,11:34.0,M. Teodosić makes technical free throw,,59,52
232,3,11:11.0,B. Griffin misses 2-pt jump shot from 13 ft,,59,52
233,3,11:08.0,,Defensive rebound by M. Gasol,59,52
234,3,10:53.0,,Turnover by M. Gasol (lost ball; steal by W. Johnson),59,52
235,3,10:49.0,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Wallace),,61,52
236,3,10:32.0,,Personal foul by M. Teodosić (drawn by J. Martin),61,52
237,3,10:28.0,,Turnover by A. Harrison (bad pass; steal by W. Johnson),61,52
238,3,10:23.0,T. Wallace misses 2-pt layup from 2 ft (block by M. Gasol),,61,52
239,3,10:23.0,,Defensive rebound by Team,61,52
240,3,10:11.0,,Personal foul by M. Teodosić (drawn by D. Brooks),61,52
241,3,10:04.0,,Personal foul by T. Wallace (drawn by A. Harrison),61,52
242,3,9:52.0,,A. Harrison misses 3-pt jump shot from 26 ft,61,52
243,3,9:49.0,,Offensive rebound by J. Martin,61,52
244,3,9:48.0,,J. Martin makes 2-pt layup from 2 ft,61,54
245,3,9:37.0,M. Teodosić misses 3-pt jump shot from 23 ft,,61,54
246,3,9:34.0,,Defensive rebound by D. Brooks,61,54
247,3,9:27.0,,J. Martin makes 2-pt layup from 1 ft (assist by M. Gasol),61,56
248,3,9:11.0,Personal foul by W. Selden (drawn by B. Griffin),,61,56
249,3,9:06.0,T. Wallace misses 2-pt jump shot from 13 ft,,61,56
250,3,9:02.0,,Defensive rebound by J. Martin,61,56
251,3,8:50.0,,Personal foul by D. Jordan (drawn by M. Gasol),61,56
252,3,8:39.0,,A. Harrison makes 3-pt jump shot from 22 ft (assist by M. Gasol),61,59
253,3,8:18.0,M. Teodosić makes 3-pt jump shot from 25 ft,,64,59
254,3,7:58.0,,Turnover by J. Martin (lost ball; steal by B. Griffin),64,59
255,3,7:44.0,W. Johnson misses 2-pt jump shot from 21 ft,,64,59
256,3,7:41.0,,Defensive rebound by J. Martin,64,59
257,3,7:37.0,,Turnover by A. Harrison (bad pass; steal by W. Johnson),64,59
258,3,7:28.0,M. Teodosić makes 2-pt jump shot from 12 ft,,66,59
259,3,6:58.0,,W. Selden makes 2-pt layup from 2 ft,66,61
260,3,6:41.0,M. Teodosić makes 3-pt jump shot from 24 ft (assist by B. Griffin),,69,61
261,3,6:13.0,,Turnover by A. Harrison (bad pass; steal by W. Johnson),69,61
262,3,6:10.0,,Offensive charge foul by W. Johnson (drawn by D. Brooks),69,61
263,3,6:10.0,Turnover by W. Johnson (offensive foul),,69,61
264,3,6:10.0,,Memphis full timeout,69,61
265,3,6:10.0,,M. Chalmers enters the game for A. Harrison,69,61
266,3,5:59.0,,J. Martin makes 2-pt dunk from 1 ft (assist by W. Selden),69,63
267,3,5:46.0,Personal foul by J. Martin (drawn by B. Griffin),,69,63
268,3,5:46.0,,I. Rabb enters the game for J. Martin,69,63
269,3,5:46.0,L. Williams enters the game for M. Teodosić,,69,63
270,3,5:40.0,Turnover by L. Williams (out of bounds lost ball),,69,63
271,3,5:23.0,,Personal foul by T. Wallace (drawn by M. Chalmers),69,63
272,3,5:23.0,,M. Chalmers makes free throw 1 of 2,69,64
273,3,5:23.0,,M. Henry enters the game for W. Selden,69,64
274,3,5:23.0,,M. Chalmers makes free throw 2 of 2,69,65
275,3,5:14.0,D. Jordan misses 2-pt layup from 1 ft,,69,65
276,3,5:11.0,,Defensive rebound by M. Chalmers,69,65
277,3,5:07.0,,Personal foul by D. Jordan (drawn by M. Chalmers),69,65
278,3,5:07.0,,M. Chalmers misses free throw 1 of 2,69,65
279,3,5:07.0,,Offensive rebound by Team,69,65
280,3,5:07.0,M. Harrell enters the game for D. Jordan,,69,65
281,3,5:07.0,,M. Chalmers makes free throw 2 of 2,69,66
282,3,4:54.0,L. Williams makes 2-pt jump shot from 16 ft (assist by B. Griffin),,71,66
283,3,4:29.0,,D. Brooks misses 2-pt jump shot from 18 ft,71,66
284,3,4:26.0,Defensive rebound by B. Griffin,,71,66
285,3,4:18.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by L. Williams),,74,66
286,3,4:17.0,,Memphis full timeout,74,66
287,3,4:03.0,,D. Brooks makes 2-pt layup from 2 ft (assist by M. Gasol),74,68
288,3,3:50.0,T. Wallace misses 2-pt layup from 3 ft (block by M. Gasol),,74,68
289,3,3:49.0,,Defensive rebound by M. Henry,74,68
290,3,3:29.0,,I. Rabb makes 2-pt layup from 2 ft (assist by M. Chalmers),74,70
291,3,3:18.0,B. Griffin misses 3-pt jump shot from 23 ft,,74,70
292,3,3:14.0,,Defensive rebound by M. Gasol,74,70
293,3,3:10.0,,M. Gasol misses 3-pt jump shot from 26 ft,74,70
294,3,3:06.0,Defensive rebound by T. Wallace,,74,70
295,3,2:56.0,L. Williams misses 3-pt jump shot from 25 ft,,74,70
296,3,2:53.0,,Defensive rebound by M. Gasol,74,70
297,3,2:38.0,,M. Henry misses 2-pt layup from 8 ft (block by L. Williams),74,70
298,3,2:34.0,Defensive rebound by M. Harrell,,74,70
299,3,2:33.0,,D. Davis enters the game for M. Gasol,74,70
300,3,2:33.0,S. Thornwell enters the game for W. Johnson,,74,70
301,3,2:33.0,LA Clippers full timeout,,74,70
302,3,2:33.0,,Loose ball foul by D. Davis (drawn by B. Griffin),74,70
303,3,2:16.0,B. Griffin makes 2-pt dunk from 1 ft,,76,70
304,3,1:57.0,,Turnover by I. Rabb (bad pass; steal by S. Thornwell),76,70
305,3,1:44.0,T. Wallace misses 2-pt layup from 4 ft (block by M. Henry),,76,70
306,3,1:42.0,,Defensive rebound by D. Davis,76,70
307,3,1:37.0,,I. Rabb misses 2-pt jump shot from 14 ft,76,70
308,3,1:34.0,Defensive rebound by B. Griffin,,76,70
309,3,1:24.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,78,70
310,3,1:04.0,,I. Rabb makes 2-pt jump shot from 19 ft (assist by D. Brooks),78,72
311,3,0:56.0,L. Williams makes 2-pt jump shot from 20 ft,,80,72
312,3,0:37.0,,I. Rabb makes 2-pt jump shot from 10 ft (assist by M. Chalmers),80,74
313,3,0:31.0,L. Williams misses 3-pt jump shot from 26 ft,,80,74
314,3,0:27.0,Offensive rebound by T. Wallace,,80,74
315,3,0:10.0,L. Williams makes 3-pt jump shot from 25 ft,,83,74
316,3,0:00.0,,D. Davis misses 2-pt layup at rim (block by M. Harrell),83,74
317,3,0:00.0,,Offensive rebound by D. Davis,83,74
318,3,0:00.0,,D. Davis makes 2-pt layup at rim,83,76
319,4,11:45.0,M. Harrell makes 2-pt dunk from 1 ft (assist by M. Teodosić),,85,76
320,4,11:18.0,,A. Harrison misses 3-pt jump shot from 25 ft,85,76
321,4,11:18.0,,Offensive rebound by Team,85,76
322,4,11:18.0,,Turnover by Team (shot clock),85,76
323,4,11:07.0,M. Harrell makes 2-pt dunk from 1 ft (assist by M. Teodosić),,87,76
324,4,10:45.0,,M. Henry misses 3-pt jump shot from 25 ft,87,76
325,4,10:41.0,Defensive rebound by S. Dekker,,87,76
326,4,10:36.0,S. Dekker misses 2-pt jump shot from 2 ft (block by M. Chalmers),,87,76
327,4,10:36.0,,Defensive rebound by Team,87,76
328,4,10:36.0,,M. Gasol enters the game for I. Rabb,87,76
329,4,10:24.0,,M. Henry misses 2-pt layup from 6 ft,87,76
330,4,10:19.0,,Offensive rebound by D. Davis,87,76
331,4,10:19.0,,D. Davis misses 2-pt layup at rim,87,76
332,4,10:19.0,Defensive rebound by M. Harrell,,87,76
333,4,10:19.0,Shooting foul by M. Chalmers (drawn by S. Thornwell),,87,76
334,4,10:19.0,S. Thornwell misses free throw 1 of 2,,87,76
335,4,10:19.0,Offensive rebound by Team,,87,76
336,4,10:19.0,S. Thornwell makes free throw 2 of 2,,88,76
337,4,10:03.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by A. Harrison),88,78
338,4,9:51.0,M. Teodosić misses 3-pt jump shot from 25 ft,,88,78
339,4,9:49.0,,Defensive rebound by M. Gasol,88,78
340,4,9:38.0,,M. Gasol misses 3-pt jump shot from 25 ft,88,78
341,4,9:35.0,Defensive rebound by L. Williams,,88,78
342,4,9:31.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,90,78
343,4,9:05.0,,M. Chalmers misses 3-pt jump shot from 24 ft,90,78
344,4,9:02.0,Defensive rebound by M. Harrell,,90,78
345,4,8:56.0,Personal foul by M. Chalmers (drawn by L. Williams),,90,78
346,4,8:43.0,S. Dekker makes 2-pt jump shot from 5 ft (assist by L. Williams),,92,78
347,4,8:37.0,,Memphis full timeout,92,78
348,4,8:37.0,,W. Selden enters the game for M. Chalmers,92,78
349,4,8:37.0,,J. Martin enters the game for D. Davis,92,78
350,4,8:19.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by A. Harrison),92,81
351,4,8:01.0,M. Harrell misses 2-pt dunk from 1 ft (block by M. Gasol),,92,81
352,4,7:58.0,,Defensive rebound by J. Martin,92,81
353,4,7:56.0,,J. Martin makes 2-pt dunk from 1 ft,92,83
354,4,7:35.0,Personal foul by A. Harrison (drawn by M. Teodosić),,92,83
355,4,7:35.0,B. Griffin enters the game for S. Thornwell,,92,83
356,4,7:35.0,W. Johnson enters the game for M. Harrell,,92,83
357,4,7:35.0,D. Jordan enters the game for S. Dekker,,92,83
358,4,7:28.0,L. Williams makes 2-pt jump shot from 6 ft,,94,83
359,4,7:04.0,,A. Harrison misses 3-pt jump shot from 25 ft,94,83
360,4,7:01.0,Defensive rebound by D. Jordan,,94,83
361,4,7:00.0,Turnover by D. Jordan (bad pass),,94,83
362,4,6:45.0,,Turnover by W. Selden (bad pass; steal by L. Williams),94,83
363,4,6:41.0,L. Williams makes 2-pt layup from 1 ft,,96,83
364,4,6:28.0,,M. Gasol misses 3-pt jump shot from 25 ft,96,83
365,4,6:28.0,Defensive rebound by B. Griffin,,96,83
366,4,6:16.0,Shooting foul by M. Gasol (drawn by L. Williams),,96,83
367,4,6:16.0,L. Williams makes free throw 1 of 2,,97,83
368,4,6:16.0,,M. Chalmers enters the game for M. Henry,97,83
369,4,6:16.0,,D. Brooks enters the game for A. Harrison,97,83
370,4,6:16.0,L. Williams misses free throw 2 of 2,,97,83
371,4,6:13.0,,Defensive rebound by M. Gasol,97,83
372,4,6:02.0,,W. Selden misses 3-pt jump shot from 22 ft,97,83
373,4,5:58.0,Defensive rebound by D. Jordan,,97,83
374,4,5:53.0,Turnover by L. Williams (out of bounds lost ball),,97,83
375,4,5:46.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by M. Gasol),97,86
376,4,5:27.0,Offensive foul by M. Teodosić (drawn by M. Chalmers),,97,86
377,4,5:27.0,Turnover by M. Teodosić (offensive foul),,97,86
378,4,5:17.0,,Personal foul by B. Griffin (drawn by M. Gasol),97,86
379,4,5:13.0,,D. Brooks makes 2-pt layup from 2 ft (assist by M. Gasol),97,88
