,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
25,1,7:43.0,B. Bogdanović misses 2-pt jump shot from 15 ft (block by T. Prince),,7,11
26,1,7:43.0,,Defensive rebound by K. Bazemore,7,11
27,1,7:37.0,,T. Prince misses 3-pt jump shot from 25 ft,7,11
28,1,7:34.0,,Offensive rebound by E. İlyasova,7,11
29,1,7:25.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by D. Schröder),7,13
30,1,7:25.0,Indiana full timeout,,7,13
31,1,7:03.0,B. Bogdanović makes 2-pt layup from 1 ft,,9,13
32,1,6:48.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by T. Prince),9,16
33,1,6:29.0,Personal foul by M. Plumlee (drawn by M. Turner),,9,16
34,1,6:29.0,,J. Collins enters the game for M. Plumlee,9,16
35,1,6:16.0,V. Oladipo misses 2-pt jump shot from 13 ft,,9,16
36,1,6:13.0,,Defensive rebound by J. Collins,9,16
37,1,6:04.0,,J. Collins makes 2-pt dunk from 1 ft (assist by D. Schröder),9,18
38,1,5:48.0,M. Turner misses 3-pt jump shot from 24 ft,,9,18
39,1,5:44.0,Offensive rebound by T. Young,,9,18
40,1,5:44.0,M. Turner makes 2-pt layup from 1 ft (assist by T. Young),,11,18
41,1,5:44.0,Shooting foul by J. Collins (drawn by M. Turner),,11,18
42,1,5:44.0,M. Turner makes free throw 1 of 1,,12,18
43,1,5:33.0,,Personal foul by V. Oladipo (drawn by J. Collins),12,18
44,1,5:22.0,,Personal foul by D. Collison (drawn by D. Schröder),12,18
45,1,5:22.0,C. Joseph enters the game for D. Collison,,12,18
46,1,5:08.0,,D. Schröder misses 2-pt jump shot from 1 ft,12,18
47,1,5:05.0,Defensive rebound by C. Joseph,,12,18
48,1,4:58.0,M. Turner misses 3-pt jump shot from 25 ft,,12,18
49,1,4:54.0,,Defensive rebound by T. Prince,12,18
50,1,4:37.0,,E. İlyasova misses 2-pt jump shot from 16 ft,12,18
51,1,4:33.0,Defensive rebound by V. Oladipo,,12,18
52,1,4:18.0,T. Young misses 2-pt hook shot from 4 ft,,12,18
53,1,4:14.0,,Defensive rebound by J. Collins,12,18
54,1,3:56.0,,T. Prince makes 2-pt layup from 1 ft (assist by D. Schröder),12,20
55,1,3:46.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by M. Turner),,15,20
56,1,3:35.0,,Turnover by J. Collins (bad pass; steal by B. Bogdanović),15,20
57,1,3:33.0,B. Bogdanović makes 2-pt dunk at rim,,17,20
58,1,3:33.0,,Atlanta full timeout,17,20
59,1,3:33.0,,M. Belinelli enters the game for E. İlyasova,17,20
60,1,3:33.0,,D. Bembry enters the game for K. Bazemore,17,20
61,1,3:33.0,L. Stephenson enters the game for T. Young,,17,20
62,1,3:33.0,D. Sabonis enters the game for B. Bogdanović,,17,20
63,1,3:20.0,,Shooting foul by D. Sabonis (drawn by J. Collins),17,20
64,1,3:20.0,,J. Collins makes free throw 1 of 2,17,21
65,1,3:20.0,,I. Taylor enters the game for D. Schröder,17,21
66,1,3:20.0,,J. Collins makes free throw 2 of 2,17,22
67,1,3:05.0,V. Oladipo makes 2-pt layup from 10 ft,,19,22
68,1,3:05.0,Shooting foul by T. Prince (drawn by V. Oladipo),,19,22
69,1,3:05.0,,L. Babbitt enters the game for T. Prince,19,22
70,1,3:05.0,V. Oladipo makes free throw 1 of 1,,20,22
71,1,2:47.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by I. Taylor),20,24
72,1,2:34.0,M. Turner misses 2-pt jump shot from 19 ft,,20,24
73,1,2:31.0,,Defensive rebound by M. Belinelli,20,24
74,1,2:27.0,,M. Belinelli misses 3-pt jump shot from 26 ft,20,24
75,1,2:21.0,Defensive rebound by L. Stephenson,,20,24
76,1,2:18.0,L. Stephenson makes 2-pt jump shot from 16 ft,,22,24
77,1,2:01.0,,I. Taylor misses 3-pt jump shot from 25 ft,22,24
78,1,1:58.0,Defensive rebound by L. Stephenson,,22,24
79,1,1:45.0,D. Sabonis makes 2-pt hook shot from 10 ft,,24,24
80,1,1:26.0,,D. Bembry misses 2-pt layup from 9 ft (block by D. Sabonis),24,24
81,1,1:23.0,,Offensive rebound by D. Bembry,24,24
82,1,1:22.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by L. Babbitt),24,27
83,1,1:01.0,D. Sabonis misses 2-pt jump shot from 15 ft,,24,27
84,1,0:58.0,Offensive rebound by M. Turner,,24,27
85,1,0:58.0,M. Turner makes 2-pt layup at rim,,26,27
86,1,0:45.0,,Turnover by D. Bembry (out of bounds lost ball),26,27
87,1,0:45.0,,M. Plumlee enters the game for J. Collins,26,27
88,1,0:45.0,J. Young enters the game for V. Oladipo,,26,27
89,1,0:33.0,C. Joseph makes 2-pt jump shot from 15 ft,,28,27
90,1,0:19.0,,M. Belinelli misses 2-pt jump shot from 18 ft,28,27
91,1,0:15.0,Defensive rebound by D. Sabonis,,28,27
92,1,0:02.0,C. Joseph misses 3-pt jump shot from 24 ft (block by I. Taylor),,28,27
93,1,0:02.0,,Defensive rebound by D. Bembry,28,27
94,2,11:44.0,,L. Babbitt misses 3-pt jump shot from 27 ft,28,27
95,2,11:41.0,Defensive rebound by L. Stephenson,,28,27
96,2,11:28.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,28,27
97,2,11:23.0,,Defensive rebound by M. Plumlee,28,27
98,2,11:18.0,,M. Belinelli misses 3-pt jump shot from 25 ft,28,27
99,2,11:14.0,Defensive rebound by B. Bogdanović,,28,27
100,2,11:06.0,L. Stephenson misses 3-pt jump shot from 25 ft,,28,27
101,2,11:03.0,,Defensive rebound by M. Plumlee,28,27
102,2,10:49.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Belinelli),28,29
103,2,10:29.0,D. Sabonis makes 2-pt hook shot from 1 ft,,30,29
104,2,10:02.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by D. Bembry),30,31
105,2,9:40.0,L. Stephenson makes 2-pt dunk from 1 ft (assist by D. Sabonis),,32,31
106,2,9:19.0,,Shooting foul by D. Sabonis (drawn by M. Plumlee),32,31
107,2,9:19.0,,M. Plumlee makes free throw 1 of 2,32,32
108,2,9:19.0,,K. Bazemore enters the game for L. Babbitt,32,32
109,2,9:19.0,,M. Plumlee makes free throw 2 of 2,32,33
110,2,9:08.0,C. Joseph misses 2-pt jump shot from 12 ft,,32,33
111,2,9:05.0,,Defensive rebound by K. Bazemore,32,33
112,2,8:57.0,,M. Plumlee misses 2-pt layup from 1 ft,32,33
113,2,8:55.0,Defensive rebound by L. Stephenson,,32,33
114,2,8:41.0,B. Bogdanović makes 2-pt layup at rim (assist by L. Stephenson),,34,33
115,2,8:26.0,,D. Bembry makes 3-pt jump shot from 23 ft (assist by M. Plumlee),34,36
116,2,8:04.0,Personal foul by M. Belinelli (drawn by D. Sabonis),,34,36
117,2,7:35.0,C. Joseph makes 2-pt layup from 4 ft,,36,36
118,2,7:15.0,,M. Belinelli misses 2-pt jump shot from 21 ft,36,36
119,2,7:12.0,Defensive rebound by L. Stephenson,,36,36
120,2,6:59.0,C. Joseph misses 2-pt jump shot from 11 ft,,36,36
121,2,6:55.0,,Defensive rebound by D. Bembry,36,36
122,2,6:50.0,,Atlanta full timeout,36,36
123,2,6:50.0,,E. İlyasova enters the game for M. Plumlee,36,36
124,2,6:50.0,,T. Prince enters the game for I. Taylor,36,36
125,2,6:50.0,,D. Schröder enters the game for D. Bembry,36,36
126,2,6:50.0,T. Young enters the game for J. Young,,36,36
127,2,6:50.0,D. Collison enters the game for B. Bogdanović,,36,36
128,2,6:50.0,,J. Collins enters the game for K. Bazemore,36,36
129,2,6:38.0,,J. Collins makes 2-pt jump shot from 19 ft (assist by M. Belinelli),36,38
130,2,6:23.0,L. Stephenson makes 2-pt jump shot from 17 ft (assist by C. Joseph),,38,38
131,2,6:07.0,,T. Prince misses 3-pt jump shot from 24 ft,38,38
132,2,6:02.0,,Offensive rebound by J. Collins,38,38
133,2,6:00.0,,Shooting foul by T. Young (drawn by M. Belinelli),38,38
134,2,6:00.0,,J. Collins makes free throw 1 of 2,38,39
135,2,6:00.0,,K. Bazemore enters the game for M. Belinelli,38,39
136,2,6:00.0,V. Oladipo enters the game for C. Joseph,,38,39
137,2,6:00.0,,J. Collins makes free throw 2 of 2,38,40
138,2,5:51.0,,Violation by T. Prince (kicked ball),38,40
139,2,5:40.0,V. Oladipo makes 3-pt jump shot from 22 ft (assist by L. Stephenson),,41,40
140,2,5:26.0,,T. Prince misses 3-pt jump shot from 26 ft,41,40
141,2,5:23.0,Defensive rebound by V. Oladipo,,41,40
142,2,5:13.0,Shooting foul by E. İlyasova (drawn by T. Young),,41,40
143,2,5:13.0,T. Young makes free throw 1 of 2,,42,40
144,2,5:13.0,M. Turner enters the game for D. Sabonis,,42,40
145,2,5:13.0,T. Young makes free throw 2 of 2,,43,40
146,2,4:55.0,,D. Schröder misses 2-pt layup from 1 ft,43,40
147,2,4:54.0,,Offensive rebound by E. İlyasova,43,40
148,2,4:54.0,,E. İlyasova misses 2-pt layup from 1 ft,43,40
149,2,4:54.0,Defensive rebound by Team,,43,40
150,2,4:38.0,Turnover by L. Stephenson (lost ball; steal by D. Schröder),,43,40
151,2,4:34.0,,Turnover by J. Collins (lost ball; steal by V. Oladipo),43,40
152,2,4:32.0,,Violation by E. İlyasova (kicked ball),43,40
153,2,4:26.0,V. Oladipo misses 2-pt jump shot from 12 ft,,43,40
154,2,4:23.0,,Defensive rebound by T. Prince,43,40
155,2,4:14.0,,D. Schröder makes 2-pt layup from 1 ft,43,42
156,2,4:01.0,D. Collison makes 2-pt jump shot from 18 ft,,45,42
157,2,3:47.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by D. Schröder),45,45
158,2,3:40.0,Indiana full timeout,,45,45
159,2,3:40.0,B. Bogdanović enters the game for L. Stephenson,,45,45
160,2,3:28.0,Personal foul by K. Bazemore (drawn by T. Young),,45,45
161,2,3:12.0,V. Oladipo misses 2-pt jump shot from 9 ft,,45,45
162,2,3:11.0,Offensive rebound by Team,,45,45
163,2,3:11.0,Turnover by Team (shot clock),,45,45
164,2,3:04.0,,Shooting foul by M. Turner (drawn by J. Collins),45,45
165,2,3:04.0,,M. Belinelli enters the game for K. Bazemore,45,45
166,2,3:04.0,,J. Collins makes free throw 1 of 2,45,46
167,2,3:04.0,,J. Collins makes free throw 2 of 2,45,47
168,2,2:51.0,D. Collison misses 2-pt jump shot from 19 ft,,45,47
169,2,2:47.0,,Defensive rebound by E. İlyasova,45,47
170,2,2:41.0,,D. Schröder makes 2-pt layup from 1 ft,45,49
171,2,2:26.0,V. Oladipo misses 2-pt jump shot from 15 ft,,45,49
172,2,2:23.0,,Defensive rebound by J. Collins,45,49
173,2,2:17.0,,D. Schröder misses 3-pt jump shot from 25 ft,45,49
174,2,2:13.0,Defensive rebound by D. Collison,,45,49
175,2,2:00.0,M. Turner makes 2-pt jump shot from 9 ft,,47,49
176,2,1:45.0,,Turnover by J. Collins (bad pass),47,49
177,2,1:32.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,47,49
178,2,1:28.0,,Defensive rebound by J. Collins,47,49
179,2,1:20.0,,Turnover by M. Belinelli (traveling),47,49
180,2,1:07.0,M. Turner makes 2-pt jump shot from 17 ft (assist by D. Collison),,49,49
181,2,0:46.0,,T. Prince misses 3-pt jump shot from 23 ft,49,49
182,2,0:44.0,Defensive rebound by T. Young,,49,49
183,2,0:41.0,Shooting foul by D. Schröder (drawn by B. Bogdanović),,49,49
184,2,0:41.0,B. Bogdanović makes free throw 1 of 2,,50,49
185,2,0:41.0,D. Sabonis enters the game for D. Collison,,50,49
186,2,0:41.0,C. Joseph enters the game for M. Turner,,50,49
187,2,0:41.0,B. Bogdanović makes free throw 2 of 2,,51,49
188,2,0:30.0,,D. Schröder makes 2-pt layup from 1 ft,51,51
189,2,0:30.0,Violation by D. Sabonis (def goaltending),,51,51
190,2,0:13.0,V. Oladipo makes 2-pt layup at rim,,53,51
191,2,0:00.0,,M. Belinelli misses 3-pt jump shot from 22 ft,53,51
192,2,0:00.0,,Offensive rebound by Team,53,51
193,3,11:44.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Bazemore),53,53
194,3,11:31.0,,Offensive charge foul by T. Young (drawn by E. İlyasova),53,53
195,3,11:31.0,Turnover by T. Young (offensive foul),,53,53
196,3,11:11.0,,D. Schröder misses 2-pt layup at rim (block by M. Turner),53,53
197,3,11:07.0,Defensive rebound by V. Oladipo,,53,53
198,3,11:04.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,53,53
199,3,10:58.0,Offensive rebound by T. Young,,53,53
200,3,10:58.0,T. Young makes 2-pt layup at rim,,55,53
201,3,10:38.0,,T. Prince misses 2-pt jump shot from 10 ft,55,53
202,3,10:35.0,Defensive rebound by T. Young,,55,53
203,3,10:34.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),,57,53
204,3,10:34.0,,Atlanta full timeout,57,53
205,3,10:17.0,,E. İlyasova misses 3-pt jump shot from 25 ft,57,53
206,3,10:14.0,Defensive rebound by Team,,57,53
207,3,10:04.0,V. Oladipo misses 2-pt layup from 1 ft (block by M. Plumlee),,57,53
208,3,10:00.0,,Defensive rebound by D. Schröder,57,53
209,3,9:57.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),57,56
210,3,9:39.0,T. Young misses 2-pt layup from 1 ft,,57,56
211,3,9:34.0,Offensive rebound by M. Turner,,57,56
212,3,9:34.0,M. Turner makes 2-pt layup at rim,,59,56
213,3,9:18.0,,M. Plumlee misses 2-pt hook shot from 3 ft,59,56
214,3,9:18.0,,Offensive rebound by Team,59,56
215,3,9:17.0,Loose ball foul by V. Oladipo (drawn by E. İlyasova),,59,56
216,3,9:08.0,,E. İlyasova misses 3-pt jump shot from 25 ft,59,56
217,3,9:08.0,Defensive rebound by M. Turner,,59,56
218,3,9:00.0,D. Collison makes 2-pt jump shot from 1 ft,,61,56
219,3,8:49.0,,Turnover by M. Plumlee (turnover),61,56
220,3,8:37.0,Personal block foul by E. İlyasova (drawn by D. Collison),,61,56
221,3,8:31.0,M. Turner misses 3-pt jump shot from 25 ft,,61,56
222,3,8:29.0,,Defensive rebound by E. İlyasova,61,56
223,3,8:05.0,,Turnover by Team (shot clock),61,56
224,3,7:53.0,M. Turner misses 2-pt dunk from 2 ft (block by K. Bazemore),,61,56
225,3,7:50.0,,Defensive rebound by K. Bazemore,61,56
226,3,7:46.0,,E. İlyasova misses 2-pt jump shot from 1 ft,61,56
227,3,7:46.0,Defensive rebound by T. Young,,61,56
228,3,7:38.0,V. Oladipo misses 3-pt jump shot from 25 ft,,61,56
229,3,7:38.0,Offensive rebound by T. Young,,61,56
230,3,7:36.0,Shooting foul by E. İlyasova (drawn by M. Turner),,61,56
231,3,7:36.0,M. Turner makes free throw 1 of 2,,62,56
232,3,7:36.0,M. Turner makes free throw 2 of 2,,63,56
233,3,7:17.0,,E. İlyasova misses 3-pt jump shot from 24 ft,63,56
234,3,7:14.0,,Offensive rebound by M. Plumlee,63,56
235,3,7:03.0,,Shooting foul by V. Oladipo (drawn by T. Prince),63,56
236,3,7:03.0,,T. Prince misses free throw 1 of 2,63,56
237,3,7:03.0,,Offensive rebound by Team,63,56
238,3,7:03.0,,J. Collins enters the game for M. Plumlee,63,56
239,3,7:03.0,,T. Prince makes free throw 2 of 2,63,57
240,3,6:40.0,V. Oladipo misses 3-pt jump shot from 29 ft,,63,57
241,3,6:37.0,,Defensive rebound by T. Prince,63,57
242,3,6:28.0,,Turnover by T. Prince (lost ball; steal by M. Turner),63,57
243,3,6:25.0,B. Bogdanović makes 2-pt dunk from 1 ft (assist by V. Oladipo),,65,57
244,3,6:02.0,,D. Schröder misses 2-pt jump shot from 15 ft (block by M. Turner),65,57
245,3,6:02.0,,Offensive rebound by Team,65,57
246,3,6:00.0,,E. İlyasova misses 2-pt jump shot from 15 ft,65,57
247,3,5:57.0,Defensive rebound by V. Oladipo,,65,57
248,3,5:54.0,D. Collison misses 2-pt layup from 2 ft,,65,57
249,3,5:52.0,,Defensive rebound by T. Prince,65,57
250,3,5:48.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by T. Prince),65,59
251,3,5:27.0,T. Young misses 2-pt jump shot from 19 ft,,65,59
252,3,5:24.0,,Defensive rebound by D. Schröder,65,59
253,3,5:14.0,,K. Bazemore makes 2-pt layup from 1 ft,65,61
254,3,4:49.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by T. Young),,68,61
255,3,4:26.0,,D. Schröder misses 2-pt layup at rim (block by M. Turner),68,61
256,3,4:25.0,,Offensive rebound by J. Collins,68,61
257,3,4:25.0,,J. Collins makes 2-pt layup from 2 ft,68,63
258,3,4:10.0,Shooting foul by T. Prince (drawn by M. Turner),,68,63
259,3,4:10.0,M. Turner makes free throw 1 of 2,,69,63
260,3,4:10.0,,M. Belinelli enters the game for E. İlyasova,69,63
261,3,4:10.0,C. Joseph enters the game for B. Bogdanović,,69,63
262,3,4:10.0,M. Turner makes free throw 2 of 2,,70,63
263,3,4:10.0,,D. Bembry enters the game for T. Prince,70,63
264,3,4:10.0,,M. Delaney enters the game for K. Bazemore,70,63
265,3,3:57.0,,D. Schröder misses 2-pt jump shot from 18 ft,70,63
266,3,3:53.0,Defensive rebound by M. Turner,,70,63
267,3,3:35.0,D. Collison makes 2-pt jump shot from 21 ft,,72,63
268,3,3:15.0,,J. Collins makes 2-pt layup from 2 ft (assist by M. Belinelli),72,65
269,3,3:06.0,D. Collison misses 2-pt jump shot from 20 ft,,72,65
270,3,3:03.0,,Defensive rebound by M. Delaney,72,65
271,3,2:56.0,,D. Schröder misses 3-pt jump shot from 25 ft,72,65
272,3,2:53.0,Defensive rebound by T. Young,,72,65
273,3,2:37.0,V. Oladipo makes 2-pt jump shot from 19 ft,,74,65
274,3,2:15.0,,J. Collins makes 2-pt dunk from 1 ft (assist by D. Bembry),74,67
275,3,2:15.0,Indiana full timeout,,74,67
276,3,2:15.0,,I. Taylor enters the game for D. Schröder,74,67
277,3,2:15.0,L. Stephenson enters the game for D. Collison,,74,67
278,3,2:15.0,D. Sabonis enters the game for T. Young,,74,67
279,3,2:00.0,Personal foul by M. Delaney (drawn by V. Oladipo),,74,67
280,3,2:00.0,J. Young enters the game for V. Oladipo,,74,67
281,3,1:53.0,L. Stephenson misses 3-pt jump shot from 23 ft,,74,67
282,3,1:50.0,,Defensive rebound by I. Taylor,74,67
283,3,1:34.0,,M. Belinelli makes 2-pt jump shot from 12 ft (assist by M. Delaney),74,69
284,3,1:10.0,Shooting foul by D. Bembry (drawn by L. Stephenson),,74,69
285,3,1:10.0,L. Stephenson makes free throw 1 of 2,,75,69
286,3,1:10.0,L. Stephenson makes free throw 2 of 2,,76,69
287,3,1:00.0,,M. Delaney makes 2-pt jump shot from 19 ft (assist by I. Taylor),76,71
288,3,0:52.0,Turnover by M. Turner (bad pass; steal by D. Bembry),,76,71
289,3,0:46.0,,M. Belinelli misses 3-pt jump shot from 24 ft,76,71
290,3,0:44.0,,Offensive rebound by J. Collins,76,71
291,3,0:34.0,,M. Delaney misses 2-pt jump shot from 18 ft,76,71
292,3,0:31.0,Defensive rebound by C. Joseph,,76,71
293,3,0:12.0,Shooting foul by I. Taylor (drawn by M. Turner),,76,71
294,3,0:12.0,M. Turner makes free throw 1 of 2,,77,71
295,3,0:12.0,M. Turner makes free throw 2 of 2,,78,71
296,3,0:05.0,,Offensive foul by J. Collins (drawn by C. Joseph),78,71
297,3,0:05.0,,Turnover by J. Collins (offensive foul),78,71
298,3,0:00.0,C. Joseph misses 2-pt layup from 2 ft (block by J. Collins),,78,71
299,3,0:00.0,Offensive rebound by Team,,78,71
300,4,11:43.0,J. Young makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,81,71
301,4,11:21.0,,Shooting foul by D. Sabonis (drawn by M. Belinelli),81,71
302,4,11:21.0,,M. Belinelli makes free throw 1 of 2,81,72
303,4,11:21.0,,M. Belinelli makes free throw 2 of 2,81,73
304,4,10:58.0,D. Sabonis misses 2-pt jump shot from 14 ft,,81,73
305,4,10:54.0,,Defensive rebound by I. Taylor,81,73
306,4,10:53.0,,Turnover by D. Bembry (traveling),81,73
307,4,10:40.0,B. Bogdanović makes 2-pt jump shot from 11 ft (assist by C. Joseph),,83,73
308,4,10:11.0,,D. Bembry misses 3-pt jump shot from 24 ft,83,73
309,4,10:06.0,Defensive rebound by D. Sabonis,,83,73
310,4,9:48.0,C. Joseph makes 2-pt jump shot from 14 ft (assist by L. Stephenson),,85,73
311,4,9:47.0,,Atlanta full timeout,85,73
312,4,9:47.0,,D. Schröder enters the game for J. Collins,85,73
313,4,9:47.0,,M. Plumlee enters the game for I. Taylor,85,73
314,4,9:47.0,,K. Bazemore enters the game for D. Bembry,85,73
315,4,9:33.0,,M. Belinelli misses 2-pt jump shot from 17 ft,85,73
316,4,9:29.0,Defensive rebound by L. Stephenson,,85,73
317,4,9:13.0,Turnover by L. Stephenson (turnover),,85,73
318,4,9:13.0,V. Oladipo enters the game for J. Young,,85,73
319,4,9:03.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Schröder),85,76
320,4,8:46.0,L. Stephenson makes 2-pt jump shot from 15 ft,,87,76
321,4,8:27.0,,D. Schröder misses 2-pt layup from 2 ft,87,76
322,4,8:25.0,Defensive rebound by V. Oladipo,,87,76
323,4,8:19.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by L. Stephenson),,89,76
324,4,8:03.0,,M. Belinelli makes 2-pt jump shot from 18 ft (assist by M. Delaney),89,78
325,4,7:42.0,Shooting foul by K. Bazemore (drawn by V. Oladipo),,89,78
326,4,7:42.0,V. Oladipo makes free throw 1 of 3,,90,78
327,4,7:42.0,V. Oladipo misses free throw 2 of 3,,90,78
328,4,7:42.0,Offensive rebound by Team,,90,78
329,4,7:42.0,,T. Prince enters the game for M. Belinelli,90,78
330,4,7:42.0,V. Oladipo makes free throw 3 of 3,,91,78
331,4,7:27.0,,M. Plumlee makes 2-pt dunk at rim (assist by K. Bazemore),91,80
332,4,7:08.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,91,80
333,4,7:06.0,,Defensive rebound by M. Plumlee,91,80
334,4,7:00.0,,Shooting foul by L. Stephenson (drawn by M. Delaney),91,80
335,4,7:00.0,,M. Delaney makes free throw 1 of 3,91,81
336,4,7:00.0,,M. Delaney misses free throw 2 of 3,91,81
337,4,7:00.0,,Offensive rebound by Team,91,81
338,4,7:00.0,,M. Delaney makes free throw 3 of 3,91,82
339,4,6:47.0,V. Oladipo makes 2-pt jump shot from 11 ft (assist by D. Sabonis),,93,82
340,4,6:47.0,Shooting foul by M. Delaney (drawn by V. Oladipo),,93,82
341,4,6:47.0,V. Oladipo makes free throw 1 of 1,,94,82
342,4,6:36.0,,E. İlyasova enters the game for M. Delaney,94,82
343,4,6:33.0,,T. Prince makes 2-pt layup from 1 ft (assist by K. Bazemore),94,84
344,4,6:22.0,C. Joseph makes 2-pt jump shot from 18 ft,,96,84
345,4,6:09.0,,Turnover by D. Schröder (out of bounds lost ball),96,84
346,4,6:09.0,T. Young enters the game for B. Bogdanović,,96,84
347,4,6:00.0,V. Oladipo makes 3-pt jump shot from 26 ft,,99,84
348,4,5:58.0,,Atlanta full timeout,99,84
349,4,5:34.0,,K. Bazemore misses 2-pt layup from 2 ft,99,84
350,4,5:31.0,Defensive rebound by D. Sabonis,,99,84
351,4,5:27.0,Turnover by V. Oladipo (lost ball; steal by M. Plumlee),,99,84
352,4,5:21.0,,T. Prince misses 3-pt jump shot from 24 ft,99,84
353,4,5:16.0,,Offensive rebound by D. Schröder,99,84
354,4,5:07.0,,Personal foul by L. Stephenson (drawn by T. Prince),99,84
355,4,5:07.0,,J. Collins enters the game for M. Plumlee,99,84
356,4,4:57.0,,Turnover by K. Bazemore (bad pass; steal by T. Young),99,84
357,4,4:40.0,Turnover by V. Oladipo (bad pass; steal by D. Schröder),,99,84
358,4,4:40.0,,Atlanta full timeout,99,84
359,4,4:40.0,,M. Belinelli enters the game for K. Bazemore,99,84
360,4,4:40.0,B. Bogdanović enters the game for V. Oladipo,,99,84
361,4,4:32.0,,Personal foul by B. Bogdanović (drawn by M. Belinelli),99,84
362,4,4:24.0,,D. Schröder misses 2-pt layup from 4 ft,99,84
363,4,4:22.0,,Offensive rebound by E. İlyasova,99,84
364,4,4:22.0,,Shooting foul by T. Young (drawn by E. İlyasova),99,84
365,4,4:22.0,,E. İlyasova misses free throw 1 of 2,99,84
366,4,4:22.0,,Offensive rebound by Team,99,84
367,4,4:22.0,,E. İlyasova makes free throw 2 of 2,99,85
368,4,4:11.0,C. Joseph makes 3-pt jump shot from 24 ft (assist by L. Stephenson),,102,85
369,4,3:56.0,,Turnover by E. İlyasova (bad pass; steal by B. Bogdanović),102,85
370,4,3:44.0,D. Sabonis misses 2-pt jump shot from 16 ft,,102,85
371,4,3:40.0,Offensive rebound by D. Sabonis,,102,85
372,4,3:39.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,102,85
373,4,3:35.0,,Defensive rebound by J. Collins,102,85
374,4,3:23.0,,T. Prince misses 2-pt layup at rim (block by L. Stephenson),102,85
375,4,3:23.0,,Offensive rebound by Team,102,85
376,4,3:23.0,,L. Babbitt enters the game for E. İlyasova,102,85
377,4,3:23.0,,I. Taylor enters the game for T. Prince,102,85
378,4,3:23.0,,D. Bembry enters the game for D. Schröder,102,85
379,4,3:23.0,M. Turner enters the game for D. Sabonis,,102,85
