,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
55,1,4:24.0,,J. Bell misses 2-pt layup from 1 ft,18,15
56,1,4:19.0,,Offensive rebound by J. Bell,18,15
57,1,4:19.0,,J. Bell misses 2-pt layup at rim,18,15
58,1,4:18.0,Defensive rebound by D. Favors,,18,15
59,1,4:11.0,J. Ingles misses 2-pt layup from 3 ft,,18,15
60,1,4:09.0,Offensive rebound by D. Favors,,18,15
61,1,4:09.0,D. Favors misses 2-pt layup at rim,,18,15
62,1,4:06.0,,Defensive rebound by A. Iguodala,18,15
63,1,4:06.0,,P. McCaw makes 2-pt layup from 2 ft,18,17
64,1,4:06.0,,Shooting foul by D. Favors (drawn by P. McCaw),18,17
65,1,4:06.0,,N. Young enters the game for K. Thompson,18,17
66,1,4:06.0,A. Burks enters the game for J. Ingles,,18,17
67,1,4:06.0,E. Udoh enters the game for D. Favors,,18,17
68,1,4:06.0,,P. McCaw misses free throw 1 of 1,18,17
69,1,4:03.0,Defensive rebound by T. Sefolosha,,18,17
70,1,3:50.0,D. Mitchell misses 3-pt jump shot from 26 ft,,18,17
71,1,3:46.0,,Defensive rebound by K. Durant,18,17
72,1,3:41.0,,K. Durant misses 2-pt layup from 1 ft (block by T. Sefolosha),18,17
73,1,3:35.0,Defensive rebound by R. Hood,,18,17
74,1,3:31.0,D. Mitchell misses 2-pt jump shot from 5 ft,,18,17
75,1,3:26.0,,Defensive rebound by J. Bell,18,17
76,1,3:20.0,,J. Bell misses 2-pt layup from 1 ft,18,17
77,1,3:17.0,Defensive rebound by T. Sefolosha,,18,17
78,1,3:14.0,Turnover by R. Hood (bad pass; steal by P. McCaw),,18,17
79,1,3:12.0,,Personal foul by D. Mitchell (drawn by P. McCaw),18,17
80,1,3:12.0,,P. McCaw makes free throw 1 of 2,18,18
81,1,3:12.0,,P. McCaw makes free throw 2 of 2,18,19
82,1,2:56.0,R. Hood makes 2-pt layup from 2 ft,,20,19
83,1,2:45.0,,K. Durant makes 2-pt jump shot from 14 ft,20,21
84,1,2:20.0,A. Burks misses 3-pt jump shot from 25 ft,,20,21
85,1,2:15.0,,Defensive rebound by J. Bell,20,21
86,1,2:08.0,,Turnover by K. Durant (lost ball; steal by R. Hood),20,21
87,1,2:03.0,R. Hood misses 2-pt jump shot from 5 ft,,20,21
88,1,2:01.0,Offensive rebound by R. Hood,,20,21
89,1,2:01.0,R. Hood misses 2-pt layup at rim,,20,21
90,1,2:01.0,Offensive rebound by Team,,20,21
91,1,2:01.0,J. Johnson enters the game for T. Sefolosha,,20,21
92,1,1:46.0,A. Burks makes 2-pt jump shot from 4 ft,,22,21
93,1,1:17.0,,P. McCaw misses 2-pt layup from 1 ft,22,21
94,1,1:13.0,Defensive rebound by E. Udoh,,22,21
95,1,1:03.0,R. Hood misses 3-pt jump shot from 26 ft,,22,21
96,1,0:59.0,,Defensive rebound by P. McCaw,22,21
97,1,0:51.0,,N. Young misses 3-pt jump shot from 22 ft,22,21
98,1,0:47.0,Defensive rebound by A. Burks,,22,21
99,1,0:43.0,Shooting foul by A. Iguodala (drawn by A. Burks),,22,21
100,1,0:43.0,A. Burks makes free throw 1 of 2,,23,21
101,1,0:43.0,R. Rubio enters the game for D. Mitchell,,23,21
102,1,0:43.0,A. Burks makes free throw 2 of 2,,24,21
103,1,0:32.0,,A. Iguodala misses 2-pt jump shot from 13 ft,24,21
104,1,0:29.0,,Offensive rebound by J. Bell,24,21
105,1,0:28.0,,P. McCaw makes 2-pt dunk from 1 ft (assist by J. Bell),24,23
106,1,0:04.0,R. Hood misses 2-pt jump shot from 15 ft,,24,23
107,1,0:01.0,Offensive rebound by R. Hood,,24,23
108,1,0:00.0,R. Hood misses 2-pt jump shot from 17 ft,,24,23
109,1,0:00.0,Offensive rebound by Team,,24,23
110,2,11:40.0,R. Hood misses 3-pt jump shot from 26 ft,,24,23
111,2,11:36.0,,Defensive rebound by D. Green,24,23
112,2,11:24.0,,Turnover by K. Thompson (lost ball; steal by R. Hood),24,23
113,2,11:10.0,A. Burks makes 3-pt jump shot from 26 ft (assist by J. Johnson),,27,23
114,2,10:50.0,,Personal foul by A. Burks (drawn by K. Thompson),27,23
115,2,10:43.0,,D. West makes 2-pt dunk from 1 ft (assist by D. Green),27,25
116,2,10:18.0,J. Johnson misses 2-pt jump shot from 12 ft,,27,25
117,2,10:13.0,,Defensive rebound by A. Iguodala,27,25
118,2,10:13.0,,Personal foul by A. Burks (drawn by A. Iguodala),27,25
119,2,10:07.0,,A. Iguodala misses 3-pt jump shot from 25 ft,27,25
120,2,10:03.0,Defensive rebound by R. Rubio,,27,25
121,2,9:57.0,J. Johnson misses 2-pt jump shot from 17 ft,,27,25
122,2,9:53.0,,Defensive rebound by D. Green,27,25
123,2,9:46.0,,K. Thompson misses 2-pt jump shot from 17 ft,27,25
124,2,9:42.0,Defensive rebound by R. Hood,,27,25
125,2,9:33.0,Shooting foul by D. West (drawn by R. Hood),,27,25
126,2,9:33.0,R. Hood makes free throw 1 of 2,,28,25
127,2,9:33.0,,O. Casspi enters the game for N. Young,28,25
128,2,9:33.0,R. Hood misses free throw 2 of 2,,28,25
129,2,9:31.0,,Defensive rebound by D. West,28,25
130,2,9:19.0,,A. Iguodala makes 2-pt jump shot from 20 ft (assist by D. Green),28,27
131,2,8:59.0,R. Rubio misses 2-pt layup from 1 ft,,28,27
132,2,8:55.0,,Defensive rebound by D. West,28,27
133,2,8:54.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by O. Casspi),28,29
134,2,8:53.0,Utah full timeout,,28,29
135,2,8:53.0,R. O'Neale enters the game for R. Hood,,28,29
136,2,8:41.0,J. Johnson makes 2-pt jump shot from 19 ft,,30,29
137,2,8:23.0,,D. Green misses 3-pt jump shot from 24 ft,30,29
138,2,8:19.0,Defensive rebound by R. O'Neale,,30,29
139,2,8:06.0,R. Rubio makes 2-pt jump shot from 19 ft (assist by A. Burks),,32,29
140,2,7:48.0,,D. West misses 2-pt hook shot from 9 ft,32,29
141,2,7:44.0,Defensive rebound by R. Rubio,,32,29
142,2,7:31.0,R. Rubio misses 3-pt jump shot from 25 ft,,32,29
143,2,7:28.0,,Defensive rebound by D. Green,32,29
144,2,7:22.0,,K. Thompson misses 2-pt jump shot from 16 ft,32,29
145,2,7:17.0,,Offensive rebound by A. Iguodala,32,29
146,2,7:05.0,,D. Green makes 2-pt layup from 2 ft,32,31
147,2,6:44.0,J. Johnson misses 3-pt jump shot from 25 ft,,32,31
148,2,6:41.0,,Defensive rebound by O. Casspi,32,31
149,2,6:32.0,,Turnover by D. Green (bad pass),32,31
150,2,6:32.0,,S. Livingston enters the game for A. Iguodala,32,31
151,2,6:32.0,D. Favors enters the game for A. Burks,,32,31
152,2,6:32.0,D. Mitchell enters the game for E. Udoh,,32,31
153,2,6:08.0,D. Favors makes 2-pt hook shot from 5 ft (assist by R. O'Neale),,34,31
154,2,5:59.0,,Turnover by D. Green (bad pass; steal by R. Rubio),34,31
155,2,5:35.0,Shooting foul by D. Green (drawn by R. O'Neale),,34,31
156,2,5:35.0,R. O'Neale makes free throw 2 of 3,,35,31
157,2,5:35.0,R. O'Neale misses free throw 3 of 3,,35,31
158,2,5:35.0,Offensive rebound by D. Favors,,35,31
159,2,5:35.0,R. O'Neale makes free throw 1 of 3,,36,31
160,2,5:35.0,,Golden State full timeout,36,31
161,2,5:35.0,,J. Bell enters the game for D. West,36,31
162,2,5:35.0,,P. McCaw enters the game for K. Thompson,36,31
163,2,5:35.0,,K. Durant enters the game for D. Green,36,31
164,2,5:35.0,R. Hood enters the game for R. Rubio,,36,31
165,2,5:35.0,T. Sefolosha enters the game for J. Johnson,,36,31
166,2,5:25.0,D. Mitchell misses 2-pt jump shot from 10 ft,,36,31
167,2,5:24.0,Offensive rebound by D. Favors,,36,31
168,2,5:24.0,D. Favors makes 2-pt dunk from 1 ft,,38,31
169,2,5:09.0,J. Ingles enters the game for R. O'Neale,,38,31
170,2,5:09.0,,Shooting foul by R. O'Neale (drawn by J. Bell),38,31
171,2,5:09.0,,J. Bell misses free throw 1 of 2,38,31
172,2,5:09.0,,Offensive rebound by Team,38,31
173,2,5:09.0,,J. Bell makes free throw 2 of 2,38,32
174,2,4:45.0,D. Mitchell misses 3-pt jump shot from 28 ft,,38,32
175,2,4:44.0,,Defensive rebound by Team,38,32
176,2,4:37.0,,Personal foul by J. Ingles (drawn by O. Casspi),38,32
177,2,4:32.0,,K. Durant makes 2-pt jump shot from 6 ft,38,34
178,2,4:32.0,,Shooting foul by D. Favors (drawn by K. Durant),38,34
179,2,4:32.0,,K. Durant makes free throw 1 of 1,38,35
180,2,4:21.0,J. Ingles misses 3-pt jump shot from 27 ft,,38,35
181,2,4:17.0,,Defensive rebound by J. Bell,38,35
182,2,4:14.0,,J. Bell makes 2-pt layup from 2 ft (assist by K. Durant),38,37
183,2,4:14.0,,Shooting foul by J. Ingles (drawn by J. Bell),38,37
184,2,4:14.0,,J. Bell misses free throw 1 of 1,38,37
185,2,4:11.0,Defensive rebound by D. Favors,,38,37
186,2,4:01.0,Turnover by D. Mitchell (bad pass; steal by J. Bell),,38,37
187,2,3:52.0,,O. Casspi makes 2-pt hook shot from 3 ft (assist by K. Durant),38,39
188,2,3:39.0,Turnover by J. Ingles (bad pass; steal by O. Casspi),,38,39
189,2,3:33.0,,Turnover by K. Durant (bad pass; steal by D. Mitchell),38,39
190,2,3:30.0,Shooting foul by K. Durant (drawn by D. Mitchell),,38,39
191,2,3:30.0,D. Mitchell makes free throw 1 of 2,,39,39
192,2,3:30.0,D. Mitchell misses free throw 2 of 2,,39,39
193,2,3:27.0,,Defensive rebound by P. McCaw,39,39
194,2,3:18.0,,O. Casspi makes 2-pt layup from 1 ft,39,41
195,2,2:59.0,Shooting foul by K. Durant (drawn by R. Hood),,39,41
196,2,2:59.0,R. Hood makes free throw 1 of 3,,40,41
197,2,2:59.0,R. Hood makes free throw 2 of 3,,41,41
198,2,2:59.0,R. Rubio enters the game for J. Ingles,,41,41
199,2,2:59.0,R. Hood misses free throw 3 of 3,,41,41
200,2,2:56.0,,Defensive rebound by O. Casspi,41,41
201,2,2:46.0,,K. Durant misses 3-pt jump shot from 26 ft,41,41
202,2,2:43.0,Defensive rebound by R. Hood,,41,41
203,2,2:36.0,D. Mitchell misses 2-pt jump shot from 19 ft,,41,41
204,2,2:33.0,Offensive rebound by D. Favors,,41,41
205,2,2:33.0,D. Favors makes 2-pt layup at rim,,43,41
206,2,2:22.0,,Turnover by S. Livingston (bad pass; steal by D. Mitchell),43,41
207,2,2:17.0,R. Rubio misses 2-pt jump shot from 16 ft,,43,41
208,2,2:12.0,,Defensive rebound by O. Casspi,43,41
209,2,2:03.0,,Turnover by O. Casspi (bad pass),43,41
210,2,2:03.0,,K. Thompson enters the game for P. McCaw,43,41
211,2,2:03.0,,D. Green enters the game for O. Casspi,43,41
212,2,1:46.0,Turnover by T. Sefolosha (bad pass; steal by S. Livingston),,43,41
213,2,1:38.0,,D. Green misses 2-pt jump shot from 8 ft,43,41
214,2,1:33.0,Defensive rebound by D. Favors,,43,41
215,2,1:28.0,D. Mitchell misses 3-pt jump shot from 25 ft,,43,41
216,2,1:24.0,,Defensive rebound by S. Livingston,43,41
217,2,1:10.0,,Personal foul by D. Favors (drawn by K. Durant),43,41
218,2,1:10.0,,K. Durant makes free throw 1 of 2,43,42
219,2,1:10.0,J. Ingles enters the game for R. Rubio,,43,42
220,2,1:10.0,E. Udoh enters the game for D. Favors,,43,42
221,2,1:10.0,,K. Durant makes free throw 2 of 2,43,43
222,2,0:56.0,T. Sefolosha misses 2-pt layup from 1 ft,,43,43
223,2,0:53.0,Offensive rebound by T. Sefolosha,,43,43
224,2,0:51.0,T. Sefolosha makes 2-pt jump shot from 11 ft,,45,43
225,2,0:41.0,,Turnover by J. Bell (bad pass; steal by T. Sefolosha),45,43
226,2,0:39.0,R. Hood makes 2-pt dunk from 1 ft (assist by E. Udoh),,47,43
227,2,0:39.0,,Golden State full timeout,47,43
228,2,0:39.0,R. Rubio enters the game for D. Mitchell,,47,43
229,2,0:33.0,,Personal foul by R. Hood (drawn by K. Thompson),47,43
230,2,0:33.0,,K. Thompson makes free throw 1 of 2,47,44
231,2,0:33.0,,A. Iguodala enters the game for K. Durant,47,44
232,2,0:33.0,,K. Thompson makes free throw 2 of 2,47,45
233,2,0:22.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,47,45
234,2,0:18.0,,Defensive rebound by J. Bell,47,45
235,2,0:04.0,,D. Green makes 3-pt jump shot from 24 ft (assist by S. Livingston),47,48
236,2,0:01.0,,Violation by A. Iguodala (kicked ball),47,48
237,2,0:01.0,Turnover by J. Ingles (bad pass),,47,48
238,2,0:01.0,,K. Durant enters the game for S. Livingston,47,48
239,3,11:47.0,D. Favors misses 2-pt layup from 2 ft (block by K. Thompson),,47,48
240,3,11:42.0,Offensive rebound by D. Favors,,47,48
241,3,11:40.0,R. Rubio misses 3-pt jump shot from 25 ft,,47,48
242,3,11:38.0,,Defensive rebound by D. Green,47,48
243,3,11:18.0,,K. Thompson makes 2-pt jump shot from 21 ft,47,50
244,3,11:00.0,Shooting foul by K. Durant (drawn by D. Favors),,47,50
245,3,11:00.0,D. Favors misses free throw 1 of 2,,47,50
246,3,11:00.0,Offensive rebound by Team,,47,50
247,3,11:00.0,D. Favors makes free throw 2 of 2,,48,50
248,3,10:48.0,,K. Durant makes 3-pt jump shot from 26 ft,48,53
249,3,10:23.0,D. Mitchell misses 2-pt jump shot from 14 ft,,48,53
250,3,10:19.0,,Defensive rebound by D. Green,48,53
251,3,10:14.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),48,56
252,3,10:13.0,Utah full timeout,,48,56
253,3,10:09.0,Turnover by D. Mitchell (bad pass; steal by Z. Pachulia),,48,56
254,3,10:07.0,,Turnover by Z. Pachulia (step out of bounds),48,56
255,3,9:53.0,D. Favors misses 2-pt layup from 4 ft (block by S. Livingston),,48,56
256,3,9:53.0,Offensive rebound by Team,,48,56
257,3,9:49.0,D. Favors makes 2-pt jump shot from 15 ft (assist by J. Ingles),,50,56
258,3,9:31.0,,D. Green makes 2-pt jump shot from 13 ft (assist by S. Livingston),50,58
259,3,9:20.0,R. Rubio misses 2-pt layup from 2 ft,,50,58
260,3,9:15.0,,Defensive rebound by K. Durant,50,58
261,3,9:11.0,,S. Livingston makes 2-pt layup from 1 ft,50,60
262,3,9:11.0,Violation by D. Favors (def goaltending),,50,60
263,3,8:57.0,T. Sefolosha misses 2-pt jump shot from 8 ft,,50,60
264,3,8:52.0,,Defensive rebound by K. Durant,50,60
265,3,8:48.0,,D. Green misses 3-pt jump shot from 26 ft,50,60
266,3,8:44.0,Defensive rebound by D. Mitchell,,50,60
267,3,8:38.0,R. Rubio makes 2-pt layup from 2 ft,,52,60
268,3,8:31.0,,S. Livingston misses 2-pt jump shot from 16 ft,52,60
269,3,8:27.0,Defensive rebound by T. Sefolosha,,52,60
270,3,8:20.0,R. Rubio makes 2-pt layup from 2 ft,,54,60
271,3,8:09.0,,Turnover by D. Green (bad pass),54,60
272,3,7:53.0,R. Rubio makes 2-pt jump shot from 19 ft (assist by J. Ingles),,56,60
273,3,7:33.0,,K. Thompson misses 2-pt jump shot from 4 ft (block by D. Mitchell),56,60
274,3,7:30.0,Defensive rebound by D. Mitchell,,56,60
275,3,7:28.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by R. Rubio),,59,60
276,3,7:25.0,,Golden State full timeout,59,60
277,3,7:10.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Livingston),59,62
278,3,6:55.0,D. Favors makes 2-pt hook shot from 3 ft (assist by J. Ingles),,61,62
279,3,6:45.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by D. Green),61,65
280,3,6:17.0,T. Sefolosha misses 2-pt layup from 1 ft,,61,65
281,3,6:13.0,,Defensive rebound by Z. Pachulia,61,65
282,3,6:09.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),61,68
283,3,5:49.0,R. Rubio misses 2-pt layup from 2 ft,,61,68
284,3,5:46.0,,Defensive rebound by K. Durant,61,68
285,3,5:46.0,,Personal foul by T. Sefolosha (drawn by K. Durant),61,68
286,3,5:46.0,R. Hood enters the game for J. Ingles,,61,68
287,3,5:40.0,,Turnover by K. Thompson (bad pass; steal by T. Sefolosha),61,68
288,3,5:36.0,D. Mitchell makes 2-pt dunk from 1 ft (assist by T. Sefolosha),,63,68
289,3,5:17.0,,Turnover by Z. Pachulia (bad pass; steal by R. Hood),63,68
290,3,5:08.0,R. Rubio misses 2-pt layup from 2 ft,,63,68
291,3,5:04.0,,Defensive rebound by D. Green,63,68
292,3,5:02.0,,S. Livingston makes 2-pt jump shot from 18 ft,63,70
293,3,4:43.0,Turnover by R. Rubio (palming),,63,70
294,3,4:43.0,,P. McCaw enters the game for Z. Pachulia,63,70
295,3,4:43.0,,J. Bell enters the game for S. Livingston,63,70
296,3,4:43.0,A. Burks enters the game for R. Rubio,,63,70
297,3,4:36.0,,Personal foul by D. Favors (drawn by J. Bell),63,70
298,3,4:36.0,E. Udoh enters the game for D. Favors,,63,70
299,3,4:28.0,,D. Green makes 2-pt dunk from 1 ft (assist by J. Bell),63,72
300,3,4:05.0,R. Hood misses 2-pt layup from 5 ft (block by K. Durant),,63,72
301,3,4:05.0,,Defensive rebound by J. Bell,63,72
302,3,4:04.0,,Personal foul by A. Burks (drawn by D. Green),63,72
303,3,4:04.0,J. Johnson enters the game for T. Sefolosha,,63,72
304,3,4:04.0,,Away from play foul by J. Johnson (drawn by K. Durant),63,72
305,3,4:04.0,,N. Young enters the game for K. Thompson,63,72
306,3,4:04.0,,K. Durant makes free throw 1 of 1,63,73
307,3,3:57.0,,K. Durant makes 2-pt dunk from 2 ft (assist by D. Green),63,75
308,3,3:43.0,R. Hood misses 3-pt jump shot from 25 ft,,63,75
309,3,3:41.0,,Defensive rebound by D. Green,63,75
310,3,3:35.0,,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),63,77
311,3,3:35.0,Utah full timeout,,63,77
312,3,3:17.0,R. Hood makes 2-pt jump shot from 10 ft,,65,77
313,3,3:17.0,Shooting foul by J. Bell (drawn by R. Hood),,65,77
314,3,3:17.0,R. Hood makes free throw 1 of 1,,66,77
315,3,2:59.0,,P. McCaw misses 3-pt jump shot from 23 ft,66,77
316,3,2:55.0,Defensive rebound by J. Johnson,,66,77
317,3,2:49.0,Turnover by J. Johnson (traveling),,66,77
318,3,2:49.0,,A. Iguodala enters the game for D. Green,66,77
319,3,2:30.0,,Personal foul by E. Udoh (drawn by A. Iguodala),66,77
320,3,2:30.0,,A. Iguodala makes free throw 1 of 2,66,78
321,3,2:30.0,,A. Iguodala misses free throw 2 of 2,66,78
322,3,2:30.0,,Offensive rebound by Team,66,78
323,3,2:19.0,,A. Iguodala misses 2-pt jump shot from 20 ft,66,78
324,3,2:12.0,,Offensive rebound by P. McCaw,66,78
325,3,2:12.0,,P. McCaw makes 2-pt layup at rim,66,80
326,3,2:03.0,D. Mitchell misses 2-pt layup from 2 ft,,66,80
327,3,1:59.0,,Defensive rebound by K. Durant,66,80
328,3,1:57.0,,J. Bell makes 2-pt dunk from 1 ft (assist by K. Durant),66,82
329,3,1:34.0,A. Burks misses 3-pt jump shot from 28 ft,,66,82
330,3,1:29.0,,Defensive rebound by J. Bell,66,82
331,3,1:22.0,,P. McCaw makes 2-pt layup from 2 ft (assist by J. Bell),66,84
332,3,1:22.0,,Shooting foul by D. Mitchell (drawn by P. McCaw),66,84
333,3,1:22.0,J. Ingles enters the game for D. Mitchell,,66,84
334,3,1:22.0,,P. McCaw makes free throw 1 of 1,66,85
335,3,1:05.0,R. Hood makes 2-pt hook shot from 9 ft,,68,85
336,3,0:57.0,,P. McCaw makes 2-pt dunk from 1 ft (assist by K. Durant),68,87
337,3,0:42.0,R. Hood misses 2-pt jump shot from 15 ft,,68,87
338,3,0:39.0,,Defensive rebound by J. Bell,68,87
339,3,0:34.0,,P. McCaw misses 3-pt jump shot from 26 ft,68,87
340,3,0:29.0,Defensive rebound by J. Ingles,,68,87
341,3,0:27.0,Shooting foul by J. Bell (drawn by A. Burks),,68,87
342,3,0:27.0,A. Burks makes free throw 1 of 2,,69,87
343,3,0:27.0,A. Burks misses free throw 2 of 2,,69,87
344,3,0:26.0,,Defensive rebound by J. Bell,69,87
345,3,0:09.0,,N. Young makes 3-pt jump shot from 25 ft (assist by A. Iguodala),69,90
346,3,0:02.0,A. Burks misses 2-pt layup from 4 ft (block by K. Durant),,69,90
347,3,0:01.0,,Defensive rebound by N. Young,69,90
348,4,11:45.0,,D. West makes 2-pt jump shot from 14 ft (assist by A. Iguodala),69,92
349,4,11:32.0,R. Hood makes 3-pt jump shot from 27 ft (assist by J. Ingles),,72,92
350,4,11:18.0,,O. Casspi makes 2-pt hook shot from 9 ft (assist by D. West),72,94
351,4,11:18.0,Violation by R. Hood (def goaltending),,72,94
352,4,11:05.0,R. Hood makes 2-pt layup from 2 ft (assist by A. Burks),,74,94
353,4,10:49.0,,D. West makes 2-pt jump shot from 16 ft (assist by O. Casspi),74,96
354,4,10:34.0,A. Burks misses 2-pt jump shot from 18 ft,,74,96
355,4,10:31.0,,Defensive rebound by A. Iguodala,74,96
356,4,10:27.0,Offensive charge foul by D. West (drawn by R. Hood),,74,96
357,4,10:27.0,,Turnover by D. West (offensive foul),74,96
358,4,10:05.0,A. Burks makes 2-pt layup from 2 ft,,76,96
359,4,9:58.0,,N. Young makes 3-pt jump shot from 27 ft (assist by A. Iguodala),76,99
360,4,9:47.0,A. Burks misses 2-pt jump shot from 6 ft,,76,99
361,4,9:42.0,,Defensive rebound by A. Iguodala,76,99
362,4,9:40.0,,N. Young makes 2-pt layup from 2 ft (assist by A. Iguodala),76,101
363,4,9:24.0,Turnover by A. Burks (lost ball; steal by A. Iguodala),,76,101
364,4,9:19.0,,O. Casspi makes 2-pt layup from 2 ft (assist by A. Iguodala),76,103
365,4,9:19.0,Utah full timeout,,76,103
366,4,9:19.0,T. Sefolosha enters the game for J. Ingles,,76,103
367,4,9:19.0,R. Rubio enters the game for R. Hood,,76,103
368,4,9:19.0,D. Favors enters the game for J. Johnson,,76,103
369,4,9:19.0,D. Mitchell enters the game for E. Udoh,,76,103
370,4,9:06.0,D. Mitchell makes 2-pt jump shot from 20 ft (assist by D. Favors),,78,103
371,4,8:48.0,,N. Young makes 2-pt jump shot from 17 ft (assist by A. Iguodala),78,105
372,4,8:34.0,Shooting foul by D. West (drawn by D. Mitchell),,78,105
373,4,8:34.0,D. Mitchell makes free throw 1 of 2,,79,105
374,4,8:34.0,J. Ingles enters the game for A. Burks,,79,105
375,4,8:34.0,D. Mitchell makes free throw 2 of 2,,80,105
376,4,8:20.0,,Turnover by O. Casspi (bad pass; steal by R. Rubio),80,105
377,4,8:07.0,D. Mitchell makes 2-pt layup from 1 ft,,82,105
378,4,7:56.0,,Personal foul by D. Mitchell (drawn by N. Young),82,105
379,4,7:49.0,,A. Iguodala misses 3-pt jump shot from 27 ft,82,105
380,4,7:44.0,Defensive rebound by D. Mitchell,,82,105
381,4,7:41.0,D. Mitchell misses 3-pt jump shot from 28 ft,,82,105
382,4,7:38.0,,Defensive rebound by O. Casspi,82,105
383,4,7:30.0,,A. Iguodala misses 2-pt jump shot from 7 ft,82,105
384,4,7:25.0,Defensive rebound by D. Mitchell,,82,105
