,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MINNESOTA_ACTION,HOUSTON_SCORE,MINNESOTA_SCORE
32,1,6:40.0,,J. Teague makes 3-pt jump shot from 24 ft,7,14
33,1,6:26.0,Turnover by L. Mbah a Moute (lost ball; steal by A. Wiggins),,7,14
34,1,6:26.0,Loose ball foul by L. Mbah a Moute (drawn by T. Gibson),,7,14
35,1,6:26.0,R. Anderson enters the game for P. Tucker,,7,14
36,1,6:26.0,E. Gordon enters the game for C. Paul,,7,14
37,1,6:13.0,,A. Wiggins misses 2-pt jump shot from 20 ft,7,14
38,1,6:10.0,Defensive rebound by C. Capela,,7,14
39,1,6:05.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,9,14
40,1,6:05.0,Shooting foul by A. Wiggins (drawn by J. Harden),,9,14
41,1,6:05.0,G. Green enters the game for L. Mbah a Moute,,9,14
42,1,6:05.0,C. Capela misses free throw 1 of 1,,9,14
43,1,6:03.0,,Defensive rebound by J. Teague,9,14
44,1,5:52.0,,A. Wiggins misses 2-pt layup from 1 ft,9,14
45,1,5:48.0,,Offensive rebound by K. Towns,9,14
46,1,5:46.0,,K. Towns makes 2-pt hook shot from 9 ft,9,16
47,1,5:39.0,C. Capela makes 2-pt layup from 3 ft (assist by J. Harden),,11,16
48,1,5:39.0,Shooting foul by A. Wiggins (drawn by C. Capela),,11,16
49,1,5:39.0,,J. Crawford enters the game for A. Wiggins,11,16
50,1,5:39.0,C. Capela makes free throw 1 of 1,,12,16
51,1,5:33.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),12,18
52,1,5:33.0,,Shooting foul by G. Green (drawn by T. Gibson),12,18
53,1,5:33.0,,T. Gibson makes free throw 1 of 1,12,19
54,1,5:21.0,G. Green misses 3-pt jump shot from 22 ft,,12,19
55,1,5:18.0,,Defensive rebound by J. Teague,12,19
56,1,5:04.0,,J. Butler makes 2-pt jump shot from 8 ft (assist by J. Teague),12,21
57,1,4:42.0,J. Harden misses 2-pt jump shot from 8 ft,,12,21
58,1,4:39.0,,Defensive rebound by J. Butler,12,21
59,1,4:34.0,,J. Crawford misses 3-pt jump shot from 24 ft,12,21
60,1,4:32.0,,Offensive rebound by K. Towns,12,21
61,1,4:32.0,,Shooting foul by C. Capela (drawn by K. Towns),12,21
62,1,4:32.0,,K. Towns makes free throw 1 of 2,12,22
63,1,4:32.0,,K. Towns makes free throw 2 of 2,12,23
64,1,4:32.0,N. Hilário enters the game for C. Capela,,12,23
65,1,4:24.0,J. Harden makes 2-pt layup from 1 ft,,14,23
66,1,4:24.0,,Violation by K. Towns (def goaltending),14,23
67,1,4:24.0,Shooting foul by T. Gibson (drawn by J. Harden),,14,23
68,1,4:24.0,J. Harden misses free throw 1 of 1,,14,23
69,1,4:22.0,Offensive rebound by N. Hilário,,14,23
70,1,4:14.0,J. Harden misses 3-pt jump shot from 25 ft,,14,23
71,1,4:10.0,,Defensive rebound by J. Butler,14,23
72,1,3:56.0,,T. Gibson makes 2-pt layup from 1 ft,14,25
73,1,3:50.0,R. Anderson misses 3-pt jump shot from 24 ft,,14,25
74,1,3:50.0,,Defensive rebound by J. Butler,14,25
75,1,3:40.0,,Shooting foul by R. Anderson (drawn by J. Butler),14,25
76,1,3:40.0,,J. Butler makes free throw 1 of 2,14,26
77,1,3:40.0,,G. Dieng enters the game for K. Towns,14,26
78,1,3:40.0,,J. Butler makes free throw 2 of 2,14,27
79,1,3:23.0,N. Hilário misses 2-pt jump shot from 14 ft,,14,27
80,1,3:19.0,Offensive rebound by R. Anderson,,14,27
81,1,3:18.0,G. Green makes 3-pt jump shot from 24 ft (assist by R. Anderson),,17,27
82,1,3:02.0,,Turnover by G. Dieng (bad pass),17,27
83,1,2:52.0,N. Hilário makes 2-pt layup at rim (assist by J. Harden),,19,27
84,1,2:45.0,,Minnesota full timeout,19,27
85,1,2:45.0,C. Paul enters the game for J. Harden,,19,27
86,1,2:32.0,,J. Teague makes 2-pt jump shot from 8 ft,19,29
87,1,2:15.0,E. Gordon misses 3-pt jump shot from 24 ft,,19,29
88,1,2:12.0,,Defensive rebound by T. Gibson,19,29
89,1,1:59.0,,J. Crawford misses 3-pt jump shot from 25 ft,19,29
90,1,1:59.0,Defensive rebound by Team,,19,29
91,1,1:59.0,,A. Wiggins enters the game for J. Butler,19,29
92,1,1:59.0,,N. Bjelica enters the game for T. Gibson,19,29
93,1,1:41.0,Shooting foul by G. Dieng (drawn by R. Anderson),,19,29
94,1,1:41.0,R. Anderson misses free throw 1 of 2,,19,29
95,1,1:41.0,Offensive rebound by Team,,19,29
96,1,1:41.0,R. Anderson makes free throw 2 of 2,,20,29
97,1,1:21.0,,J. Teague makes 2-pt layup from 1 ft,20,31
98,1,0:57.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by E. Gordon),,23,31
99,1,0:41.0,,J. Teague misses 2-pt jump shot from 6 ft,23,31
100,1,0:38.0,Defensive rebound by C. Paul,,23,31
101,1,0:35.0,Turnover by C. Paul (bad pass),,23,31
102,1,0:27.0,,J. Crawford misses 2-pt jump shot from 10 ft,23,31
103,1,0:25.0,Defensive rebound by Team,,23,31
104,1,0:04.0,C. Paul misses 3-pt jump shot from 26 ft,,23,31
105,1,0:00.0,,Defensive rebound by G. Dieng,23,31
106,2,11:43.0,,J. Crawford misses 2-pt jump shot from 20 ft,23,31
107,2,11:39.0,Defensive rebound by C. Paul,,23,31
108,2,11:34.0,Turnover by C. Paul (bad pass; steal by J. Crawford),,23,31
109,2,11:30.0,,Turnover by J. Crawford (bad pass; steal by C. Paul),23,31
110,2,11:19.0,R. Anderson misses 2-pt jump shot from 7 ft,,23,31
111,2,11:15.0,,Defensive rebound by G. Dieng,23,31
112,2,11:05.0,,A. Wiggins misses 2-pt jump shot from 19 ft (block by C. Paul),23,31
113,2,11:05.0,Defensive rebound by Team,,23,31
114,2,11:01.0,G. Green makes 3-pt jump shot from 26 ft (assist by C. Paul),,26,31
115,2,10:40.0,,A. Wiggins misses 2-pt jump shot from 8 ft,26,31
116,2,10:37.0,,G. Dieng misses 2-pt layup at rim,26,31
117,2,10:37.0,,Offensive rebound by G. Dieng,26,31
118,2,10:37.0,,Offensive rebound by G. Dieng,26,31
119,2,10:36.0,,Turnover by J. Crawford (bad pass),26,31
120,2,10:24.0,N. Hilário makes 2-pt dunk from 1 ft,,28,31
121,2,9:57.0,,J. Crawford misses 3-pt jump shot from 24 ft,28,31
122,2,9:54.0,Defensive rebound by R. Anderson,,28,31
123,2,9:37.0,E. Gordon misses 3-pt jump shot from 25 ft,,28,31
124,2,9:32.0,,Defensive rebound by T. Jones,28,31
125,2,9:28.0,,T. Jones misses 2-pt layup from 2 ft,28,31
126,2,9:27.0,,Offensive rebound by Team,28,31
127,2,9:27.0,,K. Towns enters the game for G. Dieng,28,31
128,2,9:27.0,L. Mbah a Moute enters the game for E. Gordon,,28,31
129,2,9:25.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by T. Jones),28,34
130,2,9:23.0,,Technical foul by J. Crawford,28,34
131,2,9:23.0,C. Paul makes technical free throw,,29,34
132,2,9:11.0,N. Hilário misses 2-pt layup from 6 ft (block by K. Towns),,29,34
133,2,9:08.0,Offensive rebound by C. Paul,,29,34
134,2,9:06.0,N. Hilário misses 2-pt layup from 1 ft,,29,34
135,2,9:06.0,Offensive rebound by N. Hilário,,29,34
136,2,9:05.0,N. Hilário makes 2-pt layup from 1 ft,,31,34
137,2,9:05.0,Shooting foul by N. Bjelica (drawn by N. Hilário),,31,34
138,2,9:05.0,N. Hilário makes free throw 1 of 1,,32,34
139,2,8:41.0,,J. Crawford misses 3-pt jump shot from 23 ft,32,34
140,2,8:37.0,Defensive rebound by R. Anderson,,32,34
141,2,8:32.0,G. Green misses 3-pt jump shot from 23 ft,,32,34
142,2,8:29.0,,Defensive rebound by K. Towns,32,34
143,2,8:23.0,,Personal foul by G. Green (drawn by A. Wiggins),32,34
144,2,8:23.0,,J. Butler enters the game for J. Crawford,32,34
145,2,8:23.0,P. Tucker enters the game for G. Green,,32,34
146,2,8:23.0,J. Harden enters the game for R. Anderson,,32,34
147,2,8:23.0,C. Capela enters the game for N. Hilário,,32,34
148,2,8:08.0,,T. Jones misses 3-pt jump shot from 24 ft,32,34
149,2,8:03.0,Defensive rebound by C. Capela,,32,34
150,2,7:55.0,Shooting foul by K. Towns (drawn by C. Capela),,32,34
151,2,7:55.0,C. Capela misses free throw 1 of 2,,32,34
152,2,7:55.0,Offensive rebound by Team,,32,34
153,2,7:55.0,C. Capela makes free throw 2 of 2,,33,34
154,2,7:36.0,,A. Wiggins misses 3-pt jump shot from 24 ft,33,34
155,2,7:34.0,Defensive rebound by C. Capela,,33,34
156,2,7:27.0,P. Tucker misses 3-pt jump shot from 23 ft,,33,34
157,2,7:23.0,,Defensive rebound by K. Towns,33,34
158,2,7:16.0,,T. Jones misses 3-pt jump shot from 22 ft,33,34
159,2,7:14.0,Defensive rebound by C. Capela,,33,34
160,2,7:05.0,C. Paul makes 2-pt jump shot from 11 ft,,35,34
161,2,6:42.0,,K. Towns misses 3-pt jump shot from 24 ft,35,34
162,2,6:39.0,Defensive rebound by C. Paul,,35,34
163,2,6:29.0,Personal foul by J. Butler (drawn by J. Harden),,35,34
164,2,6:29.0,,Minnesota full timeout,35,34
165,2,6:29.0,,J. Teague enters the game for T. Jones,35,34
166,2,6:29.0,,T. Gibson enters the game for N. Bjelica,35,34
167,2,6:29.0,E. Gordon enters the game for C. Paul,,35,34
168,2,6:24.0,J. Harden misses 2-pt jump shot from 8 ft,,35,34
169,2,6:21.0,Offensive rebound by C. Capela,,35,34
170,2,6:20.0,C. Capela makes 2-pt dunk from 1 ft,,37,34
171,2,6:00.0,,K. Towns misses 2-pt jump shot from 7 ft,37,34
172,2,6:00.0,Defensive rebound by C. Capela,,37,34
173,2,5:48.0,J. Harden makes 3-pt jump shot from 25 ft,,40,34
174,2,5:41.0,,Personal foul by J. Harden (drawn by T. Gibson),40,34
175,2,5:29.0,,T. Gibson makes 2-pt hook shot from 5 ft (assist by J. Teague),40,36
176,2,5:15.0,Shooting foul by J. Teague (drawn by E. Gordon),,40,36
177,2,5:15.0,E. Gordon makes free throw 1 of 2,,41,36
178,2,5:15.0,E. Gordon makes free throw 2 of 2,,42,36
179,2,5:12.0,,Personal block foul by E. Gordon (drawn by J. Teague),42,36
180,2,4:54.0,,J. Butler misses 2-pt jump shot from 13 ft,42,36
181,2,4:51.0,Defensive rebound by C. Capela,,42,36
182,2,4:37.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by L. Mbah a Moute),,45,36
183,2,4:22.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),45,39
184,2,4:07.0,L. Mbah a Moute misses 3-pt jump shot from 27 ft,,45,39
185,2,4:04.0,,Defensive rebound by J. Butler,45,39
186,2,3:49.0,,J. Teague makes 2-pt layup from 1 ft,45,41
187,2,3:46.0,Houston full timeout,,45,41
188,2,3:46.0,C. Paul enters the game for L. Mbah a Moute,,45,41
189,2,3:34.0,J. Harden makes 2-pt layup from 1 ft,,47,41
190,2,3:14.0,,J. Butler misses 2-pt layup from 1 ft,47,41
191,2,3:08.0,Defensive rebound by P. Tucker,,47,41
192,2,3:03.0,E. Gordon misses 3-pt jump shot from 25 ft,,47,41
193,2,2:59.0,,Defensive rebound by A. Wiggins,47,41
194,2,2:38.0,,Shooting foul by J. Harden (drawn by J. Teague),47,41
195,2,2:38.0,,J. Teague makes free throw 1 of 2,47,42
196,2,2:38.0,,J. Teague makes free throw 2 of 2,47,43
197,2,2:24.0,J. Harden misses 3-pt jump shot from 25 ft,,47,43
198,2,2:20.0,,Defensive rebound by Team,47,43
199,2,2:14.0,,J. Teague makes 2-pt layup from 1 ft,47,45
200,2,2:06.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),,50,45
201,2,1:52.0,,K. Towns makes 2-pt jump shot from 6 ft (assist by J. Butler),50,47
202,2,1:52.0,,Shooting foul by C. Capela (drawn by K. Towns),50,47
203,2,1:52.0,,K. Towns makes free throw 1 of 1,50,48
204,2,1:37.0,Shooting foul by A. Wiggins (drawn by C. Capela),,50,48
205,2,1:37.0,C. Capela makes free throw 1 of 2,,51,48
206,2,1:37.0,C. Capela makes free throw 2 of 2,,52,48
207,2,1:23.0,,J. Butler misses 3-pt jump shot from 24 ft,52,48
208,2,1:20.0,Defensive rebound by C. Capela,,52,48
209,2,1:06.0,C. Paul misses 3-pt jump shot from 27 ft,,52,48
210,2,1:03.0,,Defensive rebound by J. Butler,52,48
211,2,0:57.0,,K. Towns makes 2-pt jump shot from 2 ft (assist by J. Teague),52,50
212,2,0:45.0,E. Gordon misses 3-pt jump shot from 26 ft,,52,50
213,2,0:42.0,Offensive rebound by Team,,52,50
214,2,0:34.0,C. Capela makes 2-pt dunk at rim (assist by C. Paul),,54,50
215,2,0:13.0,,J. Teague misses 2-pt jump shot from 13 ft,54,50
216,2,0:11.0,,Offensive rebound by K. Towns,54,50
217,2,0:08.0,,K. Towns misses 2-pt jump shot from 5 ft (block by C. Capela),54,50
218,2,0:08.0,,Offensive rebound by Team,54,50
219,2,0:00.0,,A. Wiggins misses 3-pt jump shot from 23 ft,54,50
220,2,0:00.0,,Offensive rebound by Team,54,50
221,3,11:45.0,,K. Towns misses 2-pt jump shot from 18 ft,54,50
222,3,11:39.0,Defensive rebound by L. Mbah a Moute,,54,50
223,3,11:24.0,Shooting foul by K. Towns (drawn by P. Tucker),,54,50
224,3,11:24.0,P. Tucker misses free throw 1 of 2,,54,50
225,3,11:24.0,Offensive rebound by Team,,54,50
226,3,11:24.0,P. Tucker makes free throw 2 of 2,,55,50
227,3,11:09.0,,J. Butler misses 2-pt jump shot from 14 ft,55,50
228,3,11:05.0,Defensive rebound by C. Capela,,55,50
229,3,11:00.0,J. Harden misses 3-pt jump shot from 25 ft,,55,50
230,3,10:57.0,,Defensive rebound by J. Teague,55,50
231,3,10:54.0,Violation by C. Paul (kicked ball),,55,50
232,3,10:36.0,,A. Wiggins misses 2-pt jump shot from 9 ft,55,50
233,3,10:35.0,,Offensive rebound by K. Towns,55,50
234,3,10:35.0,,Shooting foul by P. Tucker (drawn by K. Towns),55,50
235,3,10:35.0,,K. Towns makes free throw 1 of 2,55,51
236,3,10:35.0,,K. Towns makes free throw 2 of 2,55,52
237,3,10:27.0,Personal foul by K. Towns (drawn by C. Capela),,55,52
238,3,10:22.0,J. Harden makes 3-pt jump shot from 24 ft (assist by C. Capela),,58,52
239,3,10:03.0,,J. Teague makes 2-pt jump shot from 6 ft,58,54
240,3,9:51.0,Shooting foul by T. Gibson (drawn by J. Harden),,58,54
241,3,9:51.0,J. Harden makes free throw 1 of 2,,59,54
242,3,9:51.0,J. Harden makes free throw 2 of 2,,60,54
243,3,9:40.0,,Shooting foul by L. Mbah a Moute (drawn by A. Wiggins),60,54
244,3,9:40.0,,A. Wiggins makes free throw 1 of 2,60,55
245,3,9:40.0,,A. Wiggins makes free throw 2 of 2,60,56
246,3,9:16.0,J. Harden makes 3-pt jump shot from 28 ft (assist by L. Mbah a Moute),,63,56
247,3,9:04.0,,Def 3 sec tech foul by P. Tucker,63,56
248,3,9:04.0,,J. Butler makes technical free throw,63,57
249,3,8:59.0,,J. Butler misses 3-pt jump shot from 27 ft,63,57
250,3,8:56.0,Defensive rebound by L. Mbah a Moute,,63,57
251,3,8:45.0,C. Paul misses 3-pt jump shot from 25 ft,,63,57
252,3,8:40.0,,Defensive rebound by K. Towns,63,57
253,3,8:23.0,,A. Wiggins misses 2-pt jump shot from 3 ft (block by L. Mbah a Moute),63,57
254,3,8:21.0,Defensive rebound by J. Harden,,63,57
255,3,8:21.0,C. Paul makes 2-pt layup from 1 ft (assist by J. Harden),,65,57
256,3,8:21.0,,Minnesota full timeout,65,57
257,3,8:08.0,,Personal foul by P. Tucker (drawn by J. Teague),65,57
258,3,7:58.0,,T. Gibson misses 2-pt jump shot from 17 ft,65,57
259,3,7:54.0,Defensive rebound by C. Capela,,65,57
260,3,7:46.0,C. Capela misses 2-pt layup from 3 ft (block by K. Towns),,65,57
261,3,7:46.0,,Defensive rebound by Team,65,57
262,3,7:46.0,Loose ball foul by C. Capela (drawn by K. Towns),,65,57
263,3,7:33.0,,A. Wiggins misses 3-pt jump shot from 24 ft,65,57
264,3,7:30.0,,Offensive rebound by T. Gibson,65,57
265,3,7:27.0,,A. Wiggins misses 2-pt jump shot from 5 ft,65,57
266,3,7:27.0,,Offensive rebound by A. Wiggins,65,57
267,3,7:10.0,,J. Butler misses 2-pt jump shot from 3 ft,65,57
268,3,7:07.0,Defensive rebound by J. Harden,,65,57
269,3,7:03.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by J. Harden),,67,57
270,3,6:50.0,,K. Towns makes 2-pt layup at rim (assist by J. Butler),67,59
271,3,6:28.0,C. Paul misses 2-pt jump shot from 15 ft,,67,59
272,3,6:26.0,,Defensive rebound by A. Wiggins,67,59
273,3,6:16.0,,J. Teague makes 2-pt jump shot from 10 ft,67,61
274,3,6:15.0,Houston full timeout,,67,61
275,3,6:15.0,E. Gordon enters the game for C. Paul,,67,61
276,3,6:15.0,R. Anderson enters the game for P. Tucker,,67,61
277,3,6:15.0,N. Hilário enters the game for C. Capela,,67,61
278,3,6:03.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,70,61
279,3,5:39.0,,J. Butler makes 2-pt jump shot from 8 ft,70,63
280,3,5:23.0,Offensive foul by N. Hilário (drawn by A. Wiggins),,70,63
281,3,5:23.0,Turnover by N. Hilário (offensive foul),,70,63
282,3,5:06.0,,T. Gibson misses 2-pt jump shot from 6 ft,70,63
283,3,5:03.0,Defensive rebound by L. Mbah a Moute,,70,63
284,3,4:55.0,J. Harden misses 2-pt layup from 2 ft (block by K. Towns),,70,63
285,3,4:52.0,,Defensive rebound by J. Teague,70,63
286,3,4:46.0,,Shooting block foul by N. Hilário (drawn by A. Wiggins),70,63
287,3,4:46.0,,A. Wiggins makes free throw 1 of 2,70,64
288,3,4:46.0,G. Green enters the game for L. Mbah a Moute,,70,64
289,3,4:46.0,,A. Wiggins misses free throw 2 of 2,70,64
290,3,4:44.0,Defensive rebound by J. Harden,,70,64
291,3,4:24.0,J. Harden misses 3-pt jump shot from 26 ft,,70,64
292,3,4:23.0,,Defensive rebound by Team,70,64
293,3,4:23.0,,J. Crawford enters the game for A. Wiggins,70,64
294,3,4:08.0,,Shooting foul by N. Hilário (drawn by K. Towns),70,64
295,3,4:08.0,,K. Towns makes free throw 1 of 2,70,65
296,3,4:08.0,,K. Towns makes free throw 2 of 2,70,66
297,3,3:57.0,Shooting foul by K. Towns (drawn by N. Hilário),,70,66
298,3,3:57.0,N. Hilário misses free throw 1 of 2,,70,66
299,3,3:57.0,Offensive rebound by Team,,70,66
300,3,3:57.0,,G. Dieng enters the game for K. Towns,70,66
301,3,3:57.0,N. Hilário makes free throw 2 of 2,,71,66
302,3,3:38.0,,J. Butler makes 2-pt layup from 1 ft (assist by G. Dieng),71,68
303,3,3:27.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,74,68
304,3,3:10.0,,Offensive foul by G. Dieng (drawn by J. Harden),74,68
305,3,3:10.0,,Turnover by G. Dieng (offensive foul),74,68
306,3,2:53.0,J. Harden makes 2-pt jump shot from 20 ft,,76,68
307,3,2:32.0,,J. Crawford makes 2-pt jump shot from 16 ft,76,70
308,3,2:21.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,79,70
309,3,2:07.0,,J. Teague makes 2-pt jump shot from 8 ft,79,72
310,3,2:07.0,,Shooting foul by G. Green (drawn by J. Teague),79,72
311,3,2:07.0,,J. Teague makes free throw 1 of 1,79,73
312,3,1:57.0,N. Hilário misses 2-pt dunk from 1 ft,,79,73
313,3,1:56.0,,Defensive rebound by Team,79,73
314,3,1:45.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by G. Dieng),79,76
315,3,1:43.0,Houston full timeout,,79,76
316,3,1:43.0,C. Paul enters the game for J. Harden,,79,76
317,3,1:24.0,R. Anderson misses 3-pt jump shot from 25 ft,,79,76
318,3,1:21.0,Offensive rebound by R. Anderson,,79,76
319,3,1:20.0,R. Anderson makes 2-pt layup from 1 ft,,81,76
320,3,1:00.0,,J. Crawford makes 2-pt layup from 1 ft,81,78
321,3,0:54.0,G. Green misses 3-pt jump shot from 23 ft,,81,78
322,3,0:51.0,,Defensive rebound by J. Butler,81,78
323,3,0:44.0,,J. Crawford misses 3-pt jump shot from 28 ft,81,78
324,3,0:42.0,Defensive rebound by Team,,81,78
325,3,0:42.0,,Loose ball foul by G. Dieng (drawn by E. Gordon),81,78
326,3,0:42.0,E. Gordon makes free throw 1 of 2,,82,78
327,3,0:42.0,,A. Wiggins enters the game for J. Butler,82,78
328,3,0:42.0,,N. Bjelica enters the game for T. Gibson,82,78
329,3,0:42.0,P. Tucker enters the game for N. Hilário,,82,78
330,3,0:42.0,E. Gordon makes free throw 2 of 2,,83,78
331,3,0:21.0,,J. Teague makes 2-pt layup from 2 ft,83,80
332,3,0:01.0,Personal foul by G. Dieng (drawn by C. Paul),,83,80
333,3,0:01.0,C. Paul makes free throw 1 of 2,,84,80
334,3,0:01.0,C. Paul misses free throw 2 of 2,,84,80
335,3,0:00.0,,Defensive rebound by J. Crawford,84,80
336,4,11:46.0,C. Capela makes 2-pt dunk from 1 ft (assist by C. Paul),,86,80
337,4,11:27.0,,Turnover by J. Teague (traveling),86,80
338,4,11:14.0,E. Gordon misses 3-pt jump shot from 23 ft,,86,80
339,4,11:09.0,Offensive rebound by C. Capela,,86,80
340,4,11:08.0,G. Green misses 3-pt jump shot from 25 ft,,86,80
341,4,11:07.0,,Defensive rebound by G. Dieng,86,80
342,4,10:47.0,,J. Crawford makes 2-pt jump shot from 21 ft,86,82
343,4,10:32.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by C. Paul),,89,82
344,4,10:11.0,,Turnover by G. Dieng (bad pass),89,82
345,4,10:11.0,,K. Towns enters the game for G. Dieng,89,82
346,4,10:11.0,L. Mbah a Moute enters the game for G. Green,,89,82
347,4,9:59.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by C. Paul),,92,82
348,4,9:48.0,,Minnesota full timeout,92,82
349,4,9:48.0,,T. Jones enters the game for J. Teague,92,82
350,4,9:35.0,,Personal foul by E. Gordon (drawn by J. Crawford),92,82
351,4,9:24.0,,J. Crawford misses 2-pt jump shot from 4 ft,92,82
352,4,9:22.0,,Offensive rebound by K. Towns,92,82
353,4,9:21.0,,K. Towns makes 2-pt layup from 1 ft,92,84
354,4,9:06.0,E. Gordon misses 2-pt layup from 2 ft,,92,84
355,4,9:06.0,,Defensive rebound by K. Towns,92,84
356,4,8:58.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),92,87
357,4,8:40.0,C. Paul makes 3-pt jump shot from 24 ft,,95,87
358,4,8:24.0,,J. Crawford makes 2-pt jump shot from 22 ft,95,89
359,4,8:02.0,C. Paul misses 3-pt jump shot from 24 ft,,95,89
360,4,8:00.0,,Defensive rebound by T. Jones,95,89
361,4,7:54.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Crawford),95,91
362,4,7:54.0,Houston full timeout,,95,91
363,4,7:54.0,,J. Butler enters the game for N. Bjelica,95,91
364,4,7:54.0,P. Tucker enters the game for E. Gordon,,95,91
365,4,7:54.0,J. Harden enters the game for C. Capela,,95,91
366,4,7:40.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,98,91
367,4,7:25.0,,Turnover by A. Wiggins (step out of bounds),98,91
368,4,7:14.0,R. Anderson makes 3-pt jump shot from 28 ft (assist by J. Harden),,101,91
369,4,6:53.0,,A. Wiggins misses 3-pt jump shot from 24 ft,101,91
370,4,6:50.0,Defensive rebound by C. Paul,,101,91
371,4,6:36.0,R. Anderson misses 3-pt jump shot from 28 ft,,101,91
372,4,6:32.0,Offensive rebound by C. Paul,,101,91
373,4,6:30.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by C. Paul),,104,91
374,4,6:08.0,,J. Butler misses 3-pt jump shot from 26 ft,104,91
375,4,6:04.0,Defensive rebound by J. Harden,,104,91
376,4,5:47.0,J. Harden makes 3-pt jump shot from 26 ft,,107,91
377,4,5:46.0,,Minnesota full timeout,107,91
378,4,5:46.0,,J. Teague enters the game for T. Jones,107,91
379,4,5:46.0,,T. Gibson enters the game for J. Crawford,107,91
380,4,5:46.0,E. Gordon enters the game for C. Paul,,107,91
381,4,5:29.0,,J. Butler misses 2-pt jump shot from 13 ft,107,91
382,4,5:25.0,Defensive rebound by L. Mbah a Moute,,107,91
383,4,5:06.0,J. Harden misses 2-pt jump shot from 19 ft,,107,91
384,4,5:03.0,,Defensive rebound by T. Gibson,107,91
385,4,4:56.0,,K. Towns makes 2-pt hook shot from 8 ft (assist by J. Teague),107,93
386,4,4:45.0,E. Gordon misses 3-pt jump shot from 25 ft,,107,93
387,4,4:42.0,,Defensive rebound by K. Towns,107,93
388,4,4:26.0,,Shooting foul by E. Gordon (drawn by J. Butler),107,93
389,4,4:26.0,,J. Butler makes free throw 1 of 2,107,94
