,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
465,4,3:45.0,T. Booker makes free throw 1 of 2,,119,128
466,4,3:45.0,,L. Stephenson enters the game for V. Oladipo,119,128
467,4,3:45.0,T. Booker misses free throw 2 of 2,,119,128
468,4,3:42.0,,Defensive rebound by M. Turner,119,128
469,4,3:22.0,,L. Stephenson misses 2-pt layup from 1 ft,119,128
470,4,3:19.0,Defensive rebound by T. Booker,,119,128
471,4,3:11.0,C. LeVert misses 2-pt layup from 1 ft (block by M. Turner),,119,128
472,4,3:07.0,Offensive rebound by T. Booker,,119,128
473,4,3:07.0,T. Booker makes 2-pt layup at rim,,121,128
474,4,2:48.0,,L. Stephenson misses 2-pt jump shot from 9 ft,121,128
475,4,2:45.0,Defensive rebound by D. Carroll,,121,128
476,4,2:38.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. Russell),,124,128
477,4,2:15.0,,T. Young misses 3-pt jump shot from 23 ft,124,128
478,4,2:15.0,,Offensive rebound by M. Turner,124,128
479,4,2:13.0,,Shooting foul by T. Booker (drawn by M. Turner),124,128
480,4,2:13.0,,M. Turner makes free throw 1 of 2,124,129
481,4,2:13.0,,C. Joseph enters the game for L. Stephenson,124,129
482,4,2:13.0,,M. Turner makes free throw 2 of 2,124,130
483,4,2:04.0,D. Russell makes 2-pt jump shot from 8 ft,,126,130
484,4,1:46.0,,D. Collison misses 2-pt layup from 2 ft,126,130
485,4,1:44.0,,Offensive rebound by M. Turner,126,130
486,4,1:44.0,,M. Turner makes 2-pt dunk at rim,126,132
487,4,1:38.0,T. Booker misses 2-pt layup from 1 ft (block by M. Turner),,126,132
488,4,1:36.0,Offensive rebound by D. Carroll,,126,132
489,4,1:36.0,D. Carroll makes 2-pt layup from 2 ft,,128,132
490,4,1:24.0,,T. Young misses 2-pt jump shot from 14 ft,128,132
491,4,1:22.0,Defensive rebound by D. Carroll,,128,132
492,4,1:18.0,C. LeVert misses 2-pt layup from 1 ft (block by C. Joseph),,128,132
493,4,1:15.0,,Defensive rebound by T. Young,128,132
494,4,0:59.0,,D. Collison makes 2-pt layup from 2 ft,128,134
495,4,0:59.0,Brooklyn full timeout,,128,134
496,4,0:59.0,Offensive foul by D. Carroll (drawn by M. Turner),,128,134
497,4,0:59.0,Turnover by D. Carroll (offensive foul),,128,134
498,4,0:59.0,,Indiana full timeout,128,134
499,4,0:59.0,,V. Oladipo enters the game for B. Bogdanović,128,134
500,4,0:55.0,,Personal foul by D. Russell (drawn by M. Turner),128,134
501,4,0:55.0,,M. Turner makes free throw 1 of 2,128,135
502,4,0:55.0,,M. Turner makes free throw 2 of 2,128,136
503,4,0:48.0,D. Carroll misses 2-pt jump shot from 17 ft (block by T. Young),,128,136
504,4,0:48.0,Offensive rebound by Team,,128,136
505,4,0:38.0,D. Russell misses 3-pt jump shot from 25 ft,,128,136
506,4,0:35.0,,Defensive rebound by V. Oladipo,128,136
507,4,0:30.0,,T. Young makes 2-pt layup from 1 ft (assist by V. Oladipo),128,138
508,4,0:23.0,D. Russell makes 3-pt jump shot from 26 ft,,131,138
509,4,0:20.0,,Personal take foul by C. LeVert (drawn by T. Young),131,138
510,4,0:20.0,,T. Young makes free throw 1 of 2,131,139
511,4,0:20.0,,T. Young makes free throw 2 of 2,131,140
512,4,0:11.0,D. Carroll misses 3-pt jump shot from 28 ft,,131,140
513,4,0:07.0,,Defensive rebound by V. Oladipo,131,140
