,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,TORONTO_ACTION,GOLDEN STATE_SCORE,TORONTO_SCORE
34,1,6:13.0,Defensive rebound by Z. Pachulia,,21,16
35,1,6:08.0,Z. Pachulia makes 2-pt layup from 2 ft,,23,16
36,1,5:48.0,,J. Valančiūnas misses 2-pt layup from 3 ft (block by D. Green),23,16
37,1,5:48.0,,Offensive rebound by Team,23,16
38,1,5:40.0,,D. DeRozan misses 3-pt jump shot from 22 ft,23,16
39,1,5:36.0,,Offensive rebound by J. Valančiūnas,23,16
40,1,5:34.0,,D. DeRozan makes 2-pt layup from 1 ft,23,18
41,1,5:26.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),,25,18
42,1,5:12.0,,O. Anunoby makes 2-pt hook shot from 2 ft,25,20
43,1,5:03.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),,28,20
44,1,4:45.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by J. Valančiūnas),28,22
45,1,4:32.0,K. Thompson misses 2-pt jump shot from 20 ft,,28,22
46,1,4:29.0,,Defensive rebound by Team,28,22
47,1,4:29.0,P. McCaw enters the game for D. Green,,28,22
48,1,4:29.0,K. Looney enters the game for Z. Pachulia,,28,22
49,1,4:16.0,,D. DeRozan makes 2-pt jump shot from 15 ft,28,24
50,1,3:58.0,S. Curry makes 2-pt jump shot from 14 ft,,30,24
51,1,3:47.0,,D. DeRozan makes 2-pt layup from 2 ft,30,26
52,1,3:31.0,Golden State full timeout,,30,26
53,1,3:31.0,,J. Poeltl enters the game for O. Anunoby,30,26
54,1,3:31.0,,F. VanVleet enters the game for J. Valančiūnas,30,26
55,1,3:31.0,,C. Miles enters the game for D. Wright,30,26
56,1,3:31.0,A. Iguodala enters the game for K. Thompson,,30,26
57,1,3:28.0,S. Curry misses 3-pt jump shot from 25 ft,,30,26
58,1,3:24.0,,Defensive rebound by D. DeRozan,30,26
59,1,3:12.0,,D. DeRozan makes 2-pt jump shot from 21 ft,30,28
60,1,2:57.0,P. McCaw misses 2-pt dunk from 4 ft (block by J. Poeltl),,30,28
61,1,2:53.0,,Defensive rebound by J. Poeltl,30,28
62,1,2:48.0,,F. VanVleet misses 3-pt jump shot from 25 ft,30,28
63,1,2:48.0,Defensive rebound by S. Curry,,30,28
64,1,2:43.0,Shooting block foul by F. VanVleet (drawn by A. Iguodala),,30,28
65,1,2:43.0,A. Iguodala makes free throw 1 of 2,,31,28
66,1,2:43.0,A. Iguodala makes free throw 2 of 2,,32,28
67,1,2:30.0,,D. DeRozan makes 2-pt jump shot from 16 ft,32,30
68,1,2:30.0,,Shooting foul by K. Looney (drawn by D. DeRozan),32,30
69,1,2:30.0,,P. Siakam enters the game for S. Ibaka,32,30
70,1,2:30.0,,D. DeRozan makes free throw 1 of 1,32,31
71,1,2:17.0,K. Looney makes 2-pt hook shot from 4 ft,,34,31
72,1,2:07.0,,Personal foul by S. Curry (drawn by F. VanVleet),34,31
73,1,2:07.0,D. Green enters the game for S. Curry,,34,31
74,1,1:57.0,,D. DeRozan misses 3-pt jump shot from 23 ft,34,31
75,1,1:56.0,,Offensive rebound by D. DeRozan,34,31
76,1,1:54.0,,Shooting foul by A. Iguodala (drawn by D. DeRozan),34,31
77,1,1:54.0,,D. DeRozan makes free throw 1 of 2,34,32
78,1,1:54.0,,D. DeRozan makes free throw 2 of 2,34,33
79,1,1:40.0,K. Durant makes 2-pt layup from 2 ft (assist by D. Green),,36,33
80,1,1:26.0,,D. DeRozan misses 2-pt jump shot from 16 ft,36,33
81,1,1:20.0,,Offensive rebound by J. Poeltl,36,33
82,1,1:20.0,,J. Poeltl misses 2-pt layup at rim,36,33
83,1,1:19.0,Defensive rebound by D. Green,,36,33
84,1,1:10.0,Shooting foul by J. Poeltl (drawn by D. Green),,36,33
85,1,1:10.0,D. Green makes free throw 1 of 2,,37,33
86,1,1:10.0,D. Green makes free throw 2 of 2,,38,33
87,1,0:58.0,,D. DeRozan misses 2-pt jump shot from 7 ft,38,33
88,1,0:56.0,,Offensive rebound by J. Poeltl,38,33
89,1,0:53.0,,C. Miles misses 3-pt jump shot from 25 ft,38,33
90,1,0:50.0,Defensive rebound by K. Looney,,38,33
91,1,0:43.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Durant),,41,33
92,1,0:33.0,,D. DeRozan makes 2-pt jump shot from 7 ft,41,35
93,1,0:30.0,K. Durant misses 3-pt jump shot from 25 ft,,41,35
94,1,0:30.0,,Defensive rebound by D. DeRozan,41,35
95,1,0:08.0,,D. DeRozan misses 3-pt jump shot from 25 ft,41,35
96,1,0:06.0,Defensive rebound by K. Durant,,41,35
97,1,0:01.0,A. Iguodala makes 2-pt layup from 1 ft (assist by D. Green),,43,35
98,1,0:00.0,,F. VanVleet misses 3-pt jump shot from 49 ft,43,35
99,1,0:00.0,,Offensive rebound by Team,43,35
100,2,11:46.0,D. West makes 2-pt layup from 1 ft (assist by D. Green),,45,35
101,2,11:38.0,,Offensive foul by F. VanVleet (drawn by A. Iguodala),45,35
102,2,11:38.0,,Turnover by F. VanVleet (offensive foul),45,35
103,2,11:24.0,D. Green makes 2-pt layup from 1 ft (assist by D. West),,47,35
104,2,11:14.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by P. Siakam),47,37
105,2,11:04.0,D. West makes 2-pt hook shot from 3 ft (assist by S. Livingston),,49,37
106,2,10:34.0,,C. Miles misses 2-pt hook shot from 8 ft,49,37
107,2,10:31.0,Defensive rebound by A. Iguodala,,49,37
108,2,10:26.0,S. Livingston misses 2-pt layup from 7 ft (block by P. Siakam),,49,37
109,2,10:21.0,Offensive rebound by S. Livingston,,49,37
110,2,10:19.0,K. Thompson misses 3-pt jump shot from 25 ft,,49,37
111,2,10:19.0,,Defensive rebound by P. Siakam,49,37
112,2,10:14.0,,C. Miles misses 3-pt jump shot from 26 ft,49,37
113,2,10:12.0,Defensive rebound by Team,,49,37
114,2,9:57.0,K. Thompson makes 2-pt jump shot from 20 ft,,51,37
115,2,9:42.0,,N. Powell misses 2-pt jump shot from 22 ft,51,37
116,2,9:40.0,Defensive rebound by S. Livingston,,51,37
117,2,9:29.0,S. Livingston makes 2-pt jump shot from 9 ft,,53,37
118,2,9:23.0,,Toronto full timeout,53,37
119,2,9:23.0,,S. Ibaka enters the game for J. Poeltl,53,37
120,2,9:23.0,,L. Brown enters the game for F. VanVleet,53,37
121,2,9:18.0,,Turnover by P. Siakam (bad pass; steal by K. Thompson),53,37
122,2,9:16.0,Personal foul by N. Powell (drawn by K. Thompson),,53,37
123,2,9:08.0,D. Green misses 3-pt jump shot from 24 ft,,53,37
124,2,9:08.0,Offensive rebound by Team,,53,37
125,2,9:08.0,,Loose ball foul by P. Siakam (drawn by D. West),53,37
126,2,9:01.0,Shooting foul by P. Siakam (drawn by D. West),,53,37
127,2,9:01.0,D. West makes free throw 1 of 2,,54,37
128,2,9:01.0,D. West makes free throw 2 of 2,,55,37
129,2,8:39.0,,Turnover by C. Miles (lost ball; steal by K. Thompson),55,37
130,2,8:25.0,K. Thompson makes 2-pt jump shot from 12 ft,,57,37
131,2,8:02.0,,S. Ibaka misses 2-pt jump shot from 13 ft,57,37
132,2,8:02.0,,Offensive rebound by P. Siakam,57,37
133,2,7:59.0,,P. Siakam misses 2-pt layup from 3 ft,57,37
134,2,7:59.0,Defensive rebound by S. Livingston,,57,37
135,2,7:40.0,S. Livingston makes 2-pt jump shot from 9 ft (assist by A. Iguodala),,59,37
136,2,7:31.0,,C. Miles misses 3-pt jump shot from 24 ft,59,37
137,2,7:31.0,Defensive rebound by Team,,59,37
138,2,7:31.0,,D. DeRozan enters the game for C. Miles,59,37
139,2,7:31.0,Golden State full timeout,,59,37
140,2,7:31.0,,J. Valančiūnas enters the game for N. Powell,59,37
141,2,7:31.0,K. Looney enters the game for A. Iguodala,,59,37
142,2,7:31.0,P. McCaw enters the game for D. Green,,59,37
143,2,7:12.0,Turnover by D. West (bad pass; steal by P. Siakam),,59,37
144,2,7:07.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by P. Siakam),59,39
145,2,6:51.0,Shooting foul by P. Siakam (drawn by K. Thompson),,59,39
146,2,6:51.0,K. Thompson makes free throw 1 of 2,,60,39
147,2,6:51.0,,O. Anunoby enters the game for P. Siakam,60,39
148,2,6:51.0,K. Thompson makes free throw 2 of 2,,61,39
149,2,6:40.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by L. Brown),61,42
150,2,6:27.0,K. Thompson misses 3-pt jump shot from 27 ft,,61,42
151,2,6:25.0,,Defensive rebound by L. Brown,61,42
152,2,6:21.0,,D. DeRozan makes 2-pt jump shot from 11 ft,61,44
153,2,6:10.0,S. Livingston makes 2-pt jump shot from 12 ft,,63,44
154,2,5:58.0,,L. Brown makes 2-pt layup from 3 ft,63,46
155,2,5:36.0,K. Thompson makes 2-pt jump shot from 15 ft,,65,46
156,2,5:23.0,,D. DeRozan makes 2-pt jump shot from 3 ft,65,48
157,2,5:00.0,D. West makes 2-pt jump shot from 16 ft (assist by P. McCaw),,67,48
158,2,4:43.0,,Shooting foul by S. Livingston (drawn by O. Anunoby),67,48
159,2,4:43.0,,O. Anunoby makes free throw 1 of 2,67,49
160,2,4:43.0,,D. Wright enters the game for L. Brown,67,49
161,2,4:43.0,S. Curry enters the game for K. Thompson,,67,49
162,2,4:43.0,K. Durant enters the game for S. Livingston,,67,49
163,2,4:43.0,,O. Anunoby makes free throw 2 of 2,67,50
164,2,4:25.0,Shooting foul by O. Anunoby (drawn by K. Durant),,67,50
165,2,4:25.0,K. Durant makes free throw 1 of 2,,68,50
166,2,4:25.0,D. Green enters the game for D. West,,68,50
167,2,4:25.0,K. Durant makes free throw 2 of 2,,69,50
168,2,4:07.0,,O. Anunoby misses 3-pt jump shot from 24 ft,69,50
169,2,4:05.0,Defensive rebound by K. Durant,,69,50
170,2,3:52.0,S. Curry misses 3-pt jump shot from 25 ft,,69,50
171,2,3:49.0,,Defensive rebound by D. Wright,69,50
172,2,3:47.0,,Shooting foul by D. Green (drawn by O. Anunoby),69,50
173,2,3:47.0,,O. Anunoby makes free throw 1 of 2,69,51
174,2,3:47.0,,O. Anunoby makes free throw 2 of 2,69,52
175,2,3:30.0,K. Durant misses 2-pt jump shot from 17 ft,,69,52
176,2,3:27.0,,Defensive rebound by S. Ibaka,69,52
177,2,3:21.0,,S. Ibaka misses 2-pt jump shot from 16 ft,69,52
178,2,3:18.0,Defensive rebound by K. Durant,,69,52
179,2,3:14.0,Shooting foul by S. Ibaka (drawn by S. Curry),,69,52
180,2,3:14.0,S. Curry makes free throw 1 of 2,,70,52
181,2,3:14.0,S. Curry makes free throw 2 of 2,,71,52
182,2,3:02.0,,Turnover by J. Valančiūnas (bad pass; steal by P. McCaw),71,52
183,2,2:54.0,K. Durant misses 2-pt dunk from 2 ft,,71,52
184,2,2:53.0,,Defensive rebound by Team,71,52
185,2,2:53.0,K. Thompson enters the game for P. McCaw,,71,52
186,2,2:29.0,,Turnover by S. Ibaka (lost ball; steal by K. Looney),71,52
187,2,2:24.0,K. Durant makes 2-pt dunk from 1 ft (assist by S. Curry),,73,52
188,2,2:04.0,,D. Wright misses 2-pt layup from 2 ft,73,52
189,2,2:02.0,Defensive rebound by K. Thompson,,73,52
190,2,1:52.0,K. Looney makes 2-pt dunk from 1 ft (assist by S. Curry),,75,52
191,2,1:43.0,,Toronto full timeout,75,52
192,2,1:43.0,,F. VanVleet enters the game for J. Valančiūnas,75,52
193,2,1:33.0,,S. Ibaka misses 3-pt jump shot from 24 ft,75,52
194,2,1:31.0,Defensive rebound by Team,,75,52
195,2,1:22.0,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),,77,52
196,2,1:09.0,,S. Ibaka makes 2-pt hook shot from 7 ft (assist by F. VanVleet),77,54
197,2,0:57.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,79,54
198,2,0:37.0,Violation by K. Durant (kicked ball),,79,54
199,2,0:31.0,,S. Ibaka misses 3-pt jump shot from 25 ft,79,54
200,2,0:29.0,Defensive rebound by K. Durant,,79,54
201,2,0:11.0,S. Curry makes 2-pt jump shot from 13 ft (assist by K. Durant),,81,54
202,2,0:02.0,,D. DeRozan misses 2-pt jump shot from 9 ft,81,54
203,2,0:02.0,Defensive rebound by K. Looney,,81,54
204,3,11:48.0,Turnover by S. Curry (bad pass),,81,54
205,3,11:35.0,,Shooting foul by Z. Pachulia (drawn by S. Ibaka),81,54
206,3,11:35.0,,S. Ibaka makes free throw 1 of 2,81,55
207,3,11:35.0,,S. Ibaka makes free throw 2 of 2,81,56
208,3,11:22.0,D. Green misses 3-pt jump shot from 25 ft,,81,56
209,3,11:20.0,,Defensive rebound by O. Anunoby,81,56
210,3,11:04.0,,D. DeRozan makes 2-pt jump shot from 7 ft,81,58
211,3,10:51.0,S. Curry misses 3-pt jump shot from 24 ft,,81,58
212,3,10:48.0,,Defensive rebound by J. Valančiūnas,81,58
213,3,10:42.0,,J. Valančiūnas misses 2-pt layup from 6 ft,81,58
214,3,10:42.0,Defensive rebound by Team,,81,58
215,3,10:37.0,Personal foul by S. Ibaka (drawn by D. Green),,81,58
216,3,10:31.0,K. Thompson makes 2-pt jump shot from 6 ft,,83,58
217,3,10:14.0,,D. Wright misses 2-pt jump shot from 2 ft,83,58
218,3,10:14.0,Defensive rebound by Team,,83,58
219,3,10:14.0,,Loose ball foul by D. Wright (drawn by D. Green),83,58
220,3,10:02.0,S. Curry makes 2-pt jump shot from 16 ft,,85,58
221,3,9:37.0,,Shooting foul by Z. Pachulia (drawn by O. Anunoby),85,58
222,3,9:37.0,,O. Anunoby makes free throw 1 of 2,85,59
223,3,9:37.0,,O. Anunoby makes free throw 2 of 2,85,60
224,3,9:23.0,K. Thompson makes 2-pt jump shot from 13 ft (assist by S. Curry),,87,60
225,3,9:06.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by D. DeRozan),87,62
226,3,8:55.0,Turnover by K. Durant (bad pass; steal by D. Wright),,87,62
227,3,8:51.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by D. Wright),87,64
228,3,8:25.0,Z. Pachulia misses 2-pt hook shot from 6 ft,,87,64
229,3,8:22.0,,Defensive rebound by J. Valančiūnas,87,64
230,3,8:06.0,,Shooting foul by Z. Pachulia (drawn by J. Valančiūnas),87,64
231,3,8:06.0,,J. Valančiūnas makes free throw 1 of 2,87,65
232,3,8:06.0,,J. Valančiūnas makes free throw 2 of 2,87,66
233,3,7:56.0,Offensive foul by Z. Pachulia (drawn by D. Wright),,87,66
234,3,7:56.0,Turnover by Z. Pachulia (offensive foul),,87,66
235,3,7:40.0,,D. DeRozan makes 2-pt jump shot from 22 ft (assist by O. Anunoby),87,68
236,3,7:39.0,Golden State full timeout,,87,68
237,3,7:39.0,K. Looney enters the game for Z. Pachulia,,87,68
238,3,7:22.0,K. Durant misses 2-pt jump shot from 21 ft,,87,68
239,3,7:19.0,,Defensive rebound by S. Ibaka,87,68
240,3,7:07.0,,Shooting foul by K. Thompson (drawn by D. DeRozan),87,68
241,3,7:07.0,,D. DeRozan makes free throw 1 of 2,87,69
242,3,7:07.0,,D. DeRozan makes free throw 2 of 2,87,70
243,3,6:58.0,D. Green makes 2-pt hook shot from 4 ft,,89,70
244,3,6:34.0,,S. Ibaka misses 2-pt jump shot from 14 ft,89,70
245,3,6:32.0,,Offensive rebound by Team,89,70
246,3,6:24.0,,O. Anunoby makes 2-pt dunk at rim (assist by J. Valančiūnas),89,72
247,3,6:09.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,92,72
248,3,5:48.0,,S. Ibaka makes 2-pt hook shot from 8 ft,92,74
249,3,5:42.0,D. Green misses 3-pt jump shot from 24 ft,,92,74
250,3,5:39.0,,Defensive rebound by J. Valančiūnas,92,74
251,3,5:28.0,,Personal foul by K. Thompson (drawn by J. Valančiūnas),92,74
252,3,5:28.0,,J. Valančiūnas makes free throw 1 of 2,92,75
253,3,5:28.0,P. McCaw enters the game for D. Green,,92,75
254,3,5:28.0,,J. Valančiūnas makes free throw 2 of 2,92,76
255,3,5:22.0,Personal foul by D. DeRozan (drawn by K. Thompson),,92,76
256,3,5:05.0,K. Durant misses 2-pt jump shot from 15 ft,,92,76
257,3,5:02.0,,Defensive rebound by S. Ibaka,92,76
258,3,4:56.0,,D. DeRozan makes 2-pt layup from 1 ft,92,78
259,3,4:56.0,,Shooting foul by S. Curry (drawn by D. DeRozan),92,78
260,3,4:56.0,,D. DeRozan misses free throw 1 of 1,92,78
261,3,4:53.0,,Offensive rebound by J. Valančiūnas,92,78
262,3,4:53.0,,Turnover by J. Valančiūnas (bad pass),92,78
263,3,4:38.0,K. Durant misses 2-pt jump shot from 10 ft,,92,78
264,3,4:35.0,,Defensive rebound by S. Ibaka,92,78
265,3,4:22.0,,J. Valančiūnas misses 2-pt hook shot from 3 ft,92,78
266,3,4:20.0,Defensive rebound by K. Thompson,,92,78
267,3,4:14.0,S. Curry misses 3-pt jump shot from 23 ft,,92,78
268,3,4:13.0,,Defensive rebound by J. Valančiūnas,92,78
269,3,4:08.0,,Shooting foul by P. McCaw (drawn by D. Wright),92,78
270,3,4:08.0,,D. Wright makes free throw 1 of 2,92,79
271,3,4:08.0,,D. Wright makes free throw 2 of 2,92,80
272,3,4:08.0,N. Young enters the game for K. Thompson,,92,80
273,3,3:54.0,P. McCaw misses 2-pt hook shot from 3 ft,,92,80
274,3,3:52.0,,Defensive rebound by J. Valančiūnas,92,80
275,3,3:42.0,,Shooting foul by N. Young (drawn by D. DeRozan),92,80
276,3,3:42.0,,D. DeRozan makes free throw 1 of 2,92,81
277,3,3:42.0,D. Green enters the game for K. Looney,,92,81
278,3,3:42.0,,D. DeRozan misses free throw 2 of 2,92,81
279,3,3:40.0,,Offensive rebound by J. Valančiūnas,92,81
280,3,3:40.0,,Shooting foul by D. Green (drawn by J. Valančiūnas),92,81
281,3,3:40.0,,J. Valančiūnas makes free throw 1 of 2,92,82
282,3,3:40.0,,J. Valančiūnas makes free throw 2 of 2,92,83
283,3,3:33.0,Shooting block foul by O. Anunoby (drawn by S. Curry),,92,83
284,3,3:33.0,S. Curry makes free throw 1 of 2,,93,83
285,3,3:33.0,S. Curry makes free throw 2 of 2,,94,83
286,3,3:16.0,,J. Valančiūnas makes 2-pt dunk at rim,94,85
287,3,3:08.0,K. Durant makes 3-pt jump shot from 24 ft,,97,85
288,3,2:51.0,,D. DeRozan makes 2-pt jump shot from 2 ft,97,87
289,3,2:35.0,K. Durant makes 3-pt jump shot from 25 ft,,100,87
290,3,2:19.0,,J. Valančiūnas misses 2-pt jump shot from 11 ft,100,87
291,3,2:16.0,Defensive rebound by S. Curry,,100,87
292,3,2:03.0,K. Durant misses 3-pt jump shot from 26 ft,,100,87
293,3,2:01.0,,Defensive rebound by J. Valančiūnas,100,87
294,3,1:50.0,,S. Ibaka misses 3-pt jump shot from 25 ft,100,87
295,3,1:48.0,,Offensive rebound by O. Anunoby,100,87
296,3,1:46.0,,D. DeRozan misses 2-pt jump shot from 22 ft,100,87
297,3,1:46.0,Defensive rebound by S. Curry,,100,87
298,3,1:37.0,Shooting foul by O. Anunoby (drawn by S. Curry),,100,87
299,3,1:37.0,,Toronto full timeout,100,87
300,3,1:37.0,,P. Siakam enters the game for O. Anunoby,100,87
301,3,1:37.0,,C. Miles enters the game for S. Ibaka,100,87
302,3,1:37.0,,F. VanVleet enters the game for D. Wright,100,87
303,3,1:37.0,S. Curry makes free throw 1 of 2,,101,87
304,3,1:37.0,S. Curry makes free throw 2 of 2,,102,87
305,3,1:19.0,,P. Siakam makes 2-pt layup from 2 ft (assist by J. Valančiūnas),102,89
306,3,0:59.0,P. McCaw makes 2-pt jump shot from 5 ft (assist by S. Curry),,104,89
307,3,0:44.0,,J. Valančiūnas misses 2-pt jump shot from 20 ft,104,89
308,3,0:42.0,Defensive rebound by S. Curry,,104,89
309,3,0:39.0,Shooting foul by C. Miles (drawn by P. McCaw),,104,89
310,3,0:39.0,P. McCaw makes free throw 1 of 2,,105,89
311,3,0:39.0,P. McCaw makes free throw 2 of 2,,106,89
312,3,0:33.0,,C. Miles misses 3-pt jump shot from 25 ft,106,89
313,3,0:30.0,,Offensive rebound by P. Siakam,106,89
314,3,0:09.0,,D. DeRozan misses 2-pt jump shot from 17 ft,106,89
315,3,0:05.0,Defensive rebound by S. Curry,,106,89
316,3,0:05.0,Personal foul by P. Siakam (drawn by S. Curry),,106,89
317,3,0:05.0,S. Curry makes free throw 1 of 2,,107,89
318,3,0:05.0,S. Curry makes free throw 2 of 2,,108,89
319,3,0:00.0,,F. VanVleet misses 2-pt layup from 3 ft,108,89
320,3,0:00.0,,Offensive rebound by Team,108,89
321,4,11:43.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by C. Miles),108,92
322,4,11:18.0,Turnover by D. West (bad pass; steal by F. VanVleet),,108,92
323,4,11:13.0,,F. VanVleet misses 3-pt jump shot from 24 ft,108,92
324,4,11:10.0,Defensive rebound by D. West,,108,92
325,4,10:49.0,K. Thompson misses 2-pt jump shot from 8 ft,,108,92
326,4,10:45.0,Offensive rebound by P. McCaw,,108,92
327,4,10:44.0,P. McCaw makes 2-pt jump shot from 8 ft,,110,92
328,4,10:31.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by N. Powell),110,95
329,4,10:11.0,D. West misses 2-pt hook shot from 6 ft,,110,95
330,4,10:09.0,,Defensive rebound by J. Poeltl,110,95
331,4,9:48.0,,N. Powell misses 2-pt jump shot from 10 ft,110,95
332,4,9:48.0,,Offensive rebound by J. Poeltl,110,95
333,4,9:44.0,,J. Poeltl makes 2-pt hook shot from 3 ft,110,97
334,4,9:23.0,D. West makes 2-pt jump shot from 10 ft,,112,97
335,4,9:06.0,,Offensive foul by J. Poeltl (drawn by S. Livingston),112,97
336,4,9:06.0,,Turnover by J. Poeltl (offensive foul),112,97
337,4,9:06.0,K. Looney enters the game for D. Green,,112,97
338,4,8:45.0,S. Livingston misses 2-pt jump shot from 14 ft,,112,97
339,4,8:42.0,Offensive rebound by K. Looney,,112,97
340,4,8:33.0,Shooting foul by C. Miles (drawn by D. West),,112,97
341,4,8:33.0,D. West misses free throw 1 of 2,,112,97
342,4,8:33.0,Offensive rebound by Team,,112,97
343,4,8:33.0,D. West makes free throw 2 of 2,,113,97
344,4,8:16.0,,F. VanVleet makes 2-pt layup from 1 ft (assist by J. Poeltl),113,99
345,4,8:01.0,D. West misses 2-pt jump shot from 7 ft,,113,99
346,4,7:59.0,,Defensive rebound by J. Poeltl,113,99
347,4,7:53.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by F. VanVleet),113,101
348,4,7:52.0,Golden State full timeout,,113,101
349,4,7:52.0,K. Durant enters the game for S. Livingston,,113,101
350,4,7:52.0,S. Curry enters the game for K. Looney,,113,101
351,4,7:32.0,D. West misses 2-pt jump shot from 8 ft,,113,101
352,4,7:26.0,,Defensive rebound by F. VanVleet,113,101
353,4,7:21.0,,C. Miles misses 2-pt jump shot from 7 ft (block by K. Durant),113,101
354,4,7:19.0,,Offensive rebound by P. Siakam,113,101
355,4,7:12.0,,N. Powell makes 2-pt layup from 2 ft,113,103
356,4,7:00.0,D. West misses 2-pt layup from 1 ft,,113,103
357,4,7:00.0,,Defensive rebound by F. VanVleet,113,103
358,4,6:55.0,,P. Siakam makes 2-pt layup at rim (assist by F. VanVleet),113,105
359,4,6:41.0,K. Durant misses 3-pt jump shot from 25 ft,,113,105
360,4,6:38.0,,Defensive rebound by C. Miles,113,105
361,4,6:33.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by F. VanVleet),113,108
362,4,6:32.0,Golden State full timeout,,113,108
363,4,6:32.0,D. Green enters the game for P. McCaw,,113,108
364,4,6:32.0,K. Looney enters the game for D. West,,113,108
365,4,6:32.0,,C. Miles makes technical free throw,113,109
366,4,6:17.0,Personal foul by F. VanVleet (drawn by S. Curry),,113,109
367,4,6:17.0,,D. DeRozan enters the game for N. Powell,113,109
368,4,6:02.0,Turnover by Team (shot clock),,113,109
369,4,5:55.0,,J. Poeltl misses 2-pt layup from 2 ft,113,109
370,4,5:54.0,,Offensive rebound by P. Siakam,113,109
371,4,5:53.0,,P. Siakam makes 2-pt layup at rim,113,111
372,4,5:36.0,K. Looney misses 2-pt layup from 2 ft,,113,111
373,4,5:34.0,,Defensive rebound by F. VanVleet,113,111
374,4,5:17.0,,D. DeRozan misses 2-pt jump shot from 14 ft,113,111
375,4,5:14.0,Defensive rebound by K. Durant,,113,111
376,4,5:11.0,S. Curry makes 2-pt layup from 2 ft (assist by K. Durant),,115,111
377,4,4:55.0,,Turnover by F. VanVleet (traveling),115,111
378,4,4:32.0,D. Green misses 3-pt jump shot from 24 ft,,115,111
379,4,4:27.0,,Defensive rebound by F. VanVleet,115,111
