,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
80,1,2:14.0,Turnover by D. Powell (step out of bounds),,16,27
81,1,2:02.0,,Turnover by P. Connaughton (bad pass; steal by D. Powell),16,27
82,1,1:59.0,Shooting foul by E. Davis (drawn by Y. Ferrell),,16,27
83,1,1:59.0,Y. Ferrell makes free throw 1 of 2,,17,27
84,1,1:59.0,Y. Ferrell makes free throw 2 of 2,,18,27
85,1,1:34.0,,D. Lillard makes 2-pt jump shot from 19 ft,18,29
86,1,1:23.0,Turnover by J. Barea (lost ball; steal by S. Napier),,18,29
87,1,1:20.0,,S. Napier makes 2-pt dunk at rim,18,31
88,1,1:20.0,Dallas full timeout,,18,31
89,1,1:20.0,,C. McCollum enters the game for D. Lillard,18,31
90,1,1:06.0,J. Barea misses 2-pt jump shot from 15 ft,,18,31
91,1,1:03.0,,Defensive rebound by S. Napier,18,31
92,1,0:52.0,,Offensive foul by E. Davis (drawn by D. Harris),18,31
93,1,0:52.0,,Turnover by E. Davis (offensive foul),18,31
94,1,0:40.0,D. Nowitzki makes 2-pt jump shot from 11 ft,,20,31
95,1,0:34.0,,C. McCollum makes 2-pt layup at rim,20,33
96,1,0:18.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,20,33
97,1,0:15.0,,Defensive rebound by C. McCollum,20,33
98,1,0:01.0,,P. Connaughton misses 3-pt jump shot from 23 ft,20,33
99,1,0:01.0,,Offensive rebound by Team,20,33
100,2,11:42.0,J. Barea misses 3-pt jump shot from 24 ft,,20,33
101,2,11:40.0,,Defensive rebound by Z. Collins,20,33
102,2,11:23.0,,S. Napier misses 2-pt jump shot from 10 ft,20,33
103,2,11:20.0,Defensive rebound by S. Mejri,,20,33
104,2,11:08.0,S. Mejri misses 2-pt jump shot from 5 ft,,20,33
105,2,11:06.0,,Defensive rebound by E. Davis,20,33
106,2,10:59.0,,C. McCollum makes 2-pt jump shot from 12 ft,20,35
107,2,10:40.0,Shooting foul by Z. Collins (drawn by D. Nowitzki),,20,35
108,2,10:40.0,D. Nowitzki makes free throw 1 of 2,,21,35
109,2,10:40.0,D. Nowitzki makes free throw 2 of 2,,22,35
110,2,10:31.0,,C. McCollum misses 2-pt layup at rim,22,35
111,2,10:28.0,Defensive rebound by D. Nowitzki,,22,35
112,2,10:24.0,Shooting foul by S. Napier (drawn by J. Barea),,22,35
113,2,10:24.0,J. Barea makes free throw 1 of 2,,23,35
114,2,10:24.0,J. Barea makes free throw 2 of 2,,24,35
115,2,10:09.0,,E. Davis makes 2-pt layup from 1 ft (assist by C. McCollum),24,37
116,2,9:51.0,D. Nowitzki makes 2-pt jump shot from 16 ft,,26,37
117,2,9:37.0,,C. McCollum makes 2-pt layup from 1 ft,26,39
118,2,9:19.0,D. Harris misses 2-pt layup from 1 ft,,26,39
119,2,9:17.0,,Defensive rebound by Z. Collins,26,39
120,2,9:11.0,,C. McCollum makes 2-pt jump shot from 8 ft,26,41
121,2,9:11.0,Dallas full timeout,,26,41
122,2,9:11.0,D. Powell enters the game for Y. Ferrell,,26,41
123,2,9:11.0,D. Smith enters the game for D. Harris,,26,41
124,2,9:11.0,W. Matthews enters the game for S. Mejri,,26,41
125,2,9:00.0,Personal foul by P. Connaughton (drawn by J. Barea),,26,41
126,2,8:53.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),,29,41
127,2,8:37.0,,C. McCollum makes 2-pt jump shot from 13 ft,29,43
128,2,8:19.0,J. Barea makes 2-pt jump shot from 12 ft,,31,43
129,2,8:09.0,,Z. Collins misses 2-pt jump shot from 7 ft,31,43
130,2,8:07.0,,Offensive rebound by P. Connaughton,31,43
131,2,8:05.0,,E. Davis misses 2-pt hook shot from 6 ft,31,43
132,2,8:02.0,Defensive rebound by D. Powell,,31,43
133,2,7:51.0,D. Powell misses 2-pt layup from 1 ft,,31,43
134,2,7:50.0,,Defensive rebound by E. Davis,31,43
135,2,7:42.0,,Personal foul by D. Smith (drawn by S. Napier),31,43
136,2,7:42.0,,E. Turner enters the game for S. Napier,31,43
137,2,7:42.0,,A. Aminu enters the game for E. Davis,31,43
138,2,7:42.0,,J. Nurkić enters the game for Z. Collins,31,43
139,2,7:42.0,S. Mejri enters the game for D. Nowitzki,,31,43
140,2,7:42.0,H. Barnes enters the game for D. Powell,,31,43
141,2,7:31.0,,E. Turner makes 2-pt hook shot from 8 ft,31,45
142,2,7:14.0,W. Matthews makes 2-pt jump shot from 21 ft (assist by S. Mejri),,33,45
143,2,6:57.0,,Turnover by J. Nurkić (lost ball; steal by S. Mejri),33,45
144,2,6:52.0,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),,35,45
145,2,6:52.0,,Portland full timeout,35,45
146,2,6:52.0,,D. Lillard enters the game for C. McCollum,35,45
147,2,6:41.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),35,48
148,2,6:26.0,Shooting foul by J. Nurkić (drawn by W. Matthews),,35,48
149,2,6:26.0,W. Matthews misses free throw 1 of 2,,35,48
150,2,6:26.0,Offensive rebound by Team,,35,48
151,2,6:26.0,W. Matthews makes free throw 2 of 2,,36,48
152,2,6:04.0,,P. Connaughton misses 3-pt jump shot from 24 ft,36,48
153,2,6:02.0,,Offensive rebound by J. Nurkić,36,48
154,2,6:02.0,,Shooting foul by S. Mejri (drawn by J. Nurkić),36,48
155,2,6:02.0,,J. Nurkić makes free throw 1 of 2,36,49
156,2,6:02.0,,J. Nurkić makes free throw 2 of 2,36,50
157,2,5:38.0,J. Barea makes 2-pt layup from 1 ft,,38,50
158,2,5:27.0,,J. Nurkić makes 2-pt layup at rim (assist by E. Turner),38,52
159,2,5:16.0,J. Barea misses 2-pt jump shot from 13 ft,,38,52
160,2,5:13.0,,Defensive rebound by J. Nurkić,38,52
161,2,5:05.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),38,55
162,2,4:50.0,Turnover by W. Matthews (bad pass; steal by A. Aminu),,38,55
163,2,4:46.0,,P. Connaughton misses 3-pt jump shot from 24 ft,38,55
164,2,4:43.0,Defensive rebound by W. Matthews,,38,55
165,2,4:35.0,Shooting foul by P. Connaughton (drawn by S. Mejri),,38,55
166,2,4:35.0,S. Mejri misses free throw 1 of 2,,38,55
167,2,4:35.0,Offensive rebound by Team,,38,55
168,2,4:35.0,Y. Ferrell enters the game for J. Barea,,38,55
169,2,4:35.0,S. Mejri makes free throw 2 of 2,,39,55
170,2,4:22.0,Offensive charge foul by J. Nurkić (drawn by W. Matthews),,39,55
171,2,4:22.0,,Turnover by J. Nurkić (offensive foul),39,55
172,2,4:22.0,D. Nowitzki enters the game for S. Mejri,,39,55
173,2,4:02.0,H. Barnes misses 3-pt jump shot from 25 ft,,39,55
174,2,4:01.0,,Defensive rebound by E. Turner,39,55
175,2,3:55.0,,E. Turner makes 2-pt jump shot from 8 ft,39,57
176,2,3:39.0,D. Smith makes 2-pt layup from 1 ft,,41,57
177,2,3:32.0,,Turnover by D. Lillard (bad pass; steal by D. Smith),41,57
178,2,3:28.0,Offensive foul by H. Barnes (drawn by D. Lillard),,41,57
179,2,3:28.0,Turnover by H. Barnes (offensive foul),,41,57
180,2,3:28.0,,C. McCollum enters the game for P. Connaughton,41,57
181,2,3:16.0,,Personal foul by D. Nowitzki (drawn by D. Lillard),41,57
182,2,3:10.0,,C. McCollum misses 2-pt jump shot from 19 ft,41,57
183,2,3:07.0,Defensive rebound by Team,,41,57
184,2,2:57.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,41,57
185,2,2:53.0,,Defensive rebound by D. Lillard,41,57
186,2,2:44.0,,Turnover by D. Lillard (bad pass; steal by D. Nowitzki),41,57
187,2,2:37.0,Shooting foul by E. Turner (drawn by D. Smith),,41,57
188,2,2:37.0,D. Smith makes free throw 1 of 2,,42,57
189,2,2:37.0,D. Smith makes free throw 2 of 2,,43,57
190,2,2:22.0,,E. Turner misses 3-pt jump shot from 24 ft,43,57
191,2,2:22.0,Defensive rebound by Team,,43,57
192,2,2:08.0,W. Matthews misses 2-pt jump shot from 7 ft,,43,57
193,2,2:05.0,Offensive rebound by W. Matthews,,43,57
194,2,2:04.0,W. Matthews makes 2-pt hook shot from 2 ft,,45,57
195,2,1:47.0,,A. Aminu misses 2-pt jump shot from 2 ft,45,57
196,2,1:46.0,Defensive rebound by D. Nowitzki,,45,57
197,2,1:41.0,D. Smith misses 2-pt layup from 2 ft (block by J. Nurkić),,45,57
198,2,1:36.0,,Defensive rebound by E. Turner,45,57
199,2,1:27.0,,J. Nurkić misses 2-pt layup from 1 ft (block by D. Nowitzki),45,57
200,2,1:24.0,Defensive rebound by D. Smith,,45,57
201,2,1:20.0,H. Barnes misses 2-pt jump shot from 19 ft,,45,57
202,2,1:18.0,,Defensive rebound by J. Nurkić,45,57
203,2,1:02.0,,Turnover by D. Lillard (bad pass; steal by W. Matthews),45,57
204,2,0:54.0,W. Matthews misses 3-pt jump shot from 26 ft,,45,57
205,2,0:53.0,,Defensive rebound by C. McCollum,45,57
206,2,0:40.0,,Personal foul by Y. Ferrell (drawn by C. McCollum),45,57
207,2,0:35.0,,C. McCollum makes 3-pt jump shot from 24 ft,45,60
208,2,0:25.0,D. Smith misses 2-pt jump shot from 6 ft,,45,60
209,2,0:22.0,,Defensive rebound by A. Aminu,45,60
210,2,0:08.0,Violation by H. Barnes (kicked ball),,45,60
211,2,0:08.0,,P. Connaughton enters the game for J. Nurkić,45,60
212,2,0:08.0,M. Kleber enters the game for D. Nowitzki,,45,60
213,2,0:01.0,,Shooting foul by M. Kleber (drawn by D. Lillard),45,60
214,2,0:01.0,,D. Lillard makes free throw 1 of 2,45,61
215,2,0:01.0,D. Powell enters the game for M. Kleber,,45,61
216,2,0:01.0,,D. Lillard makes free throw 2 of 2,45,62
217,3,11:48.0,M. Kleber misses 3-pt jump shot from 23 ft,,45,62
218,3,11:45.0,,Defensive rebound by E. Turner,45,62
219,3,11:26.0,Offensive charge foul by J. Nurkić (drawn by W. Matthews),,45,62
220,3,11:26.0,,Turnover by J. Nurkić (offensive foul),45,62
221,3,11:09.0,Shooting foul by D. Lillard (drawn by W. Matthews),,45,62
222,3,11:09.0,W. Matthews misses free throw 1 of 2,,45,62
223,3,11:09.0,Offensive rebound by Team,,45,62
224,3,11:09.0,W. Matthews makes free throw 2 of 2,,46,62
225,3,10:54.0,,C. McCollum misses 3-pt jump shot from 24 ft,46,62
226,3,10:49.0,Defensive rebound by D. Smith,,46,62
227,3,10:41.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Smith),,48,62
228,3,10:06.0,,E. Turner misses 3-pt jump shot from 25 ft,48,62
229,3,10:06.0,Defensive rebound by Team,,48,62
230,3,9:53.0,D. Smith makes 2-pt jump shot from 20 ft,,50,62
231,3,9:30.0,,C. McCollum makes 2-pt hook shot from 6 ft,50,64
232,3,9:18.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by M. Kleber),,53,64
233,3,8:55.0,,A. Aminu misses 3-pt jump shot from 25 ft,53,64
234,3,8:52.0,Defensive rebound by H. Barnes,,53,64
235,3,8:50.0,,Offensive charge foul by D. Smith (drawn by D. Lillard),53,64
236,3,8:50.0,Turnover by D. Smith (offensive foul),,53,64
237,3,8:37.0,,Turnover by D. Lillard (traveling),53,64
238,3,8:31.0,M. Kleber makes 3-pt jump shot from 23 ft (assist by D. Smith),,56,64
239,3,8:31.0,,Portland full timeout,56,64
240,3,8:17.0,Violation by M. Kleber (kicked ball),,56,64
241,3,8:09.0,,C. McCollum makes 2-pt jump shot from 21 ft,56,66
242,3,7:55.0,H. Barnes makes 2-pt layup from 2 ft (assist by W. Matthews),,58,66
243,3,7:41.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),58,69
244,3,7:21.0,Turnover by W. Matthews (bad pass; steal by C. McCollum),,58,69
245,3,7:10.0,,C. McCollum misses 2-pt layup at rim (block by D. Nowitzki),58,69
246,3,7:07.0,Defensive rebound by D. Nowitzki,,58,69
247,3,6:59.0,D. Smith misses 2-pt jump shot from 17 ft,,58,69
248,3,6:57.0,,Defensive rebound by Team,58,69
249,3,6:45.0,,D. Lillard makes 3-pt jump shot from 22 ft (assist by J. Nurkić),58,72
250,3,6:32.0,Personal foul by C. McCollum (drawn by H. Barnes),,58,72
251,3,6:32.0,S. Mejri enters the game for D. Nowitzki,,58,72
252,3,6:25.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by H. Barnes),,61,72
253,3,6:16.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),61,74
254,3,6:16.0,,Shooting foul by H. Barnes (drawn by J. Nurkić),61,74
255,3,6:16.0,,Z. Collins enters the game for A. Aminu,61,74
256,3,6:16.0,,J. Nurkić misses free throw 1 of 1,61,74
257,3,6:13.0,Defensive rebound by H. Barnes,,61,74
258,3,6:01.0,D. Smith makes 2-pt jump shot from 19 ft (assist by W. Matthews),,63,74
259,3,5:41.0,,Turnover by J. Nurkić (lost ball; steal by D. Smith),63,74
260,3,5:33.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Smith),,66,74
261,3,5:08.0,,E. Turner misses 2-pt jump shot from 6 ft (block by H. Barnes),66,74
262,3,5:05.0,Defensive rebound by S. Mejri,,66,74
263,3,5:01.0,W. Matthews makes 3-pt jump shot from 27 ft (assist by M. Kleber),,69,74
264,3,4:41.0,,E. Turner misses 2-pt jump shot from 7 ft,69,74
265,3,4:41.0,,Offensive rebound by Team,69,74
266,3,4:41.0,Loose ball foul by S. Mejri (drawn by J. Nurkić),,69,74
267,3,4:41.0,,E. Davis enters the game for C. McCollum,69,74
268,3,4:41.0,,P. Connaughton enters the game for J. Nurkić,69,74
269,3,4:41.0,Y. Ferrell enters the game for M. Kleber,,69,74
270,3,4:35.0,,D. Lillard makes 3-pt jump shot from 27 ft,69,77
271,3,4:18.0,D. Smith makes 2-pt jump shot from 20 ft,,71,77
272,3,3:58.0,,E. Turner makes 3-pt jump shot from 24 ft (assist by P. Connaughton),71,80
273,3,3:46.0,D. Smith misses 2-pt jump shot from 14 ft,,71,80
274,3,3:44.0,Offensive rebound by S. Mejri,,71,80
275,3,3:43.0,W. Matthews misses 3-pt jump shot from 26 ft,,71,80
276,3,3:43.0,,Defensive rebound by E. Davis,71,80
277,3,3:28.0,,Personal foul by D. Smith (drawn by D. Lillard),71,80
278,3,3:28.0,,S. Napier enters the game for E. Turner,71,80
279,3,3:28.0,,A. Aminu enters the game for Z. Collins,71,80
280,3,3:16.0,,D. Lillard makes 3-pt jump shot from 29 ft (assist by P. Connaughton),71,83
281,3,3:14.0,Dallas full timeout,,71,83
282,3,3:14.0,J. Barea enters the game for D. Smith,,71,83
283,3,3:04.0,H. Barnes misses 3-pt jump shot from 25 ft,,71,83
284,3,3:00.0,,Defensive rebound by S. Napier,71,83
285,3,2:47.0,,A. Aminu misses 3-pt jump shot from 22 ft,71,83
286,3,2:45.0,,Offensive rebound by E. Davis,71,83
287,3,2:41.0,,P. Connaughton makes 3-pt jump shot from 25 ft (assist by D. Lillard),71,86
288,3,2:24.0,J. Barea misses 2-pt layup from 1 ft,,71,86
289,3,2:24.0,Offensive rebound by Team,,71,86
290,3,2:23.0,Personal foul by P. Connaughton (drawn by W. Matthews),,71,86
291,3,2:16.0,J. Barea misses 2-pt jump shot from 9 ft,,71,86
292,3,2:13.0,,Defensive rebound by S. Napier,71,86
293,3,2:08.0,,Personal foul by S. Mejri (drawn by D. Lillard),71,86
294,3,1:52.0,,A. Aminu makes 2-pt hook shot from 3 ft,71,88
295,3,1:38.0,Shooting foul by S. Napier (drawn by W. Matthews),,71,88
296,3,1:38.0,W. Matthews makes free throw 1 of 2,,72,88
297,3,1:38.0,W. Matthews makes free throw 2 of 2,,73,88
298,3,1:23.0,,S. Napier misses 3-pt jump shot from 24 ft,73,88
299,3,1:20.0,,Offensive rebound by E. Davis,73,88
300,3,1:17.0,,P. Connaughton makes 3-pt jump shot from 26 ft (assist by D. Lillard),73,91
301,3,1:02.0,W. Matthews misses 3-pt jump shot from 27 ft,,73,91
302,3,1:00.0,,Defensive rebound by D. Lillard,73,91
303,3,0:41.0,,D. Lillard misses 2-pt layup from 6 ft (block by S. Mejri),73,91
304,3,0:38.0,Defensive rebound by H. Barnes,,73,91
305,3,0:38.0,H. Barnes makes 2-pt layup at rim,,75,91
306,3,0:38.0,Shooting foul by S. Napier (drawn by H. Barnes),,75,91
307,3,0:38.0,,Technical foul by E. Davis,75,91
308,3,0:38.0,H. Barnes makes technical free throw,,76,91
309,3,0:38.0,,C. McCollum enters the game for A. Aminu,76,91
310,3,0:38.0,H. Barnes makes free throw 1 of 1,,77,91
311,3,0:32.0,,C. McCollum misses 2-pt jump shot from 17 ft,77,91
312,3,0:31.0,,Offensive rebound by P. Connaughton,77,91
313,3,0:16.0,,D. Lillard misses 2-pt jump shot from 18 ft,77,91
314,3,0:14.0,Defensive rebound by J. Barea,,77,91
315,3,0:00.0,H. Barnes makes 2-pt layup at rim,,79,91
316,4,11:47.0,,Personal foul by J. Barea (drawn by E. Davis),79,91
317,4,11:38.0,,C. McCollum misses 2-pt jump shot from 11 ft,79,91
318,4,11:33.0,,Offensive rebound by E. Davis,79,91
319,4,11:33.0,,E. Davis makes 2-pt layup at rim,79,93
320,4,11:21.0,Turnover by J. Barea (bad pass),,79,93
321,4,11:11.0,,C. McCollum misses 2-pt layup from 1 ft,79,93
322,4,11:09.0,Defensive rebound by D. Smith,,79,93
323,4,10:58.0,Shooting foul by A. Aminu (drawn by D. Smith),,79,93
324,4,10:58.0,D. Smith makes free throw 1 of 3,,80,93
325,4,10:58.0,D. Smith makes free throw 2 of 3,,81,93
326,4,10:58.0,D. Smith misses free throw 3 of 3,,81,93
327,4,10:56.0,,Defensive rebound by A. Aminu,81,93
328,4,10:39.0,,C. McCollum makes 2-pt jump shot from 17 ft,81,95
329,4,10:28.0,D. Powell misses 2-pt layup from 1 ft,,81,95
330,4,10:25.0,Offensive rebound by D. Smith,,81,95
331,4,10:21.0,D. Smith misses 2-pt layup at rim (block by E. Davis),,81,95
332,4,10:19.0,Offensive rebound by D. Smith,,81,95
333,4,10:17.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),,84,95
334,4,10:03.0,,Personal foul by D. Nowitzki (drawn by C. McCollum),84,95
335,4,9:49.0,,P. Connaughton misses 2-pt jump shot from 12 ft,84,95
336,4,9:45.0,Defensive rebound by D. Powell,,84,95
337,4,9:36.0,D. Smith makes 3-pt jump shot from 26 ft (assist by J. Barea),,87,95
338,4,9:20.0,,C. McCollum makes 2-pt jump shot from 13 ft,87,97
339,4,9:03.0,Shooting foul by C. McCollum (drawn by Y. Ferrell),,87,97
340,4,9:03.0,Y. Ferrell makes free throw 1 of 2,,88,97
341,4,9:03.0,Y. Ferrell makes free throw 2 of 2,,89,97
342,4,8:47.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by S. Napier),89,100
343,4,8:28.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,89,100
344,4,8:28.0,,Defensive rebound by Team,89,100
345,4,8:28.0,,D. Lillard enters the game for P. Connaughton,89,100
346,4,8:11.0,,C. McCollum misses 3-pt jump shot from 26 ft,89,100
347,4,8:08.0,Defensive rebound by Team,,89,100
348,4,7:55.0,Y. Ferrell misses 2-pt layup from 1 ft,,89,100
349,4,7:53.0,,Defensive rebound by S. Napier,89,100
350,4,7:44.0,,Turnover by S. Napier (bad pass; steal by D. Smith),89,100
351,4,7:42.0,,Offensive charge foul by D. Smith (drawn by D. Lillard),89,100
352,4,7:42.0,Turnover by D. Smith (offensive foul),,89,100
353,4,7:42.0,W. Matthews enters the game for D. Smith,,89,100
354,4,7:23.0,,Turnover by E. Davis (bad pass; steal by Y. Ferrell),89,100
355,4,7:14.0,J. Barea makes 2-pt jump shot from 10 ft,,91,100
356,4,6:51.0,,E. Davis misses 2-pt hook shot from 2 ft,91,100
357,4,6:47.0,Defensive rebound by J. Barea,,91,100
358,4,6:36.0,D. Nowitzki makes 2-pt layup at rim (assist by J. Barea),,93,100
359,4,6:36.0,,Violation by E. Davis (def goaltending),93,100
360,4,6:17.0,,A. Aminu misses 3-pt jump shot from 25 ft,93,100
361,4,6:14.0,,Offensive rebound by E. Davis,93,100
362,4,6:11.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by E. Davis),93,103
363,4,6:10.0,Dallas full timeout,,93,103
364,4,6:10.0,,E. Turner enters the game for S. Napier,93,103
365,4,6:10.0,,J. Nurkić enters the game for E. Davis,93,103
366,4,6:10.0,S. Mejri enters the game for D. Powell,,93,103
367,4,6:10.0,H. Barnes enters the game for D. Nowitzki,,93,103
368,4,5:52.0,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),,95,103
369,4,5:29.0,,D. Lillard misses 2-pt jump shot from 18 ft,95,103
370,4,5:28.0,Defensive rebound by H. Barnes,,95,103
371,4,5:12.0,W. Matthews misses 3-pt jump shot from 26 ft,,95,103
372,4,5:10.0,,Defensive rebound by J. Nurkić,95,103
373,4,4:51.0,,A. Aminu makes 2-pt dunk at rim (assist by D. Lillard),95,105
374,4,4:36.0,Shooting foul by E. Turner (drawn by S. Mejri),,95,105
375,4,4:36.0,,Technical foul by J. Nurkić,95,105
376,4,4:36.0,H. Barnes misses technical free throw,,95,105
377,4,4:36.0,Offensive rebound by Team,,95,105
378,4,4:36.0,S. Mejri misses free throw 1 of 2,,95,105
379,4,4:36.0,Offensive rebound by Team,,95,105
380,4,4:36.0,S. Mejri makes free throw 2 of 2,,96,105
381,4,4:31.0,,Personal foul by J. Barea (drawn by E. Turner),96,105
382,4,4:23.0,,J. Nurkić makes 2-pt hook shot from 3 ft (assist by D. Lillard),96,107
383,4,4:23.0,Violation by S. Mejri (def goaltending),,96,107
