,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
54,1,5:21.0,,Defensive rebound by A. Gordon,16,18
55,1,5:16.0,,A. Gordon misses 2-pt layup from 8 ft,16,18
56,1,5:09.0,,Offensive rebound by A. Gordon,16,18
57,1,5:09.0,,A. Gordon makes 2-pt dunk at rim,16,20
58,1,5:04.0,D. Russell misses 2-pt jump shot from 7 ft,,16,20
59,1,5:04.0,,Defensive rebound by N. Vučević,16,20
60,1,4:59.0,,D. Augustin misses 3-pt jump shot from 25 ft,16,20
61,1,4:59.0,Defensive rebound by Q. Acy,,16,20
62,1,4:35.0,Q. Acy makes 2-pt jump shot from 22 ft (assist by A. Crabbe),,18,20
63,1,4:22.0,,Shooting foul by T. Booker (drawn by A. Gordon),18,20
64,1,4:22.0,,A. Gordon makes free throw 1 of 2,18,21
65,1,4:22.0,,J. Simmons enters the game for T. Ross,18,21
66,1,4:22.0,S. Dinwiddie enters the game for D. Russell,,18,21
67,1,4:22.0,,A. Gordon makes free throw 2 of 2,18,22
68,1,4:14.0,Turnover by T. Booker (bad pass; steal by D. Augustin),,18,22
69,1,4:11.0,,Shooting foul by T. Booker (drawn by D. Augustin),18,22
70,1,4:11.0,,D. Augustin makes free throw 1 of 2,18,23
71,1,4:11.0,,D. Augustin makes free throw 2 of 2,18,24
72,1,3:54.0,T. Booker misses 2-pt hook shot from 3 ft,,18,24
73,1,3:51.0,,Defensive rebound by E. Fournier,18,24
74,1,3:38.0,,Turnover by D. Augustin (turnover; steal by T. Booker),18,24
75,1,3:26.0,T. Booker misses 3-pt jump shot from 26 ft,,18,24
76,1,3:23.0,,Defensive rebound by J. Simmons,18,24
77,1,3:18.0,,Turnover by J. Simmons (bad pass),18,24
78,1,3:18.0,Brooklyn full timeout,,18,24
79,1,3:18.0,,J. Isaac enters the game for E. Fournier,18,24
80,1,3:18.0,,S. Mack enters the game for D. Augustin,18,24
81,1,3:18.0,J. Harris enters the game for D. Carroll,,18,24
82,1,3:06.0,J. Harris makes 2-pt layup from 1 ft (assist by T. Booker),,20,24
83,1,2:51.0,,N. Vučević misses 2-pt jump shot from 21 ft,20,24
84,1,2:51.0,,Offensive rebound by A. Gordon,20,24
85,1,2:30.0,,Turnover by A. Gordon (lost ball; steal by Q. Acy),20,24
86,1,2:23.0,T. Booker makes 2-pt layup from 2 ft,,22,24
87,1,2:05.0,,N. Vučević misses 2-pt hook shot from 6 ft,22,24
88,1,2:02.0,Defensive rebound by T. Booker,,22,24
89,1,1:56.0,Shooting foul by S. Mack (drawn by T. Booker),,22,24
90,1,1:56.0,T. Booker makes free throw 1 of 2,,23,24
91,1,1:56.0,,B. Biyombo enters the game for A. Gordon,23,24
92,1,1:56.0,,M. Hezonja enters the game for N. Vučević,23,24
93,1,1:56.0,T. Booker misses free throw 2 of 2,,23,24
94,1,1:51.0,,Defensive rebound by J. Isaac,23,24
95,1,1:43.0,,S. Mack misses 2-pt jump shot from 9 ft,23,24
96,1,1:43.0,,Offensive rebound by Team,23,24
97,1,1:43.0,Loose ball foul by Q. Acy (drawn by J. Isaac),,23,24
98,1,1:43.0,,J. Isaac makes free throw 1 of 2,23,25
99,1,1:43.0,,J. Isaac makes free throw 2 of 2,23,26
100,1,1:32.0,S. Dinwiddie misses 2-pt jump shot from 10 ft,,23,26
101,1,1:29.0,,Defensive rebound by B. Biyombo,23,26
102,1,1:19.0,,B. Biyombo makes 2-pt layup from 4 ft (assist by M. Hezonja),23,28
103,1,1:09.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by J. Harris),,26,28
104,1,0:59.0,,Shooting foul by S. Dinwiddie (drawn by J. Simmons),26,28
105,1,0:59.0,,J. Simmons makes free throw 1 of 2,26,29
106,1,0:59.0,,J. Simmons makes free throw 2 of 2,26,30
107,1,0:44.0,T. Booker misses 2-pt layup from 4 ft,,26,30
108,1,0:42.0,,Defensive rebound by J. Isaac,26,30
109,1,0:37.0,,S. Mack misses 3-pt jump shot from 25 ft,26,30
110,1,0:34.0,Defensive rebound by T. Booker,,26,30
111,1,0:29.0,,Offensive charge foul by T. Booker (drawn by J. Isaac),26,30
112,1,0:29.0,Turnover by T. Booker (offensive foul),,26,30
113,1,0:11.0,,Personal foul by S. Dinwiddie (drawn by J. Simmons),26,30
114,1,0:11.0,,J. Simmons misses free throw 1 of 1,26,30
115,1,0:11.0,,Offensive rebound by Team,26,30
116,1,0:11.0,Turnover by S. Dinwiddie (turnover),,26,30
117,1,0:11.0,,Turnover by B. Biyombo (offensive goaltending),26,30
118,1,0:03.0,S. Dinwiddie makes 2-pt layup from 1 ft,,28,30
119,1,0:03.0,Shooting foul by J. Isaac (drawn by S. Dinwiddie),,28,30
120,1,0:03.0,R. Hollis-Jefferson enters the game for T. Booker,,28,30
121,1,0:03.0,S. Dinwiddie misses free throw 1 of 1,,28,30
122,1,0:00.0,Offensive rebound by A. Crabbe,,28,30
123,1,0:00.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by A. Crabbe),,30,30
124,2,11:47.0,,J. Simmons misses 2-pt jump shot from 18 ft,30,30
125,2,11:39.0,Defensive rebound by C. LeVert,,30,30
126,2,11:38.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,30,30
127,2,11:38.0,Offensive rebound by R. Hollis-Jefferson,,30,30
128,2,11:32.0,J. Harris makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),,32,30
129,2,11:23.0,,J. Isaac misses 2-pt jump shot from 16 ft,32,30
130,2,11:23.0,Defensive rebound by S. Dinwiddie,,32,30
131,2,11:14.0,J. Harris misses 3-pt jump shot from 26 ft,,32,30
132,2,11:14.0,,Defensive rebound by B. Biyombo,32,30
133,2,11:00.0,,B. Biyombo makes 2-pt hook shot from 10 ft (assist by J. Simmons),32,32
134,2,10:46.0,J. Harris misses 2-pt layup from 2 ft,,32,32
135,2,10:44.0,Offensive rebound by R. Hollis-Jefferson,,32,32
136,2,10:42.0,T. Mozgov makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),,35,32
137,2,10:26.0,,Shooting foul by T. Mozgov (drawn by J. Simmons),35,32
138,2,10:26.0,,J. Simmons makes free throw 1 of 2,35,33
139,2,10:26.0,,J. Simmons makes free throw 2 of 2,35,34
140,2,10:14.0,C. LeVert makes 2-pt layup from 2 ft,,37,34
141,2,10:14.0,Shooting foul by J. Isaac (drawn by C. LeVert),,37,34
142,2,10:14.0,C. LeVert makes free throw 1 of 1,,38,34
143,2,10:05.0,,S. Mack makes 2-pt jump shot from 15 ft,38,36
144,2,9:53.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,40,36
145,2,9:41.0,,Def 3 sec tech foul by T. Mozgov,40,36
146,2,9:41.0,,J. Simmons makes technical free throw,40,37
147,2,9:38.0,,J. Simmons misses 3-pt jump shot from 25 ft,40,37
148,2,9:34.0,Defensive rebound by T. Mozgov,,40,37
149,2,9:24.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,40,37
150,2,9:20.0,Offensive rebound by C. LeVert,,40,37
151,2,9:13.0,Turnover by T. Mozgov (out of bounds lost ball),,40,37
152,2,8:56.0,,B. Biyombo misses 2-pt jump shot from 16 ft,40,37
153,2,8:52.0,Defensive rebound by S. Dinwiddie,,40,37
154,2,8:49.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by C. LeVert),,42,37
155,2,8:49.0,,Orlando full timeout,42,37
156,2,8:36.0,,M. Hezonja misses 2-pt jump shot from 8 ft,42,37
157,2,8:34.0,Defensive rebound by T. Mozgov,,42,37
158,2,8:23.0,Turnover by C. LeVert (lost ball; steal by J. Isaac),,42,37
159,2,8:00.0,,J. Isaac misses 2-pt jump shot from 20 ft,42,37
160,2,7:57.0,Defensive rebound by C. LeVert,,42,37
161,2,7:50.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by J. Harris),,45,37
162,2,7:38.0,,S. Mack makes 2-pt jump shot from 12 ft,45,39
163,2,7:26.0,C. LeVert misses 3-pt jump shot from 25 ft,,45,39
164,2,7:24.0,,Defensive rebound by S. Mack,45,39
165,2,7:12.0,,Personal foul by C. LeVert (drawn by J. Simmons),45,39
166,2,7:12.0,,A. Gordon enters the game for J. Isaac,45,39
167,2,7:12.0,,D. Augustin enters the game for S. Mack,45,39
168,2,7:12.0,,T. Ross enters the game for M. Hezonja,45,39
169,2,7:12.0,J. Allen enters the game for S. Dinwiddie,,45,39
170,2,7:12.0,A. Crabbe enters the game for J. Harris,,45,39
171,2,7:12.0,D. Russell enters the game for T. Mozgov,,45,39
172,2,7:07.0,,J. Simmons misses 2-pt layup from 2 ft,45,39
173,2,7:03.0,Defensive rebound by J. Allen,,45,39
174,2,6:48.0,D. Russell misses 2-pt layup from 11 ft,,45,39
175,2,6:44.0,Offensive rebound by J. Allen,,45,39
176,2,6:43.0,J. Allen misses 2-pt layup from 2 ft,,45,39
177,2,6:43.0,Offensive rebound by D. Russell,,45,39
178,2,6:41.0,D. Russell misses 2-pt layup at rim,,45,39
179,2,6:41.0,Offensive rebound by Team,,45,39
180,2,6:41.0,,Technical foul by J. Simmons,45,39
181,2,6:41.0,A. Crabbe makes technical free throw,,46,39
182,2,6:35.0,Personal block foul by A. Gordon (drawn by C. LeVert),,46,39
183,2,6:35.0,C. LeVert makes free throw 1 of 2,,47,39
184,2,6:35.0,C. LeVert makes free throw 2 of 2,,48,39
185,2,6:24.0,,A. Gordon makes 2-pt layup from 2 ft (assist by D. Augustin),48,41
186,2,6:13.0,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft,,50,41
187,2,6:03.0,,Turnover by D. Augustin (bad pass; steal by D. Russell),50,41
188,2,6:00.0,Shooting foul by D. Augustin (drawn by D. Russell),,50,41
189,2,6:00.0,D. Russell misses free throw 1 of 2,,50,41
190,2,6:00.0,Offensive rebound by Team,,50,41
191,2,6:00.0,,N. Vučević enters the game for B. Biyombo,50,41
192,2,6:00.0,,E. Fournier enters the game for J. Simmons,50,41
193,2,6:00.0,D. Russell makes free throw 2 of 2,,51,41
194,2,5:42.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by D. Augustin),51,44
195,2,5:26.0,Personal foul by E. Fournier (drawn by D. Russell),,51,44
196,2,5:26.0,D. Carroll enters the game for C. LeVert,,51,44
197,2,5:17.0,J. Allen misses 2-pt layup from 3 ft,,51,44
198,2,5:17.0,,Defensive rebound by Team,51,44
199,2,5:06.0,,N. Vučević misses 3-pt jump shot from 7 ft,51,44
200,2,5:06.0,Defensive rebound by Team,,51,44
201,2,5:06.0,Personal foul by A. Gordon (drawn by R. Hollis-Jefferson),,51,44
202,2,5:06.0,R. Hollis-Jefferson makes free throw 1 of 2,,52,44
203,2,5:06.0,R. Hollis-Jefferson makes free throw 2 of 2,,53,44
204,2,4:52.0,,N. Vučević misses 2-pt hook shot from 8 ft (block by J. Allen),53,44
205,2,4:46.0,Defensive rebound by D. Carroll,,53,44
206,2,4:40.0,Turnover by R. Hollis-Jefferson (bad pass; steal by E. Fournier),,53,44
207,2,4:34.0,,D. Augustin makes 2-pt layup from 2 ft (assist by E. Fournier),53,46
208,2,4:27.0,D. Russell makes 2-pt jump shot from 11 ft,,55,46
209,2,4:15.0,,N. Vučević misses 3-pt jump shot from 25 ft,55,46
210,2,4:07.0,Defensive rebound by D. Carroll,,55,46
211,2,4:05.0,D. Carroll misses 3-pt jump shot from 25 ft,,55,46
212,2,4:05.0,,Defensive rebound by A. Gordon,55,46
213,2,3:54.0,,N. Vučević makes 2-pt hook shot from 3 ft (assist by A. Gordon),55,48
214,2,3:54.0,Brooklyn full timeout,,55,48
215,2,3:54.0,T. Booker enters the game for R. Hollis-Jefferson,,55,48
216,2,3:42.0,A. Crabbe misses 3-pt jump shot from 24 ft,,55,48
217,2,3:39.0,,Defensive rebound by A. Gordon,55,48
218,2,3:31.0,,Shooting foul by D. Russell (drawn by D. Augustin),55,48
219,2,3:31.0,,D. Augustin makes free throw 1 of 2,55,49
220,2,3:31.0,,D. Augustin makes free throw 2 of 2,55,50
221,2,3:17.0,D. Russell misses 2-pt jump shot from 6 ft,,55,50
222,2,3:13.0,,Defensive rebound by E. Fournier,55,50
223,2,3:10.0,,E. Fournier makes 2-pt layup from 2 ft,55,52
224,2,2:46.0,D. Carroll misses 3-pt jump shot from 25 ft,,55,52
225,2,2:44.0,Offensive rebound by Team,,55,52
226,2,2:34.0,D. Russell misses 2-pt jump shot from 13 ft,,55,52
227,2,2:30.0,,Defensive rebound by E. Fournier,55,52
228,2,2:27.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by T. Ross),55,54
229,2,2:10.0,A. Crabbe misses 2-pt jump shot from 8 ft (block by T. Ross),,55,54
230,2,2:10.0,Offensive rebound by Team,,55,54
231,2,2:02.0,A. Crabbe misses 2-pt jump shot from 17 ft,,55,54
232,2,2:02.0,Offensive rebound by Team,,55,54
233,2,1:49.0,Turnover by J. Allen (bad pass),,55,54
234,2,1:38.0,,E. Fournier misses 2-pt layup from 2 ft (block by D. Carroll),55,54
235,2,1:35.0,Defensive rebound by T. Booker,,55,54
236,2,1:31.0,A. Crabbe makes 2-pt dunk from 1 ft (assist by T. Booker),,57,54
237,2,1:15.0,,A. Gordon makes 3-pt jump shot from 26 ft,57,57
238,2,1:03.0,Turnover by D. Russell (lost ball; steal by D. Augustin),,57,57
239,2,1:00.0,,D. Augustin makes 2-pt layup from 2 ft,57,59
240,2,0:52.0,A. Crabbe misses 3-pt jump shot from 26 ft,,57,59
241,2,0:48.0,,Defensive rebound by N. Vučević,57,59
242,2,0:48.0,,Personal foul by J. Allen (drawn by D. Augustin),57,59
243,2,0:33.0,,E. Fournier misses 2-pt jump shot from 13 ft,57,59
244,2,0:28.0,Defensive rebound by T. Booker,,57,59
245,2,0:25.0,Shooting foul by E. Fournier (drawn by D. Carroll),,57,59
246,2,0:25.0,D. Carroll makes free throw 1 of 2,,58,59
247,2,0:25.0,,J. Isaac enters the game for A. Gordon,58,59
248,2,0:25.0,,J. Simmons enters the game for E. Fournier,58,59
249,2,0:25.0,R. Hollis-Jefferson enters the game for T. Booker,,58,59
250,2,0:25.0,D. Carroll makes free throw 2 of 2,,59,59
251,2,0:03.0,,N. Vučević makes 2-pt hook shot from 6 ft,59,61
252,2,0:00.0,Personal block foul by D. Augustin (drawn by D. Carroll),,59,61
253,2,0:00.0,D. Carroll makes free throw 1 of 2,,60,61
254,2,0:00.0,D. Carroll makes free throw 2 of 2,,61,61
255,3,11:42.0,,N. Vučević misses 2-pt jump shot from 11 ft,61,61
256,3,11:37.0,Defensive rebound by T. Mozgov,,61,61
257,3,11:30.0,Personal foul by D. Augustin (drawn by D. Russell),,61,61
258,3,11:21.0,D. Russell misses 2-pt layup from 6 ft (block by N. Vučević),,61,61
259,3,11:21.0,Offensive rebound by Team,,61,61
260,3,11:21.0,Personal foul by D. Augustin (drawn by D. Carroll),,61,61
261,3,11:15.0,D. Russell makes 2-pt jump shot from 9 ft,,63,61
262,3,10:55.0,,T. Ross misses 2-pt layup from 2 ft,63,61
263,3,10:52.0,Defensive rebound by D. Russell,,63,61
264,3,10:38.0,T. Mozgov makes 2-pt layup from 1 ft (assist by C. LeVert),,65,61
265,3,10:11.0,,E. Fournier misses 3-pt jump shot from 26 ft,65,61
266,3,10:08.0,Defensive rebound by R. Hollis-Jefferson,,65,61
267,3,10:06.0,Shooting foul by E. Fournier (drawn by R. Hollis-Jefferson),,65,61
268,3,10:06.0,R. Hollis-Jefferson makes free throw 1 of 2,,66,61
269,3,10:06.0,R. Hollis-Jefferson makes free throw 2 of 2,,67,61
270,3,9:49.0,,Shooting foul by C. LeVert (drawn by D. Augustin),67,61
271,3,9:49.0,,D. Augustin makes free throw 1 of 2,67,62
272,3,9:49.0,,D. Augustin makes free throw 2 of 2,67,63
273,3,9:34.0,C. LeVert misses 2-pt jump shot from 19 ft,,67,63
274,3,9:30.0,,Defensive rebound by A. Gordon,67,63
275,3,9:25.0,,Shooting block foul by T. Mozgov (drawn by A. Gordon),67,63
276,3,9:25.0,,A. Gordon makes free throw 1 of 2,67,64
277,3,9:25.0,,A. Gordon misses free throw 2 of 2,67,64
278,3,9:22.0,Defensive rebound by R. Hollis-Jefferson,,67,64
279,3,9:18.0,D. Carroll misses 2-pt layup from 1 ft (block by N. Vučević),,67,64
280,3,9:18.0,Offensive rebound by Team,,67,64
281,3,9:12.0,T. Mozgov makes 2-pt dunk from 1 ft (assist by D. Russell),,69,64
282,3,8:59.0,,E. Fournier makes 2-pt layup from 2 ft (assist by D. Augustin),69,66
283,3,8:40.0,D. Carroll makes 3-pt jump shot from 25 ft,,72,66
284,3,8:40.0,Shooting foul by N. Vučević (drawn by D. Carroll),,72,66
285,3,8:40.0,,S. Mack enters the game for D. Augustin,72,66
286,3,8:40.0,D. Carroll makes free throw 1 of 1,,73,66
287,3,8:25.0,,N. Vučević makes 2-pt layup from 1 ft (assist by A. Gordon),73,68
288,3,8:06.0,D. Russell makes 2-pt jump shot from 16 ft,,75,68
289,3,7:52.0,,T. Ross misses 2-pt layup from 2 ft (block by T. Mozgov),75,68
290,3,7:49.0,Defensive rebound by D. Carroll,,75,68
291,3,7:47.0,C. LeVert makes 2-pt layup from 1 ft (assist by D. Carroll),,77,68
292,3,7:47.0,,Orlando full timeout,77,68
293,3,7:31.0,,T. Ross misses 3-pt jump shot from 26 ft,77,68
294,3,7:27.0,Defensive rebound by T. Mozgov,,77,68
295,3,7:21.0,D. Russell misses 2-pt layup from 3 ft,,77,68
296,3,7:18.0,,Defensive rebound by N. Vučević,77,68
297,3,7:13.0,,T. Ross misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),77,68
298,3,7:13.0,Defensive rebound by C. LeVert,,77,68
299,3,7:13.0,,Technical foul by T. Ross,77,68
300,3,7:13.0,D. Russell makes technical free throw,,78,68
301,3,6:59.0,Personal foul by T. Ross (drawn by T. Mozgov),,78,68
302,3,6:59.0,T. Mozgov makes free throw 1 of 2,,79,68
303,3,6:59.0,T. Mozgov makes free throw 2 of 2,,80,68
304,3,6:45.0,,E. Fournier makes 2-pt layup from 10 ft,80,70
305,3,6:36.0,D. Russell misses 2-pt jump shot from 20 ft,,80,70
306,3,6:32.0,,Defensive rebound by A. Gordon,80,70
307,3,6:27.0,,N. Vučević misses 3-pt jump shot from 25 ft,80,70
308,3,6:24.0,Defensive rebound by C. LeVert,,80,70
309,3,6:02.0,R. Hollis-Jefferson makes 2-pt hook shot from 3 ft,,82,70
310,3,5:51.0,,E. Fournier makes 2-pt layup from 2 ft (assist by S. Mack),82,72
311,3,5:51.0,Brooklyn full timeout,,82,72
312,3,5:51.0,Q. Acy enters the game for T. Mozgov,,82,72
313,3,5:51.0,T. Booker enters the game for C. LeVert,,82,72
314,3,5:51.0,A. Crabbe enters the game for R. Hollis-Jefferson,,82,72
315,3,5:35.0,D. Carroll makes 2-pt layup from 3 ft (assist by T. Booker),,84,72
316,3,5:18.0,,N. Vučević misses 2-pt hook shot from 10 ft,84,72
317,3,5:14.0,Defensive rebound by Q. Acy,,84,72
318,3,4:58.0,D. Russell misses 3-pt jump shot from 24 ft,,84,72
319,3,4:55.0,Offensive rebound by T. Booker,,84,72
320,3,4:53.0,Turnover by T. Booker (bad pass),,84,72
321,3,4:53.0,,J. Simmons enters the game for T. Ross,84,72
322,3,4:44.0,,Shooting foul by Q. Acy (drawn by A. Gordon),84,72
323,3,4:44.0,,A. Gordon makes free throw 1 of 2,84,73
324,3,4:44.0,S. Dinwiddie enters the game for D. Russell,,84,73
325,3,4:44.0,,A. Gordon makes free throw 2 of 2,84,74
326,3,4:22.0,D. Carroll misses 2-pt jump shot from 13 ft,,84,74
327,3,4:18.0,,Defensive rebound by S. Mack,84,74
328,3,4:15.0,,A. Gordon misses 2-pt layup from 1 ft,84,74
329,3,4:15.0,,Offensive rebound by A. Gordon,84,74
330,3,4:07.0,,A. Gordon makes 2-pt layup at rim,84,76
331,3,4:02.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,87,76
332,3,3:44.0,,Shooting foul by Q. Acy (drawn by A. Gordon),87,76
333,3,3:44.0,,A. Gordon misses free throw 1 of 2,87,76
334,3,3:44.0,,Offensive rebound by Team,87,76
335,3,3:44.0,J. Harris enters the game for D. Carroll,,87,76
336,3,3:44.0,,A. Gordon makes free throw 2 of 2,87,77
337,3,3:36.0,Shooting foul by S. Mack (drawn by S. Dinwiddie),,87,77
338,3,3:36.0,S. Dinwiddie makes free throw 1 of 2,,88,77
339,3,3:36.0,S. Dinwiddie makes free throw 2 of 2,,89,77
340,3,3:25.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by S. Mack),89,80
341,3,3:07.0,T. Booker misses 2-pt jump shot from 11 ft,,89,80
342,3,3:05.0,,Defensive rebound by N. Vučević,89,80
343,3,2:58.0,,S. Mack misses 3-pt jump shot from 24 ft,89,80
344,3,2:55.0,Defensive rebound by T. Booker,,89,80
345,3,2:47.0,A. Crabbe misses 3-pt jump shot from 27 ft,,89,80
346,3,2:45.0,,Defensive rebound by N. Vučević,89,80
347,3,2:39.0,,E. Fournier makes 2-pt layup from 2 ft (assist by S. Mack),89,82
348,3,2:21.0,Turnover by A. Crabbe (step out of bounds),,89,82
349,3,2:03.0,,N. Vučević misses 3-pt jump shot from 25 ft,89,82
350,3,1:59.0,Defensive rebound by Q. Acy,,89,82
351,3,1:53.0,Turnover by S. Dinwiddie (bad pass; steal by E. Fournier),,89,82
352,3,1:53.0,,Personal foul by Q. Acy (drawn by E. Fournier),89,82
353,3,1:53.0,,B. Biyombo enters the game for N. Vučević,89,82
354,3,1:53.0,,E. Fournier makes free throw 1 of 2,89,83
355,3,1:53.0,,E. Fournier makes free throw 2 of 2,89,84
356,3,1:34.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,92,84
357,3,1:13.0,,A. Gordon makes 2-pt jump shot from 2 ft,92,86
358,3,1:13.0,,Shooting foul by S. Dinwiddie (drawn by A. Gordon),92,86
359,3,1:13.0,,J. Isaac enters the game for E. Fournier,92,86
360,3,1:13.0,,A. Gordon makes free throw 1 of 1,92,87
361,3,0:57.0,S. Dinwiddie makes 2-pt jump shot from 11 ft,,94,87
362,3,0:38.0,,Turnover by S. Mack (bad pass; steal by J. Harris),94,87
363,3,0:33.0,Q. Acy misses 3-pt jump shot from 24 ft,,94,87
364,3,0:28.0,Offensive rebound by T. Booker,,94,87
365,3,0:09.0,T. Booker makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,96,87
366,3,0:00.0,,A. Gordon misses 2-pt jump shot from 12 ft,96,87
367,3,0:00.0,,Offensive rebound by Team,96,87
368,4,11:43.0,C. LeVert misses 3-pt jump shot from 25 ft,,96,87
369,4,11:39.0,,Defensive rebound by J. Isaac,96,87
370,4,11:21.0,,J. Isaac makes 2-pt layup from 2 ft,96,89
371,4,11:07.0,,E. Fournier enters the game for T. Ross,96,89
372,4,11:01.0,S. Dinwiddie misses 2-pt jump shot from 14 ft,,96,89
373,4,10:59.0,,Defensive rebound by B. Biyombo,96,89
374,4,10:55.0,,Personal foul by S. Dinwiddie (drawn by D. Augustin),96,89
375,4,10:40.0,,Turnover by J. Simmons (bad pass; steal by J. Allen),96,89
376,4,10:35.0,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),,98,89
377,4,10:23.0,,D. Augustin makes 2-pt jump shot from 4 ft,98,91
378,4,10:13.0,Personal foul by J. Simmons (drawn by C. LeVert),,98,91
