,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
29,1,7:44.0,,T. Snell misses 2-pt dunk from 1 ft (block by R. Lopez),6,12
30,1,7:40.0,Defensive rebound by D. Valentine,,6,12
31,1,7:34.0,D. Valentine misses 2-pt layup from 3 ft (block by J. Henson),,6,12
32,1,7:30.0,,Defensive rebound by K. Middleton,6,12
33,1,7:29.0,,Turnover by K. Middleton (bad pass; steal by K. Dunn),6,12
34,1,7:24.0,D. Valentine makes 2-pt layup from 1 ft (assist by K. Dunn),,8,12
35,1,7:15.0,,J. Henson misses 2-pt hook shot from 1 ft,8,12
36,1,7:15.0,Defensive rebound by Team,,8,12
37,1,7:12.0,Personal foul by E. Bledsoe (drawn by K. Dunn),,8,12
38,1,7:12.0,,D. Liggins enters the game for E. Bledsoe,8,12
39,1,7:05.0,D. Valentine makes 3-pt jump shot from 23 ft (assist by K. Dunn),,11,12
40,1,6:50.0,,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by T. Snell),11,14
41,1,6:34.0,K. Dunn misses 2-pt jump shot from 19 ft,,11,14
42,1,6:31.0,,Defensive rebound by G. Antetokounmpo,11,14
43,1,6:29.0,,Shooting block foul by J. Holiday (drawn by G. Antetokounmpo),11,14
44,1,6:29.0,,Milwaukee full timeout,11,14
45,1,6:29.0,,M. Brogdon enters the game for K. Middleton,11,14
46,1,6:29.0,,G. Antetokounmpo makes free throw 1 of 2,11,15
47,1,6:29.0,,G. Antetokounmpo makes free throw 2 of 2,11,16
48,1,6:15.0,L. Markkanen misses 2-pt hook shot from 3 ft (block by G. Antetokounmpo),,11,16
49,1,6:11.0,,Defensive rebound by J. Henson,11,16
50,1,6:09.0,,Turnover by G. Antetokounmpo (bad pass),11,16
51,1,5:52.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by K. Dunn),,13,16
52,1,5:33.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,13,18
53,1,5:18.0,R. Lopez misses 2-pt hook shot from 6 ft,,13,18
54,1,5:16.0,,Defensive rebound by M. Brogdon,13,18
55,1,5:11.0,,M. Brogdon misses 3-pt jump shot from 26 ft,13,18
56,1,5:06.0,Defensive rebound by L. Markkanen,,13,18
57,1,5:00.0,Turnover by K. Dunn (bad pass),,13,18
58,1,5:00.0,,T. Maker enters the game for J. Henson,13,18
59,1,5:00.0,N. Mirotić enters the game for L. Markkanen,,13,18
60,1,4:41.0,,M. Brogdon makes 2-pt layup at rim,13,20
61,1,4:24.0,J. Holiday misses 2-pt jump shot from 20 ft,,13,20
62,1,4:23.0,Offensive rebound by Team,,13,20
63,1,4:23.0,,Loose ball foul by G. Antetokounmpo (drawn by R. Lopez),13,20
64,1,4:23.0,,K. Middleton enters the game for G. Antetokounmpo,13,20
65,1,4:05.0,N. Mirotić misses 2-pt jump shot from 12 ft,,13,20
66,1,4:01.0,,Defensive rebound by T. Maker,13,20
67,1,3:50.0,,K. Middleton misses 3-pt jump shot from 26 ft,13,20
68,1,3:47.0,Defensive rebound by N. Mirotić,,13,20
69,1,3:35.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by K. Dunn),,16,20
70,1,3:17.0,,Turnover by T. Maker (bad pass; steal by K. Dunn),16,20
71,1,3:09.0,K. Dunn misses 2-pt layup from 5 ft (block by M. Brogdon),,16,20
72,1,3:05.0,,Defensive rebound by M. Brogdon,16,20
73,1,3:03.0,,D. Liggins makes 2-pt jump shot from 15 ft (assist by M. Brogdon),16,22
74,1,3:02.0,Chicago full timeout,,16,22
75,1,3:02.0,,M. Dellavedova enters the game for T. Snell,16,22
76,1,3:02.0,D. Nwaba enters the game for D. Valentine,,16,22
77,1,2:51.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by K. Dunn),,18,22
78,1,2:32.0,,K. Middleton misses 2-pt jump shot from 4 ft,18,22
79,1,2:28.0,Defensive rebound by J. Holiday,,18,22
80,1,2:20.0,J. Holiday misses 3-pt jump shot from 24 ft,,18,22
81,1,2:17.0,Offensive rebound by N. Mirotić,,18,22
82,1,2:09.0,J. Holiday misses 3-pt jump shot from 23 ft,,18,22
83,1,2:04.0,,Defensive rebound by M. Brogdon,18,22
84,1,1:59.0,,Shooting foul by J. Holiday (drawn by M. Brogdon),18,22
85,1,1:59.0,,M. Brogdon makes free throw 1 of 2,18,23
86,1,1:59.0,J. Grant enters the game for J. Holiday,,18,23
87,1,1:59.0,P. Zipser enters the game for K. Dunn,,18,23
88,1,1:59.0,,M. Brogdon makes free throw 2 of 2,18,24
89,1,1:46.0,N. Mirotić makes 2-pt dunk from 1 ft (assist by R. Lopez),,20,24
90,1,1:27.0,,M. Dellavedova makes 2-pt jump shot from 8 ft,20,26
91,1,1:01.0,Turnover by Team (shot clock),,20,26
92,1,0:51.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),20,29
93,1,0:48.0,B. Portis enters the game for R. Lopez,,20,29
94,1,0:40.0,Personal foul by M. Brogdon (drawn by P. Zipser),,20,29
95,1,0:40.0,P. Zipser makes free throw 1 of 2,,21,29
96,1,0:40.0,P. Zipser makes free throw 2 of 2,,22,29
97,1,0:33.0,,M. Dellavedova misses 2-pt jump shot from 21 ft,22,29
98,1,0:30.0,Defensive rebound by D. Nwaba,,22,29
99,1,0:27.0,J. Grant misses 2-pt jump shot from 16 ft,,22,29
100,1,0:25.0,,Defensive rebound by T. Maker,22,29
101,1,0:05.0,,K. Middleton makes 2-pt jump shot from 15 ft,22,31
102,1,0:00.0,J. Grant misses 3-pt jump shot from 30 ft,,22,31
103,1,0:00.0,Offensive rebound by Team,,22,31
104,2,11:39.0,B. Portis makes 2-pt hook shot from 9 ft,,24,31
105,2,11:22.0,,M. Brogdon misses 3-pt jump shot from 26 ft,24,31
106,2,11:19.0,,Offensive rebound by M. Brogdon,24,31
107,2,11:17.0,,Turnover by M. Brogdon (lost ball; steal by D. Nwaba),24,31
108,2,11:09.0,B. Portis misses 2-pt layup from 7 ft,,24,31
109,2,11:09.0,,Defensive rebound by Team,24,31
110,2,10:49.0,,K. Middleton makes 2-pt jump shot from 11 ft,24,33
111,2,10:32.0,N. Mirotić makes 2-pt jump shot from 20 ft (assist by P. Zipser),,26,33
112,2,10:22.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),26,35
113,2,10:03.0,P. Zipser misses 2-pt jump shot from 6 ft (block by M. Brogdon),,26,35
114,2,10:03.0,,Defensive rebound by D. Liggins,26,35
115,2,9:56.0,,K. Middleton misses 2-pt jump shot from 13 ft,26,35
116,2,9:49.0,Defensive rebound by N. Mirotić,,26,35
117,2,9:44.0,Personal foul by D. Liggins (drawn by N. Mirotić),,26,35
118,2,9:32.0,N. Mirotić misses 2-pt hook shot from 3 ft,,26,35
119,2,9:30.0,,Defensive rebound by M. Brogdon,26,35
120,2,9:26.0,,M. Brogdon misses 2-pt layup at rim,26,35
121,2,9:24.0,Defensive rebound by B. Portis,,26,35
122,2,9:13.0,P. Zipser makes 3-pt jump shot from 22 ft (assist by J. Grant),,29,35
123,2,9:12.0,,Milwaukee full timeout,29,35
124,2,9:12.0,,E. Bledsoe enters the game for D. Liggins,29,35
125,2,8:58.0,,Personal foul by B. Portis (drawn by T. Maker),29,35
126,2,8:56.0,,Turnover by K. Middleton (bad pass; steal by D. Nwaba),29,35
127,2,8:51.0,D. Nwaba makes 2-pt dunk from 1 ft,,31,35
128,2,8:28.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,31,35
129,2,8:22.0,Defensive rebound by N. Mirotić,,31,35
130,2,8:15.0,J. Grant makes 3-pt jump shot from 25 ft (assist by N. Mirotić),,34,35
131,2,8:03.0,,Turnover by M. Dellavedova (bad pass; steal by J. Grant),34,35
132,2,7:59.0,N. Mirotić makes 2-pt layup at rim (assist by P. Zipser),,36,35
133,2,7:43.0,,Personal foul by D. Nwaba (drawn by E. Bledsoe),36,35
134,2,7:43.0,,G. Antetokounmpo enters the game for T. Maker,36,35
135,2,7:35.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by K. Middleton),36,38
136,2,7:25.0,N. Mirotić misses 2-pt layup from 2 ft,,36,38
137,2,7:23.0,Offensive rebound by N. Mirotić,,36,38
138,2,7:21.0,N. Mirotić makes 2-pt layup at rim,,38,38
139,2,7:06.0,,K. Middleton misses 2-pt jump shot from 14 ft,38,38
140,2,7:05.0,Defensive rebound by P. Zipser,,38,38
141,2,7:05.0,Personal take foul by K. Middleton (drawn by P. Zipser),,38,38
142,2,6:52.0,P. Zipser misses 3-pt jump shot from 23 ft,,38,38
143,2,6:48.0,,Defensive rebound by G. Antetokounmpo,38,38
144,2,6:44.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,38,40
145,2,6:42.0,Chicago full timeout,,38,40
146,2,6:42.0,,T. Snell enters the game for M. Dellavedova,38,40
147,2,6:42.0,K. Dunn enters the game for J. Grant,,38,40
148,2,6:42.0,D. Valentine enters the game for P. Zipser,,38,40
149,2,6:28.0,B. Portis misses 2-pt jump shot from 14 ft,,38,40
150,2,6:24.0,,Defensive rebound by K. Middleton,38,40
151,2,6:06.0,,G. Antetokounmpo misses 3-pt jump shot from 23 ft,38,40
152,2,6:06.0,,Offensive rebound by Team,38,40
153,2,6:04.0,,Turnover by Team (shot clock),38,40
154,2,5:57.0,K. Dunn makes 2-pt jump shot from 18 ft,,40,40
155,2,5:45.0,,G. Antetokounmpo misses 2-pt layup at rim,40,40
156,2,5:43.0,Defensive rebound by B. Portis,,40,40
157,2,5:37.0,N. Mirotić misses 3-pt jump shot from 25 ft,,40,40
158,2,5:32.0,,Defensive rebound by K. Middleton,40,40
159,2,5:30.0,,Shooting foul by D. Valentine (drawn by G. Antetokounmpo),40,40
160,2,5:30.0,,G. Antetokounmpo makes free throw 1 of 2,40,41
161,2,5:30.0,,J. Henson enters the game for K. Middleton,40,41
162,2,5:30.0,L. Markkanen enters the game for B. Portis,,40,41
163,2,5:30.0,R. Lopez enters the game for N. Mirotić,,40,41
164,2,5:30.0,,G. Antetokounmpo makes free throw 2 of 2,40,42
165,2,5:23.0,Shooting foul by E. Bledsoe (drawn by K. Dunn),,40,42
166,2,5:23.0,K. Dunn makes free throw 1 of 2,,41,42
167,2,5:23.0,K. Dunn makes free throw 2 of 2,,42,42
168,2,5:13.0,,E. Bledsoe misses 2-pt jump shot from 2 ft,42,42
169,2,5:07.0,,Offensive rebound by J. Henson,42,42
170,2,5:07.0,,J. Henson makes 2-pt layup at rim,42,44
171,2,4:56.0,D. Nwaba misses 2-pt layup from 4 ft,,42,44
172,2,4:52.0,,Defensive rebound by G. Antetokounmpo,42,44
173,2,4:48.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),42,46
174,2,4:42.0,Shooting foul by G. Antetokounmpo (drawn by K. Dunn),,42,46
175,2,4:42.0,K. Dunn misses free throw 1 of 2,,42,46
176,2,4:42.0,Offensive rebound by Team,,42,46
177,2,4:42.0,J. Holiday enters the game for D. Nwaba,,42,46
178,2,4:42.0,K. Dunn misses free throw 2 of 2,,42,46
179,2,4:39.0,,Defensive rebound by J. Henson,42,46
180,2,4:25.0,,J. Henson makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),42,48
181,2,4:12.0,R. Lopez misses 2-pt hook shot from 6 ft,,42,48
182,2,4:10.0,,Defensive rebound by E. Bledsoe,42,48
183,2,4:04.0,,T. Snell misses 3-pt jump shot from 22 ft,42,48
184,2,4:01.0,Defensive rebound by L. Markkanen,,42,48
185,2,3:52.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Holiday),,44,48
186,2,3:36.0,,J. Henson misses 2-pt hook shot from 4 ft,44,48
187,2,3:34.0,Defensive rebound by D. Valentine,,44,48
188,2,3:29.0,Turnover by K. Dunn (bad pass; steal by G. Antetokounmpo),,44,48
189,2,3:24.0,,G. Antetokounmpo makes 2-pt dunk at rim,44,50
190,2,3:09.0,Personal foul by E. Bledsoe (drawn by D. Valentine),,44,50
191,2,3:09.0,D. Valentine makes free throw 1 of 2,,45,50
192,2,3:09.0,,K. Middleton enters the game for E. Bledsoe,45,50
193,2,3:09.0,,D. Liggins enters the game for M. Brogdon,45,50
194,2,3:09.0,D. Valentine makes free throw 2 of 2,,46,50
195,2,2:56.0,,T. Snell misses 2-pt jump shot from 20 ft,46,50
196,2,2:53.0,Defensive rebound by R. Lopez,,46,50
197,2,2:47.0,R. Lopez misses 2-pt jump shot from 19 ft,,46,50
198,2,2:38.0,,Defensive rebound by T. Snell,46,50
199,2,2:33.0,,D. Liggins misses 3-pt jump shot from 22 ft,46,50
200,2,2:30.0,Defensive rebound by J. Holiday,,46,50
201,2,2:22.0,L. Markkanen misses 2-pt jump shot from 14 ft,,46,50
202,2,2:17.0,,Defensive rebound by D. Liggins,46,50
203,2,2:14.0,,Shooting foul by R. Lopez (drawn by T. Snell),46,50
204,2,2:14.0,,T. Snell makes free throw 1 of 3,46,51
205,2,2:14.0,,T. Snell misses free throw 2 of 3,46,51
206,2,2:14.0,,Offensive rebound by Team,46,51
207,2,2:14.0,,T. Snell misses free throw 3 of 3,46,51
208,2,2:11.0,Defensive rebound by R. Lopez,,46,51
209,2,1:56.0,R. Lopez makes 2-pt layup from 1 ft,,48,51
210,2,1:56.0,Technical foul by R. Lopez,,48,51
211,2,1:56.0,,K. Middleton misses technical free throw,48,51
212,2,1:56.0,,Offensive rebound by Team,48,51
213,2,1:38.0,,Shooting foul by R. Lopez (drawn by K. Middleton),48,51
214,2,1:38.0,,K. Middleton makes free throw 1 of 2,48,52
215,2,1:38.0,B. Portis enters the game for R. Lopez,,48,52
216,2,1:38.0,,K. Middleton makes free throw 2 of 2,48,53
217,2,1:27.0,B. Portis makes 2-pt jump shot from 14 ft (assist by K. Dunn),,50,53
218,2,1:13.0,,Turnover by K. Middleton (bad pass; steal by J. Holiday),50,53
219,2,1:02.0,K. Dunn makes 2-pt jump shot from 12 ft (assist by L. Markkanen),,52,53
220,2,0:48.0,,K. Middleton misses 3-pt jump shot from 26 ft,52,53
221,2,0:45.0,Defensive rebound by D. Valentine,,52,53
222,2,0:41.0,D. Valentine misses 3-pt jump shot from 27 ft,,52,53
223,2,0:38.0,Offensive rebound by B. Portis,,52,53
224,2,0:38.0,B. Portis makes 2-pt layup at rim,,54,53
225,2,0:24.0,,Turnover by J. Henson (bad pass; steal by D. Valentine),54,53
226,2,0:24.0,J. Holiday makes 2-pt dunk from 1 ft (assist by D. Valentine),,56,53
227,2,0:01.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,56,53
228,2,0:00.0,,Offensive rebound by J. Henson,56,53
229,2,0:00.0,,J. Henson misses 2-pt layup at rim,56,53
230,2,0:00.0,,Offensive rebound by Team,56,53
231,3,11:41.0,J. Holiday misses 3-pt jump shot from 23 ft,,56,53
232,3,11:39.0,,Defensive rebound by T. Snell,56,53
233,3,11:28.0,,Offensive foul by J. Henson (drawn by R. Lopez),56,53
234,3,11:28.0,,Turnover by J. Henson (offensive foul),56,53
235,3,11:12.0,R. Lopez misses 2-pt layup at rim,,56,53
236,3,11:12.0,,Defensive rebound by Team,56,53
237,3,11:07.0,,Shooting foul by K. Dunn (drawn by K. Middleton),56,53
238,3,11:07.0,,K. Middleton misses free throw 1 of 2,56,53
239,3,11:07.0,,Offensive rebound by Team,56,53
240,3,11:07.0,,K. Middleton makes free throw 2 of 2,56,54
241,3,10:56.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by R. Lopez),,59,54
242,3,10:38.0,,Turnover by K. Middleton (bad pass),59,54
243,3,10:25.0,L. Markkanen misses 2-pt jump shot from 18 ft,,59,54
244,3,10:25.0,,Defensive rebound by E. Bledsoe,59,54
245,3,10:20.0,,E. Bledsoe makes 2-pt layup at rim,59,56
246,3,10:12.0,D. Valentine makes 2-pt layup at rim (assist by K. Dunn),,61,56
247,3,9:58.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by K. Middleton),61,59
248,3,9:39.0,J. Holiday misses 2-pt layup from 1 ft,,61,59
249,3,9:36.0,,Defensive rebound by E. Bledsoe,61,59
250,3,9:28.0,,Turnover by E. Bledsoe (bad pass; steal by K. Dunn),61,59
251,3,9:22.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by K. Dunn),,64,59
252,3,9:06.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),64,61
253,3,8:48.0,R. Lopez misses 2-pt layup from 4 ft,,64,61
254,3,8:42.0,Offensive rebound by R. Lopez,,64,61
255,3,8:42.0,R. Lopez makes 2-pt layup at rim,,66,61
256,3,8:34.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,66,61
257,3,8:31.0,Defensive rebound by L. Markkanen,,66,61
258,3,8:20.0,R. Lopez misses 2-pt layup from 1 ft,,66,61
259,3,8:18.0,Offensive rebound by L. Markkanen,,66,61
260,3,8:16.0,D. Valentine misses 3-pt jump shot from 28 ft,,66,61
261,3,8:13.0,,Defensive rebound by T. Snell,66,61
262,3,8:04.0,Loose ball foul by K. Dunn (drawn by E. Bledsoe),,66,61
263,3,7:50.0,,K. Middleton misses 2-pt layup from 5 ft,66,61
264,3,7:49.0,,Offensive rebound by Team,66,61
265,3,7:49.0,,Turnover by Team (shot clock),66,61
266,3,7:38.0,R. Lopez misses 2-pt layup from 2 ft,,66,61
267,3,7:38.0,Offensive rebound by L. Markkanen,,66,61
268,3,7:38.0,L. Markkanen misses 2-pt layup from 1 ft (block by J. Henson),,66,61
269,3,7:38.0,Offensive rebound by Team,,66,61
270,3,7:25.0,J. Holiday misses 2-pt layup from 7 ft (block by J. Henson),,66,61
271,3,7:25.0,,Defensive rebound by J. Henson,66,61
272,3,7:21.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by E. Bledsoe),66,63
273,3,7:06.0,Shooting foul by K. Middleton (drawn by J. Holiday),,66,63
274,3,7:06.0,J. Holiday makes free throw 1 of 2,,67,63
275,3,7:06.0,J. Holiday makes free throw 2 of 2,,68,63
276,3,6:56.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,68,63
277,3,6:53.0,Defensive rebound by L. Markkanen,,68,63
278,3,6:46.0,K. Dunn misses 2-pt jump shot from 16 ft,,68,63
279,3,6:43.0,,Defensive rebound by K. Middleton,68,63
280,3,6:37.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),68,66
281,3,6:21.0,J. Holiday makes 2-pt dunk at rim (assist by K. Dunn),,70,66
282,3,6:09.0,,J. Henson makes 2-pt layup from 1 ft (assist by E. Bledsoe),70,68
283,3,6:09.0,,Shooting foul by D. Valentine (drawn by J. Henson),70,68
284,3,6:09.0,,Milwaukee full timeout,70,68
285,3,6:09.0,,J. Henson makes free throw 1 of 1,70,69
286,3,5:56.0,K. Dunn makes 2-pt layup at rim,,72,69
287,3,5:34.0,,E. Bledsoe makes 2-pt layup at rim,72,71
288,3,5:14.0,J. Holiday makes 2-pt jump shot from 6 ft (assist by K. Dunn),,74,71
289,3,5:00.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by K. Dunn),74,71
290,3,4:54.0,,Offensive rebound by Team,74,71
291,3,4:51.0,,Shooting foul by K. Dunn (drawn by E. Bledsoe),74,71
292,3,4:51.0,,E. Bledsoe makes free throw 1 of 2,74,72
293,3,4:51.0,,E. Bledsoe makes free throw 2 of 2,74,73
294,3,4:38.0,L. Markkanen misses 3-pt jump shot from 26 ft,,74,73
295,3,4:37.0,Offensive rebound by R. Lopez,,74,73
296,3,4:37.0,N. Mirotić enters the game for L. Markkanen,,74,73
297,3,4:37.0,D. Nwaba enters the game for D. Valentine,,74,73
298,3,4:32.0,N. Mirotić misses 3-pt jump shot from 26 ft,,74,73
299,3,4:28.0,,Defensive rebound by T. Snell,74,73
300,3,4:16.0,,K. Middleton misses 2-pt layup from 1 ft,74,73
301,3,4:14.0,Defensive rebound by J. Holiday,,74,73
302,3,4:07.0,K. Dunn misses 3-pt jump shot from 28 ft,,74,73
303,3,4:04.0,,Defensive rebound by G. Antetokounmpo,74,73
304,3,3:58.0,,T. Snell misses 3-pt jump shot from 22 ft,74,73
305,3,3:54.0,Defensive rebound by Team,,74,73
306,3,3:54.0,,Loose ball foul by J. Henson,74,73
307,3,3:54.0,,Technical foul by J. Henson,74,73
308,3,3:54.0,J. Holiday misses technical free throw,,74,73
309,3,3:54.0,Offensive rebound by Team,,74,73
310,3,3:54.0,,T. Maker enters the game for E. Bledsoe,74,73
311,3,3:54.0,,M. Dellavedova enters the game for J. Henson,74,73
312,3,3:44.0,J. Holiday misses 2-pt jump shot from 16 ft,,74,73
313,3,3:41.0,,Defensive rebound by T. Snell,74,73
314,3,3:31.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),74,76
315,3,3:24.0,Turnover by J. Holiday (bad pass),,74,76
316,3,3:24.0,B. Portis enters the game for R. Lopez,,74,76
317,3,3:20.0,,Offensive foul by M. Dellavedova (drawn by J. Holiday),74,76
318,3,3:20.0,,Turnover by M. Dellavedova (offensive foul),74,76
319,3,3:06.0,N. Mirotić misses 2-pt layup at rim (block by T. Maker),,74,76
320,3,3:06.0,Offensive rebound by Team,,74,76
321,3,2:56.0,N. Mirotić misses 2-pt jump shot from 7 ft,,74,76
322,3,2:53.0,Offensive rebound by B. Portis,,74,76
323,3,2:47.0,N. Mirotić makes 2-pt jump shot from 16 ft (assist by D. Nwaba),,76,76
324,3,2:36.0,,Shooting foul by B. Portis (drawn by T. Snell),76,76
325,3,2:36.0,Chicago full timeout,,76,76
326,3,2:36.0,,M. Brogdon enters the game for K. Middleton,76,76
327,3,2:36.0,,T. Snell makes free throw 1 of 2,76,77
328,3,2:36.0,,T. Snell misses free throw 2 of 2,76,77
329,3,2:32.0,Defensive rebound by D. Nwaba,,76,77
330,3,2:19.0,B. Portis misses 2-pt jump shot from 15 ft,,76,77
331,3,2:16.0,,Defensive rebound by T. Snell,76,77
332,3,2:10.0,,M. Dellavedova misses 2-pt jump shot from 21 ft,76,77
333,3,2:07.0,Defensive rebound by N. Mirotić,,76,77
334,3,2:01.0,K. Dunn makes 2-pt layup at rim,,78,77
335,3,1:46.0,,Personal foul by B. Portis (drawn by M. Brogdon),78,77
336,3,1:46.0,,M. Brogdon makes free throw 1 of 2,78,78
337,3,1:46.0,,D. Liggins enters the game for T. Snell,78,78
338,3,1:46.0,J. Grant enters the game for K. Dunn,,78,78
339,3,1:46.0,,M. Brogdon makes free throw 2 of 2,78,79
340,3,1:27.0,B. Portis misses 3-pt jump shot from 24 ft,,78,79
341,3,1:24.0,,Defensive rebound by T. Maker,78,79
342,3,1:14.0,,M. Brogdon makes 2-pt layup at rim (assist by G. Antetokounmpo),78,81
343,3,1:07.0,N. Mirotić makes 3-pt jump shot from 26 ft,,81,81
344,3,0:53.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),81,83
345,3,0:28.0,J. Holiday makes 2-pt jump shot from 17 ft,,83,83
346,3,0:10.0,,T. Maker misses 3-pt jump shot from 26 ft,83,83
347,3,0:07.0,Defensive rebound by J. Grant,,83,83
348,3,0:02.0,J. Holiday misses 2-pt jump shot from 14 ft,,83,83
349,3,0:02.0,Offensive rebound by D. Nwaba,,83,83
350,3,0:00.0,D. Nwaba misses 2-pt layup at rim,,83,83
351,3,0:00.0,,Defensive rebound by G. Antetokounmpo,83,83
352,4,11:43.0,,T. Maker misses 2-pt hook shot at rim,83,83
353,4,11:40.0,Defensive rebound by B. Portis,,83,83
354,4,11:21.0,P. Zipser misses 2-pt jump shot from 18 ft,,83,83
355,4,11:21.0,,Defensive rebound by Team,83,83
356,4,11:09.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),83,85
357,4,10:59.0,N. Mirotić makes 3-pt jump shot from 28 ft (assist by P. Zipser),,86,85
358,4,10:40.0,,Turnover by G. Antetokounmpo (bad pass),86,85
359,4,10:40.0,,K. Middleton enters the game for G. Antetokounmpo,86,85
360,4,10:25.0,Shooting foul by D. Liggins (drawn by J. Grant),,86,85
361,4,10:25.0,J. Grant misses free throw 1 of 2,,86,85
362,4,10:25.0,Offensive rebound by Team,,86,85
363,4,10:25.0,,E. Bledsoe enters the game for D. Liggins,86,85
364,4,10:25.0,D. Valentine enters the game for D. Nwaba,,86,85
365,4,10:25.0,J. Grant makes free throw 2 of 2,,87,85
366,4,10:02.0,,M. Dellavedova misses 2-pt jump shot from 12 ft,87,85
367,4,10:02.0,,Offensive rebound by Team,87,85
368,4,9:55.0,,K. Middleton misses 2-pt layup from 2 ft,87,85
369,4,9:53.0,Defensive rebound by N. Mirotić,,87,85
370,4,9:46.0,J. Grant makes 3-pt jump shot from 26 ft,,90,85
371,4,9:24.0,,M. Brogdon makes 2-pt jump shot from 21 ft,90,87
372,4,9:04.0,D. Valentine makes 2-pt layup at rim,,92,87
373,4,8:42.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by M. Brogdon),92,90
374,4,8:32.0,B. Portis makes 2-pt hook shot from 3 ft (assist by J. Grant),,94,90
375,4,8:04.0,,K. Middleton misses 2-pt jump shot from 18 ft,94,90
376,4,8:04.0,Defensive rebound by Team,,94,90
377,4,8:04.0,,Loose ball foul by M. Dellavedova (drawn by J. Grant),94,90
378,4,8:04.0,,G. Antetokounmpo enters the game for T. Maker,94,90
