,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
128,2,9:42.0,,J. Harris misses 3-pt jump shot from 25 ft,36,41
129,2,9:41.0,Defensive rebound by Team,,36,41
130,2,9:41.0,B. Simmons enters the game for T. McConnell,,36,41
131,2,9:31.0,Personal foul by J. Webb (drawn by B. Simmons),,36,41
132,2,9:25.0,Shooting foul by J. Harris (drawn by D. Šarić),,36,41
133,2,9:25.0,D. Šarić makes free throw 1 of 2,,37,41
134,2,9:25.0,,S. Dinwiddie enters the game for J. Harris,37,41
135,2,9:25.0,D. Šarić makes free throw 2 of 2,,38,41
136,2,9:15.0,,D. Russell misses 3-pt jump shot from 23 ft,38,41
137,2,9:11.0,Defensive rebound by D. Šarić,,38,41
138,2,9:07.0,Shooting foul by T. Zeller (drawn by J. Embiid),,38,41
139,2,9:07.0,,J. Allen enters the game for T. Zeller,38,41
140,2,9:07.0,J. Embiid makes free throw 1 of 2,,39,41
141,2,9:07.0,J. Embiid misses free throw 2 of 2,,39,41
142,2,9:03.0,Offensive rebound by D. Šarić,,39,41
143,2,9:03.0,D. Šarić misses 2-pt layup from 2 ft,,39,41
144,2,9:00.0,,Defensive rebound by N. Stauskas,39,41
145,2,8:54.0,,J. Allen makes 2-pt jump shot from 14 ft (assist by N. Stauskas),39,43
146,2,8:37.0,B. Simmons makes 2-pt dunk from 1 ft,,41,43
147,2,8:26.0,,D. Russell makes 2-pt jump shot from 15 ft,41,45
148,2,8:04.0,J. Embiid misses 2-pt layup from 10 ft,,41,45
149,2,8:01.0,Offensive rebound by B. Simmons,,41,45
150,2,7:59.0,B. Simmons makes 2-pt hook shot from 7 ft,,43,45
151,2,7:44.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Allen),43,45
152,2,7:44.0,,J. Allen makes free throw 1 of 2,43,46
153,2,7:44.0,,Q. Acy enters the game for J. Webb,43,46
154,2,7:44.0,,D. Carroll enters the game for N. Stauskas,43,46
155,2,7:44.0,,J. Allen makes free throw 2 of 2,43,47
156,2,7:29.0,B. Simmons makes 2-pt hook shot from 7 ft (assist by J. Embiid),,45,47
157,2,7:26.0,,Brooklyn full timeout,45,47
158,2,7:26.0,,A. Crabbe enters the game for D. Russell,45,47
159,2,7:26.0,A. Johnson enters the game for J. Embiid,,45,47
160,2,7:09.0,,Offensive foul by S. Dinwiddie (drawn by T. Luwawu-Cabarrot),45,47
161,2,7:09.0,,Turnover by S. Dinwiddie (offensive foul),45,47
162,2,6:51.0,D. Šarić misses 3-pt jump shot from 25 ft,,45,47
163,2,6:47.0,,Defensive rebound by A. Crabbe,45,47
164,2,6:33.0,,D. Carroll misses 2-pt layup from 3 ft (block by A. Johnson),45,47
165,2,6:30.0,Defensive rebound by D. Šarić,,45,47
166,2,6:21.0,Turnover by D. Šarić (bad pass; steal by Q. Acy),,45,47
167,2,6:19.0,,Shooting foul by R. Covington (drawn by J. Allen),45,47
168,2,6:19.0,,J. Allen makes free throw 1 of 2,45,48
169,2,6:19.0,,J. Allen makes free throw 2 of 2,45,49
170,2,6:00.0,B. Simmons makes 2-pt layup from 3 ft,,47,49
171,2,5:39.0,,A. Crabbe misses 3-pt jump shot from 25 ft,47,49
172,2,5:36.0,Defensive rebound by B. Simmons,,47,49
173,2,5:31.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,47,49
174,2,5:28.0,Offensive rebound by D. Šarić,,47,49
175,2,5:22.0,B. Simmons misses 2-pt hook shot from 3 ft (block by J. Allen),,47,49
176,2,5:18.0,,Defensive rebound by J. Allen,47,49
177,2,5:17.0,,Turnover by J. Allen (bad pass; steal by D. Šarić),47,49
178,2,5:15.0,A. Johnson misses 2-pt jump shot from 1 ft,,47,49
179,2,5:15.0,Offensive rebound by Team,,47,49
180,2,5:15.0,J. Redick enters the game for T. Luwawu-Cabarrot,,47,49
181,2,5:09.0,J. Redick makes 2-pt jump shot from 17 ft (assist by D. Šarić),,49,49
182,2,5:09.0,Shooting foul by J. Allen (drawn by J. Redick),,49,49
183,2,5:09.0,J. Redick makes free throw 1 of 1,,50,49
184,2,4:49.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft,50,52
185,2,4:36.0,Personal foul by A. Crabbe (drawn by A. Johnson),,50,52
186,2,4:36.0,A. Johnson makes free throw 1 of 2,,51,52
187,2,4:36.0,A. Johnson misses free throw 2 of 2,,51,52
188,2,4:33.0,,Defensive rebound by J. Allen,51,52
189,2,4:20.0,,S. Dinwiddie makes 2-pt layup from 8 ft,51,54
190,2,4:20.0,,Shooting foul by A. Johnson (drawn by S. Dinwiddie),51,54
191,2,4:20.0,J. Anderson enters the game for R. Covington,,51,54
192,2,4:20.0,,S. Dinwiddie makes free throw 1 of 1,51,55
193,2,4:09.0,J. Redick misses 2-pt jump shot from 16 ft (block by A. Crabbe),,51,55
194,2,4:05.0,,Defensive rebound by A. Crabbe,51,55
195,2,3:53.0,,S. Dinwiddie misses 2-pt jump shot from 14 ft,51,55
196,2,3:49.0,Defensive rebound by A. Johnson,,51,55
197,2,3:45.0,D. Šarić misses 3-pt jump shot from 25 ft,,51,55
198,2,3:42.0,,Defensive rebound by J. Allen,51,55
199,2,3:25.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),51,58
200,2,3:11.0,A. Johnson makes 2-pt jump shot from 22 ft,,53,58
201,2,2:57.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),53,60
202,2,2:31.0,J. Anderson makes 2-pt jump shot from 17 ft,,55,60
203,2,2:16.0,,Q. Acy misses 2-pt layup from 3 ft,55,60
204,2,2:12.0,,Offensive rebound by J. Allen,55,60
205,2,2:07.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,55,60
206,2,2:04.0,,Offensive rebound by J. Allen,55,60
207,2,2:01.0,,Shooting block foul by J. Anderson (drawn by S. Dinwiddie),55,60
208,2,2:01.0,,S. Dinwiddie makes free throw 1 of 2,55,61
209,2,2:01.0,,T. Zeller enters the game for J. Allen,55,61
210,2,2:01.0,T. Booker enters the game for A. Johnson,,55,61
211,2,2:01.0,J. Embiid enters the game for D. Šarić,,55,61
212,2,2:01.0,,S. Dinwiddie makes free throw 2 of 2,55,62
213,2,1:50.0,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Anderson),,58,62
214,2,1:35.0,,T. Zeller misses 2-pt layup from 8 ft,58,62
215,2,1:32.0,Defensive rebound by T. Booker,,58,62
216,2,1:25.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),,61,62
217,2,1:04.0,,Turnover by S. Dinwiddie (lost ball; steal by J. Anderson),61,62
218,2,1:00.0,T. Booker makes 2-pt layup from 2 ft (assist by B. Simmons),,63,62
219,2,0:39.0,,S. Dinwiddie makes 2-pt layup from 1 ft,63,64
220,2,0:24.0,J. Embiid makes 2-pt jump shot from 8 ft (assist by T. Booker),,65,64
221,2,0:00.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,65,64
222,2,0:00.0,,Offensive rebound by Team,65,64
223,2,0:00.0,,Turnover by Team (shot clock),65,64
224,3,11:47.0,,Turnover by S. Dinwiddie (bad pass; steal by D. Šarić),65,64
225,3,11:33.0,Personal foul by Q. Acy (drawn by J. Embiid),,65,64
226,3,11:20.0,J. Embiid misses 2-pt jump shot from 10 ft,,65,64
227,3,11:17.0,,Defensive rebound by J. Allen,65,64
228,3,11:00.0,,S. Dinwiddie misses 2-pt layup from 1 ft (block by J. Embiid),65,64
229,3,10:57.0,Defensive rebound by J. Embiid,,65,64
230,3,10:48.0,D. Šarić misses 2-pt layup from 2 ft,,65,64
231,3,10:45.0,,Defensive rebound by Q. Acy,65,64
232,3,10:37.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),65,67
233,3,10:07.0,Shooting foul by A. Crabbe (drawn by J. Redick),,65,67
234,3,10:07.0,J. Redick misses free throw 1 of 3,,65,67
235,3,10:07.0,Offensive rebound by Team,,65,67
236,3,10:07.0,J. Redick makes free throw 2 of 3,,66,67
237,3,10:07.0,J. Redick makes free throw 3 of 3,,67,67
238,3,9:50.0,,J. Allen misses 2-pt jump shot from 6 ft,67,67
239,3,9:46.0,Defensive rebound by J. Embiid,,67,67
240,3,9:34.0,J. Redick misses 3-pt jump shot from 22 ft,,67,67
241,3,9:32.0,,Defensive rebound by J. Allen,67,67
242,3,9:17.0,,Shooting foul by B. Simmons (drawn by S. Dinwiddie),67,67
243,3,9:17.0,,S. Dinwiddie makes free throw 1 of 2,67,68
244,3,9:17.0,,S. Dinwiddie misses free throw 2 of 2,67,68
245,3,9:12.0,,Offensive rebound by J. Allen,67,68
246,3,9:10.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by J. Allen),67,71
247,3,9:09.0,Philadelphia full timeout,,67,71
248,3,8:53.0,Shooting foul by J. Allen (drawn by J. Embiid),,67,71
249,3,8:53.0,J. Embiid makes free throw 1 of 2,,68,71
250,3,8:53.0,J. Embiid makes free throw 2 of 2,,69,71
251,3,8:41.0,,Turnover by J. Allen (bad pass),69,71
252,3,8:20.0,B. Simmons makes 2-pt jump shot from 11 ft,,71,71
253,3,8:00.0,,A. Crabbe makes 2-pt jump shot from 20 ft,71,73
254,3,7:33.0,R. Covington makes 3-pt jump shot from 25 ft (assist by D. Šarić),,74,73
255,3,7:15.0,,J. Allen makes 2-pt hook shot from 6 ft (assist by D. Carroll),74,75
256,3,6:51.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),,77,75
257,3,6:31.0,,A. Crabbe misses 3-pt jump shot from 25 ft,77,75
258,3,6:28.0,,Offensive rebound by J. Allen,77,75
259,3,6:24.0,,Turnover by J. Allen (lost ball; steal by D. Šarić),77,75
260,3,6:22.0,,Offensive charge foul by J. Embiid (drawn by S. Dinwiddie),77,75
261,3,6:22.0,Turnover by J. Embiid (offensive foul),,77,75
262,3,6:22.0,T. McConnell enters the game for J. Redick,,77,75
263,3,6:22.0,A. Johnson enters the game for J. Embiid,,77,75
264,3,5:58.0,,D. Carroll misses 2-pt jump shot from 11 ft,77,75
265,3,5:57.0,Defensive rebound by Team,,77,75
266,3,5:57.0,,Loose ball foul by D. Carroll (drawn by D. Šarić),77,75
267,3,5:57.0,,J. Okafor enters the game for Q. Acy,77,75
268,3,5:57.0,,J. Harris enters the game for J. Allen,77,75
269,3,5:37.0,A. Johnson makes 2-pt layup from 2 ft (assist by B. Simmons),,79,75
270,3,5:14.0,,A. Crabbe makes 2-pt layup from 3 ft,79,77
271,3,5:01.0,A. Johnson makes 2-pt jump shot from 17 ft,,81,77
272,3,4:50.0,,S. Dinwiddie makes 2-pt layup from 4 ft,81,79
273,3,4:50.0,,Shooting foul by A. Johnson (drawn by S. Dinwiddie),81,79
274,3,4:50.0,,N. Stauskas enters the game for A. Crabbe,81,79
275,3,4:50.0,,S. Dinwiddie makes free throw 1 of 1,81,80
276,3,4:32.0,B. Simmons misses 2-pt hook shot from 10 ft,,81,80
277,3,4:28.0,,Defensive rebound by N. Stauskas,81,80
278,3,4:23.0,,J. Okafor makes 2-pt layup from 1 ft (assist by D. Carroll),81,82
279,3,4:10.0,D. Šarić misses 2-pt jump shot from 21 ft,,81,82
280,3,4:08.0,,Defensive rebound by N. Stauskas,81,82
281,3,3:51.0,,Turnover by N. Stauskas (bad pass; steal by R. Covington),81,82
282,3,3:47.0,R. Covington makes 2-pt layup at rim (assist by B. Simmons),,83,82
283,3,3:47.0,,Brooklyn full timeout,83,82
284,3,3:47.0,,D. Russell enters the game for S. Dinwiddie,83,82
285,3,3:47.0,J. Anderson enters the game for A. Johnson,,83,82
286,3,3:47.0,J. Embiid enters the game for R. Covington,,83,82
287,3,3:24.0,,J. Okafor makes 2-pt layup from 3 ft (assist by N. Stauskas),83,84
288,3,3:05.0,J. Embiid misses 2-pt layup from 6 ft (block by D. Russell),,83,84
289,3,3:05.0,Offensive rebound by Team,,83,84
290,3,3:03.0,T. Booker enters the game for D. Šarić,,83,84
291,3,3:01.0,J. Embiid misses 3-pt jump shot from 25 ft,,83,84
292,3,2:58.0,,Defensive rebound by D. Russell,83,84
293,3,2:53.0,,J. Harris misses 2-pt layup from 3 ft,83,84
294,3,2:49.0,,Offensive rebound by J. Harris,83,84
295,3,2:47.0,,J. Harris makes 2-pt layup from 2 ft,83,86
296,3,2:28.0,B. Simmons makes 2-pt hook shot from 7 ft,,85,86
297,3,2:09.0,,D. Russell makes 2-pt hook shot from 5 ft,85,88
298,3,1:51.0,J. Embiid makes 2-pt jump shot from 17 ft,,87,88
299,3,1:35.0,,Shooting foul by J. Anderson (drawn by D. Russell),87,88
300,3,1:35.0,,D. Russell makes free throw 1 of 2,87,89
301,3,1:35.0,,J. Webb enters the game for D. Carroll,87,89
302,3,1:35.0,J. Redick enters the game for B. Simmons,,87,89
303,3,1:35.0,,D. Russell misses free throw 2 of 2,87,89
304,3,1:32.0,Defensive rebound by J. Embiid,,87,89
305,3,1:20.0,Turnover by J. Embiid (discontinued dribble),,87,89
306,3,1:11.0,,D. Russell makes 2-pt layup from 6 ft,87,91
307,3,0:47.0,J. Redick misses 2-pt jump shot from 18 ft,,87,91
308,3,0:44.0,,Defensive rebound by D. Russell,87,91
309,3,0:35.0,,D. Russell misses 3-pt jump shot from 25 ft,87,91
310,3,0:31.0,Defensive rebound by T. Booker,,87,91
311,3,0:19.0,Personal foul by J. Okafor (drawn by J. Embiid),,87,91
312,3,0:19.0,J. Embiid misses free throw 1 of 2,,87,91
313,3,0:19.0,Offensive rebound by Team,,87,91
314,3,0:19.0,T. Luwawu-Cabarrot enters the game for J. Redick,,87,91
315,3,0:19.0,J. Embiid makes free throw 2 of 2,,88,91
316,3,0:04.0,,J. Webb misses 3-pt jump shot from 24 ft,88,91
317,3,0:00.0,Defensive rebound by J. Anderson,,88,91
318,3,0:00.0,J. Anderson misses 3-pt jump shot from 60 ft,,88,91
319,3,0:00.0,Offensive rebound by Team,,88,91
320,4,11:42.0,J. Embiid makes 2-pt hook shot from 9 ft,,90,91
321,4,11:23.0,,J. Harris misses 3-pt jump shot from 25 ft,90,91
322,4,11:20.0,Defensive rebound by J. Embiid,,90,91
323,4,11:06.0,T. Booker makes 2-pt dunk from 1 ft (assist by J. Embiid),,92,91
324,4,10:49.0,,D. Russell misses 2-pt jump shot from 18 ft (block by J. Anderson),92,91
325,4,10:46.0,Defensive rebound by J. Embiid,,92,91
326,4,10:42.0,J. Embiid misses 3-pt jump shot from 25 ft,,92,91
327,4,10:37.0,Offensive rebound by J. Anderson,,92,91
328,4,10:35.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,92,91
329,4,10:29.0,,Defensive rebound by D. Russell,92,91
330,4,10:23.0,,D. Russell misses 3-pt jump shot from 24 ft,92,91
331,4,10:20.0,Defensive rebound by J. Embiid,,92,91
332,4,10:13.0,J. Embiid misses 3-pt jump shot from 25 ft,,92,91
333,4,10:08.0,Offensive rebound by T. Booker,,92,91
334,4,9:54.0,Offensive foul by T. Booker (drawn by J. Okafor),,92,91
335,4,9:54.0,Turnover by T. Booker (offensive foul),,92,91
336,4,9:44.0,,D. Russell misses 2-pt layup from 3 ft,92,91
337,4,9:41.0,Defensive rebound by J. Embiid,,92,91
338,4,9:38.0,J. Anderson misses 2-pt dunk from 1 ft (block by J. Harris),,92,91
339,4,9:38.0,,Defensive rebound by N. Stauskas,92,91
340,4,9:18.0,,N. Stauskas misses 3-pt jump shot from 25 ft,92,91
341,4,9:13.0,Defensive rebound by J. Embiid,,92,91
342,4,9:02.0,J. Embiid misses 2-pt jump shot from 12 ft,,92,91
343,4,8:58.0,,Defensive rebound by D. Russell,92,91
344,4,8:51.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by D. Russell),92,94
345,4,8:50.0,Philadelphia full timeout,,92,94
346,4,8:50.0,,Q. Acy enters the game for J. Webb,92,94
347,4,8:50.0,,S. Dinwiddie enters the game for D. Russell,92,94
348,4,8:50.0,A. Johnson enters the game for J. Anderson,,92,94
349,4,8:50.0,B. Simmons enters the game for T. McConnell,,92,94
350,4,8:50.0,R. Covington enters the game for J. Embiid,,92,94
351,4,8:33.0,T. Luwawu-Cabarrot misses 2-pt layup from 5 ft,,92,94
352,4,8:29.0,,Defensive rebound by Q. Acy,92,94
353,4,8:15.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by S. Dinwiddie),92,94
354,4,8:15.0,,S. Dinwiddie makes free throw 1 of 3,92,95
355,4,8:15.0,,S. Dinwiddie makes free throw 2 of 3,92,96
356,4,8:15.0,,D. Carroll enters the game for J. Harris,92,96
357,4,8:15.0,J. Anderson enters the game for T. Luwawu-Cabarrot,,92,96
358,4,8:15.0,,S. Dinwiddie makes free throw 3 of 3,92,97
359,4,7:59.0,Turnover by B. Simmons (bad pass; steal by Q. Acy),,92,97
360,4,7:46.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by N. Stauskas),92,100
361,4,7:28.0,Personal foul by S. Dinwiddie (drawn by R. Covington),,92,100
362,4,7:28.0,J. Embiid enters the game for A. Johnson,,92,100
363,4,7:28.0,J. Redick enters the game for J. Anderson,,92,100
364,4,7:20.0,J. Redick misses 2-pt jump shot from 19 ft,,92,100
365,4,7:17.0,,Defensive rebound by S. Dinwiddie,92,100
366,4,7:08.0,,J. Okafor makes 2-pt jump shot from 12 ft (assist by D. Carroll),92,102
367,4,7:04.0,Philadelphia full timeout,,92,102
368,4,7:04.0,D. Šarić enters the game for T. Booker,,92,102
369,4,6:54.0,Shooting foul by N. Stauskas (drawn by J. Redick),,92,102
370,4,6:54.0,J. Redick makes free throw 1 of 2,,93,102
371,4,6:54.0,,A. Crabbe enters the game for N. Stauskas,93,102
372,4,6:54.0,J. Redick makes free throw 2 of 2,,94,102
373,4,6:48.0,,Brooklyn full timeout,94,102
374,4,6:48.0,,J. Allen enters the game for J. Okafor,94,102
375,4,6:31.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by J. Allen),94,105
376,4,6:16.0,Shooting foul by A. Crabbe (drawn by B. Simmons),,94,105
377,4,6:16.0,B. Simmons makes free throw 1 of 2,,95,105
378,4,6:16.0,B. Simmons makes free throw 2 of 2,,96,105
379,4,5:58.0,,A. Crabbe misses 3-pt jump shot from 25 ft,96,105
380,4,5:54.0,Defensive rebound by D. Šarić,,96,105
