,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
53,1,5:52.0,,G. Harris makes 2-pt dunk from 2 ft,14,21
54,1,5:32.0,Personal block foul by M. Plumlee (drawn by I. Canaan),,14,21
55,1,5:32.0,,T. Lyles enters the game for M. Plumlee,14,21
56,1,5:32.0,D. Bender enters the game for M. Chriss,,14,21
57,1,5:32.0,A. Len enters the game for G. Monroe,,14,21
58,1,5:27.0,T. Warren misses 2-pt layup from 6 ft,,14,21
59,1,5:19.0,Offensive rebound by A. Len,,14,21
60,1,5:15.0,D. Bender misses 3-pt jump shot from 25 ft,,14,21
61,1,5:13.0,,Defensive rebound by W. Chandler,14,21
62,1,5:03.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by W. Chandler),14,24
63,1,4:47.0,Shooting foul by N. Jokić (drawn by A. Len),,14,24
64,1,4:47.0,A. Len makes free throw 1 of 2,,15,24
65,1,4:47.0,J. Jackson enters the game for T. Warren,,15,24
66,1,4:47.0,A. Len makes free throw 2 of 2,,16,24
67,1,4:31.0,,Turnover by G. Harris (bad pass; steal by J. Jackson),16,24
68,1,4:24.0,T. Daniels misses 3-pt jump shot from 24 ft,,16,24
69,1,4:21.0,,Defensive rebound by W. Chandler,16,24
70,1,4:13.0,,W. Chandler makes 2-pt layup from 2 ft,16,26
71,1,4:00.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by J. Jackson),,19,26
72,1,3:46.0,,W. Barton enters the game for J. Murray,19,26
73,1,3:41.0,,G. Harris makes 2-pt layup from 1 ft (assist by W. Barton),19,28
74,1,3:17.0,A. Len misses 2-pt jump shot from 14 ft,,19,28
75,1,3:14.0,,Defensive rebound by G. Harris,19,28
76,1,3:10.0,,Turnover by G. Harris (bad pass; steal by I. Canaan),19,28
77,1,3:03.0,A. Len misses 2-pt hook shot from 4 ft,,19,28
78,1,3:01.0,,Defensive rebound by T. Lyles,19,28
79,1,2:54.0,,Personal foul by A. Len (drawn by N. Jokić),19,28
80,1,2:54.0,,Denver full timeout,19,28
81,1,2:54.0,,K. Faried enters the game for N. Jokić,19,28
82,1,2:54.0,,T. Craig enters the game for W. Chandler,19,28
83,1,2:54.0,D. Booker enters the game for T. Daniels,,19,28
84,1,2:47.0,,K. Faried makes 2-pt dunk from 2 ft (assist by W. Barton),19,30
85,1,2:34.0,D. Booker misses 2-pt jump shot from 12 ft,,19,30
86,1,2:31.0,,Defensive rebound by K. Faried,19,30
87,1,2:29.0,,G. Harris misses 3-pt jump shot from 24 ft,19,30
88,1,2:26.0,,Offensive rebound by T. Craig,19,30
89,1,2:24.0,,T. Craig misses 2-pt layup from 2 ft,19,30
90,1,2:24.0,Defensive rebound by D. Bender,,19,30
91,1,2:17.0,J. Jackson makes 2-pt dunk from 2 ft (assist by D. Booker),,21,30
92,1,1:58.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by W. Barton),21,32
93,1,1:43.0,Shooting foul by T. Craig (drawn by D. Booker),,21,32
94,1,1:43.0,D. Booker misses free throw 1 of 2,,21,32
95,1,1:43.0,Offensive rebound by Team,,21,32
96,1,1:43.0,G. Monroe enters the game for A. Len,,21,32
97,1,1:43.0,D. Booker makes free throw 2 of 2,,22,32
98,1,1:26.0,,G. Harris makes 2-pt layup from 2 ft,22,34
99,1,1:09.0,Shooting block foul by K. Faried (drawn by D. Booker),,22,34
100,1,1:09.0,D. Booker makes free throw 1 of 2,,23,34
101,1,1:09.0,,M. Beasley enters the game for G. Harris,23,34
102,1,1:09.0,D. Booker makes free throw 2 of 2,,24,34
103,1,0:57.0,,T. Lyles misses 2-pt layup from 4 ft,24,34
104,1,0:57.0,Defensive rebound by Team,,24,34
105,1,0:54.0,J. Jackson misses 3-pt jump shot from 24 ft,,24,34
106,1,0:54.0,,Defensive rebound by W. Barton,24,34
107,1,0:44.0,,W. Barton misses 2-pt jump shot from 14 ft,24,34
108,1,0:44.0,Defensive rebound by D. Booker,,24,34
109,1,0:36.0,J. Jackson makes 2-pt layup from 4 ft (assist by D. Booker),,26,34
110,1,0:25.0,,T. Lyles misses 3-pt jump shot from 25 ft,26,34
111,1,0:22.0,Defensive rebound by I. Canaan,,26,34
112,1,0:01.0,D. Bender misses 3-pt jump shot from 23 ft,,26,34
113,1,0:01.0,,Defensive rebound by M. Beasley,26,34
114,2,11:45.0,I. Canaan makes 2-pt layup from 3 ft,,28,34
115,2,11:45.0,,Violation by K. Faried (def goaltending),28,34
116,2,11:33.0,,W. Barton misses 2-pt jump shot from 5 ft,28,34
117,2,11:31.0,,Offensive rebound by K. Faried,28,34
118,2,11:31.0,,Personal foul by D. Bender (drawn by K. Faried),28,34
119,2,11:25.0,,M. Beasley makes 3-pt jump shot from 22 ft (assist by W. Barton),28,37
120,2,11:00.0,Shooting foul by T. Lyles (drawn by G. Monroe),,28,37
121,2,11:00.0,G. Monroe makes free throw 1 of 2,,29,37
122,2,11:00.0,G. Monroe makes free throw 2 of 2,,30,37
123,2,10:52.0,,Turnover by W. Barton (turnover),30,37
124,2,10:45.0,I. Canaan misses 3-pt jump shot from 25 ft,,30,37
125,2,10:40.0,,Defensive rebound by M. Beasley,30,37
126,2,10:28.0,,Turnover by M. Beasley (step out of bounds),30,37
127,2,10:28.0,,J. Murray enters the game for W. Barton,30,37
128,2,10:15.0,D. Booker makes 2-pt jump shot from 3 ft (assist by D. Bender),,32,37
129,2,10:15.0,,Denver full timeout,32,37
130,2,10:15.0,,M. Plumlee enters the game for T. Craig,32,37
131,2,10:15.0,,W. Chandler enters the game for K. Faried,32,37
132,2,10:03.0,,Turnover by T. Lyles (out of bounds lost ball),32,37
133,2,9:55.0,Personal foul by M. Beasley (drawn by D. Booker),,32,37
134,2,9:47.0,D. Booker misses 2-pt jump shot from 15 ft,,32,37
135,2,9:44.0,,Defensive rebound by T. Lyles,32,37
136,2,9:33.0,,J. Murray makes 2-pt layup from 3 ft (assist by W. Chandler),32,39
137,2,9:09.0,J. Jackson makes 2-pt layup from 3 ft,,34,39
138,2,8:59.0,,Personal foul by D. Booker (drawn by M. Plumlee),34,39
139,2,8:59.0,T. Warren enters the game for D. Booker,,34,39
140,2,8:46.0,,T. Lyles misses 2-pt layup from 3 ft,34,39
141,2,8:44.0,Defensive rebound by G. Monroe,,34,39
142,2,8:39.0,D. Bender makes 3-pt jump shot from 24 ft (assist by I. Canaan),,37,39
143,2,8:20.0,,Turnover by W. Chandler (lost ball; steal by T. Warren),37,39
144,2,8:12.0,G. Monroe misses 2-pt hook shot from 6 ft (block by M. Plumlee),,37,39
145,2,8:08.0,Offensive rebound by D. Bender,,37,39
146,2,7:59.0,I. Canaan makes 3-pt jump shot from 27 ft,,40,39
147,2,7:45.0,,Shooting foul by D. Bender (drawn by T. Lyles),40,39
148,2,7:45.0,,T. Lyles makes free throw 1 of 2,40,40
149,2,7:45.0,,T. Lyles makes free throw 2 of 2,40,41
150,2,7:31.0,D. Bender makes 3-pt jump shot from 22 ft (assist by G. Monroe),,43,41
151,2,7:11.0,,Personal foul by D. Bender (drawn by T. Lyles),43,41
152,2,7:11.0,,N. Jokić enters the game for T. Lyles,43,41
153,2,7:11.0,,G. Harris enters the game for M. Beasley,43,41
154,2,7:11.0,M. Chriss enters the game for D. Bender,,43,41
155,2,6:58.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by J. Murray),43,44
156,2,6:34.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. Warren),,46,44
157,2,6:32.0,,Denver full timeout,46,44
158,2,6:21.0,,J. Murray misses 3-pt jump shot from 24 ft,46,44
159,2,6:18.0,Defensive rebound by I. Canaan,,46,44
160,2,6:05.0,T. Warren makes 2-pt jump shot from 13 ft (assist by G. Monroe),,48,44
161,2,5:50.0,,N. Jokić makes 2-pt hook shot from 4 ft,48,46
162,2,5:31.0,G. Monroe makes 2-pt layup from 3 ft (assist by T. Warren),,50,46
163,2,5:18.0,,G. Harris makes 2-pt layup from 3 ft,50,48
164,2,4:55.0,T. Warren makes 2-pt layup from 2 ft (assist by G. Monroe),,52,48
165,2,4:40.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by N. Jokić),52,51
166,2,4:18.0,G. Monroe makes 2-pt hook shot from 6 ft,,54,51
167,2,4:07.0,,G. Harris makes 2-pt dunk from 1 ft (assist by N. Jokić),54,53
168,2,3:47.0,T. Warren makes 2-pt layup from 1 ft,,56,53
169,2,3:23.0,,J. Murray makes 2-pt layup from 2 ft,56,55
170,2,3:10.0,M. Chriss makes 3-pt jump shot from 23 ft (assist by T. Warren),,59,55
171,2,2:51.0,,J. Murray misses 3-pt jump shot from 24 ft,59,55
172,2,2:48.0,Defensive rebound by J. Jackson,,59,55
173,2,2:35.0,M. Chriss misses 3-pt jump shot from 24 ft,,59,55
174,2,2:31.0,,Defensive rebound by M. Plumlee,59,55
175,2,2:27.0,,Personal foul by M. Chriss (drawn by N. Jokić),59,55
176,2,2:27.0,Phoenix full timeout,,59,55
177,2,2:27.0,T. Ulis enters the game for I. Canaan,,59,55
178,2,2:27.0,,N. Jokić makes free throw 1 of 2,59,56
179,2,2:27.0,,N. Jokić makes free throw 2 of 2,59,57
180,2,2:16.0,M. Chriss makes 2-pt layup from 2 ft (assist by G. Monroe),,61,57
181,2,2:00.0,,Shooting foul by J. Jackson (drawn by G. Harris),61,57
182,2,2:00.0,,G. Harris makes free throw 1 of 2,61,58
183,2,2:00.0,,T. Lyles enters the game for M. Plumlee,61,58
184,2,2:00.0,,G. Harris makes free throw 2 of 2,61,59
185,2,1:47.0,G. Monroe makes 2-pt layup from 2 ft (assist by T. Ulis),,63,59
186,2,1:37.0,,Turnover by N. Jokić (out of bounds lost ball),63,59
187,2,1:15.0,T. Ulis makes 3-pt jump shot from 22 ft (assist by J. Jackson),,66,59
188,2,0:59.0,,J. Murray misses 3-pt jump shot from 23 ft,66,59
189,2,0:56.0,Defensive rebound by M. Chriss,,66,59
190,2,0:44.0,Def 3 sec tech foul by T. Lyles,,66,59
191,2,0:44.0,T. Warren makes technical free throw,,67,59
192,2,0:36.0,Turnover by M. Chriss (bad pass; steal by J. Murray),,67,59
193,2,0:31.0,,Turnover by J. Murray (bad pass; steal by M. Chriss),67,59
194,2,0:05.0,T. Warren misses 2-pt layup from 3 ft (block by W. Chandler),,67,59
195,2,0:02.0,,Defensive rebound by N. Jokić,67,59
196,2,0:00.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),67,61
197,3,11:43.0,G. Monroe misses 2-pt hook shot from 3 ft (block by M. Plumlee),,67,61
198,3,11:37.0,,Defensive rebound by W. Chandler,67,61
199,3,11:28.0,,Turnover by N. Jokić (out of bounds lost ball),67,61
200,3,11:06.0,G. Monroe misses 2-pt hook shot from 4 ft,,67,61
201,3,11:04.0,,Defensive rebound by N. Jokić,67,61
202,3,10:54.0,,M. Plumlee misses 2-pt layup from 1 ft,67,61
203,3,10:52.0,Defensive rebound by G. Monroe,,67,61
204,3,10:50.0,T. Warren misses 2-pt layup from 2 ft,,67,61
205,3,10:50.0,Offensive rebound by T. Warren,,67,61
206,3,10:45.0,T. Warren misses 2-pt layup at rim,,67,61
207,3,10:44.0,Offensive rebound by T. Warren,,67,61
208,3,10:44.0,T. Warren misses 2-pt layup at rim,,67,61
209,3,10:43.0,,Defensive rebound by M. Plumlee,67,61
210,3,10:30.0,,J. Murray misses 3-pt jump shot from 25 ft,67,61
211,3,10:27.0,,Offensive rebound by M. Plumlee,67,61
212,3,10:19.0,,W. Chandler misses 3-pt jump shot from 24 ft,67,61
213,3,10:14.0,,Offensive rebound by N. Jokić,67,61
214,3,10:14.0,,W. Chandler makes 2-pt layup at rim (assist by N. Jokić),67,63
215,3,10:02.0,M. Chriss misses 3-pt jump shot from 23 ft,,67,63
216,3,10:00.0,,Defensive rebound by M. Plumlee,67,63
217,3,9:52.0,,W. Chandler makes 3-pt jump shot from 22 ft (assist by G. Harris),67,66
218,3,9:33.0,T. Ulis misses 2-pt jump shot from 20 ft,,67,66
219,3,9:30.0,,Defensive rebound by G. Harris,67,66
220,3,9:27.0,,Turnover by G. Harris (out of bounds lost ball),67,66
221,3,9:18.0,M. Chriss misses 2-pt dunk from 1 ft (block by M. Plumlee),,67,66
222,3,9:15.0,,Defensive rebound by W. Chandler,67,66
223,3,9:12.0,,Personal block foul by G. Monroe (drawn by W. Chandler),67,66
224,3,9:05.0,,M. Plumlee makes 2-pt dunk from 2 ft (assist by G. Harris),67,68
225,3,8:48.0,D. Booker makes 3-pt jump shot from 24 ft,,70,68
226,3,8:22.0,,M. Plumlee makes 2-pt layup from 2 ft,70,70
227,3,8:03.0,M. Chriss misses 3-pt jump shot from 22 ft,,70,70
228,3,8:01.0,,Defensive rebound by N. Jokić,70,70
229,3,7:48.0,,W. Chandler misses 2-pt layup from 3 ft,70,70
230,3,7:45.0,,Offensive rebound by M. Plumlee,70,70
231,3,7:44.0,,Turnover by G. Harris (lost ball; steal by T. Warren),70,70
232,3,7:42.0,Shooting foul by N. Jokić (drawn by T. Warren),,70,70
233,3,7:42.0,T. Warren makes free throw 1 of 2,,71,70
234,3,7:42.0,T. Warren makes free throw 2 of 2,,72,70
235,3,7:32.0,,Turnover by M. Plumlee (bad pass; steal by T. Warren),72,70
236,3,7:14.0,D. Booker misses 2-pt jump shot from 5 ft,,72,70
237,3,7:09.0,Offensive rebound by T. Warren,,72,70
238,3,7:09.0,T. Warren misses 2-pt layup from 16 ft,,72,70
239,3,7:09.0,Offensive rebound by T. Warren,,72,70
240,3,7:08.0,T. Warren misses 2-pt jump shot from 16 ft,,72,70
241,3,7:06.0,,Defensive rebound by M. Plumlee,72,70
242,3,7:00.0,,N. Jokić makes 2-pt hook shot from 2 ft (assist by M. Plumlee),72,72
243,3,7:00.0,,Shooting foul by G. Monroe (drawn by N. Jokić),72,72
244,3,7:00.0,,N. Jokić makes free throw 1 of 1,72,73
245,3,6:48.0,T. Ulis misses 2-pt jump shot from 15 ft (block by J. Murray),,72,73
246,3,6:47.0,Offensive rebound by Team,,72,73
247,3,6:47.0,,Denver full timeout,72,73
248,3,6:38.0,Turnover by G. Monroe (lost ball; steal by N. Jokić),,72,73
249,3,6:33.0,,J. Murray makes 2-pt dunk from 1 ft (assist by N. Jokić),72,75
250,3,6:11.0,D. Booker misses 3-pt jump shot from 24 ft,,72,75
251,3,6:09.0,Offensive rebound by G. Monroe,,72,75
252,3,6:08.0,G. Monroe makes 2-pt layup from 1 ft,,74,75
253,3,5:54.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by G. Harris),74,77
254,3,5:28.0,M. Chriss makes 2-pt jump shot from 20 ft (assist by T. Warren),,76,77
255,3,5:11.0,,J. Murray makes 2-pt dunk from 1 ft (assist by M. Plumlee),76,79
256,3,4:51.0,M. Chriss misses 3-pt jump shot from 24 ft,,76,79
257,3,4:49.0,Offensive rebound by T. Ulis,,76,79
258,3,4:48.0,T. Ulis misses 2-pt jump shot from 13 ft,,76,79
259,3,4:46.0,Offensive rebound by M. Chriss,,76,79
260,3,4:44.0,Shooting foul by W. Chandler (drawn by M. Chriss),,76,79
261,3,4:44.0,M. Chriss makes free throw 1 of 2,,77,79
262,3,4:44.0,,T. Lyles enters the game for N. Jokić,77,79
263,3,4:44.0,,W. Barton enters the game for J. Murray,77,79
264,3,4:44.0,T. Daniels enters the game for G. Monroe,,77,79
265,3,4:44.0,A. Len enters the game for D. Booker,,77,79
266,3,4:44.0,M. Chriss misses free throw 2 of 2,,77,79
267,3,4:41.0,,Defensive rebound by W. Chandler,77,79
268,3,4:33.0,D. Bender enters the game for M. Chriss,,77,79
269,3,4:21.0,,G. Harris misses 2-pt jump shot from 3 ft,77,79
270,3,4:20.0,Defensive rebound by A. Len,,77,79
271,3,4:10.0,Shooting foul by M. Plumlee (drawn by A. Len),,77,79
272,3,4:10.0,A. Len misses free throw 1 of 2,,77,79
273,3,4:10.0,Offensive rebound by Team,,77,79
274,3,4:10.0,I. Canaan enters the game for T. Ulis,,77,79
275,3,4:10.0,A. Len misses free throw 2 of 2,,77,79
276,3,4:08.0,,Defensive rebound by T. Lyles,77,79
277,3,3:54.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by M. Plumlee),77,82
278,3,3:25.0,I. Canaan misses 3-pt jump shot from 24 ft,,77,82
279,3,3:22.0,Offensive rebound by A. Len,,77,82
280,3,3:15.0,A. Len misses 2-pt layup from 3 ft (block by M. Plumlee),,77,82
281,3,3:15.0,,Defensive rebound by W. Chandler,77,82
282,3,3:10.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by W. Chandler),77,85
283,3,2:51.0,Def 3 sec tech foul by T. Lyles,,77,85
284,3,2:51.0,Phoenix full timeout,,77,85
285,3,2:51.0,,N. Jokić enters the game for G. Harris,77,85
286,3,2:51.0,,M. Beasley enters the game for M. Plumlee,77,85
287,3,2:51.0,D. Booker enters the game for T. Warren,,77,85
288,3,2:51.0,I. Canaan makes technical free throw,,78,85
289,3,2:44.0,D. Bender makes 3-pt jump shot from 25 ft (assist by I. Canaan),,81,85
290,3,2:26.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by M. Beasley),81,88
291,3,2:10.0,Shooting foul by N. Jokić (drawn by A. Len),,81,88
292,3,2:10.0,A. Len makes free throw 1 of 2,,82,88
293,3,2:10.0,A. Len makes free throw 2 of 2,,83,88
294,3,1:59.0,,T. Lyles misses 3-pt jump shot from 25 ft,83,88
295,3,1:56.0,Defensive rebound by Team,,83,88
296,3,1:56.0,,T. Craig enters the game for W. Chandler,83,88
297,3,1:43.0,A. Len misses 2-pt layup from 2 ft,,83,88
298,3,1:41.0,,Defensive rebound by N. Jokić,83,88
299,3,1:38.0,,Shooting foul by T. Daniels (drawn by N. Jokić),83,88
300,3,1:38.0,,N. Jokić makes free throw 1 of 2,83,89
301,3,1:38.0,,N. Jokić makes free throw 2 of 2,83,90
302,3,1:25.0,I. Canaan misses 3-pt jump shot from 24 ft,,83,90
303,3,1:22.0,,Defensive rebound by N. Jokić,83,90
304,3,1:17.0,,Turnover by T. Lyles (out of bounds lost ball),83,90
305,3,1:04.0,Turnover by D. Booker (lost ball; steal by N. Jokić),,83,90
306,3,1:00.0,,M. Beasley makes 2-pt dunk from 1 ft (assist by N. Jokić),83,92
307,3,0:53.0,D. Booker misses 2-pt layup from 2 ft,,83,92
308,3,0:49.0,Offensive rebound by A. Len,,83,92
309,3,0:49.0,A. Len misses 2-pt layup at rim,,83,92
310,3,0:49.0,,Defensive rebound by T. Lyles,83,92
311,3,0:47.0,,W. Barton misses 3-pt jump shot from 24 ft,83,92
312,3,0:43.0,Defensive rebound by A. Len,,83,92
313,3,0:37.0,A. Len makes 2-pt dunk at rim (assist by D. Booker),,85,92
314,3,0:29.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by W. Barton),85,95
315,3,0:06.0,D. Booker misses 3-pt jump shot from 25 ft,,85,95
316,3,0:03.0,,Defensive rebound by T. Lyles,85,95
317,3,0:01.0,Technical foul by D. Booker,,85,95
318,3,0:01.0,M. Chriss enters the game for D. Bender,,85,95
319,3,0:01.0,,M. Beasley misses flagrant free throw 1 of 2,85,95
320,3,0:01.0,,Offensive rebound by Team,85,95
321,3,0:01.0,,M. Beasley makes flagrant free throw 2 of 2,85,98
322,3,0:00.0,,M. Beasley makes 2-pt layup from 2 ft (assist by N. Jokić),85,97
323,4,11:48.0,,W. Barton misses 3-pt jump shot from 25 ft,85,98
324,4,11:45.0,Defensive rebound by M. Chriss,,85,98
325,4,11:32.0,M. Chriss misses 3-pt jump shot from 22 ft,,85,98
326,4,11:28.0,,Defensive rebound by N. Jokić,85,98
327,4,11:26.0,,Turnover by N. Jokić (bad pass; steal by M. Chriss),85,98
328,4,11:09.0,T. Warren misses 2-pt jump shot from 16 ft,,85,98
329,4,11:05.0,,Defensive rebound by T. Lyles,85,98
330,4,10:55.0,,W. Barton makes 2-pt layup from 1 ft,85,100
331,4,10:32.0,I. Canaan makes 2-pt layup from 1 ft,,87,100
332,4,10:17.0,,W. Barton makes 2-pt layup from 3 ft,87,102
333,4,10:00.0,M. Chriss makes 2-pt jump shot from 14 ft (assist by D. Booker),,89,102
334,4,9:51.0,,W. Barton misses 2-pt jump shot from 12 ft,89,102
335,4,9:47.0,Defensive rebound by M. Chriss,,89,102
336,4,9:40.0,T. Warren misses 2-pt hook shot from 3 ft,,89,102
337,4,9:39.0,,Defensive rebound by N. Jokić,89,102
338,4,9:34.0,,T. Lyles makes 2-pt dunk at rim (assist by M. Beasley),89,104
339,4,9:22.0,,Technical foul by T. Lyles,89,104
340,4,9:22.0,J. Jackson enters the game for T. Warren,,89,104
341,4,9:22.0,D. Booker makes flagrant free throw 1 of 2,,90,104
342,4,9:22.0,D. Booker makes flagrant free throw 2 of 2,,91,104
343,4,9:08.0,G. Monroe misses 2-pt hook shot from 5 ft (block by M. Beasley),,91,104
344,4,9:08.0,,Defensive rebound by Team,91,104
345,4,8:56.0,,N. Jokić makes 2-pt jump shot from 18 ft (assist by W. Barton),91,106
346,4,8:39.0,D. Booker misses 3-pt jump shot from 24 ft,,91,106
347,4,8:37.0,,Defensive rebound by T. Lyles,91,106
348,4,8:24.0,,M. Beasley misses 3-pt jump shot from 25 ft,91,106
349,4,8:21.0,Defensive rebound by G. Monroe,,91,106
350,4,8:05.0,J. Jackson makes 3-pt jump shot from 22 ft (assist by D. Booker),,94,106
351,4,7:49.0,,Shooting foul by M. Chriss (drawn by W. Barton),94,106
352,4,7:49.0,,W. Barton makes free throw 1 of 2,94,107
353,4,7:49.0,T. Warren enters the game for I. Canaan,,94,107
354,4,7:49.0,,W. Barton makes free throw 2 of 2,94,108
355,4,7:40.0,Personal foul by T. Craig (drawn by T. Warren),,94,108
356,4,7:33.0,J. Jackson misses 2-pt jump shot from 7 ft,,94,108
357,4,7:30.0,Offensive rebound by G. Monroe,,94,108
358,4,7:28.0,G. Monroe makes 2-pt layup from 4 ft,,96,108
359,4,7:17.0,,W. Barton misses 2-pt layup from 2 ft,96,108
360,4,7:15.0,Defensive rebound by J. Jackson,,96,108
361,4,7:10.0,Turnover by J. Jackson (bad pass; steal by M. Beasley),,96,108
362,4,7:07.0,,W. Barton makes 2-pt dunk from 1 ft (assist by M. Beasley),96,110
363,4,7:07.0,Phoenix full timeout,,96,110
364,4,7:07.0,,G. Harris enters the game for T. Craig,96,110
365,4,7:07.0,,W. Chandler enters the game for M. Beasley,96,110
366,4,7:07.0,D. Bender enters the game for M. Chriss,,96,110
367,4,6:51.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by D. Bender),,98,110
368,4,6:38.0,,Turnover by N. Jokić (out of bounds lost ball),98,110
369,4,6:27.0,D. Booker makes 2-pt jump shot from 11 ft,,100,110
370,4,6:08.0,,W. Chandler makes 2-pt jump shot from 21 ft (assist by T. Lyles),100,112
371,4,5:43.0,T. Warren misses 2-pt layup from 4 ft,,100,112
372,4,5:40.0,,Defensive rebound by T. Lyles,100,112
373,4,5:22.0,,W. Barton misses 2-pt layup from 2 ft,100,112
374,4,5:18.0,,Offensive rebound by W. Barton,100,112
375,4,5:18.0,,W. Barton makes 2-pt layup at rim,100,114
376,4,5:07.0,T. Warren misses 3-pt jump shot from 22 ft,,100,114
377,4,5:05.0,,Defensive rebound by T. Lyles,100,114
378,4,4:59.0,,N. Jokić misses 2-pt layup from 3 ft (block by T. Warren),100,114
379,4,4:56.0,,Offensive rebound by W. Chandler,100,114
380,4,4:53.0,,T. Lyles misses 3-pt jump shot from 25 ft,100,114
381,4,4:50.0,Defensive rebound by D. Booker,,100,114
