,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
378,4,5:51.0,A. Tolliver makes 3-pt jump shot from 22 ft (assist by L. Galloway),,81,82
379,4,5:50.0,,Milwaukee full timeout,81,82
380,4,5:50.0,,J. Henson enters the game for T. Maker,81,82
381,4,5:50.0,,G. Antetokounmpo enters the game for M. Brogdon,81,82
382,4,5:50.0,A. Bradley enters the game for L. Galloway,,81,82
383,4,5:33.0,,Turnover by T. Snell (bad pass; steal by L. Kennard),81,82
384,4,5:28.0,E. Moreland misses 2-pt dunk from 2 ft (block by G. Antetokounmpo),,81,82
385,4,5:28.0,,Defensive rebound by T. Snell,81,82
386,4,5:09.0,,T. Snell makes 2-pt layup from 1 ft (assist by E. Bledsoe),81,84
387,4,4:41.0,A. Bradley misses 2-pt layup from 5 ft,,81,84
388,4,4:38.0,Offensive rebound by E. Moreland,,81,84
389,4,4:36.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by A. Bradley),,84,84
390,4,4:16.0,,J. Henson makes 2-pt layup from 1 ft (assist by K. Middleton),84,86
391,4,3:58.0,A. Tolliver misses 3-pt jump shot from 27 ft,,84,86
392,4,3:54.0,,Defensive rebound by E. Bledsoe,84,86
393,4,3:46.0,,Shooting foul by E. Moreland (drawn by G. Antetokounmpo),84,86
394,4,3:46.0,,G. Antetokounmpo makes free throw 1 of 2,84,87
395,4,3:46.0,A. Drummond enters the game for E. Moreland,,84,87
396,4,3:46.0,,G. Antetokounmpo makes free throw 2 of 2,84,88
397,4,3:33.0,A. Tolliver makes 2-pt jump shot from 20 ft (assist by A. Bradley),,86,88
398,4,3:33.0,Shooting foul by G. Antetokounmpo (drawn by A. Tolliver),,86,88
399,4,3:33.0,T. Harris enters the game for L. Kennard,,86,88
400,4,3:33.0,A. Tolliver makes free throw 1 of 1,,87,88
401,4,3:17.0,,K. Middleton makes 2-pt jump shot from 5 ft,87,90
402,4,3:02.0,A. Bradley misses 2-pt jump shot from 20 ft,,87,90
403,4,3:00.0,,Defensive rebound by K. Middleton,87,90
404,4,2:44.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by K. Middleton),87,93
405,4,2:21.0,I. Smith misses 2-pt jump shot from 9 ft,,87,93
406,4,2:17.0,,Defensive rebound by K. Middleton,87,93
407,4,2:04.0,,Turnover by E. Bledsoe (bad pass; steal by A. Tolliver),87,93
408,4,1:56.0,A. Tolliver misses 3-pt jump shot from 22 ft,,87,93
409,4,1:55.0,Offensive rebound by A. Drummond,,87,93
410,4,1:55.0,A. Drummond makes 2-pt layup at rim,,89,93
411,4,1:31.0,,K. Middleton misses 2-pt jump shot from 7 ft,89,93
412,4,1:29.0,Defensive rebound by A. Tolliver,,89,93
413,4,1:23.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by T. Harris),,92,93
414,4,1:23.0,,Milwaukee full timeout,92,93
415,4,1:09.0,,G. Antetokounmpo misses 2-pt jump shot from 12 ft,92,93
416,4,1:07.0,Defensive rebound by A. Drummond,,92,93
417,4,0:56.0,Shooting foul by J. Henson (drawn by A. Drummond),,92,93
418,4,0:55.0,A. Drummond makes free throw 1 of 2,,93,93
419,4,0:55.0,A. Drummond misses free throw 2 of 2,,93,93
420,4,0:55.0,,Defensive rebound by T. Snell,93,93
421,4,0:42.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,93,95
422,4,0:22.0,Turnover by A. Bradley (lost ball; steal by G. Antetokounmpo),,93,95
423,4,0:17.0,,Personal foul by A. Tolliver (drawn by E. Bledsoe),93,95
424,4,0:16.0,,Personal foul by I. Smith (drawn by E. Bledsoe),93,95
425,4,0:16.0,,E. Bledsoe makes free throw 1 of 2,93,96
426,4,0:16.0,,E. Bledsoe makes free throw 2 of 2,93,97
427,4,0:16.0,Detroit full timeout,,93,97
428,4,0:13.0,A. Bradley makes 2-pt layup from 3 ft (assist by I. Smith),,95,97
429,4,0:10.0,,Personal foul by A. Drummond (drawn by T. Snell),95,97
430,4,0:10.0,,T. Snell makes free throw 1 of 2,95,98
431,4,0:10.0,,T. Snell makes free throw 2 of 2,95,99
432,4,0:10.0,Detroit full timeout,,95,99
433,4,0:10.0,,M. Brogdon enters the game for J. Henson,95,99
434,4,0:10.0,L. Kennard enters the game for I. Smith,,95,99
435,4,0:02.0,Turnover by A. Tolliver (bad pass; steal by G. Antetokounmpo),,95,99
