,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
38,1,7:34.0,,R. Rondo misses 3-pt jump shot from 27 ft,13,15
39,1,7:30.0,Defensive rebound by B. Lopez,,13,15
40,1,7:23.0,K. Kuzma misses 2-pt layup from 7 ft (block by A. Davis),,13,15
41,1,7:23.0,Offensive rebound by Team,,13,15
42,1,7:17.0,B. Lopez makes 2-pt jump shot from 7 ft,,15,15
43,1,7:03.0,,J. Holiday makes 2-pt jump shot from 6 ft (assist by R. Rondo),15,17
44,1,6:52.0,J. Randle makes 2-pt hook shot from 6 ft,,17,17
45,1,6:44.0,,E. Moore makes 2-pt layup from 1 ft (assist by J. Holiday),17,19
46,1,6:29.0,J. Randle makes 2-pt layup from 8 ft,,19,19
47,1,6:13.0,,R. Rondo makes 2-pt layup from 4 ft (assist by J. Holiday),19,21
48,1,6:06.0,LA Lakers full timeout,,19,21
49,1,6:06.0,,N. Mirotić enters the game for R. Rondo,19,21
50,1,6:06.0,,I. Clark enters the game for A. Davis,19,21
51,1,6:06.0,,S. Hill enters the game for E. Moore,19,21
52,1,6:02.0,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by L. Ball),,22,21
53,1,5:35.0,,E. Okafor makes 2-pt layup from 4 ft (assist by S. Hill),22,23
54,1,5:23.0,B. Lopez makes 2-pt hook shot from 8 ft (assist by L. Ball),,24,23
55,1,5:11.0,,J. Holiday makes 2-pt layup from 4 ft,24,25
56,1,5:02.0,Shooting foul by I. Clark (drawn by L. Ball),,24,25
57,1,5:02.0,L. Ball makes free throw 1 of 2,,25,25
58,1,5:02.0,L. Ball misses free throw 2 of 2,,25,25
59,1,4:59.0,,Defensive rebound by N. Mirotić,25,25
60,1,4:47.0,,E. Okafor misses 2-pt dunk from 5 ft (block by J. Randle),25,25
61,1,4:43.0,Defensive rebound by J. Randle,,25,25
62,1,4:42.0,J. Randle makes 2-pt dunk from 2 ft,,27,25
63,1,4:32.0,,S. Hill misses 3-pt jump shot from 26 ft,27,25
64,1,4:29.0,,Offensive rebound by E. Okafor,27,25
65,1,4:27.0,,N. Mirotić makes 2-pt layup from 6 ft (assist by E. Okafor),27,27
66,1,4:26.0,LA Lakers full timeout,,27,27
67,1,4:26.0,I. Thomas enters the game for L. Ball,,27,27
68,1,4:26.0,T. Wear enters the game for B. Lopez,,27,27
69,1,4:13.0,J. Randle misses 2-pt hook shot from 4 ft,,27,27
70,1,4:11.0,,Defensive rebound by N. Mirotić,27,27
71,1,4:04.0,,I. Clark misses 3-pt jump shot from 28 ft,27,27
72,1,3:59.0,,Offensive rebound by N. Mirotić,27,27
73,1,3:51.0,,Turnover by N. Mirotić (bad pass),27,27
74,1,3:43.0,T. Wear makes 3-pt jump shot from 26 ft (assist by I. Thomas),,30,27
75,1,3:26.0,,Shooting foul by K. Kuzma (drawn by N. Mirotić),30,27
76,1,3:26.0,,N. Mirotić makes free throw 1 of 2,30,28
77,1,3:26.0,,N. Mirotić misses free throw 2 of 2,30,28
78,1,3:24.0,Defensive rebound by T. Wear,,30,28
79,1,3:11.0,Turnover by I. Thomas (bad pass; steal by J. Holiday),,30,28
80,1,3:07.0,,I. Clark makes 2-pt layup from 3 ft (assist by J. Holiday),30,30
81,1,2:56.0,I. Thomas makes 2-pt hook shot from 6 ft,,32,30
82,1,2:36.0,,Personal foul by I. Thomas (drawn by I. Clark),32,30
83,1,2:36.0,I. Zubac enters the game for K. Kuzma,,32,30
84,1,2:36.0,L. Ball enters the game for J. Randle,,32,30
85,1,2:33.0,,J. Holiday misses 3-pt jump shot from 26 ft,32,30
86,1,2:29.0,Defensive rebound by K. Caldwell-Pope,,32,30
87,1,2:21.0,I. Zubac makes 2-pt dunk from 4 ft (assist by K. Caldwell-Pope),,34,30
88,1,2:09.0,,J. Holiday makes 2-pt layup from 5 ft (assist by N. Mirotić),34,32
89,1,1:58.0,Turnover by I. Thomas (bad pass; steal by I. Clark),,34,32
90,1,1:50.0,,Personal foul by T. Wear (drawn by N. Mirotić),34,32
91,1,1:50.0,,N. Mirotić makes free throw 1 of 2,34,33
92,1,1:50.0,,C. Diallo enters the game for J. Holiday,34,33
93,1,1:50.0,,D. Miller enters the game for E. Okafor,34,33
94,1,1:50.0,,N. Mirotić makes free throw 2 of 2,34,34
95,1,1:31.0,L. Ball makes 3-pt jump shot from 28 ft,,37,34
96,1,1:22.0,,Turnover by N. Mirotić (lost ball; steal by T. Wear),37,34
97,1,1:18.0,K. Caldwell-Pope makes 3-pt jump shot from 27 ft,,40,34
98,1,1:04.0,,D. Miller makes 2-pt jump shot from 19 ft,40,36
99,1,0:55.0,T. Wear misses 3-pt jump shot from 27 ft,,40,36
100,1,0:51.0,,Defensive rebound by I. Clark,40,36
101,1,0:46.0,,I. Clark makes 2-pt jump shot from 10 ft,40,38
102,1,0:39.0,Shooting foul by C. Diallo (drawn by I. Thomas),,40,38
103,1,0:39.0,I. Thomas makes free throw 1 of 2,,41,38
104,1,0:39.0,,D. Liggins enters the game for S. Hill,41,38
105,1,0:39.0,I. Thomas makes free throw 2 of 2,,42,38
106,1,0:31.0,,C. Diallo misses 2-pt layup from 8 ft (block by L. Ball),42,38
107,1,0:27.0,Defensive rebound by L. Ball,,42,38
108,1,0:10.0,I. Thomas makes 2-pt layup from 6 ft,,44,38
109,1,0:03.0,,Shooting foul by I. Thomas (drawn by I. Clark),44,38
110,1,0:03.0,,I. Clark makes free throw 1 of 2,44,39
111,1,0:03.0,,I. Clark makes free throw 2 of 2,44,40
112,1,0:00.0,L. Ball misses 3-pt jump shot from 46 ft,,44,40
113,1,0:00.0,Offensive rebound by Team,,44,40
114,2,11:49.0,,A. Davis misses 3-pt jump shot from 23 ft,44,40
115,2,11:45.0,Defensive rebound by L. Ball,,44,40
116,2,11:40.0,L. Ball misses 3-pt jump shot from 26 ft,,44,40
117,2,11:35.0,,Defensive rebound by D. Miller,44,40
118,2,11:30.0,,D. Miller makes 2-pt jump shot from 16 ft,44,42
119,2,11:16.0,T. Wear makes 3-pt jump shot from 24 ft (assist by L. Ball),,47,42
120,2,11:04.0,,I. Clark makes 2-pt jump shot from 9 ft,47,44
121,2,10:51.0,Turnover by I. Thomas (lost ball; steal by I. Clark),,47,44
122,2,10:46.0,,D. Miller misses 3-pt jump shot from 27 ft,47,44
123,2,10:42.0,Defensive rebound by T. Wear,,47,44
124,2,10:38.0,I. Thomas misses 3-pt jump shot from 28 ft,,47,44
125,2,10:35.0,,Defensive rebound by C. Diallo,47,44
126,2,10:23.0,,I. Clark makes 3-pt jump shot from 30 ft (assist by D. Miller),47,47
127,2,10:02.0,K. Kuzma misses 2-pt hook shot from 7 ft,,47,47
128,2,9:59.0,,Defensive rebound by C. Diallo,47,47
129,2,9:58.0,,Personal foul by L. Ball (drawn by I. Clark),47,47
130,2,9:41.0,,A. Davis makes 2-pt dunk from 2 ft (assist by D. Miller),47,49
131,2,9:22.0,I. Thomas misses 3-pt jump shot from 26 ft,,47,49
132,2,9:19.0,,Defensive rebound by D. Liggins,47,49
133,2,9:12.0,,D. Miller makes 3-pt jump shot from 26 ft (assist by I. Clark),47,52
134,2,9:11.0,LA Lakers full timeout,,47,52
135,2,9:11.0,K. Caldwell-Pope enters the game for T. Wear,,47,52
136,2,9:11.0,J. Randle enters the game for I. Zubac,,47,52
137,2,8:58.0,L. Ball misses 2-pt layup from 6 ft (block by A. Davis),,47,52
138,2,8:53.0,,Defensive rebound by D. Liggins,47,52
139,2,8:53.0,,Turnover by D. Liggins (bad pass),47,52
140,2,8:45.0,J. Randle makes 2-pt jump shot from 7 ft (assist by K. Kuzma),,49,52
141,2,8:27.0,,A. Davis makes 2-pt jump shot from 10 ft (assist by D. Miller),49,54
142,2,8:14.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by J. Randle),,52,54
143,2,7:54.0,,I. Clark misses 2-pt jump shot from 20 ft,52,54
144,2,7:51.0,Defensive rebound by I. Thomas,,52,54
145,2,7:47.0,I. Thomas makes 2-pt layup from 3 ft,,54,54
146,2,7:23.0,,I. Clark misses 2-pt layup from 6 ft,54,54
147,2,7:20.0,Defensive rebound by J. Randle,,54,54
148,2,7:13.0,Shooting foul by A. Davis (drawn by J. Randle),,54,54
149,2,7:13.0,J. Randle misses free throw 1 of 2,,54,54
150,2,7:13.0,Offensive rebound by Team,,54,54
151,2,7:13.0,,E. Moore enters the game for I. Clark,54,54
152,2,7:13.0,,R. Rondo enters the game for C. Diallo,54,54
153,2,7:13.0,,S. Hill enters the game for D. Liggins,54,54
154,2,7:13.0,J. Randle makes free throw 2 of 2,,55,54
155,2,7:10.0,,Personal foul by J. Randle (drawn by A. Davis),55,54
156,2,7:08.0,,A. Davis makes 2-pt layup from 4 ft (assist by R. Rondo),55,56
157,2,7:00.0,Shooting foul by R. Rondo (drawn by K. Kuzma),,55,56
158,2,7:00.0,K. Kuzma makes free throw 1 of 2,,56,56
159,2,7:00.0,K. Kuzma makes free throw 2 of 2,,57,56
160,2,6:57.0,,Shooting foul by J. Randle (drawn by A. Davis),57,56
161,2,6:57.0,,A. Davis makes free throw 1 of 2,57,57
162,2,6:57.0,,A. Davis makes free throw 2 of 2,57,58
163,2,6:50.0,L. Ball misses 3-pt jump shot from 27 ft,,57,58
164,2,6:46.0,,Defensive rebound by A. Davis,57,58
165,2,6:32.0,,D. Miller misses 3-pt jump shot from 27 ft,57,58
166,2,6:29.0,Defensive rebound by L. Ball,,57,58
167,2,6:24.0,I. Thomas misses 2-pt layup from 6 ft,,57,58
168,2,6:24.0,Offensive rebound by J. Randle,,57,58
169,2,6:24.0,Shooting foul by S. Hill (drawn by J. Randle),,57,58
170,2,6:24.0,J. Randle makes free throw 1 of 2,,58,58
171,2,6:24.0,,J. Holiday enters the game for D. Miller,58,58
172,2,6:24.0,J. Randle makes free throw 2 of 2,,59,58
173,2,6:18.0,,J. Holiday makes 2-pt jump shot from 14 ft,59,60
174,2,5:57.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by I. Thomas),,62,60
175,2,5:48.0,,E. Moore makes 2-pt jump shot from 5 ft,62,62
176,2,5:32.0,L. Ball makes 2-pt jump shot from 13 ft,,64,62
177,2,5:21.0,Offensive charge foul by R. Rondo (drawn by I. Thomas),,64,62
178,2,5:21.0,,Turnover by R. Rondo (offensive foul),64,62
179,2,5:21.0,,N. Mirotić enters the game for A. Davis,64,62
180,2,5:09.0,I. Thomas makes 2-pt layup from 7 ft,,66,62
181,2,4:49.0,,E. Moore misses 2-pt jump shot from 7 ft,66,62
182,2,4:47.0,,Offensive rebound by N. Mirotić,66,62
183,2,4:43.0,,J. Holiday makes 2-pt jump shot from 7 ft (assist by R. Rondo),66,64
184,2,4:31.0,Turnover by I. Thomas (bad pass; steal by R. Rondo),,66,64
185,2,4:24.0,,J. Holiday misses 3-pt jump shot from 28 ft,66,64
186,2,4:20.0,Defensive rebound by L. Ball,,66,64
187,2,4:19.0,Personal foul by J. Holiday (drawn by K. Kuzma),,66,64
188,2,4:19.0,B. Lopez enters the game for J. Randle,,66,64
189,2,4:16.0,Shooting foul by S. Hill (drawn by K. Kuzma),,66,64
190,2,4:16.0,K. Kuzma makes free throw 1 of 3,,67,64
191,2,4:16.0,K. Kuzma misses free throw 2 of 3,,67,64
192,2,4:16.0,Offensive rebound by Team,,67,64
193,2,4:16.0,K. Kuzma makes free throw 3 of 3,,68,64
194,2,3:57.0,,R. Rondo misses 2-pt hook shot from 7 ft,68,64
195,2,3:55.0,Defensive rebound by K. Kuzma,,68,64
196,2,3:46.0,Turnover by L. Ball (bad pass; steal by N. Mirotić),,68,64
197,2,3:39.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by R. Rondo),68,67
198,2,3:09.0,Turnover by I. Thomas (out of bounds lost ball),,68,67
199,2,2:55.0,,R. Rondo makes 2-pt layup from 4 ft,68,69
200,2,2:49.0,Technical foul by I. Thomas,,68,69
201,2,2:49.0,,New Orleans full timeout,68,69
202,2,2:49.0,J. Randle enters the game for I. Thomas,,68,69
203,2,2:49.0,,J. Holiday misses technical free throw,68,69
204,2,2:49.0,Defensive rebound by Team,,68,69
205,2,2:38.0,Shooting foul by N. Mirotić (drawn by B. Lopez),,68,69
206,2,2:38.0,B. Lopez misses free throw 1 of 2,,68,69
207,2,2:38.0,Offensive rebound by Team,,68,69
208,2,2:38.0,,A. Davis enters the game for J. Holiday,68,69
209,2,2:38.0,B. Lopez makes free throw 2 of 2,,69,69
210,2,2:26.0,,A. Davis makes 2-pt layup from 3 ft (assist by E. Moore),69,71
211,2,2:15.0,Offensive foul by J. Randle (drawn by S. Hill),,69,71
212,2,2:15.0,Turnover by J. Randle (offensive foul),,69,71
213,2,2:15.0,T. Wear enters the game for J. Randle,,69,71
214,2,2:03.0,,Personal foul by L. Ball (drawn by N. Mirotić),69,71
215,2,1:54.0,,N. Mirotić misses 2-pt jump shot from 7 ft,69,71
216,2,1:51.0,Defensive rebound by K. Kuzma,,69,71
217,2,1:39.0,B. Lopez makes 2-pt dunk from 2 ft,,71,71
218,2,1:17.0,,S. Hill misses 3-pt jump shot from 22 ft,71,71
219,2,1:12.0,Defensive rebound by L. Ball,,71,71
220,2,1:10.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,71,71
221,2,1:10.0,Offensive rebound by L. Ball,,71,71
222,2,1:01.0,B. Lopez makes 2-pt jump shot from 6 ft (assist by K. Kuzma),,73,71
223,2,0:49.0,,N. Mirotić misses 2-pt jump shot from 13 ft,73,71
224,2,0:47.0,Defensive rebound by K. Caldwell-Pope,,73,71
225,2,0:30.0,B. Lopez misses 3-pt jump shot from 26 ft,,73,71
226,2,0:27.0,,Defensive rebound by N. Mirotić,73,71
227,2,0:13.0,,Turnover by R. Rondo (bad pass),73,71
228,2,0:13.0,I. Thomas enters the game for L. Ball,,73,71
229,2,0:00.0,Turnover by T. Wear (bad pass; steal by N. Mirotić),,73,71
230,3,11:41.0,,Shooting foul by B. Lopez (drawn by A. Davis),73,71
231,3,11:41.0,,A. Davis makes free throw 1 of 2,73,72
232,3,11:41.0,,A. Davis makes free throw 2 of 2,73,73
233,3,11:17.0,B. Lopez makes 2-pt hook shot from 5 ft,,75,73
234,3,11:07.0,,E. Moore makes 2-pt layup from 3 ft,75,75
235,3,10:49.0,K. Kuzma misses 2-pt jump shot from 15 ft,,75,75
236,3,10:46.0,,Defensive rebound by A. Davis,75,75
237,3,10:38.0,,E. Okafor misses 2-pt jump shot from 4 ft (block by L. Ball),75,75
238,3,10:34.0,,Offensive rebound by E. Okafor,75,75
239,3,10:24.0,,R. Rondo misses 3-pt jump shot from 24 ft,75,75
240,3,10:20.0,Defensive rebound by B. Lopez,,75,75
241,3,10:16.0,J. Randle misses 2-pt layup from 5 ft,,75,75
242,3,10:14.0,,Defensive rebound by A. Davis,75,75
243,3,10:05.0,,A. Davis misses 2-pt jump shot from 20 ft,75,75
244,3,10:00.0,,Offensive rebound by E. Okafor,75,75
245,3,9:59.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by E. Okafor),75,78
246,3,9:47.0,B. Lopez makes 2-pt jump shot from 5 ft,,77,78
247,3,9:47.0,Shooting foul by R. Rondo (drawn by B. Lopez),,77,78
248,3,9:47.0,B. Lopez makes free throw 1 of 1,,78,78
249,3,9:38.0,Turnover by L. Ball (lost ball; steal by E. Okafor),,78,78
250,3,9:34.0,,Shooting foul by K. Caldwell-Pope (drawn by A. Davis),78,78
251,3,9:34.0,,A. Davis makes free throw 1 of 2,78,79
252,3,9:34.0,,A. Davis makes free throw 2 of 2,78,80
253,3,9:16.0,Turnover by B. Lopez (bad pass; steal by R. Rondo),,78,80
254,3,9:08.0,,J. Holiday makes 2-pt layup from 5 ft,78,82
255,3,8:45.0,B. Lopez misses 2-pt layup from 2 ft,,78,82
256,3,8:45.0,Offensive rebound by B. Lopez,,78,82
257,3,8:45.0,B. Lopez misses 2-pt dunk from 2 ft,,78,82
258,3,8:42.0,,Defensive rebound by J. Holiday,78,82
259,3,8:34.0,,Turnover by R. Rondo (bad pass; steal by K. Kuzma),78,82
260,3,8:29.0,Shooting foul by A. Davis (drawn by B. Lopez),,78,82
261,3,8:29.0,B. Lopez makes free throw 1 of 2,,79,82
262,3,8:29.0,B. Lopez makes free throw 2 of 2,,80,82
263,3,8:19.0,,A. Davis makes 2-pt jump shot from 6 ft,80,84
264,3,8:08.0,Shooting foul by A. Davis (drawn by J. Randle),,80,84
265,3,8:08.0,J. Randle misses free throw 1 of 2,,80,84
266,3,8:08.0,Offensive rebound by Team,,80,84
267,3,8:08.0,J. Randle misses free throw 2 of 2,,80,84
268,3,8:04.0,Offensive rebound by J. Randle,,80,84
269,3,8:03.0,J. Randle misses 2-pt layup from 3 ft (block by E. Okafor),,80,84
270,3,8:00.0,,Defensive rebound by R. Rondo,80,84
271,3,7:59.0,,R. Rondo makes 2-pt layup from 2 ft,80,86
272,3,7:47.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,82,86
273,3,7:29.0,,A. Davis misses 3-pt jump shot from 26 ft,82,86
274,3,7:27.0,Defensive rebound by L. Ball,,82,86
275,3,7:24.0,K. Caldwell-Pope makes 3-pt jump shot from 28 ft (assist by L. Ball),,85,86
276,3,7:14.0,,E. Moore misses 3-pt jump shot from 23 ft,85,86
277,3,7:14.0,Defensive rebound by Team,,85,86
278,3,7:01.0,Personal foul by E. Okafor (drawn by J. Randle),,85,86
279,3,6:56.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by L. Ball),,88,86
280,3,6:41.0,,A. Davis makes 2-pt layup from 4 ft (assist by J. Holiday),88,88
281,3,6:25.0,J. Randle makes 2-pt jump shot from 7 ft,,90,88
282,3,6:04.0,,A. Davis misses 2-pt jump shot from 19 ft,90,88
283,3,6:04.0,Defensive rebound by Team,,90,88
284,3,6:04.0,Personal foul by E. Okafor (drawn by K. Caldwell-Pope),,90,88
285,3,6:04.0,K. Caldwell-Pope makes free throw 1 of 2,,91,88
286,3,6:04.0,K. Caldwell-Pope makes free throw 2 of 2,,92,88
287,3,6:04.0,,New Orleans full timeout,92,88
288,3,6:04.0,,D. Miller enters the game for R. Rondo,92,88
289,3,6:04.0,,I. Clark enters the game for E. Moore,92,88
290,3,5:51.0,,I. Clark misses 2-pt jump shot from 17 ft,92,88
291,3,5:47.0,Defensive rebound by J. Randle,,92,88
292,3,5:37.0,J. Randle misses 2-pt hook shot from 8 ft,,92,88
293,3,5:33.0,,Defensive rebound by A. Davis,92,88
294,3,5:24.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by D. Miller),92,90
295,3,5:00.0,L. Ball misses 3-pt jump shot from 26 ft,,92,90
296,3,5:00.0,Offensive rebound by B. Lopez,,92,90
297,3,4:49.0,K. Kuzma makes 3-pt jump shot from 22 ft (assist by B. Lopez),,95,90
298,3,4:31.0,,J. Holiday misses 2-pt jump shot from 8 ft,95,90
299,3,4:28.0,Defensive rebound by J. Randle,,95,90
300,3,4:25.0,Personal foul by J. Holiday (drawn by K. Kuzma),,95,90
301,3,4:25.0,K. Kuzma makes free throw 1 of 2,,96,90
302,3,4:25.0,,N. Mirotić enters the game for E. Okafor,96,90
303,3,4:25.0,I. Thomas enters the game for L. Ball,,96,90
304,3,4:25.0,K. Kuzma makes free throw 2 of 2,,97,90
305,3,4:13.0,,J. Holiday makes 2-pt layup from 4 ft,97,92
306,3,3:56.0,J. Randle makes 2-pt layup from 3 ft,,99,92
307,3,3:48.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Holiday),99,92
308,3,3:48.0,,J. Holiday misses free throw 1 of 2,99,92
309,3,3:48.0,,Offensive rebound by Team,99,92
310,3,3:48.0,,J. Holiday makes free throw 2 of 2,99,93
311,3,3:35.0,B. Lopez makes 2-pt hook shot from 4 ft,,101,93
312,3,3:16.0,,I. Clark makes 2-pt jump shot from 9 ft (assist by J. Holiday),101,95
313,3,2:54.0,K. Kuzma misses 2-pt jump shot from 17 ft,,101,95
314,3,2:50.0,,Defensive rebound by A. Davis,101,95
315,3,2:40.0,,J. Holiday makes 2-pt layup from 7 ft,101,97
316,3,2:37.0,LA Lakers full timeout,,101,97
317,3,2:37.0,,E. Okafor enters the game for A. Davis,101,97
318,3,2:37.0,L. Ball enters the game for K. Kuzma,,101,97
319,3,2:22.0,L. Ball misses 3-pt jump shot from 26 ft,,101,97
320,3,2:16.0,,Defensive rebound by J. Holiday,101,97
321,3,2:12.0,,N. Mirotić misses 3-pt jump shot from 25 ft,101,97
322,3,2:09.0,Defensive rebound by L. Ball,,101,97
323,3,2:05.0,B. Lopez makes 2-pt dunk from 1 ft (assist by L. Ball),,103,97
324,3,1:47.0,,Turnover by E. Okafor (out of bounds lost ball),103,97
325,3,1:47.0,T. Wear enters the game for J. Randle,,103,97
326,3,1:32.0,T. Wear misses 3-pt jump shot from 26 ft,,103,97
327,3,1:26.0,,Defensive rebound by E. Okafor,103,97
328,3,1:22.0,,Personal foul by L. Ball (drawn by E. Okafor),103,97
329,3,1:17.0,,N. Mirotić misses 2-pt layup from 4 ft,103,97
330,3,1:11.0,Defensive rebound by B. Lopez,,103,97
331,3,1:10.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Wear),,106,97
332,3,0:50.0,,D. Miller misses 3-pt jump shot from 28 ft,106,97
333,3,0:48.0,Defensive rebound by L. Ball,,106,97
334,3,0:44.0,I. Thomas misses 3-pt jump shot from 29 ft,,106,97
335,3,0:40.0,,Defensive rebound by N. Mirotić,106,97
336,3,0:34.0,,N. Mirotić misses 3-pt jump shot from 26 ft,106,97
337,3,0:31.0,Defensive rebound by L. Ball,,106,97
338,3,0:24.0,I. Thomas makes 2-pt jump shot from 15 ft,,108,97
339,3,0:04.0,,N. Mirotić misses 2-pt layup from 11 ft,108,97
340,3,0:03.0,Defensive rebound by L. Ball,,108,97
341,3,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,,108,97
342,3,0:01.0,Offensive rebound by Team,,108,97
343,4,11:44.0,Turnover by L. Ball (bad pass; steal by A. Davis),,108,97
344,4,11:39.0,,R. Rondo makes 2-pt layup from 4 ft,108,99
345,4,11:39.0,,Personal foul by T. Wear (drawn by R. Rondo),108,99
346,4,11:39.0,,R. Rondo makes free throw 1 of 1,108,100
347,4,11:23.0,K. Kuzma misses 3-pt jump shot from 28 ft,,108,100
348,4,11:20.0,,Defensive rebound by Team,108,100
349,4,11:03.0,,A. Davis makes 2-pt dunk from 5 ft (assist by D. Miller),108,102
350,4,11:03.0,LA Lakers full timeout,,108,102
351,4,10:48.0,T. Wear misses 2-pt jump shot from 11 ft,,108,102
352,4,10:45.0,,Defensive rebound by A. Davis,108,102
353,4,10:39.0,,R. Rondo makes 2-pt layup from 6 ft,108,104
354,4,10:26.0,L. Ball misses 3-pt jump shot from 27 ft,,108,104
355,4,10:21.0,,Defensive rebound by I. Clark,108,104
356,4,10:15.0,,Shooting foul by T. Wear (drawn by C. Diallo),108,104
357,4,10:15.0,,C. Diallo makes free throw 1 of 2,108,105
358,4,10:15.0,J. Randle enters the game for B. Lopez,,108,105
359,4,10:15.0,,C. Diallo makes free throw 2 of 2,108,106
360,4,9:56.0,I. Thomas makes 3-pt jump shot from 26 ft,,111,106
361,4,9:41.0,,E. Moore enters the game for D. Miller,111,106
362,4,9:41.0,K. Caldwell-Pope enters the game for T. Wear,,111,106
363,4,9:38.0,,E. Moore makes 2-pt jump shot from 7 ft (assist by R. Rondo),111,108
364,4,9:25.0,Turnover by J. Randle (bad pass; steal by A. Davis),,111,108
365,4,9:19.0,,A. Davis misses 2-pt jump shot from 7 ft,111,108
366,4,9:16.0,Defensive rebound by J. Randle,,111,108
367,4,9:10.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by L. Ball),,114,108
368,4,8:51.0,,R. Rondo makes 2-pt layup from 8 ft,114,110
369,4,8:36.0,J. Randle makes 2-pt layup from 3 ft,,116,110
370,4,8:24.0,,R. Rondo misses 2-pt jump shot from 7 ft,116,110
371,4,8:22.0,Defensive rebound by K. Kuzma,,116,110
372,4,8:07.0,Turnover by I. Thomas (bad pass; steal by I. Clark),,116,110
373,4,8:02.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by R. Rondo),116,113
374,4,7:45.0,I. Thomas misses 2-pt jump shot from 14 ft,,116,113
375,4,7:41.0,,Defensive rebound by C. Diallo,116,113
376,4,7:34.0,,A. Davis makes 2-pt dunk from 2 ft (assist by R. Rondo),116,115
377,4,7:34.0,LA Lakers full timeout,,116,115
378,4,7:24.0,K. Kuzma misses 3-pt jump shot from 29 ft,,116,115
379,4,7:21.0,,Defensive rebound by A. Davis,116,115
