,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
111,1,0:07.0,D. Wade makes 2-pt dunk at rim (assist by C. Osman),,24,30
112,1,0:00.0,,N. Powell misses 3-pt jump shot from 25 ft,24,30
113,1,0:00.0,,Offensive rebound by Team,24,30
114,2,11:56.0,,Offensive charge foul by J. Crowder (drawn by F. VanVleet),24,30
115,2,11:56.0,Turnover by J. Crowder (offensive foul),,24,30
116,2,11:39.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by L. Brown),24,33
117,2,11:27.0,D. Wade makes 2-pt layup from 1 ft,,26,33
118,2,11:15.0,,N. Powell misses 2-pt jump shot from 4 ft,26,33
119,2,11:11.0,,Offensive rebound by P. Siakam,26,33
120,2,11:11.0,,P. Siakam makes 2-pt layup at rim,26,35
121,2,11:01.0,K. Korver misses 3-pt jump shot from 24 ft,,26,35
122,2,10:58.0,,Defensive rebound by N. Powell,26,35
123,2,10:50.0,,P. Siakam misses 3-pt jump shot from 22 ft,26,35
124,2,10:48.0,Defensive rebound by C. Frye,,26,35
125,2,10:45.0,Shooting foul by J. Poeltl (drawn by J. Green),,26,35
126,2,10:45.0,J. Green makes free throw 1 of 2,,27,35
127,2,10:45.0,J. Green makes free throw 2 of 2,,28,35
128,2,10:25.0,,Turnover by J. Poeltl (traveling),28,35
129,2,10:18.0,Turnover by J. Green (step out of bounds),,28,35
130,2,10:06.0,,N. Powell makes 3-pt jump shot from 22 ft (assist by F. VanVleet),28,38
131,2,9:47.0,C. Frye misses 2-pt hook shot from 2 ft,,28,38
132,2,9:44.0,,Defensive rebound by P. Siakam,28,38
133,2,9:38.0,,L. Brown misses 3-pt jump shot from 22 ft,28,38
134,2,9:37.0,Defensive rebound by J. Crowder,,28,38
135,2,9:26.0,J. Crowder makes 2-pt layup from 3 ft (assist by D. Wade),,30,38
136,2,9:12.0,,P. Siakam makes 2-pt hook shot from 2 ft (assist by F. VanVleet),30,40
137,2,8:59.0,,Personal foul by C. Frye (drawn by F. VanVleet),30,40
138,2,8:58.0,I. Thomas enters the game for D. Wade,,30,40
139,2,8:57.0,Turnover by J. Green (lost ball; steal by F. VanVleet),,30,40
140,2,8:54.0,,Shooting foul by J. Crowder (drawn by J. Poeltl),30,40
141,2,8:54.0,,J. Poeltl makes free throw 1 of 2,30,41
142,2,8:54.0,,J. Poeltl misses free throw 2 of 2,30,41
143,2,8:52.0,Defensive rebound by J. Crowder,,30,41
144,2,8:41.0,I. Thomas misses 2-pt layup from 1 ft (block by J. Poeltl),,30,41
145,2,8:39.0,Offensive rebound by J. Green,,30,41
146,2,8:39.0,Shooting foul by F. VanVleet (drawn by J. Green),,30,41
147,2,8:39.0,J. Green makes free throw 1 of 2,,31,41
148,2,8:39.0,J. Green makes free throw 2 of 2,,32,41
149,2,8:17.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by P. Siakam),32,44
150,2,8:14.0,Cleveland full timeout,,32,44
151,2,8:14.0,L. James enters the game for C. Frye,,32,44
152,2,7:53.0,J. Green makes 2-pt hook shot from 6 ft,,34,44
153,2,7:32.0,,F. VanVleet makes 2-pt hook shot from 3 ft,34,46
154,2,7:13.0,J. Green misses 2-pt layup from 2 ft (block by J. Poeltl),,34,46
155,2,7:13.0,Offensive rebound by Team,,34,46
156,2,7:05.0,J. Green misses 2-pt jump shot from 17 ft,,34,46
157,2,7:03.0,,Defensive rebound by F. VanVleet,34,46
158,2,6:59.0,,F. VanVleet makes 3-pt jump shot from 24 ft,34,49
159,2,6:40.0,Turnover by I. Thomas (bad pass; steal by P. Siakam),,34,49
160,2,6:34.0,,L. Brown misses 2-pt jump shot from 5 ft,34,49
161,2,6:31.0,Defensive rebound by J. Green,,34,49
162,2,6:27.0,J. Crowder misses 2-pt layup from 1 ft (block by J. Poeltl),,34,49
163,2,6:27.0,,Defensive rebound by F. VanVleet,34,49
164,2,6:20.0,,N. Powell makes 2-pt layup from 2 ft (assist by F. VanVleet),34,51
165,2,6:20.0,Cleveland full timeout,,34,51
166,2,6:20.0,J. Smith enters the game for K. Korver,,34,51
167,2,6:20.0,K. Love enters the game for J. Green,,34,51
168,2,6:20.0,T. Thompson enters the game for J. Crowder,,34,51
169,2,6:05.0,Personal foul by N. Powell (drawn by K. Love),,34,51
170,2,5:59.0,K. Love misses 2-pt hook shot from 6 ft,,34,51
171,2,5:57.0,,Defensive rebound by N. Powell,34,51
172,2,5:51.0,,F. VanVleet misses 3-pt jump shot from 25 ft,34,51
173,2,5:51.0,,Offensive rebound by Team,34,51
174,2,5:48.0,,N. Powell misses 2-pt jump shot from 14 ft,34,51
175,2,5:46.0,Defensive rebound by Team,,34,51
176,2,5:35.0,I. Thomas misses 3-pt jump shot from 24 ft,,34,51
177,2,5:33.0,,Defensive rebound by F. VanVleet,34,51
178,2,5:19.0,,N. Powell misses 2-pt layup from 2 ft,34,51
179,2,5:15.0,,Offensive rebound by J. Poeltl,34,51
180,2,5:15.0,,J. Poeltl makes 2-pt layup at rim,34,53
181,2,5:00.0,L. James misses 2-pt jump shot from 3 ft,,34,53
182,2,4:58.0,,Defensive rebound by J. Poeltl,34,53
183,2,4:57.0,,Personal foul by J. Smith (drawn by N. Powell),34,53
184,2,4:57.0,,J. Valančiūnas enters the game for L. Brown,34,53
185,2,4:57.0,,D. DeRozan enters the game for J. Poeltl,34,53
186,2,4:49.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),34,55
187,2,4:33.0,K. Love makes 2-pt layup from 2 ft (assist by I. Thomas),,36,55
188,2,4:10.0,,P. Siakam makes 2-pt hook shot from 6 ft,36,57
189,2,3:56.0,L. James misses 2-pt jump shot from 9 ft,,36,57
190,2,3:54.0,Offensive rebound by T. Thompson,,36,57
191,2,3:49.0,,O. Anunoby enters the game for N. Powell,36,57
192,2,3:47.0,Turnover by L. James (bad pass),,36,57
193,2,3:30.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by D. DeRozan),36,59
194,2,3:30.0,Cleveland full timeout,,36,59
195,2,3:30.0,,D. Wright enters the game for F. VanVleet,36,59
196,2,3:17.0,L. James makes 2-pt layup from 1 ft (assist by T. Thompson),,38,59
197,2,3:02.0,,J. Valančiūnas makes 2-pt hook shot from 6 ft (assist by D. DeRozan),38,61
198,2,2:49.0,I. Thomas misses 3-pt jump shot from 25 ft,,38,61
199,2,2:48.0,Offensive rebound by T. Thompson,,38,61
200,2,2:41.0,J. Smith misses 2-pt jump shot from 5 ft,,38,61
201,2,2:39.0,,Defensive rebound by P. Siakam,38,61
202,2,2:35.0,,O. Anunoby makes 2-pt layup from 3 ft (assist by P. Siakam),38,63
203,2,2:12.0,K. Love misses 2-pt jump shot from 16 ft,,38,63
204,2,2:10.0,,Defensive rebound by J. Valančiūnas,38,63
205,2,2:02.0,,P. Siakam misses 3-pt jump shot from 24 ft,38,63
206,2,2:00.0,,Offensive rebound by Team,38,63
207,2,1:46.0,,J. Valančiūnas misses 3-pt jump shot from 25 ft,38,63
208,2,1:43.0,Defensive rebound by K. Love,,38,63
209,2,1:38.0,Shooting foul by P. Siakam (drawn by K. Love),,38,63
210,2,1:38.0,K. Love makes free throw 1 of 2,,39,63
211,2,1:38.0,,C. Miles enters the game for P. Siakam,39,63
212,2,1:38.0,K. Love misses free throw 2 of 2,,39,63
213,2,1:38.0,,Defensive rebound by J. Valančiūnas,39,63
214,2,1:24.0,,O. Anunoby misses 2-pt layup from 2 ft,39,63
215,2,1:24.0,Defensive rebound by Team,,39,63
216,2,1:24.0,,Loose ball foul by J. Valančiūnas (drawn by T. Thompson),39,63
217,2,1:24.0,T. Thompson makes free throw 1 of 2,,40,63
218,2,1:24.0,,J. Poeltl enters the game for J. Valančiūnas,40,63
219,2,1:24.0,J. Green enters the game for K. Love,,40,63
220,2,1:24.0,T. Thompson misses free throw 2 of 2,,40,63
221,2,1:22.0,,Defensive rebound by O. Anunoby,40,63
222,2,1:07.0,,C. Miles makes 2-pt layup from 2 ft (assist by D. DeRozan),40,65
223,2,0:59.0,I. Thomas misses 2-pt jump shot from 13 ft (block by D. Wright),,40,65
224,2,0:56.0,,Defensive rebound by C. Miles,40,65
225,2,0:55.0,,D. Wright misses 2-pt layup from 1 ft (block by L. James),40,65
226,2,0:55.0,,Offensive rebound by D. DeRozan,40,65
227,2,0:54.0,,D. DeRozan misses 2-pt layup from 1 ft,40,65
228,2,0:54.0,,Offensive rebound by D. DeRozan,40,65
229,2,0:33.0,,D. DeRozan misses 3-pt jump shot from 25 ft,40,65
230,2,0:30.0,Defensive rebound by T. Thompson,,40,65
231,2,0:17.0,T. Thompson misses 2-pt hook shot from 4 ft,,40,65
232,2,0:14.0,,Defensive rebound by C. Miles,40,65
233,2,0:00.0,,J. Poeltl misses 2-pt layup from 5 ft (block by T. Thompson),40,65
234,2,0:00.0,,Offensive rebound by Team,40,65
235,3,11:47.0,K. Love misses 2-pt jump shot from 22 ft,,40,65
236,3,11:45.0,,Defensive rebound by J. Valančiūnas,40,65
237,3,11:36.0,,Personal foul by J. Crowder (drawn by C. Miles),40,65
238,3,11:25.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by D. Wright),40,68
239,3,11:15.0,J. Crowder makes 2-pt layup from 3 ft (assist by I. Thomas),,42,68
240,3,10:55.0,,D. Wright misses 2-pt jump shot from 21 ft,42,68
241,3,10:54.0,,Offensive rebound by J. Valančiūnas,42,68
242,3,10:47.0,,Personal foul by I. Thomas (drawn by D. DeRozan),42,68
243,3,10:42.0,,D. DeRozan misses 2-pt layup from 2 ft,42,68
244,3,10:37.0,,Offensive rebound by J. Valančiūnas,42,68
245,3,10:37.0,,J. Valančiūnas makes 2-pt dunk at rim,42,70
246,3,10:28.0,Turnover by L. James (bad pass),,42,70
247,3,10:18.0,,D. DeRozan makes 3-pt jump shot from 22 ft (assist by D. Wright),42,73
248,3,9:53.0,L. James misses 3-pt jump shot from 24 ft,,42,73
249,3,9:50.0,,Defensive rebound by J. Valančiūnas,42,73
250,3,9:45.0,,D. Wright makes 2-pt layup from 2 ft,42,75
251,3,9:45.0,Cleveland full timeout,,42,75
252,3,9:29.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Smith),,45,75
253,3,9:11.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by D. DeRozan),45,78
254,3,8:56.0,Shooting foul by C. Miles (drawn by J. Crowder),,45,78
255,3,8:56.0,J. Crowder makes free throw 1 of 2,,46,78
256,3,8:56.0,J. Crowder makes free throw 2 of 2,,47,78
257,3,8:36.0,,Turnover by J. Valančiūnas (lost ball; steal by J. Crowder),47,78
258,3,8:33.0,Personal foul by D. DeRozan (drawn by L. James),,47,78
259,3,8:26.0,L. James misses 2-pt jump shot from 3 ft,,47,78
260,3,8:26.0,Offensive rebound by Team,,47,78
261,3,8:19.0,K. Love misses 2-pt jump shot from 1 ft,,47,78
262,3,8:13.0,Offensive rebound by K. Love,,47,78
263,3,8:13.0,K. Love makes 2-pt layup at rim,,49,78
264,3,8:07.0,,D. Wright misses 2-pt layup from 5 ft (block by I. Thomas),49,78
265,3,8:06.0,Defensive rebound by Team,,49,78
266,3,7:58.0,I. Thomas misses 2-pt layup from 1 ft,,49,78
267,3,7:55.0,,Defensive rebound by J. Valančiūnas,49,78
268,3,7:50.0,,Turnover by D. Wright (bad pass; steal by J. Crowder),49,78
269,3,7:46.0,Shooting foul by D. DeRozan (drawn by L. James),,49,78
270,3,7:46.0,L. James makes free throw 1 of 2,,50,78
271,3,7:46.0,L. James makes free throw 2 of 2,,51,78
272,3,7:32.0,,Turnover by J. Valančiūnas (lost ball; steal by L. James),51,78
273,3,7:22.0,I. Thomas makes 2-pt jump shot from 15 ft,,53,78
274,3,7:07.0,,D. Wright misses 3-pt jump shot from 24 ft,53,78
275,3,7:05.0,Defensive rebound by L. James,,53,78
276,3,6:58.0,Personal foul by O. Anunoby (drawn by K. Love),,53,78
277,3,6:54.0,J. Smith misses 2-pt jump shot from 10 ft,,53,78
278,3,6:52.0,,Defensive rebound by J. Valančiūnas,53,78
279,3,6:48.0,,Shooting foul by J. Crowder (drawn by O. Anunoby),53,78
280,3,6:48.0,,O. Anunoby makes free throw 1 of 2,53,79
281,3,6:48.0,,O. Anunoby makes free throw 2 of 2,53,80
282,3,6:34.0,K. Love misses 3-pt jump shot from 22 ft,,53,80
283,3,6:29.0,,Defensive rebound by D. DeRozan,53,80
284,3,6:24.0,,D. DeRozan misses 2-pt jump shot from 14 ft,53,80
285,3,6:21.0,Defensive rebound by K. Love,,53,80
286,3,6:16.0,I. Thomas misses 3-pt jump shot from 25 ft,,53,80
287,3,6:09.0,Offensive rebound by I. Thomas,,53,80
288,3,6:06.0,I. Thomas makes 2-pt jump shot from 14 ft,,55,80
289,3,5:57.0,,O. Anunoby misses 3-pt jump shot from 25 ft,55,80
290,3,5:57.0,,Offensive rebound by J. Valančiūnas,55,80
291,3,5:53.0,,Personal foul by J. Crowder (drawn by J. Valančiūnas),55,80
292,3,5:49.0,,O. Anunoby misses 3-pt jump shot from 25 ft,55,80
293,3,5:46.0,Defensive rebound by L. James,,55,80
294,3,5:39.0,L. James makes 2-pt layup from 1 ft,,57,80
295,3,5:38.0,,Toronto full timeout,57,80
296,3,5:38.0,,F. VanVleet enters the game for D. Wright,57,80
297,3,5:26.0,,C. Miles misses 3-pt jump shot from 24 ft,57,80
298,3,5:23.0,Defensive rebound by J. Smith,,57,80
299,3,5:12.0,J. Smith misses 3-pt jump shot from 25 ft,,57,80
300,3,5:10.0,,Defensive rebound by C. Miles,57,80
301,3,5:02.0,,C. Miles misses 2-pt layup from 3 ft,57,80
302,3,5:00.0,Defensive rebound by K. Love,,57,80
303,3,4:53.0,I. Thomas misses 3-pt jump shot from 25 ft,,57,80
304,3,4:51.0,,Defensive rebound by Team,57,80
305,3,4:51.0,Loose ball foul by K. Love (drawn by J. Valančiūnas),,57,80
306,3,4:51.0,,J. Valančiūnas makes free throw 1 of 2,57,81
307,3,4:51.0,,J. Valančiūnas makes free throw 2 of 2,57,82
308,3,4:40.0,Turnover by K. Love (bad pass),,57,82
309,3,4:40.0,D. Wade enters the game for I. Thomas,,57,82
310,3,4:30.0,,D. DeRozan makes 2-pt jump shot from 8 ft,57,84
311,3,4:11.0,Personal foul by F. VanVleet (drawn by L. James),,57,84
312,3,4:11.0,L. James makes free throw 1 of 2,,58,84
313,3,4:11.0,L. James misses free throw 2 of 2,,58,84
314,3,4:09.0,,Defensive rebound by O. Anunoby,58,84
315,3,3:49.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by C. Miles),58,87
316,3,3:30.0,L. James makes 2-pt layup from 2 ft (assist by D. Wade),,60,87
317,3,3:13.0,Offensive charge foul by J. Valančiūnas (drawn by L. James),,60,87
318,3,3:13.0,,Turnover by J. Valančiūnas (offensive foul),60,87
319,3,3:13.0,,J. Poeltl enters the game for C. Miles,60,87
320,3,3:13.0,,N. Powell enters the game for J. Valančiūnas,60,87
321,3,3:04.0,Shooting foul by N. Powell (drawn by K. Love),,60,87
322,3,3:04.0,K. Love makes free throw 1 of 3,,61,87
323,3,3:04.0,K. Love makes free throw 2 of 3,,62,87
324,3,3:04.0,T. Thompson enters the game for J. Crowder,,62,87
325,3,3:04.0,K. Love makes free throw 3 of 3,,63,87
326,3,2:50.0,,N. Powell misses 3-pt jump shot from 25 ft,63,87
327,3,2:49.0,Defensive rebound by Team,,63,87
328,3,2:33.0,L. James misses 2-pt jump shot from 8 ft,,63,87
329,3,2:30.0,,Defensive rebound by N. Powell,63,87
330,3,2:23.0,,O. Anunoby misses 3-pt jump shot from 25 ft,63,87
331,3,2:21.0,Defensive rebound by K. Love,,63,87
332,3,2:10.0,J. Smith misses 3-pt jump shot from 25 ft,,63,87
333,3,2:07.0,,Defensive rebound by J. Poeltl,63,87
334,3,1:52.0,,O. Anunoby makes 3-pt jump shot from 22 ft (assist by N. Powell),63,90
335,3,1:33.0,D. Wade misses 2-pt hook shot from 4 ft,,63,90
336,3,1:31.0,,Defensive rebound by J. Poeltl,63,90
337,3,1:24.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by N. Powell),63,93
338,3,1:08.0,L. James makes 2-pt layup from 2 ft,,65,93
339,3,1:08.0,Shooting foul by O. Anunoby (drawn by L. James),,65,93
340,3,1:08.0,L. James misses free throw 1 of 1,,65,93
341,3,1:08.0,,Defensive rebound by P. Siakam,65,93
342,3,1:08.0,,P. Siakam enters the game for O. Anunoby,65,93
343,3,1:08.0,K. Korver enters the game for K. Love,,65,93
344,3,1:08.0,J. Green enters the game for J. Smith,,65,93
345,3,0:51.0,,D. DeRozan makes 3-pt jump shot from 25 ft,65,96
346,3,0:41.0,Personal block foul by J. Poeltl (drawn by L. James),,65,96
347,3,0:41.0,L. James makes free throw 1 of 2,,66,96
348,3,0:41.0,L. James makes free throw 2 of 2,,67,96
349,3,0:34.0,,D. DeRozan makes 3-pt jump shot from 24 ft,67,99
350,3,0:27.0,J. Green makes 3-pt jump shot from 22 ft (assist by K. Korver),,70,99
351,3,0:06.0,,Personal foul by L. James (drawn by P. Siakam),70,99
352,3,0:06.0,,P. Siakam misses free throw 1 of 2,70,99
353,3,0:06.0,,Offensive rebound by Team,70,99
354,3,0:06.0,,P. Siakam makes free throw 2 of 2,70,100
355,3,0:04.0,Personal foul by P. Siakam (drawn by L. James),,70,100
356,3,0:04.0,L. James makes free throw 1 of 2,,71,100
357,3,0:04.0,L. James makes free throw 2 of 2,,72,100
358,3,0:00.0,,F. VanVleet misses 3-pt jump shot from 28 ft,72,100
359,3,0:00.0,,Offensive rebound by Team,72,100
360,4,11:39.0,,N. Powell makes 2-pt jump shot from 7 ft (assist by L. Brown),72,102
361,4,11:23.0,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Wade),,75,102
362,4,11:03.0,,N. Powell makes 2-pt jump shot from 22 ft,75,104
363,4,10:53.0,Personal foul by P. Siakam (drawn by T. Thompson),,75,104
364,4,10:41.0,C. Osman misses 3-pt jump shot from 24 ft,,75,104
365,4,10:40.0,Offensive rebound by Team,,75,104
366,4,10:40.0,,Loose ball foul by N. Powell (drawn by D. Wade),75,104
367,4,10:28.0,T. Thompson misses 2-pt hook shot from 4 ft,,75,104
368,4,10:26.0,,Defensive rebound by P. Siakam,75,104
369,4,10:03.0,,J. Poeltl makes 2-pt layup from 1 ft,75,106
370,4,9:44.0,D. Wade misses 2-pt jump shot from 11 ft,,75,106
371,4,9:42.0,,Defensive rebound by F. VanVleet,75,106
372,4,9:39.0,,N. Powell misses 3-pt jump shot from 25 ft,75,106
373,4,9:35.0,Defensive rebound by C. Osman,,75,106
374,4,9:32.0,C. Osman makes 2-pt layup from 2 ft,,77,106
375,4,9:32.0,Shooting foul by N. Powell (drawn by C. Osman),,77,106
376,4,9:32.0,C. Osman makes free throw 1 of 1,,78,106
377,4,9:14.0,,L. Brown misses 3-pt jump shot from 22 ft,78,106
378,4,9:11.0,Defensive rebound by J. Green,,78,106
379,4,9:05.0,J. Green misses 2-pt jump shot from 10 ft,,78,106
380,4,9:04.0,Offensive rebound by Team,,78,106
381,4,9:02.0,Turnover by K. Korver (out of bounds lost ball),,78,106
382,4,8:46.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by L. Brown),78,109
383,4,8:29.0,J. Green misses 3-pt jump shot from 25 ft,,78,109
384,4,8:26.0,,Defensive rebound by N. Powell,78,109
385,4,8:20.0,,N. Powell misses 2-pt layup from 2 ft,78,109
386,4,8:19.0,,Offensive rebound by J. Poeltl,78,109
387,4,8:18.0,,J. Poeltl makes 2-pt layup at rim,78,111
