,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
24,1,8:19.0,,T. Evans makes 2-pt jump shot from 22 ft,14,10
25,1,7:58.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Wilson),,17,10
26,1,7:37.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by M. Gasol),17,13
27,1,7:24.0,A. Rivers makes 2-pt layup from 3 ft,,19,13
28,1,7:17.0,,T. Evans makes 2-pt layup from 1 ft,19,15
29,1,7:17.0,Violation by D. Jordan (def goaltending),,19,15
30,1,7:01.0,M. Teodosić makes 3-pt jump shot from 24 ft,,22,15
31,1,6:51.0,,T. Evans misses 2-pt layup at rim (block by C. Williams),22,15
32,1,6:48.0,,Offensive rebound by M. Gasol,22,15
33,1,6:46.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by C. Parsons),22,18
34,1,6:32.0,Personal foul by A. Harrison (drawn by A. Rivers),,22,18
35,1,6:32.0,,K. Simmons enters the game for D. Brooks,22,18
36,1,6:32.0,,B. Wright enters the game for C. Parsons,22,18
37,1,6:32.0,,J. Ennis enters the game for A. Harrison,22,18
38,1,6:24.0,J. Wilson misses 3-pt jump shot from 26 ft,,22,18
39,1,6:22.0,,Defensive rebound by T. Evans,22,18
40,1,6:15.0,,M. Gasol misses 2-pt hook shot from 4 ft,22,18
41,1,6:12.0,,Offensive rebound by B. Wright,22,18
42,1,6:06.0,,Turnover by J. Ennis (bad pass; steal by M. Teodosić),22,18
43,1,6:04.0,Personal foul by M. Gasol (drawn by D. Jordan),,22,18
44,1,6:01.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by M. Teodosić),,25,18
45,1,5:49.0,,Turnover by T. Evans (bad pass),25,18
46,1,5:32.0,A. Rivers misses 3-pt jump shot from 25 ft,,25,18
47,1,5:27.0,,Defensive rebound by B. Wright,25,18
48,1,5:18.0,,B. Wright makes 2-pt layup from 1 ft (assist by J. Ennis),25,20
49,1,5:03.0,M. Teodosić misses 2-pt jump shot from 17 ft (block by K. Simmons),,25,20
50,1,5:03.0,,Defensive rebound by T. Evans,25,20
51,1,4:58.0,,J. Ennis makes 2-pt dunk at rim (assist by K. Simmons),25,22
52,1,4:55.0,Personal foul by K. Simmons (drawn by M. Teodosić),,25,22
53,1,4:55.0,L. Williams enters the game for M. Teodosić,,25,22
54,1,4:43.0,C. Williams makes 2-pt layup at rim,,27,22
55,1,4:29.0,,Shooting foul by J. Wilson (drawn by M. Gasol),27,22
56,1,4:29.0,,M. Gasol makes free throw 1 of 2,27,23
57,1,4:29.0,S. Dekker enters the game for J. Wilson,,27,23
58,1,4:29.0,,M. Gasol misses free throw 2 of 2,27,23
59,1,4:26.0,Defensive rebound by D. Jordan,,27,23
60,1,4:22.0,LA Clippers full timeout,,27,23
61,1,4:22.0,,J. Martin enters the game for M. Gasol,27,23
62,1,4:08.0,L. Williams misses 3-pt jump shot from 29 ft,,27,23
63,1,4:02.0,,Defensive rebound by T. Evans,27,23
64,1,3:47.0,,J. Martin misses 2-pt layup at rim,27,23
65,1,3:45.0,Defensive rebound by D. Jordan,,27,23
66,1,3:23.0,C. Williams misses 3-pt jump shot from 26 ft,,27,23
67,1,3:23.0,Offensive rebound by Team,,27,23
68,1,3:23.0,Turnover by Team (shot clock),,27,23
69,1,3:23.0,J. Evans enters the game for A. Rivers,,27,23
70,1,3:08.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by T. Evans),27,26
71,1,2:50.0,L. Williams makes 2-pt jump shot from 21 ft,,29,26
72,1,2:37.0,,K. Simmons misses 2-pt jump shot from 9 ft,29,26
73,1,2:36.0,Defensive rebound by D. Jordan,,29,26
74,1,2:28.0,S. Dekker makes 2-pt dunk from 1 ft (assist by L. Williams),,31,26
75,1,2:17.0,,Offensive foul by B. Wright (drawn by J. Evans),31,26
76,1,2:17.0,,Turnover by B. Wright (offensive foul),31,26
77,1,2:17.0,,A. Harrison enters the game for T. Evans,31,26
78,1,2:01.0,L. Williams misses 3-pt jump shot from 25 ft,,31,26
79,1,1:56.0,,Defensive rebound by J. Martin,31,26
80,1,1:52.0,,K. Simmons misses 2-pt jump shot from 16 ft,31,26
81,1,1:49.0,Defensive rebound by D. Jordan,,31,26
82,1,1:42.0,L. Williams makes 2-pt layup at rim,,33,26
83,1,1:18.0,,J. Martin misses 2-pt jump shot from 21 ft,33,26
84,1,1:16.0,,Offensive rebound by K. Simmons,33,26
85,1,1:15.0,,K. Simmons makes 2-pt layup at rim,33,28
86,1,1:01.0,J. Evans misses 2-pt jump shot from 9 ft,,33,28
87,1,1:01.0,,Defensive rebound by Team,33,28
88,1,1:01.0,M. Harrell enters the game for D. Jordan,,33,28
89,1,0:51.0,,A. Harrison misses 2-pt layup at rim (block by C. Williams),33,28
90,1,0:51.0,,Offensive rebound by Team,33,28
91,1,0:40.0,,Shooting foul by S. Dekker (drawn by B. Wright),33,28
92,1,0:40.0,,B. Wright makes free throw 1 of 2,33,29
93,1,0:40.0,,B. Wright makes free throw 2 of 2,33,30
94,1,0:22.0,L. Williams misses 3-pt jump shot from 23 ft,,33,30
95,1,0:19.0,,Defensive rebound by K. Simmons,33,30
96,1,0:00.0,,K. Simmons misses 3-pt jump shot from 22 ft,33,30
97,1,0:00.0,,Offensive rebound by Team,33,30
98,2,11:46.0,,J. Ennis misses 3-pt jump shot from 25 ft,33,30
99,2,11:42.0,Defensive rebound by M. Harrell,,33,30
100,2,11:37.0,L. Williams misses 2-pt jump shot from 10 ft (block by A. Harrison),,33,30
101,2,11:37.0,Offensive rebound by Team,,33,30
102,2,11:27.0,J. Evans misses 2-pt jump shot from 7 ft,,33,30
103,2,11:25.0,,Defensive rebound by D. Davis,33,30
104,2,11:19.0,,D. Davis makes 2-pt jump shot from 11 ft (assist by A. Harrison),33,32
105,2,10:51.0,M. Harrell makes 2-pt hook shot from 10 ft (assist by L. Williams),,35,32
106,2,10:41.0,,A. Harrison misses 2-pt jump shot from 21 ft,35,32
107,2,10:41.0,Defensive rebound by Team,,35,32
108,2,10:28.0,W. Reed misses 2-pt layup from 3 ft (block by D. Davis),,35,32
109,2,10:25.0,,Defensive rebound by J. Martin,35,32
110,2,10:20.0,,J. Martin misses 2-pt layup from 1 ft (block by W. Reed),35,32
111,2,10:16.0,Defensive rebound by S. Dekker,,35,32
112,2,10:14.0,M. Harrell misses 2-pt layup at rim,,35,32
113,2,10:08.0,Offensive rebound by S. Dekker,,35,32
114,2,10:08.0,S. Dekker makes 2-pt layup at rim,,37,32
115,2,10:02.0,,Memphis full timeout,37,32
116,2,10:02.0,,C. Parsons enters the game for J. Martin,37,32
117,2,9:54.0,,J. Ennis makes 2-pt layup at rim (assist by C. Parsons),37,34
118,2,9:42.0,Personal foul by D. Brooks (drawn by L. Williams),,37,34
119,2,9:36.0,J. Evans makes 2-pt layup at rim,,39,34
120,2,9:18.0,,Shooting foul by J. Evans (drawn by A. Harrison),39,34
121,2,9:18.0,,A. Harrison makes free throw 1 of 2,39,35
122,2,9:18.0,,A. Harrison misses free throw 2 of 2,39,35
123,2,9:15.0,Defensive rebound by W. Reed,,39,35
124,2,9:13.0,Shooting foul by C. Parsons (drawn by S. Dekker),,39,35
125,2,9:13.0,S. Dekker makes free throw 1 of 2,,40,35
126,2,9:13.0,S. Dekker makes free throw 2 of 2,,41,35
127,2,9:00.0,,D. Davis makes 2-pt layup from 1 ft (assist by D. Brooks),41,37
128,2,8:54.0,S. Dekker makes 2-pt dunk at rim (assist by J. Evans),,43,37
129,2,8:36.0,,D. Brooks misses 2-pt jump shot from 10 ft,43,37
130,2,8:33.0,,Offensive rebound by C. Parsons,43,37
131,2,8:23.0,,A. Harrison makes 3-pt jump shot from 25 ft,43,40
132,2,8:07.0,M. Harrell makes 2-pt hook shot from 8 ft,,45,40
133,2,7:52.0,,J. Ennis makes 2-pt jump shot from 21 ft,45,42
134,2,7:46.0,Personal foul by C. Parsons (drawn by M. Harrell),,45,42
135,2,7:46.0,,M. Gasol enters the game for A. Harrison,45,42
136,2,7:46.0,,T. Evans enters the game for J. Ennis,45,42
137,2,7:46.0,,K. Simmons enters the game for D. Davis,45,42
138,2,7:46.0,M. Teodosić enters the game for J. Evans,,45,42
139,2,7:41.0,M. Harrell misses 2-pt layup from 4 ft,,45,42
140,2,7:37.0,,Defensive rebound by M. Gasol,45,42
141,2,7:30.0,,D. Brooks misses 2-pt dunk from 5 ft (block by M. Harrell),45,42
142,2,7:23.0,,Offensive rebound by M. Gasol,45,42
143,2,7:23.0,,M. Gasol makes 2-pt dunk at rim,45,44
144,2,7:21.0,L. Williams makes 2-pt layup at rim,,47,44
145,2,7:03.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by K. Simmons),47,46
146,2,6:47.0,M. Teodosić makes 2-pt jump shot from 21 ft,,49,46
147,2,6:27.0,,M. Gasol makes 2-pt hook shot from 7 ft,49,48
148,2,6:14.0,W. Reed misses 2-pt jump shot from 1 ft,,49,48
149,2,6:10.0,,Defensive rebound by M. Gasol,49,48
150,2,6:06.0,,Personal foul by M. Teodosić (drawn by K. Simmons),49,48
151,2,6:06.0,D. Jordan enters the game for M. Harrell,,49,48
152,2,6:06.0,A. Rivers enters the game for S. Dekker,,49,48
153,2,6:06.0,J. Wilson enters the game for W. Reed,,49,48
154,2,5:59.0,,M. Gasol misses 3-pt jump shot from 26 ft,49,48
155,2,5:55.0,Defensive rebound by J. Wilson,,49,48
156,2,5:45.0,L. Williams misses 2-pt jump shot from 19 ft,,49,48
157,2,5:42.0,Offensive rebound by D. Jordan,,49,48
158,2,5:42.0,D. Jordan misses 2-pt layup at rim,,49,48
159,2,5:41.0,,Defensive rebound by M. Gasol,49,48
160,2,5:35.0,,Personal foul by J. Wilson (drawn by C. Parsons),49,48
161,2,5:28.0,,Personal foul by A. Rivers (drawn by M. Gasol),49,48
162,2,5:20.0,,K. Simmons makes 2-pt jump shot from 11 ft,49,50
163,2,5:10.0,D. Jordan misses 2-pt hook shot at rim (block by M. Gasol),,49,50
164,2,5:07.0,,Defensive rebound by M. Gasol,49,50
165,2,5:02.0,,D. Brooks makes 3-pt jump shot from 23 ft (assist by T. Evans),49,53
166,2,5:02.0,LA Clippers full timeout,,49,53
167,2,5:02.0,C. Williams enters the game for J. Wilson,,49,53
168,2,4:48.0,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Teodosić),,52,53
169,2,4:30.0,,K. Simmons misses 2-pt jump shot from 13 ft,52,53
170,2,4:27.0,Defensive rebound by D. Jordan,,52,53
171,2,4:23.0,Personal foul by D. Brooks (drawn by L. Williams),,52,53
172,2,4:11.0,Shooting foul by M. Gasol (drawn by A. Rivers),,52,53
173,2,4:11.0,A. Rivers makes free throw 1 of 2,,53,53
174,2,4:11.0,A. Rivers misses free throw 2 of 2,,53,53
175,2,4:09.0,,Defensive rebound by C. Parsons,53,53
176,2,4:02.0,,T. Evans makes 3-pt jump shot from 24 ft (assist by M. Gasol),53,56
177,2,3:40.0,A. Rivers makes 2-pt jump shot from 11 ft,,55,56
178,2,3:40.0,Shooting foul by C. Parsons (drawn by A. Rivers),,55,56
179,2,3:40.0,,J. Ennis enters the game for D. Brooks,55,56
180,2,3:40.0,,J. Martin enters the game for C. Parsons,55,56
181,2,3:40.0,A. Rivers makes free throw 1 of 1,,56,56
182,2,3:27.0,,K. Simmons misses 2-pt layup at rim,56,56
183,2,3:27.0,,Offensive rebound by J. Martin,56,56
184,2,3:27.0,,Shooting foul by C. Williams (drawn by J. Martin),56,56
185,2,3:27.0,,J. Martin makes free throw 1 of 2,56,57
186,2,3:27.0,,J. Martin misses free throw 2 of 2,56,57
187,2,3:26.0,Defensive rebound by C. Williams,,56,57
188,2,3:15.0,M. Teodosić misses 3-pt jump shot from 26 ft,,56,57
189,2,3:12.0,,Defensive rebound by K. Simmons,56,57
190,2,3:04.0,,J. Martin misses 2-pt jump shot from 13 ft,56,57
191,2,3:02.0,Defensive rebound by D. Jordan,,56,57
192,2,2:51.0,Turnover by A. Rivers (bad pass),,56,57
193,2,2:39.0,,T. Evans makes 2-pt jump shot from 7 ft,56,59
194,2,2:27.0,L. Williams misses 3-pt jump shot from 22 ft,,56,59
195,2,2:25.0,,Defensive rebound by J. Martin,56,59
196,2,2:23.0,,Memphis full timeout,56,59
197,2,2:11.0,,J. Martin makes 2-pt dunk at rim (assist by M. Gasol),56,61
198,2,1:56.0,M. Teodosić misses 3-pt jump shot from 23 ft,,56,61
199,2,1:53.0,,Defensive rebound by M. Gasol,56,61
200,2,1:43.0,,Turnover by K. Simmons (bad pass; steal by A. Rivers),56,61
201,2,1:28.0,A. Rivers misses 2-pt jump shot from 9 ft,,56,61
202,2,1:25.0,Offensive rebound by A. Rivers,,56,61
203,2,1:22.0,Shooting foul by J. Martin (drawn by L. Williams),,56,61
204,2,1:22.0,L. Williams misses free throw 1 of 2,,56,61
205,2,1:22.0,Offensive rebound by Team,,56,61
206,2,1:22.0,,A. Harrison enters the game for J. Martin,56,61
207,2,1:22.0,L. Williams makes free throw 2 of 2,,57,61
208,2,1:06.0,,A. Harrison misses 2-pt jump shot from 16 ft,57,61
209,2,1:04.0,Defensive rebound by D. Jordan,,57,61
210,2,0:59.0,A. Rivers makes 2-pt layup at rim,,59,61
211,2,0:43.0,,J. Ennis misses 2-pt layup at rim (block by C. Williams),59,61
212,2,0:39.0,,Offensive rebound by M. Gasol,59,61
213,2,0:39.0,,M. Gasol misses 2-pt layup at rim,59,61
214,2,0:38.0,Defensive rebound by M. Teodosić,,59,61
215,2,0:36.0,L. Williams misses 3-pt jump shot from 26 ft,,59,61
216,2,0:32.0,,Defensive rebound by A. Harrison,59,61
217,2,0:14.0,,Shooting foul by A. Rivers (drawn by A. Harrison),59,61
218,2,0:14.0,,A. Harrison makes free throw 1 of 2,59,62
219,2,0:14.0,,A. Harrison makes free throw 2 of 2,59,63
220,2,0:02.0,M. Teodosić misses 3-pt jump shot from 25 ft,,59,63
221,2,0:02.0,,Defensive rebound by M. Gasol,59,63
222,3,11:36.0,,D. Brooks makes 3-pt jump shot from 24 ft (assist by T. Evans),59,66
223,3,11:19.0,M. Teodosić misses 3-pt jump shot from 25 ft,,59,66
224,3,11:16.0,,Defensive rebound by C. Parsons,59,66
225,3,11:08.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by A. Harrison),59,69
226,3,10:47.0,Shooting foul by D. Brooks (drawn by D. Jordan),,59,69
227,3,10:47.0,D. Jordan misses free throw 1 of 2,,59,69
228,3,10:47.0,Offensive rebound by Team,,59,69
229,3,10:47.0,D. Jordan makes free throw 2 of 2,,60,69
230,3,10:40.0,,Personal foul by D. Jordan (drawn by A. Harrison),60,69
231,3,10:31.0,,M. Gasol misses 2-pt jump shot from 12 ft,60,69
232,3,10:28.0,Defensive rebound by J. Wilson,,60,69
233,3,10:12.0,Turnover by M. Teodosić (traveling),,60,69
234,3,10:01.0,,D. Brooks misses 3-pt jump shot from 25 ft,60,69
235,3,9:58.0,,Offensive rebound by M. Gasol,60,69
236,3,9:53.0,,M. Gasol misses 3-pt jump shot from 25 ft,60,69
237,3,9:49.0,Defensive rebound by A. Rivers,,60,69
238,3,9:34.0,A. Rivers makes 3-pt jump shot from 22 ft,,63,69
239,3,9:12.0,,A. Harrison misses 2-pt jump shot from 9 ft (block by D. Jordan),63,69
240,3,9:12.0,Defensive rebound by Team,,63,69
241,3,8:56.0,J. Wilson misses 3-pt jump shot from 26 ft,,63,69
242,3,8:55.0,,Defensive rebound by Team,63,69
243,3,8:55.0,Loose ball foul by D. Jordan (drawn by M. Gasol),,63,69
244,3,8:38.0,,M. Gasol misses 2-pt jump shot from 10 ft,63,69
245,3,8:35.0,Defensive rebound by D. Jordan,,63,69
246,3,8:31.0,Personal foul by A. Harrison (drawn by A. Rivers),,63,69
247,3,8:27.0,,Violation by M. Gasol (kicked ball),63,69
248,3,8:20.0,Personal foul by A. Harrison (drawn by M. Teodosić),,63,69
249,3,8:15.0,Turnover by M. Teodosić (traveling),,63,69
250,3,7:55.0,,Shooting foul by A. Rivers (drawn by D. Brooks),63,69
251,3,7:55.0,,D. Brooks makes free throw 1 of 2,63,70
252,3,7:55.0,,D. Brooks makes free throw 2 of 2,63,71
253,3,7:44.0,A. Rivers makes 3-pt jump shot from 25 ft,,66,71
254,3,7:18.0,,T. Evans misses 2-pt jump shot from 11 ft,66,71
255,3,7:16.0,Defensive rebound by D. Jordan,,66,71
256,3,7:11.0,A. Rivers misses 3-pt jump shot from 25 ft,,66,71
257,3,7:08.0,,Defensive rebound by M. Gasol,66,71
258,3,6:53.0,,Personal foul by M. Teodosić (drawn by M. Gasol),66,71
259,3,6:53.0,,Memphis full timeout,66,71
260,3,6:43.0,,T. Evans misses 3-pt jump shot from 25 ft,66,71
261,3,6:39.0,Defensive rebound by D. Jordan,,66,71
262,3,6:27.0,Turnover by D. Jordan (bad pass),,66,71
263,3,6:06.0,,M. Gasol misses 2-pt jump shot from 20 ft,66,71
264,3,6:03.0,Defensive rebound by D. Jordan,,66,71
265,3,5:56.0,Shooting foul by D. Brooks (drawn by A. Rivers),,66,71
266,3,5:56.0,A. Rivers makes free throw 1 of 2,,67,71
267,3,5:56.0,,J. Ennis enters the game for D. Brooks,67,71
268,3,5:56.0,,K. Simmons enters the game for C. Parsons,67,71
269,3,5:56.0,L. Williams enters the game for M. Teodosić,,67,71
270,3,5:56.0,,J. Martin enters the game for A. Harrison,67,71
271,3,5:56.0,A. Rivers makes free throw 2 of 2,,68,71
272,3,5:32.0,,J. Martin makes 2-pt jump shot from 13 ft (assist by T. Evans),68,73
273,3,5:14.0,D. Jordan makes 2-pt dunk at rim (assist by J. Wilson),,70,73
274,3,4:58.0,,Turnover by J. Ennis (bad pass),70,73
275,3,4:58.0,S. Dekker enters the game for J. Wilson,,70,73
276,3,4:43.0,A. Rivers makes 2-pt layup at rim,,72,73
277,3,4:30.0,,Shooting foul by C. Williams (drawn by T. Evans),72,73
278,3,4:30.0,,T. Evans makes free throw 1 of 2,72,74
279,3,4:30.0,,T. Evans makes free throw 2 of 2,72,75
280,3,4:17.0,S. Dekker misses 3-pt jump shot from 26 ft,,72,75
281,3,4:16.0,,Defensive rebound by K. Simmons,72,75
282,3,4:13.0,,J. Martin makes 2-pt dunk from 1 ft (assist by K. Simmons),72,77
283,3,4:04.0,A. Rivers makes 2-pt layup at rim,,74,77
284,3,3:53.0,,M. Gasol makes 2-pt dunk from 1 ft (assist by T. Evans),74,79
285,3,3:52.0,LA Clippers full timeout,,74,79
286,3,3:52.0,,B. Wright enters the game for M. Gasol,74,79
287,3,3:52.0,J. Evans enters the game for C. Williams,,74,79
288,3,3:36.0,J. Evans misses 2-pt jump shot from 9 ft,,74,79
289,3,3:33.0,,Defensive rebound by T. Evans,74,79
290,3,3:32.0,,B. Wright makes 2-pt dunk from 1 ft (assist by T. Evans),74,81
291,3,3:19.0,A. Rivers misses 2-pt jump shot from 4 ft,,74,81
292,3,3:16.0,Offensive rebound by D. Jordan,,74,81
293,3,3:15.0,Turnover by D. Jordan (bad pass; steal by T. Evans),,74,81
294,3,3:13.0,,Personal take foul by D. Jordan (drawn by T. Evans),74,81
295,3,3:13.0,M. Harrell enters the game for A. Rivers,,74,81
296,3,3:13.0,,T. Evans makes free throw 1 of 2,74,82
297,3,3:13.0,,T. Evans makes free throw 2 of 2,74,83
298,3,3:00.0,L. Williams misses 3-pt jump shot from 25 ft,,74,83
299,3,2:59.0,Offensive rebound by Team,,74,83
300,3,2:59.0,Turnover by M. Harrell (turnover),,74,83
301,3,2:45.0,,T. Evans misses 3-pt jump shot from 26 ft,74,83
302,3,2:43.0,Defensive rebound by D. Jordan,,74,83
303,3,2:29.0,M. Harrell misses 2-pt layup from 2 ft (block by J. Martin),,74,83
304,3,2:27.0,,Defensive rebound by B. Wright,74,83
305,3,2:27.0,,J. Ennis makes 2-pt layup from 1 ft (assist by T. Evans),74,85
306,3,2:27.0,,Shooting foul by J. Evans (drawn by J. Ennis),74,85
307,3,2:27.0,,J. Ennis makes free throw 1 of 1,74,86
308,3,2:13.0,Personal foul by K. Simmons (drawn by L. Williams),,74,86
309,3,2:13.0,L. Williams makes free throw 1 of 2,,75,86
310,3,2:13.0,W. Reed enters the game for J. Evans,,75,86
311,3,2:13.0,M. Teodosić enters the game for D. Jordan,,75,86
312,3,2:13.0,L. Williams makes free throw 2 of 2,,76,86
313,3,2:03.0,,Offensive foul by T. Evans (drawn by M. Teodosić),76,86
314,3,2:03.0,,Turnover by T. Evans (offensive foul),76,86
315,3,1:52.0,L. Williams makes 2-pt jump shot from 14 ft,,78,86
316,3,1:32.0,,T. Evans misses 2-pt layup at rim,78,86
317,3,1:30.0,,Offensive rebound by J. Martin,78,86
318,3,1:30.0,,J. Martin misses 2-pt layup at rim,78,86
319,3,1:29.0,,Offensive rebound by J. Martin,78,86
320,3,1:27.0,,Shooting foul by M. Harrell (drawn by J. Martin),78,86
321,3,1:27.0,,J. Martin makes free throw 1 of 2,78,87
322,3,1:27.0,,A. Harrison enters the game for T. Evans,78,87
323,3,1:27.0,,M. Gasol enters the game for B. Wright,78,87
324,3,1:27.0,,J. Martin makes free throw 2 of 2,78,88
325,3,1:20.0,L. Williams misses 2-pt jump shot from 17 ft,,78,88
326,3,1:18.0,Offensive rebound by M. Harrell,,78,88
327,3,1:17.0,L. Williams makes 3-pt jump shot from 29 ft (assist by M. Harrell),,81,88
328,3,0:53.0,,A. Harrison misses 2-pt jump shot from 17 ft,81,88
329,3,0:49.0,,Offensive rebound by J. Martin,81,88
330,3,0:38.0,,Personal foul by M. Teodosić (drawn by A. Harrison),81,88
331,3,0:38.0,,A. Harrison makes free throw 1 of 2,81,89
332,3,0:38.0,,A. Harrison makes free throw 2 of 2,81,90
333,3,0:32.0,L. Williams misses 3-pt jump shot from 26 ft,,81,90
334,3,0:30.0,,Defensive rebound by M. Gasol,81,90
335,3,0:09.0,,M. Gasol misses 2-pt jump shot from 10 ft,81,90
336,3,0:07.0,Defensive rebound by S. Dekker,,81,90
337,3,0:00.0,Turnover by L. Williams (lost ball; steal by A. Harrison),,81,90
338,4,11:45.0,L. Williams misses 2-pt jump shot from 10 ft,,81,90
339,4,11:43.0,Offensive rebound by M. Harrell,,81,90
340,4,11:41.0,M. Harrell misses 2-pt hook shot from 9 ft,,81,90
341,4,11:41.0,,Defensive rebound by M. Gasol,81,90
342,4,11:24.0,,Turnover by M. Gasol (traveling),81,90
343,4,11:06.0,Shooting foul by J. Martin (drawn by W. Reed),,81,90
344,4,11:06.0,W. Reed misses free throw 1 of 2,,81,90
345,4,11:06.0,Offensive rebound by Team,,81,90
346,4,11:06.0,W. Reed misses free throw 2 of 2,,81,90
347,4,11:03.0,,Defensive rebound by J. Ennis,81,90
348,4,10:54.0,,K. Simmons makes 2-pt jump shot from 16 ft (assist by A. Harrison),81,92
349,4,10:43.0,Shooting foul by J. Martin (drawn by L. Williams),,81,92
350,4,10:43.0,L. Williams makes free throw 1 of 2,,82,92
351,4,10:43.0,L. Williams makes free throw 2 of 2,,83,92
352,4,10:31.0,,A. Harrison misses 2-pt jump shot from 9 ft (block by L. Williams),83,92
353,4,10:31.0,,Offensive rebound by Team,83,92
354,4,10:31.0,,Turnover by A. Harrison (bad pass; steal by M. Harrell),83,92
355,4,10:26.0,Shooting foul by J. Martin (drawn by M. Harrell),,83,92
356,4,10:26.0,M. Harrell misses free throw 1 of 2,,83,92
357,4,10:26.0,Offensive rebound by Team,,83,92
358,4,10:26.0,,C. Parsons enters the game for K. Simmons,83,92
359,4,10:26.0,,D. Brooks enters the game for J. Ennis,83,92
360,4,10:26.0,,T. Evans enters the game for A. Harrison,83,92
361,4,10:26.0,M. Harrell makes free throw 2 of 2,,84,92
362,4,10:12.0,,M. Gasol makes 2-pt layup from 1 ft (assist by T. Evans),84,94
363,4,10:05.0,L. Williams misses 2-pt jump shot from 18 ft,,84,94
364,4,10:05.0,,Defensive rebound by T. Evans,84,94
365,4,9:47.0,,D. Brooks misses 3-pt jump shot from 27 ft,84,94
366,4,9:47.0,Defensive rebound by W. Reed,,84,94
367,4,9:37.0,Personal foul by D. Brooks (drawn by L. Williams),,84,94
368,4,9:37.0,,A. Harrison enters the game for D. Brooks,84,94
369,4,9:37.0,D. Jordan enters the game for M. Harrell,,84,94
370,4,9:37.0,A. Rivers enters the game for S. Dekker,,84,94
371,4,9:37.0,J. Wilson enters the game for W. Reed,,84,94
372,4,9:24.0,A. Rivers makes 2-pt layup from 2 ft,,86,94
373,4,9:06.0,,Shooting foul by D. Jordan (drawn by A. Harrison),86,94
374,4,9:06.0,,A. Harrison makes free throw 1 of 2,86,95
375,4,9:06.0,,J. Ennis enters the game for J. Martin,86,95
376,4,9:06.0,,A. Harrison makes free throw 2 of 2,86,96
377,4,8:50.0,L. Williams makes 3-pt jump shot from 25 ft (assist by A. Rivers),,89,96
378,4,8:26.0,,T. Evans misses 3-pt jump shot from 26 ft,89,96
379,4,8:20.0,,Offensive rebound by J. Ennis,89,96
380,4,8:02.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by A. Harrison),89,99
381,4,7:42.0,Shooting foul by M. Gasol (drawn by D. Jordan),,89,99
382,4,7:42.0,D. Jordan misses free throw 1 of 2,,89,99
383,4,7:42.0,Offensive rebound by Team,,89,99
384,4,7:42.0,C. Williams enters the game for M. Teodosić,,89,99
385,4,7:42.0,D. Jordan makes free throw 2 of 2,,90,99
386,4,7:29.0,,Personal foul by D. Jordan (drawn by C. Parsons),90,99
387,4,7:23.0,,T. Evans makes 2-pt layup from 1 ft,90,101
388,4,7:10.0,L. Williams makes 2-pt layup from 1 ft,,92,101
