,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
34,1,6:45.0,,J. Valančiūnas makes free throw 2 of 2,9,17
35,1,6:45.0,,J. Valančiūnas makes free throw 1 of 2,9,18
36,1,6:29.0,K. Middleton misses 3-pt jump shot from 25 ft,,9,18
37,1,6:27.0,,Defensive rebound by O. Anunoby,9,18
38,1,6:15.0,,Personal block foul by E. Bledsoe (drawn by D. DeRozan),9,18
39,1,6:15.0,M. Brogdon enters the game for T. Snell,,9,18
40,1,6:06.0,,D. DeRozan misses 2-pt jump shot from 14 ft,9,18
41,1,6:03.0,Defensive rebound by K. Middleton,,9,18
42,1,5:47.0,J. Henson misses 2-pt hook shot from 7 ft,,9,18
43,1,5:45.0,Offensive rebound by G. Antetokounmpo,,9,18
44,1,5:34.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,11,18
45,1,5:19.0,,Turnover by D. DeRozan (bad pass; steal by E. Bledsoe),11,18
46,1,5:15.0,E. Bledsoe misses 2-pt layup from 2 ft (block by S. Ibaka),,11,18
47,1,5:12.0,,Defensive rebound by O. Anunoby,11,18
48,1,5:06.0,,K. Lowry misses 3-pt jump shot from 25 ft,11,18
49,1,5:03.0,Defensive rebound by G. Antetokounmpo,,11,18
50,1,4:57.0,M. Brogdon misses 2-pt jump shot from 15 ft,,11,18
51,1,4:54.0,,Defensive rebound by J. Valančiūnas,11,18
52,1,4:51.0,,Shooting foul by J. Henson (drawn by K. Lowry),11,18
53,1,4:51.0,,K. Lowry makes free throw 1 of 2,11,19
54,1,4:51.0,,J. Poeltl enters the game for J. Valančiūnas,11,19
55,1,4:51.0,T. Maker enters the game for J. Henson,,11,19
56,1,4:51.0,,K. Lowry makes free throw 2 of 2,11,20
57,1,4:39.0,T. Maker makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,14,20
58,1,4:15.0,,S. Ibaka misses 3-pt jump shot from 24 ft,14,20
59,1,4:12.0,,Offensive rebound by K. Lowry,14,20
60,1,4:12.0,,C. Miles enters the game for O. Anunoby,14,20
61,1,4:12.0,M. Dellavedova enters the game for K. Middleton,,14,20
62,1,4:09.0,,Turnover by K. Lowry (turnover; steal by E. Bledsoe),14,20
63,1,3:56.0,Turnover by E. Bledsoe (traveling),,14,20
64,1,3:40.0,,D. DeRozan makes 2-pt jump shot from 13 ft (assist by S. Ibaka),14,22
65,1,3:21.0,M. Brogdon makes 2-pt dunk from 1 ft (assist by T. Maker),,16,22
66,1,3:14.0,,Toronto full timeout,16,22
67,1,3:14.0,,D. Wright enters the game for K. Lowry,16,22
68,1,3:14.0,,P. Siakam enters the game for S. Ibaka,16,22
69,1,3:14.0,S. Kilpatrick enters the game for E. Bledsoe,,16,22
70,1,2:59.0,,D. Wright misses 3-pt jump shot from 25 ft,16,22
71,1,2:57.0,Defensive rebound by G. Antetokounmpo,,16,22
72,1,2:51.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,19,22
73,1,2:27.0,,D. DeRozan makes 3-pt jump shot from 25 ft,19,25
74,1,2:10.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,19,25
75,1,2:08.0,Offensive rebound by G. Antetokounmpo,,19,25
76,1,2:08.0,Shooting foul by P. Siakam (drawn by G. Antetokounmpo),,19,25
77,1,2:08.0,G. Antetokounmpo makes free throw 1 of 2,,20,25
78,1,2:08.0,G. Antetokounmpo makes free throw 2 of 2,,21,25
79,1,1:50.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by D. DeRozan),21,27
80,1,1:31.0,T. Maker makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,24,27
81,1,1:12.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by D. DeRozan),24,30
82,1,0:55.0,T. Maker makes 2-pt dunk from 1 ft (assist by M. Dellavedova),,26,30
83,1,0:36.0,,D. DeRozan makes 3-pt jump shot from 24 ft,26,33
84,1,0:30.0,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),,28,33
85,1,0:07.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by D. Wright),28,35
86,1,0:01.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),,30,35
87,1,0:00.0,,D. DeRozan misses 3-pt jump shot from 40 ft,30,35
88,1,0:00.0,,Offensive rebound by Team,30,35
89,2,11:42.0,,C. Miles misses 2-pt jump shot from 19 ft,30,35
90,2,11:40.0,Defensive rebound by T. Maker,,30,35
91,2,11:30.0,Turnover by K. Middleton (bad pass; steal by F. VanVleet),,30,35
92,2,11:17.0,,D. Wright misses 2-pt jump shot from 11 ft,30,35
93,2,11:13.0,Defensive rebound by M. Dellavedova,,30,35
94,2,11:02.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by M. Dellavedova),,32,35
95,2,10:50.0,,F. VanVleet misses 2-pt layup from 1 ft,32,35
96,2,10:47.0,Defensive rebound by M. Dellavedova,,32,35
97,2,10:27.0,M. Dellavedova makes 3-pt jump shot from 24 ft,,35,35
98,2,10:11.0,,C. Miles misses 3-pt jump shot from 22 ft,35,35
99,2,10:09.0,,Offensive rebound by J. Poeltl,35,35
100,2,10:06.0,,C. Miles makes 2-pt layup from 2 ft (assist by J. Poeltl),35,37
101,2,9:41.0,K. Middleton makes 2-pt jump shot from 11 ft (assist by M. Dellavedova),,37,37
102,2,9:26.0,,P. Siakam makes 2-pt dunk at rim (assist by J. Poeltl),37,39
103,2,9:07.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,37,39
104,2,9:04.0,Offensive rebound by M. Dellavedova,,37,39
105,2,9:02.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,37,39
106,2,8:59.0,,Defensive rebound by F. VanVleet,37,39
107,2,8:55.0,,F. VanVleet misses 2-pt layup from 3 ft (block by T. Maker),37,39
108,2,8:55.0,,Offensive rebound by Team,37,39
109,2,8:49.0,,F. VanVleet misses 3-pt jump shot from 24 ft,37,39
110,2,8:45.0,Defensive rebound by M. Brogdon,,37,39
111,2,8:42.0,K. Middleton misses 3-pt jump shot from 24 ft,,37,39
112,2,8:39.0,,Defensive rebound by C. Miles,37,39
113,2,8:34.0,,C. Miles misses 2-pt jump shot from 6 ft,37,39
114,2,8:32.0,Defensive rebound by T. Maker,,37,39
115,2,8:25.0,Personal block foul by C. Miles (drawn by S. Kilpatrick),,37,39
116,2,8:20.0,Shooting foul by J. Poeltl (drawn by T. Maker),,37,39
117,2,8:20.0,T. Maker makes free throw 1 of 3,,38,39
118,2,8:20.0,T. Maker makes free throw 2 of 3,,39,39
119,2,8:20.0,,K. Lowry enters the game for C. Miles,39,39
120,2,8:20.0,T. Maker makes free throw 3 of 3,,40,39
121,2,8:07.0,,F. VanVleet makes 2-pt jump shot from 9 ft,40,41
122,2,7:41.0,T. Maker misses 2-pt layup at rim,,40,41
123,2,7:38.0,,Defensive rebound by J. Poeltl,40,41
124,2,7:33.0,,Turnover by P. Siakam (bad pass; steal by K. Middleton),40,41
125,2,7:29.0,Shooting foul by J. Poeltl (drawn by S. Kilpatrick),,40,41
126,2,7:29.0,S. Kilpatrick makes free throw 1 of 2,,41,41
127,2,7:29.0,,S. Ibaka enters the game for P. Siakam,41,41
128,2,7:29.0,T. Snell enters the game for M. Dellavedova,,41,41
129,2,7:29.0,S. Kilpatrick makes free throw 2 of 2,,42,41
130,2,7:26.0,,Toronto full timeout,42,41
131,2,7:26.0,,O. Anunoby enters the game for D. Wright,42,41
132,2,7:19.0,,Shooting foul by T. Maker (drawn by K. Lowry),42,41
133,2,7:19.0,,K. Lowry misses free throw 1 of 2,42,41
134,2,7:19.0,,Offensive rebound by Team,42,41
135,2,7:19.0,,D. Wright enters the game for J. Poeltl,42,41
136,2,7:19.0,,K. Lowry misses free throw 2 of 2,42,41
137,2,7:16.0,Defensive rebound by T. Maker,,42,41
138,2,7:05.0,Turnover by M. Brogdon (bad pass),,42,41
139,2,7:05.0,,D. DeRozan enters the game for F. VanVleet,42,41
140,2,6:48.0,,Turnover by S. Ibaka (lost ball; steal by T. Maker),42,41
141,2,6:44.0,S. Kilpatrick misses 2-pt layup from 1 ft,,42,41
142,2,6:42.0,Offensive rebound by M. Brogdon,,42,41
143,2,6:37.0,M. Brogdon misses 2-pt layup from 1 ft (block by D. Wright),,42,41
144,2,6:37.0,Offensive rebound by M. Brogdon,,42,41
145,2,6:34.0,M. Brogdon makes 2-pt layup at rim,,44,41
146,2,6:15.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by K. Lowry),44,43
147,2,5:55.0,K. Middleton misses 2-pt jump shot from 10 ft,,44,43
148,2,5:53.0,,Defensive rebound by S. Ibaka,44,43
149,2,5:40.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by D. Wright),44,45
150,2,5:23.0,M. Brogdon makes 2-pt layup from 1 ft,,46,45
151,2,5:12.0,,D. Wright makes 2-pt layup from 1 ft,46,47
152,2,5:12.0,,Shooting foul by T. Maker (drawn by D. Wright),46,47
153,2,5:12.0,E. Bledsoe enters the game for T. Maker,,46,47
154,2,5:12.0,G. Antetokounmpo enters the game for S. Kilpatrick,,46,47
155,2,5:12.0,J. Henson enters the game for M. Brogdon,,46,47
156,2,5:12.0,,D. Wright makes free throw 1 of 1,46,48
157,2,4:53.0,K. Middleton makes 2-pt jump shot from 10 ft,,48,48
158,2,4:43.0,,K. Lowry makes 3-pt jump shot from 24 ft,48,51
159,2,4:33.0,E. Bledsoe misses 2-pt layup from 2 ft,,48,51
160,2,4:26.0,Offensive rebound by J. Henson,,48,51
161,2,4:26.0,J. Henson makes 2-pt layup at rim,,50,51
162,2,4:19.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by D. DeRozan),50,53
163,2,4:03.0,T. Snell misses 3-pt jump shot from 22 ft,,50,53
164,2,4:03.0,,Defensive rebound by S. Ibaka,50,53
165,2,3:51.0,,S. Ibaka misses 2-pt jump shot from 16 ft,50,53
166,2,3:49.0,Defensive rebound by T. Snell,,50,53
167,2,3:46.0,Turnover by T. Snell (bad pass; steal by D. Wright),,50,53
168,2,3:46.0,,D. Wright makes 2-pt dunk from 1 ft,50,55
169,2,3:46.0,Milwaukee full timeout,,50,55
170,2,3:46.0,,J. Valančiūnas enters the game for D. Wright,50,55
171,2,3:34.0,K. Middleton misses 2-pt jump shot from 18 ft (block by D. DeRozan),,50,55
172,2,3:31.0,,Defensive rebound by K. Lowry,50,55
173,2,3:28.0,,D. DeRozan misses 2-pt layup from 2 ft,50,55
174,2,3:28.0,Defensive rebound by J. Henson,,50,55
175,2,3:18.0,J. Henson misses 2-pt dunk from 2 ft (block by S. Ibaka),,50,55
176,2,3:16.0,,Defensive rebound by D. DeRozan,50,55
177,2,3:09.0,,Turnover by O. Anunoby (bad pass),50,55
178,2,3:02.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,50,55
179,2,2:58.0,,Defensive rebound by J. Valančiūnas,50,55
180,2,2:53.0,,Personal foul by G. Antetokounmpo (drawn by J. Valančiūnas),50,55
181,2,2:47.0,,D. DeRozan misses 2-pt jump shot from 14 ft,50,55
182,2,2:45.0,Defensive rebound by J. Henson,,50,55
183,2,2:41.0,E. Bledsoe misses 2-pt layup from 1 ft (block by S. Ibaka),,50,55
184,2,2:41.0,,Defensive rebound by K. Lowry,50,55
185,2,2:21.0,,S. Ibaka misses 2-pt jump shot from 15 ft,50,55
186,2,2:18.0,Defensive rebound by E. Bledsoe,,50,55
187,2,2:13.0,Turnover by E. Bledsoe (bad pass; steal by D. DeRozan),,50,55
188,2,2:02.0,,Turnover by D. DeRozan (bad pass; steal by E. Bledsoe),50,55
189,2,1:58.0,Personal foul by K. Lowry (drawn by G. Antetokounmpo),,50,55
190,2,1:58.0,M. Brogdon enters the game for K. Middleton,,50,55
191,2,1:54.0,G. Antetokounmpo makes 3-pt jump shot from 22 ft (assist by M. Brogdon),,53,55
192,2,1:35.0,,S. Ibaka misses 2-pt jump shot from 17 ft,53,55
193,2,1:32.0,,Offensive rebound by Team,53,55
194,2,1:26.0,,K. Lowry misses 3-pt jump shot from 24 ft,53,55
195,2,1:25.0,Defensive rebound by Team,,53,55
196,2,1:08.0,J. Henson makes 2-pt dunk at rim (assist by M. Brogdon),,55,55
197,2,0:49.0,,S. Ibaka misses 3-pt jump shot from 24 ft,55,55
198,2,0:49.0,Defensive rebound by Team,,55,55
199,2,0:42.0,Personal foul by D. DeRozan (drawn by G. Antetokounmpo),,55,55
200,2,0:42.0,G. Antetokounmpo misses free throw 1 of 2,,55,55
201,2,0:42.0,Offensive rebound by Team,,55,55
202,2,0:42.0,G. Antetokounmpo makes free throw 2 of 2,,56,55
203,2,0:31.0,,D. DeRozan makes 2-pt jump shot from 12 ft,56,57
204,2,0:09.0,Turnover by M. Brogdon (bad pass),,56,57
205,2,0:02.0,,D. DeRozan makes 3-pt jump shot from 25 ft,56,60
206,2,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 44 ft,,56,60
207,2,0:00.0,Offensive rebound by Team,,56,60
208,3,11:48.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by D. DeRozan),56,62
209,3,11:33.0,K. Middleton misses 2-pt jump shot from 6 ft,,56,62
210,3,11:27.0,Offensive rebound by J. Henson,,56,62
211,3,11:27.0,J. Henson makes 2-pt layup at rim,,58,62
212,3,11:18.0,,Shooting foul by E. Bledsoe (drawn by O. Anunoby),58,62
213,3,11:18.0,,O. Anunoby makes free throw 1 of 2,58,63
214,3,11:18.0,,O. Anunoby misses free throw 2 of 2,58,63
215,3,11:16.0,Defensive rebound by K. Middleton,,58,63
216,3,11:13.0,T. Snell misses 2-pt layup from 1 ft,,58,63
217,3,11:10.0,,Defensive rebound by J. Valančiūnas,58,63
218,3,10:52.0,,D. DeRozan misses 3-pt jump shot from 22 ft,58,63
219,3,10:52.0,Defensive rebound by Team,,58,63
220,3,10:52.0,,Loose ball foul by S. Ibaka (drawn by G. Antetokounmpo),58,63
221,3,10:38.0,Turnover by K. Middleton (bad pass; steal by S. Ibaka),,58,63
222,3,10:33.0,Violation by J. Henson (kicked ball),,58,63
223,3,10:18.0,,S. Ibaka misses 3-pt jump shot from 24 ft,58,63
224,3,10:18.0,Defensive rebound by T. Snell,,58,63
225,3,10:06.0,K. Middleton misses 3-pt jump shot from 25 ft,,58,63
226,3,10:06.0,,Defensive rebound by J. Valančiūnas,58,63
227,3,9:55.0,,J. Valančiūnas makes 2-pt jump shot from 10 ft (assist by D. DeRozan),58,65
228,3,9:42.0,T. Snell makes 2-pt layup from 2 ft (assist by E. Bledsoe),,60,65
229,3,9:31.0,,K. Lowry makes 3-pt jump shot from 25 ft,60,68
230,3,9:20.0,Turnover by E. Bledsoe (traveling),,60,68
231,3,9:09.0,,Offensive foul by J. Valančiūnas (drawn by E. Bledsoe),60,68
232,3,9:09.0,,Turnover by J. Valančiūnas (offensive foul),60,68
233,3,9:06.0,Shooting block foul by O. Anunoby (drawn by G. Antetokounmpo),,60,68
234,3,9:06.0,G. Antetokounmpo misses free throw 1 of 2,,60,68
235,3,9:06.0,Offensive rebound by Team,,60,68
236,3,9:06.0,G. Antetokounmpo makes free throw 2 of 2,,61,68
237,3,8:47.0,,S. Ibaka misses 2-pt hook shot from 8 ft (block by K. Middleton),61,68
238,3,8:47.0,,Offensive rebound by Team,61,68
239,3,8:42.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by O. Anunoby),61,71
240,3,8:33.0,Shooting foul by D. DeRozan (drawn by K. Middleton),,61,71
241,3,8:33.0,K. Middleton makes free throw 1 of 2,,62,71
242,3,8:33.0,K. Middleton makes free throw 2 of 2,,63,71
243,3,8:14.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by O. Anunoby),63,74
244,3,8:01.0,G. Antetokounmpo makes 2-pt hook shot from 9 ft,,65,74
245,3,7:48.0,,Turnover by S. Ibaka (lost ball; steal by E. Bledsoe),65,74
246,3,7:45.0,Shooting foul by K. Lowry (drawn by E. Bledsoe),,65,74
247,3,7:45.0,E. Bledsoe makes free throw 1 of 2,,66,74
248,3,7:45.0,E. Bledsoe makes free throw 2 of 2,,67,74
249,3,7:30.0,,S. Ibaka misses 3-pt jump shot from 22 ft,67,74
250,3,7:27.0,Defensive rebound by G. Antetokounmpo,,67,74
251,3,7:24.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,67,74
252,3,7:22.0,,Defensive rebound by O. Anunoby,67,74
253,3,7:18.0,,K. Lowry misses 3-pt jump shot from 25 ft,67,74
254,3,7:18.0,Defensive rebound by E. Bledsoe,,67,74
255,3,7:12.0,Shooting foul by K. Lowry (drawn by G. Antetokounmpo),,67,74
256,3,7:12.0,G. Antetokounmpo makes free throw 1 of 2,,68,74
257,3,7:12.0,M. Brogdon enters the game for T. Snell,,68,74
258,3,7:12.0,G. Antetokounmpo makes free throw 2 of 2,,69,74
259,3,6:54.0,,D. DeRozan misses 2-pt jump shot from 8 ft,69,74
260,3,6:51.0,Defensive rebound by M. Brogdon,,69,74
261,3,6:47.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,71,74
262,3,6:37.0,,Toronto full timeout,71,74
263,3,6:37.0,,P. Siakam enters the game for O. Anunoby,71,74
264,3,6:37.0,,C. Miles enters the game for J. Valančiūnas,71,74
265,3,6:27.0,,Shooting foul by M. Brogdon (drawn by D. DeRozan),71,74
266,3,6:27.0,,D. DeRozan makes free throw 1 of 2,71,75
267,3,6:27.0,,D. DeRozan makes free throw 2 of 2,71,76
268,3,6:11.0,E. Bledsoe makes 2-pt layup from 1 ft,,73,76
269,3,5:59.0,,D. DeRozan misses 3-pt jump shot from 25 ft,73,76
270,3,5:58.0,Defensive rebound by Team,,73,76
271,3,5:46.0,Turnover by E. Bledsoe (bad pass; steal by C. Miles),,73,76
272,3,5:44.0,,Personal foul by K. Middleton (drawn by P. Siakam),73,76
273,3,5:33.0,,Turnover by K. Lowry (traveling),73,76
274,3,5:24.0,,Violation by S. Ibaka (kicked ball),73,76
275,3,5:15.0,G. Antetokounmpo makes 2-pt jump shot from 18 ft,,75,76
276,3,5:00.0,,P. Siakam misses 2-pt jump shot from 13 ft (block by J. Henson),75,76
277,3,4:55.0,,Offensive rebound by P. Siakam,75,76
278,3,4:51.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by K. Lowry),75,79
279,3,4:26.0,Turnover by M. Brogdon (bad pass),,75,79
280,3,4:14.0,,P. Siakam makes 2-pt layup from 2 ft (assist by K. Lowry),75,81
281,3,3:57.0,K. Middleton makes 2-pt dunk from 1 ft (assist by J. Henson),,77,81
282,3,3:34.0,,K. Lowry misses 2-pt jump shot from 13 ft,77,81
283,3,3:31.0,,Offensive rebound by S. Ibaka,77,81
284,3,3:12.0,,K. Lowry misses 3-pt jump shot from 32 ft,77,81
285,3,3:10.0,Defensive rebound by J. Henson,,77,81
286,3,3:01.0,Shooting foul by K. Lowry (drawn by J. Henson),,77,81
287,3,3:01.0,J. Henson makes free throw 1 of 2,,78,81
288,3,3:01.0,,D. Wright enters the game for K. Lowry,78,81
289,3,3:01.0,,J. Poeltl enters the game for S. Ibaka,78,81
290,3,3:01.0,M. Dellavedova enters the game for E. Bledsoe,,78,81
291,3,3:01.0,J. Henson makes free throw 2 of 2,,79,81
292,3,2:51.0,,Turnover by D. Wright (bad pass; steal by K. Middleton),79,81
293,3,2:47.0,K. Middleton misses 2-pt layup from 2 ft (block by D. Wright),,79,81
294,3,2:41.0,,Defensive rebound by C. Miles,79,81
295,3,2:29.0,,D. DeRozan makes 2-pt jump shot from 16 ft,79,83
296,3,2:07.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,79,83
297,3,2:04.0,,Defensive rebound by C. Miles,79,83
298,3,1:59.0,Milwaukee full timeout,,79,83
299,3,1:59.0,T. Maker enters the game for J. Henson,,79,83
300,3,1:51.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by C. Miles),79,85
301,3,1:37.0,K. Middleton misses 3-pt jump shot from 22 ft,,79,85
302,3,1:35.0,,Defensive rebound by C. Miles,79,85
303,3,1:20.0,,D. Wright misses 3-pt jump shot from 22 ft,79,85
304,3,1:18.0,Defensive rebound by T. Maker,,79,85
305,3,1:11.0,K. Middleton makes 2-pt jump shot from 2 ft (assist by M. Dellavedova),,81,85
306,3,0:47.0,,Shooting foul by M. Dellavedova (drawn by D. Wright),81,85
307,3,0:47.0,,D. Wright misses free throw 1 of 2,81,85
308,3,0:47.0,,Offensive rebound by Team,81,85
309,3,0:47.0,,D. Wright makes free throw 2 of 2,81,86
310,3,0:32.0,T. Maker makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),,84,86
311,3,0:28.0,,D. DeRozan makes 2-pt layup from 1 ft,84,88
312,3,0:28.0,Violation by T. Maker (def goaltending),,84,88
313,3,0:05.0,T. Maker misses 3-pt jump shot from 22 ft,,84,88
314,3,0:03.0,Offensive rebound by Team,,84,88
315,3,0:00.0,T. Maker misses 2-pt hook shot from 8 ft,,84,88
316,3,0:00.0,Offensive rebound by Team,,84,88
317,4,11:41.0,Shooting foul by J. Poeltl (drawn by K. Middleton),,84,88
318,4,11:41.0,K. Middleton makes free throw 1 of 2,,85,88
319,4,11:41.0,K. Middleton makes free throw 2 of 2,,86,88
320,4,11:20.0,,D. Wright makes 2-pt layup from 2 ft,86,90
321,4,11:05.0,M. Brogdon makes 2-pt layup from 2 ft (assist by M. Dellavedova),,88,90
322,4,10:49.0,,Personal foul by M. Brogdon (drawn by D. Wright),88,90
323,4,10:35.0,,J. Poeltl misses 2-pt jump shot from 12 ft,88,90
324,4,10:33.0,Defensive rebound by K. Middleton,,88,90
325,4,10:11.0,Turnover by T. Maker (lost ball; steal by J. Poeltl),,88,90
326,4,10:04.0,,Turnover by F. VanVleet (bad pass; steal by M. Brogdon),88,90
327,4,9:59.0,J. Terry misses 2-pt jump shot from 18 ft,,88,90
328,4,9:59.0,Offensive rebound by M. Brogdon,,88,90
329,4,9:59.0,Personal foul by C. Miles (drawn by M. Brogdon),,88,90
330,4,9:59.0,,K. Lowry enters the game for P. Siakam,88,90
331,4,9:50.0,Shooting foul by F. VanVleet (drawn by T. Maker),,88,90
332,4,9:50.0,T. Maker makes free throw 1 of 2,,89,90
333,4,9:50.0,T. Maker makes free throw 2 of 2,,90,90
334,4,9:35.0,,C. Miles misses 3-pt jump shot from 25 ft,90,90
335,4,9:33.0,Defensive rebound by M. Dellavedova,,90,90
336,4,9:20.0,K. Middleton makes 2-pt jump shot from 17 ft,,92,90
337,4,9:14.0,,Toronto full timeout,92,90
338,4,9:14.0,,O. Anunoby enters the game for C. Miles,92,90
339,4,8:58.0,,F. VanVleet makes 2-pt layup from 1 ft,92,92
340,4,8:40.0,M. Brogdon misses 2-pt layup from 2 ft,,92,92
341,4,8:38.0,,Defensive rebound by F. VanVleet,92,92
342,4,8:23.0,,D. Wright misses 2-pt jump shot from 3 ft,92,92
343,4,8:21.0,Defensive rebound by M. Brogdon,,92,92
344,4,8:03.0,J. Terry misses 2-pt jump shot from 17 ft,,92,92
345,4,8:00.0,,Defensive rebound by O. Anunoby,92,92
346,4,7:52.0,,F. VanVleet makes 3-pt jump shot from 22 ft (assist by K. Lowry),92,95
347,4,7:30.0,T. Maker misses 2-pt hook shot from 5 ft,,92,95
348,4,7:27.0,,Defensive rebound by D. Wright,92,95
349,4,7:22.0,,Shooting foul by T. Maker (drawn by K. Lowry),92,95
350,4,7:22.0,,K. Lowry makes free throw 1 of 2,92,96
351,4,7:22.0,,S. Ibaka enters the game for J. Poeltl,92,96
352,4,7:22.0,,D. DeRozan enters the game for D. Wright,92,96
353,4,7:22.0,G. Antetokounmpo enters the game for T. Maker,,92,96
354,4,7:22.0,J. Henson enters the game for K. Middleton,,92,96
355,4,7:22.0,,K. Lowry makes free throw 2 of 2,92,97
356,4,7:12.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,95,97
357,4,6:56.0,,D. DeRozan makes 2-pt jump shot from 19 ft,95,99
358,4,6:41.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,97,99
359,4,6:41.0,Shooting foul by S. Ibaka (drawn by G. Antetokounmpo),,97,99
360,4,6:41.0,E. Bledsoe enters the game for J. Terry,,97,99
361,4,6:41.0,G. Antetokounmpo makes free throw 1 of 1,,98,99
362,4,6:29.0,,D. DeRozan misses 2-pt jump shot from 7 ft,98,99
363,4,6:25.0,Defensive rebound by G. Antetokounmpo,,98,99
364,4,6:19.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,98,99
365,4,6:13.0,Offensive rebound by J. Henson,,98,99
366,4,6:13.0,J. Henson misses 2-pt layup at rim,,98,99
367,4,6:12.0,,Defensive rebound by O. Anunoby,98,99
368,4,6:04.0,,S. Ibaka misses 2-pt jump shot from 14 ft,98,99
369,4,6:02.0,Defensive rebound by E. Bledsoe,,98,99
