,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
110,2,11:19.0,,Personal foul by E. Moreland (drawn by I. Mahinmi),33,29
111,2,11:08.0,,O. Porter makes 2-pt jump shot from 17 ft (assist by T. Frazier),33,31
112,2,10:45.0,I. Smith makes 2-pt jump shot from 18 ft (assist by J. Leuer),,35,31
113,2,10:32.0,,J. Meeks misses 3-pt jump shot from 25 ft,35,31
114,2,10:31.0,Defensive rebound by Team,,35,31
115,2,10:08.0,L. Kennard makes 2-pt jump shot from 20 ft (assist by I. Smith),,37,31
116,2,9:56.0,,T. Frazier misses 3-pt jump shot from 26 ft,37,31
117,2,9:52.0,Defensive rebound by J. Leuer,,37,31
118,2,9:44.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by I. Smith),,40,31
119,2,9:42.0,,Washington full timeout,40,31
120,2,9:26.0,,O. Porter misses 2-pt jump shot from 14 ft,40,31
121,2,9:21.0,Defensive rebound by L. Galloway,,40,31
122,2,9:18.0,Turnover by I. Smith (lost ball; steal by J. Meeks),,40,31
123,2,9:12.0,,O. Porter makes 2-pt layup from 1 ft (assist by T. Frazier),40,33
124,2,9:02.0,Turnover by I. Smith (bad pass; steal by T. Frazier),,40,33
125,2,8:59.0,,O. Porter makes 2-pt dunk at rim (assist by T. Frazier),40,35
126,2,8:35.0,L. Kennard makes 2-pt jump shot from 11 ft,,42,35
127,2,8:20.0,,M. Scott makes 2-pt jump shot from 13 ft,42,37
128,2,8:02.0,L. Galloway makes 2-pt jump shot from 6 ft,,44,37
129,2,7:42.0,,O. Porter misses 2-pt jump shot from 15 ft,44,37
130,2,7:39.0,Defensive rebound by E. Moreland,,44,37
131,2,7:24.0,L. Kennard makes 3-pt jump shot from 28 ft,,47,37
132,2,7:06.0,,Turnover by T. Frazier (bad pass; steal by L. Kennard),47,37
133,2,7:01.0,I. Smith misses 2-pt layup from 1 ft,,47,37
134,2,7:00.0,,Defensive rebound by O. Porter,47,37
135,2,6:54.0,,I. Mahinmi makes 2-pt layup at rim (assist by T. Frazier),47,39
136,2,6:37.0,Turnover by L. Kennard (lost ball; steal by O. Porter),,47,39
137,2,6:33.0,,O. Porter makes 2-pt dunk at rim,47,41
138,2,6:26.0,Detroit full timeout,,47,41
139,2,6:26.0,,M. Gortat enters the game for T. Frazier,47,41
140,2,6:26.0,,K. Oubre enters the game for J. Meeks,47,41
141,2,6:26.0,,J. Wall enters the game for I. Mahinmi,47,41
142,2,6:26.0,,B. Beal enters the game for O. Porter,47,41
143,2,6:26.0,A. Drummond enters the game for L. Galloway,,47,41
144,2,6:26.0,A. Bradley enters the game for I. Smith,,47,41
145,2,6:26.0,R. Jackson enters the game for E. Moreland,,47,41
146,2,6:20.0,J. Leuer misses 2-pt layup from 2 ft,,47,41
147,2,6:17.0,,Defensive rebound by J. Wall,47,41
148,2,6:07.0,,M. Gortat misses 2-pt hook shot from 6 ft,47,41
149,2,6:06.0,Defensive rebound by Team,,47,41
150,2,6:06.0,Personal foul by M. Gortat (drawn by J. Leuer),,47,41
151,2,5:47.0,R. Jackson misses 2-pt layup from 4 ft (block by M. Scott),,47,41
152,2,5:47.0,Offensive rebound by Team,,47,41
153,2,5:45.0,J. Leuer makes 2-pt jump shot from 13 ft (assist by R. Jackson),,49,41
154,2,5:22.0,,Turnover by J. Wall (bad pass; steal by L. Kennard),49,41
155,2,5:18.0,A. Bradley makes 2-pt dunk from 1 ft (assist by L. Kennard),,51,41
156,2,4:56.0,,B. Beal misses 2-pt jump shot from 11 ft,51,41
157,2,4:53.0,Defensive rebound by A. Drummond,,51,41
158,2,4:45.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,53,41
159,2,4:21.0,,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),53,43
160,2,4:07.0,J. Leuer misses 2-pt jump shot from 11 ft,,53,43
161,2,4:04.0,,Defensive rebound by K. Oubre,53,43
162,2,3:54.0,,M. Gortat makes 2-pt layup from 7 ft (assist by J. Wall),53,45
163,2,3:54.0,Violation by A. Drummond (def goaltending),,53,45
164,2,3:46.0,Turnover by R. Jackson (bad pass; steal by J. Wall),,53,45
165,2,3:41.0,,M. Scott makes 2-pt layup at rim (assist by J. Wall),53,47
166,2,3:25.0,Shooting foul by B. Beal (drawn by A. Bradley),,53,47
167,2,3:25.0,A. Bradley makes free throw 1 of 2,,54,47
168,2,3:25.0,,O. Porter enters the game for M. Scott,54,47
169,2,3:25.0,T. Harris enters the game for J. Leuer,,54,47
170,2,3:25.0,A. Bradley makes free throw 2 of 2,,55,47
171,2,3:13.0,,O. Porter makes 2-pt jump shot from 5 ft (assist by J. Wall),55,49
172,2,2:55.0,L. Kennard makes 2-pt layup from 2 ft,,57,49
173,2,2:38.0,,O. Porter makes 2-pt jump shot from 13 ft (assist by J. Wall),57,51
174,2,2:22.0,T. Harris makes 2-pt layup from 1 ft,,59,51
175,2,2:22.0,Shooting foul by M. Gortat (drawn by T. Harris),,59,51
176,2,2:22.0,T. Harris makes free throw 1 of 1,,60,51
177,2,2:06.0,,Shooting foul by A. Drummond (drawn by J. Wall),60,51
178,2,2:06.0,,J. Wall misses free throw 1 of 2,60,51
179,2,2:06.0,,Offensive rebound by Team,60,51
180,2,2:06.0,,J. Wall makes free throw 2 of 2,60,52
181,2,1:50.0,A. Bradley misses 3-pt jump shot from 26 ft,,60,52
182,2,1:43.0,Offensive rebound by A. Drummond,,60,52
183,2,1:43.0,A. Drummond misses 2-pt layup at rim,,60,52
184,2,1:43.0,Offensive rebound by A. Drummond,,60,52
185,2,1:40.0,A. Drummond misses 2-pt layup at rim,,60,52
186,2,1:39.0,Offensive rebound by T. Harris,,60,52
187,2,1:35.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by L. Kennard),,63,52
188,2,1:23.0,,Personal foul by R. Jackson (drawn by B. Beal),63,52
189,2,1:23.0,I. Smith enters the game for R. Jackson,,63,52
190,2,1:15.0,,Shooting foul by A. Drummond (drawn by K. Oubre),63,52
191,2,1:15.0,,K. Oubre makes free throw 1 of 2,63,53
192,2,1:15.0,E. Moreland enters the game for A. Drummond,,63,53
193,2,1:15.0,,K. Oubre makes free throw 2 of 2,63,54
194,2,1:03.0,A. Bradley misses 2-pt jump shot from 18 ft,,63,54
195,2,1:00.0,,Defensive rebound by J. Wall,63,54
196,2,0:55.0,,Shooting foul by E. Moreland (drawn by B. Beal),63,54
197,2,0:55.0,,B. Beal makes free throw 1 of 2,63,55
198,2,0:55.0,,B. Beal makes free throw 2 of 2,63,56
199,2,0:39.0,T. Harris misses 2-pt jump shot from 7 ft (block by J. Wall),,63,56
200,2,0:34.0,,Defensive rebound by B. Beal,63,56
201,2,0:33.0,,B. Beal makes 2-pt jump shot from 17 ft,63,58
202,2,0:19.0,Personal foul by K. Oubre (drawn by T. Harris),,63,58
203,2,0:08.0,L. Kennard misses 3-pt jump shot from 27 ft,,63,58
204,2,0:01.0,Offensive rebound by I. Smith,,63,58
205,2,0:00.0,I. Smith makes 2-pt jump shot from 14 ft,,65,58
206,2,0:00.0,,K. Oubre misses 3-pt jump shot from 28 ft,65,58
207,2,0:00.0,,Offensive rebound by Team,65,58
208,3,11:46.0,,J. Wall makes 2-pt jump shot from 18 ft,65,60
209,3,11:46.0,,Shooting foul by A. Bradley (drawn by J. Wall),65,60
210,3,11:46.0,,J. Wall makes free throw 1 of 1,65,61
211,3,11:31.0,T. Harris makes 2-pt jump shot from 12 ft,,67,61
212,3,11:13.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),67,64
213,3,10:54.0,R. Jackson misses 3-pt jump shot from 26 ft,,67,64
214,3,10:53.0,,Defensive rebound by Team,67,64
215,3,10:45.0,,Shooting foul by S. Johnson (drawn by M. Gortat),67,64
216,3,10:45.0,,M. Gortat misses free throw 1 of 2,67,64
217,3,10:45.0,,Offensive rebound by Team,67,64
218,3,10:45.0,,M. Gortat makes free throw 2 of 2,67,65
219,3,10:23.0,S. Johnson makes 2-pt jump shot from 19 ft (assist by A. Drummond),,69,65
220,3,10:04.0,,O. Porter makes 3-pt jump shot from 22 ft (assist by B. Beal),69,68
221,3,9:42.0,Turnover by A. Bradley (bad pass; steal by O. Porter),,69,68
222,3,9:38.0,,O. Porter misses 2-pt layup from 1 ft,69,68
223,3,9:35.0,Defensive rebound by T. Harris,,69,68
224,3,9:32.0,R. Jackson misses 3-pt jump shot from 25 ft,,69,68
225,3,9:32.0,,Defensive rebound by K. Oubre,69,68
226,3,9:21.0,,Shooting foul by A. Drummond (drawn by J. Wall),69,68
227,3,9:21.0,,J. Wall misses free throw 1 of 2,69,68
228,3,9:21.0,,Offensive rebound by Team,69,68
229,3,9:21.0,,J. Wall makes free throw 2 of 2,69,69
230,3,9:03.0,A. Bradley misses 3-pt jump shot from 22 ft (block by B. Beal),,69,69
231,3,8:58.0,,Defensive rebound by M. Gortat,69,69
232,3,8:55.0,,J. Wall makes 3-pt jump shot from 26 ft,69,72
233,3,8:53.0,Detroit full timeout,,69,72
234,3,8:31.0,Shooting foul by K. Oubre (drawn by S. Johnson),,69,72
235,3,8:31.0,S. Johnson makes free throw 1 of 2,,70,72
236,3,8:31.0,S. Johnson misses free throw 2 of 2,,70,72
237,3,8:28.0,,Defensive rebound by M. Gortat,70,72
238,3,8:06.0,,Turnover by Team (shot clock),70,72
239,3,7:50.0,Personal foul by O. Porter (drawn by A. Bradley),,70,72
240,3,7:35.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by A. Bradley),,73,72
241,3,7:09.0,,O. Porter misses 2-pt layup from 8 ft,73,72
242,3,7:07.0,Defensive rebound by A. Drummond,,73,72
243,3,7:01.0,R. Jackson makes 2-pt layup from 1 ft,,75,72
244,3,6:42.0,,J. Wall misses 2-pt jump shot from 16 ft,75,72
245,3,6:37.0,,Offensive rebound by O. Porter,75,72
246,3,6:36.0,,O. Porter misses 2-pt layup from 11 ft,75,72
247,3,6:33.0,Defensive rebound by S. Johnson,,75,72
248,3,6:22.0,A. Drummond misses 2-pt layup from 3 ft,,75,72
249,3,6:19.0,,Defensive rebound by O. Porter,75,72
250,3,6:16.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),75,75
251,3,5:58.0,A. Bradley misses 3-pt jump shot from 24 ft,,75,75
252,3,5:55.0,,Defensive rebound by M. Gortat,75,75
253,3,5:53.0,,Personal foul by R. Jackson (drawn by J. Wall),75,75
254,3,5:44.0,,J. Wall makes 2-pt jump shot from 20 ft,75,77
255,3,5:17.0,A. Drummond misses 2-pt hook shot from 13 ft,,75,77
256,3,5:14.0,,Defensive rebound by K. Oubre,75,77
257,3,5:11.0,,Turnover by K. Oubre (turnover),75,77
258,3,5:11.0,I. Smith enters the game for R. Jackson,,75,77
259,3,4:55.0,Personal foul by B. Beal (drawn by A. Bradley),,75,77
260,3,4:42.0,I. Smith misses 2-pt jump shot from 14 ft,,75,77
261,3,4:39.0,,Defensive rebound by K. Oubre,75,77
262,3,4:35.0,,J. Wall makes 2-pt layup from 1 ft,75,79
263,3,4:11.0,T. Harris misses 2-pt jump shot from 14 ft,,75,79
264,3,4:07.0,,Defensive rebound by O. Porter,75,79
265,3,4:03.0,,Turnover by B. Beal (lost ball; steal by T. Harris),75,79
266,3,3:53.0,I. Smith misses 2-pt layup from 2 ft (block by O. Porter),,75,79
267,3,3:48.0,,Defensive rebound by M. Gortat,75,79
268,3,3:40.0,,B. Beal misses 2-pt layup from 7 ft,75,79
269,3,3:38.0,Defensive rebound by A. Drummond,,75,79
270,3,3:25.0,A. Bradley misses 2-pt jump shot from 17 ft,,75,79
271,3,3:22.0,,Defensive rebound by B. Beal,75,79
272,3,3:18.0,,J. Wall misses 3-pt jump shot from 26 ft,75,79
273,3,3:16.0,,Offensive rebound by O. Porter,75,79
274,3,3:16.0,,Personal foul by T. Harris (drawn by M. Gortat),75,79
275,3,3:16.0,,M. Gortat misses free throw 1 of 2,75,79
276,3,3:16.0,,Offensive rebound by Team,75,79
277,3,3:16.0,,M. Scott enters the game for O. Porter,75,79
278,3,3:16.0,,T. Frazier enters the game for J. Wall,75,79
279,3,3:16.0,,M. Gortat makes free throw 2 of 2,75,80
280,3,3:01.0,A. Bradley makes 2-pt jump shot from 16 ft (assist by A. Drummond),,77,80
281,3,2:59.0,,Washington full timeout,77,80
282,3,2:59.0,L. Kennard enters the game for A. Drummond,,77,80
283,3,2:59.0,J. Leuer enters the game for S. Johnson,,77,80
284,3,2:59.0,E. Moreland enters the game for T. Harris,,77,80
285,3,2:48.0,,B. Beal makes 2-pt layup from 1 ft,77,82
286,3,2:48.0,,Shooting foul by J. Leuer (drawn by B. Beal),77,82
287,3,2:48.0,,B. Beal makes free throw 1 of 1,77,83
288,3,2:35.0,I. Smith makes 2-pt layup from 2 ft,,79,83
289,3,2:35.0,Shooting foul by T. Frazier (drawn by I. Smith),,79,83
290,3,2:35.0,I. Smith misses free throw 1 of 1,,79,83
291,3,2:32.0,,Defensive rebound by M. Gortat,79,83
292,3,2:20.0,,B. Beal misses 2-pt jump shot from 16 ft,79,83
293,3,2:14.0,Defensive rebound by E. Moreland,,79,83
294,3,2:00.0,L. Kennard misses 3-pt jump shot from 24 ft,,79,83
295,3,1:56.0,,Defensive rebound by T. Frazier,79,83
296,3,1:54.0,,Personal foul by A. Bradley (drawn by B. Beal),79,83
297,3,1:54.0,,B. Beal makes free throw 1 of 2,79,84
298,3,1:54.0,,I. Mahinmi enters the game for K. Oubre,79,84
299,3,1:54.0,,J. Meeks enters the game for M. Gortat,79,84
300,3,1:54.0,L. Galloway enters the game for A. Bradley,,79,84
301,3,1:54.0,,B. Beal makes free throw 2 of 2,79,85
302,3,1:42.0,L. Kennard misses 3-pt jump shot from 24 ft,,79,85
303,3,1:38.0,Offensive rebound by I. Smith,,79,85
304,3,1:37.0,Turnover by I. Smith (out of bounds lost ball),,79,85
305,3,1:26.0,,J. Meeks makes 3-pt jump shot from 26 ft (assist by M. Scott),79,88
306,3,1:13.0,I. Smith makes 2-pt layup from 2 ft,,81,88
307,3,1:13.0,Shooting foul by T. Frazier (drawn by I. Smith),,81,88
308,3,1:13.0,I. Smith misses free throw 1 of 1,,81,88
309,3,1:11.0,,Defensive rebound by I. Mahinmi,81,88
310,3,1:01.0,,Shooting foul by L. Galloway (drawn by J. Meeks),81,88
311,3,1:01.0,,J. Meeks makes free throw 1 of 3,81,89
312,3,1:01.0,,J. Meeks makes free throw 2 of 3,81,90
313,3,1:01.0,,J. Meeks makes free throw 3 of 3,81,91
314,3,0:47.0,I. Smith misses 3-pt jump shot from 24 ft,,81,91
315,3,0:44.0,,Defensive rebound by J. Meeks,81,91
316,3,0:36.0,,B. Beal misses 2-pt jump shot from 20 ft,81,91
317,3,0:33.0,Defensive rebound by Team,,81,91
318,3,0:22.0,Turnover by L. Kennard (bad pass; steal by I. Mahinmi),,81,91
319,3,0:02.0,,B. Beal misses 2-pt layup from 5 ft,81,91
320,3,0:02.0,Defensive rebound by E. Moreland,,81,91
321,4,11:42.0,I. Smith misses 2-pt jump shot from 17 ft,,81,91
322,4,11:39.0,,Defensive rebound by O. Porter,81,91
323,4,11:28.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by I. Mahinmi),81,94
324,4,11:08.0,,Offensive charge foul by E. Moreland (drawn by J. Meeks),81,94
325,4,11:08.0,Turnover by E. Moreland (offensive foul),,81,94
326,4,11:08.0,A. Drummond enters the game for L. Galloway,,81,94
327,4,11:08.0,R. Jackson enters the game for I. Smith,,81,94
328,4,11:08.0,S. Johnson enters the game for E. Moreland,,81,94
329,4,10:48.0,,T. Frazier misses 2-pt jump shot from 17 ft,81,94
330,4,10:44.0,,Offensive rebound by I. Mahinmi,81,94
331,4,10:44.0,,I. Mahinmi makes 2-pt layup at rim,81,96
332,4,10:44.0,Detroit full timeout,,81,96
333,4,10:29.0,Shooting foul by I. Mahinmi (drawn by R. Jackson),,81,96
334,4,10:29.0,R. Jackson makes free throw 1 of 2,,82,96
335,4,10:29.0,R. Jackson makes free throw 2 of 2,,83,96
336,4,10:16.0,,M. Scott makes 2-pt layup from 2 ft (assist by I. Mahinmi),83,98
337,4,10:01.0,R. Jackson misses 2-pt layup from 3 ft,,83,98
338,4,10:01.0,,Defensive rebound by Team,83,98
339,4,10:01.0,,Offensive charge foul by A. Drummond (drawn by I. Mahinmi),83,98
340,4,10:01.0,Turnover by A. Drummond (offensive foul),,83,98
341,4,9:55.0,,Personal foul by A. Drummond (drawn by I. Mahinmi),83,98
342,4,9:51.0,,Turnover by O. Porter (out of bounds lost ball),83,98
343,4,9:28.0,R. Jackson misses 3-pt jump shot from 26 ft,,83,98
344,4,9:24.0,,Defensive rebound by O. Porter,83,98
345,4,9:16.0,,J. Meeks misses 2-pt jump shot from 17 ft,83,98
346,4,9:15.0,,Offensive rebound by I. Mahinmi,83,98
347,4,9:15.0,,Personal foul by A. Drummond (drawn by I. Mahinmi),83,98
348,4,9:15.0,T. Harris enters the game for A. Drummond,,83,98
349,4,9:06.0,,M. Scott misses 2-pt jump shot from 16 ft,83,98
350,4,9:03.0,Defensive rebound by R. Jackson,,83,98
351,4,8:53.0,R. Jackson makes 2-pt layup from 1 ft,,85,98
352,4,8:44.0,,Turnover by J. Meeks (bad pass; steal by S. Johnson),85,98
353,4,8:41.0,S. Johnson makes 2-pt layup from 2 ft,,87,98
354,4,8:30.0,,T. Frazier misses 3-pt jump shot from 26 ft,87,98
355,4,8:30.0,Defensive rebound by S. Johnson,,87,98
356,4,8:21.0,R. Jackson makes 3-pt jump shot from 28 ft (assist by S. Johnson),,90,98
357,4,8:19.0,,Washington full timeout,90,98
358,4,8:19.0,,J. Wall enters the game for T. Frazier,90,98
359,4,8:19.0,,M. Gortat enters the game for J. Meeks,90,98
360,4,8:19.0,,B. Beal enters the game for I. Mahinmi,90,98
361,4,8:19.0,A. Bradley enters the game for L. Kennard,,90,98
362,4,7:56.0,,Turnover by J. Wall (lost ball; steal by R. Jackson),90,98
363,4,7:53.0,R. Jackson makes 2-pt layup from 1 ft,,92,98
364,4,7:37.0,,M. Gortat misses 2-pt layup from 6 ft,92,98
365,4,7:35.0,Defensive rebound by Team,,92,98
366,4,7:23.0,Shooting foul by M. Gortat (drawn by T. Harris),,92,98
367,4,7:23.0,T. Harris makes free throw 1 of 2,,93,98
368,4,7:23.0,,K. Oubre enters the game for M. Scott,93,98
369,4,7:23.0,T. Harris makes free throw 2 of 2,,94,98
370,4,7:10.0,,O. Porter misses 3-pt jump shot from 23 ft,94,98
371,4,7:05.0,Defensive rebound by R. Jackson,,94,98
372,4,7:03.0,J. Leuer makes 2-pt layup at rim (assist by R. Jackson),,96,98
373,4,6:51.0,,Turnover by J. Wall (bad pass; steal by R. Jackson),96,98
374,4,6:48.0,Shooting foul by B. Beal (drawn by T. Harris),,96,98
375,4,6:48.0,T. Harris makes free throw 1 of 2,,97,98
376,4,6:48.0,,Washington full timeout,97,98
377,4,6:48.0,T. Harris misses free throw 2 of 2,,97,98
378,4,6:45.0,,Defensive rebound by M. Gortat,97,98
379,4,6:34.0,,Personal foul by T. Harris (drawn by B. Beal),97,98
380,4,6:28.0,,B. Beal makes 2-pt jump shot from 10 ft,97,100
381,4,6:17.0,Personal foul by J. Wall (drawn by R. Jackson),,97,100
382,4,6:10.0,Turnover by R. Jackson (lost ball; steal by K. Oubre),,97,100
383,4,6:08.0,,Shooting foul by A. Bradley (drawn by J. Wall),97,100
384,4,6:08.0,,J. Wall makes free throw 2 of 2,97,101
385,4,6:08.0,,J. Wall makes free throw 1 of 2,97,102
