,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
212,2,0:03.0,,M. Smart makes free throw 1 of 2,37,47
213,2,0:03.0,,M. Smart makes free throw 2 of 2,37,48
214,2,0:03.0,Turnover by J. Parker (bad pass; steal by J. Brown),,37,48
215,2,0:00.0,,J. Brown misses 3-pt jump shot from 36 ft (block by G. Antetokounmpo),37,48
216,2,0:00.0,,Offensive rebound by Team,37,48
217,3,11:46.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,37,48
218,3,11:43.0,,Defensive rebound by S. Ojeleye,37,48
219,3,11:27.0,,Turnover by A. Horford (bad pass),37,48
220,3,11:07.0,Shooting foul by J. Brown (drawn by E. Bledsoe),,37,48
221,3,11:07.0,E. Bledsoe makes free throw 1 of 2,,38,48
222,3,11:07.0,E. Bledsoe makes free throw 2 of 2,,39,48
223,3,10:54.0,,Turnover by T. Rozier (bad pass; steal by E. Bledsoe),39,48
224,3,10:33.0,K. Middleton misses 2-pt jump shot from 21 ft,,39,48
225,3,10:29.0,,Defensive rebound by A. Horford,39,48
226,3,10:19.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by J. Brown),39,51
227,3,10:03.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,39,51
228,3,10:01.0,,Defensive rebound by A. Horford,39,51
229,3,9:55.0,,Shooting foul by T. Maker (drawn by T. Rozier),39,51
230,3,9:55.0,,T. Rozier misses free throw 1 of 2,39,51
231,3,9:55.0,,Offensive rebound by Team,39,51
232,3,9:55.0,,T. Rozier makes free throw 2 of 2,39,52
233,3,9:43.0,Turnover by M. Brogdon (bad pass),,39,52
234,3,9:33.0,Technical foul by E. Bledsoe,,39,52
235,3,9:33.0,,Technical foul by T. Rozier,39,52
236,3,9:33.0,K. Middleton makes technical free throw,,40,52
237,3,9:33.0,,T. Rozier misses flagrant free throw 1 of 2,40,52
238,3,9:33.0,,Offensive rebound by Team,40,52
239,3,9:33.0,,T. Rozier makes flagrant free throw 2 of 2,40,53
240,3,9:14.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by A. Horford),40,56
241,3,8:55.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),,42,56
242,3,8:55.0,Shooting foul by J. Brown (drawn by K. Middleton),,42,56
243,3,8:55.0,K. Middleton makes free throw 1 of 1,,43,56
244,3,8:33.0,,T. Rozier misses 3-pt jump shot from 26 ft,43,56
245,3,8:32.0,Defensive rebound by Team,,43,56
246,3,8:16.0,Turnover by G. Antetokounmpo (bad pass; steal by T. Rozier),,43,56
247,3,7:53.0,,Turnover by T. Rozier (lost ball; steal by E. Bledsoe),43,56
248,3,7:40.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,43,56
249,3,7:39.0,,Defensive rebound by A. Horford,43,56
250,3,7:39.0,,Boston full timeout,43,56
251,3,7:39.0,S. Muhammad enters the game for M. Brogdon,,43,56
252,3,7:22.0,,J. Tatum misses 2-pt layup from 3 ft,43,56
253,3,7:22.0,Defensive rebound by Team,,43,56
254,3,7:22.0,,Loose ball foul by J. Tatum (drawn by K. Middleton),43,56
255,3,7:03.0,S. Muhammad makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,46,56
256,3,6:36.0,,Shooting foul by T. Maker (drawn by J. Tatum),46,56
257,3,6:36.0,,J. Tatum makes free throw 1 of 2,46,57
258,3,6:36.0,M. Dellavedova enters the game for E. Bledsoe,,46,57
259,3,6:36.0,,J. Tatum makes free throw 2 of 2,46,58
260,3,6:26.0,S. Muhammad makes 2-pt layup at rim (assist by G. Antetokounmpo),,48,58
261,3,6:26.0,Shooting foul by S. Ojeleye (drawn by S. Muhammad),,48,58
262,3,6:26.0,,M. Morris enters the game for J. Tatum,48,58
263,3,6:26.0,S. Muhammad makes free throw 1 of 1,,49,58
264,3,6:10.0,,Turnover by A. Horford (offensive goaltending),49,58
265,3,5:53.0,S. Muhammad misses 2-pt jump shot from 13 ft,,49,58
266,3,5:49.0,,Defensive rebound by M. Morris,49,58
267,3,5:39.0,,Personal foul by G. Antetokounmpo (drawn by M. Morris),49,58
268,3,5:39.0,J. Parker enters the game for T. Maker,,49,58
269,3,5:30.0,,J. Brown misses 3-pt jump shot from 25 ft,49,58
270,3,5:27.0,Defensive rebound by G. Antetokounmpo,,49,58
271,3,5:13.0,J. Parker makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),,52,58
272,3,4:52.0,,Turnover by M. Morris (turnover),52,58
273,3,4:52.0,,M. Smart enters the game for S. Ojeleye,52,58
274,3,4:43.0,K. Middleton misses 3-pt jump shot from 24 ft,,52,58
275,3,4:39.0,,Defensive rebound by M. Morris,52,58
276,3,4:26.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by T. Rozier),52,61
277,3,4:07.0,S. Muhammad makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,54,61
278,3,3:56.0,,J. Brown misses 3-pt jump shot from 26 ft,54,61
279,3,3:53.0,Defensive rebound by J. Parker,,54,61
280,3,3:46.0,S. Muhammad makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,57,61
281,3,3:26.0,,Personal foul by K. Middleton (drawn by A. Horford),57,61
282,3,3:26.0,,A. Horford makes free throw 1 of 2,57,62
283,3,3:26.0,,A. Horford makes free throw 2 of 2,57,63
284,3,3:11.0,S. Muhammad misses 2-pt jump shot from 10 ft,,57,63
285,3,3:09.0,,Defensive rebound by A. Horford,57,63
286,3,3:03.0,,Shooting foul by K. Middleton (drawn by M. Smart),57,63
287,3,3:03.0,,M. Smart makes free throw 1 of 2,57,64
288,3,3:03.0,,M. Smart makes free throw 2 of 2,57,65
289,3,3:03.0,T. Snell enters the game for K. Middleton,,57,65
290,3,3:03.0,,S. Larkin enters the game for T. Rozier,57,65
291,3,2:41.0,J. Parker misses 3-pt jump shot from 25 ft,,57,65
292,3,2:39.0,,Defensive rebound by J. Brown,57,65
293,3,2:25.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by A. Horford),57,68
294,3,2:24.0,Milwaukee full timeout,,57,68
295,3,2:10.0,S. Muhammad misses 2-pt layup from 2 ft,,57,68
296,3,2:08.0,,Defensive rebound by M. Smart,57,68
297,3,2:03.0,,J. Brown misses 3-pt jump shot from 25 ft,57,68
298,3,2:00.0,Defensive rebound by J. Parker,,57,68
299,3,1:56.0,Shooting foul by A. Horford (drawn by G. Antetokounmpo),,57,68
300,3,1:56.0,G. Antetokounmpo makes free throw 1 of 2,,58,68
301,3,1:56.0,E. Bledsoe enters the game for S. Muhammad,,58,68
302,3,1:56.0,G. Antetokounmpo makes free throw 2 of 2,,59,68
303,3,1:44.0,,M. Smart misses 2-pt layup from 2 ft,59,68
304,3,1:42.0,Defensive rebound by G. Antetokounmpo,,59,68
305,3,1:37.0,T. Snell misses 3-pt jump shot from 22 ft,,59,68
306,3,1:32.0,Offensive rebound by E. Bledsoe,,59,68
307,3,1:30.0,T. Snell misses 3-pt jump shot from 23 ft,,59,68
308,3,1:27.0,,Defensive rebound by M. Smart,59,68
309,3,1:10.0,,Boston full timeout,59,68
310,3,1:09.0,,Offensive foul by A. Horford (drawn by E. Bledsoe),59,68
311,3,1:09.0,,Turnover by A. Horford (offensive foul),59,68
312,3,1:01.0,Turnover by G. Antetokounmpo (lost ball; steal by S. Larkin),,59,68
313,3,1:00.0,,S. Larkin makes 2-pt layup from 1 ft,59,70
314,3,1:00.0,Violation by G. Antetokounmpo (def goaltending),,59,70
315,3,0:40.0,E. Bledsoe makes 2-pt layup from 1 ft,,61,70
316,3,0:30.0,,A. Horford makes 2-pt dunk from 1 ft (assist by M. Smart),61,72
317,3,0:08.0,J. Parker misses 3-pt jump shot from 24 ft,,61,72
318,3,0:06.0,,Defensive rebound by J. Brown,61,72
319,3,0:02.0,,M. Smart misses 3-pt jump shot from 25 ft,61,72
320,3,0:02.0,Defensive rebound by J. Parker,,61,72
321,4,11:40.0,,J. Tatum misses 3-pt jump shot from 25 ft,61,72
322,4,11:36.0,,Offensive rebound by S. Larkin,61,72
323,4,11:34.0,,M. Morris misses 3-pt jump shot from 25 ft,61,72
324,4,11:31.0,Defensive rebound by T. Maker,,61,72
325,4,11:17.0,T. Maker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,63,72
326,4,10:48.0,,M. Smart misses 3-pt jump shot from 25 ft,63,72
327,4,10:46.0,Defensive rebound by T. Maker,,63,72
328,4,10:22.0,K. Middleton misses 2-pt jump shot from 11 ft,,63,72
329,4,10:18.0,,Defensive rebound by J. Tatum,63,72
330,4,9:56.0,,M. Morris misses 2-pt layup from 2 ft,63,72
331,4,9:54.0,Defensive rebound by E. Bledsoe,,63,72
332,4,9:47.0,E. Bledsoe misses 3-pt jump shot from 22 ft,,63,72
333,4,9:45.0,Offensive rebound by J. Parker,,63,72
334,4,9:33.0,T. Maker misses 3-pt jump shot from 25 ft,,63,72
335,4,9:28.0,Offensive rebound by J. Parker,,63,72
336,4,9:27.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,63,72
337,4,9:26.0,,Defensive rebound by A. Baynes,63,72
338,4,9:23.0,,J. Tatum misses 2-pt layup from 1 ft,63,72
339,4,9:21.0,,Offensive rebound by A. Baynes,63,72
340,4,9:20.0,,Turnover by A. Baynes (bad pass; steal by J. Parker),63,72
341,4,9:13.0,J. Parker makes 2-pt layup at rim (assist by G. Antetokounmpo),,65,72
342,4,9:13.0,Shooting foul by A. Baynes (drawn by J. Parker),,65,72
343,4,9:13.0,,T. Rozier enters the game for S. Larkin,65,72
344,4,9:13.0,,A. Horford enters the game for M. Morris,65,72
345,4,9:13.0,,S. Ojeleye enters the game for A. Baynes,65,72
346,4,9:13.0,J. Parker makes free throw 1 of 1,,66,72
347,4,9:00.0,,A. Horford misses 2-pt jump shot from 16 ft,66,72
348,4,8:58.0,Defensive rebound by G. Antetokounmpo,,66,72
349,4,8:47.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,66,72
350,4,8:45.0,Offensive rebound by J. Parker,,66,72
351,4,8:45.0,J. Parker makes 2-pt dunk from 1 ft,,68,72
352,4,8:44.0,,Boston full timeout,68,72
353,4,8:44.0,,M. Morris enters the game for J. Tatum,68,72
354,4,8:18.0,,M. Smart makes 2-pt layup from 2 ft,68,74
355,4,7:58.0,Shooting foul by T. Rozier (drawn by E. Bledsoe),,68,74
356,4,7:58.0,E. Bledsoe misses free throw 1 of 2,,68,74
357,4,7:58.0,Offensive rebound by Team,,68,74
358,4,7:58.0,E. Bledsoe makes free throw 2 of 2,,69,74
359,4,7:37.0,,Turnover by M. Smart (bad pass; steal by E. Bledsoe),69,74
360,4,7:33.0,Shooting foul by S. Ojeleye (drawn by G. Antetokounmpo),,69,74
361,4,7:33.0,G. Antetokounmpo misses free throw 1 of 2,,69,74
362,4,7:33.0,Offensive rebound by Team,,69,74
363,4,7:33.0,,J. Brown enters the game for M. Smart,69,74
364,4,7:33.0,G. Antetokounmpo makes free throw 2 of 2,,70,74
365,4,7:13.0,,A. Horford makes 3-pt jump shot from 22 ft (assist by T. Rozier),70,77
366,4,6:52.0,J. Parker misses 3-pt jump shot from 24 ft,,70,77
367,4,6:48.0,,Defensive rebound by M. Morris,70,77
368,4,6:26.0,,Turnover by Team (shot clock),70,77
369,4,6:06.0,K. Middleton misses 2-pt jump shot from 13 ft,,70,77
370,4,6:04.0,,Defensive rebound by S. Ojeleye,70,77
371,4,5:48.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Rozier),70,79
372,4,5:46.0,Milwaukee full timeout,,70,79
373,4,5:46.0,S. Muhammad enters the game for T. Maker,,70,79
374,4,5:33.0,J. Parker misses 2-pt layup from 1 ft (block by A. Horford),,70,79
375,4,5:32.0,Offensive rebound by Team,,70,79
376,4,5:27.0,J. Parker makes 2-pt jump shot from 17 ft (assist by K. Middleton),,72,79
377,4,5:04.0,,A. Horford misses 3-pt jump shot from 23 ft,72,79
378,4,5:03.0,Defensive rebound by S. Muhammad,,72,79
379,4,4:57.0,E. Bledsoe misses 2-pt layup from 5 ft (block by J. Brown),,72,79
