,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DENVER_ACTION,BROOKLYN_SCORE,DENVER_SCORE
378,4,9:26.0,S. Kilpatrick misses 2-pt layup from 5 ft (block by W. Barton),,78,99
379,4,9:23.0,,Defensive rebound by W. Barton,78,99
380,4,9:21.0,,M. Beasley misses 3-pt jump shot from 22 ft,78,99
381,4,9:17.0,Defensive rebound by I. Whitehead,,78,99
382,4,9:14.0,J. Harris misses 2-pt layup from 1 ft,,78,99
383,4,9:13.0,Offensive rebound by T. Mozgov,,78,99
384,4,9:13.0,Turnover by T. Mozgov (bad pass),,78,99
385,4,8:57.0,,W. Chandler makes 2-pt jump shot from 9 ft,78,101
386,4,8:57.0,Brooklyn full timeout,,78,101
387,4,8:57.0,T. Zeller enters the game for T. Mozgov,,78,101
388,4,8:43.0,T. Zeller misses 2-pt hook shot from 4 ft,,78,101
389,4,8:41.0,,Defensive rebound by W. Barton,78,101
390,4,8:32.0,,W. Barton makes 2-pt jump shot from 11 ft,78,103
391,4,8:18.0,I. Whitehead makes 3-pt jump shot from 25 ft,,81,103
392,4,8:04.0,,W. Chandler misses 3-pt jump shot from 25 ft,81,103
393,4,8:01.0,Defensive rebound by J. Harris,,81,103
394,4,7:53.0,Turnover by S. Kilpatrick (lost ball; steal by M. Plumlee),,81,103
395,4,7:51.0,,Personal foul by J. Wiley (drawn by W. Chandler),81,103
396,4,7:39.0,,Turnover by E. Mudiay (bad pass; steal by J. Harris),81,103
397,4,7:20.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by I. Whitehead),,84,103
398,4,7:05.0,,M. Beasley misses 2-pt layup from 5 ft (block by I. Whitehead),84,103
399,4,7:04.0,Defensive rebound by I. Whitehead,,84,103
400,4,7:03.0,Turnover by I. Whitehead (bad pass; steal by M. Plumlee),,84,103
401,4,7:03.0,,Shooting foul by T. Zeller (drawn by M. Plumlee),84,103
402,4,7:03.0,,M. Plumlee makes free throw 1 of 2,84,104
403,4,7:03.0,,M. Plumlee misses free throw 2 of 2,84,104
404,4,7:01.0,Defensive rebound by J. Wiley,,84,104
405,4,6:53.0,J. Harris makes 2-pt layup from 3 ft (assist by S. Kilpatrick),,86,104
406,4,6:53.0,Shooting foul by W. Chandler (drawn by J. Harris),,86,104
407,4,6:53.0,J. Harris makes free throw 1 of 1,,87,104
408,4,6:35.0,,M. Beasley misses 3-pt jump shot from 23 ft,87,104
409,4,6:30.0,Defensive rebound by T. Zeller,,87,104
410,4,6:25.0,S. Kilpatrick misses 2-pt layup from 3 ft,,87,104
411,4,6:21.0,,Defensive rebound by W. Chandler,87,104
412,4,6:14.0,,E. Mudiay misses 3-pt jump shot from 23 ft,87,104
413,4,6:11.0,Defensive rebound by T. Zeller,,87,104
414,4,6:08.0,I. Whitehead misses 2-pt layup from 3 ft,,87,104
415,4,6:08.0,Offensive rebound by J. Wiley,,87,104
416,4,6:07.0,J. Wiley misses 2-pt layup from 2 ft,,87,104
417,4,6:07.0,,W. Chandler misses 3-pt jump shot from 24 ft,87,104
418,4,6:07.0,Defensive rebound by Team,,87,104
419,4,6:06.0,,Defensive rebound by M. Beasley,87,104
420,4,5:57.0,,Denver full timeout,87,104
421,4,5:57.0,,G. Harris enters the game for E. Mudiay,87,104
422,4,5:57.0,,N. Jokić enters the game for M. Plumlee,87,104
423,4,5:57.0,,J. Murray enters the game for M. Beasley,87,104
424,4,5:57.0,C. LeVert enters the game for J. Harris,,87,104
425,4,5:46.0,I. Whitehead misses 2-pt jump shot from 6 ft,,87,104
426,4,5:43.0,,Defensive rebound by N. Jokić,87,104
427,4,5:32.0,,W. Barton misses 3-pt jump shot from 24 ft,87,104
428,4,5:30.0,,Offensive rebound by N. Jokić,87,104
429,4,5:27.0,,G. Harris misses 3-pt jump shot from 25 ft,87,104
430,4,5:27.0,Defensive rebound by J. Wiley,,87,104
431,4,5:19.0,S. Kilpatrick makes 2-pt jump shot from 18 ft,,89,104
432,4,4:53.0,,W. Chandler misses 2-pt layup from 3 ft,89,104
433,4,4:51.0,Defensive rebound by J. Wiley,,89,104
434,4,4:47.0,Turnover by S. Kilpatrick (bad pass; steal by G. Harris),,89,104
435,4,4:46.0,,Personal foul by S. Kilpatrick (drawn by J. Murray),89,104
436,4,4:29.0,,N. Jokić makes 2-pt layup from 1 ft,89,106
437,4,4:16.0,Turnover by I. Whitehead (bad pass; steal by J. Murray),,89,106
438,4,4:11.0,,J. Murray misses 3-pt jump shot from 25 ft,89,106
439,4,4:08.0,,Offensive rebound by J. Murray,89,106
440,4,3:56.0,,N. Jokić misses 3-pt jump shot from 25 ft,89,106
441,4,3:53.0,Defensive rebound by J. Wiley,,89,106
442,4,3:43.0,T. Zeller makes 2-pt hook shot from 4 ft (assist by C. LeVert),,91,106
443,4,3:17.0,,N. Jokić makes 2-pt jump shot from 9 ft,91,108
444,4,2:59.0,Shooting foul by N. Jokić (drawn by T. Zeller),,91,108
445,4,2:59.0,,E. Mudiay enters the game for W. Chandler,91,108
446,4,2:59.0,,M. Beasley enters the game for G. Harris,91,108
447,4,2:59.0,,T. Lyles enters the game for N. Jokić,91,108
448,4,2:59.0,T. Zeller makes free throw 1 of 2,,92,108
449,4,2:59.0,T. Zeller makes free throw 2 of 2,,93,108
450,4,2:47.0,,W. Barton misses 2-pt jump shot from 15 ft,93,108
451,4,2:43.0,Defensive rebound by C. LeVert,,93,108
452,4,2:28.0,S. Kilpatrick makes 3-pt jump shot from 24 ft,,96,108
453,4,2:11.0,,M. Beasley makes 2-pt layup from 2 ft (assist by W. Barton),96,110
454,4,1:59.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,96,110
455,4,1:55.0,,Defensive rebound by W. Barton,96,110
456,4,1:51.0,,Turnover by W. Barton (bad pass; steal by I. Whitehead),96,110
457,4,1:48.0,C. LeVert makes 2-pt layup from 2 ft (assist by I. Whitehead),,98,110
458,4,1:48.0,Shooting foul by M. Beasley (drawn by C. LeVert),,98,110
459,4,1:48.0,C. LeVert misses free throw 1 of 1,,98,110
460,4,1:46.0,,Defensive rebound by W. Barton,98,110
461,4,1:27.0,,T. Lyles makes 2-pt layup from 2 ft (assist by W. Barton),98,112
462,4,1:12.0,Personal foul by M. Beasley (drawn by T. Zeller),,98,112
463,4,1:12.0,T. Zeller makes free throw 1 of 2,,99,112
464,4,1:12.0,T. Zeller makes free throw 2 of 2,,100,112
465,4,0:53.0,,Offensive foul by W. Barton (drawn by T. Zeller),100,112
466,4,0:53.0,,Turnover by W. Barton (offensive foul),100,112
467,4,0:43.0,Shooting foul by W. Barton (drawn by C. LeVert),,100,112
468,4,0:43.0,C. LeVert makes free throw 1 of 3,,101,112
469,4,0:43.0,C. LeVert misses free throw 2 of 3,,101,112
470,4,0:43.0,Offensive rebound by Team,,101,112
471,4,0:43.0,C. LeVert makes free throw 3 of 3,,102,112
472,4,0:23.0,,W. Barton misses 2-pt layup from 3 ft (block by C. LeVert),102,112
473,4,0:19.0,Defensive rebound by T. Zeller,,102,112
474,4,0:16.0,I. Whitehead makes 2-pt jump shot from 6 ft,,104,112
