,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
152,2,7:48.0,,D. Jordan enters the game for B. Marjanović,40,26
153,2,7:35.0,K. Anderson makes 2-pt layup from 3 ft (assist by B. Forbes),,42,26
154,2,7:25.0,,L. Williams misses 2-pt jump shot from 1 ft (block by D. Green),42,26
155,2,7:25.0,,Offensive rebound by Team,42,26
156,2,7:25.0,,T. Harris enters the game for M. Harrell,42,26
157,2,7:16.0,,T. Harris makes 2-pt jump shot from 13 ft (assist by D. Jordan),42,28
158,2,7:03.0,B. Forbes misses 2-pt jump shot from 20 ft,,42,28
159,2,6:59.0,,Defensive rebound by D. Jordan,42,28
160,2,6:56.0,,Turnover by L. Williams (bad pass; steal by D. Murray),42,28
161,2,6:55.0,Shooting foul by L. Williams (drawn by D. Murray),,42,28
162,2,6:55.0,D. Murray makes free throw 1 of 2,,43,28
163,2,6:55.0,P. Mills enters the game for B. Forbes,,43,28
164,2,6:55.0,D. Murray makes free throw 2 of 2,,44,28
165,2,6:38.0,,A. Rivers misses 2-pt layup from 7 ft (block by L. Aldridge),44,28
166,2,6:36.0,Defensive rebound by D. Murray,,44,28
167,2,6:34.0,D. Murray misses 2-pt jump shot from 15 ft,,44,28
168,2,6:32.0,Offensive rebound by K. Anderson,,44,28
169,2,6:32.0,K. Anderson misses 2-pt layup from 1 ft,,44,28
170,2,6:30.0,Offensive rebound by K. Anderson,,44,28
171,2,6:30.0,K. Anderson makes 2-pt layup from 2 ft,,46,28
172,2,6:30.0,Shooting foul by A. Rivers (drawn by K. Anderson),,46,28
173,2,6:30.0,K. Anderson misses free throw 1 of 1,,46,28
174,2,6:23.0,,Defensive rebound by D. Jordan,46,28
175,2,6:21.0,,T. Wallace misses 2-pt jump shot from 7 ft (block by K. Anderson),46,28
176,2,6:19.0,,Offensive rebound by Team,46,28
177,2,6:19.0,,Personal foul by K. Anderson (drawn by T. Harris),46,28
178,2,6:10.0,,T. Harris makes 2-pt layup from 1 ft,46,30
179,2,5:57.0,Shooting foul by T. Harris (drawn by D. Green),,46,30
180,2,5:57.0,D. Green makes free throw 1 of 2,,47,30
181,2,5:57.0,D. Green misses free throw 2 of 2,,47,30
182,2,5:54.0,,Defensive rebound by D. Jordan,47,30
183,2,5:48.0,,L. Williams misses 2-pt jump shot from 7 ft,47,30
184,2,5:46.0,Defensive rebound by L. Aldridge,,47,30
185,2,5:30.0,L. Aldridge misses 3-pt jump shot from 23 ft,,47,30
186,2,5:28.0,,Defensive rebound by D. Jordan,47,30
187,2,5:24.0,,T. Wallace misses 2-pt layup from 2 ft (block by K. Anderson),47,30
188,2,5:21.0,Defensive rebound by D. Green,,47,30
189,2,5:18.0,D. Murray makes 2-pt dunk from 2 ft (assist by P. Mills),,49,30
190,2,4:49.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by T. Wallace),49,33
191,2,4:33.0,P. Mills misses 3-pt jump shot from 26 ft,,49,33
192,2,4:31.0,,Defensive rebound by D. Jordan,49,33
193,2,4:19.0,,T. Harris misses 2-pt jump shot from 9 ft,49,33
194,2,4:17.0,Defensive rebound by L. Aldridge,,49,33
195,2,4:10.0,Turnover by D. Murray (lost ball; steal by T. Wallace),,49,33
196,2,4:07.0,,T. Harris makes 2-pt layup from 2 ft (assist by T. Wallace),49,35
197,2,3:47.0,Turnover by D. Green (bad pass; steal by T. Harris),,49,35
198,2,3:42.0,,Personal foul by D. Green (drawn by L. Williams),49,35
199,2,3:42.0,,S. Thornwell enters the game for T. Wallace,49,35
200,2,3:42.0,T. Parker enters the game for D. Murray,,49,35
201,2,3:42.0,M. Ginóbili enters the game for D. Green,,49,35
202,2,3:34.0,,A. Rivers misses 2-pt jump shot from 9 ft,49,35
203,2,3:33.0,,Offensive rebound by D. Jordan,49,35
204,2,3:33.0,,D. Jordan makes 2-pt layup from 1 ft,49,37
205,2,3:33.0,San Antonio full timeout,,49,37
206,2,3:33.0,R. Gay enters the game for K. Anderson,,49,37
207,2,3:19.0,M. Ginóbili misses 2-pt jump shot from 2 ft,,49,37
208,2,3:15.0,,Defensive rebound by T. Harris,49,37
209,2,3:10.0,,D. Jordan makes 2-pt layup from 3 ft (assist by T. Harris),49,39
210,2,2:47.0,R. Gay misses 2-pt jump shot from 13 ft,,49,39
211,2,2:45.0,,Defensive rebound by S. Thornwell,49,39
212,2,2:38.0,,L. Williams misses 2-pt jump shot at rim,49,39
213,2,2:35.0,,Offensive rebound by S. Thornwell,49,39
214,2,2:33.0,,T. Harris makes 2-pt jump shot from 17 ft (assist by S. Thornwell),49,41
215,2,2:22.0,Turnover by M. Ginóbili (bad pass; steal by A. Rivers),,49,41
216,2,2:03.0,,T. Harris makes 2-pt jump shot from 4 ft,49,43
217,2,1:43.0,R. Gay makes 2-pt jump shot from 10 ft,,51,43
218,2,1:42.0,,LA Clippers full timeout,51,43
219,2,1:42.0,,M. Harrell enters the game for L. Williams,51,43
220,2,1:42.0,,T. Wallace enters the game for T. Harris,51,43
221,2,1:23.0,,M. Harrell makes 2-pt hook shot from 1 ft (assist by A. Rivers),51,45
222,2,1:04.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,51,45
223,2,1:02.0,,Defensive rebound by D. Jordan,51,45
224,2,0:50.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by A. Rivers),51,47
225,2,0:33.0,T. Parker makes 2-pt jump shot from 17 ft,,53,47
226,2,0:28.0,,A. Rivers makes 2-pt jump shot from 1 ft,53,49
227,2,0:08.0,R. Gay makes 3-pt jump shot from 26 ft (assist by T. Parker),,56,49
228,2,0:01.0,,A. Rivers misses 2-pt jump shot from 19 ft,56,49
229,2,0:01.0,,Offensive rebound by Team,56,49
230,3,11:43.0,P. Mills makes 3-pt jump shot from 27 ft (assist by K. Anderson),,59,49
231,3,11:24.0,,A. Rivers misses 2-pt jump shot from 2 ft,59,49
232,3,11:24.0,,Offensive rebound by D. Jordan,59,49
233,3,11:24.0,,D. Jordan misses 2-pt layup at rim,59,49
234,3,11:24.0,,Offensive rebound by D. Jordan,59,49
235,3,11:24.0,,Shooting foul by L. Aldridge (drawn by D. Jordan),59,49
236,3,11:24.0,,D. Jordan makes free throw 1 of 2,59,50
237,3,11:24.0,,D. Jordan misses free throw 2 of 2,59,50
238,3,11:22.0,Defensive rebound by K. Anderson,,59,50
239,3,11:11.0,D. Green misses 3-pt jump shot from 23 ft,,59,50
240,3,11:08.0,,Defensive rebound by S. Thornwell,59,50
241,3,10:55.0,,Shooting foul by D. Green (drawn by T. Harris),59,50
242,3,10:55.0,,T. Harris misses free throw 1 of 2,59,50
243,3,10:55.0,,Offensive rebound by Team,59,50
244,3,10:55.0,,T. Harris makes free throw 2 of 2,59,51
245,3,10:36.0,P. Mills makes 2-pt jump shot from 23 ft,,61,51
246,3,10:23.0,,A. Rivers misses 3-pt jump shot from 25 ft,61,51
247,3,10:20.0,Defensive rebound by K. Anderson,,61,51
248,3,10:01.0,D. Murray misses 2-pt jump shot from 11 ft,,61,51
249,3,9:58.0,,Defensive rebound by D. Jordan,61,51
250,3,9:39.0,,T. Wallace misses 3-pt jump shot from 23 ft,61,51
251,3,9:35.0,Defensive rebound by K. Anderson,,61,51
252,3,9:30.0,Personal block foul by T. Wallace (drawn by P. Mills),,61,51
253,3,9:24.0,L. Aldridge misses 2-pt jump shot from 17 ft,,61,51
254,3,9:21.0,,Defensive rebound by T. Harris,61,51
255,3,9:12.0,,Personal block foul by P. Mills (drawn by T. Wallace),61,51
256,3,9:00.0,,S. Thornwell makes 2-pt layup from 2 ft (assist by A. Rivers),61,53
257,3,8:36.0,K. Anderson misses 2-pt hook shot from 14 ft,,61,53
258,3,8:34.0,,Defensive rebound by D. Jordan,61,53
259,3,8:34.0,,Shooting foul by P. Mills (drawn by T. Harris),61,53
260,3,8:34.0,,T. Harris makes free throw 1 of 2,61,54
261,3,8:34.0,,T. Harris makes free throw 2 of 2,61,55
262,3,8:18.0,L. Aldridge makes 2-pt jump shot from 15 ft,,63,55
263,3,8:03.0,,D. Jordan misses 2-pt layup from 1 ft (block by L. Aldridge),63,55
264,3,8:03.0,,Offensive rebound by Team,63,55
265,3,8:00.0,,T. Harris misses 2-pt jump shot from 16 ft,63,55
266,3,7:57.0,Defensive rebound by L. Aldridge,,63,55
267,3,7:53.0,Personal foul by S. Thornwell (drawn by D. Murray),,63,55
268,3,7:53.0,,L. Williams enters the game for T. Wallace,63,55
269,3,7:50.0,Personal foul by D. Jordan (drawn by L. Aldridge),,63,55
270,3,7:39.0,L. Aldridge misses 2-pt jump shot from 20 ft,,63,55
271,3,7:36.0,,Defensive rebound by T. Harris,63,55
272,3,7:31.0,,T. Harris misses 2-pt jump shot from 3 ft,63,55
273,3,7:31.0,,Offensive rebound by Team,63,55
274,3,7:31.0,Loose ball foul by D. Green (drawn by D. Jordan),,63,55
275,3,7:31.0,,D. Jordan misses free throw 1 of 2,63,55
276,3,7:31.0,,Offensive rebound by Team,63,55
277,3,7:31.0,M. Ginóbili enters the game for D. Green,,63,55
278,3,7:31.0,,D. Jordan makes free throw 2 of 2,63,56
279,3,7:13.0,M. Ginóbili misses 2-pt hook shot from 3 ft (block by D. Jordan),,63,56
280,3,7:10.0,,Defensive rebound by T. Harris,63,56
281,3,6:58.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by T. Harris),63,59
282,3,6:56.0,San Antonio full timeout,,63,59
283,3,6:43.0,P. Mills misses 3-pt jump shot from 27 ft,,63,59
284,3,6:39.0,,Defensive rebound by D. Jordan,63,59
285,3,6:20.0,,Shooting foul by L. Aldridge (drawn by S. Thornwell),63,59
286,3,6:20.0,,S. Thornwell makes free throw 1 of 2,63,60
287,3,6:20.0,,S. Thornwell makes free throw 2 of 2,63,61
288,3,6:00.0,P. Mills misses 3-pt jump shot from 27 ft,,63,61
289,3,5:56.0,,Defensive rebound by T. Harris,63,61
290,3,5:51.0,,T. Harris misses 2-pt jump shot from 17 ft,63,61
291,3,5:51.0,Defensive rebound by Team,,63,61
292,3,5:51.0,,Loose ball foul by D. Jordan (drawn by L. Aldridge),63,61
293,3,5:51.0,T. Parker enters the game for D. Murray,,63,61
294,3,5:40.0,M. Ginóbili misses 2-pt layup from 1 ft,,63,61
295,3,5:37.0,,Defensive rebound by T. Harris,63,61
296,3,5:30.0,,S. Thornwell misses 2-pt layup from 1 ft (block by L. Aldridge),63,61
297,3,5:29.0,,Offensive rebound by D. Jordan,63,61
298,3,5:29.0,,D. Jordan makes 2-pt layup from 1 ft,63,63
299,3,5:29.0,,Shooting foul by T. Parker (drawn by D. Jordan),63,63
300,3,5:29.0,B. Forbes enters the game for P. Mills,,63,63
301,3,5:29.0,,D. Jordan makes free throw 1 of 1,63,64
302,3,5:23.0,Personal foul by D. Jordan (drawn by M. Ginóbili),,63,64
303,3,5:23.0,M. Ginóbili makes free throw 1 of 2,,64,64
304,3,5:23.0,M. Ginóbili makes free throw 2 of 2,,65,64
305,3,5:07.0,,L. Williams misses 2-pt jump shot from 20 ft,65,64
306,3,5:02.0,Defensive rebound by M. Ginóbili,,65,64
307,3,4:58.0,M. Ginóbili misses 2-pt layup from 2 ft,,65,64
308,3,4:54.0,,Defensive rebound by D. Jordan,65,64
309,3,4:43.0,,Turnover by T. Harris (bad pass; steal by L. Aldridge),65,64
310,3,4:28.0,L. Aldridge makes 2-pt hook shot from 4 ft,,67,64
311,3,4:10.0,,A. Rivers misses 3-pt jump shot from 26 ft,67,64
312,3,4:07.0,,Offensive rebound by L. Williams,67,64
313,3,4:02.0,,Turnover by T. Harris (bad pass; steal by L. Aldridge),67,64
314,3,3:57.0,L. Aldridge makes 2-pt layup from 1 ft (assist by M. Ginóbili),,69,64
315,3,3:57.0,Shooting foul by S. Thornwell (drawn by L. Aldridge),,69,64
316,3,3:57.0,,LA Clippers full timeout,69,64
317,3,3:57.0,R. Gay enters the game for K. Anderson,,69,64
318,3,3:57.0,L. Aldridge makes free throw 1 of 1,,70,64
319,3,3:34.0,,Shooting foul by T. Parker (drawn by A. Rivers),70,64
320,3,3:34.0,,A. Rivers makes free throw 1 of 2,70,65
321,3,3:34.0,,M. Harrell enters the game for D. Jordan,70,65
322,3,3:34.0,,A. Rivers makes free throw 2 of 2,70,66
323,3,3:21.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,73,66
324,3,2:58.0,,T. Harris makes 2-pt jump shot from 2 ft (assist by A. Rivers),73,68
325,3,2:44.0,T. Parker makes 3-pt jump shot from 23 ft (assist by B. Forbes),,76,68
326,3,2:31.0,,A. Rivers misses 3-pt jump shot from 25 ft,76,68
327,3,2:27.0,Defensive rebound by B. Forbes,,76,68
328,3,2:20.0,T. Parker misses 2-pt jump shot from 4 ft,,76,68
329,3,2:16.0,Offensive rebound by L. Aldridge,,76,68
330,3,2:16.0,L. Aldridge makes 2-pt layup at rim,,78,68
331,3,2:08.0,,T. Wallace enters the game for A. Rivers,78,68
332,3,2:02.0,,L. Williams misses 2-pt jump shot from 17 ft,78,68
333,3,1:59.0,Defensive rebound by R. Gay,,78,68
334,3,1:43.0,L. Aldridge misses 2-pt jump shot from 18 ft,,78,68
335,3,1:42.0,Offensive rebound by Team,,78,68
336,3,1:42.0,,Loose ball foul by T. Wallace (drawn by R. Gay),78,68
337,3,1:42.0,R. Gay misses free throw 1 of 2,,78,68
338,3,1:42.0,Offensive rebound by Team,,78,68
339,3,1:42.0,,C. Williams enters the game for S. Thornwell,78,68
340,3,1:42.0,R. Gay makes free throw 2 of 2,,79,68
341,3,1:34.0,,Personal foul by T. Parker (drawn by L. Williams),79,68
342,3,1:34.0,,L. Williams makes free throw 1 of 2,79,69
343,3,1:34.0,,L. Williams makes free throw 2 of 2,79,70
344,3,1:16.0,B. Forbes makes 2-pt jump shot from 22 ft (assist by L. Aldridge),,81,70
345,3,0:57.0,,T. Harris makes 2-pt jump shot from 11 ft,81,72
346,3,0:38.0,L. Aldridge misses 2-pt jump shot from 14 ft,,81,72
347,3,0:35.0,,Defensive rebound by C. Williams,81,72
348,3,0:33.0,,Turnover by T. Harris (bad pass; steal by B. Forbes),81,72
349,3,0:27.0,B. Forbes misses 2-pt layup from 4 ft,,81,72
350,3,0:26.0,Offensive rebound by L. Aldridge,,81,72
351,3,0:26.0,Shooting foul by T. Harris (drawn by L. Aldridge),,81,72
352,3,0:26.0,L. Aldridge makes free throw 1 of 2,,82,72
353,3,0:26.0,,A. Rivers enters the game for C. Williams,82,72
354,3,0:26.0,D. Murray enters the game for T. Parker,,82,72
355,3,0:26.0,L. Aldridge makes free throw 2 of 2,,83,72
356,3,0:05.0,,L. Williams misses 2-pt jump shot from 19 ft,83,72
357,3,0:03.0,Defensive rebound by R. Gay,,83,72
358,3,0:00.0,R. Gay misses 3-pt jump shot from 48 ft,,83,72
359,3,0:00.0,Offensive rebound by Team,,83,72
360,4,11:44.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by B. Marjanović),83,74
361,4,11:27.0,B. Forbes makes 2-pt jump shot from 15 ft (assist by P. Gasol),,85,74
362,4,11:03.0,,M. Harrell makes 2-pt layup at rim (assist by A. Rivers),85,76
363,4,10:48.0,D. Green misses 2-pt jump shot from 6 ft,,85,76
364,4,10:45.0,,Defensive rebound by B. Marjanović,85,76
365,4,10:36.0,,Turnover by M. Harrell (lost ball; steal by D. Green),85,76
366,4,10:32.0,B. Forbes misses 3-pt jump shot from 26 ft,,85,76
367,4,10:29.0,Offensive rebound by R. Gay,,85,76
368,4,10:20.0,R. Gay misses 2-pt jump shot from 10 ft,,85,76
369,4,10:16.0,,Defensive rebound by M. Harrell,85,76
370,4,10:10.0,,Shooting foul by B. Forbes (drawn by A. Rivers),85,76
371,4,10:10.0,,A. Rivers makes free throw 1 of 2,85,77
372,4,10:10.0,,A. Rivers makes free throw 2 of 2,85,78
373,4,9:44.0,D. Green misses 2-pt jump shot from 19 ft,,85,78
374,4,9:42.0,,Defensive rebound by M. Harrell,85,78
375,4,9:34.0,,Shooting foul by D. Green (drawn by M. Harrell),85,78
376,4,9:34.0,,M. Harrell makes free throw 1 of 2,85,79
377,4,9:34.0,P. Mills enters the game for B. Forbes,,85,79
378,4,9:34.0,K. Anderson enters the game for R. Gay,,85,79
379,4,9:34.0,,M. Harrell misses free throw 2 of 2,85,79
380,4,9:31.0,Defensive rebound by D. Murray,,85,79
381,4,9:20.0,D. Murray makes 2-pt jump shot from 7 ft,,87,79
382,4,9:04.0,,T. Wallace misses 2-pt hook shot from 3 ft,87,79
383,4,9:01.0,,Offensive rebound by B. Marjanović,87,79
384,4,9:01.0,,Shooting foul by D. Murray (drawn by B. Marjanović),87,79
