,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
26,1,8:24.0,,Shooting foul by L. James (drawn by L. Babbitt),13,8
27,1,8:24.0,,L. Babbitt makes free throw 1 of 2,13,9
28,1,8:24.0,,L. Babbitt makes free throw 2 of 2,13,10
29,1,8:13.0,J. Crowder misses 3-pt jump shot from 25 ft,,13,10
30,1,8:09.0,Offensive rebound by K. Love,,13,10
31,1,8:05.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Smith),,15,10
32,1,7:53.0,,D. Schröder makes 2-pt layup from 1 ft,15,12
33,1,7:44.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Smith),,18,12
34,1,7:28.0,,J. Collins makes 2-pt jump shot from 15 ft (assist by D. Schröder),18,14
35,1,7:17.0,J. Calderón misses 2-pt jump shot from 19 ft,,18,14
36,1,7:14.0,,Defensive rebound by T. Prince,18,14
37,1,7:02.0,,J. Collins makes 2-pt layup from 4 ft (assist by T. Prince),18,16
38,1,7:02.0,,Shooting foul by J. Smith (drawn by J. Collins),18,16
39,1,7:02.0,,J. Collins makes free throw 1 of 1,18,17
40,1,6:48.0,Turnover by J. Smith (bad pass; steal by J. Collins),,18,17
41,1,6:27.0,,K. Bazemore misses 2-pt jump shot from 9 ft,18,17
42,1,6:19.0,,Offensive rebound by J. Collins,18,17
43,1,6:19.0,,J. Collins misses 2-pt layup at rim,18,17
44,1,6:19.0,,Offensive rebound by J. Collins,18,17
45,1,6:16.0,,J. Collins makes 2-pt layup at rim,18,19
46,1,6:03.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by J. Crowder),,21,19
47,1,5:52.0,,Turnover by D. Schröder (bad pass; steal by L. James),21,19
48,1,5:43.0,J. Crowder makes 2-pt layup from 2 ft (assist by L. James),,23,19
49,1,5:20.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by L. Babbitt),23,22
50,1,5:01.0,Turnover by K. Love (traveling),,23,22
51,1,5:01.0,,M. Belinelli enters the game for L. Babbitt,23,22
52,1,5:01.0,,E. İlyasova enters the game for K. Bazemore,23,22
53,1,4:50.0,,D. Schröder makes 2-pt layup from 1 ft,23,24
54,1,4:31.0,J. Crowder misses 2-pt jump shot from 21 ft,,23,24
55,1,4:28.0,Offensive rebound by K. Love,,23,24
56,1,4:26.0,K. Love misses 2-pt layup from 1 ft (block by J. Collins),,23,24
57,1,4:26.0,,Defensive rebound by D. Schröder,23,24
58,1,4:21.0,,D. Schröder misses 3-pt jump shot from 24 ft,23,24
59,1,4:21.0,,Offensive rebound by J. Collins,23,24
60,1,4:17.0,,J. Collins makes 2-pt layup at rim,23,26
61,1,4:17.0,Cleveland full timeout,,23,26
62,1,4:07.0,Turnover by K. Love (bad pass; steal by E. İlyasova),,23,26
63,1,4:02.0,,T. Prince misses 2-pt layup from 2 ft,23,26
64,1,3:58.0,Defensive rebound by L. James,,23,26
65,1,3:55.0,Shooting foul by J. Collins (drawn by L. James),,23,26
66,1,3:55.0,L. James makes free throw 1 of 2,,24,26
67,1,3:55.0,,D. Bembry enters the game for T. Prince,24,26
68,1,3:55.0,D. Wade enters the game for J. Calderón,,24,26
69,1,3:55.0,L. James makes free throw 2 of 2,,25,26
70,1,3:47.0,,D. Schröder misses 3-pt jump shot from 26 ft,25,26
71,1,3:40.0,,Offensive rebound by J. Collins,25,26
72,1,3:37.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by D. Bembry),25,29
73,1,3:21.0,D. Wade misses 2-pt jump shot from 11 ft,,25,29
74,1,3:19.0,Offensive rebound by K. Love,,25,29
75,1,3:19.0,Personal foul by J. Collins (drawn by K. Love),,25,29
76,1,3:19.0,,I. Taylor enters the game for D. Schröder,25,29
77,1,3:09.0,Def 3 sec tech foul by J. Collins,,25,29
78,1,3:09.0,K. Love makes technical free throw,,26,29
79,1,3:09.0,,T. Cavanaugh enters the game for J. Collins,26,29
80,1,3:01.0,D. Wade makes 2-pt layup from 1 ft (assist by L. James),,28,29
81,1,2:48.0,,E. İlyasova misses 3-pt jump shot from 22 ft,28,29
82,1,2:48.0,Defensive rebound by L. James,,28,29
83,1,2:40.0,L. James makes 2-pt layup from 2 ft (assist by J. Smith),,30,29
84,1,2:40.0,Shooting foul by D. Bembry (drawn by L. James),,30,29
85,1,2:40.0,L. James makes free throw 1 of 1,,31,29
86,1,2:28.0,,D. Bembry makes 2-pt dunk from 1 ft,31,31
87,1,2:10.0,Shooting foul by I. Taylor (drawn by J. Crowder),,31,31
88,1,2:10.0,J. Crowder misses free throw 1 of 2,,31,31
89,1,2:10.0,Offensive rebound by Team,,31,31
90,1,2:10.0,K. Korver enters the game for K. Love,,31,31
91,1,2:10.0,C. Frye enters the game for J. Smith,,31,31
92,1,2:10.0,J. Crowder makes free throw 2 of 2,,32,31
93,1,1:57.0,,T. Cavanaugh misses 3-pt jump shot from 23 ft,32,31
94,1,1:54.0,Defensive rebound by D. Wade,,32,31
95,1,1:49.0,L. James makes 2-pt dunk from 1 ft,,34,31
96,1,1:34.0,,Personal foul by J. Crowder (drawn by M. Belinelli),34,31
97,1,1:34.0,,M. Belinelli makes free throw 1 of 2,34,32
98,1,1:34.0,J. Green enters the game for J. Crowder,,34,32
99,1,1:34.0,,M. Belinelli makes free throw 2 of 2,34,33
100,1,1:16.0,,Offensive charge foul by J. Green (drawn by E. İlyasova),34,33
101,1,1:16.0,Turnover by J. Green (offensive foul),,34,33
102,1,1:16.0,C. Osman enters the game for L. James,,34,33
103,1,1:01.0,,Turnover by D. Bembry (bad pass; steal by C. Osman),34,33
104,1,0:55.0,K. Korver makes 3-pt jump shot from 22 ft (assist by D. Wade),,37,33
105,1,0:42.0,,D. Bembry misses 2-pt layup from 1 ft,37,33
106,1,0:39.0,Defensive rebound by C. Frye,,37,33
107,1,0:34.0,Shooting foul by E. İlyasova (drawn by J. Green),,37,33
108,1,0:34.0,J. Green makes free throw 1 of 2,,38,33
109,1,0:34.0,J. Green makes free throw 2 of 2,,39,33
110,1,0:24.0,,E. İlyasova makes 2-pt jump shot from 19 ft (assist by T. Cavanaugh),39,35
111,1,0:05.0,D. Wade makes 3-pt jump shot from 26 ft,,42,35
112,1,0:00.0,,M. Belinelli misses 3-pt jump shot from 45 ft,42,35
113,1,0:00.0,,Offensive rebound by Team,42,35
114,2,11:49.0,Offensive foul by K. Korver (drawn by E. İlyasova),,42,35
115,2,11:49.0,Turnover by K. Korver (offensive foul),,42,35
116,2,11:35.0,,I. Taylor misses 3-pt jump shot from 25 ft,42,35
117,2,11:29.0,,Offensive rebound by T. Cavanaugh,42,35
118,2,11:27.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by T. Cavanaugh),42,38
119,2,11:10.0,C. Osman misses 2-pt layup from 2 ft (block by M. Belinelli),,42,38
120,2,11:10.0,Offensive rebound by Team,,42,38
121,2,11:10.0,,L. Babbitt enters the game for T. Cavanaugh,42,38
122,2,11:07.0,K. Korver misses 2-pt jump shot from 17 ft,,42,38
123,2,11:02.0,,Defensive rebound by D. Bembry,42,38
124,2,10:56.0,,I. Taylor misses 3-pt jump shot from 23 ft,42,38
125,2,10:54.0,Defensive rebound by Team,,42,38
126,2,10:41.0,Shooting foul by I. Taylor (drawn by D. Wade),,42,38
127,2,10:41.0,D. Wade makes free throw 1 of 2,,43,38
128,2,10:41.0,D. Wade makes free throw 2 of 2,,44,38
129,2,10:25.0,,E. İlyasova makes 2-pt dunk from 1 ft (assist by D. Bembry),44,40
130,2,10:08.0,K. Korver misses 2-pt jump shot from 20 ft,,44,40
131,2,10:04.0,,Defensive rebound by M. Belinelli,44,40
132,2,9:58.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by M. Belinelli),44,43
133,2,9:38.0,D. Wade makes 3-pt jump shot from 25 ft,,47,43
134,2,9:22.0,,L. Babbitt makes 3-pt jump shot from 26 ft (assist by M. Belinelli),47,46
135,2,9:06.0,C. Frye makes 2-pt layup from 1 ft (assist by J. Green),,49,46
136,2,8:54.0,,Shooting foul by C. Osman (drawn by M. Belinelli),49,46
137,2,8:54.0,,M. Belinelli makes free throw 1 of 3,49,47
138,2,8:54.0,,M. Belinelli makes free throw 2 of 3,49,48
139,2,8:54.0,,M. Plumlee enters the game for E. İlyasova,49,48
140,2,8:54.0,L. James enters the game for C. Frye,,49,48
141,2,8:54.0,,T. Prince enters the game for L. Babbitt,49,48
142,2,8:54.0,,M. Belinelli makes free throw 3 of 3,49,49
143,2,8:46.0,K. Korver misses 3-pt jump shot from 25 ft (block by D. Bembry),,49,49
144,2,8:42.0,,Defensive rebound by M. Belinelli,49,49
145,2,8:42.0,,Turnover by M. Belinelli (bad pass),49,49
146,2,8:42.0,,L. Babbitt enters the game for D. Bembry,49,49
147,2,8:29.0,J. Green misses 2-pt jump shot from 13 ft,,49,49
148,2,8:26.0,,Defensive rebound by I. Taylor,49,49
149,2,8:06.0,,M. Belinelli misses 2-pt jump shot from 1 ft (block by J. Green),49,49
150,2,8:05.0,,Offensive rebound by M. Belinelli,49,49
151,2,8:05.0,,M. Belinelli makes 2-pt layup from 1 ft,49,51
152,2,8:05.0,,Shooting foul by J. Green (drawn by M. Belinelli),49,51
153,2,8:05.0,J. Smith enters the game for C. Osman,,49,51
154,2,8:05.0,,M. Belinelli misses free throw 1 of 1,49,51
155,2,8:05.0,,D. Schröder enters the game for I. Taylor,49,51
156,2,8:05.0,,E. İlyasova enters the game for L. Babbitt,49,51
157,2,7:59.0,Defensive rebound by D. Wade,,49,51
158,2,7:45.0,J. Green misses 2-pt hook shot from 7 ft,,49,51
159,2,7:41.0,,Defensive rebound by M. Plumlee,49,51
160,2,7:35.0,,Turnover by M. Belinelli (traveling),49,51
161,2,7:35.0,K. Love enters the game for J. Green,,49,51
162,2,7:35.0,,K. Bazemore enters the game for M. Belinelli,49,51
163,2,7:23.0,K. Love misses 3-pt jump shot from 23 ft,,49,51
164,2,7:19.0,,Defensive rebound by E. İlyasova,49,51
165,2,7:11.0,,T. Prince misses 3-pt jump shot from 25 ft,49,51
166,2,7:08.0,Defensive rebound by L. James,,49,51
167,2,7:03.0,J. Smith misses 3-pt jump shot from 22 ft,,49,51
168,2,7:01.0,,Defensive rebound by E. İlyasova,49,51
169,2,6:48.0,,D. Schröder makes 3-pt jump shot from 24 ft,49,54
170,2,6:27.0,K. Love makes 2-pt hook shot from 3 ft (assist by L. James),,51,54
171,2,6:12.0,,D. Schröder makes 2-pt layup from 1 ft,51,56
172,2,5:56.0,K. Korver misses 3-pt jump shot from 22 ft,,51,56
173,2,5:53.0,Offensive rebound by K. Love,,51,56
174,2,5:52.0,K. Love misses 2-pt layup at rim (block by E. İlyasova),,51,56
175,2,5:52.0,Offensive rebound by K. Love,,51,56
176,2,5:51.0,Turnover by K. Love (bad pass),,51,56
177,2,5:51.0,,Atlanta full timeout,51,56
178,2,5:51.0,J. Crowder enters the game for K. Korver,,51,56
179,2,5:38.0,,T. Prince makes 2-pt jump shot from 12 ft,51,58
180,2,5:24.0,Personal foul by E. İlyasova (drawn by L. James),,51,58
181,2,5:24.0,,J. Collins enters the game for M. Plumlee,51,58
182,2,5:17.0,D. Wade misses 3-pt jump shot from 25 ft,,51,58
183,2,5:14.0,,Defensive rebound by Team,51,58
184,2,5:04.0,,K. Bazemore misses 3-pt jump shot from 24 ft,51,58
185,2,5:02.0,Defensive rebound by Team,,51,58
186,2,5:02.0,,Loose ball foul by J. Collins (drawn by K. Love),51,58
187,2,5:02.0,J. Calderón enters the game for D. Wade,,51,58
188,2,4:47.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by L. James),,54,58
189,2,4:20.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by K. Bazemore),54,61
190,2,3:53.0,Turnover by Team (shot clock),,54,61
191,2,3:53.0,,M. Belinelli enters the game for J. Collins,54,61
192,2,3:32.0,,T. Prince misses 2-pt layup from 3 ft (block by L. James),54,61
193,2,3:29.0,Defensive rebound by J. Crowder,,54,61
194,2,3:17.0,J. Crowder makes 2-pt layup from 1 ft (assist by L. James),,56,61
195,2,3:03.0,,D. Schröder makes 2-pt layup from 2 ft,56,63
196,2,2:47.0,J. Calderón misses 3-pt jump shot from 25 ft,,56,63
197,2,2:44.0,,Defensive rebound by T. Prince,56,63
198,2,2:32.0,,D. Schröder makes 2-pt layup from 1 ft,56,65
199,2,2:11.0,K. Love misses 2-pt jump shot from 11 ft,,56,65
200,2,2:02.0,Offensive rebound by L. James,,56,65
201,2,2:02.0,L. James makes 2-pt layup at rim,,58,65
202,2,1:50.0,,D. Schröder makes 2-pt layup at rim,58,67
203,2,1:49.0,Cleveland full timeout,,58,67
204,2,1:49.0,J. Green enters the game for J. Calderón,,58,67
205,2,1:35.0,K. Love misses 3-pt jump shot from 28 ft,,58,67
206,2,1:31.0,,Defensive rebound by T. Prince,58,67
207,2,1:08.0,,Turnover by Team (shot clock),58,67
208,2,0:57.0,Shooting foul by D. Schröder (drawn by K. Love),,58,67
209,2,0:57.0,K. Love makes free throw 1 of 3,,59,67
210,2,0:57.0,K. Love makes free throw 2 of 3,,60,67
211,2,0:57.0,K. Love makes free throw 3 of 3,,61,67
212,2,0:50.0,,D. Schröder misses 3-pt jump shot from 25 ft,61,67
213,2,0:46.0,Defensive rebound by J. Green,,61,67
214,2,0:32.0,,T. Cavanaugh enters the game for E. İlyasova,61,67
215,2,0:27.0,J. Smith makes 2-pt jump shot from 20 ft,,63,67
216,2,0:03.0,,D. Schröder misses 2-pt layup from 1 ft,63,67
217,2,0:02.0,Defensive rebound by K. Love,,63,67
218,2,0:02.0,Turnover by K. Love (traveling),,63,67
219,2,0:02.0,C. Osman enters the game for J. Green,,63,67
220,2,0:00.0,,K. Bazemore misses 2-pt jump shot from 20 ft,63,67
221,2,0:00.0,,Offensive rebound by Team,63,67
222,3,11:37.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,66,67
223,3,11:21.0,,T. Prince misses 2-pt jump shot from 16 ft,66,67
224,3,11:18.0,Defensive rebound by L. James,,66,67
225,3,11:05.0,Shooting foul by L. Babbitt (drawn by J. Green),,66,67
226,3,11:05.0,J. Green makes free throw 1 of 2,,67,67
227,3,11:05.0,J. Green makes free throw 2 of 2,,68,67
228,3,10:59.0,,D. Schröder misses 2-pt jump shot from 16 ft,68,67
229,3,10:55.0,Defensive rebound by K. Love,,68,67
230,3,10:49.0,K. Love misses 3-pt jump shot from 24 ft,,68,67
231,3,10:49.0,,Defensive rebound by K. Bazemore,68,67
232,3,10:37.0,,Turnover by K. Bazemore (turnover),68,67
233,3,10:29.0,L. James makes 3-pt jump shot from 25 ft,,71,67
234,3,10:27.0,,Atlanta full timeout,71,67
235,3,10:09.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by T. Prince),71,70
236,3,9:47.0,K. Love misses 3-pt jump shot from 25 ft,,71,70
237,3,9:43.0,,Defensive rebound by K. Bazemore,71,70
238,3,9:40.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by D. Schröder),71,73
239,3,9:19.0,J. Green makes 2-pt layup from 1 ft (assist by K. Love),,73,73
240,3,9:05.0,,Turnover by T. Prince (traveling),73,73
241,3,8:48.0,J. Green misses 2-pt jump shot from 13 ft,,73,73
242,3,8:45.0,,Defensive rebound by K. Bazemore,73,73
243,3,8:38.0,,Turnover by D. Schröder (out of bounds lost ball),73,73
244,3,8:14.0,K. Love makes 2-pt jump shot from 16 ft,,75,73
245,3,8:01.0,,Turnover by K. Bazemore (lost ball; steal by J. Green),75,73
246,3,7:56.0,Turnover by L. James (lost ball; steal by K. Bazemore),,75,73
247,3,7:41.0,,D. Schröder makes 2-pt jump shot from 15 ft (assist by L. Babbitt),75,75
248,3,7:23.0,K. Love makes 3-pt jump shot from 22 ft (assist by L. James),,78,75
249,3,7:05.0,,J. Collins makes 2-pt dunk from 1 ft (assist by D. Schröder),78,77
250,3,6:46.0,J. Green makes 2-pt layup from 3 ft (assist by L. James),,80,77
251,3,6:31.0,,L. Babbitt misses 3-pt jump shot from 24 ft,80,77
252,3,6:28.0,Defensive rebound by K. Love,,80,77
253,3,6:24.0,J. Green makes 2-pt dunk from 2 ft (assist by L. James),,82,77
254,3,6:01.0,,Personal foul by J. Smith (drawn by K. Bazemore),82,77
255,3,6:01.0,,E. İlyasova enters the game for T. Prince,82,77
256,3,6:01.0,,D. Bembry enters the game for J. Collins,82,77
257,3,5:48.0,,Shooting foul by L. James (drawn by D. Schröder),82,77
258,3,5:48.0,,D. Schröder makes free throw 1 of 2,82,78
259,3,5:48.0,,T. Prince enters the game for K. Bazemore,82,78
260,3,5:48.0,,D. Schröder makes free throw 2 of 2,82,79
261,3,5:35.0,J. Crowder makes 2-pt jump shot from 22 ft (assist by L. James),,84,79
262,3,5:16.0,,T. Prince misses 2-pt jump shot from 13 ft,84,79
263,3,5:13.0,Defensive rebound by K. Love,,84,79
264,3,5:04.0,J. Smith makes 3-pt jump shot from 23 ft (assist by J. Crowder),,87,79
265,3,5:03.0,,Atlanta full timeout,87,79
266,3,5:03.0,,M. Belinelli enters the game for E. İlyasova,87,79
267,3,5:03.0,,J. Collins enters the game for D. Bembry,87,79
268,3,4:52.0,,L. Babbitt misses 3-pt jump shot from 25 ft,87,79
269,3,4:49.0,Defensive rebound by K. Love,,87,79
270,3,4:36.0,L. James makes 3-pt jump shot from 26 ft (assist by J. Green),,90,79
271,3,4:22.0,,T. Prince misses 3-pt jump shot from 24 ft,90,79
272,3,4:19.0,Defensive rebound by K. Love,,90,79
273,3,4:13.0,Turnover by L. James (bad pass; steal by J. Collins),,90,79
274,3,3:55.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by D. Schröder),90,82
275,3,3:36.0,K. Love makes 3-pt jump shot from 26 ft (assist by J. Crowder),,93,82
276,3,3:24.0,,Technical foul by M. Belinelli,93,82
277,3,3:24.0,K. Love makes technical free throw,,94,82
278,3,3:24.0,,I. Taylor enters the game for L. Babbitt,94,82
279,3,3:24.0,,E. İlyasova enters the game for D. Schröder,94,82
280,3,3:23.0,,Shooting foul by J. Smith (drawn by M. Belinelli),94,82
281,3,3:23.0,,M. Belinelli makes free throw 1 of 3,94,83
282,3,3:23.0,,M. Belinelli makes free throw 2 of 3,94,85
283,3,3:23.0,,M. Belinelli makes free throw 3 of 3,94,85
284,3,3:04.0,L. James misses 3-pt jump shot from 25 ft,,94,85
285,3,3:01.0,,Defensive rebound by J. Collins,94,85
286,3,2:47.0,,I. Taylor misses 2-pt jump shot from 13 ft,94,85
287,3,2:43.0,Defensive rebound by K. Love,,94,85
288,3,2:38.0,J. Green misses 2-pt layup from 2 ft,,94,85
289,3,2:35.0,,Defensive rebound by T. Prince,94,85
290,3,2:31.0,,J. Collins makes 2-pt layup from 1 ft (assist by M. Belinelli),94,87
291,3,2:31.0,Cleveland full timeout,,94,87
292,3,2:31.0,,D. Bembry enters the game for T. Prince,94,87
293,3,2:31.0,C. Frye enters the game for K. Love,,94,87
294,3,2:31.0,D. Wade enters the game for J. Smith,,94,87
295,3,2:31.0,C. Osman enters the game for L. James,,94,87
296,3,2:31.0,J. Calderón enters the game for J. Green,,94,87
297,3,2:31.0,K. Korver enters the game for J. Crowder,,94,87
298,3,2:21.0,K. Korver misses 3-pt jump shot from 24 ft,,94,87
299,3,2:18.0,,Defensive rebound by D. Bembry,94,87
300,3,2:02.0,,D. Bembry makes 2-pt layup from 1 ft,94,89
301,3,1:47.0,C. Frye misses 3-pt jump shot from 24 ft,,94,89
302,3,1:42.0,Offensive rebound by C. Osman,,94,89
303,3,1:39.0,D. Wade makes 3-pt jump shot from 25 ft (assist by C. Osman),,97,89
304,3,1:27.0,,Turnover by I. Taylor (bad pass),97,89
305,3,1:16.0,Turnover by C. Frye (traveling),,97,89
306,3,1:05.0,,Shooting foul by D. Wade (drawn by I. Taylor),97,89
307,3,1:05.0,,I. Taylor misses free throw 1 of 2,97,89
308,3,1:05.0,,Offensive rebound by Team,97,89
309,3,1:05.0,,I. Taylor misses free throw 2 of 2,97,89
310,3,1:02.0,Defensive rebound by C. Osman,,97,89
311,3,0:47.0,Turnover by K. Korver (traveling),,97,89
312,3,0:34.0,,M. Belinelli misses 2-pt jump shot from 20 ft,97,89
313,3,0:31.0,,Offensive rebound by E. İlyasova,97,89
314,3,0:29.0,,E. İlyasova misses 2-pt layup from 1 ft (block by D. Wade),97,89
315,3,0:29.0,Defensive rebound by K. Korver,,97,89
316,3,0:25.0,C. Osman makes 2-pt layup from 1 ft (assist by K. Korver),,99,89
317,3,0:14.0,,Personal foul by C. Osman (drawn by D. Bembry),99,89
318,3,0:14.0,,D. Bembry makes free throw 1 of 2,99,90
319,3,0:14.0,,T. Prince enters the game for M. Belinelli,99,90
320,3,0:14.0,,D. Bembry misses free throw 2 of 2,99,90
321,3,0:12.0,Defensive rebound by C. Osman,,99,90
322,3,0:04.0,D. Wade misses 3-pt jump shot from 24 ft,,99,90
323,3,0:00.0,,Defensive rebound by Team,99,90
324,4,11:48.0,,Turnover by K. Bazemore (bad pass; steal by D. Wade),99,90
325,4,11:28.0,Turnover by K. Korver (traveling),,99,90
326,4,11:12.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by K. Bazemore),99,92
327,4,11:02.0,D. Wade misses 2-pt jump shot from 14 ft,,99,92
328,4,11:02.0,Offensive rebound by C. Osman,,99,92
329,4,10:54.0,D. Wade makes 2-pt dunk at rim (assist by K. Korver),,101,92
330,4,10:39.0,,E. İlyasova makes 2-pt layup at rim (assist by K. Bazemore),101,94
331,4,10:26.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Wade),,104,94
332,4,10:10.0,,Turnover by M. Belinelli (bad pass; steal by D. Wade),104,94
333,4,10:02.0,Turnover by C. Osman (lost ball; steal by E. İlyasova),,104,94
334,4,9:55.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by K. Bazemore),104,97
335,4,9:31.0,C. Osman makes 3-pt jump shot from 25 ft (assist by D. Wade),,107,97
336,4,9:20.0,,Offensive foul by E. İlyasova (drawn by J. Calderón),107,97
337,4,9:20.0,,Turnover by E. İlyasova (offensive foul),107,97
338,4,9:01.0,D. Wade misses 2-pt jump shot from 21 ft,,107,97
339,4,8:57.0,,Personal take foul by J. Calderón (drawn by K. Bazemore),107,97
340,4,8:56.0,,Defensive rebound by M. Belinelli,107,97
341,4,8:48.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by M. Belinelli),107,100
342,4,8:31.0,Turnover by D. Wade (bad pass; steal by D. Bembry),,107,100
343,4,8:27.0,,D. Bembry makes 2-pt layup from 1 ft,107,102
344,4,8:27.0,Cleveland full timeout,,107,102
345,4,8:27.0,,J. Collins enters the game for M. Belinelli,107,102
346,4,8:27.0,L. James enters the game for C. Osman,,107,102
347,4,8:16.0,Personal foul by E. İlyasova (drawn by L. James),,107,102
348,4,8:02.0,L. James misses 3-pt jump shot from 29 ft,,107,102
349,4,7:51.0,Offensive rebound by C. Frye,,107,102
350,4,7:51.0,C. Frye misses 2-pt layup at rim,,107,102
351,4,7:51.0,Offensive rebound by C. Frye,,107,102
352,4,7:49.0,C. Frye makes 2-pt layup at rim,,109,102
353,4,7:42.0,,Turnover by K. Bazemore (lost ball; steal by D. Wade),109,102
354,4,7:36.0,,D. Schröder enters the game for I. Taylor,109,102
355,4,7:36.0,J. Smith enters the game for J. Calderón,,109,102
356,4,7:22.0,Turnover by L. James (lost ball; steal by E. İlyasova),,109,102
357,4,7:15.0,,Shooting foul by C. Frye (drawn by D. Schröder),109,102
358,4,7:15.0,,D. Schröder makes free throw 1 of 2,109,103
359,4,7:15.0,K. Love enters the game for C. Frye,,109,103
360,4,7:15.0,,D. Schröder makes free throw 2 of 2,109,104
361,4,6:59.0,Shooting foul by K. Bazemore (drawn by K. Love),,109,104
362,4,6:59.0,K. Love misses free throw 1 of 2,,109,104
363,4,6:59.0,Offensive rebound by Team,,109,104
364,4,6:59.0,K. Love makes free throw 2 of 2,,110,104
365,4,6:44.0,,Turnover by D. Bembry (lost ball; steal by K. Korver),110,104
366,4,6:42.0,Turnover by K. Korver (turnover; steal by E. İlyasova),,110,104
367,4,6:35.0,,Turnover by D. Bembry (turnover; steal by L. James),110,104
368,4,6:31.0,Shooting foul by E. İlyasova (drawn by D. Wade),,110,104
369,4,6:31.0,D. Wade misses free throw 1 of 2,,110,104
370,4,6:31.0,Offensive rebound by Team,,110,104
371,4,6:31.0,,T. Prince enters the game for E. İlyasova,110,104
372,4,6:31.0,,M. Belinelli enters the game for D. Bembry,110,104
373,4,6:31.0,D. Wade makes free throw 2 of 2,,111,104
374,4,6:15.0,,D. Schröder misses 2-pt jump shot from 12 ft,111,104
375,4,6:10.0,Defensive rebound by K. Korver,,111,104
376,4,5:48.0,K. Love misses 3-pt jump shot from 23 ft,,111,104
377,4,5:45.0,,Defensive rebound by J. Collins,111,104
378,4,5:27.0,,Personal foul by L. James (drawn by D. Schröder),111,104
379,4,5:27.0,J. Crowder enters the game for D. Wade,,111,104
380,4,5:20.0,,M. Belinelli misses 3-pt jump shot from 25 ft,111,104
381,4,5:18.0,Defensive rebound by J. Crowder,,111,104
382,4,5:06.0,J. Crowder misses 3-pt jump shot from 23 ft,,111,104
383,4,5:02.0,,Defensive rebound by K. Bazemore,111,104
384,4,4:58.0,,T. Prince misses 3-pt jump shot from 26 ft,111,104
385,4,4:56.0,Cleveland full timeout,,111,104
386,4,4:56.0,,E. İlyasova enters the game for T. Prince,111,104
387,4,4:56.0,,D. Bembry enters the game for K. Bazemore,111,104
388,4,4:55.0,Defensive rebound by K. Korver,,111,104
389,4,4:44.0,Turnover by J. Smith (bad pass),,111,104
