,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHILADELPHIA_ACTION,HOUSTON_SCORE,PHILADELPHIA_SCORE
73,1,4:33.0,,Turnover by T. McConnell (traveling),17,21
74,1,4:33.0,,J. Bayless enters the game for B. Simmons,17,21
75,1,4:22.0,Turnover by L. Mbah a Moute (bad pass; steal by T. McConnell),,17,21
76,1,4:05.0,,J. Bayless misses 2-pt jump shot from 10 ft,17,21
77,1,4:03.0,Defensive rebound by I. Canaan,,17,21
78,1,3:52.0,P. Tucker misses 2-pt jump shot from 22 ft,,17,21
79,1,3:50.0,,Defensive rebound by R. Covington,17,21
80,1,3:46.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by T. McConnell),17,24
81,1,3:30.0,I. Canaan misses 2-pt layup from 5 ft (block by A. Johnson),,17,24
82,1,3:27.0,,Defensive rebound by R. Covington,17,24
83,1,3:22.0,,Shooting foul by T. Black (drawn by J. Bayless),17,24
84,1,3:22.0,,J. Bayless makes free throw 1 of 2,17,25
85,1,3:22.0,,J. Anderson enters the game for A. Johnson,17,25
86,1,3:22.0,,D. Šarić enters the game for J. Redick,17,25
87,1,3:22.0,,J. Embiid enters the game for R. Covington,17,25
88,1,3:22.0,R. Anderson enters the game for L. Mbah a Moute,,17,25
89,1,3:22.0,,J. Bayless misses free throw 2 of 2,17,25
90,1,3:19.0,Defensive rebound by T. Black,,17,25
91,1,3:11.0,T. Black makes 2-pt layup from 2 ft (assist by J. Harden),,19,25
92,1,3:11.0,Shooting foul by J. Embiid (drawn by T. Black),,19,25
93,1,3:11.0,T. Black makes free throw 1 of 1,,20,25
94,1,2:57.0,,Personal foul by T. Black (drawn by J. Embiid),20,25
95,1,2:57.0,,Philadelphia full timeout,20,25
96,1,2:44.0,,J. Embiid makes 2-pt jump shot from 7 ft,20,27
97,1,2:20.0,J. Harden makes 2-pt jump shot from 15 ft,,22,27
98,1,2:03.0,,J. Embiid makes 2-pt dunk at rim (assist by T. McConnell),22,29
99,1,1:41.0,T. Black makes 2-pt dunk at rim (assist by J. Harden),,24,29
100,1,1:26.0,,J. Embiid makes 2-pt jump shot from 12 ft,24,31
101,1,1:15.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,27,31
102,1,1:00.0,,T. McConnell makes 2-pt layup from 2 ft (assist by D. Šarić),27,33
103,1,0:53.0,Shooting foul by J. Embiid (drawn by T. Black),,27,33
104,1,0:53.0,T. Black misses free throw 1 of 2,,27,33
105,1,0:53.0,Offensive rebound by Team,,27,33
106,1,0:53.0,,A. Johnson enters the game for J. Embiid,27,33
107,1,0:53.0,D. Jackson enters the game for I. Canaan,,27,33
108,1,0:53.0,T. Black makes free throw 2 of 2,,28,33
109,1,0:29.0,,J. Anderson misses 2-pt layup from 5 ft (block by T. Black),28,33
110,1,0:26.0,Defensive rebound by R. Anderson,,28,33
111,1,0:21.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,31,33
112,1,0:02.0,,A. Johnson misses 3-pt jump shot from 22 ft,31,33
113,1,0:02.0,Defensive rebound by J. Harden,,31,33
114,2,11:36.0,R. Anderson misses 3-pt jump shot from 25 ft,,31,33
115,2,11:32.0,,Defensive rebound by J. Anderson,31,33
116,2,11:27.0,,J. Anderson makes 3-pt jump shot from 27 ft (assist by B. Simmons),31,36
117,2,11:10.0,E. Gordon misses 3-pt jump shot from 27 ft,,31,36
118,2,11:08.0,Offensive rebound by T. Black,,31,36
119,2,11:01.0,Turnover by D. Jackson (out of bounds lost ball),,31,36
120,2,10:33.0,,J. Redick misses 3-pt jump shot from 26 ft,31,36
121,2,10:30.0,,Offensive rebound by D. Šarić,31,36
122,2,10:22.0,,J. Anderson makes 3-pt jump shot from 26 ft (assist by B. Simmons),31,39
123,2,10:18.0,Houston full timeout,,31,39
124,2,10:18.0,C. Capela enters the game for P. Tucker,,31,39
125,2,10:18.0,L. Mbah a Moute enters the game for T. Black,,31,39
126,2,10:18.0,,R. Covington enters the game for D. Šarić,31,39
127,2,10:00.0,E. Gordon misses 2-pt layup from 5 ft,,31,39
128,2,9:57.0,,Defensive rebound by A. Johnson,31,39
129,2,9:42.0,,Turnover by A. Johnson (bad pass; steal by D. Jackson),31,39
130,2,9:33.0,Turnover by D. Jackson (bad pass; steal by B. Simmons),,31,39
131,2,9:17.0,,B. Simmons misses 2-pt layup from 2 ft,31,39
132,2,9:15.0,Defensive rebound by L. Mbah a Moute,,31,39
133,2,9:10.0,C. Capela makes 2-pt dunk at rim (assist by E. Gordon),,33,39
134,2,8:44.0,,R. Covington misses 3-pt jump shot from 28 ft (block by L. Mbah a Moute),33,39
135,2,8:40.0,Defensive rebound by C. Capela,,33,39
136,2,8:36.0,E. Gordon misses 2-pt layup from 6 ft (block by A. Johnson),,33,39
137,2,8:33.0,,Defensive rebound by J. Anderson,33,39
138,2,8:24.0,,D. Šarić enters the game for A. Johnson,33,39
139,2,8:23.0,,J. Redick makes 2-pt jump shot from 16 ft (assist by B. Simmons),33,41
140,2,8:00.0,Turnover by C. Capela (lost ball; steal by D. Šarić),,33,41
141,2,7:56.0,,J. Redick misses 3-pt jump shot from 27 ft,33,41
142,2,7:53.0,Defensive rebound by L. Mbah a Moute,,33,41
143,2,7:44.0,E. Gordon misses 3-pt jump shot from 25 ft,,33,41
144,2,7:39.0,,Defensive rebound by J. Redick,33,41
145,2,7:30.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),33,44
146,2,7:17.0,R. Anderson makes 3-pt jump shot from 29 ft (assist by E. Gordon),,36,44
147,2,7:02.0,,B. Simmons makes 2-pt layup from 2 ft,36,46
148,2,6:40.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,38,46
149,2,6:16.0,,J. Anderson misses 3-pt jump shot from 26 ft,38,46
150,2,6:16.0,,Offensive rebound by Team,38,46
151,2,6:15.0,,Turnover by Team (shot clock),38,46
152,2,6:15.0,,J. Bayless enters the game for J. Anderson,38,46
153,2,6:15.0,,T. McConnell enters the game for B. Simmons,38,46
154,2,6:15.0,P. Tucker enters the game for D. Jackson,,38,46
155,2,6:15.0,J. Harden enters the game for C. Capela,,38,46
156,2,6:04.0,J. Harden makes 2-pt layup from 2 ft,,40,46
157,2,5:39.0,,T. McConnell misses 3-pt jump shot from 28 ft (block by L. Mbah a Moute),40,46
158,2,5:35.0,,Offensive rebound by T. McConnell,40,46
159,2,5:33.0,,T. McConnell misses 2-pt jump shot from 6 ft,40,46
160,2,5:27.0,,Offensive rebound by T. McConnell,40,46
161,2,5:22.0,,R. Covington makes 2-pt dunk at rim (assist by T. McConnell),40,48
162,2,5:09.0,R. Anderson misses 3-pt jump shot from 26 ft,,40,48
163,2,5:06.0,,Defensive rebound by R. Covington,40,48
164,2,4:55.0,,T. McConnell makes 2-pt jump shot from 11 ft,40,50
165,2,4:48.0,Turnover by J. Harden (bad pass; steal by T. McConnell),,40,50
166,2,4:42.0,,J. Bayless misses 2-pt jump shot from 8 ft,40,50
167,2,4:38.0,Defensive rebound by P. Tucker,,40,50
168,2,4:28.0,J. Harden makes 2-pt layup from 1 ft,,42,50
169,2,4:21.0,,Philadelphia full timeout,42,50
170,2,4:21.0,C. Capela enters the game for R. Anderson,,42,50
171,2,4:10.0,,Turnover by T. McConnell (bad pass; steal by L. Mbah a Moute),42,50
172,2,4:04.0,J. Harden misses 2-pt layup from 5 ft (block by R. Covington),,42,50
173,2,4:04.0,,Defensive rebound by Team,42,50
174,2,4:04.0,,J. Anderson enters the game for J. Redick,42,50
175,2,4:04.0,,B. Simmons enters the game for R. Covington,42,50
176,2,3:50.0,,Offensive foul by J. Anderson (drawn by L. Mbah a Moute),42,50
177,2,3:50.0,,Turnover by J. Anderson (offensive foul),42,50
178,2,3:50.0,,A. Johnson enters the game for D. Šarić,42,50
179,2,3:35.0,C. Capela makes 2-pt dunk at rim (assist by E. Gordon),,44,50
180,2,3:20.0,,J. Anderson misses 3-pt jump shot from 26 ft,44,50
181,2,3:17.0,Defensive rebound by C. Capela,,44,50
182,2,3:06.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),,47,50
183,2,2:42.0,,J. Bayless makes 2-pt layup from 3 ft (assist by B. Simmons),47,52
184,2,2:32.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,49,52
185,2,2:19.0,,B. Simmons misses 2-pt jump shot from 12 ft,49,52
186,2,2:18.0,,Offensive rebound by Team,49,52
187,2,2:18.0,,R. Covington enters the game for J. Anderson,49,52
188,2,2:18.0,,D. Šarić enters the game for A. Johnson,49,52
189,2,2:14.0,,B. Simmons misses 2-pt hook shot from 11 ft,49,52
190,2,2:10.0,Defensive rebound by C. Capela,,49,52
191,2,2:04.0,Personal foul by D. Šarić (drawn by J. Harden),,49,52
192,2,1:55.0,Turnover by J. Harden (bad pass; steal by R. Covington),,49,52
193,2,1:51.0,,J. Bayless misses 3-pt jump shot from 26 ft,49,52
194,2,1:45.0,,Offensive rebound by R. Covington,49,52
195,2,1:44.0,,R. Covington makes 2-pt layup from 2 ft,49,54
196,2,1:41.0,C. Capela makes 2-pt layup from 3 ft (assist by J. Harden),,51,54
197,2,1:24.0,,J. Bayless misses 3-pt jump shot from 26 ft,51,54
198,2,1:21.0,Defensive rebound by C. Capela,,51,54
199,2,1:15.0,J. Harden misses 3-pt jump shot from 25 ft,,51,54
200,2,1:15.0,,Defensive rebound by T. McConnell,51,54
201,2,1:08.0,,B. Simmons misses 2-pt jump shot from 5 ft,51,54
202,2,1:08.0,Defensive rebound by C. Capela,,51,54
203,2,1:06.0,Turnover by J. Harden (bad pass),,51,54
204,2,0:50.0,,B. Simmons misses 2-pt layup from 2 ft,51,54
205,2,0:48.0,Defensive rebound by P. Tucker,,51,54
206,2,0:46.0,L. Mbah a Moute makes 2-pt layup at rim (assist by J. Harden),,53,54
207,2,0:29.0,,Turnover by B. Simmons (bad pass; steal by C. Capela),53,54
208,2,0:08.0,Personal foul by T. McConnell (drawn by J. Harden),,53,54
209,2,0:08.0,R. Anderson enters the game for C. Capela,,53,54
210,2,0:03.0,J. Harden makes 3-pt jump shot from 24 ft,,56,54
211,2,0:01.0,,B. Simmons misses 3-pt jump shot from 79 ft,56,54
212,2,0:00.0,,Offensive rebound by Team,56,54
213,3,11:51.0,Turnover by R. Anderson (bad pass; steal by B. Simmons),,56,54
214,3,11:46.0,,B. Simmons makes 2-pt layup from 1 ft,56,56
215,3,11:29.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,59,56
216,3,11:15.0,,Personal foul by C. Capela (drawn by J. Embiid),59,56
217,3,11:01.0,,J. Redick misses 2-pt jump shot from 19 ft,59,56
218,3,10:57.0,Defensive rebound by L. Mbah a Moute,,59,56
219,3,10:51.0,R. Anderson misses 3-pt jump shot from 27 ft,,59,56
220,3,10:50.0,,Defensive rebound by Team,59,56
221,3,10:39.0,,Turnover by B. Simmons (bad pass),59,56
222,3,10:32.0,Personal foul by R. Covington (drawn by C. Capela),,59,56
223,3,10:23.0,E. Gordon misses 3-pt jump shot from 28 ft,,59,56
224,3,10:19.0,,Defensive rebound by J. Embiid,59,56
225,3,10:04.0,,Personal foul by C. Capela (drawn by J. Embiid),59,56
226,3,9:55.0,,J. Redick makes 2-pt layup from 2 ft (assist by J. Embiid),59,58
227,3,9:47.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by J. Harden),,61,58
228,3,9:27.0,,Turnover by B. Simmons (bad pass; steal by R. Anderson),61,58
229,3,9:22.0,E. Gordon misses 3-pt jump shot from 25 ft,,61,58
230,3,9:19.0,,Defensive rebound by D. Šarić,61,58
231,3,9:04.0,,D. Šarić misses 3-pt jump shot from 25 ft,61,58
232,3,9:00.0,Defensive rebound by C. Capela,,61,58
233,3,8:56.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,61,58
234,3,8:52.0,,Defensive rebound by B. Simmons,61,58
235,3,8:41.0,,R. Covington misses 3-pt jump shot from 25 ft,61,58
236,3,8:41.0,,Offensive rebound by B. Simmons,61,58
237,3,8:34.0,,R. Covington misses 3-pt jump shot from 23 ft,61,58
238,3,8:34.0,Defensive rebound by E. Gordon,,61,58
239,3,8:12.0,R. Anderson misses 2-pt layup from 1 ft,,61,58
240,3,8:10.0,Offensive rebound by C. Capela,,61,58
241,3,8:09.0,C. Capela makes 2-pt layup from 14 ft,,63,58
242,3,7:52.0,,B. Simmons misses 2-pt jump shot from 4 ft,63,58
243,3,7:52.0,Defensive rebound by C. Capela,,63,58
244,3,7:38.0,R. Anderson misses 3-pt jump shot from 25 ft,,63,58
245,3,7:38.0,,Defensive rebound by J. Redick,63,58
246,3,7:23.0,,J. Redick makes 2-pt layup from 6 ft (assist by B. Simmons),63,60
247,3,7:14.0,L. Mbah a Moute misses 2-pt layup from 3 ft (block by J. Embiid),,63,60
248,3,7:09.0,,Defensive rebound by J. Redick,63,60
249,3,7:00.0,,T. McConnell enters the game for D. Šarić,63,60
250,3,7:00.0,,J. Bayless enters the game for B. Simmons,63,60
251,3,7:00.0,P. Tucker enters the game for R. Anderson,,63,60
252,3,7:00.0,,Philadelphia full timeout,63,60
253,3,7:00.0,T. Black enters the game for C. Capela,,63,60
254,3,6:52.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by J. Embiid),63,63
255,3,6:34.0,,A. Johnson enters the game for J. Embiid,63,63
256,3,6:27.0,Turnover by J. Harden (bad pass; steal by R. Covington),,63,63
257,3,6:20.0,,R. Covington misses 3-pt jump shot from 26 ft,63,63
258,3,6:16.0,,Offensive rebound by A. Johnson,63,63
259,3,6:14.0,,Turnover by A. Johnson (turnover; steal by T. Black),63,63
260,3,6:05.0,J. Harden misses 2-pt jump shot from 2 ft (block by A. Johnson),,63,63
261,3,6:02.0,,Defensive rebound by A. Johnson,63,63
262,3,5:57.0,,A. Johnson misses 2-pt dunk from 2 ft,63,63
263,3,5:55.0,Defensive rebound by T. Black,,63,63
264,3,5:51.0,Turnover by T. Black (bad pass; steal by T. McConnell),,63,63
265,3,5:47.0,,A. Johnson makes 2-pt dunk from 2 ft (assist by T. McConnell),63,65
266,3,5:33.0,Turnover by E. Gordon (lost ball; steal by T. McConnell),,63,65
267,3,5:28.0,,R. Covington makes 2-pt layup from 1 ft (assist by J. Redick),63,67
268,3,5:28.0,Houston full timeout,,63,67
269,3,5:28.0,D. Jackson enters the game for E. Gordon,,63,67
270,3,5:12.0,P. Tucker misses 3-pt jump shot from 24 ft,,63,67
271,3,5:09.0,,Defensive rebound by J. Redick,63,67
272,3,5:06.0,,R. Covington makes 2-pt layup at rim (assist by T. McConnell),63,69
273,3,4:49.0,Turnover by D. Jackson (bad pass),,63,69
274,3,4:49.0,,J. Anderson enters the game for R. Covington,63,69
275,3,4:34.0,,Personal foul by P. Tucker (drawn by J. Anderson),63,69
276,3,4:34.0,R. Anderson enters the game for D. Jackson,,63,69
277,3,4:22.0,,Turnover by J. Redick (bad pass; steal by P. Tucker),63,69
278,3,4:19.0,Shooting foul by J. Redick (drawn by T. Black),,63,69
279,3,4:19.0,T. Black makes free throw 1 of 2,,64,69
280,3,4:19.0,,B. Simmons enters the game for J. Redick,64,69
281,3,4:19.0,T. Black makes free throw 2 of 2,,65,69
282,3,4:02.0,,A. Johnson misses 2-pt layup from 3 ft (block by J. Harden),65,69
283,3,4:02.0,Defensive rebound by Team,,65,69
284,3,4:02.0,,J. Embiid enters the game for A. Johnson,65,69
285,3,4:02.0,E. Gordon enters the game for L. Mbah a Moute,,65,69
286,3,3:47.0,J. Harden makes 2-pt layup from 1 ft (assist by T. Black),,67,69
287,3,3:41.0,,Personal foul by T. Black (drawn by J. Embiid),67,69
288,3,3:28.0,,J. Embiid makes 2-pt jump shot from 10 ft (assist by B. Simmons),67,71
289,3,3:14.0,E. Gordon misses 3-pt jump shot from 22 ft,,67,71
290,3,3:12.0,,Defensive rebound by J. Embiid,67,71
291,3,3:05.0,,J. Embiid misses 2-pt layup from 2 ft (block by T. Black),67,71
292,3,3:05.0,,Offensive rebound by Team,67,71
293,3,2:52.0,,Turnover by J. Embiid (lost ball; steal by T. Black),67,71
294,3,2:43.0,E. Gordon makes 2-pt layup at rim,,69,71
295,3,2:27.0,,Shooting foul by T. Black (drawn by J. Embiid),69,71
296,3,2:27.0,,J. Embiid misses free throw 1 of 2,69,71
297,3,2:27.0,,Offensive rebound by Team,69,71
298,3,2:27.0,,J. Embiid makes free throw 2 of 2,69,72
299,3,2:16.0,J. Harden misses 3-pt jump shot from 25 ft,,69,72
300,3,2:13.0,,Defensive rebound by J. Anderson,69,72
301,3,2:04.0,,J. Embiid misses 2-pt jump shot from 3 ft (block by R. Anderson),69,72
302,3,2:04.0,Defensive rebound by J. Harden,,69,72
303,3,2:02.0,Shooting foul by J. Anderson (drawn by J. Harden),,69,72
304,3,2:02.0,J. Harden makes free throw 1 of 2,,70,72
305,3,2:02.0,J. Harden makes free throw 2 of 2,,71,72
306,3,1:53.0,,T. McConnell makes 2-pt layup from 2 ft,71,74
307,3,1:45.0,Turnover by J. Harden (lost ball; steal by B. Simmons),,71,74
308,3,1:40.0,,B. Simmons makes 2-pt dunk at rim,71,76
309,3,1:32.0,Personal foul by B. Simmons (drawn by E. Gordon),,71,76
310,3,1:24.0,R. Anderson makes 3-pt jump shot from 27 ft (assist by T. Black),,74,76
311,3,1:06.0,,Shooting foul by T. Black (drawn by J. Embiid),74,76
312,3,1:06.0,,J. Embiid makes free throw 1 of 2,74,77
313,3,1:06.0,C. Capela enters the game for T. Black,,74,77
314,3,1:06.0,,J. Embiid makes free throw 2 of 2,74,78
315,3,0:53.0,Shooting foul by T. McConnell (drawn by E. Gordon),,74,78
316,3,0:53.0,E. Gordon makes free throw 1 of 3,,75,78
317,3,0:53.0,E. Gordon makes free throw 2 of 3,,76,78
318,3,0:53.0,E. Gordon makes free throw 3 of 3,,77,78
319,3,0:31.0,,J. Anderson makes 2-pt layup from 1 ft,77,80
320,3,0:24.0,Shooting foul by J. Anderson (drawn by E. Gordon),,77,80
321,3,0:24.0,E. Gordon makes free throw 1 of 3,,78,80
322,3,0:24.0,E. Gordon makes free throw 2 of 3,,79,80
323,3,0:24.0,E. Gordon misses free throw 3 of 3,,79,80
324,3,0:23.0,,Defensive rebound by J. Embiid,79,80
325,3,0:00.0,,J. Anderson misses 3-pt jump shot from 26 ft,79,80
326,3,0:00.0,,Offensive rebound by Team,79,80
327,4,11:43.0,,J. Embiid misses 2-pt layup from 3 ft (block by C. Capela),79,80
328,4,11:42.0,,Offensive rebound by Team,79,80
329,4,11:39.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Redick),79,83
330,4,11:17.0,E. Gordon misses 3-pt jump shot from 27 ft,,79,83
331,4,11:14.0,Offensive rebound by C. Capela,,79,83
332,4,11:10.0,R. Anderson misses 3-pt jump shot from 22 ft,,79,83
333,4,11:10.0,,Defensive rebound by J. Redick,79,83
334,4,11:04.0,,T. McConnell misses 2-pt layup from 4 ft (block by J. Harden),79,83
335,4,11:04.0,,Offensive rebound by Team,79,83
336,4,11:02.0,,J. Redick makes 2-pt jump shot from 16 ft (assist by T. McConnell),79,85
337,4,10:40.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,79,85
338,4,10:37.0,,Defensive rebound by J. Embiid,79,85
339,4,10:30.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by J. Bayless),79,88
340,4,10:15.0,J. Harden misses 3-pt jump shot from 25 ft,,79,88
341,4,10:11.0,,Defensive rebound by J. Bayless,79,88
342,4,10:08.0,,T. McConnell misses 2-pt jump shot from 6 ft,79,88
343,4,10:08.0,,Offensive rebound by Team,79,88
344,4,10:08.0,,Personal foul by J. Harden (drawn by J. Embiid),79,88
345,4,10:08.0,,A. Johnson enters the game for J. Embiid,79,88
346,4,10:08.0,P. Tucker enters the game for E. Gordon,,79,88
347,4,9:59.0,,T. McConnell misses 2-pt layup from 2 ft,79,88
348,4,9:55.0,,Offensive rebound by A. Johnson,79,88
349,4,9:53.0,,J. Redick misses 2-pt jump shot from 12 ft,79,88
350,4,9:47.0,Defensive rebound by P. Tucker,,79,88
351,4,9:44.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,79,88
352,4,9:42.0,,Defensive rebound by J. Bayless,79,88
353,4,9:25.0,,R. Covington misses 2-pt layup from 2 ft,79,88
354,4,9:23.0,,Offensive rebound by A. Johnson,79,88
355,4,9:23.0,,A. Johnson misses 2-pt jump shot from 6 ft (block by C. Capela),79,88
356,4,9:23.0,,Offensive rebound by Team,79,88
357,4,9:09.0,,J. Bayless misses 2-pt jump shot from 19 ft,79,88
358,4,9:06.0,Defensive rebound by P. Tucker,,79,88
359,4,8:43.0,J. Harden makes 3-pt jump shot from 27 ft,,82,88
360,4,8:23.0,,J. Bayless misses 2-pt layup from 3 ft (block by C. Capela),82,88
361,4,8:20.0,Defensive rebound by J. Harden,,82,88
362,4,8:18.0,,J. Anderson enters the game for J. Bayless,82,88
363,4,8:18.0,E. Gordon enters the game for J. Harden,,82,88
364,4,8:12.0,E. Gordon misses 3-pt jump shot from 25 ft,,82,88
365,4,8:08.0,Offensive rebound by C. Capela,,82,88
366,4,8:07.0,E. Gordon makes 3-pt jump shot from 22 ft (assist by C. Capela),,85,88
367,4,7:54.0,,J. Redick makes 2-pt layup from 3 ft (assist by T. McConnell),85,90
368,4,7:53.0,,Shooting foul by P. Tucker (drawn by J. Redick),85,90
369,4,7:53.0,,J. Redick makes free throw 1 of 1,85,91
370,4,7:39.0,E. Gordon misses 3-pt jump shot from 24 ft,,85,91
371,4,7:37.0,,Defensive rebound by A. Johnson,85,91
372,4,7:29.0,,A. Johnson makes 2-pt dunk at rim (assist by J. Redick),85,93
373,4,7:29.0,Houston full timeout,,85,93
374,4,7:29.0,,B. Simmons enters the game for A. Johnson,85,93
375,4,7:29.0,,J. Embiid enters the game for J. Redick,85,93
376,4,7:29.0,J. Harden enters the game for R. Anderson,,85,93
377,4,7:10.0,C. Capela makes 2-pt layup from 1 ft (assist by E. Gordon),,87,93
378,4,6:48.0,,Turnover by J. Embiid (lost ball; steal by P. Tucker),87,93
379,4,6:37.0,Turnover by J. Harden (out of bounds lost ball),,87,93
380,4,6:21.0,,J. Embiid makes 2-pt jump shot from 15 ft,87,95
381,4,5:55.0,E. Gordon makes 3-pt jump shot from 25 ft,,90,95
