,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
38,1,6:11.0,,Shooting foul by M. Morris (drawn by G. Yabusele),6,19
39,1,6:11.0,,G. Yabusele makes free throw 1 of 2,6,20
40,1,6:11.0,,G. Yabusele makes free throw 2 of 2,6,21
41,1,5:51.0,K. Oubre misses 2-pt jump shot from 19 ft,,6,21
42,1,5:48.0,,Defensive rebound by J. Tatum,6,21
43,1,5:38.0,,Turnover by T. Rozier (bad pass; steal by B. Beal),6,21
44,1,5:38.0,Personal foul by J. Tatum (drawn by T. Satoranský),,6,21
45,1,5:29.0,B. Beal makes 2-pt jump shot from 7 ft (assist by T. Satoranský),,8,21
46,1,5:29.0,Shooting foul by A. Baynes (drawn by B. Beal),,8,21
47,1,5:29.0,,A. Nader enters the game for J. Tatum,8,21
48,1,5:29.0,,S. Ojeleye enters the game for G. Yabusele,8,21
49,1,5:29.0,B. Beal misses free throw 1 of 1,,8,21
50,1,5:29.0,,Defensive rebound by M. Morris,8,21
51,1,5:20.0,,Shooting foul by T. Satoranský (drawn by T. Rozier),8,21
52,1,5:20.0,,T. Rozier misses free throw 1 of 2,8,21
53,1,5:20.0,,Offensive rebound by Team,8,21
54,1,5:20.0,R. Sessions enters the game for T. Satoranský,,8,21
55,1,5:20.0,,T. Rozier makes free throw 2 of 2,8,22
56,1,5:08.0,O. Porter makes 2-pt jump shot from 11 ft (assist by R. Sessions),,10,22
57,1,4:55.0,,M. Morris misses 2-pt jump shot from 6 ft,10,22
58,1,4:54.0,,Offensive rebound by A. Baynes,10,22
59,1,4:54.0,,A. Baynes makes 2-pt layup at rim,10,24
60,1,4:41.0,M. Morris misses 2-pt jump shot from 16 ft,,10,24
61,1,4:41.0,,Defensive rebound by A. Nader,10,24
62,1,4:37.0,,Turnover by A. Nader (traveling),10,24
63,1,4:37.0,I. Mahinmi enters the game for M. Morris,,10,24
64,1,4:31.0,B. Beal misses 2-pt layup from 2 ft,,10,24
65,1,4:29.0,Offensive rebound by I. Mahinmi,,10,24
66,1,4:29.0,I. Mahinmi makes 2-pt layup from 2 ft,,12,24
67,1,4:13.0,,Turnover by A. Baynes (bad pass; steal by O. Porter),12,24
68,1,4:07.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by B. Beal),,15,24
69,1,3:49.0,,Personal foul by K. Oubre (drawn by A. Nader),15,24
70,1,3:49.0,,G. Monroe enters the game for A. Baynes,15,24
71,1,3:47.0,,Turnover by G. Monroe (bad pass; steal by K. Oubre),15,24
72,1,3:41.0,K. Oubre misses 2-pt layup from 5 ft (block by T. Rozier),,15,24
73,1,3:40.0,Offensive rebound by I. Mahinmi,,15,24
74,1,3:39.0,I. Mahinmi makes 2-pt layup from 3 ft,,17,24
75,1,3:20.0,,T. Rozier misses 2-pt layup from 4 ft,17,24
76,1,3:20.0,,Offensive rebound by G. Monroe,17,24
77,1,3:17.0,,G. Monroe makes 2-pt layup at rim,17,26
78,1,3:06.0,O. Porter misses 3-pt jump shot from 26 ft,,17,26
79,1,3:06.0,,Defensive rebound by G. Monroe,17,26
80,1,2:59.0,,M. Morris misses 3-pt jump shot from 25 ft,17,26
81,1,2:59.0,,Offensive rebound by S. Ojeleye,17,26
82,1,2:53.0,,A. Nader makes 3-pt jump shot from 24 ft (assist by S. Ojeleye),17,29
83,1,2:33.0,R. Sessions makes 2-pt jump shot from 4 ft,,19,29
84,1,2:17.0,,Personal foul by O. Porter (drawn by M. Morris),19,29
85,1,2:17.0,,M. Morris makes free throw 1 of 2,19,30
86,1,2:17.0,,S. Larkin enters the game for T. Rozier,19,30
87,1,2:17.0,J. Meeks enters the game for B. Beal,,19,30
88,1,2:17.0,M. Scott enters the game for O. Porter,,19,30
89,1,2:17.0,,M. Morris makes free throw 2 of 2,19,31
90,1,2:01.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by R. Sessions),,21,31
91,1,1:45.0,,M. Morris misses 2-pt jump shot from 15 ft,21,31
92,1,1:42.0,Defensive rebound by J. Meeks,,21,31
93,1,1:27.0,Turnover by R. Sessions (bad pass; steal by S. Larkin),,21,31
94,1,1:20.0,,S. Larkin makes 2-pt layup at rim,21,33
95,1,1:09.0,J. Meeks misses 3-pt jump shot from 26 ft,,21,33
96,1,1:06.0,,Defensive rebound by M. Morris,21,33
97,1,0:52.0,,S. Ojeleye misses 2-pt jump shot from 5 ft (block by M. Scott),21,33
98,1,0:51.0,Defensive rebound by R. Sessions,,21,33
99,1,0:40.0,Turnover by M. Scott (discontinued dribble),,21,33
100,1,0:40.0,,J. Tatum enters the game for M. Morris,21,33
101,1,0:29.0,,J. Tatum misses 2-pt layup from 1 ft,21,33
102,1,0:27.0,,Offensive rebound by A. Nader,21,33
103,1,0:18.0,,A. Nader misses 2-pt layup from 2 ft,21,33
104,1,0:17.0,,Offensive rebound by G. Monroe,21,33
105,1,0:16.0,,G. Monroe makes 2-pt layup from 1 ft,21,35
106,1,0:04.0,M. Scott makes 2-pt layup from 2 ft (assist by R. Sessions),,23,35
107,1,0:00.0,,S. Larkin makes 2-pt layup from 1 ft,23,37
108,2,11:47.0,J. Meeks makes 2-pt jump shot from 11 ft (assist by M. Scott),,25,37
109,2,11:29.0,,Turnover by G. Monroe (lost ball; steal by K. Oubre),25,37
110,2,11:16.0,Turnover by I. Mahinmi (out of bounds lost ball),,25,37
111,2,10:56.0,,Turnover by S. Ojeleye (bad pass; steal by I. Mahinmi),25,37
112,2,10:48.0,M. Scott misses 2-pt layup from 3 ft,,25,37
113,2,10:46.0,,Defensive rebound by G. Monroe,25,37
114,2,10:40.0,,S. Larkin makes 3-pt jump shot from 22 ft (assist by J. Tatum),25,40
115,2,10:24.0,Personal foul by G. Monroe (drawn by I. Mahinmi),,25,40
116,2,10:18.0,J. Meeks misses 3-pt jump shot from 26 ft,,25,40
117,2,10:18.0,,Defensive rebound by J. Tatum,25,40
118,2,10:07.0,,A. Nader makes 2-pt layup from 1 ft (assist by G. Monroe),25,42
119,2,10:05.0,Washington full timeout,,25,42
120,2,9:55.0,Shooting foul by A. Nader (drawn by K. Oubre),,25,42
121,2,9:55.0,K. Oubre makes free throw 1 of 2,,26,42
122,2,9:55.0,K. Oubre makes free throw 2 of 2,,27,42
123,2,9:33.0,,S. Larkin misses 2-pt jump shot from 21 ft,27,42
124,2,9:33.0,Defensive rebound by Team,,27,42
125,2,9:19.0,R. Sessions misses 2-pt jump shot from 10 ft,,27,42
126,2,9:17.0,,Defensive rebound by G. Monroe,27,42
127,2,9:09.0,,J. Tatum makes 2-pt dunk at rim (assist by S. Larkin),27,44
128,2,8:58.0,J. Meeks misses 2-pt layup from 1 ft (block by G. Monroe),,27,44
129,2,8:57.0,Offensive rebound by I. Mahinmi,,27,44
130,2,8:57.0,I. Mahinmi misses 2-pt layup at rim,,27,44
131,2,8:57.0,Offensive rebound by I. Mahinmi,,27,44
132,2,8:55.0,I. Mahinmi makes 2-pt layup from 3 ft,,29,44
133,2,8:33.0,,S. Ojeleye makes 3-pt jump shot from 22 ft (assist by A. Nader),29,47
134,2,8:15.0,I. Mahinmi misses 2-pt dunk from 1 ft,,29,47
135,2,8:15.0,,Defensive rebound by A. Nader,29,47
136,2,7:56.0,,J. Tatum misses 2-pt jump shot from 11 ft,29,47
137,2,7:53.0,,Offensive rebound by G. Monroe,29,47
138,2,7:52.0,,Personal foul by M. Scott (drawn by G. Monroe),29,47
139,2,7:52.0,M. Morris enters the game for R. Sessions,,29,47
140,2,7:52.0,B. Beal enters the game for J. Meeks,,29,47
141,2,7:52.0,O. Porter enters the game for I. Mahinmi,,29,47
142,2,7:45.0,,G. Monroe makes 2-pt layup from 1 ft (assist by S. Larkin),29,49
143,2,7:30.0,Personal foul by A. Nader (drawn by O. Porter),,29,49
144,2,7:26.0,Turnover by M. Morris (bad pass; steal by G. Monroe),,29,49
145,2,7:18.0,,S. Larkin misses 2-pt jump shot from 14 ft,29,49
146,2,7:16.0,Defensive rebound by K. Oubre,,29,49
147,2,7:12.0,M. Morris makes 2-pt layup from 3 ft (assist by K. Oubre),,31,49
148,2,6:53.0,,J. Tatum makes 2-pt layup from 2 ft,31,51
149,2,6:38.0,M. Scott makes 3-pt jump shot from 22 ft (assist by M. Morris),,34,51
150,2,6:14.0,,Turnover by G. Monroe (bad pass; steal by O. Porter),34,51
151,2,6:07.0,Turnover by O. Porter (lost ball; steal by S. Ojeleye),,34,51
152,2,6:06.0,,Shooting foul by K. Oubre (drawn by S. Ojeleye),34,51
153,2,6:06.0,,S. Ojeleye makes free throw 1 of 2,34,52
154,2,6:06.0,,G. Yabusele enters the game for J. Tatum,34,52
155,2,6:06.0,,T. Rozier enters the game for S. Larkin,34,52
156,2,6:06.0,,S. Ojeleye makes free throw 2 of 2,34,53
157,2,5:44.0,M. Scott makes 2-pt layup from 2 ft (assist by B. Beal),,36,53
158,2,5:24.0,,G. Monroe makes 2-pt jump shot from 15 ft,36,55
159,2,5:03.0,O. Porter misses 2-pt jump shot from 21 ft,,36,55
160,2,5:02.0,,Defensive rebound by A. Nader,36,55
161,2,4:54.0,,Personal foul by M. Scott (drawn by G. Yabusele),36,55
162,2,4:54.0,,M. Morris enters the game for G. Monroe,36,55
163,2,4:54.0,T. Satoranský enters the game for M. Scott,,36,55
164,2,4:49.0,,T. Rozier misses 2-pt jump shot from 16 ft,36,55
165,2,4:46.0,Defensive rebound by K. Oubre,,36,55
166,2,4:34.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by B. Beal),,39,55
167,2,4:33.0,Loose ball foul by M. Morris (drawn by A. Nader),,39,55
168,2,4:33.0,,A. Baynes enters the game for A. Nader,39,55
169,2,4:19.0,Offensive charge foul by A. Baynes (drawn by M. Morris),,39,55
170,2,4:19.0,,Turnover by A. Baynes (offensive foul),39,55
171,2,4:07.0,B. Beal makes 2-pt layup from 3 ft,,41,55
172,2,3:59.0,,Personal foul by K. Oubre (drawn by M. Morris),41,55
173,2,3:59.0,,M. Morris misses free throw 1 of 2,41,55
174,2,3:59.0,,Offensive rebound by Team,41,55
175,2,3:59.0,M. Scott enters the game for K. Oubre,,41,55
176,2,3:59.0,,M. Morris makes free throw 2 of 2,41,56
177,2,3:39.0,Turnover by B. Beal (lost ball; steal by G. Yabusele),,41,56
178,2,3:35.0,,Turnover by G. Yabusele (bad pass; steal by T. Satoranský),41,56
179,2,3:24.0,Shooting foul by G. Yabusele (drawn by B. Beal),,41,56
180,2,3:24.0,B. Beal makes free throw 1 of 2,,42,56
181,2,3:24.0,,J. Tatum enters the game for G. Yabusele,42,56
182,2,3:24.0,B. Beal misses free throw 2 of 2,,42,56
183,2,3:21.0,,Defensive rebound by A. Baynes,42,56
184,2,3:04.0,,T. Rozier makes 2-pt layup from 2 ft (assist by A. Baynes),42,58
185,2,2:50.0,Offensive foul by M. Scott (drawn by T. Rozier),,42,58
186,2,2:50.0,Turnover by M. Scott (offensive foul),,42,58
187,2,2:50.0,,Boston full timeout,42,58
188,2,2:50.0,I. Mahinmi enters the game for M. Scott,,42,58
189,2,2:38.0,,Personal foul by O. Porter (drawn by A. Baynes),42,58
190,2,2:38.0,,A. Baynes misses free throw 1 of 2,42,58
191,2,2:38.0,,Offensive rebound by Team,42,58
192,2,2:38.0,,A. Baynes makes free throw 2 of 2,42,59
193,2,2:24.0,Personal foul by S. Ojeleye (drawn by M. Morris),,42,59
194,2,2:24.0,M. Morris makes free throw 1 of 2,,43,59
195,2,2:24.0,M. Morris makes free throw 2 of 2,,44,59
196,2,2:06.0,,T. Rozier misses 2-pt jump shot from 17 ft,44,59
197,2,2:02.0,Defensive rebound by B. Beal,,44,59
198,2,1:51.0,M. Morris makes 2-pt jump shot from 15 ft,,46,59
199,2,1:31.0,,J. Tatum misses 2-pt jump shot from 19 ft,46,59
200,2,1:27.0,Defensive rebound by M. Morris,,46,59
201,2,1:22.0,Shooting foul by M. Morris (drawn by O. Porter),,46,59
202,2,1:22.0,O. Porter makes free throw 1 of 2,,47,59
203,2,1:22.0,,G. Monroe enters the game for S. Ojeleye,47,59
204,2,1:22.0,R. Sessions enters the game for T. Satoranský,,47,59
205,2,1:22.0,O. Porter misses free throw 2 of 2,,47,59
206,2,1:22.0,,Defensive rebound by G. Monroe,47,59
207,2,1:00.0,,M. Morris misses 2-pt jump shot from 15 ft,47,59
208,2,0:57.0,Defensive rebound by I. Mahinmi,,47,59
209,2,0:45.0,M. Morris makes 2-pt jump shot from 4 ft,,49,59
210,2,0:30.0,,A. Baynes misses 2-pt jump shot from 11 ft,49,59
211,2,0:28.0,Defensive rebound by I. Mahinmi,,49,59
212,2,0:11.0,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Beal),,52,59
213,2,0:01.0,,T. Rozier misses 2-pt layup from 1 ft,52,59
214,2,0:00.0,,Offensive rebound by Team,52,59
215,3,11:47.0,M. Morris misses 2-pt jump shot from 12 ft,,52,59
216,3,11:43.0,,Defensive rebound by T. Rozier,52,59
217,3,11:26.0,,Turnover by T. Rozier (bad pass; steal by B. Beal),52,59
218,3,11:20.0,B. Beal makes 2-pt layup from 2 ft,,54,59
219,3,10:55.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by G. Yabusele),54,62
220,3,10:34.0,O. Porter misses 2-pt jump shot from 20 ft,,54,62
221,3,10:31.0,Offensive rebound by M. Morris,,54,62
222,3,10:27.0,B. Beal makes 2-pt jump shot from 15 ft (assist by M. Morris),,56,62
223,3,10:00.0,,M. Morris makes 2-pt jump shot from 19 ft (assist by T. Rozier),56,64
224,3,9:41.0,B. Beal misses 3-pt jump shot from 26 ft,,56,64
225,3,9:38.0,,Defensive rebound by T. Rozier,56,64
226,3,9:37.0,,T. Rozier makes 2-pt layup from 1 ft,56,66
227,3,9:37.0,,Shooting foul by O. Porter (drawn by T. Rozier),56,66
228,3,9:37.0,,T. Rozier misses free throw 1 of 1,56,66
229,3,9:37.0,Defensive rebound by M. Gortat,,56,66
230,3,9:29.0,M. Gortat makes 2-pt layup at rim (assist by T. Satoranský),,58,66
231,3,9:17.0,,J. Tatum misses 3-pt jump shot from 27 ft,58,66
232,3,9:15.0,Defensive rebound by O. Porter,,58,66
233,3,9:07.0,Turnover by O. Porter (lost ball; steal by M. Morris),,58,66
234,3,9:03.0,,M. Morris makes 2-pt dunk from 1 ft (assist by G. Yabusele),58,68
235,3,8:41.0,O. Porter makes 3-pt jump shot from 25 ft (assist by M. Morris),,61,68
236,3,8:15.0,,J. Tatum misses 2-pt layup from 4 ft (block by B. Beal),61,68
237,3,8:13.0,Defensive rebound by M. Morris,,61,68
238,3,8:12.0,Shooting foul by M. Morris (drawn by M. Morris),,61,68
239,3,8:12.0,M. Morris makes free throw 1 of 2,,62,68
240,3,8:12.0,M. Morris makes free throw 2 of 2,,63,68
241,3,7:54.0,,J. Tatum makes 2-pt layup at rim (assist by G. Yabusele),63,70
242,3,7:39.0,B. Beal makes 2-pt jump shot from 19 ft,,65,70
243,3,7:16.0,,G. Yabusele makes 2-pt layup from 1 ft (assist by T. Rozier),65,72
244,3,7:00.0,B. Beal makes 2-pt layup at rim,,67,72
245,3,6:49.0,,J. Tatum misses 2-pt layup from 6 ft (block by M. Gortat),67,72
246,3,6:47.0,Defensive rebound by M. Gortat,,67,72
247,3,6:39.0,Turnover by B. Beal (out of bounds lost ball),,67,72
248,3,6:39.0,,Boston full timeout,67,72
249,3,6:22.0,,G. Yabusele misses 3-pt jump shot from 25 ft,67,72
250,3,6:19.0,Defensive rebound by O. Porter,,67,72
251,3,6:03.0,T. Satoranský misses 3-pt jump shot from 22 ft,,67,72
252,3,5:59.0,,Defensive rebound by A. Baynes,67,72
253,3,5:55.0,,T. Rozier misses 3-pt jump shot from 26 ft,67,72
254,3,5:51.0,Defensive rebound by O. Porter,,67,72
255,3,5:45.0,B. Beal makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,70,72
256,3,5:18.0,,M. Morris misses 2-pt jump shot from 10 ft,70,72
257,3,5:14.0,,Offensive rebound by M. Morris,70,72
258,3,5:14.0,,Shooting foul by T. Satoranský (drawn by A. Baynes),70,72
259,3,5:14.0,,A. Baynes makes free throw 1 of 2,70,73
260,3,5:14.0,,A. Nader enters the game for J. Tatum,70,73
261,3,5:14.0,,S. Ojeleye enters the game for G. Yabusele,70,73
262,3,5:14.0,,A. Baynes makes free throw 2 of 2,70,74
263,3,5:00.0,O. Porter misses 3-pt jump shot from 25 ft,,70,74
264,3,4:57.0,Offensive rebound by M. Gortat,,70,74
265,3,4:56.0,Turnover by M. Gortat (bad pass; steal by T. Rozier),,70,74
266,3,4:52.0,,T. Rozier makes 2-pt dunk at rim,70,76
267,3,4:35.0,Shooting foul by A. Nader (drawn by O. Porter),,70,76
268,3,4:35.0,O. Porter makes free throw 1 of 2,,71,76
269,3,4:35.0,O. Porter makes free throw 2 of 2,,72,76
270,3,4:20.0,,Offensive foul by A. Baynes (drawn by T. Satoranský),72,76
271,3,4:20.0,,Turnover by A. Baynes (offensive foul),72,76
272,3,4:08.0,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),,75,76
273,3,3:49.0,,T. Rozier misses 3-pt jump shot from 27 ft,75,76
274,3,3:46.0,Defensive rebound by O. Porter,,75,76
275,3,3:38.0,B. Beal misses 2-pt layup from 10 ft (block by T. Rozier),,75,76
276,3,3:38.0,Offensive rebound by B. Beal,,75,76
277,3,3:35.0,T. Satoranský makes 2-pt jump shot from 5 ft (assist by B. Beal),,77,76
278,3,3:35.0,,Boston full timeout,77,76
279,3,3:35.0,,S. Larkin enters the game for T. Rozier,77,76
280,3,3:35.0,,G. Monroe enters the game for A. Baynes,77,76
281,3,3:35.0,K. Oubre enters the game for O. Porter,,77,76
282,3,3:19.0,,M. Morris misses 2-pt jump shot from 21 ft,77,76
283,3,3:17.0,Defensive rebound by B. Beal,,77,76
284,3,3:09.0,Turnover by K. Oubre (turnover),,77,76
285,3,3:00.0,,M. Morris misses 2-pt jump shot from 16 ft,77,76
286,3,2:55.0,Defensive rebound by M. Morris,,77,76
287,3,2:49.0,B. Beal makes 2-pt jump shot from 17 ft,,79,76
288,3,2:38.0,Offensive charge foul by S. Ojeleye (drawn by M. Gortat),,79,76
289,3,2:38.0,,Turnover by S. Ojeleye (offensive foul),79,76
290,3,2:38.0,,J. Tatum enters the game for M. Morris,79,76
291,3,2:38.0,,T. Rozier enters the game for A. Nader,79,76
292,3,2:27.0,Offensive foul by M. Gortat (drawn by S. Larkin),,79,76
293,3,2:27.0,Turnover by M. Gortat (offensive foul),,79,76
294,3,2:27.0,I. Mahinmi enters the game for M. Gortat,,79,76
295,3,2:27.0,R. Sessions enters the game for T. Satoranský,,79,76
296,3,2:16.0,,G. Monroe makes 2-pt dunk from 1 ft (assist by S. Larkin),79,78
297,3,1:53.0,Turnover by B. Beal (step out of bounds),,79,78
298,3,1:40.0,,S. Larkin misses 2-pt jump shot from 15 ft,79,78
299,3,1:38.0,Defensive rebound by I. Mahinmi,,79,78
300,3,1:23.0,M. Morris misses 3-pt jump shot from 24 ft,,79,78
301,3,1:18.0,,Defensive rebound by J. Tatum,79,78
302,3,1:13.0,,J. Tatum misses 2-pt layup from 3 ft (block by R. Sessions),79,78
303,3,1:08.0,Defensive rebound by I. Mahinmi,,79,78
304,3,1:04.0,M. Morris makes 2-pt layup at rim (assist by R. Sessions),,81,78
305,3,0:51.0,,G. Monroe makes 2-pt layup from 3 ft (assist by T. Rozier),81,80
306,3,0:51.0,Violation by I. Mahinmi (def goaltending),,81,80
307,3,0:27.0,B. Beal misses 3-pt jump shot from 25 ft,,81,80
308,3,0:24.0,,Defensive rebound by T. Rozier,81,80
309,3,0:07.0,,Personal take foul by R. Sessions (drawn by S. Larkin),81,80
310,3,0:03.0,,T. Rozier misses 3-pt jump shot from 27 ft,81,80
311,3,0:03.0,Defensive rebound by K. Oubre,,81,80
312,4,11:50.0,,Turnover by G. Monroe (traveling),81,80
313,4,11:33.0,Offensive foul by I. Mahinmi (drawn by T. Rozier),,81,80
314,4,11:33.0,Turnover by I. Mahinmi (offensive foul),,81,80
315,4,11:26.0,,Personal foul by R. Sessions (drawn by T. Rozier),81,80
316,4,11:15.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by S. Larkin),81,83
317,4,11:01.0,Turnover by M. Scott (bad pass; steal by S. Larkin),,81,83
318,4,10:57.0,,S. Larkin makes 2-pt layup from 2 ft,81,85
319,4,10:56.0,Washington full timeout,,81,85
320,4,10:39.0,M. Scott makes 2-pt layup at rim (assist by I. Mahinmi),,83,85
321,4,10:20.0,,S. Larkin misses 2-pt layup from 3 ft,83,85
322,4,10:19.0,,Offensive rebound by G. Monroe,83,85
323,4,10:18.0,,G. Monroe makes 2-pt layup at rim,83,87
324,4,10:04.0,K. Oubre misses 2-pt layup from 2 ft,,83,87
325,4,10:03.0,Offensive rebound by I. Mahinmi,,83,87
326,4,10:03.0,I. Mahinmi makes 2-pt layup at rim,,85,87
327,4,9:45.0,,G. Monroe misses 2-pt jump shot from 20 ft,85,87
328,4,9:42.0,Defensive rebound by R. Sessions,,85,87
329,4,9:27.0,R. Sessions misses 3-pt jump shot from 24 ft,,85,87
330,4,9:23.0,,Defensive rebound by G. Monroe,85,87
331,4,9:08.0,,J. Tatum misses 2-pt jump shot from 19 ft,85,87
332,4,9:06.0,Defensive rebound by I. Mahinmi,,85,87
333,4,8:57.0,R. Sessions misses 2-pt layup from 5 ft (block by T. Rozier),,85,87
334,4,8:57.0,,Defensive rebound by Team,85,87
335,4,8:57.0,,A. Nader enters the game for T. Rozier,85,87
336,4,8:35.0,,J. Tatum misses 2-pt layup from 3 ft (block by I. Mahinmi),85,87
337,4,8:35.0,,Offensive rebound by Team,85,87
338,4,8:35.0,,Boston full timeout,85,87
339,4,8:35.0,,M. Morris enters the game for S. Ojeleye,85,87
340,4,8:30.0,,A. Nader makes 3-pt jump shot from 26 ft (assist by J. Tatum),85,90
341,4,8:15.0,J. Meeks misses 3-pt jump shot from 25 ft,,85,90
342,4,8:11.0,Offensive rebound by I. Mahinmi,,85,90
343,4,8:10.0,I. Mahinmi misses 2-pt hook shot from 2 ft (block by G. Monroe),,85,90
344,4,8:10.0,,Defensive rebound by G. Monroe,85,90
345,4,7:56.0,,J. Tatum misses 2-pt jump shot from 20 ft,85,90
346,4,7:56.0,Defensive rebound by J. Meeks,,85,90
347,4,7:49.0,Shooting foul by A. Nader (drawn by J. Meeks),,85,90
348,4,7:49.0,J. Meeks misses free throw 1 of 2,,85,90
349,4,7:49.0,Offensive rebound by Team,,85,90
350,4,7:49.0,,T. Rozier enters the game for J. Tatum,85,90
351,4,7:49.0,B. Beal enters the game for R. Sessions,,85,90
352,4,7:49.0,J. Meeks makes free throw 2 of 2,,86,90
353,4,7:34.0,,M. Morris makes 2-pt jump shot from 16 ft,86,92
354,4,7:16.0,I. Mahinmi makes 2-pt dunk from 1 ft (assist by B. Beal),,88,92
355,4,6:52.0,,A. Nader misses 3-pt jump shot from 23 ft,88,92
356,4,6:51.0,Defensive rebound by B. Beal,,88,92
357,4,6:44.0,J. Meeks makes 2-pt jump shot from 10 ft (assist by B. Beal),,90,92
358,4,6:25.0,,Personal foul by B. Beal (drawn by T. Rozier),90,92
359,4,6:25.0,,J. Tatum enters the game for S. Larkin,90,92
360,4,6:25.0,O. Porter enters the game for J. Meeks,,90,92
361,4,6:17.0,,J. Tatum makes 2-pt jump shot from 14 ft (assist by T. Rozier),90,94
362,4,6:01.0,Shooting foul by G. Monroe (drawn by I. Mahinmi),,90,94
363,4,6:01.0,I. Mahinmi makes free throw 1 of 2,,91,94
364,4,6:01.0,M. Morris enters the game for M. Scott,,91,94
365,4,6:01.0,I. Mahinmi makes free throw 2 of 2,,92,94
366,4,5:50.0,,A. Nader misses 3-pt jump shot from 26 ft,92,94
367,4,5:46.0,Defensive rebound by O. Porter,,92,94
368,4,5:27.0,K. Oubre misses 3-pt jump shot from 28 ft,,92,94
369,4,5:25.0,,Defensive rebound by Team,92,94
370,4,5:15.0,,T. Rozier makes 2-pt jump shot from 16 ft,92,96
371,4,4:53.0,Personal foul by A. Nader (drawn by B. Beal),,92,96
372,4,4:53.0,,A. Baynes enters the game for G. Monroe,92,96
373,4,4:53.0,T. Satoranský enters the game for K. Oubre,,92,96
374,4,4:44.0,M. Morris misses 3-pt jump shot from 25 ft,,92,96
375,4,4:39.0,,Defensive rebound by A. Baynes,92,96
376,4,4:32.0,,M. Morris misses 3-pt jump shot from 23 ft,92,96
377,4,4:29.0,Defensive rebound by O. Porter,,92,96
378,4,4:17.0,T. Satoranský misses 2-pt jump shot from 8 ft,,92,96
379,4,4:17.0,,Defensive rebound by Team,92,96
380,4,4:00.0,,Personal foul by I. Mahinmi (drawn by A. Baynes),92,96
