,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
57,1,5:19.0,,Shooting foul by S. Adams (drawn by L. Aldridge),14,15
58,1,5:19.0,,L. Aldridge makes free throw 1 of 2,14,16
59,1,5:19.0,,T. Parker enters the game for K. Anderson,14,16
60,1,5:19.0,,D. Green enters the game for D. Murray,14,16
61,1,5:19.0,T. Ferguson enters the game for C. Brewer,,14,16
62,1,5:19.0,,L. Aldridge makes free throw 2 of 2,14,17
63,1,4:56.0,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,17,17
64,1,4:34.0,,Turnover by T. Parker (lost ball; steal by C. Anthony),17,17
65,1,4:32.0,Personal foul by T. Parker (drawn by R. Westbrook),,17,17
66,1,4:32.0,R. Westbrook misses free throw 1 of 2,,17,17
67,1,4:32.0,Offensive rebound by Team,,17,17
68,1,4:32.0,R. Westbrook makes free throw 2 of 2,,18,17
69,1,4:11.0,,T. Parker misses 2-pt jump shot from 20 ft,18,17
70,1,4:07.0,,Offensive rebound by R. Gay,18,17
71,1,4:05.0,,D. Green misses 3-pt jump shot from 25 ft,18,17
72,1,4:05.0,Defensive rebound by R. Westbrook,,18,17
73,1,3:59.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,21,17
74,1,3:49.0,,Personal foul by T. Ferguson (drawn by P. Mills),21,17
75,1,3:49.0,,M. Ginóbili enters the game for P. Mills,21,17
76,1,3:40.0,,L. Aldridge makes 2-pt jump shot from 13 ft,21,19
77,1,3:26.0,S. Adams misses 2-pt hook shot from 5 ft,,21,19
78,1,3:25.0,Offensive rebound by C. Anthony,,21,19
79,1,3:25.0,C. Anthony misses 2-pt layup at rim,,21,19
80,1,3:24.0,Offensive rebound by R. Westbrook,,21,19
81,1,3:24.0,R. Westbrook makes 2-pt layup at rim,,23,19
82,1,3:01.0,,L. Aldridge misses 2-pt jump shot from 11 ft (block by C. Anthony),23,19
83,1,2:58.0,Defensive rebound by P. George,,23,19
84,1,2:54.0,T. Ferguson makes 3-pt jump shot from 22 ft (assist by P. George),,26,19
85,1,2:32.0,,T. Parker misses 2-pt jump shot from 16 ft,26,19
86,1,2:30.0,,Offensive rebound by R. Gay,26,19
87,1,2:30.0,,R. Gay misses 2-pt layup at rim,26,19
88,1,2:28.0,,Offensive rebound by L. Aldridge,26,19
89,1,2:27.0,,L. Aldridge makes 2-pt layup at rim,26,21
90,1,2:06.0,Turnover by S. Adams (lost ball; steal by M. Ginóbili),,26,21
91,1,1:52.0,,Personal foul by P. George (drawn by T. Parker),26,21
92,1,1:52.0,Oklahoma City full timeout,,26,21
93,1,1:52.0,,P. Gasol enters the game for L. Aldridge,26,21
94,1,1:52.0,R. Felton enters the game for R. Westbrook,,26,21
95,1,1:52.0,J. Grant enters the game for C. Anthony,,26,21
96,1,1:52.0,,T. Parker makes free throw 1 of 2,26,22
97,1,1:52.0,,T. Parker makes free throw 2 of 2,26,23
98,1,1:30.0,P. George misses 2-pt jump shot from 19 ft,,26,23
99,1,1:26.0,,Defensive rebound by P. Gasol,26,23
100,1,1:18.0,,T. Parker misses 2-pt jump shot from 8 ft (block by J. Grant),26,23
101,1,1:15.0,Defensive rebound by R. Felton,,26,23
102,1,1:11.0,J. Grant misses 2-pt layup from 2 ft,,26,23
103,1,1:08.0,,Defensive rebound by D. Green,26,23
104,1,1:03.0,,Personal foul by S. Adams (drawn by T. Parker),26,23
105,1,1:03.0,,T. Parker makes free throw 1 of 2,26,24
106,1,1:03.0,P. Patterson enters the game for S. Adams,,26,24
107,1,1:03.0,,T. Parker misses free throw 2 of 2,26,24
108,1,1:00.0,Defensive rebound by J. Grant,,26,24
109,1,0:52.0,P. George misses 2-pt jump shot from 14 ft,,26,24
110,1,0:49.0,,Defensive rebound by M. Ginóbili,26,24
111,1,0:44.0,,Turnover by M. Ginóbili (bad pass; steal by P. George),26,24
112,1,0:38.0,R. Felton makes 3-pt jump shot from 25 ft (assist by P. George),,29,24
113,1,0:27.0,,D. Green misses 3-pt jump shot from 24 ft,29,24
114,1,0:27.0,,Offensive rebound by R. Gay,29,24
115,1,0:00.0,,M. Ginóbili misses 2-pt jump shot from 14 ft,29,24
116,1,0:00.0,,Offensive rebound by R. Gay,29,24
117,1,0:00.0,,R. Gay misses 2-pt dunk at rim,29,24
118,1,0:00.0,,Offensive rebound by Team,29,24
119,2,11:45.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by D. Bertāns),29,27
120,2,11:28.0,Turnover by R. Felton (bad pass; steal by M. Ginóbili),,29,27
121,2,11:17.0,,D. Green makes 2-pt layup at rim (assist by P. Gasol),29,29
122,2,11:01.0,T. Ferguson misses 3-pt jump shot from 25 ft,,29,29
123,2,10:57.0,Offensive rebound by J. Grant,,29,29
124,2,10:56.0,Turnover by J. Grant (bad pass; steal by T. Parker),,29,29
125,2,10:52.0,,P. Gasol makes 2-pt dunk at rim (assist by T. Parker),29,31
126,2,10:52.0,Oklahoma City full timeout,,29,31
127,2,10:52.0,Á. Abrines enters the game for P. George,,29,31
128,2,10:39.0,J. Grant misses 3-pt jump shot from 26 ft,,29,31
129,2,10:35.0,,Defensive rebound by P. Gasol,29,31
130,2,10:24.0,,Shooting foul by J. Grant (drawn by P. Gasol),29,31
131,2,10:24.0,,P. Gasol makes free throw 1 of 2,29,32
132,2,10:24.0,,P. Gasol makes free throw 2 of 2,29,33
133,2,10:06.0,P. Patterson makes 2-pt jump shot from 9 ft (assist by T. Ferguson),,31,33
134,2,9:54.0,,D. Green makes 3-pt jump shot from 23 ft (assist by T. Parker),31,36
135,2,9:27.0,Á. Abrines misses 3-pt jump shot from 24 ft,,31,36
136,2,9:24.0,,Defensive rebound by P. Gasol,31,36
137,2,9:11.0,,D. Green misses 2-pt layup from 2 ft,31,36
138,2,9:11.0,,Offensive rebound by P. Gasol,31,36
139,2,9:11.0,,P. Gasol makes 2-pt layup at rim,31,38
140,2,9:11.0,Violation by J. Grant (def goaltending),,31,38
141,2,9:00.0,R. Felton makes 2-pt jump shot from 9 ft,,33,38
142,2,8:49.0,Violation by P. Patterson (kicked ball),,33,38
143,2,8:49.0,R. Westbrook enters the game for T. Ferguson,,33,38
144,2,8:37.0,,D. Bertāns misses 3-pt jump shot from 24 ft,33,38
145,2,8:31.0,,Offensive rebound by D. Green,33,38
146,2,8:22.0,,Shooting foul by R. Westbrook (drawn by P. Gasol),33,38
147,2,8:22.0,,P. Gasol misses free throw 1 of 2,33,38
148,2,8:22.0,,Offensive rebound by Team,33,38
149,2,8:22.0,,K. Anderson enters the game for D. Green,33,38
150,2,8:22.0,,P. Mills enters the game for M. Ginóbili,33,38
151,2,8:22.0,,P. Gasol misses free throw 2 of 2,33,38
152,2,8:19.0,Defensive rebound by J. Grant,,33,38
153,2,8:10.0,J. Grant misses 2-pt layup from 1 ft (block by P. Gasol),,33,38
154,2,8:06.0,,Defensive rebound by P. Gasol,33,38
155,2,7:57.0,,P. Mills misses 3-pt jump shot from 25 ft,33,38
156,2,7:52.0,Defensive rebound by R. Westbrook,,33,38
157,2,7:48.0,R. Westbrook makes 2-pt layup from 1 ft,,35,38
158,2,7:40.0,,San Antonio full timeout,35,38
159,2,7:40.0,,L. Aldridge enters the game for T. Parker,35,38
160,2,7:40.0,,D. Murray enters the game for D. Bertāns,35,38
161,2,7:40.0,S. Adams enters the game for J. Grant,,35,38
162,2,7:35.0,,K. Anderson makes 2-pt layup at rim (assist by L. Aldridge),35,40
163,2,7:14.0,R. Westbrook misses 2-pt jump shot from 19 ft,,35,40
164,2,7:09.0,Offensive rebound by P. Patterson,,35,40
165,2,7:09.0,P. Patterson makes 2-pt layup at rim,,37,40
166,2,6:50.0,,L. Aldridge makes 2-pt jump shot from 15 ft,37,42
167,2,6:35.0,S. Adams misses 2-pt hook shot from 9 ft,,37,42
168,2,6:32.0,,Defensive rebound by P. Gasol,37,42
169,2,6:18.0,,P. Gasol misses 3-pt jump shot from 25 ft,37,42
170,2,6:13.0,Defensive rebound by S. Adams,,37,42
171,2,6:07.0,S. Adams misses 2-pt layup at rim,,37,42
172,2,6:03.0,,Defensive rebound by D. Murray,37,42
173,2,6:01.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Murray),37,45
174,2,5:59.0,Oklahoma City full timeout,,37,45
175,2,5:59.0,,R. Gay enters the game for P. Gasol,37,45
176,2,5:59.0,C. Anthony enters the game for R. Felton,,37,45
177,2,5:59.0,C. Brewer enters the game for Á. Abrines,,37,45
178,2,5:59.0,P. George enters the game for P. Patterson,,37,45
179,2,5:43.0,S. Adams makes 2-pt layup at rim (assist by P. George),,39,45
180,2,5:29.0,,Turnover by P. Mills (bad pass),39,45
181,2,5:20.0,Turnover by R. Westbrook (bad pass; steal by D. Murray),,39,45
182,2,5:17.0,,D. Murray makes 2-pt layup at rim,39,47
183,2,5:07.0,R. Westbrook misses 2-pt layup from 1 ft,,39,47
184,2,5:07.0,Offensive rebound by S. Adams,,39,47
185,2,5:03.0,S. Adams misses 2-pt layup from 2 ft,,39,47
186,2,4:59.0,,Defensive rebound by R. Gay,39,47
187,2,4:54.0,,Turnover by D. Murray (lost ball; steal by R. Westbrook),39,47
188,2,4:53.0,Shooting foul by R. Gay (drawn by R. Westbrook),,39,47
189,2,4:53.0,R. Westbrook misses free throw 1 of 2,,39,47
190,2,4:53.0,Offensive rebound by Team,,39,47
191,2,4:53.0,R. Westbrook misses free throw 2 of 2,,39,47
192,2,4:51.0,,Defensive rebound by L. Aldridge,39,47
193,2,4:36.0,,Personal foul by C. Brewer (drawn by R. Gay),39,47
194,2,4:36.0,,San Antonio full timeout,39,47
195,2,4:26.0,,R. Gay makes 2-pt jump shot from 13 ft (assist by L. Aldridge),39,49
196,2,4:10.0,P. George makes 2-pt jump shot from 15 ft,,41,49
197,2,3:53.0,,Turnover by L. Aldridge (bad pass; steal by P. George),41,49
198,2,3:49.0,R. Westbrook makes 2-pt dunk from 2 ft (assist by P. George),,43,49
199,2,3:35.0,,P. Mills misses 2-pt jump shot from 21 ft,43,49
200,2,3:35.0,Defensive rebound by P. George,,43,49
201,2,3:27.0,P. George makes 2-pt layup from 2 ft,,45,49
202,2,3:27.0,Shooting foul by R. Gay (drawn by P. George),,45,49
203,2,3:27.0,P. George makes free throw 1 of 1,,46,49
204,2,3:12.0,,P. Mills misses 3-pt jump shot from 24 ft,46,49
205,2,3:05.0,,Offensive rebound by L. Aldridge,46,49
206,2,3:05.0,,L. Aldridge makes 2-pt layup at rim,46,51
207,2,3:02.0,Personal foul by K. Anderson (drawn by S. Adams),,46,51
208,2,2:56.0,Personal foul by K. Anderson (drawn by C. Anthony),,46,51
209,2,2:56.0,,D. Green enters the game for K. Anderson,46,51
210,2,2:54.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by C. Brewer),,49,51
211,2,2:37.0,,D. Murray makes 2-pt jump shot from 9 ft,49,53
212,2,2:22.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,51,53
213,2,2:06.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Murray),51,55
214,2,1:38.0,Turnover by P. George (bad pass; steal by R. Gay),,51,55
215,2,1:34.0,,R. Gay makes 2-pt dunk from 1 ft,51,57
216,2,1:19.0,Turnover by R. Westbrook (bad pass),,51,57
217,2,0:58.0,,L. Aldridge makes 2-pt jump shot from 15 ft,51,59
218,2,0:54.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by P. George),,54,59
219,2,0:33.0,,L. Aldridge misses 2-pt jump shot from 16 ft,54,59
220,2,0:30.0,Defensive rebound by P. George,,54,59
221,2,0:27.0,C. Brewer misses 3-pt jump shot from 22 ft,,54,59
222,2,0:23.0,Offensive rebound by C. Brewer,,54,59
223,2,0:02.0,P. George makes 2-pt jump shot from 10 ft,,56,59
224,2,0:00.0,,Turnover by R. Gay (bad pass; steal by R. Westbrook),56,59
225,2,0:00.0,R. Westbrook misses 3-pt jump shot from 25 ft,,56,59
226,2,0:00.0,Offensive rebound by Team,,56,59
227,3,11:46.0,,Personal foul by R. Westbrook (drawn by P. Gasol),56,59
228,3,11:44.0,,D. Murray makes 2-pt layup from 2 ft (assist by K. Anderson),56,61
229,3,11:25.0,P. George misses 2-pt layup from 2 ft,,56,61
230,3,11:21.0,,Defensive rebound by L. Aldridge,56,61
231,3,11:08.0,,Turnover by P. Mills (bad pass; steal by P. George),56,61
232,3,11:05.0,P. George makes 2-pt layup at rim,,58,61
233,3,10:44.0,,L. Aldridge misses 2-pt jump shot from 14 ft,58,61
234,3,10:42.0,Defensive rebound by R. Westbrook,,58,61
235,3,10:35.0,S. Adams misses 2-pt hook shot from 4 ft (block by L. Aldridge),,58,61
236,3,10:32.0,,Defensive rebound by P. Gasol,58,61
237,3,10:28.0,,D. Murray misses 2-pt jump shot from 10 ft,58,61
238,3,10:25.0,,Offensive rebound by L. Aldridge,58,61
239,3,10:22.0,,P. Gasol misses 2-pt jump shot from 8 ft,58,61
240,3,10:16.0,,Offensive rebound by L. Aldridge,58,61
241,3,10:16.0,,L. Aldridge misses 2-pt dunk at rim,58,61
242,3,10:15.0,Defensive rebound by R. Westbrook,,58,61
243,3,10:14.0,R. Westbrook misses 2-pt layup from 2 ft (block by D. Murray),,58,61
244,3,10:14.0,Offensive rebound by Team,,58,61
245,3,10:14.0,Oklahoma City full timeout,,58,61
246,3,10:06.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by C. Brewer),,61,61
247,3,9:45.0,,K. Anderson makes 3-pt jump shot from 23 ft (assist by D. Murray),61,64
248,3,9:24.0,Turnover by R. Westbrook (turnover),,61,64
249,3,9:01.0,,D. Murray misses 2-pt jump shot from 9 ft (block by R. Westbrook),61,64
250,3,8:55.0,Defensive rebound by P. George,,61,64
251,3,8:54.0,P. George misses 3-pt jump shot from 24 ft,,61,64
252,3,8:49.0,,Defensive rebound by L. Aldridge,61,64
253,3,8:39.0,,Turnover by P. Mills (bad pass),61,64
254,3,8:36.0,Personal foul by K. Anderson (drawn by P. George),,61,64
255,3,8:36.0,,D. Green enters the game for K. Anderson,61,64
256,3,8:28.0,Turnover by C. Brewer (bad pass; steal by D. Murray),,61,64
257,3,8:12.0,,P. Gasol misses 2-pt jump shot from 15 ft,61,64
258,3,8:12.0,Defensive rebound by Team,,61,64
259,3,8:02.0,R. Westbrook misses 3-pt jump shot from 24 ft,,61,64
260,3,7:57.0,,Defensive rebound by P. Mills,61,64
261,3,7:54.0,,Turnover by P. Mills (bad pass; steal by P. George),61,64
262,3,7:49.0,P. George misses 2-pt layup at rim (block by D. Green),,61,64
263,3,7:45.0,,Defensive rebound by D. Murray,61,64
264,3,7:41.0,,Shooting foul by R. Westbrook (drawn by L. Aldridge),61,64
265,3,7:41.0,,L. Aldridge makes free throw 1 of 2,61,65
266,3,7:41.0,,L. Aldridge makes free throw 2 of 2,61,66
267,3,7:30.0,Turnover by R. Westbrook (bad pass; steal by D. Murray),,61,66
268,3,7:24.0,,P. Mills misses 3-pt jump shot from 25 ft,61,66
269,3,7:22.0,Defensive rebound by R. Westbrook,,61,66
270,3,7:19.0,C. Brewer makes 2-pt layup from 1 ft (assist by C. Anthony),,63,66
271,3,7:19.0,,Violation by D. Green (def goaltending),63,66
272,3,6:59.0,,D. Green misses 3-pt jump shot from 25 ft,63,66
273,3,6:55.0,Defensive rebound by S. Adams,,63,66
274,3,6:51.0,P. George misses 3-pt jump shot from 25 ft,,63,66
275,3,6:49.0,,Defensive rebound by P. Gasol,63,66
276,3,6:31.0,,P. Mills misses 3-pt jump shot from 24 ft,63,66
277,3,6:26.0,Defensive rebound by C. Brewer,,63,66
278,3,6:11.0,C. Anthony misses 2-pt jump shot from 21 ft,,63,66
279,3,6:05.0,,Defensive rebound by D. Murray,63,66
280,3,5:53.0,,L. Aldridge misses 2-pt jump shot from 15 ft,63,66
281,3,5:50.0,,Offensive rebound by D. Murray,63,66
282,3,5:49.0,,Turnover by L. Aldridge (bad pass),63,66
283,3,5:49.0,,M. Ginóbili enters the game for P. Mills,63,66
284,3,5:35.0,Shooting foul by D. Green (drawn by C. Brewer),,63,66
285,3,5:35.0,C. Brewer makes free throw 1 of 2,,64,66
286,3,5:35.0,,T. Parker enters the game for D. Murray,64,66
287,3,5:35.0,,R. Gay enters the game for P. Gasol,64,66
288,3,5:35.0,C. Brewer makes free throw 2 of 2,,65,66
289,3,5:12.0,,L. Aldridge misses 2-pt jump shot from 13 ft,65,66
290,3,5:08.0,Defensive rebound by R. Westbrook,,65,66
291,3,5:05.0,R. Westbrook misses 2-pt layup from 1 ft,,65,66
292,3,5:04.0,Offensive rebound by S. Adams,,65,66
293,3,5:04.0,S. Adams makes 2-pt layup at rim,,67,66
294,3,5:04.0,,San Antonio full timeout,67,66
295,3,4:47.0,,R. Gay misses 2-pt jump shot from 23 ft,67,66
296,3,4:44.0,Defensive rebound by R. Westbrook,,67,66
297,3,4:32.0,R. Westbrook makes 2-pt layup from 1 ft,,69,66
298,3,4:08.0,,T. Parker misses 3-pt jump shot from 23 ft,69,66
299,3,4:05.0,Defensive rebound by P. George,,69,66
300,3,4:02.0,C. Brewer makes 2-pt layup from 1 ft,,71,66
301,3,3:49.0,Violation by P. George (kicked ball),,71,66
302,3,3:42.0,,T. Parker makes 2-pt jump shot from 16 ft,71,68
303,3,3:20.0,P. George makes 2-pt layup from 2 ft (assist by C. Anthony),,73,68
304,3,3:20.0,Shooting foul by L. Aldridge (drawn by P. George),,73,68
305,3,3:20.0,,P. Gasol enters the game for L. Aldridge,73,68
306,3,3:20.0,P. George makes free throw 1 of 1,,74,68
307,3,3:00.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Parker),74,71
308,3,2:45.0,Shooting foul by D. Green (drawn by R. Westbrook),,74,71
309,3,2:45.0,R. Westbrook makes free throw 1 of 2,,75,71
310,3,2:45.0,J. Grant enters the game for C. Brewer,,75,71
311,3,2:45.0,T. Ferguson enters the game for C. Anthony,,75,71
312,3,2:45.0,R. Westbrook makes free throw 2 of 2,,76,71
313,3,2:37.0,,Personal foul by P. George (drawn by M. Ginóbili),76,71
314,3,2:37.0,R. Felton enters the game for R. Westbrook,,76,71
315,3,2:20.0,,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by P. Gasol),76,74
316,3,1:58.0,R. Felton makes 2-pt jump shot from 10 ft,,78,74
317,3,1:40.0,,D. Green misses 3-pt jump shot from 22 ft,78,74
318,3,1:37.0,Defensive rebound by S. Adams,,78,74
319,3,1:31.0,P. George misses 2-pt jump shot from 16 ft,,78,74
320,3,1:25.0,,Defensive rebound by M. Ginóbili,78,74
321,3,1:23.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,78,74
322,3,1:23.0,Defensive rebound by S. Adams,,78,74
323,3,1:09.0,R. Felton makes 3-pt jump shot from 25 ft,,81,74
324,3,0:58.0,,Personal foul by J. Grant (drawn by R. Gay),81,74
325,3,0:58.0,P. Patterson enters the game for S. Adams,,81,74
326,3,0:51.0,,P. Gasol misses 2-pt layup from 2 ft,81,74
327,3,0:47.0,Defensive rebound by P. George,,81,74
328,3,0:35.0,R. Felton misses 3-pt jump shot from 25 ft,,81,74
329,3,0:31.0,,Defensive rebound by P. Gasol,81,74
330,3,0:13.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by T. Parker),81,77
331,3,0:02.0,T. Ferguson misses 3-pt jump shot from 24 ft,,81,77
332,3,0:02.0,,Defensive rebound by R. Gay,81,77
333,4,11:45.0,P. George misses 2-pt dunk from 2 ft,,81,77
334,4,11:41.0,,Defensive rebound by D. Green,81,77
335,4,11:31.0,,D. Green makes 3-pt jump shot from 26 ft (assist by P. Gasol),81,80
336,4,11:08.0,R. Felton misses 2-pt jump shot from 17 ft,,81,80
337,4,11:05.0,,Defensive rebound by M. Ginóbili,81,80
338,4,10:54.0,,Shooting foul by P. George (drawn by M. Ginóbili),81,80
339,4,10:54.0,,M. Ginóbili misses free throw 1 of 3,81,80
340,4,10:54.0,,Offensive rebound by Team,81,80
341,4,10:54.0,,M. Ginóbili makes free throw 2 of 3,81,81
342,4,10:54.0,,M. Ginóbili makes free throw 3 of 3,81,82
343,4,10:42.0,Personal foul by M. Ginóbili (drawn by P. Patterson),,81,82
344,4,10:42.0,,P. Mills enters the game for M. Ginóbili,81,82
345,4,10:34.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by R. Felton),,84,82
346,4,10:15.0,,Turnover by R. Gay (traveling),84,82
347,4,10:15.0,Á. Abrines enters the game for P. George,,84,82
348,4,9:55.0,T. Ferguson misses 3-pt jump shot from 24 ft,,84,82
349,4,9:51.0,,Defensive rebound by P. Gasol,84,82
350,4,9:46.0,,Personal foul by R. Felton (drawn by R. Gay),84,82
351,4,9:32.0,,R. Gay misses 2-pt jump shot from 12 ft,84,82
352,4,9:29.0,,Offensive rebound by P. Gasol,84,82
353,4,9:22.0,,Personal foul by T. Ferguson (drawn by P. Gasol),84,82
354,4,9:22.0,,D. Murray enters the game for T. Parker,84,82
355,4,9:22.0,R. Westbrook enters the game for T. Ferguson,,84,82
356,4,9:17.0,,Personal foul by R. Felton (drawn by P. Mills),84,82
357,4,9:03.0,,D. Murray misses 2-pt jump shot from 19 ft,84,82
358,4,9:03.0,,Offensive rebound by Team,84,82
359,4,9:03.0,,Turnover by Team (shot clock),84,82
360,4,8:45.0,R. Felton misses 2-pt jump shot from 19 ft,,84,82
361,4,8:41.0,,Defensive rebound by D. Green,84,82
362,4,8:27.0,,P. Gasol misses 2-pt jump shot from 6 ft,84,82
363,4,8:25.0,Defensive rebound by R. Westbrook,,84,82
364,4,8:22.0,R. Felton misses 3-pt jump shot from 24 ft,,84,82
365,4,8:18.0,,Defensive rebound by D. Murray,84,82
366,4,8:05.0,,D. Green makes 3-pt jump shot from 25 ft (assist by D. Murray),84,85
367,4,7:44.0,Shooting foul by D. Murray (drawn by Á. Abrines),,84,85
368,4,7:44.0,Á. Abrines misses free throw 1 of 2,,84,85
369,4,7:44.0,Offensive rebound by Team,,84,85
370,4,7:44.0,,L. Aldridge enters the game for D. Green,84,85
371,4,7:44.0,,D. Bertāns enters the game for P. Gasol,84,85
372,4,7:44.0,,K. Anderson enters the game for R. Gay,84,85
373,4,7:44.0,S. Adams enters the game for P. Patterson,,84,85
374,4,7:44.0,Á. Abrines makes free throw 2 of 2,,85,85
375,4,7:20.0,,L. Aldridge misses 2-pt hook shot from 6 ft,85,85
376,4,7:17.0,Defensive rebound by R. Felton,,85,85
377,4,7:13.0,S. Adams misses 2-pt layup from 3 ft (block by D. Bertāns),,85,85
378,4,7:10.0,,Defensive rebound by D. Murray,85,85
379,4,7:08.0,,P. Mills misses 3-pt jump shot from 25 ft,85,85
380,4,7:03.0,Defensive rebound by R. Felton,,85,85
381,4,6:52.0,Personal foul by P. Mills (drawn by R. Westbrook),,85,85
382,4,6:52.0,C. Brewer enters the game for R. Felton,,85,85
383,4,6:52.0,,San Antonio full timeout,85,85
384,4,6:44.0,R. Westbrook misses 2-pt layup from 1 ft,,85,85
385,4,6:44.0,,Defensive rebound by Team,85,85
386,4,6:33.0,C. Anthony enters the game for J. Grant,,85,85
387,4,6:33.0,,Turnover by Team (turnover),85,85
388,4,6:14.0,R. Westbrook misses 2-pt layup from 1 ft,,85,85
389,4,6:12.0,Offensive rebound by S. Adams,,85,85
390,4,6:11.0,Á. Abrines misses 3-pt jump shot from 25 ft,,85,85
