,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
0,1,11:39.0,,J. Randle misses 3-pt jump shot from 23 ft,0,0
1,1,11:37.0,Defensive rebound by R. Felton,,0,0
2,1,11:21.0,P. George makes 3-pt jump shot from 24 ft (assist by P. Patterson),,3,0
3,1,11:10.0,Violation by P. Patterson (kicked ball),,3,0
4,1,11:02.0,,J. Hart misses 3-pt jump shot from 24 ft,3,0
5,1,10:58.0,Defensive rebound by J. Huestis,,3,0
6,1,10:40.0,R. Felton makes 3-pt jump shot from 25 ft,,6,0
7,1,10:17.0,,B. Ingram makes 2-pt layup from 1 ft,6,2
8,1,9:58.0,R. Felton misses 2-pt jump shot from 14 ft,,6,2
9,1,9:53.0,,Defensive rebound by J. Hart,6,2
10,1,9:31.0,,B. Lopez makes 2-pt jump shot from 1 ft (assist by J. Hart),6,4
11,1,9:16.0,P. George makes 2-pt layup from 1 ft (assist by S. Adams),,8,4
12,1,9:01.0,,B. Ingram misses 2-pt jump shot from 21 ft,8,4
13,1,8:56.0,Defensive rebound by P. George,,8,4
14,1,8:53.0,P. George makes 3-pt jump shot from 25 ft,,11,4
15,1,8:52.0,,LA Lakers full timeout,11,4
16,1,8:34.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,11,4
17,1,8:31.0,Defensive rebound by P. George,,11,4
18,1,8:24.0,P. George makes 2-pt jump shot from 21 ft,,13,4
19,1,8:04.0,,J. Randle makes 2-pt hook shot from 3 ft,13,6
20,1,7:44.0,P. George makes 2-pt jump shot from 21 ft,,15,6
21,1,7:25.0,,Turnover by J. Hart (bad pass; steal by R. Felton),15,6
22,1,7:20.0,R. Felton makes 2-pt layup from 1 ft,,17,6
23,1,7:09.0,,J. Randle makes 2-pt dunk at rim (assist by B. Ingram),17,8
24,1,6:49.0,J. Huestis misses 2-pt layup from 1 ft,,17,8
25,1,6:45.0,Offensive rebound by S. Adams,,17,8
26,1,6:44.0,S. Adams makes 2-pt layup from 2 ft,,19,8
27,1,6:34.0,,Def 3 sec tech foul by R. Felton,19,8
28,1,6:34.0,,K. Caldwell-Pope makes technical free throw,19,9
29,1,6:34.0,,C. Brewer enters the game for K. Caldwell-Pope,19,9
30,1,6:26.0,,B. Lopez misses 3-pt jump shot from 25 ft,19,9
31,1,6:26.0,Defensive rebound by J. Huestis,,19,9
32,1,6:17.0,Turnover by P. George (bad pass),,19,9
33,1,6:05.0,,J. Randle misses 2-pt jump shot from 5 ft,19,9
34,1,6:02.0,Defensive rebound by Team,,19,9
35,1,5:53.0,P. George misses 3-pt jump shot from 26 ft,,19,9
36,1,5:50.0,,Defensive rebound by J. Hart,19,9
37,1,5:47.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Hart),19,11
38,1,5:33.0,J. Huestis misses 3-pt jump shot from 25 ft,,19,11
39,1,5:33.0,,Defensive rebound by B. Lopez,19,11
40,1,5:23.0,,B. Lopez makes 2-pt layup at rim (assist by B. Ingram),19,13
41,1,5:08.0,P. George makes 3-pt jump shot from 24 ft (assist by R. Felton),,22,13
42,1,5:00.0,,J. Hart misses 2-pt layup from 1 ft,22,13
43,1,4:54.0,,Offensive rebound by J. Randle,22,13
44,1,4:54.0,,J. Randle makes 2-pt layup from 1 ft,22,15
45,1,4:51.0,Oklahoma City full timeout,,22,15
46,1,4:51.0,Á. Abrines enters the game for J. Huestis,,22,15
47,1,4:45.0,Turnover by P. George (bad pass; steal by J. Hart),,22,15
48,1,4:42.0,,B. Ingram makes 2-pt layup at rim (assist by C. Brewer),22,17
49,1,4:29.0,R. Felton misses 2-pt jump shot from 17 ft,,22,17
50,1,4:26.0,,Defensive rebound by J. Randle,22,17
51,1,4:23.0,,J. Hart misses 3-pt jump shot from 22 ft,22,17
52,1,4:18.0,Defensive rebound by P. Patterson,,22,17
53,1,4:10.0,Turnover by P. George (bad pass),,22,17
54,1,3:59.0,,B. Lopez misses 3-pt jump shot from 25 ft,22,17
55,1,3:53.0,Defensive rebound by Á. Abrines,,22,17
56,1,3:51.0,,K. Kuzma enters the game for J. Randle,22,17
57,1,3:48.0,Shooting foul by C. Brewer (drawn by P. George),,22,17
58,1,3:48.0,P. George makes free throw 1 of 2,,23,17
59,1,3:48.0,P. George misses free throw 2 of 2,,23,17
60,1,3:45.0,,Defensive rebound by K. Kuzma,23,17
61,1,3:22.0,,K. Kuzma misses 3-pt jump shot from 23 ft,23,17
62,1,3:18.0,,C. Brewer misses 2-pt layup from 1 ft,23,17
63,1,3:18.0,,Offensive rebound by B. Lopez,23,17
64,1,3:18.0,,Offensive rebound by C. Brewer,23,17
65,1,3:17.0,,B. Lopez misses 2-pt layup from 2 ft,23,17
66,1,3:17.0,,Offensive rebound by B. Lopez,23,17
67,1,3:17.0,,B. Lopez misses 2-pt layup from 2 ft,23,17
68,1,3:17.0,,Offensive rebound by B. Lopez,23,17
69,1,3:13.0,,B. Lopez makes 2-pt layup from 1 ft,23,19
70,1,2:59.0,S. Adams misses 2-pt layup from 2 ft (block by B. Lopez),,23,19
71,1,2:59.0,,Defensive rebound by J. Hart,23,19
72,1,2:41.0,,Shooting foul by S. Adams (drawn by B. Ingram),23,19
73,1,2:41.0,,B. Ingram makes free throw 1 of 2,23,20
74,1,2:41.0,,J. Randle enters the game for B. Lopez,23,20
75,1,2:41.0,D. Johnson enters the game for S. Adams,,23,20
76,1,2:41.0,J. Grant enters the game for P. Patterson,,23,20
77,1,2:41.0,,B. Ingram makes free throw 2 of 2,23,21
78,1,2:31.0,Turnover by P. George (out of bounds lost ball),,23,21
