,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
91,1,2:41.0,,M. Teletović misses 3-pt jump shot from 26 ft,18,15
92,1,2:37.0,Defensive rebound by F. Kaminsky,,18,15
93,1,2:32.0,D. Bacon makes 2-pt jump shot from 16 ft (assist by M. Monk),,20,15
94,1,2:20.0,,Turnover by G. Antetokounmpo (bad pass),20,15
95,1,2:01.0,D. Bacon makes 2-pt jump shot from 15 ft (assist by T. Graham),,22,15
96,1,1:39.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,22,15
97,1,1:39.0,,G. Monroe misses 2-pt layup at rim,22,15
98,1,1:37.0,,Offensive rebound by G. Monroe,22,15
99,1,1:37.0,Defensive rebound by F. Kaminsky,,22,15
100,1,1:37.0,Personal foul by G. Antetokounmpo (drawn by D. Bacon),,22,15
101,1,1:37.0,D. Bacon misses free throw 1 of 2,,22,15
102,1,1:37.0,Offensive rebound by Team,,22,15
103,1,1:37.0,D. Bacon makes free throw 2 of 2,,23,15
104,1,1:16.0,,G. Payton misses 3-pt jump shot from 26 ft,23,15
105,1,1:13.0,Defensive rebound by J. O'Bryant,,23,15
106,1,1:10.0,Personal foul by G. Payton (drawn by T. Graham),,23,15
107,1,1:10.0,T. Graham misses free throw 1 of 2,,23,15
108,1,1:10.0,Offensive rebound by Team,,23,15
109,1,1:10.0,,T. Snell enters the game for G. Payton,23,15
110,1,1:10.0,J. Lamb enters the game for D. Bacon,,23,15
111,1,1:10.0,T. Graham misses free throw 2 of 2,,23,15
112,1,1:07.0,,Defensive rebound by G. Monroe,23,15
113,1,0:59.0,,T. Snell misses 3-pt jump shot from 25 ft,23,15
114,1,0:56.0,Defensive rebound by M. Monk,,23,15
115,1,0:44.0,T. Graham misses 2-pt jump shot from 19 ft,,23,15
116,1,0:41.0,,Defensive rebound by G. Monroe,23,15
117,1,0:34.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by J. O'Bryant),23,15
118,1,0:29.0,Defensive rebound by J. O'Bryant,,23,15
119,1,0:29.0,T. Graham makes 2-pt layup at rim (assist by J. Lamb),,25,15
120,1,0:14.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by D. Liggins),25,18
121,1,0:00.0,M. Monk misses 2-pt jump shot from 16 ft,,25,18
122,1,0:00.0,Offensive rebound by Team,,25,18
123,2,11:39.0,,T. Snell makes 2-pt layup from 2 ft (assist by M. Dellavedova),25,20
124,2,11:26.0,Shooting foul by G. Antetokounmpo (drawn by J. O'Bryant),,25,20
125,2,11:26.0,J. O'Bryant makes free throw 1 of 2,,26,20
126,2,11:26.0,J. O'Bryant makes free throw 2 of 2,,27,20
127,2,11:15.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by T. Snell),27,23
128,2,10:57.0,Shooting foul by T. Snell (drawn by J. Lamb),,27,23
129,2,10:57.0,J. Lamb makes free throw 1 of 2,,28,23
130,2,10:57.0,J. Lamb makes free throw 2 of 2,,29,23
131,2,10:47.0,,T. Snell makes 2-pt dunk from 1 ft (assist by M. Dellavedova),29,25
132,2,10:41.0,Charlotte full timeout,,29,25
133,2,10:33.0,J. O'Bryant makes 2-pt jump shot from 14 ft (assist by T. Graham),,31,25
134,2,10:12.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),31,27
135,2,9:58.0,J. O'Bryant makes 2-pt jump shot from 10 ft,,33,27
136,2,9:40.0,,G. Monroe makes 2-pt hook shot from 3 ft,33,29
137,2,9:25.0,J. Lamb makes 2-pt jump shot from 7 ft,,35,29
138,2,9:06.0,,G. Monroe makes 2-pt hook shot from 3 ft,35,31
139,2,8:53.0,M. Monk misses 3-pt jump shot from 28 ft,,35,31
140,2,8:50.0,,Defensive rebound by M. Teletović,35,31
141,2,8:36.0,,Personal foul by T. Graham (drawn by G. Monroe),35,31
142,2,8:36.0,,K. Middleton enters the game for M. Teletović,35,31
143,2,8:30.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by G. Monroe),35,33
144,2,8:17.0,Shooting foul by G. Monroe (drawn by J. O'Bryant),,35,33
145,2,8:17.0,J. O'Bryant makes free throw 1 of 2,,36,33
146,2,8:17.0,J. O'Bryant makes free throw 2 of 2,,37,33
147,2,8:10.0,,Personal foul by J. O'Bryant (drawn by M. Dellavedova),37,33
148,2,8:02.0,,K. Middleton makes 2-pt jump shot from 7 ft (assist by M. Dellavedova),37,35
149,2,7:46.0,Turnover by J. Lamb (bad pass; steal by G. Antetokounmpo),,37,35
150,2,7:42.0,,T. Snell makes 2-pt dunk at rim (assist by G. Antetokounmpo),37,37
151,2,7:17.0,Turnover by J. O'Bryant (lost ball; steal by T. Snell),,37,37
152,2,7:08.0,,K. Middleton misses 3-pt jump shot from 23 ft,37,37
153,2,7:05.0,Defensive rebound by F. Kaminsky,,37,37
154,2,7:01.0,M. Monk makes 2-pt layup from 1 ft,,39,37
155,2,6:48.0,,G. Monroe misses 2-pt hook shot from 9 ft,39,37
156,2,6:46.0,Defensive rebound by J. Lamb,,39,37
157,2,6:38.0,J. O'Bryant misses 2-pt jump shot from 16 ft,,39,37
158,2,6:34.0,,Defensive rebound by M. Dellavedova,39,37
159,2,6:28.0,,G. Monroe makes 2-pt layup at rim (assist by M. Dellavedova),39,39
160,2,6:09.0,J. Lamb misses 2-pt jump shot from 19 ft,,39,39
161,2,6:07.0,,Defensive rebound by G. Antetokounmpo,39,39
162,2,6:06.0,,G. Antetokounmpo makes 2-pt layup at rim,39,41
163,2,6:06.0,,Shooting foul by F. Kaminsky (drawn by G. Antetokounmpo),39,41
164,2,6:06.0,,T. Maker enters the game for G. Monroe,39,41
165,2,6:06.0,D. Howard enters the game for J. Lamb,,39,41
166,2,6:06.0,M. Williams enters the game for J. O'Bryant,,39,41
167,2,6:06.0,K. Walker enters the game for T. Graham,,39,41
168,2,6:06.0,,G. Antetokounmpo misses free throw 1 of 1,39,41
169,2,6:02.0,Defensive rebound by D. Howard,,39,41
170,2,5:44.0,K. Walker misses 2-pt jump shot from 19 ft,,39,41
171,2,5:44.0,,Loose ball foul by T. Maker (drawn by D. Howard),39,41
172,2,5:42.0,Defensive rebound by D. Howard,,39,41
173,2,5:31.0,M. Monk misses 3-pt jump shot from 27 ft,,39,41
174,2,5:28.0,,Defensive rebound by M. Dellavedova,39,41
175,2,5:22.0,,T. Maker misses 3-pt jump shot from 26 ft,39,41
176,2,5:17.0,Defensive rebound by D. Howard,,39,41
177,2,5:08.0,K. Walker misses 3-pt jump shot from 26 ft,,39,41
178,2,5:04.0,,Defensive rebound by G. Antetokounmpo,39,41
179,2,4:58.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,39,43
180,2,4:50.0,Charlotte full timeout,,39,43
181,2,4:50.0,,D. Liggins enters the game for M. Dellavedova,39,43
182,2,4:46.0,Personal foul by T. Snell (drawn by M. Monk),,39,43
183,2,4:46.0,M. Monk makes free throw 1 of 2,,40,43
184,2,4:46.0,M. Monk makes free throw 2 of 2,,41,43
185,2,4:37.0,,Def 3 sec tech foul by D. Howard,41,43
186,2,4:37.0,,K. Middleton makes technical free throw,41,44
187,2,4:25.0,,Turnover by G. Antetokounmpo (bad pass; steal by K. Walker),41,44
188,2,4:19.0,K. Walker makes 2-pt layup at rim,,43,44
189,2,4:08.0,,K. Middleton misses 2-pt jump shot from 18 ft,43,44
190,2,4:05.0,Defensive rebound by F. Kaminsky,,43,44
191,2,4:00.0,Turnover by D. Howard (turnover),,43,44
192,2,3:39.0,,K. Middleton misses 2-pt hook shot from 6 ft,43,44
193,2,3:39.0,Defensive rebound by D. Howard,,43,44
194,2,3:39.0,Personal foul by D. Liggins (drawn by K. Walker),,43,44
195,2,3:39.0,K. Walker makes free throw 1 of 2,,44,44
196,2,3:39.0,K. Walker makes free throw 2 of 2,,45,44
197,2,3:18.0,,T. Maker makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),45,47
198,2,2:58.0,F. Kaminsky makes 2-pt dunk from 2 ft,,47,47
199,2,2:37.0,,T. Maker misses 3-pt jump shot from 27 ft,47,47
200,2,2:34.0,Defensive rebound by K. Walker,,47,47
201,2,2:29.0,M. Williams misses 3-pt jump shot from 23 ft,,47,47
202,2,2:26.0,Offensive rebound by D. Howard,,47,47
203,2,2:26.0,Personal foul by D. Liggins (drawn by D. Howard),,47,47
204,2,2:26.0,D. Howard misses free throw 1 of 2,,47,47
205,2,2:26.0,Offensive rebound by Team,,47,47
206,2,2:26.0,,M. Dellavedova enters the game for D. Liggins,47,47
207,2,2:26.0,D. Howard misses free throw 2 of 2,,47,47
208,2,2:26.0,J. Lamb enters the game for M. Monk,,47,47
209,2,1:58.0,,Defensive rebound by Team,47,47
210,2,1:34.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),47,49
211,2,1:34.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Walker),,50,49
212,2,1:29.0,,K. Middleton makes 2-pt jump shot from 13 ft,50,51
213,2,1:14.0,Turnover by K. Walker (bad pass; steal by K. Middleton),,50,51
214,2,1:10.0,,G. Antetokounmpo makes 2-pt layup at rim,50,53
215,2,1:02.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),,52,53
216,2,0:53.0,Personal foul by K. Middleton (drawn by J. Lamb),,52,53
217,2,0:53.0,,Turnover by K. Middleton (turnover),52,53
218,2,0:34.0,D. Howard makes 2-pt layup from 1 ft (assist by K. Walker),,54,53
219,2,0:34.0,Shooting foul by T. Maker (drawn by D. Howard),,54,53
220,2,0:34.0,D. Howard misses free throw 1 of 1,,54,53
221,2,0:32.0,,Defensive rebound by G. Antetokounmpo,54,53
222,2,0:21.0,,Personal foul by J. Lamb (drawn by K. Middleton),54,53
223,2,0:10.0,,K. Middleton misses 2-pt jump shot from 16 ft,54,53
224,2,0:06.0,Defensive rebound by D. Howard,,54,53
225,3,11:43.0,,Personal foul by D. Howard (drawn by M. Dellavedova),54,53
226,3,11:37.0,,Personal foul by D. Bacon (drawn by K. Middleton),54,53
227,3,11:29.0,,K. Middleton makes 2-pt jump shot from 6 ft (assist by G. Antetokounmpo),54,55
228,3,11:19.0,Personal foul by M. Dellavedova (drawn by D. Howard),,54,55
229,3,11:12.0,Shooting foul by T. Maker (drawn by D. Howard),,54,55
230,3,11:12.0,D. Howard misses free throw 1 of 2,,54,55
231,3,11:12.0,Offensive rebound by Team,,54,55
232,3,11:12.0,D. Howard misses free throw 2 of 2,,54,55
233,3,11:08.0,,Defensive rebound by K. Middleton,54,55
234,3,11:00.0,,G. Antetokounmpo misses 2-pt hook shot from 3 ft,54,55
235,3,10:57.0,Defensive rebound by D. Howard,,54,55
236,3,10:51.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by K. Walker),,57,55
237,3,10:38.0,,T. Maker makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),57,58
238,3,10:26.0,Turnover by J. Lamb (traveling),,57,58
239,3,10:17.0,,T. Snell makes 2-pt layup from 1 ft (assist by M. Dellavedova),57,60
240,3,10:17.0,,Shooting foul by D. Howard (drawn by T. Snell),57,60
241,3,10:17.0,,T. Snell makes free throw 1 of 1,57,61
242,3,9:56.0,J. Lamb misses 3-pt jump shot from 29 ft,,57,61
243,3,9:52.0,Offensive rebound by D. Howard,,57,61
244,3,9:50.0,D. Howard makes 2-pt layup from 2 ft,,59,61
245,3,9:35.0,,T. Maker misses 3-pt jump shot from 26 ft,59,61
246,3,9:33.0,Defensive rebound by D. Howard,,59,61
247,3,9:28.0,M. Williams misses 2-pt layup from 2 ft,,59,61
248,3,9:26.0,,Defensive rebound by G. Antetokounmpo,59,61
249,3,9:20.0,,M. Dellavedova misses 3-pt jump shot from 29 ft,59,61
250,3,9:16.0,Defensive rebound by D. Howard,,59,61
251,3,9:07.0,K. Walker makes 2-pt jump shot from 13 ft,,61,61
252,3,8:46.0,,T. Maker misses 2-pt jump shot from 14 ft,61,61
253,3,8:42.0,Defensive rebound by J. Lamb,,61,61
254,3,8:30.0,K. Walker misses 2-pt jump shot from 19 ft,,61,61
255,3,8:26.0,,Defensive rebound by T. Maker,61,61
256,3,8:16.0,,K. Middleton makes 2-pt jump shot from 10 ft,61,63
257,3,7:52.0,Shooting foul by T. Maker (drawn by J. Lamb),,61,63
258,3,7:52.0,J. Lamb makes free throw 1 of 2,,62,63
259,3,7:52.0,,G. Monroe enters the game for T. Maker,62,63
260,3,7:52.0,J. Lamb makes free throw 2 of 2,,63,63
261,3,7:36.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,63,63
262,3,7:36.0,,Offensive rebound by G. Antetokounmpo,63,63
263,3,7:36.0,,Personal foul by D. Bacon (drawn by G. Antetokounmpo),63,63
264,3,7:30.0,,G. Monroe misses 2-pt jump shot from 16 ft,63,63
265,3,7:27.0,Defensive rebound by D. Howard,,63,63
266,3,7:18.0,Turnover by K. Walker (lost ball; steal by T. Snell),,63,63
267,3,7:13.0,,K. Middleton misses 3-pt jump shot from 26 ft,63,63
268,3,7:09.0,,Offensive rebound by G. Monroe,63,63
269,3,7:04.0,,T. Snell misses 2-pt layup from 1 ft,63,63
270,3,7:01.0,Defensive rebound by J. Lamb,,63,63
271,3,7:01.0,Shooting foul by M. Dellavedova (drawn by J. Lamb),,63,63
272,3,7:01.0,J. Lamb makes free throw 1 of 2,,64,63
273,3,7:01.0,,D. Liggins enters the game for M. Dellavedova,64,63
274,3,7:01.0,J. Lamb makes free throw 2 of 2,,65,63
275,3,6:53.0,,Turnover by G. Antetokounmpo (step out of bounds),65,63
276,3,6:53.0,,Milwaukee full timeout,65,63
277,3,6:53.0,,M. Teletović enters the game for G. Antetokounmpo,65,63
278,3,6:29.0,J. Lamb makes 2-pt jump shot from 16 ft,,67,63
279,3,6:13.0,,K. Middleton makes 2-pt jump shot from 15 ft,67,65
280,3,5:46.0,J. Lamb misses 3-pt jump shot from 27 ft,,67,65
281,3,5:42.0,,Defensive rebound by G. Monroe,67,65
282,3,5:27.0,,Turnover by D. Liggins (bad pass; steal by M. Williams),67,65
283,3,5:21.0,D. Bacon misses 3-pt jump shot from 26 ft,,67,65
284,3,5:16.0,,Defensive rebound by M. Teletović,67,65
285,3,5:05.0,,Shooting foul by D. Bacon (drawn by K. Middleton),67,65
286,3,5:05.0,,K. Middleton makes free throw 1 of 2,67,66
287,3,5:05.0,T. Graham enters the game for M. Williams,,67,66
288,3,5:05.0,F. Kaminsky enters the game for J. Lamb,,67,66
289,3,5:05.0,,K. Middleton makes free throw 2 of 2,67,67
290,3,4:40.0,F. Kaminsky misses 2-pt jump shot from 16 ft,,67,67
291,3,4:37.0,,Defensive rebound by T. Snell,67,67
292,3,4:22.0,,G. Monroe misses 2-pt hook shot from 3 ft,67,67
293,3,4:20.0,Defensive rebound by D. Howard,,67,67
294,3,4:00.0,F. Kaminsky makes 2-pt hook shot from 5 ft (assist by K. Walker),,69,67
295,3,3:32.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by T. Snell),69,70
296,3,3:12.0,T. Graham makes 2-pt jump shot from 9 ft (assist by F. Kaminsky),,71,70
297,3,3:02.0,,D. Liggins makes 3-pt jump shot from 22 ft (assist by K. Middleton),71,73
298,3,3:00.0,Charlotte full timeout,,71,73
299,3,3:00.0,J. O'Bryant enters the game for K. Walker,,71,73
300,3,3:00.0,M. Monk enters the game for D. Howard,,71,73
301,3,2:49.0,Turnover by M. Monk (lost ball; steal by D. Liggins),,71,73
302,3,2:44.0,,D. Liggins misses 2-pt layup from 1 ft,71,73
303,3,2:41.0,Defensive rebound by D. Bacon,,71,73
304,3,2:32.0,J. O'Bryant makes 2-pt dunk from 1 ft (assist by D. Bacon),,73,73
305,3,2:21.0,,Turnover by K. Middleton (bad pass),73,73
306,3,2:11.0,D. Bacon misses 3-pt jump shot from 24 ft,,73,73
307,3,2:07.0,,Defensive rebound by G. Monroe,73,73
308,3,2:00.0,,Personal foul by T. Graham (drawn by T. Snell),73,73
309,3,2:00.0,,T. Snell makes free throw 1 of 2,73,74
310,3,2:00.0,,M. Dellavedova enters the game for K. Middleton,73,74
311,3,2:00.0,,G. Antetokounmpo enters the game for D. Liggins,73,74
312,3,2:00.0,,T. Snell makes free throw 2 of 2,73,75
313,3,2:00.0,J. Lamb enters the game for D. Bacon,,73,75
314,3,1:44.0,J. Lamb misses 2-pt jump shot from 2 ft,,73,75
315,3,1:40.0,,Defensive rebound by M. Teletović,73,75
316,3,1:33.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),73,77
317,3,1:14.0,M. Monk misses 2-pt jump shot from 18 ft,,73,77
318,3,1:11.0,,Defensive rebound by M. Dellavedova,73,77
319,3,1:06.0,,M. Teletović makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),73,80
320,3,0:47.0,Personal foul by G. Antetokounmpo (drawn by J. O'Bryant),,73,80
321,3,0:47.0,J. O'Bryant makes free throw 1 of 2,,74,80
322,3,0:47.0,J. O'Bryant makes free throw 2 of 2,,75,80
323,3,0:30.0,,M. Teletović misses 3-pt jump shot from 22 ft,75,80
324,3,0:26.0,Defensive rebound by J. Lamb,,75,80
325,3,0:09.0,J. Lamb misses 2-pt layup from 3 ft,,75,80
326,3,0:08.0,Offensive rebound by J. O'Bryant,,75,80
327,3,0:08.0,J. O'Bryant makes 2-pt layup at rim,,77,80
328,3,0:00.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),77,83
329,4,11:41.0,J. Lamb misses 2-pt jump shot from 16 ft,,77,83
330,4,11:37.0,,Defensive rebound by G. Antetokounmpo,77,83
331,4,11:29.0,,Shooting foul by T. Graham (drawn by G. Antetokounmpo),77,83
332,4,11:29.0,,G. Antetokounmpo misses free throw 1 of 2,77,83
333,4,11:29.0,,Offensive rebound by Team,77,83
334,4,11:29.0,,G. Antetokounmpo makes free throw 2 of 2,77,84
335,4,11:05.0,J. O'Bryant misses 2-pt layup from 8 ft (block by D. Liggins),,77,84
336,4,11:05.0,J. O'Bryant misses 2-pt layup from 8 ft (block by G. Antetokounmpo),,77,84
337,4,11:05.0,,Defensive rebound by G. Antetokounmpo,77,84
338,4,10:58.0,Defensive rebound by J. O'Bryant,,77,84
339,4,10:58.0,,Turnover by G. Antetokounmpo (traveling),77,84
340,4,10:46.0,J. Lamb misses 2-pt layup from 2 ft,,77,84
341,4,10:41.0,,Defensive rebound by D. Liggins,77,84
342,4,10:37.0,,D. Liggins misses 3-pt jump shot from 26 ft,77,84
343,4,10:36.0,,Offensive rebound by Team,77,84
344,4,10:36.0,Loose ball foul by J. O'Bryant (drawn by J. Henson),,77,84
345,4,10:29.0,,G. Antetokounmpo makes 2-pt jump shot from 14 ft,77,86
346,4,10:13.0,Personal foul by G. Antetokounmpo (drawn by M. Monk),,77,86
347,4,10:13.0,D. Howard enters the game for M. Monk,,77,86
348,4,10:13.0,K. Walker enters the game for J. O'Bryant,,77,86
349,4,10:06.0,Turnover by F. Kaminsky (traveling),,77,86
350,4,9:57.0,Offensive charge foul by M. Dellavedova (drawn by K. Walker),,77,86
351,4,9:57.0,,Turnover by M. Dellavedova (offensive foul),77,86
352,4,9:47.0,K. Walker makes 2-pt jump shot from 18 ft,,79,86
353,4,9:29.0,,M. Teletović misses 3-pt jump shot from 26 ft,79,86
354,4,9:26.0,Defensive rebound by J. Lamb,,79,86
355,4,9:20.0,J. Lamb makes 2-pt jump shot from 5 ft,,81,86
356,4,9:01.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,81,86
357,4,8:59.0,Defensive rebound by Team,,81,86
358,4,8:48.0,K. Walker misses 2-pt jump shot from 16 ft,,81,86
359,4,8:44.0,,Defensive rebound by M. Teletović,81,86
360,4,8:32.0,,Personal foul by T. Graham (drawn by G. Antetokounmpo),81,86
361,4,8:32.0,,K. Middleton enters the game for M. Dellavedova,81,86
362,4,8:23.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,81,88
363,4,8:04.0,J. Lamb misses 3-pt jump shot from 27 ft,,81,88
364,4,8:01.0,,Defensive rebound by J. Henson,81,88
365,4,7:49.0,,K. Middleton makes 2-pt jump shot at rim,81,90
366,4,7:49.0,Violation by D. Howard (def goaltending),,81,90
367,4,7:35.0,Shooting foul by M. Teletović (drawn by F. Kaminsky),,81,90
368,4,7:35.0,F. Kaminsky makes free throw 1 of 2,,82,90
369,4,7:35.0,M. Williams enters the game for T. Graham,,82,90
370,4,7:35.0,F. Kaminsky makes free throw 2 of 2,,83,90
371,4,7:17.0,,Turnover by M. Teletović (bad pass),83,90
372,4,6:58.0,M. Williams makes 3-pt jump shot from 22 ft (assist by F. Kaminsky),,86,90
373,4,6:58.0,,Milwaukee full timeout,86,90
374,4,6:58.0,,T. Snell enters the game for M. Teletović,86,90
375,4,6:58.0,D. Bacon enters the game for J. Lamb,,86,90
376,4,6:43.0,,K. Middleton misses 2-pt jump shot from 11 ft,86,90
377,4,6:43.0,,Offensive rebound by Team,86,90
378,4,6:43.0,Loose ball foul by M. Williams (drawn by J. Henson),,86,90
379,4,6:34.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by D. Howard),86,90
