,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
37,1,7:27.0,Defensive rebound by N. Jokić,,7,9
38,1,7:21.0,J. Murray makes 3-pt jump shot from 24 ft (assist by W. Chandler),,10,9
39,1,7:07.0,,Turnover by K. Kuzma (bad pass; steal by W. Chandler),10,9
40,1,7:03.0,G. Harris misses 2-pt layup at rim (block by L. Ball),,10,9
41,1,7:00.0,,Defensive rebound by K. Caldwell-Pope,10,9
42,1,6:57.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by K. Caldwell-Pope),10,12
43,1,6:45.0,J. Murray makes 2-pt jump shot from 12 ft (assist by N. Jokić),,12,12
44,1,6:33.0,,Personal foul by N. Jokić (drawn by B. Lopez),12,12
45,1,6:33.0,,LA Lakers full timeout,12,12
46,1,6:28.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,12,12
47,1,6:26.0,Defensive rebound by P. Millsap,,12,12
48,1,6:10.0,N. Jokić makes 2-pt jump shot from 15 ft,,14,12
49,1,5:56.0,,B. Lopez misses 2-pt jump shot from 17 ft,14,12
50,1,5:52.0,,Offensive rebound by J. Randle,14,12
51,1,5:47.0,,J. Randle makes 2-pt jump shot from 3 ft,14,14
52,1,5:47.0,,Shooting foul by G. Harris (drawn by J. Randle),14,14
53,1,5:47.0,W. Barton enters the game for W. Chandler,,14,14
54,1,5:47.0,,J. Randle makes free throw 1 of 1,14,15
55,1,5:39.0,Offensive foul by N. Jokić (drawn by K. Caldwell-Pope),,14,15
56,1,5:39.0,Turnover by N. Jokić (offensive foul),,14,15
57,1,5:39.0,,I. Thomas enters the game for K. Kuzma,14,15
58,1,5:39.0,M. Plumlee enters the game for N. Jokić,,14,15
59,1,5:27.0,,L. Ball misses 2-pt jump shot from 19 ft,14,15
60,1,5:24.0,Defensive rebound by M. Plumlee,,14,15
61,1,5:17.0,W. Barton misses 2-pt jump shot from 7 ft,,14,15
62,1,5:14.0,,Defensive rebound by K. Caldwell-Pope,14,15
63,1,5:04.0,,J. Randle makes 2-pt jump shot from 11 ft,14,17
64,1,4:51.0,G. Harris makes 2-pt jump shot from 8 ft (assist by M. Plumlee),,16,17
65,1,4:40.0,,J. Randle makes 2-pt jump shot from 3 ft (assist by L. Ball),16,19
66,1,4:25.0,Turnover by P. Millsap (bad pass),,16,19
67,1,4:14.0,,J. Randle misses 2-pt layup from 3 ft,16,19
68,1,4:14.0,,Offensive rebound by Team,16,19
69,1,4:14.0,Loose ball foul by P. Millsap (drawn by J. Randle),,16,19
70,1,4:08.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by L. Ball),16,21
71,1,4:07.0,Denver full timeout,,16,21
72,1,4:07.0,T. Lyles enters the game for P. Millsap,,16,21
73,1,3:50.0,Turnover by M. Plumlee (lost ball; steal by L. Ball),,16,21
74,1,3:46.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by L. Ball),16,24
75,1,3:34.0,W. Barton makes 2-pt layup from 1 ft (assist by M. Plumlee),,18,24
76,1,3:15.0,,Personal foul by W. Barton (drawn by I. Thomas),18,24
77,1,3:15.0,W. Chandler enters the game for G. Harris,,18,24
78,1,3:15.0,D. Harris enters the game for J. Murray,,18,24
79,1,3:02.0,,J. Randle misses 2-pt hook shot from 4 ft (block by M. Plumlee),18,24
80,1,2:59.0,,Offensive rebound by I. Thomas,18,24
81,1,2:57.0,,I. Thomas misses 3-pt jump shot from 26 ft,18,24
82,1,2:57.0,,Offensive rebound by I. Thomas,18,24
83,1,2:57.0,,Personal foul by W. Chandler (drawn by I. Thomas),18,24
84,1,2:57.0,,I. Thomas makes free throw 1 of 2,18,25
85,1,2:57.0,,A. Caruso enters the game for K. Caldwell-Pope,18,25
86,1,2:57.0,,I. Thomas makes free throw 2 of 2,18,26
87,1,2:47.0,T. Lyles misses 3-pt jump shot from 25 ft,,18,26
88,1,2:44.0,,Defensive rebound by B. Lopez,18,26
89,1,2:36.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by I. Thomas),18,29
90,1,2:23.0,W. Barton misses 2-pt jump shot from 15 ft,,18,29
91,1,2:19.0,,Defensive rebound by J. Randle,18,29
92,1,2:17.0,,Turnover by J. Randle (bad pass),18,29
93,1,2:17.0,,K. Kuzma enters the game for L. Ball,18,29
94,1,2:17.0,,T. Wear enters the game for J. Randle,18,29
95,1,2:01.0,Personal foul by T. Wear (drawn by T. Lyles),,18,29
96,1,1:52.0,T. Lyles makes 2-pt hook shot from 6 ft,,20,29
97,1,1:43.0,Violation by D. Harris (kicked ball),,20,29
98,1,1:31.0,,Turnover by T. Wear (lost ball; steal by D. Harris),20,29
99,1,1:27.0,W. Barton misses 2-pt layup from 1 ft,,20,29
100,1,1:21.0,Offensive rebound by W. Barton,,20,29
101,1,1:14.0,T. Lyles misses 2-pt layup from 2 ft,,20,29
102,1,1:13.0,,Defensive rebound by T. Wear,20,29
103,1,1:08.0,,I. Thomas makes 3-pt jump shot from 25 ft,20,32
104,1,0:52.0,Personal foul by I. Thomas (drawn by T. Lyles),,20,32
105,1,0:52.0,T. Lyles makes free throw 1 of 2,,21,32
106,1,0:52.0,,I. Zubac enters the game for B. Lopez,21,32
107,1,0:52.0,T. Lyles makes free throw 2 of 2,,22,32
108,1,0:36.0,,K. Kuzma misses 3-pt jump shot from 25 ft,22,32
109,1,0:31.0,Defensive rebound by W. Chandler,,22,32
110,1,0:14.0,Turnover by W. Chandler (turnover),,22,32
111,1,0:06.0,,I. Thomas makes 3-pt jump shot from 25 ft,22,35
112,1,0:01.0,D. Harris misses 3-pt jump shot from 26 ft,,22,35
113,1,0:01.0,,Defensive rebound by K. Kuzma,22,35
114,2,11:47.0,Personal foul by I. Zubac (drawn by N. Jokić),,22,35
115,2,11:36.0,D. Harris makes 2-pt layup at rim (assist by N. Jokić),,24,35
116,2,11:26.0,,Turnover by I. Zubac (lost ball; steal by N. Jokić),24,35
117,2,11:22.0,W. Chandler makes 2-pt layup from 1 ft,,26,35
118,2,11:22.0,Shooting foul by I. Zubac (drawn by W. Chandler),,26,35
119,2,11:22.0,W. Chandler misses free throw 1 of 1,,26,35
120,2,11:20.0,,Defensive rebound by K. Kuzma,26,35
121,2,11:07.0,,I. Thomas misses 3-pt jump shot from 24 ft,26,35
122,2,11:05.0,Defensive rebound by Team,,26,35
123,2,10:46.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by W. Chandler),,29,35
124,2,10:33.0,,T. Wear makes 3-pt jump shot from 22 ft (assist by A. Caruso),29,38
125,2,10:11.0,W. Barton misses 3-pt jump shot from 25 ft,,29,38
126,2,10:07.0,,Defensive rebound by A. Caruso,29,38
127,2,10:03.0,,Shooting foul by W. Barton (drawn by A. Caruso),29,38
128,2,10:03.0,,A. Caruso makes free throw 1 of 2,29,39
129,2,10:03.0,,A. Caruso makes free throw 2 of 2,29,40
130,2,9:55.0,D. Harris makes 3-pt jump shot from 24 ft,,32,40
131,2,9:39.0,,Turnover by I. Thomas (lost ball; steal by D. Harris),32,40
132,2,9:22.0,Offensive foul by N. Jokić (drawn by I. Thomas),,32,40
133,2,9:22.0,Turnover by N. Jokić (offensive foul),,32,40
134,2,9:22.0,M. Plumlee enters the game for N. Jokić,,32,40
135,2,9:06.0,,Personal foul by D. Harris (drawn by T. Wear),32,40
136,2,8:58.0,,I. Zubac misses 2-pt dunk from 2 ft (block by M. Plumlee),32,40
137,2,8:55.0,Defensive rebound by M. Plumlee,,32,40
138,2,8:47.0,W. Chandler misses 2-pt jump shot from 18 ft,,32,40
139,2,8:42.0,Offensive rebound by M. Plumlee,,32,40
140,2,8:42.0,Turnover by M. Plumlee (turnover),,32,40
141,2,8:42.0,,Personal foul by W. Chandler (drawn by I. Zubac),32,40
142,2,8:42.0,,L. Ball enters the game for A. Caruso,32,40
143,2,8:29.0,,T. Wear misses 3-pt jump shot from 26 ft,32,40
144,2,8:26.0,Defensive rebound by M. Plumlee,,32,40
145,2,8:16.0,Personal foul by I. Zubac (drawn by M. Plumlee),,32,40
146,2,8:16.0,,J. Randle enters the game for I. Zubac,32,40
147,2,8:04.0,W. Barton misses 2-pt jump shot from 4 ft,,32,40
148,2,8:00.0,,Defensive rebound by K. Kuzma,32,40
149,2,7:59.0,,L. Ball misses 3-pt jump shot from 23 ft,32,40
150,2,7:53.0,Defensive rebound by W. Chandler,,32,40
151,2,7:32.0,T. Lyles misses 3-pt jump shot from 27 ft,,32,40
152,2,7:29.0,,Defensive rebound by K. Kuzma,32,40
153,2,7:22.0,,T. Wear misses 3-pt jump shot from 25 ft,32,40
154,2,7:18.0,Defensive rebound by W. Chandler,,32,40
155,2,7:10.0,W. Barton misses 2-pt jump shot from 7 ft,,32,40
156,2,7:06.0,Offensive rebound by W. Chandler,,32,40
157,2,7:04.0,W. Chandler misses 3-pt jump shot from 26 ft,,32,40
158,2,7:04.0,,Defensive rebound by L. Ball,32,40
159,2,6:55.0,,K. Kuzma misses 3-pt jump shot from 24 ft,32,40
160,2,6:52.0,Defensive rebound by W. Chandler,,32,40
161,2,6:46.0,W. Barton misses 3-pt jump shot from 26 ft,,32,40
162,2,6:44.0,Offensive rebound by Team,,32,40
163,2,6:44.0,,Loose ball foul by L. Ball (drawn by W. Barton),32,40
164,2,6:44.0,,LA Lakers full timeout,32,40
165,2,6:44.0,,K. Caldwell-Pope enters the game for T. Wear,32,40
166,2,6:44.0,J. Murray enters the game for W. Barton,,32,40
167,2,6:44.0,P. Millsap enters the game for T. Lyles,,32,40
168,2,6:44.0,G. Harris enters the game for D. Harris,,32,40
169,2,6:30.0,W. Chandler makes 2-pt layup from 1 ft (assist by G. Harris),,34,40
170,2,6:14.0,,I. Thomas misses 2-pt layup from 2 ft (block by P. Millsap),34,40
171,2,6:11.0,Defensive rebound by M. Plumlee,,34,40
172,2,6:01.0,P. Millsap makes 2-pt jump shot from 5 ft (assist by M. Plumlee),,36,40
173,2,6:01.0,Shooting foul by I. Thomas (drawn by P. Millsap),,36,40
174,2,6:01.0,,B. Lopez enters the game for I. Thomas,36,40
175,2,6:01.0,P. Millsap makes free throw 1 of 1,,37,40
176,2,5:45.0,,Turnover by B. Lopez (bad pass; steal by P. Millsap),37,40
177,2,5:42.0,W. Chandler makes 2-pt dunk from 1 ft (assist by M. Plumlee),,39,40
178,2,5:42.0,,LA Lakers full timeout,39,40
179,2,5:28.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,39,40
180,2,5:25.0,Defensive rebound by W. Chandler,,39,40
181,2,5:13.0,Turnover by P. Millsap (out of bounds lost ball),,39,40
182,2,5:05.0,,B. Lopez misses 3-pt jump shot from 25 ft,39,40
183,2,5:01.0,,Offensive rebound by J. Randle,39,40
184,2,4:56.0,,J. Randle misses 2-pt layup from 3 ft (block by P. Millsap),39,40
185,2,4:54.0,Defensive rebound by J. Murray,,39,40
186,2,4:43.0,J. Murray misses 3-pt jump shot from 26 ft,,39,40
187,2,4:40.0,,Defensive rebound by K. Caldwell-Pope,39,40
188,2,4:34.0,,B. Lopez makes 2-pt jump shot from 2 ft (assist by K. Caldwell-Pope),39,42
189,2,4:34.0,,Shooting foul by M. Plumlee (drawn by B. Lopez),39,42
190,2,4:34.0,,B. Lopez makes free throw 1 of 1,39,43
191,2,4:19.0,G. Harris misses 2-pt jump shot from 18 ft,,39,43
192,2,4:15.0,,Defensive rebound by K. Kuzma,39,43
193,2,4:10.0,,Turnover by L. Ball (bad pass),39,43
194,2,4:04.0,Offensive foul by J. Murray (drawn by K. Caldwell-Pope),,39,43
195,2,4:04.0,Turnover by J. Murray (offensive foul),,39,43
196,2,3:44.0,,Turnover by L. Ball (bad pass; steal by J. Murray),39,43
197,2,3:40.0,Shooting foul by B. Lopez (drawn by J. Murray),,39,43
198,2,3:40.0,J. Murray misses free throw 1 of 2,,39,43
199,2,3:40.0,Offensive rebound by Team,,39,43
200,2,3:40.0,J. Murray makes free throw 2 of 2,,40,43
201,2,3:25.0,,L. Ball misses 3-pt jump shot from 26 ft,40,43
202,2,3:24.0,Defensive rebound by M. Plumlee,,40,43
203,2,3:13.0,P. Millsap misses 2-pt jump shot from 11 ft,,40,43
204,2,3:08.0,Offensive rebound by M. Plumlee,,40,43
205,2,3:08.0,M. Plumlee misses 2-pt layup at rim,,40,43
206,2,3:08.0,,Defensive rebound by K. Kuzma,40,43
207,2,2:51.0,,Turnover by J. Randle (out of bounds lost ball),40,43
208,2,2:42.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,43,43
209,2,2:27.0,,Personal foul by M. Plumlee (drawn by B. Lopez),43,43
210,2,2:27.0,,B. Lopez makes free throw 1 of 2,43,44
211,2,2:27.0,,B. Lopez misses free throw 2 of 2,43,44
212,2,2:25.0,Defensive rebound by P. Millsap,,43,44
213,2,2:13.0,Turnover by G. Harris (lost ball; steal by K. Kuzma),,43,44
214,2,2:04.0,,Turnover by J. Randle (lost ball; steal by M. Plumlee),43,44
215,2,1:48.0,Turnover by P. Millsap (turnover),,43,44
216,2,1:38.0,,B. Lopez misses 3-pt jump shot from 25 ft,43,44
217,2,1:32.0,,Offensive rebound by Team,43,44
218,2,1:22.0,,B. Lopez misses 2-pt hook shot from 8 ft,43,44
219,2,1:19.0,,Offensive rebound by K. Caldwell-Pope,43,44
220,2,1:19.0,,Personal foul by P. Millsap (drawn by K. Caldwell-Pope),43,44
221,2,1:19.0,,K. Caldwell-Pope makes free throw 1 of 2,43,45
222,2,1:19.0,,K. Caldwell-Pope makes free throw 2 of 2,43,46
223,2,1:07.0,G. Harris misses 3-pt jump shot from 25 ft,,43,46
224,2,1:04.0,,Defensive rebound by K. Kuzma,43,46
225,2,0:50.0,,B. Lopez misses 3-pt jump shot from 26 ft,43,46
226,2,0:47.0,Defensive rebound by P. Millsap,,43,46
227,2,0:40.0,W. Chandler makes 2-pt layup from 2 ft,,45,46
228,2,0:30.0,,L. Ball misses 3-pt jump shot from 27 ft,45,46
229,2,0:27.0,Defensive rebound by P. Millsap,,45,46
230,2,0:07.0,Shooting foul by K. Caldwell-Pope (drawn by J. Murray),,45,46
231,2,0:07.0,J. Murray makes free throw 1 of 2,,46,46
232,2,0:07.0,T. Lyles enters the game for P. Millsap,,46,46
233,2,0:07.0,W. Barton enters the game for W. Chandler,,46,46
234,2,0:07.0,D. Arthur enters the game for M. Plumlee,,46,46
235,2,0:07.0,J. Murray makes free throw 2 of 2,,47,46
236,2,0:00.0,,K. Kuzma makes 2-pt layup from 2 ft,47,48
237,2,0:00.0,J. Murray misses 3-pt jump shot from 59 ft,,47,48
238,2,0:00.0,Offensive rebound by Team,,47,48
239,3,11:36.0,G. Harris makes 3-pt jump shot from 29 ft (assist by W. Chandler),,50,48
240,3,11:21.0,,L. Ball misses 3-pt jump shot from 25 ft,50,48
241,3,11:21.0,Defensive rebound by N. Jokić,,50,48
242,3,11:05.0,W. Chandler makes 2-pt jump shot from 3 ft,,52,48
243,3,10:45.0,,B. Lopez misses 2-pt jump shot from 10 ft,52,48
244,3,10:42.0,Defensive rebound by J. Murray,,52,48
245,3,10:30.0,W. Chandler misses 3-pt jump shot from 22 ft,,52,48
246,3,10:27.0,,Defensive rebound by L. Ball,52,48
247,3,10:22.0,,L. Ball misses 3-pt jump shot from 25 ft,52,48
248,3,10:19.0,Defensive rebound by J. Murray,,52,48
249,3,10:15.0,J. Murray misses 2-pt layup from 1 ft (block by B. Lopez),,52,48
250,3,10:15.0,,Defensive rebound by K. Caldwell-Pope,52,48
251,3,10:05.0,,K. Kuzma makes 3-pt jump shot from 22 ft (assist by J. Randle),52,51
252,3,9:49.0,Personal foul by B. Lopez (drawn by N. Jokić),,52,51
253,3,9:42.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by P. Millsap),,55,51
254,3,9:26.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by L. Ball),55,54
255,3,9:14.0,G. Harris makes 2-pt jump shot from 14 ft (assist by N. Jokić),,57,54
256,3,8:47.0,,K. Kuzma misses 3-pt jump shot from 28 ft,57,54
257,3,8:44.0,Defensive rebound by N. Jokić,,57,54
258,3,8:34.0,W. Chandler makes 2-pt jump shot from 4 ft,,59,54
259,3,8:34.0,,LA Lakers full timeout,59,54
260,3,8:16.0,,Turnover by J. Randle (lost ball; steal by G. Harris),59,54
261,3,8:08.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by G. Harris),,61,54
262,3,7:53.0,,Turnover by L. Ball (bad pass; steal by W. Chandler),61,54
263,3,7:46.0,N. Jokić misses 3-pt jump shot from 25 ft,,61,54
264,3,7:42.0,,Defensive rebound by B. Lopez,61,54
265,3,7:37.0,,K. Kuzma makes 2-pt hook shot from 4 ft,61,56
266,3,7:37.0,,Shooting foul by W. Chandler (drawn by K. Kuzma),61,56
267,3,7:37.0,,I. Thomas enters the game for L. Ball,61,56
268,3,7:37.0,,K. Kuzma makes free throw 1 of 1,61,57
269,3,7:25.0,Personal foul by K. Kuzma (drawn by W. Chandler),,61,57
270,3,7:20.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Murray),,64,57
271,3,6:55.0,,I. Thomas misses 2-pt jump shot from 11 ft,64,57
272,3,6:55.0,,Offensive rebound by J. Randle,64,57
273,3,6:51.0,,J. Randle makes 2-pt layup from 1 ft,64,59
274,3,6:41.0,G. Harris makes 2-pt layup from 1 ft,,66,59
275,3,6:29.0,,Turnover by I. Thomas (lost ball; steal by G. Harris),66,59
276,3,6:25.0,G. Harris misses 3-pt jump shot from 25 ft,,66,59
277,3,6:23.0,,Defensive rebound by I. Thomas,66,59
278,3,6:23.0,,Personal foul by J. Murray (drawn by I. Thomas),66,59
279,3,6:14.0,,K. Kuzma misses 2-pt dunk from 1 ft,66,59
280,3,6:11.0,Defensive rebound by W. Chandler,,66,59
281,3,6:04.0,J. Murray makes 3-pt jump shot from 25 ft (assist by W. Chandler),,69,59
282,3,6:02.0,,LA Lakers full timeout,69,59
283,3,6:02.0,,L. Ball enters the game for J. Randle,69,59
284,3,5:38.0,,I. Thomas misses 2-pt jump shot from 5 ft,69,59
285,3,5:35.0,Defensive rebound by J. Murray,,69,59
286,3,5:17.0,Turnover by N. Jokić (traveling),,69,59
287,3,5:17.0,W. Barton enters the game for G. Harris,,69,59
288,3,5:08.0,,B. Lopez misses 2-pt jump shot from 13 ft,69,59
289,3,5:05.0,Defensive rebound by W. Barton,,69,59
290,3,4:57.0,N. Jokić misses 3-pt jump shot from 25 ft,,69,59
291,3,4:53.0,,Defensive rebound by K. Kuzma,69,59
292,3,4:46.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by K. Kuzma),69,61
293,3,4:40.0,Turnover by N. Jokić (bad pass; steal by L. Ball),,69,61
294,3,4:35.0,,L. Ball makes 2-pt layup from 1 ft (assist by K. Kuzma),69,63
295,3,4:34.0,Denver full timeout,,69,63
296,3,4:18.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by N. Jokić),,72,63
297,3,3:52.0,,B. Lopez makes 2-pt jump shot from 7 ft,72,65
298,3,3:38.0,N. Jokić makes 2-pt layup from 3 ft,,74,65
299,3,3:19.0,,K. Kuzma makes 2-pt hook shot from 5 ft,74,67
300,3,3:09.0,N. Jokić makes 3-pt jump shot from 28 ft,,77,67
301,3,3:09.0,Shooting foul by B. Lopez (drawn by N. Jokić),,77,67
302,3,3:09.0,T. Lyles enters the game for P. Millsap,,77,67
303,3,3:09.0,,J. Randle enters the game for B. Lopez,77,67
304,3,3:09.0,N. Jokić makes free throw 1 of 1,,78,67
305,3,3:00.0,,Turnover by L. Ball (bad pass; steal by J. Murray),78,67
306,3,2:55.0,J. Murray misses 3-pt jump shot from 29 ft,,78,67
307,3,2:52.0,,Defensive rebound by L. Ball,78,67
308,3,2:45.0,,L. Ball misses 2-pt layup from 1 ft,78,67
309,3,2:44.0,Defensive rebound by N. Jokić,,78,67
310,3,2:44.0,Personal foul by J. Randle (drawn by N. Jokić),,78,67
311,3,2:44.0,D. Harris enters the game for N. Jokić,,78,67
312,3,2:44.0,M. Plumlee enters the game for J. Murray,,78,67
313,3,2:36.0,D. Harris misses 3-pt jump shot from 25 ft,,78,67
314,3,2:32.0,,Defensive rebound by K. Kuzma,78,67
315,3,2:26.0,,K. Kuzma misses 2-pt layup from 2 ft,78,67
316,3,2:23.0,Defensive rebound by W. Barton,,78,67
317,3,2:21.0,W. Chandler makes 2-pt layup from 2 ft (assist by W. Barton),,80,67
318,3,2:06.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. Ball),80,70
319,3,1:52.0,M. Plumlee makes 2-pt layup from 1 ft (assist by W. Barton),,82,70
320,3,1:41.0,,I. Thomas misses 2-pt jump shot from 8 ft,82,70
321,3,1:38.0,,Offensive rebound by J. Randle,82,70
322,3,1:35.0,,J. Randle makes 2-pt layup from 2 ft,82,72
323,3,1:27.0,W. Barton misses 2-pt layup from 2 ft (block by L. Ball),,82,72
324,3,1:25.0,,Defensive rebound by J. Randle,82,72
325,3,1:18.0,,K. Kuzma misses 3-pt jump shot from 25 ft,82,72
326,3,1:14.0,Defensive rebound by T. Lyles,,82,72
327,3,1:04.0,T. Lyles misses 3-pt jump shot from 25 ft,,82,72
328,3,1:01.0,,Defensive rebound by J. Randle,82,72
329,3,0:49.0,,Personal block foul by M. Plumlee (drawn by I. Thomas),82,72
330,3,0:49.0,G. Harris enters the game for W. Chandler,,82,72
331,3,0:49.0,,A. Caruso enters the game for K. Caldwell-Pope,82,72
332,3,0:42.0,,I. Thomas makes 3-pt jump shot from 25 ft,82,75
333,3,0:35.0,W. Barton misses 2-pt jump shot from 13 ft,,82,75
334,3,0:32.0,,Defensive rebound by L. Ball,82,75
335,3,0:28.0,,K. Kuzma makes 2-pt layup at rim,82,77
336,3,0:08.0,W. Barton misses 3-pt jump shot from 24 ft,,82,77
337,3,0:05.0,,Defensive rebound by L. Ball,82,77
338,3,0:01.0,,K. Kuzma misses 2-pt layup from 3 ft,82,77
339,3,0:00.0,,Offensive rebound by J. Randle,82,77
340,4,11:42.0,,I. Thomas misses 2-pt jump shot from 8 ft,82,77
341,4,11:39.0,,Offensive rebound by J. Randle,82,77
342,4,11:39.0,,Shooting foul by T. Lyles (drawn by J. Randle),82,77
343,4,11:39.0,,Technical foul by I. Thomas,82,77
344,4,11:39.0,W. Barton makes technical free throw,,83,77
345,4,11:39.0,,J. Randle misses free throw 1 of 2,83,77
346,4,11:39.0,,Offensive rebound by Team,83,77
347,4,11:39.0,,J. Randle makes free throw 2 of 2,83,78
348,4,11:24.0,T. Lyles misses 3-pt jump shot from 22 ft,,83,78
349,4,11:22.0,,Defensive rebound by Team,83,78
350,4,11:22.0,Loose ball foul by D. Harris (drawn by A. Caruso),,83,78
351,4,11:09.0,,I. Thomas misses 3-pt jump shot from 24 ft,83,78
352,4,11:06.0,Defensive rebound by M. Plumlee,,83,78
353,4,10:55.0,Turnover by M. Plumlee (traveling),,83,78
354,4,10:45.0,,J. Randle makes 2-pt dunk at rim,83,80
355,4,10:34.0,Shooting foul by T. Wear (drawn by M. Plumlee),,83,80
356,4,10:34.0,M. Plumlee makes free throw 1 of 2,,84,80
357,4,10:34.0,M. Plumlee misses free throw 2 of 2,,84,80
358,4,10:32.0,,Defensive rebound by J. Randle,84,80
359,4,10:10.0,,Turnover by Team (shot clock),84,80
360,4,9:54.0,D. Harris misses 3-pt jump shot from 28 ft,,84,80
361,4,9:52.0,,Defensive rebound by Team,84,80
362,4,9:45.0,,I. Thomas makes 3-pt jump shot from 25 ft,84,83
363,4,9:29.0,W. Barton makes 2-pt layup from 1 ft (assist by T. Lyles),,86,83
364,4,9:29.0,Shooting foul by T. Wear (drawn by W. Barton),,86,83
365,4,9:29.0,,K. Caldwell-Pope enters the game for A. Caruso,86,83
366,4,9:29.0,J. Murray enters the game for D. Harris,,86,83
367,4,9:29.0,W. Barton makes free throw 1 of 1,,87,83
368,4,9:22.0,,I. Thomas misses 2-pt jump shot from 22 ft,87,83
369,4,9:19.0,Defensive rebound by J. Murray,,87,83
370,4,9:01.0,G. Harris misses 3-pt jump shot from 26 ft,,87,83
371,4,8:58.0,,Defensive rebound by J. Randle,87,83
372,4,8:51.0,,J. Randle makes 2-pt jump shot from 4 ft,87,85
373,4,8:36.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Murray),,89,85
374,4,8:30.0,,Personal block foul by M. Plumlee (drawn by J. Randle),89,85
375,4,8:30.0,W. Chandler enters the game for T. Lyles,,89,85
376,4,8:24.0,,Shooting foul by M. Plumlee (drawn by I. Thomas),89,85
377,4,8:24.0,,I. Thomas makes free throw 1 of 2,89,86
378,4,8:24.0,N. Jokić enters the game for M. Plumlee,,89,86
379,4,8:24.0,,I. Thomas makes free throw 2 of 2,89,87
380,4,8:00.0,G. Harris misses 3-pt jump shot from 22 ft,,89,87
381,4,8:00.0,Offensive rebound by Team,,89,87
