,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
85,1,1:14.0,Turnover by T. Frazier (bad pass; steal by K. Birch),,29,22
86,1,1:00.0,,M. Hezonja makes 3-pt jump shot from 27 ft (assist by E. Fournier),29,25
87,1,0:46.0,B. Beal misses 2-pt layup from 4 ft,,29,25
88,1,0:46.0,,Defensive rebound by Team,29,25
89,1,0:46.0,,S. Mack enters the game for E. Fournier,29,25
90,1,0:31.0,,D. Augustin misses 3-pt jump shot from 26 ft,29,25
91,1,0:28.0,Defensive rebound by B. Beal,,29,25
92,1,0:09.0,B. Beal makes 2-pt jump shot from 18 ft,,31,25
93,2,11:47.0,,Personal foul by T. Frazier (drawn by D. Augustin),31,25
94,2,11:37.0,,Turnover by M. Hezonja (bad pass; steal by K. Oubre),31,25
95,2,11:30.0,J. Smith makes 2-pt jump shot from 19 ft (assist by T. Frazier),,33,25
96,2,11:13.0,,Shooting foul by J. Smith (drawn by W. Iwundu),33,25
97,2,11:13.0,,W. Iwundu makes free throw 1 of 2,33,26
98,2,11:13.0,,W. Iwundu makes free throw 2 of 2,33,27
99,2,11:02.0,Personal foul by K. Birch (drawn by I. Mahinmi),,33,27
100,2,10:59.0,Shooting foul by S. Mack (drawn by J. Meeks),,33,27
101,2,10:59.0,J. Meeks makes free throw 1 of 2,,34,27
102,2,10:59.0,J. Meeks makes free throw 2 of 2,,35,27
103,2,10:41.0,,S. Mack makes 2-pt layup from 1 ft (assist by W. Iwundu),35,29
104,2,10:27.0,J. Meeks misses 3-pt jump shot from 25 ft,,35,29
105,2,10:24.0,,Defensive rebound by S. Mack,35,29
106,2,10:09.0,,M. Hezonja misses 2-pt layup from 5 ft (block by I. Mahinmi),35,29
107,2,10:06.0,Defensive rebound by I. Mahinmi,,35,29
108,2,10:04.0,J. Meeks misses 3-pt jump shot from 26 ft,,35,29
109,2,10:01.0,,Defensive rebound by S. Mack,35,29
110,2,9:55.0,,Turnover by S. Mack (lost ball; steal by T. Frazier),35,29
111,2,9:40.0,J. Meeks misses 3-pt jump shot from 26 ft,,35,29
112,2,9:37.0,,Defensive rebound by W. Iwundu,35,29
113,2,9:26.0,,W. Iwundu misses 2-pt jump shot from 11 ft,35,29
114,2,9:23.0,Defensive rebound by I. Mahinmi,,35,29
115,2,9:20.0,K. Oubre misses 2-pt dunk from 1 ft,,35,29
116,2,9:16.0,,Defensive rebound by S. Mack,35,29
117,2,9:07.0,,M. Hezonja misses 2-pt hook shot from 14 ft,35,29
118,2,9:05.0,,Offensive rebound by K. Birch,35,29
119,2,9:05.0,,K. Birch misses 2-pt layup from 2 ft (block by J. Meeks),35,29
120,2,9:00.0,,Offensive rebound by M. Hezonja,35,29
121,2,8:59.0,,M. Hezonja makes 3-pt jump shot from 25 ft,35,32
122,2,8:38.0,T. Frazier makes 3-pt jump shot from 26 ft (assist by J. Smith),,38,32
123,2,8:21.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by K. Birch),38,35
124,2,8:20.0,Washington full timeout,,38,35
125,2,8:20.0,O. Porter enters the game for J. Meeks,,38,35
126,2,8:08.0,K. Oubre makes 2-pt jump shot from 19 ft (assist by J. Smith),,40,35
127,2,7:45.0,,Personal foul by O. Porter (drawn by K. Birch),40,35
128,2,7:35.0,,Turnover by D. Augustin (turnover),40,35
129,2,7:10.0,Turnover by Team (shot clock),,40,35
130,2,7:01.0,,S. Mack misses 3-pt jump shot from 27 ft,40,35
131,2,6:54.0,,Offensive rebound by K. Birch,40,35
132,2,6:54.0,,K. Birch makes 2-pt dunk at rim,40,37
133,2,6:41.0,M. Morris enters the game for T. Frazier,,40,37
134,2,6:41.0,B. Beal enters the game for I. Mahinmi,,40,37
135,2,6:34.0,Turnover by M. Morris (bad pass; steal by W. Iwundu),,40,37
136,2,6:29.0,,W. Iwundu makes 2-pt layup from 1 ft,40,39
137,2,6:17.0,Turnover by B. Beal (lost ball; steal by S. Mack),,40,39
138,2,6:13.0,,S. Mack makes 2-pt layup from 3 ft,40,41
139,2,6:05.0,B. Beal makes 2-pt layup from 2 ft,,42,41
140,2,5:51.0,,D. Augustin makes 2-pt layup from 1 ft,42,43
141,2,5:30.0,O. Porter makes 2-pt layup from 2 ft (assist by B. Beal),,44,43
142,2,5:23.0,,Offensive foul by K. Birch (drawn by K. Oubre),44,43
143,2,5:23.0,,Turnover by K. Birch (offensive foul),44,43
144,2,5:23.0,,J. Simmons enters the game for K. Birch,44,43
145,2,5:23.0,,B. Biyombo enters the game for W. Iwundu,44,43
146,2,5:14.0,B. Beal misses 2-pt jump shot from 6 ft,,44,43
147,2,5:11.0,,Defensive rebound by B. Biyombo,44,43
148,2,4:54.0,,J. Simmons makes 2-pt jump shot from 5 ft (assist by D. Augustin),44,45
149,2,4:40.0,Shooting foul by M. Hezonja (drawn by M. Morris),,44,45
150,2,4:40.0,M. Morris makes free throw 1 of 2,,45,45
151,2,4:40.0,,E. Fournier enters the game for S. Mack,45,45
152,2,4:40.0,,E. Payton enters the game for D. Augustin,45,45
153,2,4:40.0,M. Gortat enters the game for J. Smith,,45,45
154,2,4:40.0,,Orlando full timeout,45,45
155,2,4:40.0,M. Morris makes free throw 2 of 2,,46,45
156,2,4:21.0,,B. Biyombo makes 2-pt layup from 5 ft (assist by E. Payton),46,47
157,2,4:02.0,O. Porter misses 3-pt jump shot from 25 ft,,46,47
158,2,3:58.0,,Defensive rebound by B. Biyombo,46,47
159,2,3:45.0,,Turnover by B. Biyombo (turnover),46,47
160,2,3:45.0,T. Satoranský enters the game for K. Oubre,,46,47
161,2,3:26.0,O. Porter misses 2-pt jump shot from 16 ft,,46,47
162,2,3:22.0,Offensive rebound by T. Satoranský,,46,47
163,2,3:22.0,Washington full timeout,,46,47
164,2,3:10.0,Turnover by B. Beal (bad pass; steal by M. Hezonja),,46,47
165,2,3:03.0,,M. Hezonja misses 2-pt jump shot from 15 ft,46,47
166,2,3:00.0,Defensive rebound by M. Gortat,,46,47
167,2,2:50.0,O. Porter makes 2-pt jump shot from 16 ft (assist by B. Beal),,48,47
168,2,2:30.0,,M. Hezonja misses 3-pt jump shot from 26 ft,48,47
169,2,2:27.0,Defensive rebound by B. Beal,,48,47
170,2,2:21.0,M. Morris makes 2-pt layup from 2 ft (assist by B. Beal),,50,47
171,2,2:06.0,,E. Fournier misses 3-pt jump shot from 25 ft,50,47
172,2,2:03.0,Defensive rebound by M. Morris,,50,47
173,2,1:47.0,O. Porter misses 3-pt jump shot from 23 ft,,50,47
174,2,1:44.0,Offensive rebound by M. Gortat,,50,47
175,2,1:41.0,Turnover by M. Gortat (bad pass; steal by E. Fournier),,50,47
176,2,1:35.0,,Turnover by M. Hezonja (lost ball; steal by M. Morris),50,47
177,2,1:21.0,B. Beal makes 2-pt dunk from 2 ft,,52,47
178,2,1:21.0,,Orlando full timeout,52,47
179,2,1:21.0,,M. Speights enters the game for M. Hezonja,52,47
180,2,1:21.0,,W. Iwundu enters the game for B. Biyombo,52,47
181,2,0:59.0,,J. Simmons misses 2-pt jump shot from 7 ft (block by B. Beal),52,47
182,2,0:53.0,Defensive rebound by B. Beal,,52,47
183,2,0:43.0,M. Morris makes 2-pt hook shot from 9 ft (assist by T. Satoranský),,54,47
184,2,0:36.0,,Turnover by E. Payton (bad pass),54,47
185,2,0:28.0,B. Beal misses 3-pt jump shot from 27 ft,,54,47
186,2,0:25.0,,Defensive rebound by J. Simmons,54,47
187,2,0:07.0,,Turnover by J. Simmons (lost ball; steal by T. Satoranský),54,47
188,2,0:03.0,T. Satoranský makes 2-pt dunk from 1 ft (assist by B. Beal),,56,47
189,2,0:00.0,,E. Payton misses 3-pt jump shot from 25 ft,56,47
190,2,0:00.0,,Offensive rebound by Team,56,47
191,3,11:40.0,,Turnover by M. Hezonja (lost ball; steal by M. Morris),56,47
192,3,11:18.0,B. Beal makes 2-pt layup from 1 ft (assist by M. Gortat),,58,47
193,3,11:17.0,B. Beal makes technical free throw,,59,47
194,3,11:06.0,,Shooting foul by M. Gortat (drawn by E. Fournier),59,47
195,3,11:06.0,,E. Fournier makes free throw 1 of 2,59,48
196,3,11:06.0,,E. Fournier makes free throw 2 of 2,59,49
197,3,10:50.0,M. Morris makes 2-pt hook shot from 11 ft (assist by O. Porter),,61,49
198,3,10:34.0,,E. Payton misses 2-pt jump shot from 7 ft,61,49
199,3,10:30.0,Defensive rebound by O. Porter,,61,49
200,3,10:27.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by B. Beal),,64,49
201,3,10:07.0,,E. Payton makes 2-pt layup from 3 ft (assist by J. Simmons),64,51
202,3,9:48.0,T. Satoranský misses 2-pt jump shot from 3 ft,,64,51
203,3,9:42.0,Offensive rebound by M. Gortat,,64,51
204,3,9:42.0,M. Gortat misses 2-pt layup at rim,,64,51
205,3,9:41.0,,Defensive rebound by B. Biyombo,64,51
206,3,9:39.0,,E. Payton misses 3-pt jump shot from 25 ft,64,51
207,3,9:36.0,,Offensive rebound by B. Biyombo,64,51
208,3,9:35.0,,J. Simmons makes 3-pt jump shot from 26 ft (assist by B. Biyombo),64,54
209,3,9:15.0,B. Beal makes 2-pt jump shot from 20 ft,,66,54
210,3,9:01.0,,M. Hezonja misses 2-pt layup from 2 ft,66,54
211,3,8:59.0,Defensive rebound by M. Gortat,,66,54
212,3,8:55.0,T. Satoranský makes 3-pt jump shot from 22 ft (assist by O. Porter),,69,54
213,3,8:55.0,,Orlando full timeout,69,54
214,3,8:55.0,,M. Speights enters the game for E. Payton,69,54
215,3,8:55.0,,S. Mack enters the game for J. Simmons,69,54
216,3,8:55.0,,W. Iwundu enters the game for M. Hezonja,69,54
217,3,8:55.0,,D. Augustin enters the game for B. Biyombo,69,54
218,3,8:35.0,,E. Fournier misses 2-pt layup from 3 ft (block by M. Gortat),69,54
219,3,8:35.0,,Offensive rebound by Team,69,54
220,3,8:29.0,,Turnover by W. Iwundu (lost ball; steal by B. Beal),69,54
221,3,8:24.0,B. Beal misses 3-pt jump shot from 25 ft,,69,54
222,3,8:21.0,,Defensive rebound by S. Mack,69,54
223,3,8:10.0,,Shooting foul by M. Gortat (drawn by M. Speights),69,54
224,3,8:10.0,,M. Speights makes free throw 1 of 2,69,55
225,3,8:10.0,,M. Speights makes free throw 2 of 2,69,56
226,3,7:56.0,Shooting foul by M. Speights (drawn by O. Porter),,69,56
227,3,7:56.0,O. Porter makes free throw 1 of 2,,70,56
228,3,7:56.0,O. Porter makes free throw 2 of 2,,71,56
229,3,7:32.0,,M. Speights misses 3-pt jump shot from 26 ft,71,56
230,3,7:28.0,Defensive rebound by M. Gortat,,71,56
231,3,7:11.0,M. Morris misses 2-pt hook shot from 9 ft,,71,56
232,3,7:10.0,Offensive rebound by M. Gortat,,71,56
233,3,7:10.0,M. Gortat makes 2-pt layup at rim,,73,56
234,3,6:52.0,,E. Fournier misses 2-pt jump shot from 20 ft,73,56
235,3,6:48.0,Defensive rebound by B. Beal,,73,56
236,3,6:41.0,M. Gortat makes 2-pt layup from 3 ft (assist by O. Porter),,75,56
237,3,6:36.0,,Offensive foul by M. Speights (drawn by M. Gortat),75,56
238,3,6:36.0,,Turnover by M. Speights (offensive foul),75,56
239,3,6:17.0,M. Morris misses 3-pt jump shot from 27 ft,,75,56
240,3,6:14.0,,Defensive rebound by D. Augustin,75,56
241,3,6:06.0,,M. Speights makes 3-pt jump shot from 23 ft (assist by D. Augustin),75,59
242,3,5:41.0,M. Gortat makes 2-pt jump shot from 3 ft (assist by T. Satoranský),,77,59
243,3,5:33.0,,M. Speights misses 3-pt jump shot from 25 ft,77,59
244,3,5:33.0,Defensive rebound by Team,,77,59
245,3,5:23.0,B. Beal misses 2-pt jump shot from 11 ft,,77,59
246,3,5:22.0,Offensive rebound by Team,,77,59
247,3,5:22.0,,Loose ball foul by M. Speights,77,59
248,3,5:22.0,,Technical foul by M. Speights,77,59
249,3,5:22.0,B. Beal makes technical free throw,,78,59
250,3,5:09.0,O. Porter misses 2-pt jump shot from 11 ft,,78,59
251,3,5:09.0,,Defensive rebound by M. Speights,78,59
252,3,5:06.0,,Personal foul by T. Satoranský (drawn by M. Speights),78,59
253,3,4:53.0,,S. Mack misses 2-pt layup from 4 ft,78,59
254,3,4:53.0,,Offensive rebound by M. Speights,78,59
255,3,4:49.0,,M. Speights misses 2-pt layup at rim,78,59
256,3,4:47.0,Defensive rebound by B. Beal,,78,59
257,3,4:41.0,M. Gortat makes 2-pt layup from 1 ft (assist by T. Satoranský),,80,59
258,3,4:41.0,,Orlando full timeout,80,59
259,3,4:41.0,,M. Hezonja enters the game for E. Fournier,80,59
260,3,4:41.0,,K. Birch enters the game for M. Speights,80,59
261,3,4:24.0,,M. Hezonja misses 2-pt jump shot from 11 ft,80,59
262,3,4:21.0,Defensive rebound by M. Gortat,,80,59
263,3,4:12.0,M. Morris makes 2-pt dunk from 2 ft (assist by T. Satoranský),,82,59
264,3,4:01.0,,Shooting foul by T. Satoranský (drawn by D. Augustin),82,59
265,3,4:01.0,,D. Augustin makes free throw 1 of 3,82,60
266,3,4:01.0,,D. Augustin makes free throw 2 of 3,82,61
267,3,4:01.0,,D. Augustin makes free throw 3 of 3,82,62
268,3,3:52.0,T. Satoranský makes 2-pt hook shot from 7 ft,,84,62
269,3,3:38.0,,Turnover by D. Augustin (bad pass; steal by B. Beal),84,62
270,3,3:36.0,,B. Biyombo enters the game for W. Iwundu,84,62
271,3,3:34.0,Offensive foul by M. Gortat (drawn by K. Birch),,84,62
272,3,3:34.0,Turnover by M. Gortat (offensive foul),,84,62
273,3,3:10.0,,D. Augustin misses 3-pt jump shot from 25 ft,84,62
274,3,3:09.0,Defensive rebound by Team,,84,62
275,3,2:46.0,B. Beal makes 2-pt jump shot from 23 ft,,86,62
276,3,2:22.0,,S. Mack makes 2-pt layup from 2 ft,86,64
277,3,2:03.0,O. Porter misses 2-pt jump shot from 9 ft,,86,64
278,3,2:00.0,,Defensive rebound by K. Birch,86,64
279,3,1:56.0,,D. Augustin misses 3-pt jump shot from 25 ft,86,64
280,3,1:52.0,Defensive rebound by B. Beal,,86,64
281,3,1:47.0,O. Porter misses 3-pt jump shot from 23 ft,,86,64
282,3,1:43.0,,Defensive rebound by K. Birch,86,64
283,3,1:26.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by K. Birch),86,66
284,3,1:26.0,Washington full timeout,,86,66
285,3,1:26.0,,J. Simmons enters the game for M. Hezonja,86,66
286,3,1:26.0,K. Oubre enters the game for M. Morris,,86,66
287,3,1:26.0,I. Mahinmi enters the game for M. Gortat,,86,66
288,3,1:11.0,B. Beal misses 2-pt jump shot from 3 ft,,86,66
289,3,1:08.0,,Defensive rebound by S. Mack,86,66
290,3,0:49.0,,S. Mack makes 3-pt jump shot from 26 ft,86,69
291,3,0:36.0,K. Oubre misses 3-pt jump shot from 23 ft,,86,69
292,3,0:32.0,,Defensive rebound by K. Birch,86,69
293,3,0:17.0,,Turnover by S. Mack (bad pass; steal by K. Oubre),86,69
294,3,0:11.0,Shooting foul by K. Birch (drawn by I. Mahinmi),,86,69
295,3,0:11.0,I. Mahinmi misses free throw 1 of 2,,86,69
296,3,0:11.0,Offensive rebound by Team,,86,69
297,3,0:11.0,,E. Fournier enters the game for B. Biyombo,86,69
298,3,0:11.0,I. Mahinmi makes free throw 2 of 2,,87,69
299,3,0:01.0,,J. Simmons misses 3-pt jump shot from 25 ft,87,69
300,3,0:01.0,,Offensive rebound by Team,87,69
301,4,11:37.0,K. Oubre misses 2-pt jump shot from 11 ft (block by E. Payton),,87,69
302,4,11:32.0,Offensive rebound by T. Frazier,,87,69
303,4,11:31.0,T. Frazier makes 2-pt jump shot from 19 ft,,89,69
304,4,11:16.0,,E. Payton misses 3-pt jump shot from 23 ft,89,69
305,4,11:13.0,Defensive rebound by O. Porter,,89,69
306,4,11:00.0,Personal foul by D. Augustin (drawn by O. Porter),,89,69
307,4,10:55.0,Turnover by I. Mahinmi (lost ball; steal by D. Augustin),,89,69
308,4,10:52.0,,Shooting foul by T. Frazier (drawn by J. Simmons),89,69
309,4,10:52.0,,J. Simmons makes free throw 1 of 2,89,70
310,4,10:52.0,,J. Simmons makes free throw 2 of 2,89,71
311,4,10:31.0,T. Frazier makes 2-pt layup from 2 ft (assist by J. Meeks),,91,71
312,4,10:21.0,,Personal foul by T. Frazier (drawn by D. Augustin),91,71
313,4,10:10.0,,E. Payton makes 2-pt layup from 3 ft,91,73
314,4,9:52.0,J. Meeks makes 2-pt jump shot from 20 ft (assist by O. Porter),,93,73
315,4,9:39.0,,Personal foul by I. Mahinmi (drawn by E. Payton),93,73
316,4,9:30.0,,E. Payton makes 2-pt jump shot from 6 ft,93,75
317,4,9:17.0,O. Porter makes 3-pt jump shot from 25 ft (assist by K. Oubre),,96,75
318,4,9:06.0,,E. Payton misses 2-pt jump shot from 18 ft,96,75
319,4,9:03.0,Defensive rebound by T. Frazier,,96,75
320,4,8:52.0,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Frazier),,99,75
321,4,8:51.0,,Orlando full timeout,99,75
322,4,8:36.0,,E. Fournier misses 3-pt jump shot from 26 ft,99,75
323,4,8:33.0,,Offensive rebound by E. Payton,99,75
324,4,8:31.0,,E. Payton makes 2-pt layup from 2 ft,99,77
325,4,8:13.0,K. Oubre misses 2-pt layup from 4 ft (block by E. Payton),,99,77
326,4,8:13.0,Offensive rebound by Team,,99,77
327,4,8:09.0,T. Frazier misses 3-pt jump shot from 26 ft,,99,77
328,4,8:05.0,Offensive rebound by I. Mahinmi,,99,77
329,4,7:56.0,Turnover by O. Porter (bad pass; steal by J. Simmons),,99,77
330,4,7:50.0,,Turnover by J. Simmons (lost ball; steal by K. Oubre),99,77
331,4,7:46.0,K. Oubre makes 2-pt dunk from 2 ft,,101,77
332,4,7:39.0,,E. Payton makes 2-pt layup at rim,101,79
333,4,7:25.0,J. Meeks makes 2-pt jump shot from 9 ft (assist by T. Frazier),,103,79
334,4,7:10.0,,Shooting foul by O. Porter (drawn by J. Simmons),103,79
335,4,7:10.0,,J. Simmons misses free throw 1 of 2,103,79
336,4,7:10.0,,Offensive rebound by Team,103,79
337,4,7:10.0,J. Smith enters the game for O. Porter,,103,79
338,4,7:10.0,,J. Simmons makes free throw 2 of 2,103,80
339,4,6:53.0,T. Frazier misses 2-pt hook shot from 8 ft,,103,80
340,4,6:50.0,,Defensive rebound by K. Birch,103,80
341,4,6:41.0,,J. Simmons misses 2-pt jump shot from 6 ft (block by I. Mahinmi),103,80
342,4,6:41.0,Defensive rebound by Team,,103,80
343,4,6:39.0,,Shooting foul by I. Mahinmi (drawn by D. Augustin),103,80
344,4,6:39.0,,D. Augustin misses free throw 1 of 3,103,80
345,4,6:39.0,,Offensive rebound by Team,103,80
346,4,6:39.0,,D. Augustin makes free throw 2 of 3,103,81
347,4,6:39.0,,M. Speights enters the game for E. Fournier,103,81
348,4,6:39.0,,D. Augustin makes free throw 3 of 3,103,82
349,4,6:27.0,J. Smith misses 3-pt jump shot from 27 ft,,103,82
350,4,6:24.0,,Defensive rebound by J. Simmons,103,82
351,4,6:15.0,,M. Speights misses 3-pt jump shot from 26 ft,103,82
352,4,6:12.0,,Offensive rebound by K. Birch,103,82
353,4,6:10.0,,K. Birch makes 2-pt layup from 3 ft,103,84
354,4,5:53.0,J. Smith misses 2-pt jump shot from 21 ft,,103,84
355,4,5:49.0,,Defensive rebound by E. Payton,103,84
356,4,5:44.0,,J. Simmons misses 3-pt jump shot from 25 ft,103,84
357,4,5:41.0,Defensive rebound by J. Meeks,,103,84
358,4,5:34.0,K. Oubre misses 3-pt jump shot from 25 ft,,103,84
359,4,5:30.0,Offensive rebound by I. Mahinmi,,103,84
360,4,5:29.0,Shooting foul by M. Speights (drawn by K. Oubre),,103,84
361,4,5:29.0,K. Oubre makes free throw 1 of 2,,104,84
362,4,5:29.0,,S. Mack enters the game for E. Payton,104,84
363,4,5:29.0,,W. Iwundu enters the game for D. Augustin,104,84
364,4,5:29.0,,M. Hezonja enters the game for J. Simmons,104,84
365,4,5:29.0,K. Oubre makes free throw 2 of 2,,105,84
366,4,5:12.0,,M. Speights makes 2-pt dunk from 1 ft (assist by S. Mack),105,86
367,4,4:51.0,I. Mahinmi makes 2-pt dunk from 1 ft (assist by T. Frazier),,107,86
368,4,4:34.0,,Turnover by M. Speights (traveling),107,86
369,4,4:22.0,J. Smith makes 2-pt jump shot from 22 ft (assist by T. Frazier),,109,86
370,4,4:04.0,,Personal foul by K. Oubre (drawn by M. Hezonja),109,86
371,4,4:04.0,,M. Hezonja makes free throw 1 of 2,109,87
372,4,4:04.0,,M. Hezonja makes free throw 2 of 2,109,88
373,4,3:54.0,J. Smith misses 3-pt jump shot from 25 ft,,109,88
374,4,3:51.0,,Defensive rebound by S. Mack,109,88
375,4,3:41.0,,Turnover by M. Hezonja (lost ball; steal by T. Frazier),109,88
376,4,3:37.0,T. Frazier makes 2-pt dunk from 1 ft (assist by J. Meeks),,111,88
377,4,3:24.0,,S. Mack misses 3-pt jump shot from 25 ft,111,88
378,4,3:19.0,Defensive rebound by K. Oubre,,111,88
379,4,3:06.0,T. Frazier misses 2-pt jump shot from 16 ft,,111,88
380,4,3:03.0,,Defensive rebound by K. Birch,111,88
