,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
91,1,2:18.0,J. Crawford misses 2-pt jump shot from 14 ft,,22,15
92,1,2:18.0,Offensive rebound by G. Dieng,,22,15
93,1,2:01.0,Personal foul by R. Gay (drawn by T. Gibson),,22,15
94,1,2:01.0,T. Gibson makes free throw 1 of 2,,23,15
95,1,2:01.0,T. Gibson makes free throw 2 of 2,,24,15
96,1,1:42.0,,P. Gasol makes 2-pt hook shot from 2 ft,24,17
97,1,1:33.0,J. Crawford misses 3-pt jump shot from 25 ft,,24,17
98,1,1:32.0,,Defensive rebound by Team,24,17
99,1,1:32.0,D. Rose enters the game for A. Wiggins,,24,17
100,1,1:14.0,,R. Gay makes 2-pt layup from 2 ft (assist by T. Parker),24,19
101,1,1:02.0,T. Jones misses 2-pt layup from 5 ft,,24,19
102,1,1:00.0,,Defensive rebound by P. Gasol,24,19
103,1,0:56.0,,R. Gay makes 2-pt layup from 1 ft (assist by T. Parker),24,21
104,1,0:41.0,G. Dieng misses 2-pt jump shot from 21 ft,,24,21
105,1,0:39.0,,Defensive rebound by M. Ginóbili,24,21
106,1,0:32.0,,M. Ginóbili makes 2-pt jump shot from 11 ft,24,23
107,1,0:08.0,Turnover by J. Crawford (bad pass; steal by M. Ginóbili),,24,23
108,1,0:04.0,,Turnover by T. Parker (out of bounds lost ball),24,23
109,1,0:00.0,J. Crawford misses 3-pt jump shot from 45 ft,,24,23
110,1,0:00.0,Offensive rebound by Team,,24,23
111,2,11:40.0,D. Rose makes 2-pt layup from 1 ft (assist by J. Crawford),,26,23
112,2,11:26.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by T. Parker),26,25
113,2,11:12.0,J. Crawford misses 2-pt jump shot from 19 ft,,26,25
114,2,11:10.0,Offensive rebound by Team,,26,25
115,2,10:56.0,N. Bjelica misses 2-pt jump shot from 10 ft,,26,25
116,2,10:52.0,,Defensive rebound by M. Ginóbili,26,25
117,2,10:44.0,,R. Gay makes 2-pt layup from 1 ft (assist by M. Ginóbili),26,27
118,2,10:31.0,Turnover by J. Crawford (lost ball; steal by P. Gasol),,26,27
119,2,10:27.0,,T. Parker makes 2-pt jump shot from 1 ft,26,29
120,2,10:21.0,Minnesota full timeout,,26,29
121,2,10:21.0,,L. Aldridge enters the game for P. Gasol,26,29
122,2,10:21.0,,P. Mills enters the game for M. Ginóbili,26,29
123,2,10:21.0,K. Towns enters the game for G. Dieng,,26,29
124,2,10:06.0,K. Towns makes 2-pt layup from 1 ft (assist by D. Rose),,28,29
125,2,9:54.0,,T. Parker makes 2-pt layup from 2 ft,28,31
126,2,9:54.0,Violation by K. Towns (def goaltending),,28,31
127,2,9:46.0,Shooting block foul by T. Parker (drawn by T. Jones),,28,31
128,2,9:46.0,T. Jones makes free throw 1 of 2,,29,31
129,2,9:46.0,T. Jones misses free throw 2 of 2,,29,31
130,2,9:43.0,,Defensive rebound by R. Gay,29,31
131,2,9:21.0,,P. Mills makes 2-pt jump shot from 21 ft (assist by T. Parker),29,33
132,2,9:01.0,Shooting foul by P. Mills (drawn by K. Towns),,29,33
133,2,9:01.0,K. Towns makes free throw 1 of 2,,30,33
134,2,9:01.0,,D. Murray enters the game for T. Parker,30,33
135,2,9:01.0,J. Teague enters the game for T. Jones,,30,33
136,2,9:01.0,,D. Green enters the game for B. Forbes,30,33
137,2,9:01.0,K. Towns makes free throw 2 of 2,,31,33
138,2,8:48.0,,Offensive foul by L. Aldridge (drawn by K. Towns),31,33
139,2,8:48.0,,Turnover by L. Aldridge (offensive foul),31,33
140,2,8:39.0,D. Rose misses 2-pt layup from 3 ft,,31,33
141,2,8:36.0,Offensive rebound by D. Rose,,31,33
142,2,8:21.0,N. Bjelica misses 2-pt hook shot from 8 ft,,31,33
143,2,8:19.0,,Defensive rebound by D. Murray,31,33
144,2,8:02.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by D. Green),31,35
145,2,7:43.0,K. Towns makes 2-pt jump shot from 2 ft,,33,35
146,2,7:24.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Murray),33,37
147,2,7:08.0,J. Teague makes 2-pt layup at rim,,35,37
148,2,7:07.0,,San Antonio full timeout,35,37
149,2,7:07.0,,P. Gasol enters the game for R. Gay,35,37
150,2,7:07.0,A. Wiggins enters the game for J. Crawford,,35,37
151,2,6:48.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by P. Gasol),35,40
152,2,6:30.0,K. Towns misses 2-pt jump shot from 15 ft,,35,40
153,2,6:26.0,,Defensive rebound by D. Murray,35,40
154,2,6:10.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Gasol),35,42
155,2,6:05.0,Minnesota full timeout,,35,42
156,2,6:05.0,T. Gibson enters the game for D. Rose,,35,42
157,2,6:00.0,T. Gibson makes 2-pt jump shot from 21 ft (assist by A. Wiggins),,37,42
158,2,5:47.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by P. Gasol),37,45
159,2,5:32.0,J. Teague misses 2-pt jump shot from 4 ft,,37,45
160,2,5:29.0,,Defensive rebound by P. Gasol,37,45
161,2,5:22.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Gasol),37,47
162,2,5:22.0,,Shooting foul by N. Bjelica (drawn by L. Aldridge),37,47
163,2,5:22.0,,L. Aldridge makes free throw 1 of 1,37,48
164,2,5:01.0,J. Teague makes 3-pt jump shot from 25 ft,,40,48
165,2,4:49.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Gasol),40,50
166,2,4:49.0,,Shooting foul by T. Gibson (drawn by L. Aldridge),40,50
167,2,4:49.0,,L. Aldridge makes free throw 1 of 1,40,51
168,2,4:32.0,N. Bjelica makes 2-pt layup from 3 ft (assist by T. Gibson),,42,51
169,2,4:10.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Green),42,53
170,2,3:57.0,J. Teague misses 2-pt layup from 2 ft (block by P. Gasol),,42,53
171,2,3:57.0,Offensive rebound by Team,,42,53
172,2,3:50.0,J. Teague misses 2-pt jump shot from 8 ft,,42,53
173,2,3:47.0,,Defensive rebound by P. Mills,42,53
174,2,3:43.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. Green),42,55
175,2,3:25.0,A. Wiggins makes 2-pt jump shot from 10 ft,,44,55
176,2,3:06.0,,L. Aldridge makes 2-pt jump shot from 12 ft,44,57
177,2,2:57.0,K. Towns misses 2-pt layup from 9 ft (block by L. Aldridge),,44,57
178,2,2:57.0,Offensive rebound by Team,,44,57
179,2,2:45.0,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Teague),,46,57
180,2,2:23.0,,L. Aldridge misses 2-pt jump shot from 18 ft,46,57
181,2,2:21.0,Defensive rebound by A. Wiggins,,46,57
182,2,2:10.0,A. Wiggins misses 2-pt jump shot from 10 ft,,46,57
183,2,2:07.0,Offensive rebound by T. Gibson,,46,57
184,2,2:07.0,Turnover by T. Gibson (lost ball; steal by D. Murray),,46,57
185,2,2:07.0,Loose ball foul by T. Gibson (drawn by D. Murray),,46,57
186,2,2:07.0,,M. Ginóbili enters the game for D. Murray,46,57
187,2,2:07.0,G. Dieng enters the game for T. Gibson,,46,57
188,2,1:55.0,,D. Green misses 3-pt jump shot from 25 ft,46,57
189,2,1:52.0,Defensive rebound by A. Wiggins,,46,57
190,2,1:35.0,K. Towns misses 2-pt hook shot from 6 ft,,46,57
191,2,1:31.0,,Defensive rebound by D. Green,46,57
192,2,1:24.0,,Shooting foul by N. Bjelica (drawn by M. Ginóbili),46,57
193,2,1:24.0,,M. Ginóbili makes free throw 1 of 2,46,58
194,2,1:24.0,,K. Anderson enters the game for L. Aldridge,46,58
195,2,1:24.0,,M. Ginóbili makes free throw 2 of 2,46,59
196,2,1:11.0,G. Dieng makes 2-pt dunk from 1 ft (assist by K. Towns),,48,59
197,2,0:54.0,,P. Gasol makes 2-pt dunk from 1 ft (assist by M. Ginóbili),48,61
198,2,0:43.0,K. Towns makes 2-pt layup from 2 ft (assist by J. Teague),,50,61
199,2,0:25.0,,M. Ginóbili misses 3-pt jump shot from 22 ft,50,61
200,2,0:24.0,Defensive rebound by Team,,50,61
201,2,0:00.0,J. Teague misses 2-pt layup from 1 ft,,50,61
202,2,0:00.0,Offensive rebound by Team,,50,61
203,3,11:38.0,J. Teague makes 2-pt jump shot from 18 ft,,52,61
204,3,11:10.0,,D. Murray misses 2-pt jump shot from 12 ft,52,61
205,3,11:06.0,Defensive rebound by J. Teague,,52,61
206,3,10:52.0,K. Towns misses 2-pt hook shot from 4 ft,,52,61
207,3,10:41.0,Offensive rebound by K. Towns,,52,61
208,3,10:41.0,K. Towns makes 2-pt layup at rim,,54,61
209,3,10:32.0,,D. Murray makes 3-pt jump shot from 22 ft (assist by L. Aldridge),54,64
210,3,10:17.0,A. Wiggins misses 2-pt jump shot from 20 ft,,54,64
211,3,10:14.0,Offensive rebound by T. Gibson,,54,64
212,3,10:11.0,Turnover by T. Gibson (lost ball; steal by K. Anderson),,54,64
213,3,9:58.0,,P. Mills makes 2-pt jump shot from 18 ft,54,66
214,3,9:57.0,Minnesota full timeout,,54,66
215,3,9:34.0,T. Gibson misses 2-pt jump shot from 13 ft,,54,66
216,3,9:31.0,,Defensive rebound by K. Anderson,54,66
217,3,9:27.0,,Turnover by D. Murray (lost ball; steal by J. Teague),54,66
218,3,9:20.0,N. Bjelica makes 3-pt jump shot from 28 ft (assist by J. Teague),,57,66
219,3,8:59.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by P. Mills),57,68
220,3,8:41.0,J. Teague makes 2-pt jump shot from 6 ft,,59,68
221,3,8:21.0,,Shooting foul by K. Towns (drawn by L. Aldridge),59,68
222,3,8:21.0,,L. Aldridge makes free throw 1 of 2,59,69
223,3,8:21.0,,L. Aldridge makes free throw 2 of 2,59,70
224,3,8:03.0,A. Wiggins makes 2-pt jump shot from 18 ft (assist by J. Teague),,61,70
225,3,7:36.0,,L. Aldridge misses 3-pt jump shot from 26 ft,61,70
226,3,7:31.0,Defensive rebound by N. Bjelica,,61,70
227,3,7:27.0,Personal foul by K. Anderson (drawn by J. Teague),,61,70
228,3,7:27.0,,M. Ginóbili enters the game for P. Mills,61,70
229,3,7:21.0,N. Bjelica misses 2-pt layup from 2 ft (block by D. Green),,61,70
230,3,7:18.0,Offensive rebound by N. Bjelica,,61,70
231,3,7:18.0,Turnover by K. Towns (turnover),,61,70
232,3,7:06.0,,M. Ginóbili misses 2-pt jump shot from 4 ft,61,70
233,3,7:04.0,Defensive rebound by A. Wiggins,,61,70
234,3,6:58.0,A. Wiggins makes 2-pt jump shot from 8 ft,,63,70
235,3,6:58.0,,San Antonio full timeout,63,70
236,3,6:58.0,,T. Parker enters the game for K. Anderson,63,70
237,3,6:58.0,,P. Gasol enters the game for D. Murray,63,70
238,3,6:40.0,,D. Green misses 3-pt jump shot from 25 ft,63,70
239,3,6:38.0,Defensive rebound by K. Towns,,63,70
240,3,6:24.0,K. Towns misses 2-pt jump shot from 5 ft,,63,70
241,3,6:19.0,,Defensive rebound by P. Gasol,63,70
242,3,6:09.0,,P. Gasol misses 2-pt jump shot from 6 ft,63,70
243,3,6:05.0,,Offensive rebound by P. Gasol,63,70
244,3,6:01.0,,P. Gasol makes 2-pt layup from 3 ft,63,72
245,3,5:51.0,J. Teague misses 2-pt jump shot from 4 ft,,63,72
246,3,5:50.0,Offensive rebound by Team,,63,72
247,3,5:38.0,T. Gibson misses 2-pt layup from 4 ft (block by L. Aldridge),,63,72
248,3,5:38.0,Offensive rebound by K. Towns,,63,72
249,3,5:38.0,Shooting foul by D. Green (drawn by K. Towns),,63,72
250,3,5:38.0,K. Towns makes free throw 1 of 2,,64,72
251,3,5:38.0,K. Towns misses free throw 2 of 2,,64,72
252,3,5:35.0,,Defensive rebound by L. Aldridge,64,72
253,3,5:20.0,,Personal foul by K. Towns (drawn by L. Aldridge),64,72
254,3,5:20.0,,B. Forbes enters the game for D. Green,64,72
255,3,5:20.0,T. Jones enters the game for J. Teague,,64,72
256,3,5:20.0,J. Crawford enters the game for N. Bjelica,,64,72
257,3,5:06.0,,T. Parker misses 3-pt jump shot from 22 ft,64,72
258,3,5:03.0,,Offensive rebound by P. Gasol,64,72
259,3,4:59.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Gasol),64,74
260,3,4:44.0,A. Wiggins misses 2-pt layup from 1 ft,,64,74
261,3,4:40.0,Offensive rebound by A. Wiggins,,64,74
262,3,4:38.0,T. Jones makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,67,74
263,3,4:24.0,,T. Parker makes 2-pt layup at rim,67,76
264,3,4:09.0,Turnover by K. Towns (lost ball; steal by M. Ginóbili),,67,76
265,3,4:07.0,,Shooting block foul by A. Wiggins (drawn by L. Aldridge),67,76
266,3,4:07.0,,L. Aldridge makes free throw 1 of 2,67,77
267,3,4:07.0,,L. Aldridge makes free throw 2 of 2,67,78
268,3,3:52.0,K. Towns misses 2-pt layup from 7 ft,,67,78
269,3,3:47.0,Offensive rebound by K. Towns,,67,78
270,3,3:43.0,T. Gibson makes 2-pt dunk at rim (assist by A. Wiggins),,69,78
271,3,3:16.0,,P. Gasol misses 2-pt jump shot from 14 ft,69,78
272,3,3:08.0,,Offensive rebound by L. Aldridge,69,78
273,3,3:08.0,,L. Aldridge makes 2-pt layup at rim,69,80
274,3,2:57.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,72,80
275,3,2:40.0,,M. Ginóbili makes 2-pt dunk at rim (assist by B. Forbes),72,82
276,3,2:23.0,A. Wiggins misses 2-pt jump shot from 5 ft,,72,82
277,3,2:20.0,,Defensive rebound by P. Gasol,72,82
278,3,2:18.0,,B. Forbes makes 2-pt layup from 1 ft (assist by T. Parker),72,84
279,3,2:18.0,Minnesota full timeout,,72,84
280,3,2:18.0,,R. Gay enters the game for L. Aldridge,72,84
281,3,2:18.0,G. Dieng enters the game for K. Towns,,72,84
282,3,2:01.0,T. Jones makes 2-pt jump shot from 16 ft,,74,84
283,3,1:44.0,,B. Forbes misses 2-pt jump shot from 14 ft,74,84
284,3,1:42.0,Defensive rebound by T. Jones,,74,84
285,3,1:28.0,J. Crawford makes 2-pt layup from 5 ft,,76,84
286,3,1:13.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Gasol),76,86
287,3,1:13.0,Violation by G. Dieng (def goaltending),,76,86
288,3,0:59.0,Shooting foul by R. Gay (drawn by A. Wiggins),,76,86
289,3,0:59.0,A. Wiggins makes free throw 1 of 2,,77,86
290,3,0:59.0,A. Wiggins makes free throw 2 of 2,,78,86
291,3,0:40.0,,R. Gay makes 2-pt jump shot from 14 ft,78,88
292,3,0:36.0,Offensive foul by T. Jones (drawn by M. Ginóbili),,78,88
293,3,0:36.0,Turnover by T. Jones (offensive foul),,78,88
294,3,0:28.0,,T. Parker misses 2-pt layup from 2 ft (block by T. Jones),78,88
295,3,0:28.0,Defensive rebound by Team,,78,88
296,3,0:10.0,T. Jones makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,81,88
297,3,0:06.0,,Personal foul by T. Jones (drawn by T. Parker),81,88
298,3,0:06.0,,P. Mills enters the game for T. Parker,81,88
299,3,0:06.0,D. Rose enters the game for T. Jones,,81,88
300,3,0:01.0,,P. Gasol makes 2-pt jump shot at rim,81,90
301,3,0:00.0,D. Rose misses 3-pt jump shot from 64 ft,,81,90
302,3,0:00.0,Offensive rebound by Team,,81,90
303,4,11:42.0,,R. Gay misses 2-pt jump shot from 11 ft,81,90
304,4,11:38.0,Defensive rebound by K. Towns,,81,90
305,4,11:21.0,Turnover by K. Towns (bad pass),,81,90
306,4,11:21.0,,D. Murray enters the game for T. Parker,81,90
307,4,11:10.0,,Personal foul by N. Bjelica (drawn by M. Ginóbili),81,90
308,4,11:10.0,,D. Green enters the game for M. Ginóbili,81,90
309,4,11:04.0,,D. Murray makes 2-pt jump shot from 13 ft,81,92
310,4,10:49.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,84,92
311,4,10:29.0,,R. Gay misses 2-pt layup from 2 ft,84,92
312,4,10:21.0,Defensive rebound by K. Towns,,84,92
313,4,10:20.0,D. Rose makes 2-pt layup from 1 ft,,86,92
314,4,10:19.0,,San Antonio full timeout,86,92
315,4,10:19.0,,P. Mills enters the game for B. Forbes,86,92
316,4,10:07.0,,D. Murray misses 2-pt layup from 2 ft (block by K. Towns),86,92
317,4,10:07.0,,Offensive rebound by Team,86,92
318,4,10:00.0,,P. Mills makes 2-pt layup from 1 ft (assist by P. Gasol),86,94
319,4,9:49.0,D. Rose makes 2-pt jump shot from 13 ft,,88,94
320,4,9:36.0,,R. Gay misses 2-pt jump shot from 21 ft,88,94
321,4,9:34.0,,Offensive rebound by P. Gasol,88,94
322,4,9:28.0,,R. Gay makes 2-pt jump shot from 5 ft,88,96
323,4,9:13.0,Turnover by K. Towns (bad pass; steal by R. Gay),,88,96
324,4,9:07.0,,R. Gay makes 2-pt dunk at rim (assist by D. Green),88,98
325,4,8:50.0,Personal foul by P. Mills (drawn by T. Jones),,88,98
326,4,8:50.0,,L. Aldridge enters the game for P. Gasol,88,98
327,4,8:50.0,J. Teague enters the game for T. Jones,,88,98
328,4,8:43.0,D. Rose makes 2-pt jump shot from 4 ft,,90,98
329,4,8:33.0,,Turnover by D. Murray (bad pass; steal by D. Rose),90,98
330,4,8:28.0,Shooting foul by L. Aldridge (drawn by K. Towns),,90,98
331,4,8:28.0,K. Towns makes free throw 1 of 2,,91,98
332,4,8:28.0,,T. Parker enters the game for D. Murray,91,98
333,4,8:28.0,K. Towns makes free throw 2 of 2,,92,98
334,4,8:13.0,,Personal foul by N. Bjelica (drawn by R. Gay),92,98
335,4,8:02.0,,R. Gay misses 2-pt jump shot from 5 ft,92,98
336,4,8:00.0,Defensive rebound by Team,,92,98
337,4,7:50.0,D. Rose misses 2-pt layup from 7 ft (block by R. Gay),,92,98
338,4,7:43.0,Offensive rebound by J. Crawford,,92,98
339,4,7:42.0,J. Crawford misses 3-pt jump shot from 25 ft,,92,98
340,4,7:39.0,,Defensive rebound by P. Mills,92,98
341,4,7:34.0,,L. Aldridge makes 2-pt jump shot from 11 ft,92,100
342,4,7:10.0,J. Teague misses 2-pt layup from 2 ft (block by R. Gay),,92,100
343,4,7:06.0,,Defensive rebound by R. Gay,92,100
344,4,7:04.0,,L. Aldridge makes 2-pt dunk at rim (assist by P. Mills),92,102
345,4,6:46.0,D. Rose misses 2-pt jump shot from 21 ft,,92,102
346,4,6:42.0,,Defensive rebound by D. Green,92,102
347,4,6:27.0,,D. Green makes 3-pt jump shot from 26 ft (assist by P. Mills),92,105
348,4,6:24.0,Minnesota full timeout,,92,105
349,4,6:24.0,A. Wiggins enters the game for D. Rose,,92,105
350,4,6:12.0,K. Towns misses 2-pt hook shot from 6 ft,,92,105
351,4,6:09.0,,Defensive rebound by L. Aldridge,92,105
352,4,5:56.0,,R. Gay makes 2-pt layup from 2 ft,92,107
353,4,5:44.0,A. Wiggins makes 2-pt layup from 1 ft,,94,107
354,4,5:44.0,Shooting foul by L. Aldridge (drawn by A. Wiggins),,94,107
355,4,5:44.0,T. Gibson enters the game for J. Crawford,,94,107
356,4,5:44.0,A. Wiggins makes free throw 1 of 1,,95,107
357,4,5:31.0,,P. Mills misses 3-pt jump shot from 25 ft,95,107
358,4,5:21.0,,Offensive rebound by L. Aldridge,95,107
359,4,5:21.0,,L. Aldridge misses 2-pt layup at rim,95,107
360,4,5:21.0,,Offensive rebound by L. Aldridge,95,107
361,4,5:17.0,,L. Aldridge makes 2-pt layup at rim,95,109
362,4,5:10.0,A. Wiggins misses 2-pt layup from 3 ft (block by R. Gay),,95,109
363,4,5:10.0,,Defensive rebound by L. Aldridge,95,109
364,4,5:03.0,,D. Green makes 3-pt jump shot from 25 ft (assist by P. Mills),95,112
365,4,4:49.0,Personal foul by T. Parker (drawn by J. Teague),,95,112
366,4,4:45.0,Shooting foul by D. Green (drawn by A. Wiggins),,95,112
367,4,4:45.0,A. Wiggins misses free throw 1 of 2,,95,112
368,4,4:45.0,Offensive rebound by Team,,95,112
369,4,4:45.0,A. Wiggins makes free throw 2 of 2,,96,112
370,4,4:27.0,,P. Mills misses 3-pt jump shot from 25 ft,96,112
371,4,4:21.0,,Offensive rebound by R. Gay,96,112
372,4,4:03.0,,D. Green misses 3-pt jump shot from 24 ft,96,112
373,4,4:01.0,Defensive rebound by K. Towns,,96,112
374,4,3:53.0,Shooting foul by D. Green (drawn by J. Teague),,96,112
375,4,3:53.0,J. Teague makes free throw 1 of 2,,97,112
376,4,3:53.0,,San Antonio full timeout,97,112
377,4,3:53.0,J. Teague misses free throw 2 of 2,,97,112
378,4,3:50.0,,Defensive rebound by L. Aldridge,97,112
379,4,3:39.0,,T. Parker misses 2-pt jump shot from 13 ft,97,112
380,4,3:36.0,Defensive rebound by K. Towns,,97,112
381,4,3:30.0,J. Teague misses 2-pt jump shot from 9 ft,,97,112
