,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW YORK_ACTION,DENVER_SCORE,NEW YORK_SCORE
162,2,6:36.0,,C. Lee makes 2-pt jump shot from 20 ft,32,51
163,2,6:17.0,W. Barton misses 3-pt jump shot from 25 ft,,32,51
164,2,6:15.0,Offensive rebound by N. Jokić,,32,51
165,2,6:14.0,Personal foul by C. Lee (drawn by N. Jokić),,32,51
166,2,6:00.0,Turnover by G. Harris (out of bounds lost ball),,32,51
167,2,5:48.0,,J. Jack misses 2-pt jump shot from 10 ft,32,51
168,2,5:45.0,Defensive rebound by N. Jokić,,32,51
169,2,5:36.0,G. Harris makes 3-pt jump shot from 22 ft (assist by P. Millsap),,35,51
170,2,5:18.0,,D. McDermott misses 3-pt jump shot from 25 ft,35,51
171,2,5:14.0,Defensive rebound by G. Harris,,35,51
172,2,5:09.0,P. Millsap misses 3-pt jump shot from 24 ft,,35,51
173,2,5:07.0,,Defensive rebound by E. Freedom,35,51
174,2,4:55.0,,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by J. Jack),35,53
175,2,4:42.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by P. Millsap),,38,53
176,2,4:23.0,,C. Lee misses 3-pt jump shot from 22 ft,38,53
177,2,4:20.0,Defensive rebound by N. Jokić,,38,53
178,2,4:05.0,N. Jokić misses 3-pt jump shot from 25 ft,,38,53
179,2,4:01.0,Offensive rebound by P. Millsap,,38,53
180,2,3:59.0,P. Millsap misses 2-pt jump shot from 7 ft,,38,53
181,2,3:58.0,,Defensive rebound by E. Freedom,38,53
182,2,3:55.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Jack),38,56
183,2,3:54.0,Denver full timeout,,38,56
184,2,3:54.0,,T. Hardaway enters the game for D. McDermott,38,56
185,2,3:54.0,J. Murray enters the game for W. Barton,,38,56
186,2,3:37.0,Turnover by W. Chandler (bad pass; steal by T. Hardaway),,38,56
187,2,3:35.0,,C. Lee misses 2-pt layup at rim (block by W. Chandler),38,56
188,2,3:35.0,,Offensive rebound by Team,38,56
189,2,3:20.0,,E. Freedom makes 2-pt layup from 1 ft (assist by C. Lee),38,58
190,2,3:08.0,J. Murray misses 3-pt jump shot from 23 ft,,38,58
191,2,3:07.0,Offensive rebound by N. Jokić,,38,58
192,2,3:07.0,Shooting foul by E. Freedom (drawn by N. Jokić),,38,58
193,2,3:07.0,N. Jokić makes free throw 1 of 2,,39,58
194,2,3:07.0,,W. Hernangómez enters the game for E. Freedom,39,58
195,2,3:07.0,N. Jokić makes free throw 2 of 2,,40,58
196,2,2:49.0,,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by J. Jack),40,60
197,2,2:35.0,Turnover by G. Harris (bad pass; steal by J. Jack),,40,60
198,2,2:30.0,,T. Hardaway misses 3-pt jump shot from 25 ft,40,60
199,2,2:30.0,,T. Hardaway misses 3-pt jump shot from 25 ft (block by N. Jokić),40,60
200,2,2:30.0,,Offensive rebound by T. Hardaway,40,60
201,2,2:27.0,,Offensive rebound by K. Porziņģis,40,60
202,2,2:14.0,,T. Hardaway misses 3-pt jump shot from 25 ft,40,60
203,2,2:11.0,Defensive rebound by N. Jokić,,40,60
204,2,2:11.0,Personal foul by K. Porziņģis (drawn by N. Jokić),,40,60
205,2,2:11.0,N. Jokić misses free throw 1 of 2,,40,60
206,2,2:11.0,Offensive rebound by Team,,40,60
207,2,2:11.0,N. Jokić makes free throw 2 of 2,,41,60
208,2,1:51.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Jack),41,63
209,2,1:35.0,G. Harris misses 2-pt layup from 3 ft,,41,63
210,2,1:34.0,Offensive rebound by P. Millsap,,41,63
211,2,1:34.0,P. Millsap misses 2-pt layup from 3 ft (block by W. Hernangómez),,41,63
212,2,1:34.0,Offensive rebound by Team,,41,63
213,2,1:28.0,P. Millsap misses 2-pt jump shot from 8 ft,,41,63
214,2,1:18.0,,Defensive rebound by J. Jack,41,63
215,2,1:07.0,,Turnover by Team (shot clock),41,63
216,2,1:06.0,,J. Jack misses 2-pt jump shot from 20 ft (block by G. Harris),41,63
217,2,1:06.0,,Offensive rebound by Team,41,63
218,2,0:58.0,J. Murray misses 3-pt jump shot from 26 ft,,41,63
219,2,0:56.0,,Defensive rebound by T. Hardaway,41,63
220,2,0:39.0,,C. Lee misses 3-pt jump shot from 26 ft,41,63
221,2,0:36.0,Defensive rebound by P. Millsap,,41,63
222,2,0:34.0,G. Harris makes 2-pt layup at rim (assist by P. Millsap),,43,63
223,2,0:17.0,,T. Hardaway misses 3-pt jump shot from 23 ft,43,63
224,2,0:14.0,,Offensive rebound by Team,43,63
225,2,0:14.0,,New York full timeout,43,63
226,2,0:14.0,D. Arthur enters the game for N. Jokić,,43,63
227,2,0:04.0,,K. Porziņģis makes 2-pt jump shot from 13 ft,43,65
228,2,0:00.0,P. Millsap misses 2-pt layup from 1 ft (block by K. Porziņģis),,43,65
229,2,0:00.0,Offensive rebound by Team,,43,65
230,3,11:23.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by G. Harris),,46,65
231,3,11:18.0,,K. Porziņģis misses 2-pt layup from 6 ft,46,65
232,3,11:18.0,,Offensive rebound by E. Freedom,46,65
233,3,11:10.0,,Personal foul by P. Millsap (drawn by J. Jack),46,65
234,3,11:04.0,,J. Jack makes 2-pt jump shot from 21 ft (assist by K. Porziņģis),46,67
235,3,10:41.0,Turnover by N. Jokić (lost ball; steal by T. Hardaway),,46,67
236,3,10:38.0,,C. Lee makes 2-pt layup from 2 ft (assist by T. Hardaway),46,69
237,3,10:37.0,Denver full timeout,,46,69
238,3,10:24.0,N. Jokić makes 2-pt jump shot from 20 ft (assist by J. Murray),,48,69
239,3,10:06.0,,Turnover by C. Lee (lost ball; steal by G. Harris),48,69
240,3,10:01.0,J. Murray makes 3-pt jump shot from 25 ft (assist by G. Harris),,51,69
241,3,9:36.0,,Turnover by E. Freedom (turnover),51,69
242,3,9:24.0,P. Millsap misses 2-pt layup from 1 ft,,51,69
243,3,9:23.0,Offensive rebound by P. Millsap,,51,69
244,3,9:23.0,Offensive foul by P. Millsap (drawn by K. Porziņģis),,51,69
245,3,9:23.0,Turnover by P. Millsap (offensive foul),,51,69
246,3,9:04.0,,E. Freedom misses 2-pt jump shot from 10 ft,51,69
247,3,9:02.0,Defensive rebound by P. Millsap,,51,69
248,3,8:56.0,P. Millsap misses 2-pt layup from 4 ft (block by E. Freedom),,51,69
249,3,8:49.0,,Defensive rebound by Team,51,69
250,3,8:44.0,,Turnover by J. Jack (bad pass; steal by G. Harris),51,69
251,3,8:43.0,G. Harris makes 2-pt layup at rim,,53,69
252,3,8:43.0,,New York full timeout,53,69
253,3,8:27.0,,Turnover by T. Hardaway (turnover),53,69
254,3,8:14.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by W. Chandler),,56,69
255,3,7:58.0,,T. Hardaway misses 3-pt jump shot from 22 ft,56,69
256,3,7:58.0,,Offensive rebound by Team,56,69
257,3,7:58.0,Loose ball foul by W. Chandler (drawn by K. Porziņģis),,56,69
258,3,7:50.0,,E. Freedom misses 2-pt jump shot from 11 ft,56,69
259,3,7:47.0,Defensive rebound by P. Millsap,,56,69
260,3,7:33.0,G. Harris makes 3-pt jump shot from 23 ft (assist by N. Jokić),,59,69
261,3,7:09.0,,K. Porziņģis makes 2-pt jump shot from 10 ft,59,71
262,3,6:54.0,G. Harris misses 3-pt jump shot from 26 ft,,59,71
263,3,6:48.0,Offensive rebound by W. Chandler,,59,71
264,3,6:48.0,W. Chandler makes 2-pt layup at rim,,61,71
265,3,6:33.0,,Turnover by T. Hardaway (bad pass; steal by N. Jokić),61,71
266,3,6:27.0,G. Harris makes 3-pt jump shot from 23 ft (assist by W. Chandler),,64,71
267,3,6:26.0,,New York full timeout,64,71
268,3,6:15.0,,Offensive foul by K. Porziņģis (drawn by J. Murray),64,71
269,3,6:15.0,,Turnover by K. Porziņģis (offensive foul),64,71
270,3,6:01.0,Shooting foul by E. Freedom (drawn by G. Harris),,64,71
271,3,6:01.0,G. Harris makes free throw 1 of 2,,65,71
272,3,6:01.0,,K. O'Quinn enters the game for E. Freedom,65,71
273,3,6:01.0,G. Harris makes free throw 2 of 2,,66,71
274,3,5:43.0,,Turnover by K. Porziņģis (lost ball; steal by J. Murray),66,71
275,3,5:41.0,Shooting foul by T. Hardaway (drawn by J. Murray),,66,71
276,3,5:41.0,J. Murray makes free throw 1 of 2,,67,71
277,3,5:41.0,J. Murray makes free throw 2 of 2,,68,71
278,3,5:41.0,,D. McDermott enters the game for T. Hardaway,68,71
279,3,5:41.0,,F. Ntilikina enters the game for J. Jack,68,71
280,3,5:31.0,,Personal foul by W. Chandler (drawn by K. O'Quinn),68,71
281,3,5:21.0,,Turnover by F. Ntilikina (bad pass; steal by P. Millsap),68,71
282,3,4:59.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Chandler),,71,71
283,3,4:45.0,,Turnover by K. O'Quinn (bad pass; steal by G. Harris),71,71
284,3,4:42.0,Shooting foul by C. Lee (drawn by W. Chandler),,71,71
285,3,4:42.0,W. Chandler makes free throw 1 of 2,,72,71
286,3,4:42.0,W. Chandler makes free throw 2 of 2,,73,71
287,3,4:23.0,,Turnover by K. O'Quinn (traveling),73,71
288,3,4:10.0,N. Jokić misses 3-pt jump shot from 25 ft,,73,71
289,3,4:07.0,,Defensive rebound by C. Lee,73,71
290,3,4:01.0,,Shooting foul by W. Chandler (drawn by K. Porziņģis),73,71
291,3,4:01.0,,K. Porziņģis makes free throw 1 of 2,73,72
292,3,4:01.0,W. Barton enters the game for W. Chandler,,73,72
293,3,4:01.0,,K. Porziņģis makes free throw 2 of 2,73,73
294,3,3:36.0,J. Murray misses 3-pt jump shot from 31 ft,,73,73
295,3,3:32.0,,Defensive rebound by K. O'Quinn,73,73
296,3,3:18.0,,Turnover by K. Porziņģis (lost ball; steal by P. Millsap),73,73
297,3,3:15.0,Shooting foul by D. McDermott (drawn by P. Millsap),,73,73
298,3,3:15.0,P. Millsap misses free throw 1 of 2,,73,73
299,3,3:15.0,Offensive rebound by Team,,73,73
300,3,3:15.0,M. Plumlee enters the game for N. Jokić,,73,73
301,3,3:15.0,P. Millsap misses free throw 2 of 2,,73,73
302,3,3:12.0,,Defensive rebound by K. O'Quinn,73,73
303,3,3:01.0,,Turnover by C. Lee (out of bounds lost ball),73,73
304,3,3:01.0,E. Mudiay enters the game for J. Murray,,73,73
305,3,2:43.0,G. Harris misses 3-pt jump shot from 28 ft,,73,73
306,3,2:41.0,Offensive rebound by P. Millsap,,73,73
307,3,2:41.0,Personal foul by K. Porziņģis (drawn by P. Millsap),,73,73
308,3,2:41.0,P. Millsap makes free throw 1 of 2,,74,73
309,3,2:41.0,P. Millsap makes free throw 2 of 2,,75,73
310,3,2:33.0,,F. Ntilikina makes 2-pt layup from 1 ft,75,75
311,3,2:14.0,P. Millsap misses 2-pt layup from 3 ft (block by K. O'Quinn),,75,75
312,3,2:10.0,,Defensive rebound by D. McDermott,75,75
313,3,2:09.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Lee),75,77
314,3,1:50.0,M. Plumlee misses 2-pt dunk from 2 ft (block by K. Porziņģis),,75,77
315,3,1:46.0,,Defensive rebound by C. Lee,75,77
316,3,1:42.0,,K. Porziņģis misses 3-pt jump shot from 29 ft,75,77
317,3,1:38.0,Defensive rebound by W. Barton,,75,77
318,3,1:25.0,Personal foul by K. O'Quinn (drawn by E. Mudiay),,75,77
319,3,1:25.0,E. Mudiay makes free throw 1 of 2,,76,77
320,3,1:25.0,J. Murray enters the game for G. Harris,,76,77
321,3,1:25.0,E. Mudiay makes free throw 2 of 2,,77,77
322,3,1:09.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),77,80
323,3,0:57.0,J. Murray makes 2-pt layup at rim (assist by M. Plumlee),,79,80
324,3,0:42.0,,D. McDermott misses 3-pt jump shot from 25 ft,79,80
325,3,0:39.0,,Offensive rebound by K. O'Quinn,79,80
326,3,0:38.0,,Shooting foul by P. Millsap (drawn by K. O'Quinn),79,80
327,3,0:38.0,,K. O'Quinn makes free throw 1 of 2,79,81
328,3,0:38.0,,M. Beasley enters the game for C. Lee,79,81
329,3,0:38.0,,T. Hardaway enters the game for K. Porziņģis,79,81
330,3,0:38.0,D. Arthur enters the game for P. Millsap,,79,81
331,3,0:38.0,,K. O'Quinn makes free throw 2 of 2,79,82
332,3,0:29.0,W. Barton misses 2-pt layup from 1 ft,,79,82
333,3,0:27.0,,Defensive rebound by K. O'Quinn,79,82
334,3,0:07.0,,K. O'Quinn makes 2-pt layup from 1 ft,79,84
335,3,0:03.0,Personal foul by D. McDermott (drawn by E. Mudiay),,79,84
336,3,0:03.0,E. Mudiay makes free throw 1 of 2,,80,84
337,3,0:03.0,E. Mudiay makes free throw 2 of 2,,81,84
338,3,0:00.0,,F. Ntilikina misses 3-pt jump shot from 40 ft,81,84
339,3,0:00.0,,Offensive rebound by Team,81,84
340,4,11:44.0,,M. Beasley misses 2-pt jump shot from 14 ft,81,84
341,4,11:43.0,,Offensive rebound by K. O'Quinn,81,84
342,4,11:42.0,,K. O'Quinn makes 2-pt layup from 1 ft,81,86
343,4,11:28.0,J. Murray misses 3-pt jump shot from 26 ft,,81,86
344,4,11:25.0,,Defensive rebound by M. Beasley,81,86
345,4,11:15.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by M. Plumlee),81,86
346,4,11:12.0,Defensive rebound by D. Arthur,,81,86
347,4,11:10.0,W. Barton makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,84,86
348,4,10:47.0,,D. McDermott misses 2-pt layup from 1 ft,84,86
349,4,10:46.0,,Offensive rebound by D. McDermott,84,86
350,4,10:42.0,,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by D. McDermott),84,89
351,4,10:25.0,E. Mudiay misses 2-pt layup from 3 ft,,84,89
352,4,10:22.0,,Defensive rebound by F. Ntilikina,84,89
353,4,10:19.0,Offensive charge foul by K. O'Quinn (drawn by J. Murray),,84,89
354,4,10:19.0,,Turnover by K. O'Quinn (offensive foul),84,89
355,4,10:07.0,J. Murray makes 2-pt layup from 1 ft,,86,89
356,4,9:55.0,,Turnover by F. Ntilikina (lost ball; steal by W. Barton),86,89
357,4,9:50.0,W. Barton makes 2-pt layup at rim,,88,89
358,4,9:35.0,,T. Hardaway makes 3-pt jump shot from 29 ft,88,92
359,4,9:20.0,M. Plumlee misses 2-pt jump shot from 4 ft,,88,92
360,4,9:16.0,,Defensive rebound by T. Hardaway,88,92
361,4,9:13.0,,T. Hardaway makes 2-pt layup from 2 ft,88,94
362,4,9:01.0,Personal foul by D. McDermott (drawn by W. Barton),,88,94
363,4,9:01.0,,J. Jack enters the game for F. Ntilikina,88,94
364,4,8:56.0,W. Barton misses 3-pt jump shot from 25 ft,,88,94
365,4,8:52.0,Offensive rebound by M. Plumlee,,88,94
366,4,8:42.0,J. Murray makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,91,94
367,4,8:32.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by D. McDermott),91,97
368,4,8:16.0,Personal foul by K. O'Quinn (drawn by M. Plumlee),,91,97
369,4,8:06.0,J. Murray makes 2-pt jump shot from 14 ft,,93,97
370,4,7:45.0,,T. Hardaway misses 3-pt jump shot from 25 ft,93,97
371,4,7:42.0,Defensive rebound by J. Murray,,93,97
372,4,7:39.0,J. Murray misses 3-pt jump shot from 25 ft,,93,97
373,4,7:35.0,,Defensive rebound by K. O'Quinn,93,97
374,4,7:31.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Jack),93,100
375,4,7:29.0,Denver full timeout,,93,100
