,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
31,1,5:57.0,,Defensive rebound by K. Towns,18,13
32,1,5:46.0,,Turnover by T. Gibson (lost ball; steal by J. Randle),18,13
33,1,5:40.0,J. Randle makes 2-pt hook shot from 1 ft (assist by B. Ingram),,20,13
34,1,5:22.0,,J. Butler makes 2-pt jump shot from 3 ft,20,15
35,1,5:07.0,B. Lopez misses 3-pt jump shot from 28 ft,,20,15
36,1,5:04.0,,Defensive rebound by J. Butler,20,15
37,1,4:54.0,,Shooting foul by J. Hart (drawn by J. Butler),20,15
38,1,4:54.0,,J. Butler makes free throw 1 of 2,20,16
39,1,4:54.0,K. Kuzma enters the game for K. Caldwell-Pope,,20,16
40,1,4:54.0,I. Thomas enters the game for B. Lopez,,20,16
41,1,4:54.0,,J. Butler misses free throw 2 of 2,20,16
42,1,4:51.0,Defensive rebound by K. Kuzma,,20,16
43,1,4:44.0,Shooting foul by J. Butler (drawn by B. Ingram),,20,16
44,1,4:44.0,B. Ingram makes free throw 1 of 2,,21,16
45,1,4:44.0,B. Ingram misses free throw 2 of 2,,21,16
46,1,4:42.0,,Defensive rebound by K. Towns,21,16
47,1,4:28.0,,J. Butler misses 3-pt jump shot from 25 ft,21,16
48,1,4:23.0,,Offensive rebound by K. Towns,21,16
49,1,4:23.0,,T. Gibson makes 2-pt layup from 1 ft (assist by K. Towns),21,18
50,1,4:23.0,,Shooting foul by K. Kuzma (drawn by T. Gibson),21,18
51,1,4:23.0,,T. Gibson makes free throw 1 of 1,21,19
52,1,4:11.0,J. Randle misses 2-pt layup from 2 ft,,21,19
53,1,4:11.0,,Defensive rebound by J. Teague,21,19
54,1,4:01.0,,T. Gibson makes 2-pt dunk at rim (assist by K. Towns),21,21
55,1,3:58.0,Turnover by B. Ingram (out of bounds lost ball),,21,21
56,1,3:58.0,,G. Dieng enters the game for K. Towns,21,21
57,1,3:44.0,,A. Wiggins makes 2-pt jump shot from 12 ft,21,23
58,1,3:29.0,K. Kuzma misses 3-pt jump shot from 23 ft,,21,23
59,1,3:26.0,,Defensive rebound by J. Butler,21,23
60,1,3:20.0,,J. Butler makes 2-pt jump shot from 5 ft,21,25
61,1,3:20.0,LA Lakers full timeout,,21,25
62,1,3:20.0,C. Brewer enters the game for B. Ingram,,21,25
63,1,3:20.0,I. Zubac enters the game for J. Randle,,21,25
64,1,3:20.0,,J. Crawford enters the game for J. Butler,21,25
65,1,3:05.0,I. Thomas misses 2-pt jump shot from 20 ft (block by J. Teague),,21,25
66,1,3:01.0,,Defensive rebound by G. Dieng,21,25
67,1,2:52.0,,J. Teague makes 2-pt jump shot from 7 ft,21,27
68,1,2:38.0,Personal foul by J. Teague (drawn by I. Thomas),,21,27
69,1,2:33.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by I. Thomas),,24,27
70,1,2:19.0,,Shooting foul by K. Kuzma (drawn by T. Gibson),24,27
71,1,2:19.0,,T. Gibson makes free throw 1 of 2,24,28
72,1,2:19.0,,T. Gibson makes free throw 2 of 2,24,29
73,1,1:58.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by I. Thomas),,27,29
74,1,1:47.0,,G. Dieng makes 2-pt jump shot from 14 ft (assist by J. Teague),27,31
75,1,1:35.0,I. Thomas misses 2-pt layup from 2 ft,,27,31
76,1,1:34.0,Offensive rebound by I. Zubac,,27,31
77,1,1:34.0,I. Zubac makes 2-pt layup at rim,,29,31
78,1,1:21.0,,J. Crawford makes 2-pt jump shot from 16 ft,29,33
79,1,1:13.0,K. Kuzma misses 2-pt jump shot from 15 ft,,29,33
80,1,1:13.0,Offensive rebound by I. Zubac,,29,33
81,1,1:08.0,I. Zubac makes 2-pt layup at rim,,31,33
82,1,0:53.0,,J. Teague misses 2-pt jump shot from 9 ft,31,33
83,1,0:53.0,Defensive rebound by J. Hart,,31,33
84,1,0:48.0,C. Brewer makes 2-pt layup from 3 ft,,33,33
85,1,0:48.0,,Turnover by T. Gibson (step out of bounds),33,33
86,1,0:48.0,,T. Jones enters the game for J. Teague,33,33
87,1,0:48.0,K. Caldwell-Pope enters the game for J. Hart,,33,33
88,1,0:48.0,,N. Bjelica enters the game for T. Gibson,33,33
89,1,0:46.0,K. Kuzma makes 2-pt jump shot from 18 ft (assist by K. Caldwell-Pope),,35,33
90,1,0:37.0,,G. Dieng makes 2-pt dunk at rim (assist by J. Crawford),35,35
91,1,0:31.0,C. Brewer misses 2-pt layup from 1 ft,,35,35
92,1,0:30.0,Offensive rebound by I. Zubac,,35,35
93,1,0:30.0,I. Zubac makes 2-pt layup at rim,,37,35
94,1,0:10.0,,Turnover by J. Crawford (bad pass),37,35
95,1,0:04.0,I. Thomas makes 2-pt jump shot from 15 ft,,39,35
96,1,0:00.0,,J. Crawford misses 3-pt jump shot from 31 ft,39,35
97,1,0:00.0,,Offensive rebound by Team,39,35
98,2,12:00.0,I. Thomas makes technical free throw,,40,35
99,2,11:49.0,,J. Crawford misses 3-pt jump shot from 26 ft,40,35
100,2,11:49.0,Defensive rebound by K. Caldwell-Pope,,40,35
101,2,11:40.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,,43,35
102,2,11:21.0,,J. Butler makes 2-pt layup from 3 ft,43,37
103,2,11:10.0,I. Thomas misses 3-pt jump shot from 24 ft,,43,37
104,2,11:08.0,,Defensive rebound by N. Bjelica,43,37
105,2,11:03.0,,Personal foul by I. Thomas (drawn by T. Jones),43,37
106,2,10:55.0,,J. Crawford misses 3-pt jump shot from 24 ft,43,37
107,2,10:52.0,,Offensive rebound by G. Dieng,43,37
108,2,10:49.0,,N. Bjelica misses 3-pt jump shot from 22 ft,43,37
109,2,10:46.0,Defensive rebound by I. Zubac,,43,37
110,2,10:41.0,I. Thomas misses 2-pt layup from 2 ft (block by N. Bjelica),,43,37
111,2,10:40.0,Offensive rebound by I. Zubac,,43,37
112,2,10:40.0,I. Zubac makes 2-pt dunk at rim,,45,37
113,2,10:27.0,,G. Dieng misses 2-pt jump shot from 19 ft,45,37
114,2,10:27.0,Defensive rebound by I. Zubac,,45,37
115,2,10:18.0,Personal foul by T. Jones (drawn by I. Thomas),,45,37
116,2,10:18.0,,K. Towns enters the game for G. Dieng,45,37
117,2,10:07.0,C. Brewer makes 2-pt layup from 1 ft (assist by I. Thomas),,47,37
118,2,9:57.0,,Personal foul by C. Brewer (drawn by J. Butler),47,37
119,2,9:48.0,,J. Crawford makes 2-pt jump shot from 16 ft (assist by N. Bjelica),47,39
120,2,9:37.0,Shooting foul by K. Towns (drawn by I. Zubac),,47,39
121,2,9:37.0,I. Zubac makes free throw 1 of 2,,48,39
122,2,9:37.0,I. Zubac misses free throw 2 of 2,,48,39
123,2,9:34.0,,Defensive rebound by K. Towns,48,39
124,2,9:22.0,,N. Bjelica misses 3-pt jump shot from 24 ft,48,39
125,2,9:19.0,Defensive rebound by K. Caldwell-Pope,,48,39
126,2,9:15.0,I. Thomas misses 3-pt jump shot from 24 ft,,48,39
127,2,9:11.0,,Defensive rebound by K. Towns,48,39
128,2,8:59.0,,T. Jones makes 3-pt jump shot from 22 ft (assist by N. Bjelica),48,42
129,2,8:44.0,I. Zubac makes 2-pt hook shot from 3 ft (assist by K. Caldwell-Pope),,50,42
130,2,8:31.0,,Turnover by K. Towns (bad pass; steal by K. Caldwell-Pope),50,42
131,2,8:25.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,,53,42
132,2,8:11.0,,Minnesota full timeout,53,42
133,2,8:11.0,,J. Teague enters the game for T. Jones,53,42
134,2,8:11.0,,T. Gibson enters the game for N. Bjelica,53,42
135,2,8:03.0,,K. Towns misses 3-pt jump shot from 24 ft,53,42
136,2,8:00.0,Defensive rebound by K. Kuzma,,53,42
137,2,7:45.0,I. Zubac makes 2-pt layup from 1 ft (assist by I. Thomas),,55,42
138,2,7:32.0,,J. Butler misses 2-pt jump shot from 9 ft,55,42
139,2,7:29.0,Defensive rebound by C. Brewer,,55,42
140,2,7:20.0,I. Thomas misses 3-pt jump shot from 29 ft,,55,42
141,2,7:17.0,Offensive rebound by Team,,55,42
142,2,7:17.0,,A. Wiggins enters the game for J. Crawford,55,42
143,2,7:15.0,,Violation by J. Teague (kicked ball),55,42
144,2,7:11.0,K. Caldwell-Pope makes 2-pt dunk from 1 ft (assist by I. Thomas),,57,42
145,2,6:56.0,,J. Teague misses 3-pt jump shot from 25 ft,57,42
146,2,6:54.0,Defensive rebound by I. Zubac,,57,42
147,2,6:36.0,I. Thomas misses 2-pt layup from 2 ft (block by K. Towns),,57,42
148,2,6:36.0,Offensive rebound by Team,,57,42
149,2,6:33.0,K. Kuzma misses 3-pt jump shot from 23 ft,,57,42
150,2,6:31.0,,Defensive rebound by A. Wiggins,57,42
151,2,6:28.0,,Turnover by J. Teague (lost ball; steal by C. Brewer),57,42
152,2,6:27.0,Personal foul by T. Gibson (drawn by K. Kuzma),,57,42
153,2,6:08.0,C. Brewer misses 2-pt jump shot from 12 ft,,57,42
154,2,6:06.0,,Defensive rebound by K. Towns,57,42
155,2,5:55.0,,Personal foul by C. Brewer (drawn by K. Towns),57,42
156,2,5:55.0,B. Ingram enters the game for K. Kuzma,,57,42
157,2,5:55.0,J. Randle enters the game for C. Brewer,,57,42
158,2,5:40.0,,K. Towns makes 2-pt hook shot from 6 ft,57,44
159,2,5:27.0,I. Thomas misses 3-pt jump shot from 25 ft,,57,44
160,2,5:24.0,,Defensive rebound by T. Gibson,57,44
161,2,5:14.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),57,46
162,2,4:57.0,LA Lakers full timeout,,57,46
163,2,4:57.0,B. Lopez enters the game for I. Zubac,,57,46
164,2,4:48.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,57,46
165,2,4:45.0,,Defensive rebound by T. Gibson,57,46
166,2,4:33.0,,A. Wiggins makes 2-pt jump shot from 7 ft (assist by K. Towns),57,48
167,2,4:27.0,Personal foul by K. Towns (drawn by B. Lopez),,57,48
168,2,4:19.0,I. Thomas makes 2-pt layup from 1 ft,,59,48
169,2,4:06.0,,K. Towns misses 2-pt layup from 2 ft,59,48
170,2,4:05.0,,Offensive rebound by K. Towns,59,48
171,2,4:05.0,,Shooting foul by B. Lopez (drawn by K. Towns),59,48
172,2,4:05.0,,K. Towns makes free throw 1 of 2,59,49
173,2,4:05.0,J. Hart enters the game for I. Thomas,,59,49
174,2,4:05.0,,K. Towns makes free throw 2 of 2,59,50
175,2,3:45.0,J. Randle misses 2-pt layup from 6 ft (block by J. Butler),,59,50
176,2,3:45.0,,Defensive rebound by Team,59,50
177,2,3:45.0,Loose ball foul by J. Randle (drawn by J. Butler),,59,50
178,2,3:45.0,,J. Butler makes free throw 1 of 2,59,51
179,2,3:45.0,,J. Butler makes free throw 2 of 2,59,52
180,2,3:22.0,B. Ingram misses 2-pt jump shot from 5 ft,,59,52
181,2,3:20.0,,Defensive rebound by K. Towns,59,52
182,2,3:12.0,,A. Wiggins misses 3-pt jump shot from 23 ft,59,52
183,2,3:09.0,Defensive rebound by J. Hart,,59,52
184,2,3:02.0,Personal foul by A. Wiggins (drawn by B. Ingram),,59,52
185,2,3:02.0,B. Ingram makes free throw 1 of 2,,60,52
186,2,3:02.0,B. Ingram makes free throw 2 of 2,,61,52
187,2,2:52.0,,J. Teague makes 2-pt jump shot from 4 ft,61,54
188,2,2:52.0,,Shooting foul by B. Ingram (drawn by J. Teague),61,54
189,2,2:52.0,,J. Teague makes free throw 1 of 1,61,55
190,2,2:40.0,J. Hart makes 2-pt layup from 1 ft (assist by B. Ingram),,63,55
191,2,2:27.0,,K. Towns misses 2-pt jump shot from 12 ft,63,55
192,2,2:25.0,Defensive rebound by J. Randle,,63,55
193,2,2:17.0,J. Hart misses 3-pt jump shot from 24 ft,,63,55
194,2,2:14.0,,Defensive rebound by T. Gibson,63,55
195,2,2:06.0,,Shooting foul by B. Lopez (drawn by K. Towns),63,55
196,2,2:06.0,,K. Towns makes free throw 1 of 2,63,56
197,2,2:06.0,,K. Towns makes free throw 2 of 2,63,57
198,2,1:57.0,Turnover by B. Ingram (bad pass),,63,57
199,2,1:39.0,,J. Butler misses 3-pt jump shot from 22 ft,63,57
200,2,1:36.0,Defensive rebound by J. Randle,,63,57
201,2,1:24.0,B. Ingram misses 2-pt jump shot from 14 ft,,63,57
202,2,1:22.0,,Defensive rebound by K. Towns,63,57
203,2,1:18.0,,J. Teague makes 3-pt jump shot from 25 ft,63,60
204,2,1:02.0,J. Randle misses 3-pt jump shot from 25 ft,,63,60
205,2,0:58.0,Offensive rebound by J. Hart,,63,60
206,2,0:58.0,J. Hart misses 2-pt layup from 2 ft,,63,60
207,2,0:58.0,,Defensive rebound by K. Towns,63,60
208,2,0:54.0,,T. Gibson makes 2-pt dunk from 2 ft (assist by K. Towns),63,62
209,2,0:38.0,B. Lopez misses 3-pt jump shot from 24 ft,,63,62
210,2,0:37.0,Offensive rebound by K. Caldwell-Pope,,63,62
211,2,0:37.0,K. Caldwell-Pope makes 2-pt layup at rim,,65,62
212,2,0:27.0,,Turnover by J. Teague (bad pass; steal by J. Randle),65,62
213,2,0:03.0,Turnover by J. Randle (lost ball; steal by J. Butler),,65,62
214,2,0:00.0,,J. Butler misses 3-pt jump shot from 33 ft,65,62
215,2,0:00.0,,Offensive rebound by Team,65,62
216,3,11:47.0,,T. Gibson makes 2-pt jump shot from 17 ft (assist by J. Butler),65,64
217,3,11:26.0,J. Randle misses 2-pt hook shot from 7 ft,,65,64
218,3,11:23.0,,Defensive rebound by K. Towns,65,64
219,3,11:13.0,,T. Gibson misses 2-pt layup from 4 ft (block by B. Lopez),65,64
220,3,11:10.0,,Offensive rebound by K. Towns,65,64
221,3,11:03.0,,J. Teague makes 2-pt jump shot from 15 ft,65,66
222,3,10:50.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,67,66
223,3,10:35.0,,K. Towns misses 2-pt hook shot from 10 ft,67,66
224,3,10:32.0,Defensive rebound by J. Hart,,67,66
225,3,10:24.0,B. Ingram misses 2-pt jump shot from 17 ft,,67,66
226,3,10:21.0,,Defensive rebound by K. Towns,67,66
227,3,10:09.0,,T. Gibson makes 2-pt layup from 5 ft (assist by J. Teague),67,68
228,3,9:51.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by B. Ingram),,70,68
229,3,9:38.0,,A. Wiggins misses 2-pt jump shot from 16 ft,70,68
230,3,9:35.0,Defensive rebound by B. Ingram,,70,68
231,3,9:31.0,Shooting foul by J. Butler (drawn by J. Randle),,70,68
232,3,9:31.0,J. Randle makes free throw 1 of 2,,71,68
233,3,9:31.0,J. Randle makes free throw 2 of 2,,72,68
234,3,9:20.0,,Shooting foul by J. Hart (drawn by J. Butler),72,68
235,3,9:20.0,,J. Butler makes free throw 1 of 2,72,69
236,3,9:20.0,,J. Butler makes free throw 2 of 2,72,70
237,3,9:13.0,B. Ingram makes 2-pt layup from 2 ft,,74,70
238,3,8:54.0,,Turnover by K. Towns (offensive goaltending),74,70
239,3,8:43.0,J. Randle misses 2-pt jump shot from 7 ft,,74,70
240,3,8:41.0,,Defensive rebound by K. Towns,74,70
241,3,8:27.0,,Turnover by J. Teague (bad pass; steal by J. Hart),74,70
242,3,8:23.0,J. Hart misses 2-pt layup from 2 ft (block by K. Towns),,74,70
243,3,8:18.0,Offensive rebound by B. Ingram,,74,70
244,3,8:18.0,B. Ingram makes 2-pt layup from 2 ft,,76,70
245,3,8:08.0,,T. Gibson misses 2-pt layup from 4 ft,76,70
246,3,8:08.0,Defensive rebound by K. Caldwell-Pope,,76,70
247,3,8:01.0,J. Hart misses 3-pt jump shot from 26 ft,,76,70
248,3,7:58.0,,Defensive rebound by T. Gibson,76,70
249,3,7:49.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),76,72
250,3,7:36.0,Shooting foul by J. Teague (drawn by J. Randle),,76,72
251,3,7:36.0,J. Randle makes free throw 1 of 2,,77,72
252,3,7:36.0,J. Randle makes free throw 2 of 2,,78,72
253,3,7:24.0,,J. Butler makes 2-pt jump shot from 15 ft,78,74
254,3,7:07.0,Turnover by K. Caldwell-Pope (bad pass),,78,74
255,3,6:52.0,,T. Gibson misses 2-pt layup from 1 ft (block by J. Randle),78,74
256,3,6:49.0,Defensive rebound by J. Randle,,78,74
257,3,6:42.0,,Minnesota full timeout,78,74
258,3,6:40.0,J. Hart misses 2-pt layup from 2 ft (block by T. Gibson),,78,74
259,3,6:38.0,Offensive rebound by J. Randle,,78,74
260,3,6:37.0,J. Randle makes 2-pt layup from 2 ft,,80,74
261,3,6:37.0,Shooting foul by T. Gibson (drawn by J. Randle),,80,74
262,3,6:37.0,J. Randle makes free throw 1 of 1,,81,74
263,3,6:15.0,,J. Teague misses 2-pt layup from 2 ft,81,74
264,3,6:14.0,Defensive rebound by K. Caldwell-Pope,,81,74
265,3,6:14.0,Personal foul by T. Gibson (drawn by K. Caldwell-Pope),,81,74
266,3,6:01.0,B. Lopez misses 3-pt jump shot from 23 ft,,81,74
267,3,5:58.0,,Defensive rebound by T. Gibson,81,74
268,3,5:50.0,,A. Wiggins misses 2-pt jump shot from 15 ft,81,74
269,3,5:49.0,Defensive rebound by Team,,81,74
270,3,5:49.0,,Loose ball foul by K. Towns (drawn by J. Randle),81,74
271,3,5:49.0,J. Randle misses free throw 1 of 2,,81,74
272,3,5:49.0,Offensive rebound by Team,,81,74
273,3,5:49.0,J. Randle makes free throw 2 of 2,,82,74
274,3,5:37.0,,K. Towns misses 3-pt jump shot from 25 ft,82,74
275,3,5:34.0,Defensive rebound by K. Caldwell-Pope,,82,74
276,3,5:24.0,J. Hart makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,84,74
277,3,5:06.0,,Shooting foul by J. Randle (drawn by K. Towns),84,74
278,3,5:06.0,,K. Towns makes free throw 1 of 2,84,75
279,3,5:06.0,,K. Towns makes free throw 2 of 2,84,76
280,3,4:46.0,J. Randle makes 2-pt layup from 1 ft,,86,76
281,3,4:27.0,,Offensive foul by K. Towns (drawn by B. Lopez),86,76
282,3,4:27.0,,Turnover by K. Towns (offensive foul),86,76
283,3,4:27.0,,G. Dieng enters the game for K. Towns,86,76
284,3,4:03.0,B. Ingram misses 3-pt jump shot from 25 ft,,86,76
285,3,4:03.0,,Defensive rebound by Team,86,76
286,3,4:03.0,Loose ball foul by B. Lopez (drawn by T. Gibson),,86,76
287,3,3:41.0,,J. Butler misses 2-pt jump shot from 9 ft,86,76
288,3,3:39.0,,Offensive rebound by J. Butler,86,76
289,3,3:35.0,,G. Dieng misses 2-pt hook shot from 5 ft,86,76
290,3,3:31.0,Defensive rebound by B. Lopez,,86,76
291,3,3:28.0,J. Hart makes 2-pt layup from 1 ft (assist by J. Randle),,88,76
292,3,3:27.0,,Minnesota full timeout,88,76
293,3,3:27.0,K. Kuzma enters the game for J. Randle,,88,76
294,3,3:16.0,,A. Wiggins misses 2-pt hook shot from 5 ft,88,76
295,3,3:14.0,Defensive rebound by K. Caldwell-Pope,,88,76
296,3,3:07.0,J. Hart misses 3-pt jump shot from 24 ft,,88,76
297,3,3:05.0,,Defensive rebound by J. Teague,88,76
298,3,2:47.0,,J. Butler misses 3-pt jump shot from 24 ft,88,76
299,3,2:45.0,Defensive rebound by K. Caldwell-Pope,,88,76
300,3,2:24.0,K. Kuzma misses 3-pt jump shot from 22 ft,,88,76
301,3,2:22.0,,Defensive rebound by Team,88,76
302,3,2:22.0,I. Thomas enters the game for B. Ingram,,88,76
303,3,2:12.0,,T. Gibson misses 2-pt layup from 2 ft,88,76
304,3,2:09.0,,Offensive rebound by T. Gibson,88,76
305,3,2:09.0,,T. Gibson makes 2-pt layup at rim,88,78
306,3,1:58.0,Turnover by I. Thomas (step out of bounds),,88,78
307,3,1:58.0,,T. Jones enters the game for J. Teague,88,78
308,3,1:58.0,,J. Crawford enters the game for J. Butler,88,78
309,3,1:58.0,I. Zubac enters the game for B. Lopez,,88,78
310,3,1:43.0,,A. Wiggins misses 2-pt jump shot from 9 ft,88,78
311,3,1:40.0,,Offensive rebound by A. Wiggins,88,78
312,3,1:40.0,,A. Wiggins misses 2-pt layup at rim,88,78
313,3,1:39.0,Defensive rebound by I. Zubac,,88,78
314,3,1:35.0,Turnover by K. Kuzma (lost ball; steal by G. Dieng),,88,78
315,3,1:23.0,,T. Jones misses 3-pt jump shot from 25 ft,88,78
316,3,1:20.0,,Offensive rebound by T. Gibson,88,78
317,3,1:18.0,,T. Gibson makes 2-pt layup from 2 ft,88,80
318,3,1:01.0,K. Kuzma misses 3-pt jump shot from 22 ft,,88,80
319,3,0:59.0,,Defensive rebound by A. Wiggins,88,80
320,3,0:46.0,,J. Crawford makes 2-pt jump shot from 17 ft,88,82
321,3,0:46.0,LA Lakers full timeout,,88,82
322,3,0:46.0,C. Brewer enters the game for J. Hart,,88,82
323,3,0:31.0,I. Thomas misses 2-pt layup from 2 ft,,88,82
324,3,0:29.0,Offensive rebound by C. Brewer,,88,82
325,3,0:29.0,C. Brewer makes 2-pt layup at rim,,90,82
326,3,0:16.0,,J. Crawford makes 2-pt jump shot from 16 ft (assist by T. Jones),90,84
327,3,0:01.0,Shooting foul by G. Dieng (drawn by I. Zubac),,90,84
328,3,0:01.0,I. Zubac makes free throw 1 of 2,,91,84
329,3,0:01.0,,K. Towns enters the game for G. Dieng,91,84
330,3,0:01.0,I. Zubac misses free throw 2 of 2,,91,84
331,3,0:00.0,,Defensive rebound by K. Towns,91,84
332,4,11:44.0,Turnover by I. Thomas (lost ball; steal by T. Jones),,91,84
333,4,11:37.0,,J. Crawford makes 3-pt jump shot from 22 ft (assist by N. Bjelica),91,87
334,4,11:24.0,I. Thomas misses 2-pt layup from 3 ft,,91,87
335,4,11:24.0,Offensive rebound by Team,,91,87
336,4,11:24.0,,Loose ball foul by T. Jones (drawn by I. Zubac),91,87
337,4,11:13.0,C. Brewer misses 2-pt jump shot from 4 ft (block by G. Dieng),,91,87
338,4,11:11.0,,Defensive rebound by A. Wiggins,91,87
339,4,11:05.0,,G. Dieng misses 2-pt layup from 2 ft (block by I. Thomas),91,87
340,4,11:05.0,Defensive rebound by I. Thomas,,91,87
341,4,11:05.0,Personal foul by G. Dieng (drawn by I. Thomas),,91,87
342,4,10:55.0,K. Kuzma misses 3-pt jump shot from 25 ft,,91,87
343,4,10:53.0,,Defensive rebound by G. Dieng,91,87
344,4,10:41.0,,A. Wiggins misses 2-pt jump shot from 8 ft,91,87
345,4,10:39.0,Defensive rebound by I. Zubac,,91,87
346,4,10:35.0,Shooting foul by N. Bjelica (drawn by B. Ingram),,91,87
347,4,10:35.0,B. Ingram makes free throw 1 of 2,,92,87
348,4,10:35.0,,J. Butler enters the game for A. Wiggins,92,87
349,4,10:35.0,B. Ingram makes free throw 2 of 2,,93,87
350,4,10:17.0,Technical foul by C. Brewer,,93,87
351,4,10:17.0,,J. Crawford makes free throw 1 of 1,93,88
352,4,10:15.0,,T. Jones makes 3-pt jump shot from 31 ft (assist by J. Butler),93,91
353,4,9:50.0,B. Ingram misses 2-pt layup from 5 ft,,93,91
354,4,9:50.0,Offensive rebound by Team,,93,91
355,4,9:49.0,I. Zubac makes 2-pt jump shot from 15 ft (assist by C. Brewer),,95,91
356,4,9:35.0,,J. Crawford makes 3-pt jump shot from 25 ft,95,94
357,4,9:29.0,Personal foul by N. Bjelica (drawn by I. Thomas),,95,94
358,4,9:20.0,K. Kuzma misses 2-pt layup from 3 ft,,95,94
359,4,9:19.0,,Defensive rebound by G. Dieng,95,94
360,4,9:14.0,,J. Crawford misses 3-pt jump shot from 26 ft,95,94
361,4,9:11.0,,Offensive rebound by T. Jones,95,94
362,4,9:07.0,,J. Butler misses 2-pt jump shot from 2 ft,95,94
363,4,9:07.0,,Offensive rebound by N. Bjelica,95,94
364,4,9:05.0,,N. Bjelica misses 2-pt layup from 2 ft (block by K. Kuzma),95,94
365,4,9:05.0,Defensive rebound by I. Zubac,,95,94
366,4,8:53.0,I. Thomas makes 2-pt layup at rim,,97,94
367,4,8:47.0,,T. Jones makes 2-pt layup from 1 ft (assist by J. Crawford),97,96
368,4,8:47.0,LA Lakers full timeout,,97,96
369,4,8:47.0,K. Caldwell-Pope enters the game for K. Kuzma,,97,96
370,4,8:47.0,J. Hart enters the game for C. Brewer,,97,96
371,4,8:47.0,J. Randle enters the game for B. Ingram,,97,96
372,4,8:37.0,Offensive foul by I. Zubac (drawn by T. Jones),,97,96
373,4,8:37.0,Turnover by I. Zubac (offensive foul),,97,96
374,4,8:19.0,,G. Dieng makes 2-pt jump shot from 14 ft (assist by T. Jones),97,98
375,4,8:00.0,I. Zubac makes 2-pt dunk from 1 ft (assist by J. Randle),,99,98
376,4,7:41.0,,J. Crawford misses 2-pt jump shot from 15 ft,99,98
377,4,7:39.0,Defensive rebound by K. Caldwell-Pope,,99,98
378,4,7:32.0,Turnover by I. Thomas (bad pass),,99,98
379,4,7:32.0,,T. Gibson enters the game for N. Bjelica,99,98
380,4,7:11.0,,G. Dieng misses 2-pt jump shot from 15 ft,99,98
381,4,7:07.0,Defensive rebound by K. Caldwell-Pope,,99,98
