,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
54,1,4:36.0,,Y. Ferrell makes 2-pt jump shot from 18 ft (assist by H. Barnes),16,20
55,1,4:25.0,W. Chandler misses 3-pt jump shot from 25 ft,,16,20
56,1,4:22.0,,Defensive rebound by N. Noel,16,20
57,1,4:12.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,16,20
58,1,4:09.0,Defensive rebound by N. Jokić,,16,20
59,1,4:05.0,Personal foul by D. Smith (drawn by W. Chandler),,16,20
60,1,4:05.0,,J. Barea enters the game for Y. Ferrell,16,20
61,1,3:53.0,Personal foul by D. McDermott (drawn by W. Chandler),,16,20
62,1,3:53.0,,K. Collinsworth enters the game for D. McDermott,16,20
63,1,3:48.0,G. Harris misses 3-pt jump shot from 25 ft,,16,20
64,1,3:45.0,,Defensive rebound by J. Barea,16,20
65,1,3:36.0,,H. Barnes misses 2-pt jump shot from 15 ft,16,20
66,1,3:33.0,Defensive rebound by N. Jokić,,16,20
67,1,3:28.0,W. Barton makes 3-pt jump shot from 25 ft,,19,20
68,1,3:07.0,,H. Barnes misses 2-pt jump shot from 6 ft,19,20
69,1,3:05.0,Defensive rebound by N. Jokić,,19,20
70,1,2:57.0,W. Barton misses 2-pt layup from 1 ft,,19,20
71,1,2:56.0,,Defensive rebound by J. Barea,19,20
72,1,2:51.0,,D. Smith makes 2-pt layup from 1 ft (assist by J. Barea),19,22
73,1,2:42.0,Shooting foul by H. Barnes (drawn by W. Chandler),,19,22
74,1,2:42.0,Denver full timeout,,19,22
75,1,2:42.0,D. Harris enters the game for N. Jokić,,19,22
76,1,2:42.0,M. Plumlee enters the game for J. Murray,,19,22
77,1,2:42.0,W. Chandler misses free throw 1 of 2,,19,22
78,1,2:42.0,Offensive rebound by Team,,19,22
79,1,2:42.0,W. Chandler makes free throw 2 of 2,,20,22
80,1,2:31.0,,H. Barnes misses 3-pt jump shot from 24 ft,20,22
81,1,2:27.0,,Offensive rebound by H. Barnes,20,22
82,1,2:24.0,,Personal block foul by W. Barton (drawn by K. Collinsworth),20,22
83,1,2:24.0,T. Lyles enters the game for M. Plumlee,,20,22
84,1,2:14.0,,K. Collinsworth misses 2-pt layup from 7 ft (block by W. Barton),20,22
85,1,2:10.0,Defensive rebound by W. Barton,,20,22
86,1,2:03.0,Turnover by W. Barton (bad pass; steal by N. Noel),,20,22
87,1,1:53.0,,N. Noel misses 2-pt layup from 2 ft,20,22
88,1,1:50.0,,Offensive rebound by N. Noel,20,22
89,1,1:50.0,,N. Noel makes 2-pt layup at rim,20,24
90,1,1:41.0,Personal foul by N. Noel (drawn by W. Chandler),,20,24
91,1,1:41.0,W. Chandler makes free throw 1 of 2,,21,24
92,1,1:41.0,,D. Nowitzki enters the game for D. Smith,21,24
93,1,1:41.0,,D. Powell enters the game for N. Noel,21,24
94,1,1:41.0,,Y. Ferrell enters the game for H. Barnes,21,24
95,1,1:41.0,W. Chandler makes free throw 2 of 2,,22,24
96,1,1:27.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),22,26
97,1,1:18.0,Personal foul by K. Collinsworth (drawn by W. Chandler),,22,26
98,1,1:18.0,W. Chandler misses free throw 1 of 2,,22,26
99,1,1:18.0,Offensive rebound by Team,,22,26
100,1,1:18.0,M. Beasley enters the game for G. Harris,,22,26
101,1,1:18.0,W. Chandler makes free throw 2 of 2,,23,26
102,1,1:11.0,,Turnover by J. Barea (out of bounds lost ball),23,26
103,1,1:11.0,M. Plumlee enters the game for W. Chandler,,23,26
104,1,0:58.0,T. Lyles makes 2-pt hook shot from 4 ft,,25,26
105,1,0:51.0,,J. Barea misses 2-pt jump shot from 7 ft (block by D. Harris),25,26
106,1,0:51.0,,Offensive rebound by Team,25,26
107,1,0:47.0,,J. Barea misses 2-pt jump shot from 20 ft,25,26
108,1,0:44.0,Defensive rebound by M. Plumlee,,25,26
109,1,0:35.0,Turnover by T. Lyles (bad pass; steal by D. Powell),,25,26
110,1,0:26.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),25,29
111,1,0:03.0,Turnover by T. Lyles (step out of bounds),,25,29
112,1,0:00.0,,D. Powell misses 2-pt jump shot from 23 ft,25,29
113,1,0:00.0,,Offensive rebound by Team,25,29
114,2,11:50.0,,D. McDermott misses 2-pt layup from 6 ft,25,29
115,2,11:46.0,Defensive rebound by M. Beasley,,25,29
116,2,11:31.0,Turnover by D. Harris (bad pass; steal by J. Barea),,25,29
117,2,11:27.0,,D. Powell makes 2-pt layup at rim (assist by D. McDermott),25,31
118,2,11:21.0,D. Harris misses 2-pt jump shot from 9 ft,,25,31
119,2,11:20.0,Offensive rebound by M. Plumlee,,25,31
120,2,11:18.0,M. Plumlee makes 2-pt layup at rim,,27,31
121,2,10:59.0,,Shooting foul by M. Plumlee (drawn by D. Powell),27,31
122,2,10:59.0,,D. Powell makes free throw 1 of 2,27,32
123,2,10:59.0,,D. Powell makes free throw 2 of 2,27,33
124,2,10:44.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by W. Barton),,30,33
125,2,10:29.0,,D. Powell misses 2-pt jump shot from 6 ft,30,33
126,2,10:27.0,Defensive rebound by D. Harris,,30,33
127,2,10:21.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Harris),,32,33
128,2,10:20.0,,Dallas full timeout,32,33
129,2,10:09.0,,Shooting block foul by M. Plumlee (drawn by D. Powell),32,33
130,2,10:09.0,,D. Powell makes free throw 1 of 2,32,34
131,2,10:09.0,,D. Powell misses free throw 2 of 2,32,34
132,2,10:06.0,Defensive rebound by D. Harris,,32,34
133,2,9:57.0,Turnover by W. Barton (bad pass),,32,34
134,2,9:47.0,,D. McDermott misses 2-pt jump shot from 17 ft,32,34
135,2,9:44.0,Defensive rebound by T. Lyles,,32,34
136,2,9:36.0,T. Lyles misses 3-pt jump shot from 25 ft,,32,34
137,2,9:33.0,,Defensive rebound by D. Nowitzki,32,34
138,2,9:23.0,,D. McDermott makes 3-pt jump shot from 22 ft (assist by Y. Ferrell),32,37
139,2,9:14.0,D. Harris makes 2-pt layup from 2 ft,,34,37
140,2,8:59.0,,J. Barea misses 2-pt layup from 7 ft,34,37
141,2,8:57.0,Defensive rebound by D. Harris,,34,37
142,2,8:49.0,Shooting foul by D. Nowitzki (drawn by M. Plumlee),,34,37
143,2,8:49.0,M. Plumlee makes free throw 1 of 2,,35,37
144,2,8:49.0,M. Plumlee makes free throw 2 of 2,,36,37
145,2,8:38.0,,D. McDermott makes 2-pt layup from 3 ft (assist by J. Barea),36,39
146,2,8:36.0,Denver full timeout,,36,39
147,2,8:23.0,T. Lyles makes 2-pt hook shot from 5 ft,,38,39
148,2,8:05.0,,D. Powell misses 2-pt dunk from 2 ft,38,39
149,2,8:05.0,,Offensive rebound by D. Powell,38,39
150,2,8:05.0,,D. Powell makes 2-pt layup from 2 ft,38,41
151,2,8:05.0,,Shooting foul by M. Plumlee (drawn by D. Powell),38,41
152,2,8:05.0,,K. Collinsworth enters the game for Y. Ferrell,38,41
153,2,8:05.0,N. Jokić enters the game for M. Plumlee,,38,41
154,2,8:05.0,,D. Powell makes free throw 1 of 1,38,42
155,2,7:55.0,W. Barton makes 2-pt jump shot from 12 ft (assist by D. Harris),,40,42
156,2,7:34.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,40,42
157,2,7:32.0,Defensive rebound by M. Beasley,,40,42
158,2,7:28.0,D. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),,43,42
159,2,7:08.0,,J. Barea misses 3-pt jump shot from 24 ft,43,42
160,2,7:06.0,,Offensive rebound by K. Collinsworth,43,42
161,2,7:04.0,,D. Nowitzki misses 2-pt jump shot from 18 ft (block by D. Harris),43,42
162,2,7:02.0,,Offensive rebound by J. Barea,43,42
163,2,7:00.0,,Shooting foul by W. Barton (drawn by J. Barea),43,42
164,2,7:00.0,,J. Barea makes free throw 1 of 2,43,43
165,2,7:00.0,W. Chandler enters the game for M. Beasley,,43,43
166,2,7:00.0,,J. Barea makes free throw 2 of 2,43,44
167,2,6:49.0,N. Jokić misses 2-pt layup at rim (block by D. Powell),,43,44
168,2,6:47.0,,Defensive rebound by J. Barea,43,44
169,2,6:34.0,,D. Nowitzki makes 2-pt jump shot from 9 ft,43,46
170,2,6:25.0,T. Lyles makes 2-pt layup from 1 ft (assist by N. Jokić),,45,46
171,2,6:25.0,Shooting foul by D. Nowitzki (drawn by T. Lyles),,45,46
172,2,6:25.0,,N. Noel enters the game for D. Powell,45,46
173,2,6:25.0,,H. Barnes enters the game for K. Collinsworth,45,46
174,2,6:25.0,,D. Smith enters the game for D. Nowitzki,45,46
175,2,6:25.0,G. Harris enters the game for W. Barton,,45,46
176,2,6:25.0,J. Murray enters the game for D. Harris,,45,46
177,2,6:25.0,T. Lyles makes free throw 1 of 1,,46,46
178,2,6:12.0,,Turnover by J. Barea (bad pass),46,46
179,2,6:12.0,P. Millsap enters the game for T. Lyles,,46,46
180,2,6:04.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by N. Jokić),,49,46
181,2,5:45.0,,H. Barnes misses 2-pt jump shot from 1 ft,49,46
182,2,5:42.0,Defensive rebound by Team,,49,46
183,2,5:39.0,W. Chandler makes 2-pt layup from 1 ft,,51,46
184,2,5:39.0,,Dallas full timeout,51,46
185,2,5:14.0,,D. McDermott misses 3-pt jump shot from 25 ft,51,46
186,2,5:10.0,Defensive rebound by N. Jokić,,51,46
187,2,5:07.0,Turnover by N. Jokić (bad pass),,51,46
188,2,5:07.0,,Y. Ferrell enters the game for J. Barea,51,46
189,2,4:52.0,,H. Barnes misses 2-pt jump shot from 8 ft,51,46
190,2,4:49.0,Defensive rebound by W. Chandler,,51,46
191,2,4:42.0,P. Millsap misses 2-pt layup from 3 ft,,51,46
192,2,4:40.0,,Defensive rebound by N. Noel,51,46
193,2,4:33.0,,Shooting foul by P. Millsap (drawn by N. Noel),51,46
194,2,4:33.0,,N. Noel misses free throw 1 of 2,51,46
195,2,4:33.0,,Offensive rebound by Team,51,46
196,2,4:33.0,,K. Collinsworth enters the game for D. McDermott,51,46
197,2,4:33.0,,N. Noel makes free throw 2 of 2,51,47
198,2,4:22.0,G. Harris misses 2-pt layup from 4 ft (block by Y. Ferrell),,51,47
199,2,4:21.0,Offensive rebound by P. Millsap,,51,47
200,2,4:18.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by P. Millsap),,54,47
201,2,3:55.0,,H. Barnes misses 2-pt jump shot from 3 ft (block by P. Millsap),54,47
202,2,3:55.0,,Offensive rebound by Team,54,47
203,2,3:50.0,,H. Barnes misses 2-pt layup from 3 ft,54,47
204,2,3:46.0,,Offensive rebound by H. Barnes,54,47
205,2,3:46.0,,H. Barnes makes 2-pt layup at rim,54,49
206,2,3:34.0,G. Harris makes 2-pt jump shot from 22 ft (assist by N. Jokić),,56,49
207,2,3:14.0,,H. Barnes misses 2-pt jump shot from 17 ft,56,49
208,2,3:11.0,Defensive rebound by N. Jokić,,56,49
209,2,3:09.0,Personal foul by H. Barnes (drawn by P. Millsap),,56,49
210,2,3:00.0,N. Jokić misses 3-pt jump shot from 24 ft,,56,49
211,2,2:57.0,,Defensive rebound by K. Collinsworth,56,49
212,2,2:50.0,,K. Collinsworth misses 2-pt layup from 2 ft (block by J. Murray),56,49
213,2,2:48.0,Defensive rebound by P. Millsap,,56,49
214,2,2:47.0,Turnover by W. Chandler (bad pass),,56,49
215,2,2:36.0,,D. Smith misses 2-pt jump shot from 21 ft,56,49
216,2,2:33.0,,Offensive rebound by N. Noel,56,49
217,2,2:33.0,,N. Noel misses 2-pt layup at rim,56,49
218,2,2:32.0,Defensive rebound by N. Jokić,,56,49
219,2,2:29.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,58,49
220,2,2:13.0,,H. Barnes makes 2-pt layup at rim (assist by D. Smith),58,51
221,2,1:53.0,P. Millsap misses 2-pt layup from 1 ft,,58,51
222,2,1:51.0,,Defensive rebound by K. Collinsworth,58,51
223,2,1:38.0,,H. Barnes makes 2-pt jump shot from 7 ft,58,53
224,2,1:38.0,Violation by P. Millsap (def goaltending),,58,53
225,2,1:24.0,Shooting foul by H. Barnes (drawn by P. Millsap),,58,53
226,2,1:24.0,P. Millsap makes free throw 1 of 2,,59,53
227,2,1:24.0,,D. Powell enters the game for H. Barnes,59,53
228,2,1:24.0,P. Millsap makes free throw 2 of 2,,60,53
229,2,1:01.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by D. Smith),60,56
230,2,0:51.0,G. Harris misses 2-pt jump shot from 19 ft,,60,56
231,2,0:49.0,,Defensive rebound by N. Noel,60,56
232,2,0:32.0,,D. Smith misses 3-pt jump shot from 25 ft,60,56
233,2,0:28.0,Defensive rebound by P. Millsap,,60,56
234,2,0:14.0,J. Murray makes 2-pt layup at rim,,62,56
235,2,0:02.0,,D. Smith makes 2-pt layup at rim,62,58
236,2,0:00.0,J. Murray misses 3-pt jump shot from 38 ft,,62,58
237,2,0:00.0,Offensive rebound by Team,,62,58
238,3,11:44.0,,D. Nowitzki makes 3-pt jump shot from 23 ft (assist by D. Smith),62,61
239,3,11:28.0,W. Chandler misses 3-pt jump shot from 22 ft,,62,61
240,3,11:26.0,,Defensive rebound by D. Nowitzki,62,61
241,3,11:08.0,,Turnover by D. Powell (lost ball; steal by N. Jokić),62,61
242,3,11:03.0,W. Chandler makes 2-pt dunk at rim (assist by P. Millsap),,64,61
243,3,11:03.0,J. Murray makes technical free throw,,65,61
244,3,10:53.0,,D. Smith misses 3-pt jump shot from 24 ft,65,61
245,3,10:49.0,Defensive rebound by W. Chandler,,65,61
246,3,10:41.0,J. Murray misses 2-pt jump shot from 21 ft,,65,61
247,3,10:38.0,,Defensive rebound by H. Barnes,65,61
248,3,10:22.0,,Y. Ferrell makes 2-pt layup at rim (assist by D. Nowitzki),65,63
249,3,10:11.0,N. Jokić misses 3-pt jump shot from 25 ft,,65,63
250,3,10:11.0,,Defensive rebound by D. Smith,65,63
251,3,9:58.0,,H. Barnes misses 2-pt layup from 5 ft (block by N. Jokić),65,63
252,3,9:57.0,Defensive rebound by G. Harris,,65,63
253,3,9:51.0,W. Chandler misses 2-pt layup at rim,,65,63
254,3,9:47.0,,Defensive rebound by D. Smith,65,63
255,3,9:40.0,,D. Smith misses 2-pt jump shot from 7 ft,65,63
256,3,9:37.0,,Offensive rebound by D. Powell,65,63
257,3,9:31.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),65,66
258,3,9:29.0,Denver full timeout,,65,66
259,3,9:17.0,Shooting foul by D. Nowitzki (drawn by P. Millsap),,65,66
260,3,9:17.0,P. Millsap makes free throw 1 of 2,,66,66
261,3,9:17.0,P. Millsap makes free throw 2 of 2,,67,66
262,3,8:58.0,,Turnover by Y. Ferrell (bad pass),67,66
263,3,8:53.0,Shooting foul by D. Nowitzki (drawn by P. Millsap),,67,66
264,3,8:53.0,P. Millsap makes free throw 1 of 2,,68,66
265,3,8:53.0,,D. McDermott enters the game for D. Powell,68,66
266,3,8:53.0,,N. Noel enters the game for D. Nowitzki,68,66
267,3,8:53.0,P. Millsap makes free throw 2 of 2,,69,66
268,3,8:36.0,,Shooting foul by P. Millsap (drawn by D. McDermott),69,66
269,3,8:36.0,,D. McDermott makes free throw 1 of 3,69,67
270,3,8:36.0,,D. McDermott makes free throw 2 of 3,69,68
271,3,8:36.0,,D. McDermott makes free throw 3 of 3,69,69
272,3,8:20.0,P. Millsap misses 2-pt jump shot from 7 ft,,69,69
273,3,8:18.0,Offensive rebound by P. Millsap,,69,69
274,3,8:17.0,P. Millsap makes 2-pt layup from 1 ft,,71,69
275,3,8:00.0,,N. Noel misses 2-pt layup from 3 ft (block by P. Millsap),71,69
276,3,7:56.0,Defensive rebound by P. Millsap,,71,69
277,3,7:41.0,Turnover by W. Chandler (lost ball; steal by H. Barnes),,71,69
278,3,7:38.0,,Shooting foul by P. Millsap (drawn by D. Smith),71,69
279,3,7:38.0,,D. Smith makes free throw 1 of 2,71,70
280,3,7:38.0,,D. Smith makes free throw 2 of 2,71,71
281,3,7:38.0,W. Barton enters the game for P. Millsap,,71,71
282,3,7:23.0,N. Jokić misses 2-pt jump shot from 7 ft,,71,71
283,3,7:22.0,Offensive rebound by N. Jokić,,71,71
284,3,7:21.0,N. Jokić makes 2-pt layup at rim,,73,71
285,3,7:21.0,Shooting foul by N. Noel (drawn by N. Jokić),,73,71
286,3,7:21.0,N. Jokić misses free throw 1 of 1,,73,71
287,3,7:17.0,,Defensive rebound by D. McDermott,73,71
288,3,7:10.0,,Offensive foul by D. McDermott (drawn by G. Harris),73,71
289,3,7:10.0,,Turnover by D. McDermott (offensive foul),73,71
290,3,6:54.0,N. Jokić makes 2-pt hook shot from 4 ft,,75,71
291,3,6:33.0,,N. Noel makes 2-pt dunk at rim (assist by D. Smith),75,73
292,3,6:20.0,N. Jokić misses 3-pt jump shot from 25 ft,,75,73
293,3,6:19.0,,Defensive rebound by Team,75,73
294,3,6:06.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by H. Barnes),75,76
295,3,5:55.0,Personal foul by N. Noel (drawn by N. Jokić),,75,76
296,3,5:47.0,J. Murray misses 3-pt jump shot from 25 ft,,75,76
297,3,5:42.0,,Defensive rebound by N. Noel,75,76
298,3,5:38.0,,D. Smith makes 2-pt layup at rim,75,78
299,3,5:37.0,Denver full timeout,,75,78
300,3,5:28.0,G. Harris misses 3-pt jump shot from 24 ft,,75,78
301,3,5:24.0,,Defensive rebound by H. Barnes,75,78
302,3,5:08.0,,D. Smith misses 2-pt jump shot from 12 ft,75,78
303,3,5:04.0,,Offensive rebound by D. Smith,75,78
304,3,4:58.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by D. McDermott),75,81
305,3,4:44.0,J. Murray misses 2-pt layup from 1 ft,,75,81
306,3,4:42.0,,Defensive rebound by N. Noel,75,81
307,3,4:36.0,,D. Smith makes 2-pt layup from 1 ft,75,83
308,3,4:22.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by W. Barton),,78,83
309,3,4:06.0,,D. McDermott makes 2-pt jump shot from 10 ft,78,85
310,3,3:56.0,N. Jokić misses 3-pt jump shot from 25 ft,,78,85
311,3,3:54.0,,Defensive rebound by Y. Ferrell,78,85
312,3,3:41.0,,D. Smith makes 3-pt jump shot from 25 ft,78,88
313,3,3:38.0,Denver full timeout,,78,88
314,3,3:38.0,,J. Barea enters the game for Y. Ferrell,78,88
315,3,3:38.0,M. Plumlee enters the game for N. Jokić,,78,88
316,3,3:38.0,D. Harris enters the game for J. Murray,,78,88
317,3,3:18.0,W. Chandler misses 2-pt jump shot from 7 ft (block by N. Noel),,78,88
318,3,3:15.0,Offensive rebound by W. Barton,,78,88
319,3,3:13.0,W. Barton misses 2-pt jump shot from 15 ft,,78,88
320,3,3:13.0,Offensive rebound by W. Barton,,78,88
321,3,3:07.0,G. Harris makes 3-pt jump shot from 26 ft (assist by W. Barton),,81,88
322,3,2:54.0,,H. Barnes makes 2-pt jump shot from 21 ft,81,90
323,3,2:40.0,D. Harris misses 3-pt jump shot from 24 ft,,81,90
324,3,2:38.0,,Defensive rebound by H. Barnes,81,90
325,3,2:30.0,,N. Noel makes 2-pt layup from 4 ft (assist by J. Barea),81,92
326,3,2:30.0,,Shooting foul by M. Plumlee (drawn by N. Noel),81,92
327,3,2:30.0,,N. Noel misses free throw 1 of 1,81,92
328,3,2:27.0,Defensive rebound by W. Barton,,81,92
329,3,2:18.0,W. Barton misses 3-pt jump shot from 26 ft,,81,92
330,3,2:15.0,,Defensive rebound by D. Smith,81,92
331,3,2:08.0,,D. Smith makes 2-pt layup at rim,81,94
332,3,1:58.0,G. Harris misses 3-pt jump shot from 25 ft,,81,94
333,3,1:58.0,,Defensive rebound by H. Barnes,81,94
334,3,1:45.0,,D. Smith misses 3-pt jump shot from 25 ft,81,94
335,3,1:42.0,Defensive rebound by M. Plumlee,,81,94
336,3,1:33.0,G. Harris makes 2-pt layup from 1 ft,,83,94
337,3,1:07.0,,D. McDermott misses 2-pt jump shot from 15 ft,83,94
338,3,1:04.0,Defensive rebound by W. Chandler,,83,94
339,3,0:46.0,W. Chandler misses 2-pt jump shot from 16 ft,,83,94
340,3,0:44.0,,Defensive rebound by J. Barea,83,94
341,3,0:36.0,,J. Barea misses 3-pt jump shot from 24 ft,83,94
342,3,0:33.0,Defensive rebound by W. Barton,,83,94
343,3,0:27.0,Turnover by W. Chandler (lost ball; steal by D. Smith),,83,94
344,3,0:24.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Smith),83,96
345,3,0:04.0,W. Barton misses 2-pt jump shot from 14 ft,,83,96
346,3,0:03.0,Offensive rebound by Team,,83,96
347,3,0:03.0,,K. Collinsworth enters the game for D. McDermott,83,96
348,3,0:00.0,M. Plumlee makes 2-pt hook shot from 4 ft (assist by W. Barton),,85,96
349,4,11:48.0,M. Beasley misses 3-pt jump shot from 25 ft,,85,96
350,4,11:43.0,Offensive rebound by M. Plumlee,,85,96
351,4,11:38.0,D. Harris misses 3-pt jump shot from 25 ft,,85,96
352,4,11:35.0,,Defensive rebound by D. Powell,85,96
353,4,11:13.0,,Turnover by J. Barea (bad pass),85,96
354,4,11:09.0,D. Harris misses 3-pt jump shot from 24 ft,,85,96
355,4,11:06.0,,Defensive rebound by J. Barea,85,96
356,4,11:01.0,,Turnover by J. Barea (bad pass; steal by M. Beasley),85,96
357,4,10:56.0,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,88,96
358,4,10:40.0,,J. Barea makes 3-pt jump shot from 25 ft,88,99
359,4,10:21.0,T. Lyles misses 2-pt jump shot from 8 ft,,88,99
360,4,10:19.0,,Defensive rebound by Y. Ferrell,88,99
361,4,10:15.0,,Turnover by J. Barea (out of bounds lost ball),88,99
362,4,10:07.0,D. Harris misses 3-pt jump shot from 25 ft,,88,99
363,4,10:04.0,,Defensive rebound by J. Barea,88,99
364,4,9:56.0,,J. Barea misses 2-pt layup from 8 ft (block by M. Plumlee),88,99
365,4,9:52.0,Defensive rebound by D. Harris,,88,99
366,4,9:51.0,Shooting foul by Y. Ferrell (drawn by W. Barton),,88,99
367,4,9:51.0,W. Barton makes free throw 1 of 2,,89,99
368,4,9:51.0,W. Barton makes free throw 2 of 2,,90,99
369,4,9:30.0,,Y. Ferrell makes 3-pt jump shot from 24 ft,90,102
370,4,9:17.0,Shooting foul by D. Powell (drawn by T. Lyles),,90,102
371,4,9:17.0,T. Lyles misses free throw 1 of 2,,90,102
372,4,9:17.0,Offensive rebound by Team,,90,102
373,4,9:17.0,,K. Collinsworth enters the game for D. McDermott,90,102
374,4,9:17.0,T. Lyles misses free throw 2 of 2,,90,102
375,4,9:14.0,,Defensive rebound by D. Powell,90,102
376,4,9:04.0,,Personal foul by D. Harris (drawn by D. Nowitzki),90,102
377,4,8:55.0,,J. Barea misses 3-pt jump shot from 25 ft,90,102
378,4,8:46.0,Defensive rebound by M. Beasley,,90,102
379,4,8:40.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by D. Harris),,93,102
380,4,8:22.0,,Turnover by D. Nowitzki (bad pass),93,102
381,4,8:15.0,Shooting foul by Y. Ferrell (drawn by M. Beasley),,93,102
382,4,8:15.0,M. Beasley makes free throw 1 of 2,,94,102
383,4,8:15.0,M. Beasley makes free throw 2 of 2,,95,102
384,4,8:03.0,,Y. Ferrell makes 2-pt jump shot from 22 ft (assist by J. Barea),95,104
385,4,7:52.0,W. Barton misses 3-pt jump shot from 25 ft,,95,104
