,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
43,1,5:06.0,,Defensive rebound by D. Sabonis,11,12
44,1,4:57.0,,Turnover by B. Bogdanović (traveling),11,12
45,1,4:44.0,K. Walker makes 2-pt layup from 1 ft,,13,12
46,1,4:32.0,,D. Sabonis makes 2-pt hook shot at rim,13,14
47,1,4:09.0,N. Batum misses 2-pt jump shot from 14 ft,,13,14
48,1,4:07.0,,Defensive rebound by D. Sabonis,13,14
49,1,4:03.0,,V. Oladipo misses 3-pt jump shot from 28 ft,13,14
50,1,4:01.0,Defensive rebound by Team,,13,14
51,1,3:46.0,K. Walker misses 2-pt layup from 1 ft (block by D. Collison),,13,14
52,1,3:46.0,Offensive rebound by Team,,13,14
53,1,3:46.0,,M. Turner enters the game for T. Young,13,14
54,1,3:46.0,,C. Joseph enters the game for B. Bogdanović,13,14
55,1,3:46.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,13,14
56,1,3:46.0,J. Lamb enters the game for M. Williams,,13,14
57,1,3:38.0,K. Walker makes 2-pt jump shot from 18 ft,,15,14
58,1,3:33.0,,Turnover by V. Oladipo (bad pass),15,14
59,1,3:11.0,F. Kaminsky misses 2-pt jump shot from 13 ft,,15,14
60,1,3:08.0,Offensive rebound by J. Lamb,,15,14
61,1,3:05.0,N. Batum makes 2-pt dunk from 1 ft (assist by K. Walker),,17,14
62,1,2:48.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by D. Collison),17,17
63,1,2:40.0,Charlotte full timeout,,17,17
64,1,2:40.0,,L. Stephenson enters the game for D. Collison,17,17
65,1,2:40.0,,T. Leaf enters the game for D. Sabonis,17,17
66,1,2:40.0,M. Carter-Williams enters the game for K. Walker,,17,17
67,1,2:31.0,Personal foul by C. Joseph (drawn by N. Batum),,17,17
68,1,2:23.0,N. Batum makes 2-pt jump shot from 17 ft,,19,17
69,1,2:12.0,,Personal foul by J. Lamb (drawn by M. Turner),19,17
70,1,2:07.0,,C. Joseph makes 2-pt jump shot from 14 ft (assist by M. Turner),19,19
71,1,1:42.0,D. Howard misses 2-pt jump shot from 5 ft,,19,19
72,1,1:41.0,Offensive rebound by D. Howard,,19,19
73,1,1:41.0,D. Howard makes 2-pt layup from 5 ft,,21,19
74,1,1:41.0,Shooting foul by C. Joseph (drawn by D. Howard),,21,19
75,1,1:41.0,,J. Young enters the game for V. Oladipo,21,19
76,1,1:41.0,T. Graham enters the game for N. Batum,,21,19
77,1,1:41.0,D. Howard misses free throw 1 of 1,,21,19
78,1,1:39.0,,Defensive rebound by T. Leaf,21,19
79,1,1:25.0,,L. Stephenson misses 2-pt layup at rim,21,19
80,1,1:22.0,Defensive rebound by F. Kaminsky,,21,19
81,1,1:14.0,D. Howard makes 2-pt dunk from 1 ft (assist by F. Kaminsky),,23,19
82,1,1:02.0,,L. Stephenson makes 2-pt layup from 3 ft,23,21
83,1,1:00.0,Turnover by F. Kaminsky (turnover),,23,21
84,1,1:00.0,J. O'Bryant enters the game for D. Howard,,23,21
85,1,0:45.0,,J. Young misses 2-pt jump shot from 22 ft,23,21
86,1,0:43.0,Defensive rebound by M. Carter-Williams,,23,21
87,1,0:31.0,Turnover by T. Graham (out of bounds lost ball),,23,21
88,1,0:18.0,,Shooting foul by J. O'Bryant (drawn by T. Leaf),23,21
89,1,0:18.0,,T. Leaf makes free throw 1 of 2,23,22
90,1,0:18.0,,D. Collison enters the game for C. Joseph,23,22
91,1,0:18.0,,T. Leaf makes free throw 2 of 2,23,23
92,1,0:00.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,23,23
93,1,0:00.0,Offensive rebound by Team,,23,23
94,2,11:49.0,,Turnover by L. Stephenson (bad pass; steal by T. Graham),23,23
95,2,11:43.0,J. O'Bryant makes 3-pt jump shot from 28 ft (assist by M. Carter-Williams),,26,23
96,2,11:27.0,,L. Stephenson misses 3-pt jump shot from 27 ft,26,23
97,2,11:25.0,Defensive rebound by J. Lamb,,26,23
98,2,11:17.0,Turnover by M. Carter-Williams (bad pass; steal by C. Joseph),,26,23
99,2,11:14.0,,L. Stephenson makes 2-pt layup at rim (assist by C. Joseph),26,25
100,2,10:56.0,M. Carter-Williams makes 2-pt layup from 1 ft,,28,25
101,2,10:46.0,,M. Turner makes 3-pt jump shot from 25 ft (assist by C. Joseph),28,28
102,2,10:28.0,Shooting foul by J. Young (drawn by M. Carter-Williams),,28,28
103,2,10:28.0,M. Carter-Williams makes free throw 1 of 2,,29,28
104,2,10:28.0,M. Carter-Williams makes free throw 2 of 2,,30,28
105,2,10:19.0,,J. Young misses 3-pt jump shot from 27 ft,30,28
106,2,10:14.0,,Offensive rebound by C. Joseph,30,28
107,2,10:03.0,,T. Leaf makes 2-pt layup at rim (assist by L. Stephenson),30,30
108,2,9:42.0,Shooting foul by L. Stephenson (drawn by T. Graham),,30,30
109,2,9:42.0,T. Graham misses free throw 1 of 2,,30,30
110,2,9:42.0,Offensive rebound by Team,,30,30
111,2,9:42.0,T. Graham misses free throw 2 of 2,,30,30
112,2,9:40.0,,Defensive rebound by L. Stephenson,30,30
113,2,9:31.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by J. Young),30,32
114,2,9:08.0,F. Kaminsky misses 2-pt hook shot from 9 ft,,30,32
115,2,9:05.0,,Defensive rebound by C. Joseph,30,32
116,2,8:51.0,,C. Joseph makes 2-pt layup at rim (assist by M. Turner),30,34
117,2,8:35.0,J. Lamb misses 2-pt layup from 1 ft,,30,34
118,2,8:33.0,,Defensive rebound by L. Stephenson,30,34
119,2,8:25.0,,Turnover by M. Turner (bad pass; steal by J. Lamb),30,34
120,2,8:22.0,J. Lamb makes 2-pt dunk from 1 ft,,32,34
121,2,8:05.0,,Shooting foul by J. O'Bryant (drawn by M. Turner),32,34
122,2,8:05.0,,M. Turner makes free throw 1 of 2,32,35
123,2,8:05.0,,T. Young enters the game for J. Young,32,35
124,2,8:05.0,,D. Collison enters the game for T. Leaf,32,35
125,2,8:05.0,K. Walker enters the game for J. O'Bryant,,32,35
126,2,8:05.0,D. Howard enters the game for T. Graham,,32,35
127,2,8:05.0,,M. Turner makes free throw 2 of 2,32,36
128,2,7:51.0,D. Howard makes 2-pt layup from 1 ft (assist by J. Lamb),,34,36
129,2,7:40.0,,L. Stephenson misses 2-pt layup at rim,34,36
130,2,7:38.0,Defensive rebound by D. Howard,,34,36
131,2,7:35.0,Turnover by D. Howard (bad pass),,34,36
132,2,7:25.0,,M. Turner misses 3-pt jump shot from 26 ft,34,36
133,2,7:21.0,Defensive rebound by M. Carter-Williams,,34,36
134,2,7:11.0,Shooting foul by T. Young (drawn by D. Howard),,34,36
135,2,7:11.0,D. Howard makes free throw 1 of 2,,35,36
136,2,7:11.0,,D. Sabonis enters the game for L. Stephenson,35,36
137,2,7:11.0,,B. Bogdanović enters the game for M. Turner,35,36
138,2,7:11.0,D. Howard makes free throw 2 of 2,,36,36
139,2,6:56.0,,D. Sabonis misses 2-pt jump shot from 17 ft,36,36
140,2,6:52.0,Defensive rebound by D. Howard,,36,36
141,2,6:39.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,36,36
142,2,6:37.0,,Defensive rebound by Team,36,36
143,2,6:37.0,,Indiana full timeout,36,36
144,2,6:37.0,,V. Oladipo enters the game for C. Joseph,36,36
145,2,6:19.0,,T. Young misses 2-pt jump shot from 7 ft,36,36
146,2,6:19.0,Defensive rebound by Team,,36,36
147,2,5:55.0,F. Kaminsky misses 2-pt jump shot from 12 ft,,36,36
148,2,5:54.0,,Defensive rebound by D. Sabonis,36,36
149,2,5:46.0,,V. Oladipo makes 2-pt jump shot from 14 ft,36,38
150,2,5:27.0,D. Howard makes 2-pt dunk from 1 ft (assist by F. Kaminsky),,38,38
151,2,5:22.0,,V. Oladipo makes 2-pt layup at rim,38,40
152,2,5:05.0,Personal foul by V. Oladipo (drawn by J. Lamb),,38,40
153,2,5:05.0,N. Batum enters the game for J. Lamb,,38,40
154,2,5:05.0,M. Kidd-Gilchrist enters the game for M. Carter-Williams,,38,40
155,2,4:58.0,D. Howard misses 2-pt hook shot from 6 ft,,38,40
156,2,4:57.0,,Defensive rebound by Team,38,40
157,2,4:46.0,,Turnover by D. Collison (bad pass),38,40
158,2,4:46.0,M. Williams enters the game for F. Kaminsky,,38,40
159,2,4:25.0,M. Williams misses 3-pt jump shot from 28 ft,,38,40
160,2,4:22.0,,Defensive rebound by D. Sabonis,38,40
161,2,4:10.0,,V. Oladipo makes 2-pt jump shot from 20 ft,38,42
162,2,3:55.0,K. Walker makes 3-pt jump shot from 27 ft,,41,42
163,2,3:32.0,,D. Sabonis misses 2-pt jump shot from 21 ft,41,42
164,2,3:28.0,Defensive rebound by D. Howard,,41,42
165,2,3:21.0,D. Howard makes 2-pt dunk at rim (assist by M. Kidd-Gilchrist),,43,42
166,2,2:53.0,,T. Young misses 2-pt jump shot from 13 ft,43,42
167,2,2:51.0,,Offensive rebound by D. Sabonis,43,42
168,2,2:50.0,Charlotte full timeout,,43,42
169,2,2:33.0,,Shooting foul by M. Williams (drawn by V. Oladipo),43,42
170,2,2:33.0,,V. Oladipo makes free throw 1 of 2,43,43
171,2,2:33.0,,V. Oladipo makes free throw 2 of 2,43,44
172,2,2:19.0,N. Batum makes 3-pt jump shot from 24 ft (assist by K. Walker),,46,44
173,2,2:07.0,,V. Oladipo misses 2-pt jump shot from 18 ft,46,44
174,2,2:04.0,Defensive rebound by D. Howard,,46,44
175,2,1:54.0,M. Williams misses 3-pt jump shot from 27 ft,,46,44
176,2,1:51.0,,Defensive rebound by B. Bogdanović,46,44
177,2,1:48.0,,T. Young makes 2-pt layup at rim (assist by B. Bogdanović),46,46
178,2,1:35.0,Turnover by N. Batum (bad pass; steal by D. Sabonis),,46,46
179,2,1:29.0,,D. Collison misses 2-pt layup from 1 ft,46,46
180,2,1:28.0,Defensive rebound by M. Kidd-Gilchrist,,46,46
181,2,1:23.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,48,46
182,2,1:07.0,,V. Oladipo makes 2-pt jump shot from 20 ft (assist by D. Sabonis),48,48
183,2,0:48.0,N. Batum makes 3-pt jump shot from 22 ft (assist by K. Walker),,51,48
184,2,0:43.0,,V. Oladipo makes 2-pt jump shot from 14 ft,51,50
185,2,0:32.0,K. Walker misses 3-pt jump shot from 27 ft,,51,50
186,2,0:29.0,,Defensive rebound by V. Oladipo,51,50
187,2,0:25.0,,D. Sabonis makes 2-pt dunk at rim (assist by V. Oladipo),51,52
188,2,0:05.0,K. Walker misses 2-pt layup from 1 ft,,51,52
189,2,0:03.0,,Defensive rebound by D. Collison,51,52
190,2,0:01.0,,D. Collison misses 3-pt jump shot from 27 ft,51,52
191,2,0:01.0,,Offensive rebound by Team,51,52
192,3,11:40.0,,Turnover by V. Oladipo (bad pass; steal by K. Walker),51,52
193,3,11:33.0,Turnover by K. Walker (lost ball; steal by D. Sabonis),,51,52
194,3,11:29.0,,T. Young makes 2-pt jump shot from 13 ft,51,54
195,3,11:04.0,K. Walker makes 3-pt jump shot from 27 ft (assist by D. Howard),,54,54
196,3,10:50.0,,V. Oladipo makes 2-pt jump shot from 8 ft,54,56
197,3,10:31.0,K. Walker misses 3-pt jump shot from 24 ft,,54,56
198,3,10:29.0,,Defensive rebound by B. Bogdanović,54,56
199,3,10:22.0,,Shooting foul by D. Howard (drawn by D. Sabonis),54,56
200,3,10:22.0,,D. Sabonis misses free throw 1 of 2,54,56
201,3,10:22.0,,Offensive rebound by Team,54,56
202,3,10:22.0,,D. Sabonis misses free throw 2 of 2,54,56
203,3,10:19.0,Defensive rebound by D. Howard,,54,56
204,3,10:06.0,Turnover by M. Williams (traveling),,54,56
205,3,9:53.0,,T. Young makes 2-pt dunk at rim (assist by D. Collison),54,58
206,3,9:38.0,D. Howard makes 2-pt hook shot from 8 ft,,56,58
207,3,9:27.0,,V. Oladipo makes 2-pt jump shot from 19 ft (assist by D. Sabonis),56,60
208,3,9:26.0,Charlotte full timeout,,56,60
209,3,9:06.0,K. Walker makes 2-pt layup from 1 ft,,58,60
210,3,8:42.0,,D. Collison misses 3-pt jump shot from 30 ft,58,60
211,3,8:39.0,Defensive rebound by M. Kidd-Gilchrist,,58,60
212,3,8:34.0,M. Kidd-Gilchrist makes 2-pt layup at rim,,60,60
213,3,8:26.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Collison),60,63
214,3,8:09.0,Turnover by N. Batum (traveling),,60,63
215,3,8:09.0,,M. Turner enters the game for D. Sabonis,60,63
216,3,7:57.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,60,63
217,3,7:54.0,Defensive rebound by D. Howard,,60,63
218,3,7:41.0,N. Batum misses 3-pt jump shot from 26 ft,,60,63
219,3,7:40.0,,Defensive rebound by Team,60,63
220,3,7:30.0,,Personal foul by D. Howard (drawn by V. Oladipo),60,63
221,3,7:16.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by D. Collison),60,66
222,3,6:58.0,N. Batum makes 3-pt jump shot from 27 ft (assist by M. Williams),,63,66
223,3,6:46.0,,D. Collison misses 2-pt jump shot from 17 ft,63,66
224,3,6:44.0,Defensive rebound by D. Howard,,63,66
225,3,6:35.0,Turnover by M. Kidd-Gilchrist (lost ball; steal by V. Oladipo),,63,66
226,3,6:33.0,Offensive charge foul by V. Oladipo (drawn by N. Batum),,63,66
227,3,6:33.0,,Turnover by V. Oladipo (offensive foul),63,66
228,3,6:15.0,D. Howard misses 2-pt layup at rim (block by V. Oladipo),,63,66
229,3,6:14.0,,Defensive rebound by D. Collison,63,66
230,3,6:12.0,,Shooting foul by K. Walker (drawn by D. Collison),63,66
231,3,6:12.0,,D. Collison makes free throw 1 of 2,63,67
232,3,6:12.0,,D. Collison makes free throw 2 of 2,63,68
233,3,6:03.0,Personal foul by B. Bogdanović (drawn by N. Batum),,63,68
234,3,5:57.0,N. Batum makes 3-pt jump shot from 26 ft (assist by M. Williams),,66,68
235,3,5:44.0,,M. Turner misses 2-pt jump shot from 20 ft,66,68
236,3,5:40.0,Defensive rebound by D. Howard,,66,68
237,3,5:29.0,Shooting foul by V. Oladipo (drawn by K. Walker),,66,68
238,3,5:29.0,K. Walker makes free throw 1 of 2,,67,68
239,3,5:29.0,K. Walker makes free throw 2 of 2,,68,68
240,3,5:16.0,,T. Young makes 2-pt jump shot from 4 ft,68,70
241,3,5:06.0,Shooting foul by T. Young (drawn by D. Howard),,68,70
242,3,5:06.0,D. Howard makes free throw 1 of 2,,69,70
243,3,5:06.0,D. Howard makes free throw 2 of 2,,70,70
244,3,4:43.0,,M. Turner makes 2-pt jump shot from 22 ft (assist by T. Young),70,72
245,3,4:28.0,M. Williams misses 3-pt jump shot from 23 ft,,70,72
246,3,4:24.0,Offensive rebound by M. Kidd-Gilchrist,,70,72
247,3,4:23.0,M. Kidd-Gilchrist makes 2-pt layup at rim,,72,72
248,3,4:12.0,Loose ball foul by N. Batum (drawn by M. Turner),,72,72
249,3,4:05.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by M. Turner),72,75
250,3,3:47.0,N. Batum misses 3-pt jump shot from 25 ft,,72,75
251,3,3:44.0,,Defensive rebound by D. Collison,72,75
252,3,3:33.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by D. Collison),72,77
253,3,3:23.0,Personal block foul by T. Young (drawn by K. Walker),,72,77
254,3,3:23.0,,C. Joseph enters the game for B. Bogdanović,72,77
255,3,3:23.0,F. Kaminsky enters the game for M. Williams,,72,77
256,3,3:23.0,J. Lamb enters the game for M. Kidd-Gilchrist,,72,77
257,3,3:18.0,Shooting foul by D. Collison (drawn by K. Walker),,72,77
258,3,3:18.0,K. Walker makes free throw 1 of 3,,73,77
259,3,3:18.0,K. Walker makes free throw 2 of 3,,74,77
260,3,3:18.0,K. Walker makes free throw 3 of 3,,75,77
261,3,3:18.0,,Indiana full timeout,75,77
262,3,3:18.0,,T. Leaf enters the game for T. Young,75,77
263,3,3:03.0,,Offensive foul by M. Turner (drawn by K. Walker),75,77
264,3,3:03.0,,Turnover by M. Turner (offensive foul),75,77
265,3,2:50.0,D. Howard misses 2-pt layup from 5 ft (block by M. Turner),,75,77
266,3,2:48.0,Offensive rebound by J. Lamb,,75,77
267,3,2:46.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,75,77
268,3,2:43.0,,Defensive rebound by M. Turner,75,77
269,3,2:29.0,,M. Turner misses 3-pt jump shot from 26 ft,75,77
270,3,2:27.0,Defensive rebound by J. Lamb,,75,77
271,3,2:22.0,Offensive foul by N. Batum (drawn by V. Oladipo),,75,77
272,3,2:22.0,Turnover by N. Batum (offensive foul),,75,77
273,3,2:22.0,,L. Stephenson enters the game for V. Oladipo,75,77
274,3,2:22.0,M. Carter-Williams enters the game for K. Walker,,75,77
275,3,2:14.0,,D. Collison makes 2-pt layup at rim,75,79
276,3,1:59.0,N. Batum misses 2-pt jump shot from 19 ft,,75,79
277,3,1:57.0,,Defensive rebound by T. Leaf,75,79
278,3,1:40.0,,M. Turner makes 2-pt jump shot from 11 ft (assist by C. Joseph),75,81
279,3,1:20.0,J. Lamb misses 3-pt jump shot from 26 ft,,75,81
280,3,1:19.0,Offensive rebound by N. Batum,,75,81
281,3,1:19.0,Personal foul by L. Stephenson (drawn by N. Batum),,75,81
282,3,1:19.0,N. Batum makes free throw 1 of 2,,76,81
283,3,1:19.0,J. O'Bryant enters the game for D. Howard,,76,81
284,3,1:19.0,N. Batum misses free throw 2 of 2,,76,81
285,3,1:16.0,,Defensive rebound by M. Turner,76,81
286,3,0:55.0,,L. Stephenson misses 3-pt jump shot from 30 ft,76,81
287,3,0:52.0,Defensive rebound by J. O'Bryant,,76,81
288,3,0:42.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,76,81
289,3,0:39.0,Offensive rebound by J. O'Bryant,,76,81
290,3,0:37.0,J. Lamb misses 3-pt jump shot from 26 ft,,76,81
291,3,0:33.0,,Defensive rebound by C. Joseph,76,81
292,3,0:19.0,,C. Joseph misses 2-pt jump shot from 19 ft,76,81
293,3,0:16.0,Defensive rebound by M. Carter-Williams,,76,81
294,3,0:00.0,J. Lamb makes 2-pt jump shot from 17 ft (assist by N. Batum),,78,81
295,4,11:45.0,Shooting foul by C. Joseph (drawn by J. Lamb),,78,81
296,4,11:45.0,J. Lamb misses free throw 1 of 2,,78,81
297,4,11:45.0,Offensive rebound by Team,,78,81
298,4,11:45.0,J. Lamb misses free throw 2 of 2,,78,81
299,4,11:43.0,,Defensive rebound by L. Stephenson,78,81
300,4,11:29.0,,Turnover by L. Stephenson (bad pass; steal by T. Graham),78,81
301,4,11:25.0,T. Graham misses 3-pt jump shot from 25 ft,,78,81
302,4,11:23.0,,Defensive rebound by T. Leaf,78,81
303,4,11:12.0,,D. Sabonis misses 2-pt layup at rim,78,81
304,4,11:10.0,Defensive rebound by J. Lamb,,78,81
305,4,11:05.0,J. Lamb misses 3-pt jump shot from 27 ft,,78,81
306,4,11:02.0,Offensive rebound by J. Lamb,,78,81
307,4,10:54.0,J. O'Bryant makes 2-pt layup from 2 ft (assist by J. Lamb),,80,81
308,4,10:34.0,,L. Stephenson misses 2-pt layup from 10 ft,80,81
309,4,10:34.0,Defensive rebound by J. O'Bryant,,80,81
310,4,10:25.0,T. Graham misses 3-pt jump shot from 28 ft,,80,81
311,4,10:25.0,Offensive rebound by T. Graham,,80,81
312,4,10:20.0,J. Lamb misses 2-pt jump shot from 7 ft,,80,81
313,4,10:20.0,Offensive rebound by T. Graham,,80,81
314,4,10:18.0,T. Graham makes 2-pt layup at rim,,82,81
315,4,10:18.0,,Indiana full timeout,82,81
316,4,10:07.0,,Personal foul by J. O'Bryant (drawn by C. Joseph),82,81
317,4,9:57.0,,Personal foul by M. Carter-Williams (drawn by D. Sabonis),82,81
318,4,9:57.0,,V. Oladipo enters the game for T. Leaf,82,81
319,4,9:57.0,,T. Young enters the game for J. Young,82,81
320,4,9:55.0,,Personal foul by M. Carter-Williams (drawn by C. Joseph),82,81
321,4,9:50.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by C. Joseph),82,83
322,4,9:32.0,J. Lamb makes 2-pt layup at rim,,84,83
323,4,9:18.0,,D. Sabonis makes 2-pt layup at rim (assist by V. Oladipo),84,85
324,4,9:18.0,,Shooting block foul by J. O'Bryant (drawn by D. Sabonis),84,85
325,4,9:18.0,,D. Sabonis makes free throw 1 of 1,84,86
326,4,9:04.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,84,86
327,4,9:01.0,,Defensive rebound by V. Oladipo,84,86
328,4,8:51.0,,D. Sabonis misses 2-pt layup from 2 ft,84,86
329,4,8:49.0,Defensive rebound by J. O'Bryant,,84,86
330,4,8:35.0,J. O'Bryant misses 2-pt jump shot from 11 ft,,84,86
331,4,8:32.0,,Defensive rebound by T. Young,84,86
332,4,8:22.0,,D. Sabonis makes 2-pt layup from 4 ft (assist by V. Oladipo),84,88
333,4,7:57.0,F. Kaminsky makes 2-pt jump shot from 14 ft (assist by T. Graham),,86,88
334,4,7:33.0,,C. Joseph misses 3-pt jump shot from 22 ft,86,88
335,4,7:28.0,,Offensive rebound by L. Stephenson,86,88
336,4,7:28.0,,L. Stephenson makes 2-pt layup at rim,86,90
337,4,7:28.0,Charlotte full timeout,,86,90
338,4,7:28.0,D. Howard enters the game for J. Lamb,,86,90
339,4,7:28.0,N. Batum enters the game for J. O'Bryant,,86,90
340,4,7:28.0,K. Walker enters the game for T. Graham,,86,90
341,4,7:05.0,N. Batum misses 2-pt jump shot from 13 ft,,86,90
342,4,7:03.0,,Defensive rebound by V. Oladipo,86,90
343,4,6:59.0,,T. Young misses 3-pt jump shot from 24 ft,86,90
344,4,6:56.0,,Offensive rebound by D. Sabonis,86,90
345,4,6:55.0,,D. Sabonis misses 2-pt layup at rim (block by D. Howard),86,90
346,4,6:55.0,Defensive rebound by K. Walker,,86,90
347,4,6:48.0,Turnover by K. Walker (lost ball; steal by C. Joseph),,86,90
348,4,6:44.0,,V. Oladipo makes 2-pt layup at rim (assist by T. Young),86,92
349,4,6:19.0,Personal foul by D. Sabonis (drawn by M. Carter-Williams),,86,92
350,4,6:19.0,M. Williams enters the game for F. Kaminsky,,86,92
351,4,6:14.0,K. Walker misses 2-pt layup from 2 ft,,86,92
352,4,6:12.0,,Defensive rebound by V. Oladipo,86,92
353,4,6:00.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by C. Joseph),86,94
354,4,5:41.0,Personal foul by D. Sabonis (drawn by D. Howard),,86,94
355,4,5:41.0,M. Kidd-Gilchrist enters the game for M. Carter-Williams,,86,94
356,4,5:34.0,N. Batum makes 2-pt jump shot from 19 ft (assist by D. Howard),,88,94
357,4,5:17.0,,T. Young makes 2-pt layup from 3 ft (assist by L. Stephenson),88,96
358,4,4:57.0,,Offensive charge foul by D. Howard (drawn by D. Sabonis),88,96
359,4,4:57.0,Turnover by D. Howard (offensive foul),,88,96
360,4,4:48.0,,L. Stephenson misses 2-pt jump shot from 12 ft,88,96
361,4,4:46.0,,Offensive rebound by D. Sabonis,88,96
362,4,4:43.0,,Turnover by D. Sabonis (lost ball; steal by M. Kidd-Gilchrist),88,96
363,4,4:34.0,Shooting foul by D. Sabonis (drawn by K. Walker),,88,96
364,4,4:34.0,K. Walker makes free throw 1 of 2,,89,96
365,4,4:34.0,,M. Turner enters the game for D. Sabonis,89,96
366,4,4:34.0,J. Lamb enters the game for M. Kidd-Gilchrist,,89,96
367,4,4:34.0,K. Walker misses free throw 2 of 2,,89,96
368,4,4:31.0,,Defensive rebound by M. Turner,89,96
369,4,4:17.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by T. Young),89,99
370,4,3:54.0,N. Batum misses 3-pt jump shot from 26 ft,,89,99
371,4,3:50.0,Offensive rebound by M. Williams,,89,99
372,4,3:50.0,M. Williams misses 2-pt layup at rim,,89,99
373,4,3:50.0,,Defensive rebound by Team,89,99
374,4,3:50.0,,Indiana full timeout,89,99
375,4,3:41.0,,C. Joseph misses 2-pt jump shot from 16 ft,89,99
376,4,3:38.0,,Offensive rebound by T. Young,89,99
377,4,3:28.0,,T. Young makes 2-pt hook shot from 3 ft,89,101
378,4,3:15.0,Turnover by N. Batum (bad pass),,89,101
379,4,2:58.0,,Turnover by T. Young (traveling),89,101
380,4,2:48.0,Turnover by M. Williams (lost ball; steal by T. Young),,89,101
381,4,2:45.0,,L. Stephenson makes 2-pt dunk from 1 ft,89,103
