,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
75,1,2:06.0,,B. Portis makes 3-pt jump shot from 24 ft (assist by D. Valentine),23,20
76,1,1:55.0,K. Korver misses 3-pt jump shot from 26 ft,,23,20
77,1,1:52.0,,Defensive rebound by B. Portis,23,20
78,1,1:48.0,,D. Valentine misses 3-pt jump shot from 24 ft,23,20
79,1,1:45.0,Defensive rebound by L. James,,23,20
80,1,1:41.0,C. Frye misses 3-pt jump shot from 24 ft,,23,20
81,1,1:41.0,,Defensive rebound by D. Valentine,23,20
82,1,1:24.0,,B. Portis misses 3-pt jump shot from 26 ft,23,20
83,1,1:21.0,Defensive rebound by C. Frye,,23,20
84,1,1:09.0,J. Green makes 2-pt layup from 1 ft (assist by L. James),,25,20
85,1,0:56.0,,B. Portis misses 2-pt layup from 2 ft,25,20
86,1,0:56.0,Defensive rebound by J. Green,,25,20
87,1,0:45.0,J. Green makes 2-pt jump shot from 10 ft (assist by L. James),,27,20
88,1,0:29.0,,J. Grant makes 2-pt layup at rim,27,22
89,1,0:07.0,L. James makes 2-pt jump shot from 23 ft,,29,22
90,1,0:00.0,,P. Zipser misses 2-pt jump shot from 17 ft,29,22
91,1,0:00.0,,Offensive rebound by Team,29,22
92,2,11:43.0,J. Green makes 2-pt layup from 2 ft (assist by K. Korver),,31,22
93,2,11:43.0,Shooting foul by D. Nwaba (drawn by J. Green),,31,22
94,2,11:43.0,J. Green makes free throw 1 of 1,,32,22
95,2,11:26.0,,B. Portis misses 3-pt jump shot from 22 ft,32,22
96,2,11:22.0,Defensive rebound by D. Wade,,32,22
97,2,11:17.0,D. Wade makes 2-pt jump shot from 13 ft,,34,22
98,2,11:00.0,,P. Zipser misses 3-pt jump shot from 26 ft,34,22
99,2,10:56.0,Defensive rebound by C. Frye,,34,22
100,2,10:43.0,Shooting foul by D. Nwaba (drawn by D. Wade),,34,22
101,2,10:43.0,D. Wade makes free throw 1 of 2,,35,22
102,2,10:43.0,D. Wade makes free throw 2 of 2,,36,22
103,2,10:25.0,,Turnover by J. Grant (bad pass; steal by K. Korver),36,22
104,2,10:13.0,D. Wade makes 2-pt jump shot from 17 ft,,38,22
105,2,10:12.0,,Chicago full timeout,38,22
106,2,10:12.0,,L. Markkanen enters the game for J. Grant,38,22
107,2,10:12.0,,K. Dunn enters the game for C. Felício,38,22
108,2,9:55.0,,D. Nwaba misses 3-pt jump shot from 22 ft,38,22
109,2,9:50.0,,Offensive rebound by L. Markkanen,38,22
110,2,9:47.0,,K. Dunn misses 3-pt jump shot from 24 ft,38,22
111,2,9:44.0,Defensive rebound by L. James,,38,22
112,2,9:37.0,L. James makes 2-pt jump shot from 14 ft,,40,22
113,2,9:19.0,,B. Portis makes 2-pt layup from 1 ft (assist by P. Zipser),40,24
114,2,8:54.0,L. James misses 2-pt jump shot from 14 ft,,40,24
115,2,8:53.0,,Defensive rebound by L. Markkanen,40,24
116,2,8:45.0,,K. Dunn makes 3-pt jump shot from 25 ft,40,27
117,2,8:26.0,D. Wade misses 3-pt jump shot from 27 ft,,40,27
118,2,8:23.0,,Defensive rebound by B. Portis,40,27
119,2,8:18.0,,Shooting foul by C. Frye (drawn by D. Nwaba),40,27
120,2,8:18.0,,D. Nwaba makes free throw 1 of 2,40,28
121,2,8:18.0,,D. Nwaba makes free throw 2 of 2,40,29
122,2,8:04.0,K. Korver misses 3-pt jump shot from 25 ft,,40,29
123,2,8:01.0,Offensive rebound by D. Wade,,40,29
124,2,7:55.0,L. James misses 3-pt jump shot from 26 ft,,40,29
125,2,7:55.0,Offensive rebound by Team,,40,29
126,2,7:53.0,Personal foul by L. Markkanen (drawn by C. Frye),,40,29
127,2,7:46.0,L. James makes 2-pt layup from 1 ft,,42,29
128,2,7:46.0,Shooting foul by P. Zipser (drawn by L. James),,42,29
129,2,7:46.0,,J. Holiday enters the game for P. Zipser,42,29
130,2,7:46.0,L. James makes free throw 1 of 1,,43,29
131,2,7:27.0,,K. Dunn makes 2-pt jump shot from 5 ft,43,31
132,2,7:04.0,Shooting foul by K. Dunn (drawn by D. Wade),,43,31
133,2,7:04.0,D. Wade makes free throw 1 of 2,,44,31
134,2,7:04.0,D. Wade makes free throw 2 of 2,,45,31
135,2,6:50.0,,L. Markkanen misses 2-pt jump shot from 21 ft,45,31
136,2,6:44.0,Defensive rebound by J. Green,,45,31
137,2,6:35.0,D. Wade misses 2-pt jump shot from 9 ft (block by J. Holiday),,45,31
138,2,6:31.0,,Defensive rebound by K. Dunn,45,31
139,2,6:29.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by K. Dunn),45,33
140,2,6:12.0,K. Korver makes 3-pt jump shot from 23 ft (assist by D. Wade),,48,33
141,2,6:07.0,,Turnover by L. Markkanen (bad pass; steal by L. James),48,33
142,2,6:03.0,J. Green makes 2-pt dunk from 1 ft (assist by K. Korver),,50,33
143,2,6:03.0,,Chicago full timeout,50,33
144,2,6:03.0,,D. Valentine enters the game for D. Nwaba,50,33
145,2,5:40.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by K. Dunn),50,35
146,2,5:20.0,K. Korver makes 2-pt layup from 1 ft (assist by L. James),,52,35
147,2,5:04.0,,L. Markkanen makes 2-pt layup at rim (assist by D. Valentine),52,37
148,2,4:39.0,J. Green misses 2-pt jump shot from 12 ft,,52,37
149,2,4:37.0,,Defensive rebound by L. Markkanen,52,37
150,2,4:20.0,,B. Portis misses 2-pt layup from 1 ft,52,37
151,2,4:15.0,Defensive rebound by J. Green,,52,37
152,2,4:15.0,Personal foul by J. Holiday (drawn by L. James),,52,37
153,2,4:15.0,L. James makes free throw 1 of 2,,53,37
154,2,4:15.0,,R. Lopez enters the game for B. Portis,53,37
155,2,4:15.0,K. Love enters the game for C. Frye,,53,37
156,2,4:15.0,J. Calderón enters the game for D. Wade,,53,37
157,2,4:15.0,J. Smith enters the game for K. Korver,,53,37
158,2,4:15.0,J. Crowder enters the game for J. Green,,53,37
159,2,4:15.0,L. James misses free throw 2 of 2,,53,37
160,2,4:09.0,,Defensive rebound by D. Valentine,53,37
161,2,3:58.0,,Shooting foul by L. James (drawn by R. Lopez),53,37
162,2,3:58.0,,R. Lopez makes free throw 1 of 2,53,38
163,2,3:58.0,,R. Lopez makes free throw 2 of 2,53,39
164,2,3:44.0,Cleveland full timeout,,53,39
165,2,3:34.0,J. Smith makes 3-pt jump shot from 23 ft (assist by J. Crowder),,56,39
166,2,3:12.0,,J. Holiday misses 3-pt jump shot from 24 ft,56,39
167,2,3:09.0,Defensive rebound by K. Love,,56,39
168,2,2:59.0,L. James misses 2-pt jump shot from 15 ft,,56,39
169,2,2:59.0,,Defensive rebound by L. Markkanen,56,39
170,2,2:59.0,,K. Dunn makes 2-pt layup at rim,56,41
171,2,2:59.0,,Shooting foul by J. Crowder (drawn by K. Dunn),56,41
172,2,2:59.0,,K. Dunn misses free throw 1 of 1,56,41
173,2,2:54.0,,Offensive rebound by K. Dunn,56,41
174,2,2:39.0,,K. Dunn misses 2-pt jump shot from 6 ft,56,41
175,2,2:39.0,Defensive rebound by K. Love,,56,41
176,2,2:30.0,J. Calderón makes 3-pt jump shot from 23 ft (assist by L. James),,59,41
177,2,2:15.0,,D. Valentine misses 2-pt jump shot from 9 ft,59,41
178,2,2:12.0,Defensive rebound by K. Love,,59,41
179,2,1:52.0,L. James misses 2-pt dunk from 1 ft,,59,41
180,2,1:50.0,Offensive rebound by J. Smith,,59,41
181,2,1:44.0,K. Love misses 3-pt jump shot from 23 ft,,59,41
182,2,1:41.0,,Defensive rebound by K. Dunn,59,41
183,2,1:33.0,,L. Markkanen misses 2-pt dunk at rim,59,41
184,2,1:29.0,Defensive rebound by J. Calderón,,59,41
185,2,1:26.0,Cleveland full timeout,,59,41
186,2,1:26.0,,D. Nwaba enters the game for D. Valentine,59,41
187,2,1:26.0,D. Wade enters the game for L. James,,59,41
188,2,1:10.0,K. Love misses 2-pt jump shot from 10 ft,,59,41
189,2,1:07.0,,Defensive rebound by J. Holiday,59,41
190,2,0:57.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by K. Dunn),59,43
191,2,0:42.0,D. Wade makes 2-pt jump shot from 13 ft,,61,43
192,2,0:23.0,,R. Lopez makes 2-pt jump shot from 15 ft (assist by J. Holiday),61,45
193,2,0:01.0,J. Crowder misses 3-pt jump shot from 25 ft,,61,45
194,2,0:01.0,Offensive rebound by Team,,61,45
195,3,11:42.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by L. James),,64,45
196,3,11:26.0,,Shooting foul by J. Smith (drawn by J. Holiday),64,45
197,3,11:26.0,,J. Holiday makes free throw 1 of 3,64,46
198,3,11:26.0,,J. Holiday makes free throw 2 of 3,64,47
199,3,11:26.0,,J. Holiday makes free throw 3 of 3,64,48
200,3,11:13.0,K. Love makes 2-pt jump shot from 18 ft,,66,48
201,3,10:53.0,,L. Markkanen makes 2-pt jump shot from 4 ft (assist by R. Lopez),66,50
202,3,10:36.0,K. Love makes 3-pt jump shot from 23 ft (assist by J. Smith),,69,50
203,3,10:14.0,,J. Holiday misses 3-pt jump shot from 25 ft,69,50
204,3,10:10.0,Defensive rebound by K. Love,,69,50
205,3,10:05.0,Shooting foul by D. Valentine (drawn by K. Love),,69,50
206,3,10:05.0,K. Love makes free throw 1 of 2,,70,50
207,3,10:05.0,K. Love makes free throw 2 of 2,,71,50
208,3,9:48.0,,L. Markkanen misses 3-pt jump shot from 26 ft,71,50
209,3,9:44.0,Defensive rebound by L. James,,71,50
210,3,9:27.0,K. Love makes 3-pt jump shot from 25 ft (assist by J. Smith),,74,50
211,3,9:26.0,,Chicago full timeout,74,50
212,3,9:12.0,,Turnover by K. Dunn (bad pass),74,50
213,3,8:58.0,J. Smith misses 3-pt jump shot from 25 ft,,74,50
214,3,8:55.0,,Defensive rebound by J. Holiday,74,50
215,3,8:41.0,Violation by J. Crowder (kicked ball),,74,50
216,3,8:34.0,,K. Dunn misses 3-pt jump shot from 26 ft,74,50
217,3,8:29.0,Defensive rebound by K. Love,,74,50
218,3,8:24.0,Personal foul by K. Dunn (drawn by J. Calderón),,74,50
219,3,8:19.0,Personal foul by J. Holiday (drawn by J. Crowder),,74,50
220,3,8:11.0,K. Love misses 3-pt jump shot from 22 ft,,74,50
221,3,8:06.0,,Defensive rebound by L. Markkanen,74,50
222,3,8:03.0,,Personal foul by J. Calderón (drawn by K. Dunn),74,50
223,3,7:52.0,,K. Dunn makes 3-pt jump shot from 26 ft (assist by J. Holiday),74,53
224,3,7:32.0,K. Love makes 2-pt layup from 1 ft,,76,53
225,3,7:22.0,,K. Dunn makes 2-pt jump shot from 15 ft,76,55
226,3,7:03.0,J. Crowder misses 2-pt jump shot from 23 ft,,76,55
227,3,6:58.0,,Defensive rebound by K. Dunn,76,55
228,3,6:44.0,,K. Dunn misses 2-pt jump shot from 8 ft,76,55
229,3,6:44.0,,Offensive rebound by R. Lopez,76,55
230,3,6:44.0,,R. Lopez makes 2-pt layup at rim,76,57
231,3,6:44.0,Cleveland full timeout,,76,57
232,3,6:23.0,J. Calderón misses 3-pt jump shot from 25 ft,,76,57
233,3,6:18.0,,Defensive rebound by L. Markkanen,76,57
234,3,6:14.0,,Shooting foul by J. Smith (drawn by R. Lopez),76,57
235,3,6:14.0,,R. Lopez makes free throw 1 of 2,76,58
236,3,6:14.0,,R. Lopez misses free throw 2 of 2,76,58
237,3,6:11.0,Defensive rebound by K. Love,,76,58
238,3,5:54.0,J. Crowder misses 3-pt jump shot from 25 ft (block by R. Lopez),,76,58
239,3,5:47.0,,Defensive rebound by L. Markkanen,76,58
240,3,5:44.0,,J. Holiday misses 3-pt jump shot from 23 ft,76,58
241,3,5:39.0,Defensive rebound by L. James,,76,58
242,3,5:16.0,J. Calderón makes 2-pt layup from 1 ft,,78,58
243,3,5:01.0,,Shooting foul by J. Calderón (drawn by K. Dunn),78,58
244,3,5:01.0,,K. Dunn makes free throw 1 of 2,78,59
245,3,5:01.0,,K. Dunn misses free throw 2 of 2,78,59
246,3,4:58.0,Defensive rebound by K. Love,,78,59
247,3,4:40.0,Personal foul by D. Valentine (drawn by J. Smith),,78,59
248,3,4:39.0,K. Love misses 2-pt jump shot from 4 ft (block by K. Dunn),,78,59
249,3,4:39.0,Offensive rebound by J. Smith,,78,59
250,3,4:28.0,Personal foul by R. Lopez (drawn by K. Love),,78,59
251,3,4:28.0,K. Love makes free throw 1 of 2,,79,59
252,3,4:28.0,K. Korver enters the game for J. Crowder,,79,59
253,3,4:28.0,K. Love makes free throw 2 of 2,,80,59
254,3,4:14.0,,L. Markkanen misses 2-pt jump shot from 6 ft (block by K. Love),80,59
255,3,4:10.0,Defensive rebound by K. Love,,80,59
256,3,3:56.0,J. Smith misses 3-pt jump shot from 25 ft,,80,59
257,3,3:56.0,,Defensive rebound by R. Lopez,80,59
258,3,3:45.0,,K. Dunn makes 2-pt jump shot from 6 ft,80,61
259,3,3:33.0,Turnover by J. Calderón (bad pass; steal by L. Markkanen),,80,61
260,3,3:26.0,,L. Markkanen misses 3-pt jump shot from 25 ft,80,61
261,3,3:22.0,Defensive rebound by J. Calderón,,80,61
262,3,3:02.0,K. Love misses 3-pt jump shot from 26 ft,,80,61
263,3,2:58.0,,Defensive rebound by K. Dunn,80,61
264,3,2:51.0,,Turnover by K. Dunn (bad pass; steal by J. Calderón),80,61
265,3,2:44.0,K. Love makes 2-pt layup from 1 ft (assist by K. Korver),,82,61
266,3,2:44.0,,Chicago full timeout,82,61
267,3,2:44.0,,J. Grant enters the game for L. Markkanen,82,61
268,3,2:44.0,,D. Nwaba enters the game for K. Dunn,82,61
269,3,2:44.0,,B. Portis enters the game for R. Lopez,82,61
270,3,2:44.0,,C. Felício enters the game for D. Valentine,82,61
271,3,2:44.0,D. Wade enters the game for K. Love,,82,61
272,3,2:44.0,C. Frye enters the game for L. James,,82,61
273,3,2:44.0,J. Green enters the game for J. Calderón,,82,61
274,3,2:25.0,,J. Grant makes 2-pt jump shot from 21 ft,82,63
275,3,2:11.0,C. Frye makes 2-pt jump shot from 22 ft (assist by J. Green),,84,63
276,3,1:50.0,,J. Grant makes 2-pt jump shot from 15 ft (assist by D. Nwaba),84,65
277,3,1:43.0,,Violation by C. Felício (kicked ball),84,65
278,3,1:34.0,K. Korver misses 2-pt jump shot from 20 ft,,84,65
279,3,1:31.0,,Defensive rebound by B. Portis,84,65
280,3,1:10.0,,J. Grant misses 3-pt jump shot from 25 ft,84,65
281,3,1:07.0,Defensive rebound by D. Wade,,84,65
282,3,0:52.0,K. Korver makes 2-pt jump shot from 19 ft (assist by D. Wade),,86,65
283,3,0:45.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Nwaba),86,68
284,3,0:35.0,K. Korver misses 3-pt jump shot from 25 ft,,86,68
285,3,0:32.0,,Defensive rebound by J. Holiday,86,68
286,3,0:27.0,,J. Holiday misses 2-pt jump shot from 13 ft,86,68
287,3,0:24.0,Defensive rebound by D. Wade,,86,68
288,3,0:01.0,Turnover by Team (shot clock),,86,68
289,3,0:00.0,,J. Holiday makes 3-pt jump shot from 31 ft (assist by B. Portis),86,71
290,4,11:48.0,,C. Felício makes 2-pt layup from 1 ft (assist by J. Holiday),86,73
291,4,11:36.0,D. Wade misses 2-pt jump shot from 13 ft,,86,73
292,4,11:32.0,,Defensive rebound by P. Zipser,86,73
293,4,11:15.0,,C. Felício misses 2-pt jump shot from 13 ft,86,73
294,4,11:13.0,,Offensive rebound by B. Portis,86,73
295,4,11:11.0,,B. Portis misses 2-pt jump shot from 13 ft,86,73
296,4,11:11.0,Defensive rebound by L. James,,86,73
297,4,10:50.0,L. James makes 3-pt jump shot from 26 ft,,89,73
298,4,10:29.0,,Personal foul by C. Frye (drawn by J. Grant),89,73
299,4,10:29.0,,D. Nwaba enters the game for J. Holiday,89,73
300,4,10:22.0,,J. Grant misses 2-pt jump shot from 16 ft,89,73
301,4,10:17.0,Defensive rebound by J. Green,,89,73
302,4,10:02.0,L. James makes 2-pt layup from 1 ft,,91,73
303,4,9:40.0,,B. Portis makes 3-pt jump shot from 22 ft (assist by J. Grant),91,76
304,4,9:22.0,J. Green misses 3-pt jump shot from 23 ft,,91,76
305,4,9:22.0,,Defensive rebound by D. Nwaba,91,76
306,4,9:13.0,,D. Nwaba misses 2-pt jump shot from 9 ft,91,76
307,4,9:13.0,,Offensive rebound by B. Portis,91,76
308,4,9:09.0,,B. Portis misses 2-pt jump shot from 5 ft,91,76
309,4,9:09.0,Defensive rebound by J. Green,,91,76
310,4,9:00.0,D. Wade makes 2-pt layup from 1 ft,,93,76
311,4,8:52.0,,Turnover by J. Grant (bad pass),93,76
312,4,8:52.0,,L. Markkanen enters the game for C. Felício,93,76
313,4,8:33.0,D. Wade makes 2-pt jump shot from 19 ft,,95,76
314,4,8:32.0,,Chicago full timeout,95,76
315,4,8:21.0,,Turnover by D. Nwaba (traveling),95,76
316,4,8:07.0,D. Wade makes 3-pt jump shot from 22 ft (assist by J. Green),,98,76
317,4,7:58.0,,J. Grant misses 3-pt jump shot from 26 ft,98,76
318,4,7:58.0,Defensive rebound by L. James,,98,76
319,4,7:53.0,K. Korver misses 3-pt jump shot from 24 ft,,98,76
320,4,7:49.0,,Defensive rebound by B. Portis,98,76
321,4,7:42.0,,Shooting foul by J. Green (drawn by L. Markkanen),98,76
322,4,7:42.0,,L. Markkanen makes free throw 1 of 2,98,77
323,4,7:42.0,,K. Dunn enters the game for J. Grant,98,77
324,4,7:42.0,,L. Markkanen makes free throw 2 of 2,98,78
325,4,7:25.0,D. Wade makes 2-pt jump shot from 11 ft (assist by L. James),,100,78
326,4,7:04.0,,Turnover by L. Markkanen (lost ball; steal by L. James),100,78
327,4,6:52.0,Turnover by L. James (lost ball; steal by D. Nwaba),,100,78
328,4,6:50.0,Offensive charge foul by D. Nwaba (drawn by K. Korver),,100,78
329,4,6:50.0,,Turnover by D. Nwaba (offensive foul),100,78
330,4,6:37.0,J. Green makes 2-pt jump shot at rim,,102,78
331,4,6:21.0,,B. Portis makes 2-pt layup from 1 ft (assist by K. Dunn),102,80
332,4,6:05.0,L. James makes 3-pt jump shot from 25 ft,,105,80
333,4,5:55.0,,Personal foul by K. Korver (drawn by K. Dunn),105,80
334,4,5:55.0,C. Osman enters the game for L. James,,105,80
335,4,5:38.0,,K. Dunn misses 2-pt jump shot from 15 ft,105,80
336,4,5:38.0,Defensive rebound by D. Wade,,105,80
337,4,5:25.0,C. Frye misses 2-pt jump shot from 22 ft,,105,80
338,4,5:25.0,,Defensive rebound by P. Zipser,105,80
339,4,5:17.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by D. Nwaba),105,83
340,4,5:06.0,D. Wade makes 2-pt layup from 1 ft,,107,83
341,4,5:06.0,Shooting foul by K. Dunn (drawn by D. Wade),,107,83
342,4,5:06.0,D. Wade makes free throw 1 of 1,,108,83
343,4,4:47.0,,P. Zipser misses 3-pt jump shot from 25 ft,108,83
344,4,4:47.0,Defensive rebound by J. Green,,108,83
345,4,4:34.0,D. Wade misses 2-pt jump shot from 19 ft,,108,83
346,4,4:29.0,,Defensive rebound by B. Portis,108,83
347,4,4:16.0,,P. Zipser misses 3-pt jump shot from 24 ft,108,83
348,4,4:14.0,Defensive rebound by J. Green,,108,83
349,4,4:14.0,Cleveland full timeout,,108,83
350,4,4:14.0,,K. Felder enters the game for D. Nwaba,108,83
351,4,4:14.0,,D. Valentine enters the game for P. Zipser,108,83
352,4,4:14.0,,Q. Pondexter enters the game for L. Markkanen,108,83
353,4,4:14.0,,C. Felício enters the game for K. Dunn,108,83
354,4,4:14.0,J. Calderón enters the game for D. Wade,,108,83
355,4,4:14.0,A. Žižić enters the game for K. Korver,,108,83
356,4,3:56.0,C. Osman misses 3-pt jump shot from 25 ft,,108,83
357,4,3:53.0,,Defensive rebound by K. Felder,108,83
358,4,3:41.0,,K. Felder makes 2-pt jump shot from 21 ft,108,85
359,4,3:15.0,J. Green misses 3-pt jump shot from 24 ft,,108,85
360,4,3:13.0,,Defensive rebound by K. Felder,108,85
361,4,3:06.0,,D. Valentine misses 3-pt jump shot from 23 ft,108,85
362,4,3:06.0,Defensive rebound by J. Green,,108,85
363,4,2:50.0,A. Žižić misses 2-pt jump shot from 11 ft,,108,85
364,4,2:48.0,,Defensive rebound by K. Felder,108,85
365,4,2:36.0,,C. Felício makes 2-pt jump shot from 9 ft,108,87
366,4,2:36.0,,Shooting foul by J. Green (drawn by C. Felício),108,87
367,4,2:36.0,,C. Felício misses free throw 1 of 1,108,87
368,4,2:33.0,Defensive rebound by A. Žižić,,108,87
369,4,2:12.0,C. Osman misses 3-pt jump shot from 22 ft,,108,87
370,4,2:11.0,Offensive rebound by A. Žižić,,108,87
371,4,2:11.0,Shooting foul by B. Portis (drawn by A. Žižić),,108,87
372,4,2:11.0,A. Žižić makes free throw 1 of 2,,109,87
373,4,2:11.0,A. Žižić makes free throw 2 of 2,,110,87
374,4,1:49.0,,K. Felder misses 3-pt jump shot from 26 ft,110,87
375,4,1:45.0,Defensive rebound by A. Žižić,,110,87
376,4,1:35.0,J. Green misses 2-pt jump shot from 2 ft,,110,87
377,4,1:33.0,,Defensive rebound by B. Portis,110,87
378,4,1:20.0,,B. Portis misses 3-pt jump shot from 24 ft,110,87
379,4,1:16.0,,Offensive rebound by Q. Pondexter,110,87
380,4,1:16.0,,C. Felício makes 2-pt dunk at rim (assist by B. Portis),110,89
381,4,0:55.0,J. Green makes 3-pt jump shot from 24 ft (assist by C. Osman),,113,89
382,4,0:51.0,,Personal foul by J. Calderón (drawn by K. Felder),113,89
383,4,0:51.0,,K. Felder makes free throw 1 of 2,113,90
384,4,0:51.0,,K. Felder makes free throw 2 of 2,113,91
385,4,0:34.0,Turnover by J. Calderón (bad pass),,113,91
386,4,0:21.0,,B. Portis misses 3-pt jump shot from 24 ft,113,91
387,4,0:19.0,Defensive rebound by C. Osman,,113,91
