,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
70,1,3:42.0,R. Westbrook misses 2-pt layup from 1 ft,,20,25
71,1,3:40.0,,Defensive rebound by A. Len,20,25
72,1,3:35.0,,D. Booker makes 2-pt layup at rim,20,27
73,1,3:29.0,T. Ferguson makes 2-pt layup at rim (assist by R. Westbrook),,22,27
74,1,3:14.0,,E. Payton misses 2-pt jump shot from 13 ft,22,27
75,1,3:08.0,,Offensive rebound by A. Len,22,27
76,1,3:08.0,,A. Len makes 2-pt layup at rim,22,29
77,1,2:50.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by P. George),,25,29
78,1,2:37.0,,Turnover by D. Booker (bad pass),25,29
79,1,2:37.0,,Phoenix full timeout,25,29
80,1,2:37.0,,M. Chriss enters the game for D. Booker,25,29
81,1,2:37.0,,J. Jackson enters the game for A. Len,25,29
82,1,2:37.0,J. Grant enters the game for S. Adams,,25,29
83,1,2:23.0,R. Westbrook makes 2-pt layup at rim,,27,29
84,1,2:11.0,,Personal foul by P. George (drawn by T. Warren),27,29
85,1,2:11.0,P. Patterson enters the game for C. Anthony,,27,29
86,1,1:56.0,,T. Warren makes 2-pt jump shot from 22 ft,27,31
87,1,1:46.0,P. George makes 3-pt jump shot from 24 ft,,30,31
88,1,1:36.0,,J. Jackson misses 2-pt layup from 3 ft (block by T. Ferguson),30,31
89,1,1:32.0,,Offensive rebound by J. Jackson,30,31
90,1,1:32.0,,J. Jackson makes 2-pt layup from 1 ft,30,33
91,1,1:23.0,P. Patterson misses 3-pt jump shot from 24 ft,,30,33
92,1,1:20.0,,Defensive rebound by M. Chriss,30,33
93,1,1:14.0,,J. Jackson makes 2-pt layup from 1 ft (assist by E. Payton),30,35
94,1,0:59.0,Turnover by R. Westbrook (traveling),,30,35
95,1,0:59.0,,T. Daniels enters the game for T. Warren,30,35
96,1,0:38.0,,E. Payton misses 2-pt jump shot from 16 ft,30,35
97,1,0:35.0,Defensive rebound by Team,,30,35
98,1,0:30.0,Personal foul by E. Payton (drawn by R. Westbrook),,30,35
99,1,0:30.0,,S. Harrison enters the game for E. Payton,30,35
100,1,0:28.0,R. Westbrook makes 2-pt layup at rim (assist by T. Ferguson),,32,35
101,1,0:09.0,,J. Jackson makes 2-pt jump shot from 12 ft,32,37
102,1,0:09.0,,Shooting foul by T. Ferguson (drawn by J. Jackson),32,37
103,1,0:09.0,,J. Jackson misses free throw 1 of 1,32,37
104,1,0:08.0,Defensive rebound by R. Westbrook,,32,37
105,1,0:01.0,Turnover by R. Westbrook (lost ball; steal by M. Chriss),,32,37
106,2,11:37.0,,D. Booker makes 2-pt layup from 2 ft,32,39
107,2,11:17.0,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Felton),,35,39
108,2,11:00.0,,J. Jackson makes 2-pt dunk at rim (assist by D. Booker),35,41
109,2,10:36.0,Shooting foul by J. Dudley (drawn by J. Grant),,35,41
110,2,10:36.0,J. Grant makes free throw 1 of 2,,36,41
111,2,10:36.0,J. Grant misses free throw 2 of 2,,36,41
112,2,10:34.0,,Defensive rebound by M. Chriss,36,41
113,2,10:27.0,,M. Chriss misses 3-pt jump shot from 24 ft,36,41
114,2,10:26.0,,Offensive rebound by Team,36,41
115,2,10:26.0,Loose ball foul by R. Felton (drawn by J. Jackson),,36,41
116,2,10:19.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by D. Booker),36,44
117,2,10:05.0,J. Grant makes 2-pt layup at rim (assist by R. Felton),,38,44
118,2,10:05.0,Shooting foul by M. Chriss (drawn by J. Grant),,38,44
119,2,10:05.0,J. Grant makes free throw 1 of 1,,39,44
120,2,9:47.0,,D. Booker misses 2-pt jump shot from 18 ft,39,44
121,2,9:43.0,,Offensive rebound by M. Chriss,39,44
122,2,9:39.0,,J. Jackson makes 2-pt dunk at rim (assist by D. Booker),39,46
123,2,9:39.0,Oklahoma City full timeout,,39,46
124,2,9:31.0,Turnover by R. Felton (bad pass; steal by J. Jackson),,39,46
125,2,9:15.0,S. Adams enters the game for J. Grant,,39,46
126,2,9:15.0,R. Westbrook enters the game for R. Felton,,39,46
127,2,9:13.0,,T. Daniels misses 3-pt jump shot from 23 ft,39,46
128,2,9:09.0,Defensive rebound by J. Huestis,,39,46
129,2,9:06.0,R. Westbrook makes 2-pt layup from 5 ft,,41,46
130,2,8:58.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Booker),41,49
131,2,8:46.0,Turnover by R. Westbrook (bad pass),,41,49
132,2,8:33.0,,Offensive foul by T. Daniels (drawn by R. Westbrook),41,49
133,2,8:33.0,,Turnover by T. Daniels (offensive foul),41,49
134,2,8:24.0,Á. Abrines misses 3-pt jump shot from 24 ft,,41,49
135,2,8:20.0,Offensive rebound by R. Westbrook,,41,49
136,2,8:13.0,S. Adams misses 2-pt hook shot from 3 ft,,41,49
137,2,8:13.0,,Defensive rebound by M. Chriss,41,49
138,2,8:08.0,,Personal block foul by Á. Abrines (drawn by D. Booker),41,49
139,2,8:08.0,,A. Len enters the game for M. Chriss,41,49
140,2,8:03.0,,T. Daniels misses 3-pt jump shot from 25 ft,41,49
141,2,8:03.0,Defensive rebound by R. Westbrook,,41,49
142,2,7:55.0,Á. Abrines misses 3-pt jump shot from 22 ft,,41,49
143,2,7:55.0,Offensive rebound by P. Patterson,,41,49
144,2,7:41.0,R. Westbrook misses 2-pt jump shot from 11 ft,,41,49
145,2,7:41.0,,Defensive rebound by J. Dudley,41,49
146,2,7:30.0,,J. Jackson misses 2-pt jump shot from 10 ft,41,49
147,2,7:29.0,Defensive rebound by J. Huestis,,41,49
148,2,7:27.0,Personal take foul by J. Dudley (drawn by R. Westbrook),,41,49
149,2,7:27.0,,D. Bender enters the game for J. Dudley,41,49
150,2,7:27.0,,T. Warren enters the game for J. Jackson,41,49
151,2,7:10.0,R. Westbrook misses 3-pt jump shot from 24 ft,,41,49
152,2,7:07.0,,Defensive rebound by D. Booker,41,49
153,2,7:06.0,,T. Warren makes 2-pt dunk from 1 ft (assist by D. Booker),41,51
154,2,7:02.0,Personal foul by D. Booker (drawn by R. Westbrook),,41,51
155,2,7:02.0,P. George enters the game for Á. Abrines,,41,51
156,2,7:02.0,,E. Payton enters the game for D. Booker,41,51
157,2,6:48.0,J. Huestis misses 3-pt jump shot from 26 ft,,41,51
158,2,6:45.0,,Defensive rebound by E. Payton,41,51
159,2,6:38.0,,T. Warren misses 3-pt jump shot from 23 ft,41,51
160,2,6:37.0,Defensive rebound by Team,,41,51
161,2,6:37.0,,Loose ball foul by A. Len (drawn by S. Adams),41,51
162,2,6:37.0,C. Anthony enters the game for P. Patterson,,41,51
163,2,6:37.0,S. Adams makes free throw 1 of 2,,42,51
164,2,6:37.0,S. Adams misses free throw 2 of 2,,42,51
165,2,6:36.0,,Defensive rebound by A. Len,42,51
166,2,6:25.0,,T. Daniels misses 3-pt jump shot from 23 ft,42,51
167,2,6:23.0,Defensive rebound by J. Huestis,,42,51
168,2,6:11.0,Turnover by S. Adams (lost ball; steal by E. Payton),,42,51
169,2,6:05.0,,A. Len misses 2-pt dunk at rim,42,51
170,2,6:03.0,Defensive rebound by J. Huestis,,42,51
171,2,5:57.0,P. George makes 2-pt jump shot from 21 ft,,44,51
172,2,5:40.0,,E. Payton misses 2-pt layup from 1 ft,44,51
173,2,5:38.0,Defensive rebound by R. Westbrook,,44,51
174,2,5:34.0,Shooting foul by T. Warren (drawn by R. Westbrook),,44,51
175,2,5:34.0,R. Westbrook makes free throw 1 of 2,,45,51
176,2,5:34.0,,J. Jackson enters the game for A. Len,45,51
177,2,5:34.0,,M. Chriss enters the game for T. Daniels,45,51
178,2,5:34.0,J. Grant enters the game for J. Huestis,,45,51
179,2,5:34.0,R. Westbrook makes free throw 2 of 2,,46,51
180,2,5:18.0,,M. Chriss makes 2-pt dunk at rim (assist by J. Jackson),46,53
181,2,5:09.0,Personal foul by J. Jackson (drawn by P. George),,46,53
182,2,5:09.0,P. George makes free throw 1 of 2,,47,53
183,2,5:09.0,P. George makes free throw 2 of 2,,48,53
184,2,4:49.0,,J. Jackson makes 3-pt jump shot from 22 ft (assist by D. Bender),48,56
185,2,4:27.0,C. Anthony makes 2-pt layup from 6 ft,,50,56
186,2,4:17.0,,Turnover by D. Bender (bad pass),50,56
187,2,3:51.0,Turnover by R. Westbrook (bad pass; steal by J. Jackson),,50,56
188,2,3:48.0,,T. Warren makes 2-pt dunk at rim (assist by J. Jackson),50,58
189,2,3:37.0,J. Grant makes 2-pt dunk at rim (assist by C. Anthony),,52,58
190,2,3:23.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by D. Bender),52,61
191,2,3:08.0,C. Anthony misses 2-pt dunk at rim (block by M. Chriss),,52,61
192,2,3:05.0,Offensive rebound by C. Anthony,,52,61
193,2,3:05.0,C. Anthony misses 2-pt layup from 1 ft,,52,61
194,2,3:03.0,,Defensive rebound by E. Payton,52,61
195,2,3:00.0,,Shooting foul by J. Grant (drawn by J. Jackson),52,61
196,2,3:00.0,,J. Jackson makes free throw 1 of 2,52,62
197,2,3:00.0,,J. Jackson makes free throw 2 of 2,52,63
198,2,2:55.0,Personal foul by J. Jackson (drawn by P. George),,52,63
199,2,2:55.0,,Phoenix full timeout,52,63
200,2,2:55.0,,D. Booker enters the game for J. Jackson,52,63
201,2,2:55.0,P. George misses free throw 1 of 2,,52,63
202,2,2:55.0,Offensive rebound by Team,,52,63
203,2,2:55.0,P. George makes free throw 2 of 2,,53,63
204,2,2:40.0,,Personal foul by R. Westbrook (drawn by E. Payton),53,63
205,2,2:32.0,,D. Booker makes 2-pt layup at rim (assist by E. Payton),53,65
206,2,2:09.0,R. Westbrook makes 2-pt layup at rim (assist by P. George),,55,65
207,2,2:00.0,,D. Booker makes 2-pt jump shot from 10 ft (assist by E. Payton),55,67
208,2,1:44.0,J. Grant makes 3-pt jump shot from 22 ft (assist by C. Anthony),,58,67
209,2,1:19.0,,Turnover by T. Warren (traveling),58,67
210,2,1:11.0,J. Grant misses 3-pt jump shot from 25 ft,,58,67
211,2,1:08.0,,Defensive rebound by D. Booker,58,67
212,2,1:02.0,,Turnover by D. Booker (bad pass; steal by P. George),58,67
213,2,0:59.0,R. Westbrook makes 2-pt dunk from 1 ft (assist by P. George),,60,67
214,2,0:39.0,,E. Payton misses 2-pt layup from 3 ft,60,67
215,2,0:37.0,Defensive rebound by S. Adams,,60,67
216,2,0:32.0,P. George misses 2-pt layup from 1 ft (block by D. Booker),,60,67
217,2,0:32.0,Offensive rebound by Team,,60,67
218,2,0:28.0,S. Adams misses 2-pt jump shot from 1 ft,,60,67
219,2,0:27.0,,Defensive rebound by E. Payton,60,67
220,2,0:00.0,,T. Warren misses 2-pt layup at rim,60,67
221,2,0:00.0,Defensive rebound by P. George,,60,67
222,3,11:41.0,,D. Booker misses 2-pt jump shot from 12 ft,60,67
223,3,11:38.0,Defensive rebound by S. Adams,,60,67
224,3,11:34.0,C. Anthony misses 2-pt layup from 11 ft,,60,67
225,3,11:34.0,Offensive rebound by Team,,60,67
226,3,11:34.0,,Loose ball foul by T. Warren (drawn by R. Westbrook),60,67
227,3,11:20.0,P. George misses 3-pt jump shot from 23 ft,,60,67
228,3,11:18.0,,Defensive rebound by Team,60,67
229,3,11:02.0,,D. Booker makes 2-pt layup at rim (assist by E. Payton),60,69
230,3,10:44.0,C. Anthony misses 3-pt jump shot from 23 ft,,60,69
231,3,10:42.0,,Defensive rebound by E. Payton,60,69
232,3,10:34.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Payton),60,72
233,3,10:19.0,S. Adams makes 2-pt jump shot from 10 ft (assist by R. Westbrook),,62,72
234,3,10:08.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by D. Bender),62,75
235,3,9:55.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,65,75
236,3,9:37.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by A. Len),65,78
237,3,9:37.0,Oklahoma City full timeout,,65,78
238,3,9:25.0,R. Westbrook makes 2-pt layup from 1 ft,,67,78
239,3,9:15.0,,Offensive foul by A. Len (drawn by P. George),67,78
240,3,9:15.0,,Turnover by A. Len (offensive foul),67,78
241,3,9:04.0,R. Westbrook makes 2-pt layup at rim,,69,78
242,3,8:57.0,,Turnover by T. Warren (lost ball; steal by R. Westbrook),69,78
243,3,8:52.0,Shooting foul by D. Bender (drawn by P. George),,69,78
244,3,8:52.0,P. George makes free throw 1 of 2,,70,78
245,3,8:52.0,P. George makes free throw 2 of 2,,71,78
246,3,8:42.0,,E. Payton makes 2-pt layup at rim,71,80
247,3,8:42.0,,Shooting foul by S. Adams (drawn by E. Payton),71,80
248,3,8:42.0,,E. Payton makes free throw 1 of 1,71,81
249,3,8:32.0,R. Westbrook makes 2-pt jump shot from 12 ft,,73,81
250,3,8:21.0,,E. Payton makes 2-pt jump shot from 12 ft,73,83
251,3,8:05.0,J. Huestis misses 3-pt jump shot from 23 ft,,73,83
252,3,8:02.0,,Defensive rebound by D. Bender,73,83
253,3,7:51.0,,E. Payton misses 2-pt jump shot from 8 ft,73,83
254,3,7:48.0,,Offensive rebound by A. Len,73,83
255,3,7:48.0,,A. Len makes 2-pt layup at rim,73,85
256,3,7:33.0,P. George makes 2-pt layup from 1 ft,,75,85
257,3,7:19.0,,D. Booker misses 2-pt jump shot from 9 ft,75,85
258,3,7:16.0,,Offensive rebound by T. Warren,75,85
259,3,7:16.0,,T. Warren makes 2-pt layup from 1 ft,75,87
260,3,7:07.0,Turnover by C. Anthony (traveling),,75,87
261,3,6:53.0,,T. Warren misses 2-pt jump shot from 19 ft,75,87
262,3,6:49.0,Defensive rebound by C. Anthony,,75,87
263,3,6:41.0,C. Anthony makes 2-pt jump shot from 16 ft,,77,87
264,3,6:26.0,,D. Booker misses 2-pt jump shot from 21 ft,77,87
265,3,6:23.0,Defensive rebound by S. Adams,,77,87
266,3,6:15.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,79,87
267,3,6:03.0,,E. Payton makes 2-pt jump shot from 1 ft,79,89
268,3,6:03.0,,Shooting foul by C. Anthony (drawn by E. Payton),79,89
269,3,6:03.0,,J. Jackson enters the game for D. Booker,79,89
270,3,6:03.0,,E. Payton makes free throw 1 of 1,79,90
271,3,5:45.0,Turnover by R. Westbrook (lost ball; steal by E. Payton),,79,90
272,3,5:42.0,,Shooting foul by C. Anthony (drawn by J. Jackson),79,90
273,3,5:42.0,,J. Jackson misses free throw 1 of 2,79,90
274,3,5:42.0,,Offensive rebound by Team,79,90
275,3,5:42.0,,J. Jackson misses free throw 2 of 2,79,90
276,3,5:40.0,Defensive rebound by J. Huestis,,79,90
277,3,5:31.0,Shooting foul by E. Payton (drawn by R. Westbrook),,79,90
278,3,5:31.0,R. Westbrook makes free throw 1 of 2,,80,90
279,3,5:31.0,R. Westbrook makes free throw 2 of 2,,81,90
280,3,5:11.0,,T. Warren misses 2-pt jump shot from 13 ft,81,90
281,3,5:09.0,Defensive rebound by R. Westbrook,,81,90
282,3,5:04.0,C. Anthony misses 3-pt jump shot from 25 ft,,81,90
283,3,5:02.0,Offensive rebound by S. Adams,,81,90
284,3,5:02.0,S. Adams makes 2-pt layup from 1 ft,,83,90
285,3,5:02.0,Shooting foul by J. Jackson (drawn by S. Adams),,83,90
286,3,5:02.0,S. Adams misses free throw 1 of 1,,83,90
287,3,5:00.0,,Defensive rebound by A. Len,83,90
288,3,4:50.0,,A. Len misses 2-pt layup from 2 ft (block by P. George),83,90
289,3,4:48.0,Defensive rebound by J. Huestis,,83,90
290,3,4:43.0,R. Westbrook misses 2-pt jump shot from 18 ft,,83,90
291,3,4:39.0,Offensive rebound by C. Anthony,,83,90
292,3,4:38.0,C. Anthony misses 2-pt layup from 1 ft (block by D. Bender),,83,90
293,3,4:38.0,Offensive rebound by Team,,83,90
294,3,4:38.0,T. Ferguson enters the game for J. Huestis,,83,90
295,3,4:30.0,P. George makes 3-pt jump shot from 25 ft,,86,90
296,3,4:29.0,,Phoenix full timeout,86,90
297,3,4:29.0,,M. Chriss enters the game for A. Len,86,90
298,3,4:13.0,,T. Warren makes 2-pt jump shot from 14 ft,86,92
299,3,3:59.0,P. George misses 2-pt jump shot from 18 ft,,86,92
300,3,3:59.0,,Defensive rebound by Team,86,92
301,3,3:59.0,Loose ball foul by R. Westbrook (drawn by E. Payton),,86,92
302,3,3:51.0,,D. Bender misses 2-pt layup from 2 ft (block by P. George),86,92
303,3,3:49.0,Defensive rebound by P. George,,86,92
304,3,3:44.0,T. Ferguson makes 3-pt jump shot from 22 ft (assist by P. George),,89,92
305,3,3:21.0,,M. Chriss misses 2-pt layup from 1 ft,89,92
306,3,3:20.0,Defensive rebound by S. Adams,,89,92
307,3,3:18.0,,Loose ball foul by M. Chriss,89,92
308,3,3:18.0,,Technical foul by M. Chriss,89,92
309,3,3:18.0,R. Westbrook misses technical free throw,,89,92
310,3,3:18.0,Offensive rebound by Team,,89,92
311,3,3:18.0,,T. Daniels enters the game for T. Warren,89,92
312,3,3:18.0,R. Westbrook makes free throw 1 of 2,,90,92
313,3,3:18.0,,D. Booker enters the game for M. Chriss,90,92
314,3,3:18.0,J. Grant enters the game for S. Adams,,90,92
315,3,3:18.0,R. Westbrook makes free throw 2 of 2,,91,92
316,3,2:59.0,,E. Payton makes 2-pt jump shot from 18 ft,91,94
317,3,2:47.0,R. Westbrook makes 2-pt layup at rim,,93,94
318,3,2:47.0,Away from play foul by E. Payton (drawn by J. Grant),,93,94
319,3,2:47.0,J. Grant misses free throw 1 of 1,,93,94
320,3,2:45.0,,Defensive rebound by E. Payton,93,94
321,3,2:41.0,,Shooting foul by T. Ferguson (drawn by E. Payton),93,94
322,3,2:41.0,,E. Payton makes free throw 1 of 2,93,95
323,3,2:41.0,P. Patterson enters the game for C. Anthony,,93,95
324,3,2:41.0,,E. Payton makes free throw 2 of 2,93,96
325,3,2:30.0,J. Grant misses 2-pt layup from 2 ft (block by E. Payton),,93,96
326,3,2:29.0,,Defensive rebound by Team,93,96
327,3,2:29.0,,J. Dudley enters the game for E. Payton,93,96
328,3,2:29.0,,T. Warren enters the game for D. Bender,93,96
329,3,2:09.0,,Turnover by D. Booker (bad pass),93,96
330,3,2:05.0,Turnover by P. George (traveling),,93,96
331,3,1:42.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by J. Jackson),93,99
332,3,1:28.0,R. Westbrook makes 2-pt layup at rim,,95,99
333,3,1:08.0,,J. Dudley misses 2-pt jump shot from 20 ft,95,99
334,3,1:05.0,Defensive rebound by P. George,,95,99
335,3,1:01.0,R. Westbrook makes 2-pt layup at rim,,97,99
336,3,0:42.0,,Turnover by D. Booker (out of bounds lost ball),97,99
337,3,0:36.0,,Violation by J. Dudley (kicked ball),97,99
338,3,0:30.0,R. Westbrook misses 3-pt jump shot from 25 ft,,97,99
339,3,0:27.0,,Defensive rebound by J. Jackson,97,99
340,3,0:07.0,,D. Booker misses 2-pt layup from 4 ft (block by J. Grant),97,99
341,3,0:07.0,,Offensive rebound by Team,97,99
342,3,0:04.0,,J. Jackson misses 3-pt jump shot from 31 ft,97,99
343,3,0:03.0,,Offensive rebound by Team,97,99
344,3,0:03.0,,Turnover by Team (shot clock),97,99
345,3,0:00.0,P. George misses 3-pt jump shot from 25 ft,,97,99
346,3,0:00.0,Offensive rebound by Team,,97,99
347,4,11:38.0,P. Patterson misses 2-pt hook shot from 1 ft,,97,99
348,4,11:36.0,,Defensive rebound by J. Jackson,97,99
349,4,11:30.0,,D. Booker misses 3-pt jump shot from 25 ft,97,99
350,4,11:28.0,Defensive rebound by J. Grant,,97,99
351,4,11:14.0,J. Grant makes 2-pt jump shot from 6 ft,,99,99
352,4,10:54.0,,Turnover by J. Dudley (bad pass; steal by J. Grant),99,99
353,4,10:50.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Felton),,102,99
354,4,10:47.0,,Phoenix full timeout,102,99
355,4,10:47.0,,E. Payton enters the game for J. Dudley,102,99
356,4,10:36.0,,Personal block foul by J. Huestis (drawn by D. Booker),102,99
357,4,10:26.0,,Personal block foul by Á. Abrines (drawn by D. Booker),102,99
358,4,10:18.0,,T. Daniels misses 2-pt layup from 2 ft (block by J. Huestis),102,99
359,4,10:16.0,Defensive rebound by J. Huestis,,102,99
360,4,10:00.0,Á. Abrines misses 3-pt jump shot from 26 ft,,102,99
361,4,9:56.0,Offensive rebound by J. Huestis,,102,99
362,4,9:54.0,R. Felton misses 3-pt jump shot from 27 ft,,102,99
363,4,9:52.0,,Defensive rebound by D. Booker,102,99
364,4,9:49.0,,Personal foul by Á. Abrines (drawn by E. Payton),102,99
365,4,9:30.0,,T. Warren makes 2-pt layup at rim (assist by J. Jackson),102,101
366,4,9:10.0,P. Patterson makes 2-pt hook shot from 2 ft (assist by R. Felton),,104,101
367,4,9:02.0,,D. Booker misses 2-pt layup at rim,104,101
368,4,9:01.0,,Offensive rebound by T. Warren,104,101
369,4,8:59.0,,T. Warren misses 2-pt layup from 1 ft,104,101
370,4,8:59.0,Defensive rebound by J. Huestis,,104,101
371,4,8:49.0,R. Felton makes 3-pt jump shot from 25 ft (assist by P. Patterson),,107,101
372,4,8:27.0,,E. Payton misses 2-pt jump shot from 9 ft,107,101
373,4,8:24.0,,Offensive rebound by T. Warren,107,101
374,4,8:19.0,,Turnover by Team (shot clock),107,101
375,4,8:19.0,,D. Bender enters the game for T. Daniels,107,101
376,4,8:07.0,Á. Abrines misses 3-pt jump shot from 25 ft,,107,101
377,4,8:03.0,,Defensive rebound by D. Booker,107,101
378,4,7:55.0,,J. Jackson misses 3-pt jump shot from 24 ft,107,101
379,4,7:52.0,,Offensive rebound by D. Bender,107,101
380,4,7:42.0,,Personal foul by J. Grant (drawn by D. Booker),107,101
381,4,7:33.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by D. Bender),107,104
382,4,7:09.0,P. Patterson misses 3-pt jump shot from 25 ft,,107,104
383,4,7:07.0,Offensive rebound by J. Grant,,107,104
384,4,7:07.0,Shooting block foul by J. Jackson (drawn by P. Patterson),,107,104
385,4,7:07.0,P. Patterson makes free throw 1 of 2,,108,104
386,4,7:07.0,P. Patterson misses free throw 2 of 2,,108,104
387,4,7:07.0,Offensive rebound by J. Grant,,108,104
388,4,6:50.0,R. Felton makes 2-pt jump shot from 17 ft,,110,104
389,4,6:31.0,,D. Booker misses 2-pt jump shot from 6 ft (block by Á. Abrines),110,104
