,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
35,1,7:12.0,Defensive rebound by T. Parker,,8,12
36,1,7:05.0,,E. Gordon enters the game for C. Paul,8,12
37,1,7:05.0,B. Forbes enters the game for K. Leonard,,8,12
38,1,7:03.0,D. Green misses 3-pt jump shot from 25 ft,,8,12
39,1,6:58.0,Offensive rebound by L. Aldridge,,8,12
40,1,6:56.0,L. Aldridge makes 2-pt layup from 1 ft,,10,12
41,1,6:43.0,,T. Ariza misses 3-pt jump shot from 25 ft,10,12
42,1,6:41.0,,Offensive rebound by Team,10,12
43,1,6:41.0,Loose ball foul by B. Forbes (drawn by R. Anderson),,10,12
44,1,6:35.0,,J. Harden makes 2-pt dunk at rim (assist by C. Capela),10,14
45,1,6:14.0,P. Gasol misses 2-pt hook shot from 7 ft,,10,14
46,1,6:12.0,Offensive rebound by L. Aldridge,,10,14
47,1,6:12.0,L. Aldridge makes 2-pt layup at rim,,12,14
48,1,5:51.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Ariza),12,17
49,1,5:24.0,L. Aldridge misses 3-pt jump shot from 26 ft,,12,17
50,1,5:21.0,,Defensive rebound by C. Capela,12,17
51,1,5:17.0,,Personal foul by P. Gasol (drawn by C. Capela),12,17
52,1,5:17.0,,P. Tucker enters the game for R. Anderson,12,17
53,1,5:17.0,P. Mills enters the game for T. Parker,,12,17
54,1,5:17.0,M. Ginóbili enters the game for D. Green,,12,17
55,1,5:13.0,,Shooting foul by B. Forbes (drawn by J. Harden),12,17
56,1,5:13.0,,J. Harden makes free throw 1 of 3,12,18
57,1,5:13.0,,J. Harden makes free throw 2 of 3,12,19
58,1,5:13.0,,N. Hilário enters the game for C. Capela,12,19
59,1,5:13.0,B. Paul enters the game for B. Forbes,,12,19
60,1,5:13.0,R. Gay enters the game for P. Gasol,,12,19
61,1,5:13.0,,J. Harden makes free throw 3 of 3,12,20
62,1,5:00.0,Turnover by M. Ginóbili (bad pass; steal by N. Hilário),,12,20
63,1,4:47.0,,Shooting foul by R. Gay (drawn by E. Gordon),12,20
64,1,4:47.0,,E. Gordon misses free throw 1 of 2,12,20
65,1,4:47.0,,Offensive rebound by Team,12,20
66,1,4:47.0,D. Bertāns enters the game for R. Gay,,12,20
67,1,4:47.0,,E. Gordon makes free throw 2 of 2,12,21
68,1,4:36.0,L. Aldridge misses 2-pt jump shot from 11 ft,,12,21
69,1,4:33.0,,Defensive rebound by T. Ariza,12,21
70,1,4:30.0,,Personal foul by B. Paul (drawn by J. Harden),12,21
71,1,4:30.0,,J. Harden misses free throw 1 of 2,12,21
72,1,4:30.0,,Offensive rebound by Team,12,21
73,1,4:30.0,R. Gay enters the game for D. Bertāns,,12,21
74,1,4:30.0,,J. Harden makes free throw 2 of 2,12,22
75,1,4:20.0,R. Gay misses 3-pt jump shot from 25 ft,,12,22
76,1,4:16.0,,Defensive rebound by T. Ariza,12,22
77,1,4:11.0,,J. Harden misses 3-pt jump shot from 24 ft,12,22
78,1,4:10.0,Defensive rebound by Team,,12,22
79,1,3:51.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by M. Ginóbili),,14,22
80,1,3:41.0,,Turnover by J. Harden (bad pass),14,22
81,1,3:29.0,R. Gay misses 2-pt jump shot from 16 ft,,14,22
82,1,3:25.0,,Defensive rebound by J. Harden,14,22
83,1,3:17.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),14,25
84,1,2:55.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by L. Aldridge),,16,25
85,1,2:55.0,Shooting foul by N. Hilário (drawn by M. Ginóbili),,16,25
86,1,2:55.0,,Houston full timeout,16,25
87,1,2:55.0,,C. Paul enters the game for T. Ariza,16,25
88,1,2:55.0,P. Gasol enters the game for B. Paul,,16,25
89,1,2:55.0,K. Leonard enters the game for L. Aldridge,,16,25
90,1,2:55.0,M. Ginóbili misses free throw 1 of 1,,16,25
91,1,2:55.0,,Defensive rebound by J. Harden,16,25
92,1,2:43.0,,E. Gordon misses 3-pt jump shot from 26 ft (block by K. Leonard),16,25
93,1,2:39.0,Defensive rebound by R. Gay,,16,25
94,1,2:35.0,P. Gasol misses 2-pt jump shot from 23 ft,,16,25
95,1,2:32.0,,Defensive rebound by J. Harden,16,25
96,1,2:25.0,,N. Hilário misses 2-pt layup from 3 ft (block by P. Gasol),16,25
97,1,2:20.0,Defensive rebound by K. Leonard,,16,25
98,1,2:19.0,Turnover by K. Leonard (bad pass; steal by C. Paul),,16,25
99,1,2:16.0,,Houston full timeout,16,25
100,1,1:54.0,,P. Tucker makes 2-pt layup at rim (assist by C. Paul),16,27
101,1,1:29.0,Turnover by M. Ginóbili (bad pass; steal by C. Paul),,16,27
102,1,1:19.0,,Shooting foul by M. Ginóbili (drawn by J. Harden),16,27
103,1,1:19.0,,J. Harden misses free throw 1 of 2,16,27
104,1,1:19.0,,Offensive rebound by Team,16,27
105,1,1:19.0,,J. Harden makes free throw 2 of 2,16,28
106,1,1:02.0,K. Leonard misses 2-pt jump shot from 11 ft,,16,28
107,1,1:00.0,,Defensive rebound by C. Paul,16,28
108,1,0:57.0,,J. Harden misses 3-pt jump shot from 24 ft,16,28
109,1,0:53.0,,Offensive rebound by N. Hilário,16,28
110,1,0:50.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by N. Hilário),16,31
111,1,0:32.0,R. Gay misses 2-pt jump shot from 9 ft,,16,31
112,1,0:31.0,Offensive rebound by Team,,16,31
113,1,0:31.0,,Loose ball foul by N. Hilário (drawn by P. Gasol),16,31
114,1,0:29.0,P. Mills misses 3-pt jump shot from 28 ft,,16,31
115,1,0:26.0,,Defensive rebound by N. Hilário,16,31
116,1,0:05.0,,J. Harden misses 3-pt jump shot from 28 ft,16,31
117,1,0:02.0,Defensive rebound by Team,,16,31
118,1,0:00.0,M. Ginóbili misses 3-pt jump shot from 28 ft,,16,31
119,1,0:00.0,Offensive rebound by Team,,16,31
120,2,11:49.0,,E. Gordon makes 2-pt jump shot from 11 ft (assist by C. Paul),16,33
121,2,11:28.0,Turnover by M. Ginóbili (bad pass; steal by T. Ariza),,16,33
122,2,11:24.0,,P. Tucker misses 2-pt layup from 2 ft,16,33
123,2,11:18.0,Defensive rebound by R. Gay,,16,33
124,2,11:14.0,P. Mills makes 2-pt jump shot from 12 ft,,18,33
125,2,11:00.0,,C. Paul misses 3-pt jump shot from 24 ft,18,33
126,2,10:58.0,Defensive rebound by P. Gasol,,18,33
127,2,10:47.0,Turnover by P. Gasol (turnover),,18,33
128,2,10:47.0,D. Green enters the game for M. Ginóbili,,18,33
129,2,10:37.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),18,36
130,2,10:13.0,K. Leonard makes 2-pt layup from 1 ft,,20,36
131,2,10:13.0,Shooting foul by P. Tucker (drawn by K. Leonard),,20,36
132,2,10:13.0,,R. Anderson enters the game for N. Hilário,20,36
133,2,10:13.0,D. Bertāns enters the game for R. Gay,,20,36
134,2,10:13.0,K. Leonard makes free throw 1 of 1,,21,36
135,2,9:55.0,,C. Paul makes 2-pt jump shot from 17 ft,21,38
136,2,9:34.0,K. Leonard misses 2-pt jump shot from 12 ft,,21,38
137,2,9:28.0,Offensive rebound by P. Gasol,,21,38
138,2,9:28.0,P. Gasol makes 2-pt layup at rim,,23,38
139,2,9:17.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by C. Paul),23,41
140,2,8:55.0,Turnover by D. Green (bad pass; steal by C. Paul),,23,41
141,2,8:50.0,,E. Gordon misses 3-pt jump shot from 25 ft,23,41
142,2,8:45.0,,Offensive rebound by P. Tucker,23,41
143,2,8:44.0,,Turnover by P. Tucker (lost ball; steal by D. Bertāns),23,41
144,2,8:38.0,D. Green misses 3-pt jump shot from 25 ft,,23,41
145,2,8:34.0,,Defensive rebound by C. Paul,23,41
146,2,8:23.0,,C. Paul makes 3-pt jump shot from 24 ft,23,44
147,2,8:16.0,San Antonio full timeout,,23,44
148,2,8:16.0,,C. Capela enters the game for P. Tucker,23,44
149,2,8:16.0,B. Forbes enters the game for K. Leonard,,23,44
150,2,8:16.0,T. Parker enters the game for P. Mills,,23,44
151,2,8:16.0,L. Aldridge enters the game for P. Gasol,,23,44
152,2,7:59.0,L. Aldridge misses 2-pt hook shot from 6 ft,,23,44
153,2,7:56.0,,Defensive rebound by R. Anderson,23,44
154,2,7:49.0,,E. Gordon misses 3-pt jump shot from 23 ft,23,44
155,2,7:46.0,Defensive rebound by D. Green,,23,44
156,2,7:36.0,L. Aldridge misses 2-pt hook shot from 7 ft,,23,44
157,2,7:30.0,,Defensive rebound by C. Paul,23,44
158,2,7:28.0,,E. Gordon makes 3-pt jump shot from 22 ft (assist by R. Anderson),23,47
159,2,6:59.0,L. Aldridge misses 3-pt jump shot from 25 ft,,23,47
160,2,6:58.0,,Defensive rebound by Team,23,47
161,2,6:44.0,,C. Paul makes 2-pt jump shot from 11 ft,23,49
162,2,6:23.0,Turnover by D. Bertāns (bad pass; steal by C. Paul),,23,49
163,2,6:20.0,,Turnover by C. Paul (lost ball; steal by D. Green),23,49
164,2,6:13.0,D. Green misses 3-pt jump shot from 24 ft,,23,49
165,2,6:11.0,,Defensive rebound by R. Anderson,23,49
166,2,6:10.0,,T. Ariza makes 2-pt dunk at rim (assist by C. Paul),23,51
167,2,5:51.0,T. Parker makes 2-pt layup from 1 ft,,25,51
168,2,5:45.0,,T. Ariza misses 3-pt jump shot from 24 ft,25,51
169,2,5:42.0,Defensive rebound by D. Bertāns,,25,51
170,2,5:35.0,D. Bertāns misses 3-pt jump shot from 26 ft,,25,51
171,2,5:32.0,Offensive rebound by L. Aldridge,,25,51
172,2,5:24.0,L. Aldridge misses 2-pt layup from 1 ft (block by C. Paul),,25,51
173,2,5:18.0,Offensive rebound by L. Aldridge,,25,51
174,2,5:18.0,L. Aldridge makes 2-pt layup at rim,,27,51
175,2,5:14.0,,Personal foul by D. Green (drawn by C. Paul),27,51
176,2,5:14.0,,J. Harden enters the game for C. Paul,27,51
177,2,5:14.0,K. Leonard enters the game for D. Bertāns,,27,51
178,2,5:14.0,,P. Tucker enters the game for E. Gordon,27,51
179,2,5:10.0,,J. Harden misses 3-pt jump shot from 25 ft,27,51
180,2,5:04.0,Defensive rebound by D. Green,,27,51
181,2,4:55.0,K. Leonard misses 2-pt layup from 2 ft,,27,51
182,2,4:48.0,Offensive rebound by L. Aldridge,,27,51
183,2,4:48.0,L. Aldridge makes 2-pt dunk at rim,,29,51
184,2,4:33.0,,C. Capela makes 2-pt hook shot from 7 ft (assist by P. Tucker),29,53
185,2,4:13.0,L. Aldridge misses 2-pt jump shot from 9 ft,,29,53
186,2,4:09.0,Offensive rebound by K. Leonard,,29,53
187,2,4:02.0,T. Parker misses 2-pt jump shot from 19 ft,,29,53
188,2,4:00.0,,Defensive rebound by J. Harden,29,53
189,2,3:54.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),29,55
190,2,3:42.0,B. Forbes makes 3-pt jump shot from 22 ft (assist by T. Parker),,32,55
191,2,3:22.0,,J. Harden misses 3-pt jump shot from 24 ft,32,55
192,2,3:20.0,,Offensive rebound by R. Anderson,32,55
193,2,3:20.0,,R. Anderson makes 2-pt layup at rim,32,57
194,2,3:01.0,K. Leonard makes 2-pt layup from 1 ft,,34,57
195,2,3:01.0,,Houston full timeout,34,57
196,2,3:01.0,,N. Hilário enters the game for C. Capela,34,57
197,2,3:01.0,R. Gay enters the game for D. Green,,34,57
198,2,2:37.0,,Turnover by Team (shot clock),34,57
199,2,2:37.0,P. Mills enters the game for T. Parker,,34,57
200,2,2:21.0,K. Leonard makes 3-pt jump shot from 25 ft,,37,57
201,2,2:05.0,,Turnover by J. Harden (bad pass; steal by K. Leonard),37,57
202,2,2:00.0,P. Mills makes 3-pt jump shot from 23 ft (assist by K. Leonard),,40,57
203,2,1:35.0,,P. Tucker misses 3-pt jump shot from 23 ft,40,57
204,2,1:33.0,Defensive rebound by R. Gay,,40,57
205,2,1:16.0,P. Mills misses 3-pt jump shot from 25 ft,,40,57
206,2,1:12.0,,Defensive rebound by P. Tucker,40,57
207,2,1:02.0,,J. Harden makes 3-pt jump shot from 26 ft,40,60
208,2,0:43.0,K. Leonard misses 3-pt jump shot from 25 ft,,40,60
209,2,0:41.0,,Defensive rebound by P. Tucker,40,60
210,2,0:36.0,,J. Harden misses 3-pt jump shot from 25 ft,40,60
211,2,0:33.0,Defensive rebound by R. Gay,,40,60
212,2,0:24.0,R. Gay makes 3-pt jump shot from 26 ft,,43,60
213,2,0:01.0,,J. Harden misses 2-pt jump shot from 14 ft,43,60
214,2,0:00.0,Defensive rebound by K. Leonard,,43,60
215,3,11:43.0,,C. Capela misses 2-pt layup from 1 ft,43,60
216,3,11:39.0,,Offensive rebound by R. Anderson,43,60
217,3,11:39.0,,R. Anderson makes 2-pt layup at rim,43,62
218,3,11:27.0,P. Gasol makes 2-pt layup from 2 ft (assist by D. Green),,45,62
219,3,11:11.0,,C. Paul makes 2-pt jump shot from 14 ft,45,64
220,3,10:54.0,L. Aldridge makes 2-pt hook shot from 7 ft,,47,64
221,3,10:41.0,,T. Ariza makes 3-pt jump shot from 25 ft,47,67
222,3,10:17.0,L. Aldridge misses 2-pt jump shot from 6 ft,,47,67
223,3,10:17.0,,Defensive rebound by Team,47,67
224,3,10:06.0,,C. Capela makes 2-pt dunk at rim (assist by T. Ariza),47,69
225,3,9:51.0,L. Aldridge misses 2-pt hook shot from 6 ft,,47,69
226,3,9:48.0,,Defensive rebound by C. Capela,47,69
227,3,9:43.0,,C. Capela makes 2-pt layup from 1 ft (assist by C. Paul),47,71
228,3,9:39.0,San Antonio full timeout,,47,71
229,3,9:28.0,Personal foul by C. Capela (drawn by L. Aldridge),,47,71
230,3,9:18.0,P. Gasol misses 2-pt jump shot from 9 ft (block by J. Harden),,47,71
231,3,9:15.0,,Defensive rebound by R. Anderson,47,71
232,3,9:08.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),47,73
233,3,8:53.0,B. Forbes misses 3-pt jump shot from 25 ft,,47,73
234,3,8:50.0,,Defensive rebound by C. Capela,47,73
235,3,8:40.0,,T. Ariza misses 3-pt jump shot from 26 ft,47,73
236,3,8:39.0,,Offensive rebound by Team,47,73
237,3,8:39.0,Loose ball foul by B. Forbes (drawn by R. Anderson),,47,73
238,3,8:30.0,,T. Ariza misses 3-pt jump shot from 25 ft,47,73
239,3,8:27.0,Defensive rebound by P. Gasol,,47,73
240,3,8:24.0,Personal foul by T. Ariza (drawn by T. Parker),,47,73
241,3,8:13.0,Turnover by P. Gasol (lost ball; steal by J. Harden),,47,73
242,3,8:07.0,,C. Paul misses 3-pt jump shot from 24 ft,47,73
243,3,8:04.0,,Offensive rebound by C. Capela,47,73
244,3,8:01.0,,Turnover by C. Capela (lost ball; steal by T. Parker),47,73
245,3,8:01.0,Personal foul by J. Harden (drawn by T. Parker),,47,73
246,3,7:48.0,R. Gay enters the game for P. Gasol,,47,73
247,3,7:46.0,T. Parker misses 2-pt jump shot from 17 ft,,47,73
248,3,7:40.0,,Defensive rebound by C. Capela,47,73
249,3,7:34.0,,R. Anderson misses 2-pt layup at rim (block by D. Green),47,73
250,3,7:33.0,Defensive rebound by D. Green,,47,73
251,3,7:32.0,Turnover by D. Green (lost ball; steal by C. Paul),,47,73
252,3,7:31.0,,C. Paul misses 3-pt jump shot from 24 ft,47,73
253,3,7:31.0,,Offensive rebound by R. Anderson,47,73
254,3,7:29.0,,R. Anderson misses 2-pt layup at rim,47,73
255,3,7:29.0,,Offensive rebound by R. Anderson,47,73
256,3,7:27.0,,Shooting foul by D. Green (drawn by R. Anderson),47,73
257,3,7:27.0,,R. Anderson misses free throw 1 of 2,47,73
258,3,7:27.0,,Offensive rebound by Team,47,73
259,3,7:27.0,P. Mills enters the game for T. Parker,,47,73
260,3,7:27.0,D. Murray enters the game for D. Green,,47,73
261,3,7:27.0,,R. Anderson misses free throw 2 of 2,47,73
262,3,7:24.0,Defensive rebound by R. Gay,,47,73
263,3,7:12.0,L. Aldridge misses 2-pt jump shot from 9 ft,,47,73
264,3,7:08.0,,Defensive rebound by C. Capela,47,73
265,3,6:47.0,,T. Ariza misses 3-pt jump shot from 25 ft,47,73
266,3,6:43.0,Defensive rebound by B. Forbes,,47,73
267,3,6:35.0,L. Aldridge misses 2-pt jump shot from 2 ft,,47,73
268,3,6:35.0,Offensive rebound by Team,,47,73
269,3,6:35.0,Personal foul by R. Anderson (drawn by L. Aldridge),,47,73
270,3,6:35.0,,E. Gordon enters the game for C. Paul,47,73
271,3,6:35.0,,N. Hilário enters the game for C. Capela,47,73
272,3,6:25.0,D. Murray misses 2-pt jump shot from 9 ft,,47,73
273,3,6:21.0,,Defensive rebound by N. Hilário,47,73
274,3,6:14.0,,J. Harden misses 2-pt layup from 1 ft,47,73
275,3,6:12.0,Defensive rebound by R. Gay,,47,73
276,3,6:06.0,L. Aldridge makes 2-pt layup from 1 ft (assist by R. Gay),,49,73
277,3,5:51.0,,J. Harden misses 3-pt jump shot from 26 ft,49,73
278,3,5:46.0,Defensive rebound by D. Murray,,49,73
279,3,5:43.0,Personal foul by T. Ariza (drawn by R. Gay),,49,73
280,3,5:43.0,R. Gay makes free throw 1 of 2,,50,73
281,3,5:43.0,,P. Tucker enters the game for R. Anderson,50,73
282,3,5:43.0,R. Gay misses free throw 2 of 2,,50,73
283,3,5:43.0,,Defensive rebound by J. Harden,50,73
284,3,5:31.0,,N. Hilário misses 2-pt jump shot from 6 ft (block by R. Gay),50,73
285,3,5:28.0,Defensive rebound by P. Mills,,50,73
286,3,5:28.0,B. Forbes makes 2-pt layup at rim (assist by P. Mills),,52,73
287,3,5:28.0,Shooting foul by J. Harden (drawn by B. Forbes),,52,73
288,3,5:28.0,B. Forbes makes free throw 1 of 1,,53,73
289,3,5:16.0,,J. Harden makes 2-pt layup from 6 ft,53,75
290,3,5:05.0,P. Mills makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,56,75
291,3,4:43.0,,E. Gordon makes 2-pt layup from 1 ft,56,77
292,3,4:36.0,Turnover by D. Murray (bad pass; steal by T. Ariza),,56,77
293,3,4:29.0,,T. Ariza misses 2-pt layup from 2 ft,56,77
294,3,4:23.0,Defensive rebound by R. Gay,,56,77
295,3,4:21.0,B. Forbes makes 3-pt jump shot from 26 ft,,59,77
296,3,4:14.0,,Shooting foul by L. Aldridge (drawn by J. Harden),59,77
297,3,4:14.0,,J. Harden makes free throw 1 of 2,59,78
298,3,4:14.0,B. Paul enters the game for B. Forbes,,59,78
299,3,4:14.0,,J. Harden makes free throw 2 of 2,59,79
300,3,4:01.0,B. Paul makes 3-pt jump shot from 26 ft (assist by R. Gay),,62,79
301,3,3:36.0,,Shooting foul by D. Murray (drawn by J. Harden),62,79
302,3,3:36.0,,J. Harden makes free throw 1 of 2,62,80
303,3,3:36.0,,C. Paul enters the game for T. Ariza,62,80
304,3,3:36.0,,J. Harden makes free throw 2 of 2,62,81
305,3,3:19.0,B. Paul misses 2-pt jump shot from 19 ft,,62,81
306,3,3:17.0,,Defensive rebound by Team,62,81
307,3,3:08.0,,Offensive foul by N. Hilário (drawn by L. Aldridge),62,81
308,3,3:08.0,,Turnover by N. Hilário (offensive foul),62,81
309,3,2:53.0,R. Gay misses 2-pt jump shot from 10 ft,,62,81
310,3,2:46.0,Offensive rebound by L. Aldridge,,62,81
311,3,2:44.0,Shooting foul by N. Hilário (drawn by R. Gay),,62,81
312,3,2:44.0,,Houston full timeout,62,81
313,3,2:44.0,,C. Capela enters the game for N. Hilário,62,81
314,3,2:44.0,J. Lauvergne enters the game for L. Aldridge,,62,81
315,3,2:44.0,R. Gay makes free throw 1 of 2,,63,81
316,3,2:44.0,R. Gay misses free throw 2 of 2,,63,81
317,3,2:41.0,,Defensive rebound by E. Gordon,63,81
318,3,2:25.0,,P. Tucker misses 3-pt jump shot from 24 ft,63,81
319,3,2:22.0,Defensive rebound by D. Murray,,63,81
320,3,2:17.0,Personal foul by C. Paul (drawn by P. Mills),,63,81
321,3,2:17.0,P. Mills misses free throw 1 of 2,,63,81
322,3,2:17.0,Offensive rebound by Team,,63,81
323,3,2:17.0,P. Mills misses free throw 2 of 2,,63,81
324,3,2:17.0,,Defensive rebound by C. Capela,63,81
325,3,2:02.0,,C. Paul misses 2-pt jump shot from 11 ft,63,81
326,3,1:58.0,,Offensive rebound by C. Capela,63,81
327,3,1:57.0,,C. Capela makes 2-pt layup from 1 ft,63,83
328,3,1:48.0,D. Murray makes 2-pt hook shot from 10 ft,,65,83
329,3,1:27.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Harden),65,86
330,3,1:27.0,,Shooting foul by J. Lauvergne (drawn by C. Paul),65,86
331,3,1:27.0,,C. Paul makes free throw 1 of 1,65,87
332,3,1:17.0,P. Mills makes 3-pt jump shot from 26 ft,,68,87
333,3,0:50.0,,J. Harden misses 3-pt jump shot from 24 ft,68,87
334,3,0:48.0,,Offensive rebound by P. Tucker,68,87
335,3,0:46.0,,Turnover by J. Harden (lost ball; steal by B. Paul),68,87
336,3,0:42.0,D. Murray misses 2-pt layup from 2 ft (block by P. Tucker),,68,87
337,3,0:40.0,Offensive rebound by R. Gay,,68,87
338,3,0:40.0,R. Gay makes 2-pt dunk at rim,,70,87
339,3,0:40.0,,Personal foul by D. Murray (drawn by C. Paul),70,87
340,3,0:40.0,,C. Paul makes free throw 1 of 2,70,88
341,3,0:40.0,,T. Ariza enters the game for J. Harden,70,88
342,3,0:40.0,,C. Paul makes free throw 2 of 2,70,89
343,3,0:37.0,Turnover by R. Gay (bad pass; steal by C. Paul),,70,89
344,3,0:35.0,,C. Paul makes 3-pt jump shot from 23 ft,70,92
345,3,0:29.0,Shooting foul by C. Paul (drawn by D. Murray),,70,92
346,3,0:29.0,D. Murray makes free throw 1 of 2,,71,92
347,3,0:29.0,D. Murray makes free throw 2 of 2,,72,92
348,3,0:07.0,Violation by D. Murray (kicked ball),,72,92
349,3,0:00.0,,P. Tucker misses 3-pt jump shot from 23 ft,72,92
350,3,0:00.0,,Offensive rebound by Team,72,92
351,4,11:49.0,B. Forbes misses 2-pt jump shot from 6 ft,,72,92
352,4,11:47.0,Offensive rebound by J. Lauvergne,,72,92
353,4,11:46.0,J. Lauvergne makes 2-pt layup from 1 ft,,74,92
354,4,11:33.0,,C. Capela makes 2-pt dunk from 1 ft,74,94
355,4,11:21.0,J. Lauvergne makes 2-pt hook shot from 6 ft (assist by D. Murray),,76,94
356,4,11:05.0,,Turnover by C. Capela (bad pass),76,94
357,4,10:52.0,D. Bertāns makes 3-pt jump shot from 24 ft (assist by B. Forbes),,79,94
358,4,10:39.0,,C. Paul makes 2-pt layup from 1 ft,79,96
359,4,10:32.0,D. Murray misses 2-pt jump shot from 5 ft,,79,96
360,4,10:29.0,,Defensive rebound by T. Ariza,79,96
361,4,10:22.0,,C. Paul makes 2-pt jump shot from 13 ft,79,98
362,4,10:02.0,J. Lauvergne misses 2-pt hook shot from 5 ft,,79,98
363,4,9:59.0,,Defensive rebound by Team,79,98
364,4,9:59.0,,R. Anderson enters the game for C. Capela,79,98
365,4,9:44.0,,C. Paul misses 3-pt jump shot from 27 ft,79,98
366,4,9:43.0,Defensive rebound by Team,,79,98
367,4,9:36.0,Turnover by D. Murray (bad pass; steal by C. Paul),,79,98
368,4,9:36.0,,Personal foul by D. Murray (drawn by C. Paul),79,98
369,4,9:31.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by C. Paul),79,101
370,4,9:30.0,San Antonio full timeout,,79,101
371,4,9:19.0,B. Forbes misses 2-pt jump shot from 7 ft,,79,101
372,4,9:19.0,Offensive rebound by Team,,79,101
373,4,9:17.0,B. Forbes misses 2-pt jump shot from 15 ft,,79,101
374,4,9:15.0,Offensive rebound by J. Lauvergne,,79,101
375,4,9:13.0,J. Lauvergne makes 2-pt hook shot from 7 ft,,81,101
376,4,8:53.0,,Turnover by R. Anderson (bad pass; steal by D. Murray),81,101
377,4,8:48.0,J. Lauvergne makes 2-pt layup at rim (assist by D. Bertāns),,83,101
378,4,8:25.0,,T. Ariza misses 2-pt layup from 1 ft,83,101
379,4,8:24.0,,Offensive rebound by R. Anderson,83,101
380,4,8:22.0,,R. Anderson makes 2-pt layup from 1 ft,83,103
381,4,8:10.0,B. Paul makes 2-pt layup from 2 ft (assist by D. Murray),,85,103
382,4,7:57.0,,C. Paul misses 2-pt jump shot from 14 ft,85,103
383,4,7:54.0,,Offensive rebound by Team,85,103
384,4,7:54.0,,J. Harden enters the game for E. Gordon,85,103
385,4,7:54.0,P. Mills enters the game for D. Murray,,85,103
386,4,7:32.0,,J. Harden makes 2-pt jump shot from 14 ft,85,105
387,4,7:11.0,P. Mills makes 2-pt layup from 1 ft (assist by J. Lauvergne),,87,105
388,4,6:53.0,,Turnover by J. Harden (lost ball; steal by B. Forbes),87,105
389,4,6:49.0,D. Bertāns makes 2-pt dunk at rim (assist by B. Paul),,89,105
