,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MIAMI_ACTION,OKLAHOMA CITY_SCORE,MIAMI_SCORE
388,4,6:20.0,Shooting foul by J. Johnson (drawn by J. Grant),,92,89
389,4,6:20.0,J. Grant makes free throw 1 of 2,,93,89
390,4,6:20.0,J. Grant makes free throw 2 of 2,,94,89
391,4,5:59.0,,H. Whiteside makes 2-pt jump shot from 7 ft,94,91
392,4,5:41.0,P. George makes 3-pt jump shot from 24 ft,,97,91
393,4,5:28.0,Offensive charge foul by J. Johnson (drawn by J. Grant),,97,91
394,4,5:28.0,,Turnover by J. Johnson (offensive foul),97,91
395,4,5:28.0,S. Adams enters the game for J. Grant,,97,91
396,4,5:28.0,,J. Richardson enters the game for J. Johnson,97,91
397,4,5:19.0,R. Westbrook makes 2-pt jump shot from 15 ft,,99,91
398,4,5:19.0,,Miami full timeout,99,91
399,4,5:19.0,,D. Wade enters the game for T. Johnson,99,91
400,4,5:01.0,,Turnover by J. Richardson (bad pass; steal by C. Brewer),99,91
401,4,5:01.0,Personal foul by D. Wade (drawn by R. Westbrook),,99,91
402,4,5:01.0,R. Westbrook makes free throw 1 of 2,,100,91
403,4,5:01.0,R. Westbrook makes free throw 2 of 2,,101,91
404,4,4:39.0,,D. Wade misses 2-pt jump shot from 16 ft,101,91
405,4,4:36.0,Defensive rebound by C. Anthony,,101,91
406,4,4:20.0,Shooting foul by J. Winslow (drawn by P. George),,101,91
407,4,4:20.0,P. George makes free throw 1 of 2,,102,91
408,4,4:20.0,P. George makes free throw 2 of 2,,103,91
409,4,3:54.0,,D. Wade misses 2-pt jump shot from 7 ft,103,91
410,4,3:50.0,Defensive rebound by R. Westbrook,,103,91
411,4,3:47.0,R. Westbrook makes 2-pt layup from 1 ft,,105,91
412,4,3:28.0,,J. Richardson misses 2-pt jump shot from 9 ft,105,91
413,4,3:28.0,,Offensive rebound by Team,105,91
414,4,3:28.0,Loose ball foul by S. Adams (drawn by H. Whiteside),,105,91
415,4,3:28.0,,T. Johnson enters the game for G. Dragić,105,91
416,4,3:28.0,,J. Johnson enters the game for H. Whiteside,105,91
417,4,3:26.0,,Turnover by D. Wade (bad pass; steal by C. Brewer),105,91
418,4,3:23.0,C. Brewer misses 2-pt layup at rim,,105,91
419,4,3:20.0,,Defensive rebound by J. Winslow,105,91
420,4,3:14.0,,D. Wade makes 2-pt dunk at rim (assist by T. Johnson),105,93
421,4,2:56.0,C. Anthony misses 3-pt jump shot from 25 ft,,105,93
422,4,2:54.0,,Defensive rebound by T. Johnson,105,93
423,4,2:44.0,,T. Johnson misses 2-pt jump shot from 22 ft,105,93
424,4,2:41.0,Defensive rebound by C. Anthony,,105,93
425,4,2:35.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,107,93
426,4,2:35.0,,Miami full timeout,107,93
427,4,2:35.0,J. Grant enters the game for S. Adams,,107,93
428,4,2:22.0,,J. Winslow misses 2-pt jump shot from 2 ft,107,93
429,4,2:20.0,Defensive rebound by J. Grant,,107,93
430,4,2:10.0,Shooting foul by J. Johnson (drawn by J. Grant),,107,93
431,4,2:10.0,,H. Whiteside enters the game for J. Johnson,107,93
432,4,2:10.0,J. Grant makes free throw 1 of 2,,108,93
433,4,2:10.0,J. Grant makes free throw 2 of 2,,109,93
434,4,1:56.0,,J. Richardson misses 3-pt jump shot from 25 ft,109,93
435,4,1:54.0,Defensive rebound by R. Westbrook,,109,93
436,4,1:44.0,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),,111,93
437,4,1:39.0,,Turnover by D. Wade (bad pass; steal by C. Brewer),111,93
438,4,1:27.0,P. George misses 3-pt jump shot from 24 ft,,111,93
439,4,1:24.0,Offensive rebound by C. Brewer,,111,93
440,4,1:24.0,Personal foul by D. Wade (drawn by C. Brewer),,111,93
441,4,1:24.0,C. Brewer makes free throw 1 of 2,,112,93
442,4,1:24.0,,R. McGruder enters the game for D. Wade,112,93
443,4,1:24.0,R. Felton enters the game for R. Westbrook,,112,93
444,4,1:24.0,T. Ferguson enters the game for C. Anthony,,112,93
445,4,1:24.0,J. Huestis enters the game for P. George,,112,93
446,4,1:24.0,C. Brewer makes free throw 2 of 2,,113,93
447,4,1:04.0,,R. McGruder misses 3-pt jump shot from 22 ft,113,93
448,4,1:03.0,Defensive rebound by J. Grant,,113,93
449,4,0:44.0,J. Grant makes 2-pt layup from 1 ft,,115,93
450,4,0:41.0,,Personal take foul by C. Brewer (drawn by J. Richardson),115,93
451,4,0:41.0,,D. Jones enters the game for J. Richardson,115,93
452,4,0:41.0,,B. Adebayo enters the game for H. Whiteside,115,93
453,4,0:41.0,N. Collison enters the game for C. Brewer,,115,93
454,4,0:41.0,D. Johnson enters the game for J. Grant,,115,93
455,4,0:26.0,,D. Jones misses 2-pt jump shot from 12 ft,115,93
456,4,0:23.0,Defensive rebound by T. Ferguson,,115,93
457,4,0:01.0,Turnover by Team (shot clock),,115,93
