,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
31,1,6:23.0,,Defensive rebound by A. Drummond,15,12
32,1,6:19.0,,I. Smith misses 2-pt layup from 1 ft,15,12
33,1,6:17.0,Defensive rebound by T. Zeller,,15,12
34,1,6:13.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,18,12
35,1,6:12.0,,Detroit full timeout,18,12
36,1,5:59.0,,R. Bullock misses 3-pt jump shot from 24 ft,18,12
37,1,5:55.0,Defensive rebound by T. Zeller,,18,12
38,1,5:39.0,D. Carroll misses 2-pt layup from 8 ft,,18,12
39,1,5:35.0,,Defensive rebound by A. Drummond,18,12
40,1,5:30.0,,A. Drummond misses 2-pt hook shot from 5 ft,18,12
41,1,5:27.0,Defensive rebound by T. Zeller,,18,12
42,1,5:18.0,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft,,20,12
43,1,5:03.0,,A. Bradley makes 2-pt jump shot from 9 ft (assist by A. Drummond),20,14
44,1,5:03.0,,Shooting foul by A. Crabbe (drawn by A. Bradley),20,14
45,1,5:03.0,,S. Johnson enters the game for R. Bullock,20,14
46,1,5:03.0,J. Allen enters the game for T. Zeller,,20,14
47,1,5:03.0,J. Harris enters the game for A. Crabbe,,20,14
48,1,5:03.0,,A. Bradley makes free throw 1 of 1,20,15
49,1,4:49.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,22,15
50,1,4:36.0,,A. Bradley misses 2-pt jump shot from 17 ft,22,15
51,1,4:33.0,Defensive rebound by D. Carroll,,22,15
52,1,4:20.0,D. Carroll misses 3-pt jump shot from 26 ft,,22,15
53,1,4:17.0,,Defensive rebound by I. Smith,22,15
54,1,4:10.0,,T. Harris makes 2-pt dunk at rim,22,17
55,1,3:55.0,J. Harris misses 2-pt layup from 3 ft (block by A. Drummond),,22,17
56,1,3:52.0,,Defensive rebound by A. Drummond,22,17
57,1,3:51.0,,Shooting foul by S. Dinwiddie (drawn by S. Johnson),22,17
58,1,3:51.0,,S. Johnson makes free throw 1 of 2,22,18
59,1,3:51.0,,L. Galloway enters the game for I. Smith,22,18
60,1,3:51.0,D. Russell enters the game for S. Dinwiddie,,22,18
61,1,3:51.0,C. LeVert enters the game for D. Carroll,,22,18
62,1,3:51.0,,S. Johnson makes free throw 2 of 2,22,19
63,1,3:32.0,J. Harris makes 2-pt jump shot from 10 ft,,24,19
64,1,3:07.0,,A. Bradley misses 2-pt jump shot from 6 ft,24,19
65,1,3:05.0,,Offensive rebound by A. Drummond,24,19
66,1,3:03.0,,A. Drummond misses 2-pt hook shot from 3 ft,24,19
67,1,3:03.0,Defensive rebound by R. Hollis-Jefferson,,24,19
68,1,2:48.0,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,,24,19
69,1,2:44.0,,Defensive rebound by A. Drummond,24,19
70,1,2:38.0,,T. Harris misses 3-pt jump shot from 25 ft,24,19
71,1,2:33.0,Defensive rebound by J. Allen,,24,19
72,1,2:33.0,Brooklyn full timeout,,24,19
73,1,2:33.0,,L. Kennard enters the game for A. Bradley,24,19
74,1,2:33.0,,A. Tolliver enters the game for T. Harris,24,19
75,1,2:33.0,Q. Acy enters the game for R. Hollis-Jefferson,,24,19
76,1,2:32.0,Personal foul by S. Johnson (drawn by C. LeVert),,24,19
77,1,2:27.0,Offensive foul by J. Allen (drawn by L. Galloway),,24,19
78,1,2:27.0,Turnover by J. Allen (offensive foul),,24,19
79,1,2:17.0,,L. Galloway misses 3-pt jump shot from 26 ft,24,19
80,1,2:13.0,Defensive rebound by C. LeVert,,24,19
81,1,2:00.0,Q. Acy misses 2-pt layup from 2 ft,,24,19
82,1,1:58.0,Offensive rebound by Q. Acy,,24,19
83,1,1:46.0,C. LeVert misses 2-pt jump shot from 23 ft,,24,19
84,1,1:43.0,,Defensive rebound by A. Drummond,24,19
85,1,1:35.0,,Shooting foul by J. Allen (drawn by A. Drummond),24,19
86,1,1:35.0,,A. Drummond makes free throw 1 of 2,24,20
87,1,1:35.0,,A. Drummond misses free throw 2 of 2,24,20
88,1,1:31.0,Defensive rebound by Q. Acy,,24,20
89,1,1:23.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by D. Russell),,27,20
90,1,1:07.0,,S. Johnson misses 3-pt jump shot from 25 ft,27,20
91,1,1:04.0,Defensive rebound by C. LeVert,,27,20
92,1,0:48.0,C. LeVert misses 2-pt layup from 13 ft,,27,20
93,1,0:46.0,Offensive rebound by C. LeVert,,27,20
94,1,0:46.0,Shooting foul by A. Drummond (drawn by C. LeVert),,27,20
95,1,0:46.0,C. LeVert makes free throw 1 of 2,,28,20
96,1,0:46.0,C. LeVert misses free throw 2 of 2,,28,20
97,1,0:44.0,Offensive rebound by J. Allen,,28,20
98,1,0:35.0,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),,30,20
99,1,0:25.0,,L. Galloway misses 2-pt jump shot from 9 ft,30,20
100,1,0:21.0,Defensive rebound by J. Harris,,30,20
101,1,0:07.0,J. Harris misses 3-pt jump shot from 26 ft,,30,20
102,1,0:04.0,,Defensive rebound by A. Drummond,30,20
103,1,0:00.0,,A. Drummond misses 3-pt jump shot from 37 ft,30,20
104,1,0:00.0,,Offensive rebound by Team,30,20
105,2,11:45.0,D. Russell misses 2-pt hook shot from 7 ft,,30,20
106,2,11:41.0,,Defensive rebound by E. Moreland,30,20
107,2,11:33.0,,L. Kennard makes 3-pt jump shot from 24 ft (assist by L. Galloway),30,23
108,2,11:15.0,J. Okafor makes 2-pt hook shot from 8 ft,,32,23
109,2,10:53.0,,Turnover by L. Galloway (bad pass),32,23
110,2,10:41.0,Turnover by D. Russell (bad pass),,32,23
111,2,10:25.0,,A. Tolliver makes 2-pt layup from 8 ft (assist by L. Galloway),32,25
112,2,10:08.0,D. Russell misses 3-pt jump shot from 23 ft,,32,25
113,2,10:05.0,,Defensive rebound by E. Moreland,32,25
114,2,9:59.0,,L. Galloway misses 2-pt jump shot from 14 ft,32,25
115,2,9:56.0,Defensive rebound by J. Okafor,,32,25
116,2,9:37.0,J. Okafor misses 2-pt jump shot from 7 ft,,32,25
117,2,9:34.0,,Defensive rebound by Team,32,25
118,2,9:21.0,,Turnover by L. Kennard (bad pass),32,25
119,2,8:57.0,C. LeVert misses 3-pt jump shot from 26 ft,,32,25
120,2,8:54.0,,Defensive rebound by E. Moreland,32,25
121,2,8:47.0,,Personal foul by J. Harris (drawn by S. Johnson),32,25
122,2,8:41.0,,L. Kennard makes 2-pt jump shot from 15 ft,32,27
123,2,8:23.0,J. Okafor misses 2-pt jump shot from 9 ft,,32,27
124,2,8:21.0,,Defensive rebound by E. Moreland,32,27
125,2,8:05.0,,S. Johnson misses 2-pt layup from 4 ft,32,27
126,2,8:05.0,Defensive rebound by Team,,32,27
127,2,7:53.0,J. Harris makes 2-pt layup from 2 ft (assist by Q. Acy),,34,27
128,2,7:53.0,Shooting foul by E. Moreland (drawn by J. Harris),,34,27
129,2,7:53.0,J. Harris misses free throw 1 of 1,,34,27
130,2,7:49.0,,Defensive rebound by A. Tolliver,34,27
131,2,7:44.0,,Personal foul by D. Russell (drawn by L. Kennard),34,27
132,2,7:44.0,,R. Bullock enters the game for S. Johnson,34,27
133,2,7:32.0,,L. Kennard misses 3-pt jump shot from 25 ft,34,27
134,2,7:26.0,Defensive rebound by C. LeVert,,34,27
135,2,7:17.0,J. Harris makes 2-pt layup at rim (assist by C. LeVert),,36,27
136,2,7:17.0,,Violation by E. Moreland (def goaltending),36,27
137,2,7:01.0,,L. Galloway makes 2-pt jump shot from 13 ft,36,29
138,2,6:35.0,J. Harris makes 3-pt jump shot from 26 ft (assist by J. Okafor),,39,29
139,2,6:31.0,,Detroit full timeout,39,29
140,2,6:31.0,,A. Drummond enters the game for E. Moreland,39,29
141,2,6:31.0,,T. Harris enters the game for A. Tolliver,39,29
142,2,6:31.0,A. Crabbe enters the game for D. Russell,,39,29
143,2,6:21.0,,Personal foul by C. LeVert (drawn by L. Galloway),39,29
144,2,6:14.0,,T. Harris makes 2-pt jump shot from 12 ft (assist by A. Drummond),39,31
145,2,6:04.0,C. LeVert makes 2-pt layup at rim,,41,31
146,2,6:04.0,Shooting foul by A. Drummond (drawn by C. LeVert),,41,31
147,2,6:04.0,,I. Smith enters the game for L. Galloway,41,31
148,2,6:04.0,R. Hollis-Jefferson enters the game for Q. Acy,,41,31
149,2,6:04.0,C. LeVert makes free throw 1 of 1,,42,31
150,2,5:54.0,,T. Harris misses 2-pt jump shot from 11 ft,42,31
151,2,5:48.0,Defensive rebound by R. Hollis-Jefferson,,42,31
152,2,5:44.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by T. Harris),,42,31
153,2,5:44.0,Offensive rebound by R. Hollis-Jefferson,,42,31
154,2,5:38.0,Turnover by J. Okafor (turnover),,42,31
155,2,5:38.0,D. Carroll enters the game for J. Harris,,42,31
156,2,5:25.0,,Shooting foul by R. Hollis-Jefferson (drawn by T. Harris),42,31
157,2,5:25.0,,T. Harris makes free throw 1 of 2,42,32
158,2,5:25.0,,A. Bradley enters the game for L. Kennard,42,32
159,2,5:25.0,J. Allen enters the game for J. Okafor,,42,32
160,2,5:25.0,S. Dinwiddie enters the game for C. LeVert,,42,32
161,2,5:25.0,,T. Harris makes free throw 2 of 2,42,33
162,2,5:17.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,42,33
163,2,5:13.0,,Defensive rebound by A. Drummond,42,33
164,2,5:04.0,,T. Harris makes 2-pt layup from 1 ft (assist by A. Bradley),42,35
165,2,4:43.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,42,35
166,2,4:38.0,,Defensive rebound by A. Drummond,42,35
167,2,4:34.0,,I. Smith misses 2-pt jump shot from 12 ft,42,35
168,2,4:34.0,Defensive rebound by A. Crabbe,,42,35
169,2,4:28.0,Personal foul by I. Smith (drawn by S. Dinwiddie),,42,35
170,2,4:23.0,Turnover by J. Allen (out of bounds lost ball),,42,35
171,2,4:04.0,,R. Bullock makes 2-pt layup from 1 ft (assist by I. Smith),42,37
172,2,3:51.0,Shooting foul by A. Drummond (drawn by D. Carroll),,42,37
173,2,3:51.0,D. Carroll makes free throw 1 of 2,,43,37
174,2,3:51.0,,A. Tolliver enters the game for A. Drummond,43,37
175,2,3:51.0,D. Carroll makes free throw 2 of 2,,44,37
176,2,3:35.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by R. Bullock),44,40
177,2,3:24.0,Turnover by S. Dinwiddie (bad pass),,44,40
178,2,3:12.0,,Offensive foul by T. Harris (drawn by R. Hollis-Jefferson),44,40
179,2,3:12.0,,Turnover by T. Harris (offensive foul),44,40
180,2,2:58.0,A. Crabbe misses 2-pt layup from 5 ft,,44,40
181,2,2:57.0,,Defensive rebound by I. Smith,44,40
182,2,2:57.0,,Personal foul by J. Allen (drawn by I. Smith),44,40
183,2,2:57.0,Brooklyn full timeout,,44,40
184,2,2:57.0,Q. Acy enters the game for J. Allen,,44,40
185,2,2:57.0,,I. Smith makes free throw 1 of 2,44,41
186,2,2:57.0,,I. Smith makes free throw 2 of 2,44,42
187,2,2:43.0,Q. Acy misses 3-pt jump shot from 28 ft,,44,42
188,2,2:38.0,Offensive rebound by D. Carroll,,44,42
189,2,2:36.0,D. Carroll makes 2-pt layup at rim,,46,42
190,2,2:19.0,,Shooting foul by Q. Acy (drawn by A. Tolliver),46,42
191,2,2:19.0,,A. Tolliver makes free throw 1 of 2,46,43
192,2,2:19.0,,A. Tolliver makes free throw 2 of 2,46,44
193,2,2:04.0,D. Carroll makes 2-pt hook shot from 5 ft,,48,44
194,2,1:43.0,,I. Smith misses 2-pt layup from 3 ft,48,44
195,2,1:40.0,Defensive rebound by S. Dinwiddie,,48,44
196,2,1:34.0,Turnover by D. Carroll (bad pass; steal by I. Smith),,48,44
197,2,1:24.0,,I. Smith makes 2-pt jump shot from 13 ft,48,46
198,2,1:10.0,S. Dinwiddie makes 2-pt layup from 2 ft,,50,46
199,2,0:55.0,,I. Smith misses 2-pt jump shot from 12 ft,50,46
200,2,0:53.0,Defensive rebound by S. Dinwiddie,,50,46
201,2,0:49.0,S. Dinwiddie makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),,53,46
202,2,0:30.0,,A. Bradley makes 2-pt jump shot from 22 ft (assist by A. Tolliver),53,48
203,2,0:14.0,D. Carroll misses 2-pt layup from 4 ft,,53,48
204,2,0:11.0,,Defensive rebound by A. Bradley,53,48
205,2,0:00.0,,I. Smith misses 2-pt jump shot from 13 ft,53,48
206,2,0:00.0,,Offensive rebound by Team,53,48
207,3,11:43.0,Turnover by S. Dinwiddie (bad pass),,53,48
208,3,11:27.0,,R. Bullock makes 2-pt jump shot from 10 ft (assist by T. Harris),53,50
209,3,11:14.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Carroll),,56,50
210,3,11:00.0,,A. Bradley misses 2-pt jump shot from 9 ft (block by A. Crabbe),56,50
211,3,10:56.0,Defensive rebound by S. Dinwiddie,,56,50
212,3,10:49.0,T. Zeller makes 2-pt hook shot from 6 ft (assist by R. Hollis-Jefferson),,58,50
213,3,10:30.0,,R. Bullock misses 3-pt jump shot from 23 ft,58,50
214,3,10:27.0,Defensive rebound by R. Hollis-Jefferson,,58,50
215,3,10:21.0,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft,,60,50
216,3,10:02.0,,I. Smith makes 2-pt jump shot from 19 ft (assist by A. Drummond),60,52
217,3,9:43.0,T. Zeller misses 2-pt jump shot from 9 ft,,60,52
218,3,9:40.0,,Defensive rebound by A. Drummond,60,52
219,3,9:36.0,,T. Harris misses 2-pt layup at rim,60,52
220,3,9:33.0,Defensive rebound by T. Zeller,,60,52
221,3,9:25.0,Turnover by R. Hollis-Jefferson (out of bounds lost ball),,60,52
222,3,9:14.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),60,54
223,3,8:49.0,Personal foul by A. Drummond (drawn by S. Dinwiddie),,60,54
224,3,8:49.0,,E. Moreland enters the game for A. Drummond,60,54
225,3,8:39.0,A. Crabbe misses 3-pt jump shot from 24 ft,,60,54
226,3,8:39.0,,Defensive rebound by T. Harris,60,54
227,3,8:39.0,,Personal foul by T. Zeller (drawn by E. Moreland),60,54
228,3,8:31.0,,I. Smith misses 2-pt jump shot from 14 ft,60,54
229,3,8:28.0,Defensive rebound by T. Zeller,,60,54
230,3,8:09.0,D. Carroll makes 2-pt jump shot from 6 ft (assist by S. Dinwiddie),,62,54
231,3,7:53.0,,A. Bradley misses 2-pt jump shot from 13 ft,62,54
232,3,7:49.0,Defensive rebound by T. Zeller,,62,54
233,3,7:43.0,R. Hollis-Jefferson makes 3-pt jump shot from 22 ft (assist by D. Carroll),,65,54
234,3,7:35.0,,Detroit full timeout,65,54
235,3,7:25.0,,A. Bradley misses 2-pt jump shot from 14 ft (block by A. Crabbe),65,54
236,3,7:22.0,Defensive rebound by D. Carroll,,65,54
237,3,7:14.0,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,,65,54
238,3,7:09.0,,Defensive rebound by T. Harris,65,54
239,3,6:58.0,,T. Harris makes 2-pt jump shot from 11 ft,65,56
240,3,6:30.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,65,56
241,3,6:27.0,,Defensive rebound by E. Moreland,65,56
242,3,6:13.0,,E. Moreland makes 2-pt hook shot from 1 ft,65,58
243,3,5:56.0,A. Crabbe misses 2-pt layup from 2 ft,,65,58
244,3,5:53.0,Offensive rebound by T. Zeller,,65,58
245,3,5:53.0,T. Zeller misses 2-pt hook shot from 1 ft (block by I. Smith),,65,58
246,3,5:53.0,,Defensive rebound by E. Moreland,65,58
247,3,5:47.0,,A. Bradley misses 3-pt jump shot from 27 ft,65,58
248,3,5:45.0,,Offensive rebound by E. Moreland,65,58
249,3,5:38.0,,Turnover by A. Bradley (bad pass; steal by D. Carroll),65,58
250,3,5:33.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,68,58
251,3,5:16.0,,T. Harris misses 2-pt jump shot from 15 ft,68,58
252,3,5:12.0,Defensive rebound by S. Dinwiddie,,68,58
253,3,5:09.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,70,58
254,3,5:02.0,,Detroit full timeout,70,58
255,3,5:02.0,,L. Kennard enters the game for A. Bradley,70,58
256,3,5:02.0,,S. Johnson enters the game for R. Bullock,70,58
257,3,5:02.0,,A. Tolliver enters the game for T. Harris,70,58
258,3,5:02.0,C. LeVert enters the game for S. Dinwiddie,,70,58
259,3,5:02.0,J. Harris enters the game for A. Crabbe,,70,58
260,3,5:02.0,J. Allen enters the game for T. Zeller,,70,58
261,3,4:54.0,,S. Johnson misses 3-pt jump shot from 24 ft,70,58
262,3,4:50.0,,Offensive rebound by E. Moreland,70,58
263,3,4:41.0,,E. Moreland misses 2-pt hook shot from 9 ft,70,58
264,3,4:36.0,Defensive rebound by R. Hollis-Jefferson,,70,58
265,3,4:23.0,C. LeVert misses 2-pt jump shot from 6 ft,,70,58
266,3,4:18.0,,Defensive rebound by E. Moreland,70,58
267,3,4:06.0,,L. Kennard misses 2-pt layup from 3 ft,70,58
268,3,4:02.0,Defensive rebound by J. Harris,,70,58
269,3,3:50.0,R. Hollis-Jefferson makes 3-pt jump shot from 24 ft (assist by D. Carroll),,73,58
270,3,3:26.0,,S. Johnson misses 2-pt layup from 6 ft,73,58
271,3,3:24.0,,Offensive rebound by Team,73,58
272,3,3:24.0,,T. Harris enters the game for E. Moreland,73,58
273,3,3:23.0,,Turnover by Team (shot clock),73,58
274,3,3:15.0,Offensive foul by J. Allen (drawn by A. Tolliver),,73,58
275,3,3:15.0,Turnover by J. Allen (offensive foul),,73,58
276,3,3:15.0,,L. Galloway enters the game for I. Smith,73,58
277,3,3:15.0,D. Russell enters the game for D. Carroll,,73,58
278,3,3:15.0,Q. Acy enters the game for R. Hollis-Jefferson,,73,58
279,3,2:56.0,,L. Galloway misses 3-pt jump shot from 24 ft,73,58
280,3,2:51.0,Defensive rebound by J. Allen,,73,58
281,3,2:43.0,D. Russell misses 2-pt jump shot from 7 ft,,73,58
282,3,2:41.0,Offensive rebound by J. Allen,,73,58
283,3,2:41.0,Turnover by J. Allen (traveling),,73,58
284,3,2:27.0,,L. Kennard makes 2-pt layup from 8 ft,73,60
285,3,1:57.0,J. Harris misses 3-pt jump shot from 26 ft,,73,60
286,3,1:53.0,,Defensive rebound by S. Johnson,73,60
287,3,1:48.0,,T. Harris misses 3-pt jump shot from 26 ft,73,60
288,3,1:44.0,Defensive rebound by J. Harris,,73,60
289,3,1:40.0,C. LeVert misses 3-pt jump shot from 25 ft,,73,60
290,3,1:38.0,,Defensive rebound by L. Galloway,73,60
291,3,1:32.0,,Offensive foul by L. Galloway (drawn by Q. Acy),73,60
292,3,1:32.0,,Turnover by L. Galloway (offensive foul),73,60
293,3,1:32.0,Brooklyn full timeout,,73,60
294,3,1:22.0,Q. Acy misses 2-pt jump shot from 20 ft,,73,60
295,3,1:18.0,,Defensive rebound by L. Galloway,73,60
296,3,1:13.0,,Shooting foul by J. Harris (drawn by S. Johnson),73,60
297,3,1:13.0,,S. Johnson makes free throw 1 of 2,73,61
298,3,1:13.0,,S. Johnson makes free throw 2 of 2,73,62
299,3,1:04.0,,Offensive charge foul by D. Russell (drawn by A. Tolliver),73,62
300,3,1:04.0,Turnover by D. Russell (offensive foul),,73,62
301,3,0:50.0,,A. Tolliver misses 3-pt jump shot from 24 ft,73,62
302,3,0:47.0,,Offensive rebound by S. Johnson,73,62
303,3,0:43.0,,S. Johnson makes 2-pt layup from 1 ft,73,64
304,3,0:43.0,,Shooting foul by C. LeVert (drawn by S. Johnson),73,64
305,3,0:43.0,D. Carroll enters the game for J. Allen,,73,64
306,3,0:43.0,,S. Johnson makes free throw 1 of 1,73,65
307,3,0:30.0,Shooting foul by S. Johnson (drawn by C. LeVert),,73,65
308,3,0:30.0,C. LeVert makes free throw 1 of 2,,74,65
309,3,0:30.0,C. LeVert misses free throw 2 of 2,,74,65
310,3,0:27.0,,Defensive rebound by A. Tolliver,74,65
311,3,0:12.0,,L. Kennard makes 3-pt jump shot from 27 ft (assist by L. Galloway),74,68
312,3,0:03.0,D. Russell makes 3-pt jump shot from 25 ft,,77,68
313,3,0:00.0,,L. Kennard misses 3-pt jump shot from 31 ft,77,68
314,3,0:00.0,,Offensive rebound by Team,77,68
315,4,11:43.0,,A. Tolliver misses 3-pt jump shot from 26 ft,77,68
316,4,11:38.0,Defensive rebound by Q. Acy,,77,68
317,4,11:21.0,D. Carroll misses 3-pt jump shot from 25 ft,,77,68
318,4,11:16.0,,Defensive rebound by L. Galloway,77,68
319,4,11:12.0,,Personal foul by Q. Acy (drawn by S. Johnson),77,68
320,4,11:09.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by L. Kennard),77,71
321,4,10:56.0,Shooting foul by L. Kennard (drawn by J. Harris),,77,71
322,4,10:56.0,J. Harris makes free throw 1 of 3,,78,71
323,4,10:56.0,J. Harris makes free throw 2 of 3,,79,71
324,4,10:56.0,J. Harris makes free throw 3 of 3,,80,71
325,4,10:38.0,,S. Johnson makes 2-pt hook shot from 5 ft,80,73
326,4,10:11.0,D. Russell misses 3-pt jump shot from 27 ft,,80,73
327,4,10:07.0,,Defensive rebound by T. Harris,80,73
328,4,10:06.0,,Shooting foul by D. Russell (drawn by L. Galloway),80,73
329,4,10:06.0,,L. Galloway misses free throw 1 of 2,80,73
330,4,10:06.0,,Offensive rebound by Team,80,73
331,4,10:06.0,S. Dinwiddie enters the game for D. Russell,,80,73
332,4,10:06.0,,L. Galloway makes free throw 2 of 2,80,74
333,4,9:59.0,Turnover by S. Dinwiddie (traveling),,80,74
334,4,9:37.0,,T. Harris misses 2-pt layup from 3 ft,80,74
335,4,9:37.0,Defensive rebound by Team,,80,74
336,4,9:34.0,Turnover by J. Harris (bad pass; steal by L. Galloway),,80,74
337,4,9:29.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by L. Galloway),80,77
338,4,9:29.0,Personal foul by L. Galloway (drawn by S. Dinwiddie),,80,77
339,4,9:19.0,Personal foul by A. Tolliver (drawn by S. Dinwiddie),,80,77
340,4,9:15.0,Personal foul by A. Tolliver (drawn by A. Crabbe),,80,77
341,4,9:03.0,S. Dinwiddie misses 2-pt layup from 8 ft,,80,77
342,4,9:00.0,,Defensive rebound by T. Harris,80,77
343,4,8:55.0,,T. Harris misses 2-pt layup from 3 ft,80,77
344,4,8:51.0,Defensive rebound by Q. Acy,,80,77
345,4,8:43.0,D. Carroll misses 2-pt jump shot from 17 ft (block by L. Kennard),,80,77
346,4,8:39.0,,Defensive rebound by A. Tolliver,80,77
347,4,8:30.0,,A. Drummond enters the game for T. Harris,80,77
348,4,8:30.0,R. Hollis-Jefferson enters the game for Q. Acy,,80,77
349,4,8:25.0,,L. Galloway makes 2-pt jump shot from 17 ft,80,79
350,4,7:59.0,S. Dinwiddie makes 2-pt jump shot from 22 ft,,82,79
351,4,7:41.0,,A. Tolliver misses 3-pt jump shot from 28 ft,82,79
352,4,7:35.0,Defensive rebound by R. Hollis-Jefferson,,82,79
353,4,7:15.0,D. Carroll makes 3-pt jump shot from 27 ft (assist by R. Hollis-Jefferson),,85,79
354,4,6:54.0,,L. Kennard misses 3-pt jump shot from 26 ft,85,79
355,4,6:51.0,Defensive rebound by R. Hollis-Jefferson,,85,79
356,4,6:42.0,D. Carroll misses 3-pt jump shot from 26 ft,,85,79
357,4,6:39.0,,Defensive rebound by Team,85,79
358,4,6:39.0,,Detroit full timeout,85,79
359,4,6:39.0,T. Zeller enters the game for D. Carroll,,85,79
360,4,6:39.0,C. LeVert enters the game for A. Crabbe,,85,79
361,4,6:32.0,,L. Galloway misses 2-pt jump shot from 9 ft,85,79
362,4,6:28.0,Defensive rebound by T. Zeller,,85,79
363,4,6:18.0,S. Dinwiddie makes 2-pt layup from 1 ft,,87,79
364,4,5:54.0,,S. Johnson misses 2-pt jump shot from 8 ft,87,79
365,4,5:54.0,,Offensive rebound by Team,87,79
366,4,5:54.0,,Turnover by S. Johnson (traveling),87,79
367,4,5:54.0,,T. Harris enters the game for A. Tolliver,87,79
368,4,5:41.0,Turnover by S. Dinwiddie (bad pass; steal by L. Galloway),,87,79
369,4,5:37.0,,S. Johnson makes 2-pt layup from 1 ft,87,81
370,4,5:28.0,D. Carroll enters the game for J. Harris,,87,81
371,4,5:15.0,C. LeVert makes 2-pt layup at rim (assist by T. Zeller),,89,81
372,4,5:00.0,,T. Harris makes 2-pt layup from 3 ft,89,83
373,4,5:00.0,,Shooting foul by R. Hollis-Jefferson (drawn by T. Harris),89,83
374,4,5:00.0,,T. Harris makes free throw 1 of 1,89,84
375,4,4:44.0,Shooting foul by L. Kennard (drawn by R. Hollis-Jefferson),,89,84
376,4,4:44.0,R. Hollis-Jefferson makes free throw 1 of 2,,90,84
377,4,4:44.0,R. Hollis-Jefferson makes free throw 2 of 2,,91,84
