,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
90,1,1:04.0,Defensive rebound by B. Portis,,28,30
91,1,0:58.0,Personal foul by T. Rozier (drawn by R. Arcidiacono),,28,30
92,1,0:58.0,,S. Larkin enters the game for T. Rozier,28,30
93,1,0:58.0,,A. Nader enters the game for M. Morris,28,30
94,1,0:48.0,S. Kilpatrick makes 2-pt jump shot from 17 ft,,30,30
95,1,0:36.0,,G. Monroe misses 2-pt jump shot from 17 ft,30,30
96,1,0:36.0,Defensive rebound by S. Kilpatrick,,30,30
97,1,0:27.0,Turnover by S. Kilpatrick (lost ball; steal by G. Monroe),,30,30
98,1,0:25.0,,Shooting foul by J. Grant (drawn by J. Bird),30,30
99,1,0:25.0,,J. Bird misses free throw 1 of 2,30,30
100,1,0:25.0,,Offensive rebound by Team,30,30
101,1,0:25.0,,J. Bird misses free throw 2 of 2,30,30
102,1,0:25.0,Defensive rebound by R. Arcidiacono,,30,30
103,1,0:01.0,Ö. Aşık misses 2-pt hook shot from 4 ft,,30,30
104,1,0:01.0,,Defensive rebound by J. Bird,30,30
105,2,11:49.0,S. Kilpatrick misses 2-pt jump shot from 21 ft,,30,30
106,2,11:46.0,,Defensive rebound by S. Larkin,30,30
107,2,11:25.0,,G. Monroe misses 2-pt jump shot from 14 ft,30,30
108,2,11:23.0,Defensive rebound by B. Portis,,30,30
109,2,11:06.0,B. Portis makes 2-pt hook shot from 5 ft,,32,30
110,2,10:50.0,,G. Monroe makes 2-pt dunk at rim (assist by S. Larkin),32,32
111,2,10:35.0,,Offensive charge foul by B. Portis (drawn by S. Ojeleye),32,32
112,2,10:35.0,Turnover by B. Portis (offensive foul),,32,32
113,2,10:24.0,,J. Bird makes 2-pt dunk at rim (assist by G. Monroe),32,34
114,2,10:07.0,J. Grant makes 3-pt jump shot from 27 ft (assist by R. Arcidiacono),,35,34
115,2,9:47.0,,J. Bird makes 2-pt layup at rim (assist by G. Monroe),35,36
116,2,9:21.0,S. Kilpatrick makes 3-pt jump shot from 26 ft,,38,36
117,2,9:10.0,,Personal foul by R. Arcidiacono (drawn by S. Larkin),38,36
118,2,9:10.0,L. Markkanen enters the game for Ö. Aşık,,38,36
119,2,9:02.0,,Turnover by A. Nader (bad pass; steal by S. Kilpatrick),38,36
120,2,9:01.0,S. Kilpatrick misses 2-pt layup from 1 ft (block by S. Larkin),,38,36
121,2,9:00.0,Offensive rebound by B. Portis,,38,36
122,2,8:58.0,B. Portis misses 2-pt layup from 2 ft,,38,36
123,2,8:57.0,Offensive rebound by S. Kilpatrick,,38,36
124,2,8:56.0,Shooting foul by G. Monroe (drawn by S. Kilpatrick),,38,36
125,2,8:56.0,S. Kilpatrick misses free throw 1 of 2,,38,36
126,2,8:56.0,Offensive rebound by Team,,38,36
127,2,8:56.0,S. Kilpatrick makes free throw 2 of 2,,39,36
128,2,8:40.0,,J. Bird makes 2-pt dunk at rim (assist by G. Monroe),39,38
129,2,8:25.0,R. Arcidiacono makes 2-pt layup from 2 ft,,41,38
130,2,8:11.0,,Shooting foul by J. Grant (drawn by A. Nader),41,38
131,2,8:11.0,,A. Nader misses free throw 1 of 2,41,38
132,2,8:11.0,,Offensive rebound by Team,41,38
133,2,8:11.0,,A. Nader misses free throw 2 of 2,41,38
134,2,8:09.0,Defensive rebound by B. Portis,,41,38
135,2,7:58.0,J. Grant makes 2-pt layup from 3 ft,,43,38
136,2,7:58.0,Shooting foul by A. Nader (drawn by J. Grant),,43,38
137,2,7:58.0,J. Grant misses free throw 1 of 1,,43,38
138,2,7:58.0,,Defensive rebound by S. Ojeleye,43,38
139,2,7:38.0,,J. Bird makes 2-pt layup at rim (assist by G. Monroe),43,40
140,2,7:27.0,Personal foul by G. Monroe (drawn by B. Portis),,43,40
141,2,7:27.0,,A. Baynes enters the game for J. Bird,43,40
142,2,7:27.0,,J. Brown enters the game for G. Monroe,43,40
143,2,7:20.0,L. Markkanen makes 2-pt layup from 2 ft (assist by J. Grant),,45,40
144,2,7:05.0,,A. Nader misses 2-pt layup from 1 ft,45,40
145,2,7:03.0,Defensive rebound by L. Markkanen,,45,40
146,2,6:54.0,B. Portis misses 2-pt hook shot from 5 ft,,45,40
147,2,6:52.0,,Defensive rebound by J. Brown,45,40
148,2,6:41.0,,J. Brown misses 3-pt jump shot from 24 ft,45,40
149,2,6:38.0,Defensive rebound by B. Portis,,45,40
150,2,6:31.0,J. Grant makes 2-pt jump shot from 22 ft,,47,40
151,2,6:23.0,,Boston full timeout,47,40
152,2,6:23.0,,T. Rozier enters the game for A. Nader,47,40
153,2,6:23.0,,G. Yabusele enters the game for S. Ojeleye,47,40
154,2,6:23.0,D. Nwaba enters the game for S. Kilpatrick,,47,40
155,2,6:23.0,C. Felício enters the game for J. Grant,,47,40
156,2,6:23.0,J. Holiday enters the game for B. Portis,,47,40
157,2,6:18.0,,J. Brown misses 2-pt jump shot from 19 ft,47,40
158,2,6:16.0,Defensive rebound by L. Markkanen,,47,40
159,2,6:03.0,J. Holiday misses 3-pt jump shot from 27 ft,,47,40
160,2,6:00.0,,Defensive rebound by A. Baynes,47,40
161,2,5:51.0,,G. Yabusele misses 3-pt jump shot from 24 ft,47,40
162,2,5:47.0,Defensive rebound by J. Holiday,,47,40
163,2,5:33.0,D. Nwaba makes 2-pt hook shot from 6 ft,,49,40
164,2,5:23.0,,Turnover by J. Brown (lost ball; steal by R. Arcidiacono),49,40
165,2,5:18.0,L. Markkanen makes 2-pt layup from 3 ft (assist by R. Arcidiacono),,51,40
166,2,5:09.0,,Personal foul by D. Nwaba (drawn by T. Rozier),51,40
167,2,5:09.0,J. Grant enters the game for R. Arcidiacono,,51,40
168,2,5:09.0,C. Payne enters the game for D. Nwaba,,51,40
169,2,5:03.0,,T. Rozier makes 2-pt jump shot from 8 ft (assist by S. Larkin),51,42
170,2,4:47.0,J. Holiday misses 2-pt jump shot from 21 ft,,51,42
171,2,4:45.0,,Defensive rebound by J. Brown,51,42
172,2,4:30.0,,A. Baynes makes 2-pt jump shot from 18 ft (assist by S. Larkin),51,44
173,2,4:16.0,Turnover by J. Holiday (bad pass),,51,44
174,2,4:16.0,,M. Morris enters the game for S. Larkin,51,44
175,2,4:03.0,,J. Brown misses 2-pt jump shot from 6 ft,51,44
176,2,4:00.0,Defensive rebound by C. Felício,,51,44
177,2,3:56.0,Shooting foul by A. Baynes (drawn by C. Felício),,51,44
178,2,3:56.0,C. Felício misses free throw 1 of 2,,51,44
179,2,3:56.0,Offensive rebound by Team,,51,44
180,2,3:56.0,C. Felício makes free throw 2 of 2,,52,44
181,2,3:44.0,,M. Morris misses 2-pt jump shot from 16 ft,52,44
182,2,3:42.0,Defensive rebound by C. Felício,,52,44
183,2,3:32.0,C. Felício misses 2-pt jump shot from 17 ft,,52,44
184,2,3:30.0,Offensive rebound by L. Markkanen,,52,44
185,2,3:30.0,Personal foul by A. Baynes (drawn by L. Markkanen),,52,44
186,2,3:30.0,L. Markkanen makes free throw 1 of 2,,53,44
187,2,3:30.0,,G. Monroe enters the game for G. Yabusele,53,44
188,2,3:30.0,,J. Bird enters the game for A. Baynes,53,44
189,2,3:30.0,Ö. Aşık enters the game for C. Felício,,53,44
190,2,3:30.0,L. Markkanen misses free throw 2 of 2,,53,44
191,2,3:28.0,,Defensive rebound by G. Monroe,53,44
192,2,3:11.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by J. Bird),53,47
193,2,2:59.0,J. Holiday misses 3-pt jump shot from 25 ft,,53,47
194,2,2:57.0,,Defensive rebound by Team,53,47
195,2,2:57.0,Chicago full timeout,,53,47
196,2,2:39.0,,Shooting foul by Ö. Aşık (drawn by G. Monroe),53,47
197,2,2:39.0,,G. Monroe makes free throw 1 of 2,53,48
198,2,2:39.0,,G. Monroe makes free throw 2 of 2,53,49
199,2,2:28.0,C. Payne misses 2-pt jump shot from 16 ft,,53,49
200,2,2:25.0,,Defensive rebound by G. Monroe,53,49
201,2,2:18.0,,M. Morris misses 2-pt jump shot from 17 ft,53,49
202,2,2:16.0,Defensive rebound by L. Markkanen,,53,49
203,2,1:54.0,J. Holiday misses 2-pt jump shot from 19 ft,,53,49
204,2,1:51.0,Offensive rebound by C. Payne,,53,49
205,2,1:42.0,C. Payne misses 2-pt jump shot from 8 ft,,53,49
206,2,1:38.0,Offensive rebound by C. Payne,,53,49
207,2,1:34.0,Turnover by J. Holiday (lost ball; steal by T. Rozier),,53,49
208,2,1:30.0,,Turnover by J. Bird (lost ball; steal by J. Grant),53,49
209,2,1:22.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by J. Grant),,56,49
210,2,1:00.0,B. Portis enters the game for L. Markkanen,,56,49
211,2,0:54.0,,M. Morris makes 2-pt jump shot from 20 ft,56,51
212,2,0:30.0,Turnover by Ö. Aşık (bad pass; steal by J. Bird),,56,51
213,2,0:17.0,,J. Bird makes 2-pt layup at rim (assist by T. Rozier),56,53
214,2,0:17.0,,Shooting foul by Ö. Aşık (drawn by J. Bird),56,53
215,2,0:17.0,,A. Baynes enters the game for G. Monroe,56,53
216,2,0:17.0,L. Markkanen enters the game for Ö. Aşık,,56,53
217,2,0:17.0,,J. Bird misses free throw 1 of 1,56,53
218,2,0:17.0,Defensive rebound by J. Grant,,56,53
219,2,0:03.0,J. Grant makes 2-pt layup from 2 ft,,58,53
220,2,0:00.0,,M. Morris makes 2-pt jump shot from 21 ft (assist by A. Baynes),58,55
221,3,11:38.0,Turnover by L. Markkanen (bad pass; steal by M. Morris),,58,55
222,3,11:34.0,,G. Yabusele makes 2-pt layup from 2 ft (assist by M. Morris),58,57
223,3,11:25.0,D. Nwaba misses 2-pt layup from 6 ft (block by T. Rozier),,58,57
224,3,11:25.0,,Defensive rebound by T. Rozier,58,57
225,3,11:21.0,,Shooting foul by J. Holiday (drawn by J. Brown),58,57
226,3,11:21.0,,J. Brown misses free throw 1 of 2,58,57
227,3,11:21.0,,Offensive rebound by Team,58,57
228,3,11:21.0,,J. Brown misses free throw 2 of 2,58,57
229,3,11:14.0,Defensive rebound by C. Payne,,58,57
230,3,10:54.0,C. Payne misses 2-pt layup from 3 ft (block by A. Baynes),,58,57
231,3,10:51.0,,Defensive rebound by G. Yabusele,58,57
232,3,10:43.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by G. Yabusele),58,60
233,3,10:25.0,Shooting foul by A. Baynes (drawn by L. Markkanen),,58,60
234,3,10:25.0,L. Markkanen makes free throw 1 of 2,,59,60
235,3,10:25.0,L. Markkanen makes free throw 2 of 2,,60,60
236,3,10:11.0,,M. Morris makes 2-pt layup from 2 ft,60,62
237,3,10:02.0,J. Holiday misses 3-pt jump shot from 22 ft,,60,62
238,3,10:00.0,,Defensive rebound by T. Rozier,60,62
239,3,9:53.0,,Shooting foul by C. Payne (drawn by J. Brown),60,62
240,3,9:53.0,,J. Brown makes free throw 1 of 2,60,63
241,3,9:53.0,,J. Brown makes free throw 2 of 2,60,64
242,3,9:40.0,C. Payne misses 3-pt jump shot from 26 ft,,60,64
243,3,9:39.0,,Defensive rebound by Team,60,64
244,3,9:19.0,,M. Morris misses 2-pt hook shot from 7 ft,60,64
245,3,9:15.0,Defensive rebound by C. Felício,,60,64
246,3,9:05.0,D. Nwaba makes 2-pt jump shot from 8 ft,,62,64
247,3,8:50.0,,M. Morris makes 2-pt layup from 1 ft (assist by A. Baynes),62,66
248,3,8:39.0,C. Payne makes 3-pt jump shot from 24 ft (assist by L. Markkanen),,65,66
249,3,8:27.0,,J. Brown makes 3-pt jump shot from 28 ft (assist by A. Baynes),65,69
250,3,8:09.0,L. Markkanen misses 3-pt jump shot from 25 ft,,65,69
251,3,8:06.0,,Defensive rebound by A. Baynes,65,69
252,3,7:57.0,,Turnover by J. Brown (lost ball; steal by C. Felício),65,69
253,3,7:52.0,L. Markkanen makes 2-pt dunk at rim (assist by C. Payne),,67,69
254,3,7:36.0,,J. Brown misses 2-pt jump shot from 16 ft,67,69
255,3,7:32.0,,Offensive rebound by T. Rozier,67,69
256,3,7:26.0,,G. Yabusele misses 2-pt hook shot from 5 ft,67,69
257,3,7:23.0,Defensive rebound by J. Holiday,,67,69
258,3,7:15.0,D. Nwaba misses 3-pt jump shot from 23 ft,,67,69
259,3,7:13.0,,Defensive rebound by A. Baynes,67,69
260,3,7:09.0,,Boston full timeout,67,69
261,3,7:00.0,,M. Morris misses 3-pt jump shot from 26 ft,67,69
262,3,6:57.0,Defensive rebound by L. Markkanen,,67,69
263,3,6:49.0,L. Markkanen misses 2-pt hook shot from 6 ft,,67,69
264,3,6:47.0,,Defensive rebound by J. Brown,67,69
265,3,6:34.0,,J. Brown misses 3-pt jump shot from 28 ft,67,69
266,3,6:33.0,Defensive rebound by J. Holiday,,67,69
267,3,6:16.0,Turnover by L. Markkanen (lost ball; steal by M. Morris),,67,69
268,3,6:04.0,,T. Rozier misses 3-pt jump shot from 26 ft,67,69
269,3,6:02.0,Defensive rebound by J. Holiday,,67,69
270,3,5:54.0,C. Payne makes 3-pt jump shot from 23 ft (assist by L. Markkanen),,70,69
271,3,5:33.0,,G. Yabusele misses 3-pt jump shot from 25 ft,70,69
272,3,5:30.0,Defensive rebound by J. Holiday,,70,69
273,3,5:23.0,Turnover by L. Markkanen (bad pass),,70,69
274,3,5:03.0,,T. Rozier makes 3-pt jump shot from 25 ft,70,72
275,3,4:49.0,Turnover by J. Holiday (out of bounds lost ball),,70,72
276,3,4:49.0,,G. Monroe enters the game for A. Baynes,70,72
277,3,4:26.0,,M. Morris misses 3-pt jump shot from 26 ft,70,72
278,3,4:23.0,Defensive rebound by J. Holiday,,70,72
279,3,4:16.0,J. Holiday misses 2-pt jump shot from 20 ft,,70,72
280,3,4:14.0,,Defensive rebound by M. Morris,70,72
281,3,4:07.0,,J. Brown misses 2-pt layup from 1 ft,70,72
282,3,4:05.0,Defensive rebound by J. Holiday,,70,72
283,3,3:59.0,L. Markkanen makes 2-pt hook shot from 4 ft,,72,72
284,3,3:42.0,,T. Rozier misses 3-pt jump shot from 22 ft,72,72
285,3,3:40.0,,Offensive rebound by G. Monroe,72,72
286,3,3:31.0,,G. Yabusele misses 3-pt jump shot from 26 ft,72,72
287,3,3:30.0,,Offensive rebound by G. Monroe,72,72
288,3,3:29.0,,G. Monroe makes 2-pt layup from 1 ft,72,74
289,3,3:28.0,Chicago full timeout,,72,74
290,3,3:28.0,,J. Bird enters the game for J. Brown,72,74
291,3,3:28.0,,S. Ojeleye enters the game for G. Yabusele,72,74
292,3,3:28.0,Ö. Aşık enters the game for C. Felício,,72,74
293,3,3:28.0,B. Portis enters the game for J. Holiday,,72,74
294,3,3:28.0,S. Kilpatrick enters the game for L. Markkanen,,72,74
295,3,3:08.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,72,74
296,3,3:05.0,,Defensive rebound by T. Rozier,72,74
297,3,2:50.0,,Shooting foul by D. Nwaba (drawn by M. Morris),72,74
298,3,2:50.0,,M. Morris misses free throw 1 of 2,72,74
299,3,2:50.0,,Offensive rebound by Team,72,74
300,3,2:50.0,R. Arcidiacono enters the game for D. Nwaba,,72,74
301,3,2:50.0,J. Grant enters the game for C. Payne,,72,74
302,3,2:50.0,,M. Morris misses free throw 2 of 2,72,74
303,3,2:50.0,Defensive rebound by B. Portis,,72,74
304,3,2:31.0,J. Grant misses 3-pt jump shot from 28 ft,,72,74
305,3,2:29.0,,Defensive rebound by S. Ojeleye,72,74
306,3,2:21.0,,Turnover by T. Rozier (bad pass),72,74
307,3,2:16.0,Personal foul by S. Ojeleye (drawn by R. Arcidiacono),,72,74
308,3,2:16.0,,S. Larkin enters the game for T. Rozier,72,74
309,3,2:06.0,B. Portis makes 2-pt hook shot from 12 ft,,74,74
310,3,1:44.0,,Personal foul by B. Portis (drawn by S. Larkin),74,74
311,3,1:44.0,,G. Yabusele enters the game for M. Morris,74,74
312,3,1:44.0,D. Nwaba enters the game for B. Portis,,74,74
313,3,1:37.0,,Turnover by S. Larkin (bad pass; steal by J. Grant),74,74
314,3,1:29.0,D. Nwaba misses 2-pt layup from 1 ft,,74,74
315,3,1:28.0,,Defensive rebound by G. Yabusele,74,74
316,3,1:11.0,,G. Monroe makes 2-pt layup from 1 ft,74,76
317,3,0:52.0,Turnover by D. Nwaba (bad pass; steal by S. Ojeleye),,74,76
318,3,0:39.0,,G. Monroe makes 2-pt layup at rim (assist by S. Larkin),74,78
319,3,0:39.0,,Shooting foul by Ö. Aşık (drawn by G. Monroe),74,78
320,3,0:39.0,,G. Monroe makes free throw 1 of 1,74,79
321,3,0:33.0,J. Grant makes 2-pt layup at rim,,76,79
322,3,0:33.0,Shooting foul by G. Monroe (drawn by J. Grant),,76,79
323,3,0:33.0,J. Grant misses free throw 1 of 1,,76,79
324,3,0:33.0,,Defensive rebound by G. Yabusele,76,79
325,3,0:20.0,,Turnover by J. Bird (lost ball; steal by J. Grant),76,79
326,3,0:05.0,J. Grant misses 2-pt jump shot from 11 ft,,76,79
327,3,0:01.0,,Defensive rebound by S. Larkin,76,79
328,4,11:38.0,,S. Ojeleye makes 2-pt jump shot from 1 ft (assist by J. Bird),76,81
329,4,11:22.0,J. Grant makes 2-pt jump shot from 15 ft,,78,81
330,4,11:09.0,,Turnover by S. Larkin (turnover),78,81
331,4,10:57.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by J. Grant),,81,81
332,4,10:44.0,,J. Gibson makes 3-pt jump shot from 26 ft (assist by G. Monroe),81,84
333,4,10:26.0,Personal foul by J. Gibson (drawn by D. Nwaba),,81,84
334,4,10:11.0,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by J. Grant),,84,84
335,4,9:55.0,,S. Ojeleye misses 3-pt jump shot from 27 ft,84,84
336,4,9:51.0,,Offensive rebound by G. Monroe,84,84
337,4,9:40.0,,S. Larkin misses 3-pt jump shot from 27 ft,84,84
338,4,9:37.0,Defensive rebound by Ö. Aşık,,84,84
339,4,9:30.0,Ö. Aşık makes 2-pt layup at rim (assist by R. Arcidiacono),,86,84
340,4,9:30.0,Shooting foul by J. Gibson (drawn by Ö. Aşık),,86,84
341,4,9:30.0,Ö. Aşık misses free throw 1 of 1,,86,84
342,4,9:30.0,,Defensive rebound by G. Monroe,86,84
343,4,9:18.0,,J. Bird makes 2-pt layup at rim (assist by J. Gibson),86,86
344,4,9:03.0,Turnover by R. Arcidiacono (bad pass; steal by G. Monroe),,86,86
345,4,8:57.0,,J. Gibson makes 3-pt jump shot from 27 ft (assist by G. Monroe),86,89
346,4,8:53.0,Chicago full timeout,,86,89
347,4,8:53.0,C. Felício enters the game for Ö. Aşık,,86,89
348,4,8:44.0,D. Nwaba misses 2-pt jump shot from 8 ft,,86,89
349,4,8:42.0,,Defensive rebound by J. Gibson,86,89
350,4,8:27.0,,J. Gibson misses 2-pt layup from 2 ft,86,89
351,4,8:25.0,Defensive rebound by D. Nwaba,,86,89
352,4,8:19.0,D. Nwaba makes 2-pt jump shot from 5 ft (assist by J. Grant),,88,89
353,4,8:01.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by J. Gibson),88,92
354,4,7:46.0,D. Nwaba makes 2-pt layup at rim (assist by J. Grant),,90,92
355,4,7:30.0,,J. Gibson makes 3-pt jump shot from 25 ft (assist by G. Monroe),90,95
356,4,7:08.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,90,95
357,4,7:04.0,,Defensive rebound by S. Ojeleye,90,95
358,4,6:59.0,,Personal foul by J. Grant (drawn by J. Gibson),90,95
359,4,6:51.0,,Turnover by G. Monroe (bad pass; steal by J. Grant),90,95
360,4,6:48.0,Personal foul by S. Larkin (drawn by C. Felício),,90,95
361,4,6:41.0,D. Nwaba misses 3-pt jump shot from 24 ft,,90,95
362,4,6:37.0,,Defensive rebound by J. Bird,90,95
363,4,6:25.0,,J. Gibson misses 3-pt jump shot from 26 ft,90,95
364,4,6:22.0,Defensive rebound by D. Nwaba,,90,95
365,4,6:14.0,J. Grant misses 2-pt jump shot from 8 ft (block by G. Monroe),,90,95
366,4,6:10.0,,Defensive rebound by G. Monroe,90,95
367,4,6:06.0,,Turnover by G. Monroe (lost ball; steal by C. Felício),90,95
368,4,6:00.0,Turnover by R. Arcidiacono (out of bounds lost ball),,90,95
369,4,6:00.0,,J. Brown enters the game for J. Bird,90,95
370,4,6:00.0,J. Holiday enters the game for D. Nwaba,,90,95
371,4,5:36.0,,G. Monroe makes 2-pt hook shot from 6 ft (assist by S. Larkin),90,97
372,4,5:25.0,J. Grant misses 2-pt layup from 2 ft,,90,97
373,4,5:22.0,,Defensive rebound by G. Monroe,90,97
374,4,5:10.0,,G. Monroe makes 2-pt layup from 1 ft (assist by S. Larkin),90,99
375,4,5:09.0,Chicago full timeout,,90,99
376,4,4:58.0,Offensive foul by C. Felício (drawn by J. Gibson),,90,99
