,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
45,1,6:13.0,C. McCollum misses 3-pt jump shot from 25 ft,,17,11
46,1,6:11.0,,Defensive rebound by D. Cousins,17,11
47,1,6:02.0,,A. Davis misses 2-pt layup from 2 ft,17,11
48,1,6:00.0,Defensive rebound by A. Aminu,,17,11
49,1,5:45.0,C. McCollum misses 2-pt jump shot from 5 ft,,17,11
50,1,5:43.0,,Defensive rebound by A. Davis,17,11
51,1,5:33.0,,D. Cousins misses 2-pt hook shot from 1 ft,17,11
52,1,5:32.0,Defensive rebound by J. Nurkić,,17,11
53,1,5:32.0,Personal foul by D. Cousins (drawn by J. Nurkić),,17,11
54,1,5:32.0,,New Orleans full timeout,17,11
55,1,5:32.0,P. Connaughton enters the game for C. McCollum,,17,11
56,1,5:21.0,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),,19,11
57,1,5:21.0,Shooting foul by R. Rondo (drawn by J. Nurkić),,19,11
58,1,5:21.0,J. Nurkić misses free throw 1 of 1,,19,11
59,1,5:18.0,,Defensive rebound by D. Cousins,19,11
60,1,5:06.0,,Personal foul by P. Connaughton (drawn by A. Davis),19,11
61,1,5:06.0,,D. Miller enters the game for R. Rondo,19,11
62,1,4:59.0,,E. Moore makes 2-pt layup from 2 ft (assist by D. Cousins),19,13
63,1,4:33.0,A. Aminu misses 3-pt jump shot from 24 ft,,19,13
64,1,4:29.0,,Defensive rebound by J. Holiday,19,13
65,1,4:19.0,,D. Cousins makes 2-pt layup from 2 ft (assist by E. Moore),19,15
66,1,4:03.0,D. Lillard misses 3-pt jump shot from 26 ft,,19,15
67,1,3:59.0,,Defensive rebound by D. Cousins,19,15
68,1,3:52.0,,J. Holiday makes 2-pt jump shot from 5 ft,19,17
69,1,3:38.0,Turnover by J. Nurkić (bad pass; steal by J. Holiday),,19,17
70,1,3:30.0,,J. Holiday makes 2-pt dunk at rim (assist by D. Cousins),19,19
71,1,3:30.0,Portland full timeout,,19,19
72,1,3:30.0,,I. Clark enters the game for D. Cousins,19,19
73,1,3:30.0,,D. Cunningham enters the game for E. Moore,19,19
74,1,3:30.0,E. Davis enters the game for S. Napier,,19,19
75,1,3:30.0,Z. Collins enters the game for A. Aminu,,19,19
76,1,3:30.0,M. Harkless enters the game for J. Nurkić,,19,19
77,1,3:11.0,P. Connaughton misses 3-pt jump shot from 25 ft,,19,19
78,1,3:09.0,,Defensive rebound by J. Holiday,19,19
79,1,3:01.0,,J. Holiday makes 2-pt layup at rim,19,21
80,1,2:39.0,Turnover by M. Harkless (lost ball; steal by I. Clark),,19,21
81,1,2:34.0,,I. Clark misses 2-pt layup from 3 ft,19,21
82,1,2:29.0,Defensive rebound by Z. Collins,,19,21
83,1,2:24.0,Personal foul by I. Clark (drawn by P. Connaughton),,19,21
84,1,2:11.0,M. Harkless misses 3-pt jump shot from 26 ft,,19,21
85,1,2:07.0,Offensive rebound by P. Connaughton,,19,21
86,1,1:59.0,D. Lillard makes 2-pt jump shot from 16 ft,,21,21
87,1,1:41.0,,D. Miller makes 2-pt jump shot from 17 ft,21,23
88,1,1:41.0,,Shooting foul by M. Harkless (drawn by D. Miller),21,23
89,1,1:41.0,C. McCollum enters the game for D. Lillard,,21,23
90,1,1:41.0,,D. Miller makes free throw 1 of 1,21,24
91,1,1:23.0,P. Connaughton misses 3-pt jump shot from 23 ft,,21,24
92,1,1:23.0,,Defensive rebound by A. Davis,21,24
93,1,1:13.0,,A. Davis makes 2-pt hook shot from 6 ft (assist by J. Holiday),21,26
94,1,1:13.0,,Shooting foul by Z. Collins (drawn by A. Davis),21,26
95,1,1:13.0,,A. Davis makes free throw 1 of 1,21,27
96,1,1:00.0,E. Davis makes 2-pt layup from 5 ft (assist by M. Harkless),,23,27
97,1,0:50.0,,D. Miller makes 2-pt jump shot from 22 ft (assist by J. Holiday),23,29
98,1,0:35.0,C. McCollum misses 2-pt layup from 2 ft (block by A. Davis),,23,29
99,1,0:35.0,Offensive rebound by Team,,23,29
100,1,0:29.0,C. McCollum makes 2-pt layup from 1 ft,,25,29
101,1,0:09.0,,I. Clark makes 2-pt layup from 1 ft (assist by A. Davis),25,31
102,2,11:47.0,,I. Clark misses 2-pt layup from 1 ft,25,31
103,2,11:46.0,Defensive rebound by Team,,25,31
104,2,11:27.0,Z. Collins makes 2-pt jump shot from 5 ft,,27,31
105,2,11:15.0,,Turnover by D. Cousins (out of bounds lost ball),27,31
106,2,10:59.0,Z. Collins misses 2-pt jump shot from 17 ft,,27,31
107,2,10:56.0,,Defensive rebound by I. Clark,27,31
108,2,10:49.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by I. Clark),27,33
109,2,10:30.0,C. McCollum misses 3-pt jump shot from 25 ft,,27,33
110,2,10:30.0,,Defensive rebound by D. Cunningham,27,33
111,2,10:30.0,Loose ball foul by Z. Collins (drawn by D. Cunningham),,27,33
112,2,10:30.0,S. Napier enters the game for P. Connaughton,,27,33
113,2,10:13.0,,J. Nelson makes 2-pt layup from 1 ft (assist by D. Cousins),27,35
114,2,10:00.0,Turnover by M. Harkless (traveling),,27,35
115,2,9:42.0,,J. Nelson makes 2-pt jump shot from 23 ft,27,37
116,2,9:16.0,E. Davis misses 2-pt jump shot from 9 ft,,27,37
117,2,9:12.0,Offensive rebound by M. Harkless,,27,37
118,2,9:12.0,M. Harkless makes 2-pt layup at rim,,29,37
119,2,9:04.0,,J. Nelson misses 3-pt jump shot from 23 ft,29,37
120,2,9:01.0,Defensive rebound by Z. Collins,,29,37
121,2,8:45.0,Z. Collins misses 2-pt hook shot from 10 ft,,29,37
122,2,8:45.0,,Defensive rebound by Team,29,37
123,2,8:45.0,Loose ball foul by Z. Collins (drawn by J. Nelson),,29,37
124,2,8:27.0,,Shooting foul by M. Harkless (drawn by D. Miller),29,37
125,2,8:27.0,,D. Miller makes free throw 1 of 3,29,38
126,2,8:27.0,,D. Miller makes free throw 2 of 3,29,39
127,2,8:27.0,,D. Miller makes free throw 3 of 3,29,40
128,2,8:12.0,Turnover by C. McCollum (bad pass),,29,40
129,2,7:53.0,,D. Miller misses 3-pt jump shot from 27 ft,29,40
130,2,7:50.0,,Offensive rebound by D. Cousins,29,40
131,2,7:47.0,,D. Cousins makes 2-pt hook shot from 9 ft,29,42
132,2,7:47.0,Portland full timeout,,29,42
133,2,7:47.0,P. Connaughton enters the game for C. McCollum,,29,42
134,2,7:47.0,A. Aminu enters the game for M. Harkless,,29,42
135,2,7:47.0,J. Nurkić enters the game for E. Davis,,29,42
136,2,7:47.0,D. Lillard enters the game for Z. Collins,,29,42
137,2,7:31.0,S. Napier misses 2-pt jump shot from 21 ft,,29,42
138,2,7:28.0,,Defensive rebound by I. Clark,29,42
139,2,7:07.0,,D. Cousins makes 3-pt jump shot from 23 ft (assist by J. Nelson),29,45
140,2,6:50.0,D. Lillard makes 2-pt jump shot from 19 ft,,31,45
141,2,6:50.0,Shooting foul by I. Clark (drawn by D. Lillard),,31,45
142,2,6:50.0,,A. Davis enters the game for D. Cunningham,31,45
143,2,6:50.0,D. Lillard misses free throw 1 of 1,,31,45
144,2,6:46.0,,Defensive rebound by D. Cousins,31,45
145,2,6:40.0,,I. Clark makes 2-pt jump shot from 3 ft,31,47
146,2,6:23.0,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),,33,47
147,2,6:13.0,,Turnover by I. Clark (bad pass; steal by S. Napier),33,47
148,2,6:09.0,S. Napier misses 2-pt layup from 2 ft (block by D. Cousins),,33,47
149,2,6:08.0,Offensive rebound by Team,,33,47
150,2,6:03.0,D. Lillard misses 3-pt jump shot from 25 ft,,33,47
151,2,5:59.0,,Defensive rebound by J. Nelson,33,47
152,2,5:51.0,,D. Miller misses 3-pt jump shot from 25 ft (block by P. Connaughton),33,47
153,2,5:47.0,Defensive rebound by P. Connaughton,,33,47
154,2,5:47.0,P. Connaughton makes 2-pt dunk at rim,,35,47
155,2,5:32.0,,Turnover by J. Nelson (bad pass; steal by A. Aminu),35,47
156,2,5:27.0,Personal foul by I. Clark (drawn by A. Aminu),,35,47
157,2,5:27.0,,J. Holiday enters the game for I. Clark,35,47
158,2,5:27.0,,E. Moore enters the game for D. Miller,35,47
159,2,5:23.0,Personal foul by E. Moore (drawn by S. Napier),,35,47
160,2,5:23.0,,R. Rondo enters the game for J. Nelson,35,47
161,2,5:18.0,S. Napier makes 2-pt jump shot from 17 ft,,37,47
162,2,5:04.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. Cousins),37,50
163,2,4:50.0,S. Napier misses 2-pt layup from 3 ft,,37,50
164,2,4:49.0,Offensive rebound by P. Connaughton,,37,50
165,2,4:39.0,D. Lillard misses 3-pt jump shot from 22 ft,,37,50
166,2,4:37.0,Offensive rebound by Team,,37,50
167,2,4:37.0,,Loose ball foul by D. Cousins (drawn by J. Nurkić),37,50
168,2,4:37.0,,D. Cunningham enters the game for D. Cousins,37,50
169,2,4:32.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by S. Napier),,40,50
170,2,4:15.0,,E. Moore misses 2-pt jump shot from 12 ft,40,50
171,2,4:12.0,Defensive rebound by A. Aminu,,40,50
172,2,4:08.0,A. Aminu makes 2-pt layup from 2 ft,,42,50
173,2,3:58.0,,A. Davis makes 2-pt layup from 2 ft,42,52
174,2,3:36.0,P. Connaughton misses 3-pt jump shot from 25 ft,,42,52
175,2,3:31.0,Offensive rebound by J. Nurkić,,42,52
176,2,3:31.0,J. Nurkić misses 2-pt hook shot from 5 ft,,42,52
177,2,3:30.0,Offensive rebound by A. Aminu,,42,52
178,2,3:30.0,A. Aminu makes 2-pt layup at rim,,44,52
179,2,3:22.0,,J. Holiday misses 3-pt jump shot from 23 ft,44,52
180,2,3:20.0,Defensive rebound by A. Aminu,,44,52
181,2,3:13.0,D. Lillard makes 3-pt jump shot from 25 ft,,47,52
182,2,3:12.0,,New Orleans full timeout,47,52
183,2,3:12.0,,D. Cousins enters the game for D. Cunningham,47,52
184,2,3:02.0,,A. Davis makes 2-pt dunk at rim (assist by E. Moore),47,54
185,2,2:45.0,D. Lillard makes 2-pt layup from 2 ft,,49,54
186,2,2:45.0,Shooting foul by A. Davis (drawn by D. Lillard),,49,54
187,2,2:45.0,C. McCollum enters the game for P. Connaughton,,49,54
188,2,2:45.0,D. Lillard makes free throw 1 of 1,,50,54
189,2,2:33.0,,Personal foul by A. Aminu (drawn by A. Davis),50,54
190,2,2:21.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),50,57
191,2,1:53.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by S. Napier),,53,57
192,2,1:35.0,,A. Davis misses 3-pt jump shot from 24 ft,53,57
193,2,1:35.0,Defensive rebound by S. Napier,,53,57
194,2,1:21.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),,56,57
195,2,1:07.0,,A. Davis makes 2-pt jump shot from 8 ft (assist by J. Holiday),56,59
196,2,0:48.0,A. Aminu makes 2-pt jump shot from 8 ft (assist by S. Napier),,58,59
197,2,0:41.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),58,61
198,2,0:35.0,Personal foul by J. Holiday (drawn by C. McCollum),,58,61
199,2,0:35.0,C. McCollum misses free throw 1 of 2,,58,61
200,2,0:35.0,Offensive rebound by Team,,58,61
201,2,0:35.0,,D. Cunningham enters the game for D. Cousins,58,61
202,2,0:35.0,C. McCollum makes free throw 2 of 2,,59,61
203,2,0:29.0,,Turnover by J. Holiday (bad pass; steal by D. Lillard),59,61
204,2,0:27.0,D. Lillard makes 2-pt dunk at rim,,61,61
205,2,0:11.0,,A. Davis misses 2-pt jump shot from 17 ft,61,61
206,2,0:07.0,Defensive rebound by A. Aminu,,61,61
207,2,0:00.0,A. Aminu misses 3-pt jump shot from 28 ft,,61,61
208,2,0:00.0,Offensive rebound by Team,,61,61
209,3,11:46.0,,Turnover by D. Cousins (bad pass; steal by A. Aminu),61,61
210,3,11:37.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),,64,61
211,3,11:20.0,,A. Davis makes 2-pt jump shot from 15 ft,64,63
212,3,11:02.0,C. McCollum misses 2-pt jump shot from 15 ft,,64,63
213,3,10:57.0,Offensive rebound by J. Nurkić,,64,63
214,3,10:55.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by J. Nurkić),,67,63
215,3,10:39.0,,J. Holiday misses 2-pt layup from 2 ft,67,63
216,3,10:39.0,,Offensive rebound by Team,67,63
217,3,10:39.0,Loose ball foul by C. McCollum (drawn by A. Davis),,67,63
218,3,10:25.0,,D. Cousins misses 2-pt layup from 1 ft (block by J. Nurkić),67,63
219,3,10:25.0,Defensive rebound by Team,,67,63
220,3,10:13.0,C. McCollum misses 3-pt jump shot from 26 ft,,67,63
221,3,10:10.0,Offensive rebound by S. Napier,,67,63
222,3,10:08.0,D. Lillard misses 3-pt jump shot from 25 ft,,67,63
223,3,10:06.0,,Defensive rebound by R. Rondo,67,63
224,3,10:00.0,,Turnover by A. Davis (out of bounds lost ball),67,63
225,3,9:43.0,Shooting foul by A. Davis (drawn by A. Aminu),,67,63
226,3,9:43.0,A. Aminu makes free throw 1 of 2,,68,63
227,3,9:43.0,A. Aminu makes free throw 2 of 2,,69,63
228,3,9:34.0,,E. Moore makes 2-pt layup from 1 ft (assist by A. Davis),69,65
229,3,9:22.0,Turnover by J. Nurkić (lost ball; steal by J. Holiday),,69,65
230,3,9:15.0,,A. Davis makes 2-pt layup from 1 ft (assist by E. Moore),69,67
231,3,8:54.0,C. McCollum makes 3-pt jump shot from 27 ft,,72,67
232,3,8:40.0,,Turnover by D. Cousins (bad pass; steal by A. Aminu),72,67
233,3,8:30.0,S. Napier makes 3-pt jump shot from 22 ft (assist by C. McCollum),,75,67
234,3,8:13.0,,D. Cousins misses 2-pt jump shot from 21 ft,75,67
235,3,8:12.0,Defensive rebound by A. Aminu,,75,67
236,3,8:05.0,A. Aminu misses 3-pt jump shot from 27 ft,,75,67
237,3,8:01.0,,Defensive rebound by D. Cousins,75,67
238,3,7:55.0,,New Orleans full timeout,75,67
239,3,7:40.0,,J. Holiday misses 2-pt jump shot from 18 ft,75,67
240,3,7:35.0,Defensive rebound by S. Napier,,75,67
241,3,7:16.0,C. McCollum misses 2-pt jump shot from 9 ft,,75,67
242,3,7:13.0,,Defensive rebound by D. Cousins,75,67
243,3,6:57.0,,D. Cousins misses 2-pt layup from 2 ft,75,67
244,3,6:54.0,,Offensive rebound by D. Cousins,75,67
245,3,6:54.0,,D. Cousins makes 2-pt layup at rim,75,69
246,3,6:37.0,J. Nurkić misses 2-pt jump shot from 19 ft,,75,69
247,3,6:37.0,,Defensive rebound by D. Cousins,75,69
248,3,6:12.0,,E. Moore misses 3-pt jump shot from 25 ft,75,69
249,3,6:10.0,,Offensive rebound by A. Davis,75,69
250,3,6:10.0,,A. Davis makes 2-pt dunk at rim,75,71
251,3,6:10.0,,Shooting foul by J. Nurkić (drawn by A. Davis),75,71
252,3,6:10.0,E. Davis enters the game for J. Nurkić,,75,71
253,3,6:10.0,,A. Davis makes free throw 1 of 1,75,72
254,3,5:51.0,A. Aminu misses 2-pt jump shot from 10 ft,,75,72
255,3,5:47.0,,Defensive rebound by D. Cousins,75,72
256,3,5:40.0,,A. Davis misses 2-pt hook shot from 9 ft,75,72
257,3,5:37.0,Defensive rebound by A. Aminu,,75,72
258,3,5:34.0,S. Napier misses 3-pt jump shot from 25 ft,,75,72
259,3,5:30.0,Offensive rebound by S. Napier,,75,72
260,3,5:28.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by S. Napier),,78,72
261,3,5:06.0,,R. Rondo makes 3-pt jump shot from 24 ft (assist by D. Cousins),78,75
262,3,4:45.0,S. Napier misses 2-pt jump shot from 8 ft,,78,75
263,3,4:41.0,,Defensive rebound by D. Cousins,78,75
264,3,4:35.0,,E. Moore misses 3-pt jump shot from 23 ft,78,75
265,3,4:33.0,,Offensive rebound by A. Davis,78,75
266,3,4:32.0,,Turnover by A. Davis (step out of bounds),78,75
267,3,4:32.0,P. Connaughton enters the game for S. Napier,,78,75
268,3,4:16.0,D. Lillard misses 2-pt layup from 3 ft (block by D. Cousins),,78,75
269,3,4:12.0,,Defensive rebound by R. Rondo,78,75
270,3,4:09.0,,Turnover by R. Rondo (bad pass; steal by P. Connaughton),78,75
271,3,4:04.0,D. Lillard misses 3-pt jump shot from 26 ft,,78,75
272,3,4:00.0,Offensive rebound by D. Lillard,,78,75
273,3,3:58.0,C. McCollum misses 2-pt jump shot from 8 ft,,78,75
274,3,3:57.0,Offensive rebound by Team,,78,75
275,3,3:57.0,,I. Clark enters the game for R. Rondo,78,75
276,3,3:57.0,,D. Miller enters the game for E. Moore,78,75
277,3,3:57.0,J. Nurkić enters the game for A. Aminu,,78,75
278,3,3:45.0,P. Connaughton misses 3-pt jump shot from 24 ft,,78,75
279,3,3:45.0,,Defensive rebound by J. Holiday,78,75
280,3,3:36.0,,Shooting foul by E. Davis (drawn by J. Holiday),78,75
281,3,3:36.0,,J. Holiday makes free throw 1 of 2,78,76
282,3,3:36.0,M. Harkless enters the game for C. McCollum,,78,76
283,3,3:36.0,,J. Holiday makes free throw 2 of 2,78,77
284,3,3:19.0,Turnover by D. Lillard (bad pass; steal by J. Holiday),,78,77
285,3,3:12.0,,Turnover by D. Miller (bad pass; steal by E. Davis),78,77
286,3,2:56.0,D. Lillard makes 2-pt layup at rim,,80,77
287,3,2:43.0,,D. Cousins makes 2-pt dunk at rim (assist by J. Holiday),80,79
288,3,2:43.0,,Shooting foul by J. Nurkić (drawn by D. Cousins),80,79
289,3,2:43.0,Portland full timeout,,80,79
290,3,2:43.0,Z. Collins enters the game for J. Nurkić,,80,79
291,3,2:43.0,,D. Cunningham enters the game for A. Davis,80,79
292,3,2:43.0,,D. Cousins makes free throw 1 of 1,80,80
293,3,2:20.0,P. Connaughton misses 3-pt jump shot from 27 ft,,80,80
294,3,2:16.0,,Defensive rebound by I. Clark,80,80
295,3,2:02.0,,Shooting foul by E. Davis (drawn by D. Cousins),80,80
296,3,2:02.0,,D. Cousins makes free throw 1 of 2,80,81
297,3,2:02.0,J. Nurkić enters the game for E. Davis,,80,81
298,3,2:02.0,,D. Cousins makes free throw 2 of 2,80,82
299,3,1:46.0,Turnover by J. Nurkić (bad pass; steal by I. Clark),,80,82
300,3,1:37.0,,Shooting block foul by D. Lillard (drawn by I. Clark),80,82
301,3,1:37.0,,I. Clark makes free throw 1 of 2,80,83
302,3,1:37.0,,A. Davis enters the game for D. Cousins,80,83
303,3,1:37.0,E. Davis enters the game for J. Nurkić,,80,83
304,3,1:37.0,,I. Clark misses free throw 2 of 2,80,83
305,3,1:32.0,Defensive rebound by M. Harkless,,80,83
306,3,1:22.0,Shooting foul by A. Davis (drawn by D. Lillard),,80,83
307,3,1:22.0,D. Lillard makes free throw 1 of 2,,81,83
308,3,1:22.0,S. Napier enters the game for P. Connaughton,,81,83
309,3,1:22.0,D. Lillard makes free throw 2 of 2,,82,83
310,3,1:11.0,,Personal foul by D. Lillard (drawn by J. Holiday),82,83
311,3,1:11.0,,J. Holiday makes free throw 1 of 2,82,84
312,3,1:11.0,,J. Holiday makes free throw 2 of 2,82,85
313,3,0:57.0,M. Harkless misses 3-pt jump shot from 24 ft,,82,85
314,3,0:54.0,,Defensive rebound by Team,82,85
315,3,0:37.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),82,88
316,3,0:28.0,D. Lillard misses 2-pt layup from 2 ft,,82,88
317,3,0:24.0,Offensive rebound by Z. Collins,,82,88
318,3,0:24.0,Z. Collins makes 2-pt dunk at rim,,84,88
319,3,0:22.0,,Turnover by D. Cunningham (bad pass; steal by D. Lillard),84,88
320,3,0:07.0,D. Lillard makes 2-pt layup at rim,,86,88
321,4,11:41.0,S. Napier makes 2-pt jump shot from 20 ft,,88,88
322,4,11:24.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Nelson),88,91
323,4,11:03.0,E. Davis misses 2-pt jump shot from 9 ft,,88,91
324,4,11:01.0,Offensive rebound by Z. Collins,,88,91
325,4,11:00.0,Z. Collins misses 2-pt jump shot from 20 ft,,88,91
326,4,10:59.0,,Defensive rebound by Team,88,91
327,4,10:49.0,,J. Nelson misses 3-pt jump shot from 26 ft,88,91
328,4,10:46.0,Defensive rebound by E. Davis,,88,91
329,4,10:37.0,Personal foul by J. Nelson (drawn by S. Napier),,88,91
330,4,10:35.0,Offensive foul by Z. Collins (drawn by J. Nelson),,88,91
331,4,10:35.0,Turnover by Z. Collins (offensive foul),,88,91
332,4,10:23.0,,A. Davis makes 2-pt layup from 1 ft,88,93
333,4,10:23.0,,Shooting foul by Z. Collins (drawn by A. Davis),88,93
334,4,10:23.0,A. Aminu enters the game for Z. Collins,,88,93
335,4,10:23.0,,A. Davis makes free throw 1 of 1,88,94
336,4,10:09.0,C. McCollum makes 2-pt layup from 1 ft (assist by S. Napier),,90,94
337,4,9:48.0,,A. Davis misses 2-pt jump shot from 6 ft,90,94
338,4,9:45.0,Defensive rebound by C. McCollum,,90,94
339,4,9:40.0,S. Napier misses 2-pt layup from 8 ft (block by I. Clark),,90,94
340,4,9:35.0,Offensive rebound by S. Napier,,90,94
341,4,9:34.0,Turnover by S. Napier (lost ball; steal by D. Cunningham),,90,94
342,4,9:30.0,,I. Clark misses 2-pt layup from 2 ft,90,94
343,4,9:29.0,,Offensive rebound by A. Davis,90,94
344,4,9:29.0,,A. Davis makes 2-pt layup at rim,90,96
345,4,9:06.0,C. McCollum misses 3-pt jump shot from 24 ft (block by D. Miller),,90,96
346,4,9:06.0,,Defensive rebound by A. Davis,90,96
347,4,8:51.0,,I. Clark misses 2-pt jump shot from 8 ft,90,96
348,4,8:51.0,Defensive rebound by M. Harkless,,90,96
349,4,8:35.0,S. Napier makes 3-pt jump shot from 22 ft (assist by E. Davis),,93,96
350,4,8:17.0,,Turnover by J. Nelson (lost ball; steal by M. Harkless),93,96
351,4,8:12.0,S. Napier misses 3-pt jump shot from 24 ft,,93,96
352,4,8:09.0,,Defensive rebound by D. Cunningham,93,96
353,4,7:57.0,,Turnover by D. Cunningham (turnover),93,96
354,4,7:57.0,,D. Cousins enters the game for A. Davis,93,96
355,4,7:57.0,J. Nurkić enters the game for S. Napier,,93,96
356,4,7:57.0,D. Lillard enters the game for E. Davis,,93,96
357,4,7:43.0,D. Lillard makes 2-pt hook shot from 6 ft,,95,96
358,4,7:27.0,,D. Cousins misses 3-pt jump shot from 25 ft,95,96
359,4,7:23.0,Defensive rebound by A. Aminu,,95,96
360,4,7:16.0,D. Lillard misses 3-pt jump shot from 24 ft,,95,96
361,4,7:13.0,,Defensive rebound by D. Cousins,95,96
362,4,7:05.0,,D. Cousins makes 2-pt layup from 1 ft,95,98
363,4,7:05.0,Portland full timeout,,95,98
364,4,7:05.0,,A. Davis enters the game for J. Nelson,95,98
365,4,7:05.0,,J. Holiday enters the game for D. Cunningham,95,98
366,4,6:55.0,Shooting foul by D. Cousins (drawn by J. Nurkić),,95,98
367,4,6:55.0,J. Nurkić makes free throw 1 of 2,,96,98
368,4,6:55.0,J. Nurkić makes free throw 2 of 2,,97,98
369,4,6:50.0,,Away from play foul by J. Nurkić (drawn by D. Cousins),97,98
370,4,6:41.0,,A. Davis makes 2-pt dunk from 1 ft (assist by D. Miller),97,100
371,4,6:25.0,A. Aminu misses 2-pt hook shot from 7 ft,,97,100
372,4,6:22.0,,Defensive rebound by D. Cousins,97,100
373,4,6:08.0,,I. Clark misses 2-pt layup from 1 ft (block by M. Harkless),97,100
374,4,6:04.0,Defensive rebound by C. McCollum,,97,100
375,4,6:02.0,C. McCollum misses 3-pt jump shot from 22 ft,,97,100
376,4,5:58.0,Offensive rebound by A. Aminu,,97,100
377,4,5:56.0,D. Lillard misses 3-pt jump shot from 25 ft,,97,100
378,4,5:53.0,,Defensive rebound by D. Cousins,97,100
379,4,5:35.0,,Turnover by J. Holiday (bad pass; steal by C. McCollum),97,100
380,4,5:25.0,Shooting foul by D. Cousins (drawn by J. Nurkić),,97,100
381,4,5:25.0,J. Nurkić makes free throw 1 of 2,,98,100
