,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
83,1,1:34.0,T. Allen misses 2-pt layup from 5 ft (block by S. Labissière),,21,31
84,1,1:28.0,Offensive rebound by C. Diallo,,21,31
85,1,1:27.0,C. Diallo makes 2-pt dunk at rim,,23,31
86,1,1:23.0,,S. Labissière makes 3-pt jump shot from 25 ft (assist by D. Fox),23,34
87,1,1:14.0,J. Nelson makes 2-pt layup at rim (assist by D. Cousins),,25,34
88,1,0:58.0,,D. Fox misses 2-pt jump shot from 20 ft (block by J. Nelson),25,34
89,1,0:58.0,,Offensive rebound by K. Koufos,25,34
90,1,0:57.0,,D. Fox makes 2-pt jump shot from 20 ft (assist by K. Koufos),25,36
91,1,0:46.0,D. Cousins misses 2-pt layup from 3 ft (block by K. Koufos),,25,36
92,1,0:43.0,Offensive rebound by D. Cousins,,25,36
93,1,0:41.0,D. Cousins makes 2-pt layup from 5 ft,,27,36
94,1,0:36.0,,S. Labissière makes 2-pt hook shot from 3 ft,27,38
95,1,0:24.0,C. Diallo misses 2-pt layup from 2 ft,,27,38
96,1,0:24.0,Offensive rebound by D. Cousins,,27,38
97,1,0:18.0,D. Cousins misses 2-pt layup at rim,,27,38
98,1,0:18.0,,Defensive rebound by S. Labissière,27,38
99,1,0:17.0,,B. Bogdanović makes 2-pt layup at rim (assist by D. Fox),27,40
100,1,0:01.0,J. Nelson misses 3-pt jump shot from 25 ft,,27,40
101,1,0:01.0,,Defensive rebound by K. Koufos,27,40
102,2,11:46.0,,S. Labissière misses 2-pt jump shot from 10 ft,27,40
103,2,11:44.0,Defensive rebound by D. Cousins,,27,40
104,2,11:40.0,D. Cousins misses 2-pt layup from 6 ft,,27,40
105,2,11:37.0,Offensive rebound by D. Cousins,,27,40
106,2,11:37.0,D. Cousins misses 2-pt layup from 1 ft,,27,40
107,2,11:37.0,Offensive rebound by D. Cousins,,27,40
108,2,11:37.0,D. Cousins makes 2-pt layup from 1 ft,,29,40
109,2,11:37.0,,Violation by K. Koufos (def goaltending),29,40
110,2,11:26.0,,Turnover by K. Koufos (traveling),29,40
111,2,11:13.0,D. Cousins misses 3-pt jump shot from 26 ft,,29,40
112,2,11:09.0,,Defensive rebound by B. Bogdanović,29,40
113,2,10:51.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,29,40
114,2,10:48.0,,Offensive rebound by K. Koufos,29,40
115,2,10:37.0,,Personal foul by I. Clark (drawn by S. Labissière),29,40
116,2,10:26.0,,G. Temple makes 2-pt jump shot from 17 ft (assist by K. Koufos),29,42
117,2,10:26.0,,Shooting foul by T. Allen (drawn by G. Temple),29,42
118,2,10:26.0,,G. Temple makes free throw 1 of 1,29,43
119,2,10:17.0,Turnover by J. Nelson (bad pass; steal by S. Labissière),,29,43
120,2,10:11.0,,K. Koufos misses 2-pt layup from 3 ft,29,43
121,2,10:08.0,,Offensive rebound by K. Koufos,29,43
122,2,10:05.0,,D. Fox makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),29,46
123,2,9:51.0,I. Clark misses 2-pt layup from 6 ft (block by S. Labissière),,29,46
124,2,9:48.0,,Defensive rebound by B. Bogdanović,29,46
125,2,9:46.0,,Turnover by B. Bogdanović (bad pass; steal by T. Allen),29,46
126,2,9:41.0,Turnover by T. Allen (bad pass; steal by K. Koufos),,29,46
127,2,9:37.0,,D. Fox misses 2-pt jump shot from 8 ft,29,46
128,2,9:33.0,Defensive rebound by T. Allen,,29,46
129,2,9:27.0,D. Cousins misses 2-pt layup from 3 ft,,29,46
130,2,9:24.0,,Defensive rebound by S. Labissière,29,46
131,2,9:22.0,,Shooting foul by I. Clark (drawn by G. Temple),29,46
132,2,9:22.0,,G. Temple makes free throw 1 of 2,29,47
133,2,9:22.0,,G. Temple makes free throw 2 of 2,29,48
134,2,9:12.0,Def 3 sec tech foul by S. Labissière,,29,48
135,2,9:12.0,D. Cousins makes technical free throw,,30,48
136,2,9:12.0,J. Holiday enters the game for C. Diallo,,30,48
137,2,9:12.0,E. Moore enters the game for J. Nelson,,30,48
138,2,9:07.0,J. Holiday makes 2-pt jump shot from 11 ft,,32,48
139,2,8:59.0,,D. Fox misses 2-pt jump shot from 17 ft,32,48
140,2,8:55.0,Defensive rebound by T. Allen,,32,48
141,2,8:48.0,D. Cousins makes 2-pt layup from 2 ft (assist by E. Moore),,34,48
142,2,8:47.0,,Sacramento full timeout,34,48
143,2,8:47.0,,V. Carter enters the game for S. Labissière,34,48
144,2,8:34.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),34,51
145,2,8:21.0,E. Moore makes 2-pt layup from 1 ft (assist by J. Holiday),,36,51
146,2,8:08.0,,Personal foul by E. Moore (drawn by D. Fox),36,51
147,2,8:08.0,,W. Cauley-Stein enters the game for B. Bogdanović,36,51
148,2,8:08.0,,Z. Randolph enters the game for K. Koufos,36,51
149,2,8:00.0,,V. Carter misses 3-pt jump shot from 25 ft,36,51
150,2,7:56.0,Defensive rebound by D. Cousins,,36,51
151,2,7:51.0,E. Moore makes 2-pt layup from 2 ft (assist by D. Cousins),,38,51
152,2,7:34.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),38,54
153,2,7:17.0,Shooting foul by G. Temple (drawn by I. Clark),,38,54
154,2,7:17.0,I. Clark makes free throw 1 of 2,,39,54
155,2,7:17.0,C. Diallo enters the game for D. Cousins,,39,54
156,2,7:17.0,D. Cunningham enters the game for T. Allen,,39,54
157,2,7:17.0,I. Clark makes free throw 2 of 2,,40,54
158,2,6:58.0,,D. Fox misses 2-pt jump shot from 19 ft,40,54
159,2,6:55.0,Defensive rebound by C. Diallo,,40,54
160,2,6:46.0,E. Moore misses 2-pt hook shot from 6 ft,,40,54
161,2,6:41.0,Offensive rebound by D. Cunningham,,40,54
162,2,6:41.0,D. Cunningham misses 2-pt layup from 2 ft,,40,54
163,2,6:40.0,,Defensive rebound by Z. Randolph,40,54
164,2,6:36.0,,G. Temple misses 3-pt jump shot from 23 ft,40,54
165,2,6:36.0,Defensive rebound by D. Cunningham,,40,54
166,2,6:31.0,Shooting foul by V. Carter (drawn by I. Clark),,40,54
167,2,6:31.0,I. Clark makes free throw 1 of 2,,41,54
168,2,6:31.0,,G. Hill enters the game for D. Fox,41,54
169,2,6:31.0,I. Clark misses free throw 2 of 2,,41,54
170,2,6:29.0,,Defensive rebound by Team,41,54
171,2,6:21.0,,Shooting foul by I. Clark (drawn by G. Temple),41,54
172,2,6:21.0,,G. Temple makes free throw 1 of 2,41,55
173,2,6:21.0,D. Cousins enters the game for I. Clark,,41,55
174,2,6:21.0,J. Nelson enters the game for C. Diallo,,41,55
175,2,6:21.0,,G. Temple makes free throw 2 of 2,41,56
176,2,6:13.0,J. Holiday misses 2-pt layup from 7 ft (block by G. Temple),,41,56
177,2,6:13.0,,Defensive rebound by Team,41,56
178,2,6:08.0,Turnover by J. Holiday (turnover; steal by G. Temple),,41,56
179,2,6:03.0,,Turnover by G. Temple (bad pass),41,56
180,2,5:58.0,Shooting foul by V. Carter (drawn by D. Cousins),,41,56
181,2,5:58.0,D. Cousins misses free throw 1 of 2,,41,56
182,2,5:58.0,Offensive rebound by Team,,41,56
183,2,5:58.0,D. Cousins makes free throw 2 of 2,,42,56
184,2,5:48.0,,Z. Randolph misses 3-pt jump shot from 24 ft,42,56
185,2,5:44.0,Defensive rebound by J. Holiday,,42,56
186,2,5:24.0,E. Moore misses 3-pt jump shot from 25 ft,,42,56
187,2,5:22.0,,Defensive rebound by G. Hill,42,56
188,2,5:18.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),42,58
189,2,5:18.0,,Shooting foul by D. Cousins (drawn by Z. Randolph),42,58
190,2,5:18.0,,Z. Randolph misses free throw 1 of 1,42,58
191,2,5:16.0,Defensive rebound by D. Cousins,,42,58
192,2,5:02.0,D. Cunningham misses 3-pt jump shot from 23 ft,,42,58
193,2,4:57.0,,Defensive rebound by V. Carter,42,58
194,2,4:52.0,,Turnover by G. Temple (bad pass; steal by D. Cunningham),42,58
195,2,4:39.0,Turnover by J. Nelson (bad pass; steal by W. Cauley-Stein),,42,58
196,2,4:31.0,,G. Hill misses 2-pt layup from 2 ft,42,58
197,2,4:22.0,Defensive rebound by Team,,42,58
198,2,4:07.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Holiday),,45,58
199,2,3:49.0,,Personal foul by D. Cunningham (drawn by Z. Randolph),45,58
200,2,3:49.0,,Z. Randolph makes free throw 1 of 2,45,59
201,2,3:49.0,,B. Bogdanović enters the game for G. Temple,45,59
202,2,3:49.0,,Z. Randolph makes free throw 2 of 2,45,60
203,2,3:38.0,Turnover by J. Holiday (bad pass),,45,60
204,2,3:27.0,,V. Carter misses 2-pt jump shot from 17 ft,45,60
205,2,3:23.0,Defensive rebound by D. Cunningham,,45,60
206,2,3:14.0,E. Moore makes 2-pt jump shot from 5 ft (assist by J. Nelson),,47,60
207,2,2:58.0,,Personal foul by J. Holiday (drawn by G. Hill),47,60
208,2,2:58.0,New Orleans full timeout,,47,60
209,2,2:58.0,,G. Hill makes free throw 1 of 2,47,61
210,2,2:58.0,,G. Hill makes free throw 2 of 2,47,62
211,2,2:41.0,D. Cunningham makes 3-pt jump shot from 25 ft (assist by D. Cousins),,50,62
212,2,2:24.0,,G. Hill makes 2-pt jump shot from 13 ft (assist by Z. Randolph),50,64
213,2,2:02.0,E. Moore makes 3-pt jump shot from 22 ft (assist by D. Cousins),,53,64
214,2,1:49.0,,Turnover by Z. Randolph (bad pass; steal by E. Moore),53,64
215,2,1:48.0,Personal foul by G. Hill (drawn by E. Moore),,53,64
216,2,1:48.0,,B. Hield enters the game for V. Carter,53,64
217,2,1:39.0,E. Moore misses 2-pt jump shot from 21 ft,,53,64
218,2,1:34.0,,Defensive rebound by W. Cauley-Stein,53,64
219,2,1:25.0,Violation by D. Cunningham (kicked ball),,53,64
220,2,1:17.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by W. Cauley-Stein),53,66
221,2,0:59.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by J. Holiday),,56,66
222,2,0:38.0,,Personal foul by J. Holiday (drawn by B. Bogdanović),56,66
223,2,0:38.0,,B. Bogdanović makes free throw 1 of 2,56,67
224,2,0:38.0,,B. Bogdanović makes free throw 2 of 2,56,68
225,2,0:18.0,,Offensive charge foul by E. Moore (drawn by B. Bogdanović),56,68
226,2,0:18.0,Turnover by E. Moore (offensive foul),,56,68
227,2,0:18.0,,V. Carter enters the game for Z. Randolph,56,68
228,2,0:18.0,C. Diallo enters the game for D. Cousins,,56,68
229,2,0:18.0,T. Allen enters the game for J. Holiday,,56,68
230,2,0:04.0,,G. Hill makes 2-pt jump shot from 20 ft,56,70
231,2,0:00.0,J. Nelson misses 3-pt jump shot from 27 ft,,56,70
232,2,0:00.0,Offensive rebound by Team,,56,70
233,3,11:44.0,,W. Cauley-Stein misses 2-pt jump shot from 21 ft,56,70
234,3,11:40.0,Defensive rebound by D. Cunningham,,56,70
235,3,11:29.0,D. Cunningham misses 3-pt jump shot from 23 ft,,56,70
236,3,11:25.0,,Defensive rebound by B. Hield,56,70
237,3,11:13.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by G. Hill),56,73
238,3,10:52.0,D. Cunningham misses 3-pt jump shot from 23 ft,,56,73
239,3,10:48.0,,Defensive rebound by G. Hill,56,73
240,3,10:44.0,,B. Hield makes 2-pt jump shot from 18 ft,56,75
241,3,10:22.0,D. Cousins makes 2-pt layup from 2 ft,,58,75
242,3,10:02.0,,Z. Randolph misses 2-pt jump shot from 10 ft,58,75
243,3,9:58.0,Defensive rebound by D. Cousins,,58,75
244,3,9:51.0,J. Holiday makes 2-pt jump shot from 11 ft,,60,75
245,3,9:32.0,,B. Hield misses 2-pt jump shot from 17 ft,60,75
246,3,9:28.0,Defensive rebound by J. Holiday,,60,75
247,3,9:20.0,J. Holiday misses 3-pt jump shot from 24 ft,,60,75
248,3,9:17.0,,Defensive rebound by B. Hield,60,75
249,3,8:58.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,60,75
250,3,8:56.0,Defensive rebound by D. Cousins,,60,75
251,3,8:53.0,Shooting foul by G. Hill (drawn by D. Cunningham),,60,75
252,3,8:53.0,D. Cunningham misses free throw 1 of 2,,60,75
253,3,8:53.0,Offensive rebound by Team,,60,75
254,3,8:53.0,D. Cunningham misses free throw 2 of 2,,60,75
255,3,8:50.0,,Defensive rebound by G. Hill,60,75
256,3,8:37.0,,Turnover by G. Hill (out of bounds lost ball),60,75
257,3,8:18.0,D. Cousins makes 2-pt jump shot from 7 ft,,62,75
258,3,7:53.0,,B. Hield misses 2-pt layup from 3 ft,62,75
259,3,7:51.0,Defensive rebound by D. Cousins,,62,75
260,3,7:47.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,65,75
261,3,7:45.0,,Sacramento full timeout,65,75
262,3,7:31.0,Violation by D. Cousins (kicked ball),,65,75
263,3,7:23.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,65,75
264,3,7:20.0,Defensive rebound by J. Nelson,,65,75
265,3,7:10.0,J. Nelson makes 2-pt layup from 3 ft,,67,75
266,3,6:48.0,,Z. Randolph makes 2-pt layup from 1 ft,67,77
267,3,6:32.0,D. Cunningham makes 3-pt jump shot from 22 ft (assist by J. Nelson),,70,77
268,3,6:19.0,,Z. Randolph makes 2-pt hook shot from 6 ft,70,79
269,3,6:01.0,D. Cousins makes 2-pt jump shot from 17 ft,,72,79
270,3,5:53.0,,Turnover by Z. Randolph (bad pass),72,79
271,3,5:44.0,Personal foul by G. Hill (drawn by J. Nelson),,72,79
272,3,5:36.0,J. Nelson misses 3-pt jump shot from 24 ft,,72,79
273,3,5:32.0,,Defensive rebound by Team,72,79
274,3,5:15.0,,J. Jackson misses 3-pt jump shot from 26 ft,72,79
275,3,5:11.0,Defensive rebound by D. Cousins,,72,79
276,3,5:01.0,E. Moore misses 3-pt jump shot from 22 ft,,72,79
277,3,4:58.0,,Defensive rebound by Z. Randolph,72,79
278,3,4:55.0,,B. Hield misses 3-pt jump shot from 22 ft,72,79
279,3,4:51.0,Defensive rebound by D. Cousins,,72,79
280,3,4:37.0,Def 3 sec tech foul by W. Cauley-Stein,,72,79
281,3,4:37.0,J. Holiday makes technical free throw,,73,79
282,3,4:37.0,,D. Fox enters the game for J. Jackson,73,79
283,3,4:37.0,I. Clark enters the game for J. Nelson,,73,79
284,3,4:33.0,Personal foul by B. Hield (drawn by J. Holiday),,73,79
285,3,4:25.0,J. Holiday makes 2-pt layup from 3 ft,,75,79
286,3,4:00.0,,Z. Randolph misses 2-pt jump shot from 12 ft,75,79
287,3,3:57.0,Defensive rebound by D. Cousins,,75,79
288,3,3:54.0,Personal foul by B. Hield (drawn by D. Cousins),,75,79
289,3,3:54.0,,G. Temple enters the game for B. Hield,75,79
290,3,3:54.0,C. Diallo enters the game for D. Cousins,,75,79
291,3,3:44.0,I. Clark makes 2-pt jump shot from 9 ft,,77,79
292,3,3:24.0,,G. Temple misses 2-pt jump shot from 20 ft,77,79
293,3,3:24.0,Defensive rebound by Team,,77,79
294,3,3:24.0,,S. Labissière enters the game for G. Hill,77,79
295,3,3:24.0,,B. Bogdanović enters the game for Z. Randolph,77,79
296,3,3:11.0,,Offensive charge foul by C. Diallo (drawn by G. Temple),77,79
297,3,3:11.0,Turnover by C. Diallo (offensive foul),,77,79
298,3,3:00.0,,G. Temple misses 3-pt jump shot from 23 ft,77,79
299,3,2:56.0,Defensive rebound by I. Clark,,77,79
300,3,2:50.0,J. Holiday makes 3-pt jump shot from 25 ft,,80,79
301,3,2:42.0,,Personal foul by I. Clark (drawn by S. Labissière),80,79
302,3,2:42.0,New Orleans full timeout,,80,79
303,3,2:42.0,,K. Koufos enters the game for W. Cauley-Stein,80,79
304,3,2:42.0,T. Allen enters the game for C. Diallo,,80,79
305,3,2:42.0,D. Cousins enters the game for D. Cunningham,,80,79
306,3,2:33.0,,Turnover by B. Bogdanović (bad pass),80,79
307,3,2:25.0,Offensive foul by T. Allen (drawn by G. Temple),,80,79
308,3,2:25.0,Turnover by T. Allen (offensive foul),,80,79
309,3,2:08.0,,Shooting foul by D. Cousins (drawn by K. Koufos),80,79
310,3,2:08.0,,K. Koufos makes free throw 1 of 2,80,80
311,3,2:08.0,,K. Koufos misses free throw 2 of 2,80,80
312,3,2:05.0,Defensive rebound by T. Allen,,80,80
313,3,2:00.0,T. Allen makes 2-pt layup from 1 ft,,82,80
314,3,1:54.0,,D. Fox makes 2-pt layup from 2 ft,82,82
315,3,1:54.0,,Shooting foul by T. Allen (drawn by D. Fox),82,82
316,3,1:54.0,J. Nelson enters the game for J. Holiday,,82,82
317,3,1:54.0,,D. Fox makes free throw 1 of 1,82,83
318,3,1:43.0,Def 3 sec tech foul by S. Labissière,,82,83
319,3,1:43.0,D. Cousins makes technical free throw,,83,83
320,3,1:34.0,I. Clark misses 3-pt jump shot from 24 ft,,83,83
321,3,1:30.0,,Defensive rebound by K. Koufos,83,83
322,3,1:23.0,,S. Labissière misses 3-pt jump shot from 25 ft,83,83
323,3,1:23.0,Defensive rebound by E. Moore,,83,83
324,3,1:05.0,J. Nelson makes 3-pt jump shot from 24 ft,,86,83
325,3,0:54.0,,K. Koufos makes 2-pt layup from 2 ft (assist by D. Fox),86,85
326,3,0:48.0,Turnover by D. Cousins (lost ball; steal by K. Koufos),,86,85
327,3,0:46.0,,Personal foul by E. Moore (drawn by D. Fox),86,85
328,3,0:46.0,,D. Fox makes free throw 1 of 2,86,86
329,3,0:46.0,J. Holiday enters the game for E. Moore,,86,86
330,3,0:46.0,,D. Fox makes free throw 2 of 2,86,87
331,3,0:33.0,T. Allen misses 3-pt jump shot from 23 ft,,86,87
332,3,0:30.0,,Defensive rebound by K. Koufos,86,87
333,3,0:21.0,,Turnover by S. Labissière (bad pass; steal by T. Allen),86,87
334,3,0:18.0,T. Allen makes 2-pt layup from 2 ft,,88,87
335,3,0:00.0,,D. Fox misses 2-pt jump shot from 22 ft,88,87
336,3,0:00.0,,Offensive rebound by Team,88,87
337,4,11:39.0,I. Clark misses 3-pt jump shot from 22 ft,,88,87
338,4,11:34.0,,Defensive rebound by D. Fox,88,87
339,4,11:34.0,,Personal foul by J. Nelson (drawn by D. Fox),88,87
340,4,11:21.0,,Turnover by G. Temple (traveling),88,87
341,4,11:13.0,Personal foul by B. Bogdanović (drawn by I. Clark),,88,87
342,4,11:00.0,T. Allen misses 2-pt jump shot from 21 ft,,88,87
343,4,10:57.0,,Defensive rebound by K. Koufos,88,87
344,4,10:47.0,,D. Fox misses 2-pt jump shot from 20 ft,88,87
345,4,10:43.0,Defensive rebound by T. Allen,,88,87
346,4,10:34.0,Personal foul by D. Fox (drawn by J. Holiday),,88,87
347,4,10:27.0,Shooting foul by K. Koufos (drawn by D. Cousins),,88,87
348,4,10:27.0,D. Cousins makes free throw 1 of 2,,89,87
349,4,10:27.0,D. Cousins makes free throw 2 of 2,,90,87
350,4,10:07.0,,D. Fox makes 2-pt layup from 2 ft (assist by B. Bogdanović),90,89
351,4,9:55.0,T. Allen makes 2-pt layup from 1 ft (assist by J. Nelson),,92,89
352,4,9:37.0,,Shooting foul by D. Cousins (drawn by S. Labissière),92,89
353,4,9:37.0,,S. Labissière makes free throw 1 of 2,92,90
354,4,9:37.0,E. Moore enters the game for J. Holiday,,92,90
355,4,9:37.0,D. Cunningham enters the game for T. Allen,,92,90
356,4,9:37.0,,S. Labissière makes free throw 2 of 2,92,91
357,4,9:21.0,D. Cunningham misses 2-pt jump shot from 2 ft,,92,91
358,4,9:21.0,Offensive rebound by D. Cousins,,92,91
359,4,9:21.0,Shooting foul by D. Fox (drawn by D. Cousins),,92,91
360,4,9:21.0,D. Cousins makes free throw 1 of 3,,93,91
361,4,9:21.0,D. Cousins makes free throw 2 of 3,,94,91
362,4,9:04.0,,D. Fox misses 2-pt jump shot from 15 ft,94,91
363,4,9:02.0,Defensive rebound by J. Nelson,,94,91
364,4,8:58.0,J. Nelson makes 2-pt jump shot from 21 ft,,96,91
365,4,8:45.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,96,91
366,4,8:42.0,Defensive rebound by E. Moore,,96,91
367,4,8:32.0,J. Nelson misses 2-pt jump shot from 8 ft,,96,91
368,4,8:30.0,Offensive rebound by D. Cousins,,96,91
369,4,8:30.0,Shooting foul by G. Temple (drawn by D. Cousins),,96,91
370,4,8:30.0,,Sacramento full timeout,96,91
371,4,8:30.0,J. Holiday enters the game for J. Nelson,,96,91
372,4,8:30.0,D. Cousins makes free throw 1 of 2,,97,91
373,4,8:30.0,D. Cousins makes free throw 2 of 2,,98,91
374,4,8:16.0,,K. Koufos makes 2-pt layup from 1 ft (assist by B. Bogdanović),98,93
375,4,8:16.0,,Shooting foul by J. Holiday (drawn by K. Koufos),98,93
376,4,8:16.0,,K. Koufos makes free throw 1 of 1,98,94
377,4,8:03.0,I. Clark makes 2-pt layup from 1 ft (assist by D. Cousins),,100,94
378,4,7:37.0,,B. Bogdanović makes 2-pt layup from 1 ft,100,96
379,4,7:23.0,New Orleans full timeout,,100,96
380,4,7:23.0,J. Nelson enters the game for I. Clark,,100,96
381,4,7:13.0,E. Moore misses 2-pt jump shot from 8 ft,,100,96
