,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
86,2,11:21.0,I. Canaan misses 3-pt jump shot from 25 ft,,31,36
87,2,11:18.0,,Defensive rebound by P. Connaughton,31,36
88,2,11:01.0,,E. Turner makes 2-pt layup from 1 ft,31,38
89,2,10:51.0,J. Jackson makes 2-pt jump shot from 13 ft,,33,38
90,2,10:23.0,,P. Connaughton misses 3-pt jump shot from 26 ft,33,38
91,2,10:20.0,Defensive rebound by J. Dudley,,33,38
92,2,10:09.0,J. Jackson misses 2-pt jump shot from 10 ft,,33,38
93,2,10:06.0,,Defensive rebound by E. Davis,33,38
94,2,9:58.0,,S. Napier makes 2-pt jump shot from 18 ft,33,40
95,2,9:41.0,T. Daniels makes 3-pt jump shot from 27 ft (assist by J. Jackson),,36,40
96,2,9:21.0,,Z. Collins misses 2-pt hook shot from 10 ft,36,40
97,2,9:19.0,Defensive rebound by J. Dudley,,36,40
98,2,9:15.0,J. Jackson misses 2-pt layup from 2 ft,,36,40
99,2,9:12.0,,Defensive rebound by E. Davis,36,40
100,2,9:00.0,,Z. Collins misses 3-pt jump shot from 26 ft,36,40
101,2,8:57.0,Defensive rebound by A. Len,,36,40
102,2,8:52.0,Personal foul by S. Napier (drawn by A. Len),,36,40
103,2,8:45.0,J. Jackson misses 3-pt jump shot from 25 ft,,36,40
104,2,8:42.0,,Defensive rebound by E. Davis,36,40
105,2,8:37.0,,Personal foul by I. Canaan (drawn by S. Napier),36,40
106,2,8:28.0,,S. Napier makes 2-pt layup from 1 ft,36,42
107,2,8:10.0,T. Daniels misses 2-pt jump shot from 17 ft,,36,42
108,2,8:08.0,,Defensive rebound by Z. Collins,36,42
109,2,7:59.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by S. Napier),36,45
110,2,7:58.0,Phoenix full timeout,,36,45
111,2,7:58.0,D. Booker enters the game for J. Jackson,,36,45
112,2,7:46.0,I. Canaan misses 3-pt jump shot from 23 ft,,36,45
113,2,7:41.0,Offensive rebound by J. Dudley,,36,45
114,2,7:39.0,T. Daniels misses 3-pt jump shot from 26 ft,,36,45
115,2,7:37.0,,Defensive rebound by E. Davis,36,45
116,2,7:18.0,,Turnover by Z. Collins (lost ball; steal by I. Canaan),36,45
117,2,7:04.0,,Offensive charge foul by J. Dudley (drawn by S. Napier),36,45
118,2,7:04.0,Turnover by J. Dudley (offensive foul),,36,45
119,2,6:49.0,,E. Turner misses 2-pt jump shot from 7 ft,36,45
120,2,6:45.0,Defensive rebound by A. Len,,36,45
121,2,6:40.0,D. Booker misses 2-pt layup at rim,,36,45
122,2,6:37.0,Offensive rebound by A. Len,,36,45
123,2,6:37.0,A. Len misses 2-pt layup at rim,,36,45
124,2,6:35.0,,Defensive rebound by E. Davis,36,45
125,2,6:28.0,,E. Turner makes 2-pt jump shot from 13 ft,36,47
126,2,6:14.0,A. Len makes 2-pt layup at rim (assist by D. Booker),,38,47
127,2,6:00.0,,S. Napier makes 2-pt jump shot from 16 ft,38,49
128,2,5:53.0,I. Canaan makes 2-pt layup from 1 ft,,40,49
129,2,5:53.0,Shooting foul by E. Davis (drawn by I. Canaan),,40,49
130,2,5:53.0,,A. Aminu enters the game for E. Davis,40,49
131,2,5:53.0,,M. Leonard enters the game for Z. Collins,40,49
132,2,5:53.0,I. Canaan makes free throw 1 of 1,,41,49
133,2,5:32.0,,A. Aminu makes 3-pt jump shot from 26 ft (assist by S. Napier),41,52
134,2,5:22.0,,Violation by S. Napier (kicked ball),41,52
135,2,5:22.0,,D. Lillard enters the game for E. Turner,41,52
136,2,5:22.0,,C. McCollum enters the game for S. Napier,41,52
137,2,5:17.0,J. Dudley misses 3-pt jump shot from 25 ft,,41,52
138,2,5:13.0,,Defensive rebound by D. Lillard,41,52
139,2,5:01.0,,P. Connaughton misses 3-pt jump shot from 23 ft,41,52
140,2,5:00.0,,Offensive rebound by Team,41,52
141,2,5:00.0,D. Bender enters the game for I. Canaan,,41,52
142,2,5:00.0,T. Ulis enters the game for J. Dudley,,41,52
143,2,4:52.0,,C. McCollum misses 2-pt jump shot from 16 ft,41,52
144,2,4:48.0,Defensive rebound by D. Bender,,41,52
145,2,4:45.0,Shooting foul by P. Connaughton (drawn by D. Booker),,41,52
146,2,4:45.0,D. Booker makes free throw 1 of 2,,42,52
147,2,4:45.0,D. Booker makes free throw 2 of 2,,43,52
148,2,4:32.0,,D. Lillard makes 2-pt jump shot from 16 ft (assist by A. Aminu),43,54
149,2,4:15.0,T. Daniels misses 2-pt jump shot from 11 ft,,43,54
150,2,4:11.0,Offensive rebound by A. Len,,43,54
151,2,4:10.0,D. Booker makes 3-pt jump shot from 27 ft (assist by A. Len),,46,54
152,2,3:46.0,,M. Leonard misses 3-pt jump shot from 22 ft,46,54
153,2,3:44.0,Defensive rebound by T. Ulis,,46,54
154,2,3:39.0,Shooting foul by C. McCollum (drawn by D. Booker),,46,54
155,2,3:39.0,D. Booker makes free throw 1 of 2,,47,54
156,2,3:39.0,T. Chandler enters the game for A. Len,,47,54
157,2,3:39.0,J. Jackson enters the game for T. Daniels,,47,54
158,2,3:39.0,D. Booker makes free throw 2 of 2,,48,54
159,2,3:25.0,,A. Aminu misses 3-pt jump shot from 26 ft,48,54
160,2,3:21.0,Defensive rebound by Team,,48,54
161,2,3:06.0,D. Bender misses 3-pt jump shot from 25 ft,,48,54
162,2,3:04.0,,Defensive rebound by P. Connaughton,48,54
163,2,2:57.0,,D. Lillard misses 3-pt jump shot from 27 ft,48,54
164,2,2:57.0,,Offensive rebound by A. Aminu,48,54
165,2,2:50.0,,Turnover by C. McCollum (step out of bounds),48,54
166,2,2:50.0,,Portland full timeout,48,54
167,2,2:50.0,,S. Napier enters the game for P. Connaughton,48,54
168,2,2:41.0,Turnover by D. Bender (bad pass),,48,54
169,2,2:41.0,Loose ball foul by T. Ulis (drawn by S. Napier),,48,54
170,2,2:28.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by S. Napier),48,57
171,2,2:13.0,D. Booker misses 2-pt jump shot from 11 ft,,48,57
172,2,2:10.0,Offensive rebound by T. Chandler,,48,57
173,2,2:07.0,Offensive foul by T. Chandler (drawn by S. Napier),,48,57
174,2,2:07.0,Turnover by T. Chandler (offensive foul),,48,57
175,2,1:57.0,,C. McCollum misses 3-pt jump shot from 25 ft,48,57
176,2,1:56.0,Defensive rebound by Team,,48,57
177,2,1:56.0,,Loose ball foul by M. Leonard (drawn by T. Chandler),48,57
178,2,1:56.0,T. Chandler makes free throw 1 of 2,,49,57
179,2,1:56.0,T. Chandler misses free throw 2 of 2,,49,57
180,2,1:53.0,,Defensive rebound by A. Aminu,49,57
181,2,1:39.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by M. Leonard),49,60
182,2,1:23.0,T. Ulis makes 2-pt jump shot from 14 ft (assist by D. Booker),,51,60
183,2,1:05.0,,M. Leonard misses 3-pt jump shot from 26 ft,51,60
184,2,1:02.0,Defensive rebound by D. Booker,,51,60
185,2,0:59.0,Turnover by D. Booker (lost ball; steal by C. McCollum),,51,60
186,2,0:58.0,,Personal foul by J. Jackson (drawn by D. Lillard),51,60
187,2,0:43.0,,Shooting foul by J. Jackson (drawn by D. Lillard),51,60
188,2,0:43.0,,D. Lillard makes free throw 1 of 3,51,61
189,2,0:43.0,,D. Lillard makes free throw 2 of 3,51,62
190,2,0:43.0,,D. Lillard makes free throw 3 of 3,51,63
191,2,0:32.0,D. Booker misses 3-pt jump shot from 25 ft,,51,63
192,2,0:30.0,,Defensive rebound by S. Napier,51,63
193,2,0:12.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),51,66
194,2,0:05.0,Turnover by D. Booker (bad pass),,51,66
195,2,0:00.0,,C. McCollum misses 2-pt hook shot from 9 ft,51,66
196,2,0:00.0,,Offensive rebound by Team,51,66
197,3,11:51.0,D. Booker misses 2-pt jump shot from 17 ft,,51,66
198,3,11:46.0,Offensive rebound by T. Chandler,,51,66
199,3,11:45.0,T. Ulis misses 2-pt jump shot from 16 ft,,51,66
200,3,11:45.0,Offensive rebound by T. Chandler,,51,66
201,3,11:38.0,T. Chandler misses 2-pt layup from 1 ft,,51,66
202,3,11:34.0,,Defensive rebound by E. Turner,51,66
203,3,11:31.0,,Personal foul by J. Jackson (drawn by D. Lillard),51,66
204,3,11:21.0,,A. Aminu misses 2-pt jump shot from 11 ft,51,66
205,3,11:18.0,Defensive rebound by J. Jackson,,51,66
206,3,11:16.0,,Violation by C. McCollum (kicked ball),51,66
207,3,11:15.0,Personal foul by C. McCollum (drawn by D. Booker),,51,66
208,3,11:09.0,J. Jackson misses 2-pt jump shot from 5 ft,,51,66
209,3,11:02.0,,Defensive rebound by J. Nurkić,51,66
210,3,10:59.0,,D. Lillard makes 3-pt jump shot from 25 ft,51,69
211,3,10:39.0,Turnover by D. Booker (lost ball; steal by J. Nurkić),,51,69
212,3,10:33.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),51,72
213,3,10:15.0,D. Booker misses 2-pt jump shot from 14 ft (block by A. Aminu),,51,72
214,3,10:13.0,,Defensive rebound by C. McCollum,51,72
215,3,10:08.0,,C. McCollum misses 2-pt jump shot from 14 ft,51,72
216,3,10:06.0,Defensive rebound by D. Booker,,51,72
217,3,9:54.0,J. Jackson misses 3-pt jump shot from 23 ft,,51,72
218,3,9:52.0,,Defensive rebound by A. Aminu,51,72
219,3,9:46.0,,A. Aminu misses 3-pt jump shot from 25 ft,51,72
220,3,9:43.0,,Offensive rebound by J. Nurkić,51,72
221,3,9:43.0,,J. Nurkić makes 2-pt layup from 1 ft,51,74
222,3,9:43.0,Phoenix full timeout,,51,74
223,3,9:24.0,J. Jackson misses 3-pt jump shot from 25 ft,,51,74
224,3,9:20.0,Offensive rebound by T. Ulis,,51,74
225,3,9:18.0,D. Bender makes 3-pt jump shot from 23 ft (assist by T. Ulis),,54,74
226,3,8:55.0,,J. Nurkić misses 2-pt hook shot from 10 ft,54,74
227,3,8:53.0,,Offensive rebound by A. Aminu,54,74
228,3,8:52.0,,A. Aminu misses 2-pt jump shot from 7 ft,54,74
229,3,8:52.0,,Offensive rebound by J. Nurkić,54,74
230,3,8:47.0,,J. Nurkić makes 2-pt layup at rim,54,76
231,3,8:39.0,D. Booker misses 3-pt jump shot from 26 ft,,54,76
232,3,8:39.0,,Defensive rebound by D. Lillard,54,76
233,3,8:30.0,,D. Lillard misses 3-pt jump shot from 27 ft,54,76
234,3,8:28.0,Defensive rebound by T. Chandler,,54,76
235,3,8:16.0,D. Bender misses 2-pt layup from 1 ft (block by J. Nurkić),,54,76
236,3,8:16.0,Offensive rebound by Team,,54,76
237,3,8:16.0,T. Daniels enters the game for J. Jackson,,54,76
238,3,8:10.0,Turnover by D. Bender (traveling),,54,76
239,3,7:57.0,,E. Turner misses 2-pt jump shot from 9 ft,54,76
240,3,7:54.0,Defensive rebound by T. Chandler,,54,76
241,3,7:49.0,Shooting foul by E. Turner (drawn by T. Chandler),,54,76
242,3,7:49.0,T. Chandler makes free throw 1 of 2,,55,76
243,3,7:49.0,T. Chandler makes free throw 2 of 2,,56,76
244,3,7:34.0,,D. Lillard misses 2-pt jump shot from 14 ft,56,76
245,3,7:32.0,,Offensive rebound by J. Nurkić,56,76
246,3,7:28.0,,J. Nurkić misses 2-pt hook shot from 8 ft,56,76
247,3,7:24.0,,Offensive rebound by A. Aminu,56,76
248,3,7:22.0,,A. Aminu misses 2-pt layup at rim,56,76
249,3,7:18.0,Defensive rebound by D. Booker,,56,76
250,3,7:02.0,T. Ulis misses 2-pt jump shot from 17 ft,,56,76
251,3,6:58.0,,Defensive rebound by A. Aminu,56,76
252,3,6:54.0,,J. Nurkić misses 2-pt layup from 1 ft,56,76
253,3,6:52.0,Defensive rebound by D. Bender,,56,76
254,3,6:44.0,D. Booker misses 2-pt layup from 1 ft (block by J. Nurkić),,56,76
255,3,6:44.0,Offensive rebound by Team,,56,76
256,3,6:44.0,A. Len enters the game for T. Chandler,,56,76
257,3,6:40.0,D. Booker misses 2-pt jump shot from 15 ft,,56,76
258,3,6:39.0,,Defensive rebound by A. Aminu,56,76
259,3,6:32.0,,Shooting foul by T. Ulis (drawn by D. Lillard),56,76
260,3,6:32.0,,D. Lillard makes free throw 1 of 2,56,77
261,3,6:32.0,I. Canaan enters the game for T. Ulis,,56,77
262,3,6:32.0,,D. Lillard makes free throw 2 of 2,56,78
263,3,6:22.0,Turnover by I. Canaan (bad pass; steal by C. McCollum),,56,78
264,3,6:18.0,,C. McCollum makes 2-pt dunk from 1 ft,56,80
265,3,6:04.0,Shooting foul by J. Nurkić (drawn by A. Len),,56,80
266,3,6:04.0,A. Len makes free throw 1 of 2,,57,80
267,3,6:04.0,A. Len makes free throw 2 of 2,,58,80
268,3,5:49.0,,D. Lillard misses 3-pt jump shot from 24 ft,58,80
269,3,5:47.0,Defensive rebound by A. Len,,58,80
270,3,5:41.0,Turnover by T. Daniels (bad pass; steal by C. McCollum),,58,80
271,3,5:37.0,,C. McCollum makes 3-pt jump shot from 25 ft,58,83
272,3,5:35.0,Phoenix full timeout,,58,83
273,3,5:20.0,Personal foul by J. Nurkić (drawn by I. Canaan),,58,83
274,3,5:15.0,Turnover by D. Booker (out of bounds lost ball),,58,83
275,3,5:02.0,,J. Nurkić makes 2-pt dunk from 2 ft (assist by D. Lillard),58,85
276,3,4:44.0,T. Daniels makes 3-pt jump shot from 27 ft (assist by D. Booker),,61,85
277,3,4:31.0,,A. Aminu misses 3-pt jump shot from 25 ft,61,85
278,3,4:28.0,Defensive rebound by I. Canaan,,61,85
279,3,4:24.0,D. Booker makes 2-pt layup from 1 ft (assist by I. Canaan),,63,85
280,3,4:08.0,,Turnover by J. Nurkić (lost ball; steal by D. Booker),63,85
281,3,4:02.0,D. Booker misses 3-pt jump shot from 26 ft,,63,85
282,3,4:00.0,,Defensive rebound by A. Aminu,63,85
283,3,3:50.0,,E. Turner makes 2-pt jump shot from 6 ft (assist by J. Nurkić),63,87
284,3,3:27.0,I. Canaan makes 2-pt jump shot from 12 ft,,65,87
285,3,3:10.0,,C. McCollum makes 3-pt jump shot from 28 ft,65,90
286,3,2:58.0,I. Canaan makes 2-pt layup from 5 ft,,67,90
287,3,2:53.0,,Personal take foul by D. Booker (drawn by C. McCollum),67,90
288,3,2:53.0,,E. Davis enters the game for E. Turner,67,90
289,3,2:53.0,,P. Connaughton enters the game for A. Aminu,67,90
290,3,2:53.0,,Z. Collins enters the game for J. Nurkić,67,90
291,3,2:53.0,J. Jackson enters the game for D. Booker,,67,90
292,3,2:53.0,J. Dudley enters the game for D. Bender,,67,90
293,3,2:38.0,,D. Lillard makes 2-pt layup from 1 ft,67,92
294,3,2:27.0,I. Canaan misses 3-pt jump shot from 26 ft,,67,92
295,3,2:25.0,,Defensive rebound by P. Connaughton,67,92
296,3,2:13.0,,Turnover by D. Lillard (bad pass; steal by T. Daniels),67,92
297,3,2:04.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by J. Jackson),,70,92
298,3,1:34.0,,C. McCollum misses 2-pt jump shot from 15 ft,70,92
299,3,1:32.0,Defensive rebound by A. Len,,70,92
300,3,1:26.0,Shooting foul by E. Davis (drawn by A. Len),,70,92
301,3,1:26.0,,Portland full timeout,70,92
302,3,1:26.0,A. Len makes free throw 1 of 2,,71,92
303,3,1:26.0,A. Len makes free throw 2 of 2,,72,92
304,3,1:09.0,,Turnover by C. McCollum (traveling),72,92
305,3,0:57.0,I. Canaan misses 2-pt jump shot from 15 ft,,72,92
306,3,0:55.0,,Defensive rebound by C. McCollum,72,92
307,3,0:40.0,,Personal foul by J. Jackson (drawn by C. McCollum),72,92
308,3,0:30.0,,D. Lillard misses 2-pt layup from 1 ft (block by J. Jackson),72,92
309,3,0:27.0,Defensive rebound by T. Daniels,,72,92
310,3,0:07.0,I. Canaan misses 2-pt layup from 1 ft,,72,92
311,3,0:05.0,Offensive rebound by Team,,72,92
312,3,0:00.0,A. Len misses 2-pt layup from 1 ft (block by P. Connaughton),,72,92
313,3,0:00.0,Offensive rebound by J. Dudley,,72,92
314,3,0:00.0,J. Dudley misses 2-pt layup from 1 ft,,72,92
315,3,0:00.0,Offensive rebound by Team,,72,92
316,4,11:47.0,,P. Connaughton makes 2-pt jump shot from 13 ft (assist by S. Napier),72,94
317,4,11:22.0,I. Canaan makes 3-pt jump shot from 23 ft,,75,94
318,4,11:04.0,,P. Connaughton makes 2-pt jump shot from 21 ft,75,96
319,4,10:47.0,A. Len makes 2-pt dunk at rim (assist by D. Booker),,77,96
320,4,10:47.0,Shooting foul by E. Davis (drawn by A. Len),,77,96
321,4,10:47.0,,M. Harkless enters the game for E. Turner,77,96
322,4,10:47.0,A. Len makes free throw 1 of 1,,78,96
323,4,10:39.0,,Personal foul by I. Canaan (drawn by M. Harkless),78,96
324,4,10:26.0,,E. Davis misses 2-pt layup from 6 ft,78,96
325,4,10:24.0,Defensive rebound by D. Booker,,78,96
326,4,10:14.0,J. Dudley misses 2-pt jump shot from 18 ft,,78,96
327,4,10:10.0,,Defensive rebound by P. Connaughton,78,96
328,4,10:02.0,,Z. Collins makes 3-pt jump shot from 23 ft (assist by S. Napier),78,99
329,4,9:46.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by I. Canaan),,81,99
330,4,9:27.0,,Personal foul by T. Daniels (drawn by P. Connaughton),81,99
331,4,9:20.0,,Turnover by S. Napier (out of bounds lost ball),81,99
332,4,9:15.0,Personal foul by M. Harkless (drawn by D. Booker),,81,99
333,4,9:08.0,T. Daniels misses 3-pt jump shot from 22 ft,,81,99
334,4,9:04.0,Offensive rebound by A. Len,,81,99
335,4,9:01.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by D. Booker),,84,99
336,4,9:00.0,,Portland full timeout,84,99
337,4,8:38.0,,P. Connaughton misses 3-pt jump shot from 23 ft,84,99
338,4,8:36.0,Defensive rebound by I. Canaan,,84,99
339,4,8:25.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by D. Booker),,87,99
340,4,8:01.0,,P. Connaughton makes 2-pt jump shot from 15 ft (assist by S. Napier),87,101
341,4,7:46.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by D. Booker),,90,101
342,4,7:19.0,,S. Napier misses 2-pt jump shot from 18 ft,90,101
343,4,7:14.0,,Offensive rebound by Z. Collins,90,101
344,4,7:14.0,,Z. Collins makes 2-pt layup at rim,90,103
345,4,7:07.0,D. Booker makes 3-pt jump shot from 25 ft,,93,103
346,4,6:39.0,,S. Napier misses 2-pt jump shot from 12 ft,93,103
347,4,6:39.0,,Offensive rebound by Team,93,103
348,4,6:39.0,,Turnover by Team (shot clock),93,103
349,4,6:39.0,,J. Nurkić enters the game for S. Napier,93,103
350,4,6:39.0,,D. Lillard enters the game for E. Davis,93,103
351,4,6:39.0,,A. Aminu enters the game for Z. Collins,93,103
352,4,6:39.0,,C. McCollum enters the game for M. Harkless,93,103
353,4,6:39.0,D. Bender enters the game for J. Dudley,,93,103
354,4,6:31.0,T. Daniels misses 3-pt jump shot from 26 ft,,93,103
355,4,6:26.0,Offensive rebound by A. Len,,93,103
356,4,6:23.0,I. Canaan misses 3-pt jump shot from 23 ft,,93,103
357,4,6:20.0,,Defensive rebound by P. Connaughton,93,103
358,4,6:07.0,,J. Nurkić misses 2-pt layup from 1 ft,93,103
359,4,6:05.0,Defensive rebound by D. Bender,,93,103
360,4,5:55.0,A. Len misses 2-pt hook shot from 1 ft,,93,103
361,4,5:55.0,,Defensive rebound by C. McCollum,93,103
362,4,5:45.0,,D. Lillard makes 2-pt layup from 1 ft,93,105
363,4,5:45.0,Phoenix full timeout,,93,105
364,4,5:45.0,T. Ulis enters the game for I. Canaan,,93,105
365,4,5:45.0,T. Chandler enters the game for A. Len,,93,105
366,4,5:34.0,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Ulis),,96,105
367,4,5:18.0,,Turnover by C. McCollum (bad pass; steal by D. Booker),96,105
368,4,4:57.0,D. Booker misses 3-pt jump shot from 27 ft,,96,105
369,4,4:55.0,,Defensive rebound by D. Lillard,96,105
370,4,4:42.0,,D. Lillard makes 2-pt layup from 1 ft,96,107
371,4,4:29.0,D. Booker makes 3-pt jump shot from 27 ft (assist by T. Ulis),,99,107
372,4,4:12.0,,C. McCollum makes 2-pt hook shot from 5 ft,99,109
373,4,3:55.0,T. Ulis misses 2-pt layup from 3 ft (block by C. McCollum),,99,109
374,4,3:55.0,Offensive rebound by Team,,99,109
375,4,3:55.0,,E. Turner enters the game for P. Connaughton,99,109
376,4,3:55.0,I. Canaan enters the game for T. Ulis,,99,109
377,4,3:46.0,D. Booker misses 3-pt jump shot from 25 ft,,99,109
378,4,3:43.0,,Defensive rebound by J. Nurkić,99,109
379,4,3:30.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),99,112
380,4,3:13.0,T. Daniels misses 3-pt jump shot from 25 ft,,99,112
381,4,3:11.0,,Defensive rebound by D. Lillard,99,112
382,4,3:04.0,,Portland full timeout,99,112
383,4,2:50.0,,D. Lillard misses 3-pt jump shot from 27 ft (block by I. Canaan),99,112
384,4,2:46.0,Defensive rebound by D. Booker,,99,112
385,4,2:40.0,D. Booker makes 2-pt jump shot from 11 ft,,101,112
