,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
76,1,3:13.0,Turnover by K. Simmons (bad pass; steal by R. Westbrook),,23,27
77,1,3:08.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),23,29
78,1,2:49.0,M. Brooks misses 2-pt jump shot from 23 ft,,23,29
79,1,2:47.0,,Defensive rebound by R. Westbrook,23,29
80,1,2:45.0,,C. Brewer makes 2-pt dunk at rim (assist by R. Westbrook),23,31
81,1,2:30.0,Turnover by K. Simmons (bad pass; steal by C. Brewer),,23,31
82,1,2:25.0,,Shooting foul by O. Johnson (drawn by S. Adams),23,31
83,1,2:25.0,,S. Adams makes free throw 1 of 2,23,32
84,1,2:25.0,,R. Felton enters the game for R. Westbrook,23,32
85,1,2:25.0,M. Chalmers enters the game for K. Simmons,,23,32
86,1,2:25.0,,S. Adams makes free throw 2 of 2,23,33
87,1,2:25.0,D. Brooks enters the game for B. McLemore,,23,33
88,1,2:12.0,O. Johnson makes 2-pt jump shot from 8 ft,,25,33
89,1,1:47.0,,C. Anthony makes 2-pt jump shot from 12 ft,25,35
90,1,1:29.0,M. Brooks misses 2-pt jump shot from 21 ft,,25,35
91,1,1:27.0,,Defensive rebound by S. Adams,25,35
92,1,1:13.0,,S. Adams makes 2-pt layup from 1 ft,25,37
93,1,0:58.0,M. Chalmers misses 3-pt jump shot from 25 ft,,25,37
94,1,0:56.0,,Defensive rebound by S. Adams,25,37
95,1,0:51.0,,Turnover by C. Brewer (bad pass; steal by O. Johnson),25,37
96,1,0:47.0,D. Brooks makes 2-pt jump shot from 13 ft,,27,37
97,1,0:47.0,Shooting foul by T. Ferguson (drawn by D. Brooks),,27,37
98,1,0:47.0,,P. George enters the game for C. Brewer,27,37
99,1,0:47.0,,P. Patterson enters the game for C. Anthony,27,37
100,1,0:47.0,,J. Grant enters the game for S. Adams,27,37
101,1,0:47.0,D. Brooks makes free throw 1 of 1,,28,37
102,1,0:34.0,,Shooting foul by D. Brooks (drawn by P. George),28,37
103,1,0:34.0,,P. George misses free throw 1 of 2,28,37
104,1,0:34.0,,Offensive rebound by Team,28,37
105,1,0:34.0,M. Henry enters the game for D. Brooks,,28,37
106,1,0:34.0,,P. George makes free throw 2 of 2,28,38
107,1,0:23.0,Turnover by M. Brooks (bad pass; steal by T. Ferguson),,28,38
108,1,0:02.0,,P. George misses 2-pt jump shot from 16 ft,28,38
109,1,0:02.0,,Offensive rebound by Team,28,38
110,2,11:46.0,I. Rabb misses 2-pt layup at rim,,28,38
111,2,11:44.0,Offensive rebound by I. Rabb,,28,38
112,2,11:44.0,I. Rabb makes 2-pt layup at rim,,30,38
113,2,11:25.0,,P. George makes 2-pt jump shot from 6 ft,30,40
114,2,11:04.0,O. Johnson misses 2-pt jump shot from 9 ft,,30,40
115,2,11:02.0,,Defensive rebound by T. Ferguson,30,40
116,2,10:53.0,,Turnover by P. Patterson (bad pass; steal by M. Henry),30,40
117,2,10:37.0,M. Henry makes 2-pt layup from 1 ft (assist by O. Johnson),,32,40
118,2,10:20.0,,J. Grant makes 2-pt layup from 1 ft,32,42
119,2,10:20.0,,Shooting foul by M. Henry (drawn by J. Grant),32,42
120,2,10:20.0,,J. Grant makes free throw 1 of 1,32,43
121,2,10:07.0,M. Chalmers makes 2-pt jump shot from 20 ft (assist by O. Johnson),,34,43
122,2,9:49.0,,R. Felton makes 3-pt jump shot from 25 ft (assist by P. Patterson),34,46
123,2,9:31.0,M. Brooks misses 2-pt layup from 1 ft (block by J. Grant),,34,46
124,2,9:29.0,,Defensive rebound by J. Grant,34,46
125,2,9:24.0,,Turnover by R. Felton (lost ball; steal by I. Rabb),34,46
126,2,9:14.0,I. Rabb makes 2-pt dunk from 1 ft,,36,46
127,2,8:57.0,,R. Westbrook enters the game for T. Ferguson,36,46
128,2,8:57.0,B. McLemore enters the game for M. Brooks,,36,46
129,2,8:57.0,D. Davis enters the game for O. Johnson,,36,46
130,2,8:53.0,,P. George makes 2-pt jump shot from 19 ft (assist by J. Grant),36,48
131,2,8:40.0,M. Chalmers misses 3-pt jump shot from 25 ft,,36,48
132,2,8:37.0,,Defensive rebound by R. Westbrook,36,48
133,2,8:30.0,,P. Patterson misses 3-pt jump shot from 22 ft,36,48
134,2,8:28.0,Defensive rebound by D. Davis,,36,48
135,2,8:22.0,D. Davis misses 2-pt jump shot from 22 ft,,36,48
136,2,8:19.0,,Defensive rebound by R. Westbrook,36,48
137,2,8:16.0,,Shooting foul by D. Davis (drawn by J. Grant),36,48
138,2,8:16.0,,J. Grant makes free throw 1 of 2,36,49
139,2,8:16.0,,J. Grant makes free throw 2 of 2,36,50
140,2,7:55.0,Personal foul by P. George (drawn by B. McLemore),,36,50
141,2,7:55.0,,C. Brewer enters the game for P. George,36,50
142,2,7:49.0,M. Chalmers makes 2-pt layup at rim,,38,50
143,2,7:36.0,,Personal foul by M. Henry (drawn by R. Westbrook),38,50
144,2,7:36.0,,T. Ferguson enters the game for R. Felton,38,50
145,2,7:36.0,,S. Adams enters the game for P. Patterson,38,50
146,2,7:30.0,,R. Westbrook misses 2-pt jump shot from 18 ft,38,50
147,2,7:27.0,,Offensive rebound by C. Brewer,38,50
148,2,7:23.0,,J. Grant makes 2-pt layup from 1 ft,38,52
149,2,7:12.0,B. McLemore misses 3-pt jump shot from 24 ft,,38,52
150,2,7:10.0,,Defensive rebound by R. Westbrook,38,52
151,2,7:07.0,,S. Adams misses 2-pt jump shot at rim,38,52
152,2,7:03.0,Defensive rebound by M. Henry,,38,52
153,2,6:54.0,D. Davis misses 2-pt hook shot from 5 ft,,38,52
154,2,6:51.0,,Defensive rebound by R. Westbrook,38,52
155,2,6:35.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),38,54
156,2,6:28.0,Shooting foul by J. Grant (drawn by M. Chalmers),,38,54
157,2,6:28.0,,Oklahoma City full timeout,38,54
158,2,6:28.0,D. Brooks enters the game for M. Henry,,38,54
159,2,6:28.0,O. Johnson enters the game for I. Rabb,,38,54
160,2,6:28.0,M. Chalmers makes free throw 1 of 2,,39,54
161,2,6:28.0,M. Chalmers makes free throw 2 of 2,,40,54
162,2,6:28.0,,C. Anthony enters the game for J. Grant,40,54
163,2,6:16.0,,S. Adams misses 2-pt hook shot from 3 ft,40,54
164,2,6:13.0,Defensive rebound by B. McLemore,,40,54
165,2,5:51.0,O. Johnson makes 3-pt jump shot from 25 ft (assist by D. Davis),,43,54
166,2,5:37.0,,T. Ferguson misses 3-pt jump shot from 23 ft,43,54
167,2,5:33.0,,Offensive rebound by R. Westbrook,43,54
168,2,5:30.0,,C. Anthony makes 2-pt jump shot from 17 ft,43,56
169,2,5:15.0,M. Chalmers makes 3-pt jump shot from 25 ft (assist by D. Davis),,46,56
170,2,4:52.0,,S. Adams makes 2-pt dunk at rim (assist by T. Ferguson),46,58
171,2,4:36.0,Turnover by M. Chalmers (bad pass; steal by S. Adams),,46,58
172,2,4:31.0,,T. Ferguson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),46,61
173,2,4:08.0,O. Johnson misses 3-pt jump shot from 26 ft,,46,61
174,2,4:08.0,,Defensive rebound by S. Adams,46,61
175,2,4:04.0,,Personal take foul by M. Chalmers (drawn by R. Westbrook),46,61
176,2,4:04.0,,P. George enters the game for T. Ferguson,46,61
177,2,4:04.0,I. Rabb enters the game for M. Chalmers,,46,61
178,2,4:04.0,K. Simmons enters the game for D. Davis,,46,61
179,2,3:55.0,,C. Brewer misses 2-pt layup from 1 ft,46,61
180,2,3:52.0,Defensive rebound by B. McLemore,,46,61
181,2,3:45.0,O. Johnson makes 2-pt layup from 2 ft (assist by B. McLemore),,48,61
182,2,3:33.0,,S. Adams makes 2-pt layup from 1 ft,48,63
183,2,3:33.0,,Shooting foul by O. Johnson (drawn by S. Adams),48,63
184,2,3:33.0,M. Brooks enters the game for O. Johnson,,48,63
185,2,3:33.0,,S. Adams makes free throw 1 of 1,48,64
186,2,3:24.0,Personal foul by C. Anthony (drawn by B. McLemore),,48,64
187,2,3:12.0,D. Brooks misses 3-pt jump shot from 25 ft,,48,64
188,2,3:12.0,Offensive rebound by Team,,48,64
189,2,3:12.0,,Loose ball foul by C. Anthony (drawn by D. Brooks),48,64
190,2,3:12.0,,J. Grant enters the game for C. Anthony,48,64
191,2,3:02.0,D. Brooks misses 2-pt jump shot from 12 ft,,48,64
192,2,2:59.0,,Defensive rebound by R. Westbrook,48,64
193,2,2:55.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),48,67
194,2,2:32.0,Shooting block foul by J. Grant (drawn by D. Brooks),,48,67
195,2,2:32.0,Memphis full timeout,,48,67
196,2,2:32.0,D. Brooks makes free throw 1 of 2,,49,67
197,2,2:32.0,D. Brooks makes free throw 2 of 2,,50,67
198,2,2:22.0,,Turnover by R. Westbrook (bad pass; steal by D. Brooks),50,67
199,2,2:13.0,I. Rabb misses 2-pt layup from 2 ft (block by J. Grant),,50,67
200,2,2:11.0,Offensive rebound by I. Rabb,,50,67
201,2,2:10.0,I. Rabb makes 2-pt dunk from 1 ft,,52,67
202,2,1:54.0,,Shooting foul by B. McLemore (drawn by P. George),52,67
203,2,1:54.0,,P. George makes free throw 1 of 2,52,68
204,2,1:54.0,,P. George makes free throw 2 of 2,52,69
205,2,1:42.0,Personal foul by C. Brewer (drawn by B. McLemore),,52,69
206,2,1:42.0,B. McLemore makes free throw 1 of 2,,53,69
207,2,1:42.0,B. McLemore makes free throw 2 of 2,,54,69
208,2,1:30.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),54,72
209,2,1:12.0,M. Brooks misses 2-pt layup from 1 ft (block by P. George),,54,72
210,2,1:10.0,Defensive rebound by M. Brooks,,54,72
211,2,1:07.0,D. Brooks makes 3-pt jump shot from 24 ft,,57,72
212,2,0:50.0,,Personal foul by I. Rabb (drawn by J. Grant),57,72
213,2,0:50.0,,J. Grant makes free throw 1 of 2,57,73
214,2,0:50.0,,J. Grant makes free throw 2 of 2,57,74
215,2,0:35.0,D. Brooks misses 3-pt jump shot from 25 ft,,57,74
216,2,0:33.0,,Defensive rebound by R. Westbrook,57,74
217,2,0:28.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by R. Westbrook),57,77
218,2,0:06.0,Turnover by M. Brooks (bad pass; steal by P. George),,57,77
219,2,0:01.0,,Turnover by R. Westbrook (bad pass; steal by M. Brooks),57,77
220,3,11:44.0,K. Simmons misses 2-pt jump shot from 20 ft,,57,77
221,3,11:39.0,,Defensive rebound by C. Anthony,57,77
222,3,11:26.0,,C. Brewer misses 3-pt jump shot from 22 ft,57,77
223,3,11:24.0,,Offensive rebound by R. Westbrook,57,77
224,3,11:21.0,,C. Brewer misses 2-pt layup at rim,57,77
225,3,11:18.0,Defensive rebound by I. Rabb,,57,77
226,3,11:13.0,D. Brooks makes 2-pt layup from 1 ft,,59,77
227,3,11:01.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),59,80
228,3,10:46.0,I. Rabb misses 2-pt jump shot from 18 ft,,59,80
229,3,10:42.0,,Defensive rebound by R. Westbrook,59,80
230,3,10:39.0,,Personal foul by I. Rabb (drawn by S. Adams),59,80
231,3,10:29.0,,C. Anthony misses 3-pt jump shot from 24 ft,59,80
232,3,10:26.0,Defensive rebound by D. Brooks,,59,80
233,3,10:18.0,I. Rabb misses 2-pt jump shot from 13 ft,,59,80
234,3,10:15.0,,Defensive rebound by R. Westbrook,59,80
235,3,10:08.0,,C. Anthony misses 3-pt jump shot from 25 ft,59,80
236,3,10:05.0,Defensive rebound by B. McLemore,,59,80
237,3,10:02.0,D. Davis makes 2-pt layup at rim (assist by B. McLemore),,61,80
238,3,10:02.0,Shooting foul by S. Adams (drawn by D. Davis),,61,80
239,3,10:02.0,D. Davis misses free throw 1 of 1,,61,80
240,3,10:02.0,,Defensive rebound by R. Westbrook,61,80
241,3,9:48.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),61,82
242,3,9:20.0,K. Simmons misses 2-pt jump shot from 3 ft,,61,82
243,3,9:18.0,,Defensive rebound by R. Westbrook,61,82
244,3,9:09.0,,Offensive foul by S. Adams (drawn by D. Davis),61,82
245,3,9:09.0,,Turnover by S. Adams (offensive foul),61,82
246,3,8:56.0,D. Davis misses 2-pt jump shot from 5 ft,,61,82
247,3,8:55.0,Offensive rebound by I. Rabb,,61,82
248,3,8:55.0,I. Rabb makes 2-pt layup at rim,,63,82
249,3,8:33.0,,P. George makes 3-pt jump shot from 26 ft,63,85
250,3,8:16.0,I. Rabb misses 2-pt jump shot from 16 ft,,63,85
251,3,8:13.0,,Defensive rebound by C. Brewer,63,85
252,3,8:06.0,,C. Anthony misses 3-pt jump shot from 25 ft,63,85
253,3,8:04.0,Defensive rebound by I. Rabb,,63,85
254,3,7:52.0,D. Davis misses 2-pt jump shot from 12 ft,,63,85
255,3,7:47.0,,Defensive rebound by R. Westbrook,63,85
256,3,7:45.0,,Turnover by R. Westbrook (bad pass; steal by D. Brooks),63,85
257,3,7:39.0,Turnover by B. McLemore (bad pass; steal by C. Anthony),,63,85
258,3,7:35.0,,R. Westbrook makes 2-pt dunk at rim (assist by C. Anthony),63,87
259,3,7:34.0,Memphis full timeout,,63,87
260,3,7:23.0,B. McLemore misses 3-pt jump shot from 24 ft,,63,87
261,3,7:19.0,,Defensive rebound by C. Anthony,63,87
262,3,7:06.0,,C. Anthony makes 2-pt layup at rim,63,89
263,3,7:06.0,,Shooting foul by I. Rabb (drawn by C. Anthony),63,89
264,3,7:06.0,O. Johnson enters the game for I. Rabb,,63,89
265,3,7:06.0,,C. Anthony makes free throw 1 of 1,63,90
266,3,6:54.0,O. Johnson makes 3-pt jump shot from 26 ft (assist by K. Simmons),,66,90
267,3,6:37.0,,P. George misses 3-pt jump shot from 25 ft,66,90
268,3,6:35.0,Defensive rebound by O. Johnson,,66,90
269,3,6:30.0,K. Simmons makes 2-pt jump shot from 7 ft,,68,90
270,3,6:15.0,,C. Anthony misses 2-pt jump shot from 18 ft,68,90
271,3,6:11.0,Defensive rebound by D. Brooks,,68,90
272,3,6:02.0,K. Simmons makes 3-pt jump shot from 24 ft,,71,90
273,3,6:01.0,,Oklahoma City full timeout,71,90
274,3,5:51.0,,R. Westbrook makes 2-pt jump shot from 8 ft,71,92
275,3,5:51.0,,Shooting foul by K. Simmons (drawn by R. Westbrook),71,92
276,3,5:51.0,,R. Westbrook makes free throw 1 of 1,71,93
277,3,5:36.0,D. Brooks makes 2-pt jump shot from 15 ft (assist by O. Johnson),,73,93
278,3,5:13.0,,R. Westbrook misses 3-pt jump shot from 25 ft,73,93
279,3,5:10.0,Defensive rebound by O. Johnson,,73,93
280,3,5:05.0,Shooting foul by C. Brewer (drawn by K. Simmons),,73,93
281,3,5:05.0,K. Simmons makes free throw 1 of 2,,74,93
282,3,5:05.0,M. Brooks enters the game for B. McLemore,,74,93
283,3,5:05.0,K. Simmons makes free throw 2 of 2,,75,93
284,3,4:41.0,,P. George misses 3-pt jump shot from 23 ft,75,93
285,3,4:39.0,Defensive rebound by M. Brooks,,75,93
286,3,4:34.0,K. Simmons misses 2-pt layup from 1 ft,,75,93
287,3,4:31.0,,Defensive rebound by R. Westbrook,75,93
288,3,4:22.0,,Shooting foul by K. Simmons (drawn by P. George),75,93
289,3,4:22.0,,P. George misses free throw 1 of 2,75,93
290,3,4:22.0,,Offensive rebound by Team,75,93
291,3,4:22.0,,P. George makes free throw 2 of 2,75,94
292,3,4:09.0,D. Brooks makes 2-pt jump shot from 21 ft,,77,94
293,3,3:59.0,,R. Westbrook misses 2-pt layup from 1 ft,77,94
294,3,3:57.0,Defensive rebound by D. Brooks,,77,94
295,3,3:55.0,D. Brooks makes 2-pt layup at rim,,79,94
296,3,3:55.0,Shooting foul by C. Anthony (drawn by D. Brooks),,79,94
297,3,3:55.0,,T. Ferguson enters the game for C. Anthony,79,94
298,3,3:55.0,,J. Grant enters the game for P. George,79,94
299,3,3:55.0,I. Rabb enters the game for D. Davis,,79,94
300,3,3:55.0,D. Brooks makes free throw 1 of 1,,80,94
301,3,3:43.0,,J. Grant misses 3-pt jump shot from 23 ft,80,94
302,3,3:40.0,,Offensive rebound by S. Adams,80,94
303,3,3:40.0,,S. Adams makes 2-pt dunk at rim,80,96
304,3,3:28.0,K. Simmons makes 2-pt layup at rim (assist by I. Rabb),,82,96
305,3,3:05.0,,C. Brewer makes 2-pt layup from 1 ft,82,98
306,3,3:05.0,Violation by I. Rabb (def goaltending),,82,98
307,3,2:49.0,O. Johnson makes 3-pt jump shot from 25 ft (assist by K. Simmons),,85,98
308,3,2:32.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Grant),85,101
309,3,2:05.0,I. Rabb misses 2-pt jump shot from 10 ft,,85,101
310,3,2:02.0,Offensive rebound by I. Rabb,,85,101
311,3,2:00.0,D. Brooks makes 2-pt layup at rim (assist by I. Rabb),,87,101
312,3,1:43.0,,C. Brewer makes 2-pt dunk from 1 ft (assist by R. Westbrook),87,103
313,3,1:30.0,D. Brooks makes 2-pt jump shot from 1 ft,,89,103
314,3,1:18.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),89,105
315,3,1:02.0,D. Brooks makes 3-pt jump shot from 28 ft,,92,105
316,3,0:50.0,,C. Brewer misses 3-pt jump shot from 25 ft,92,105
317,3,0:48.0,Defensive rebound by O. Johnson,,92,105
318,3,0:41.0,Shooting foul by T. Ferguson (drawn by M. Brooks),,92,105
319,3,0:41.0,M. Brooks misses free throw 1 of 2,,92,105
320,3,0:41.0,Offensive rebound by Team,,92,105
321,3,0:41.0,,R. Felton enters the game for R. Westbrook,92,105
322,3,0:41.0,,P. George enters the game for C. Brewer,92,105
323,3,0:41.0,,P. Patterson enters the game for S. Adams,92,105
324,3,0:41.0,M. Henry enters the game for K. Simmons,,92,105
325,3,0:41.0,M. Chalmers enters the game for D. Brooks,,92,105
326,3,0:41.0,M. Brooks makes free throw 2 of 2,,93,105
327,3,0:29.0,,T. Ferguson misses 3-pt jump shot from 22 ft,93,105
328,3,0:25.0,Defensive rebound by I. Rabb,,93,105
329,3,0:06.0,M. Henry makes 3-pt jump shot from 24 ft (assist by M. Brooks),,96,105
330,3,0:02.0,,R. Felton misses 3-pt jump shot from 27 ft,96,105
331,3,0:02.0,Defensive rebound by M. Brooks,,96,105
332,4,11:49.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Felton),96,108
333,4,11:31.0,M. Henry misses 3-pt jump shot from 24 ft,,96,108
334,4,11:29.0,,Defensive rebound by P. Patterson,96,108
335,4,11:18.0,,R. Felton misses 2-pt layup from 1 ft (block by M. Chalmers),96,108
336,4,11:17.0,Defensive rebound by O. Johnson,,96,108
337,4,10:59.0,M. Brooks makes 3-pt jump shot from 25 ft,,99,108
338,4,10:39.0,,R. Felton makes 3-pt jump shot from 25 ft (assist by P. George),99,111
339,4,10:25.0,Turnover by M. Chalmers (bad pass; steal by P. George),,99,111
340,4,10:19.0,,R. Felton makes 3-pt jump shot from 22 ft (assist by P. George),99,114
341,4,9:49.0,M. Brooks misses 2-pt jump shot from 20 ft,,99,114
342,4,9:42.0,Offensive rebound by I. Rabb,,99,114
343,4,9:40.0,O. Johnson misses 3-pt jump shot from 24 ft,,99,114
344,4,9:37.0,,Defensive rebound by R. Felton,99,114
345,4,9:33.0,,Turnover by R. Felton (bad pass),99,114
346,4,9:12.0,M. Chalmers makes 3-pt jump shot from 25 ft (assist by O. Johnson),,102,114
347,4,9:12.0,Shooting foul by P. George (drawn by M. Chalmers),,102,114
348,4,9:12.0,D. Brooks enters the game for O. Johnson,,102,114
349,4,9:12.0,M. Chalmers makes free throw 1 of 1,,103,114
350,4,8:56.0,,J. Grant makes 2-pt layup from 1 ft (assist by P. Patterson),103,116
351,4,8:56.0,,Shooting foul by I. Rabb (drawn by J. Grant),103,116
352,4,8:56.0,,J. Grant makes free throw 1 of 1,103,117
353,4,8:43.0,Shooting foul by P. Patterson (drawn by I. Rabb),,103,117
354,4,8:43.0,I. Rabb makes free throw 1 of 2,,104,117
355,4,8:43.0,,R. Westbrook enters the game for T. Ferguson,104,117
356,4,8:43.0,I. Rabb makes free throw 2 of 2,,105,117
357,4,8:35.0,,P. George misses 3-pt jump shot from 24 ft,105,117
358,4,8:33.0,Defensive rebound by I. Rabb,,105,117
359,4,8:26.0,M. Brooks misses 2-pt jump shot from 9 ft,,105,117
360,4,8:23.0,,Defensive rebound by J. Grant,105,117
361,4,8:13.0,,P. George misses 3-pt jump shot from 22 ft,105,117
362,4,8:11.0,Defensive rebound by I. Rabb,,105,117
363,4,8:11.0,Personal foul by P. Patterson (drawn by I. Rabb),,105,117
364,4,8:11.0,,T. Ferguson enters the game for P. George,105,117
365,4,8:11.0,D. Davis enters the game for M. Henry,,105,117
366,4,8:11.0,K. Simmons enters the game for I. Rabb,,105,117
367,4,7:52.0,M. Brooks makes 2-pt layup from 1 ft,,107,117
368,4,7:52.0,Shooting foul by J. Grant (drawn by M. Brooks),,107,117
369,4,7:52.0,,S. Adams enters the game for R. Felton,107,117
370,4,7:52.0,,C. Brewer enters the game for J. Grant,107,117
371,4,7:52.0,M. Brooks makes free throw 1 of 1,,108,117
372,4,7:41.0,,P. Patterson makes 3-pt jump shot from 22 ft (assist by T. Ferguson),108,120
373,4,7:17.0,Turnover by D. Brooks (traveling),,108,120
374,4,7:07.0,,Shooting foul by M. Chalmers (drawn by C. Brewer),108,120
375,4,7:07.0,,Oklahoma City full timeout,108,120
376,4,7:07.0,,N. Collison enters the game for C. Brewer,108,120
377,4,7:07.0,,N. Collison misses free throw 1 of 3,108,120
378,4,7:07.0,,Offensive rebound by Team,108,120
379,4,7:07.0,,N. Collison misses free throw 2 of 3,108,120
380,4,7:07.0,,Offensive rebound by Team,108,120
381,4,7:07.0,,N. Collison misses free throw 3 of 3,108,120
382,4,7:05.0,Defensive rebound by D. Davis,,108,120
