,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
44,1,5:25.0,K. Dunn makes 2-pt jump shot from 20 ft (assist by R. Lopez),,16,17
45,1,5:01.0,,L. James makes 2-pt layup from 1 ft (assist by J. Crowder),16,19
46,1,4:51.0,,D. Wade enters the game for C. Frye,16,19
47,1,4:51.0,,T. Thompson enters the game for J. Calderón,16,19
48,1,4:51.0,N. Mirotić enters the game for L. Markkanen,,16,19
49,1,4:35.0,D. Valentine makes 2-pt layup at rim,,18,19
50,1,4:13.0,,K. Love misses 3-pt jump shot from 26 ft,18,19
51,1,4:12.0,,Offensive rebound by Team,18,19
52,1,4:12.0,Loose ball foul by D. Valentine (drawn by J. Crowder),,18,19
53,1,4:04.0,,L. James misses 3-pt jump shot from 26 ft,18,19
54,1,4:01.0,,Offensive rebound by J. Crowder,18,19
55,1,3:59.0,,J. Crowder misses 2-pt jump shot from 14 ft,18,19
56,1,3:59.0,Defensive rebound by J. Holiday,,18,19
57,1,3:53.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Holiday),,20,19
58,1,3:41.0,,Turnover by D. Wade (lost ball; steal by K. Dunn),20,19
59,1,3:29.0,K. Dunn misses 2-pt layup from 2 ft,,20,19
60,1,3:24.0,Offensive rebound by R. Lopez,,20,19
61,1,3:24.0,R. Lopez misses 2-pt layup at rim,,20,19
62,1,3:23.0,,Defensive rebound by K. Love,20,19
63,1,3:19.0,,L. James makes 2-pt layup from 2 ft,20,21
64,1,3:10.0,R. Lopez misses 2-pt jump shot from 15 ft,,20,21
65,1,3:10.0,,Defensive rebound by K. Love,20,21
66,1,3:04.0,,J. Crowder misses 2-pt layup from 6 ft,20,21
67,1,3:04.0,Defensive rebound by Team,,20,21
68,1,3:04.0,,Loose ball foul by L. James (drawn by N. Mirotić),20,21
69,1,3:04.0,,K. Korver enters the game for K. Love,20,21
70,1,3:04.0,,J. Green enters the game for L. James,20,21
71,1,3:04.0,D. Nwaba enters the game for D. Valentine,,20,21
72,1,2:52.0,K. Dunn makes 2-pt jump shot from 17 ft (assist by J. Holiday),,22,21
73,1,2:37.0,,D. Wade misses 3-pt jump shot from 24 ft,22,21
74,1,2:35.0,Defensive rebound by K. Dunn,,22,21
75,1,2:26.0,J. Holiday misses 2-pt jump shot from 19 ft,,22,21
76,1,2:23.0,,Defensive rebound by J. Crowder,22,21
77,1,2:19.0,,K. Korver misses 3-pt jump shot from 30 ft,22,21
78,1,2:16.0,Defensive rebound by J. Holiday,,22,21
79,1,2:11.0,N. Mirotić misses 3-pt jump shot from 26 ft,,22,21
80,1,2:05.0,,Defensive rebound by T. Thompson,22,21
81,1,1:52.0,,D. Wade makes 2-pt jump shot from 15 ft,22,23
82,1,1:52.0,Chicago full timeout,,22,23
83,1,1:52.0,B. Portis enters the game for R. Lopez,,22,23
84,1,1:34.0,D. Nwaba misses 3-pt jump shot from 22 ft,,22,23
85,1,1:31.0,,Defensive rebound by J. Green,22,23
86,1,1:17.0,,C. Osman enters the game for J. Crowder,22,23
87,1,1:17.0,J. Grant enters the game for K. Dunn,,22,23
88,1,1:13.0,,D. Wade makes 2-pt layup from 1 ft (assist by K. Korver),22,25
89,1,0:54.0,J. Grant makes 3-pt jump shot from 26 ft (assist by B. Portis),,25,25
90,1,0:35.0,,T. Thompson makes 2-pt layup from 2 ft (assist by D. Wade),25,27
91,1,0:28.0,B. Portis makes 2-pt jump shot from 4 ft (assist by D. Nwaba),,27,27
92,1,0:24.0,,Shooting foul by N. Mirotić (drawn by J. Green),27,27
93,1,0:24.0,,J. Green makes free throw 1 of 2,27,28
94,1,0:24.0,P. Zipser enters the game for J. Holiday,,27,28
95,1,0:24.0,,J. Green makes free throw 2 of 2,27,29
96,1,0:08.0,N. Mirotić misses 3-pt jump shot from 23 ft,,27,29
97,1,0:06.0,,Defensive rebound by D. Wade,27,29
98,1,0:02.0,,D. Wade misses 2-pt jump shot from 7 ft,27,29
99,1,0:01.0,,Offensive rebound by T. Thompson,27,29
100,1,0:01.0,,T. Thompson misses 2-pt layup at rim,27,29
101,1,0:00.0,Defensive rebound by J. Grant,,27,29
102,2,11:47.0,P. Zipser makes 3-pt jump shot from 22 ft (assist by D. Nwaba),,30,29
103,2,11:28.0,,J. Green misses 2-pt jump shot from 4 ft,30,29
104,2,11:23.0,,Offensive rebound by J. Green,30,29
105,2,11:23.0,,J. Green misses 2-pt layup at rim,30,29
106,2,11:22.0,Defensive rebound by D. Nwaba,,30,29
107,2,11:13.0,D. Nwaba misses 3-pt jump shot from 22 ft,,30,29
108,2,11:10.0,,Defensive rebound by T. Thompson,30,29
109,2,11:01.0,,D. Wade misses 2-pt layup from 1 ft,30,29
110,2,11:01.0,Defensive rebound by Team,,30,29
111,2,10:48.0,J. Grant makes 2-pt jump shot from 19 ft,,32,29
112,2,10:31.0,,L. James enters the game for C. Osman,32,29
113,2,10:25.0,,D. Wade makes 2-pt layup at rim,32,31
114,2,9:59.0,D. Nwaba misses 2-pt jump shot from 9 ft,,32,31
115,2,9:56.0,Offensive rebound by B. Portis,,32,31
116,2,9:56.0,B. Portis misses 2-pt layup at rim,,32,31
117,2,9:54.0,Offensive rebound by B. Portis,,32,31
118,2,9:54.0,B. Portis misses 2-pt layup at rim,,32,31
119,2,9:53.0,,Defensive rebound by K. Korver,32,31
120,2,9:49.0,,J. Green makes 2-pt layup from 1 ft,32,33
121,2,9:32.0,B. Portis makes 2-pt jump shot from 10 ft,,34,33
122,2,9:05.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by D. Wade),34,36
123,2,8:49.0,J. Grant makes 2-pt jump shot from 20 ft,,36,36
124,2,8:21.0,,J. Green misses 3-pt jump shot from 25 ft,36,36
125,2,8:19.0,Defensive rebound by B. Portis,,36,36
126,2,8:10.0,N. Mirotić misses 3-pt jump shot from 25 ft,,36,36
127,2,8:07.0,,Defensive rebound by T. Thompson,36,36
128,2,7:53.0,,Turnover by D. Wade (bad pass; steal by D. Nwaba),36,36
129,2,7:51.0,,K. Love enters the game for T. Thompson,36,36
130,2,7:49.0,P. Zipser makes 2-pt jump shot from 15 ft (assist by J. Grant),,38,36
131,2,7:40.0,,Cleveland full timeout,38,36
132,2,7:29.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by K. Love),38,39
133,2,7:09.0,B. Portis makes 2-pt layup from 1 ft,,40,39
134,2,6:57.0,,Personal foul by D. Nwaba (drawn by K. Love),40,39
135,2,6:57.0,L. Markkanen enters the game for N. Mirotić,,40,39
136,2,6:49.0,,Turnover by D. Wade (lost ball; steal by P. Zipser),40,39
137,2,6:47.0,Personal foul by K. Love (drawn by P. Zipser),,40,39
138,2,6:39.0,P. Zipser misses 3-pt jump shot from 24 ft,,40,39
139,2,6:36.0,Offensive rebound by Team,,40,39
140,2,6:36.0,,Loose ball foul by J. Green (drawn by L. Markkanen),40,39
141,2,6:36.0,,J. Calderón enters the game for D. Wade,40,39
142,2,6:32.0,Turnover by D. Nwaba (bad pass; steal by L. James),,40,39
143,2,6:28.0,,L. James makes 2-pt dunk from 1 ft,40,41
144,2,6:11.0,D. Nwaba makes 2-pt layup from 1 ft (assist by P. Zipser),,42,41
145,2,6:00.0,,Offensive foul by K. Love (drawn by J. Grant),42,41
146,2,6:00.0,,Turnover by K. Love (offensive foul),42,41
147,2,6:00.0,D. Valentine enters the game for J. Grant,,42,41
148,2,6:00.0,K. Dunn enters the game for P. Zipser,,42,41
149,2,5:37.0,L. Markkanen makes 2-pt jump shot from 14 ft,,44,41
150,2,5:23.0,,J. Green makes 2-pt layup from 1 ft (assist by J. Calderón),44,43
151,2,5:11.0,B. Portis misses 2-pt jump shot from 11 ft,,44,43
152,2,5:11.0,,Defensive rebound by J. Calderón,44,43
153,2,5:04.0,,Turnover by L. James (out of bounds lost ball),44,43
154,2,4:40.0,Turnover by Team (shot clock),,44,43
155,2,4:40.0,R. Lopez enters the game for B. Portis,,44,43
156,2,4:27.0,,K. Love makes 2-pt layup at rim (assist by K. Korver),44,45
157,2,4:27.0,,Shooting foul by R. Lopez (drawn by K. Love),44,45
158,2,4:27.0,,C. Frye enters the game for K. Korver,44,45
159,2,4:27.0,J. Holiday enters the game for D. Nwaba,,44,45
160,2,4:27.0,,K. Love makes free throw 1 of 1,44,46
161,2,4:27.0,,J. Crowder enters the game for J. Green,44,46
162,2,4:15.0,L. Markkanen makes 2-pt jump shot from 13 ft (assist by K. Dunn),,46,46
163,2,3:56.0,,L. James makes 2-pt layup from 3 ft (assist by J. Calderón),46,48
164,2,3:47.0,L. Markkanen misses 2-pt jump shot from 16 ft,,46,48
165,2,3:45.0,,Defensive rebound by L. James,46,48
166,2,3:31.0,,J. Crowder makes 2-pt layup from 7 ft (assist by K. Love),46,50
167,2,3:10.0,R. Lopez makes 2-pt layup from 1 ft (assist by K. Dunn),,48,50
168,2,2:56.0,,J. Calderón makes 2-pt layup at rim,48,52
169,2,2:42.0,Turnover by K. Dunn (bad pass; steal by L. James),,48,52
170,2,2:32.0,,Shooting foul by R. Lopez (drawn by L. James),48,52
171,2,2:32.0,,L. James makes free throw 1 of 2,48,53
172,2,2:32.0,N. Mirotić enters the game for R. Lopez,,48,53
173,2,2:32.0,,J. Green enters the game for C. Frye,48,53
174,2,2:32.0,,L. James makes free throw 2 of 2,48,54
175,2,2:17.0,Turnover by K. Dunn (bad pass; steal by J. Calderón),,48,54
176,2,1:58.0,,L. James makes 2-pt layup at rim,48,56
177,2,1:47.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by K. Dunn),,51,56
178,2,1:31.0,,J. Calderón misses 3-pt jump shot from 25 ft,51,56
179,2,1:28.0,Defensive rebound by D. Valentine,,51,56
180,2,1:21.0,L. Markkanen makes 2-pt layup from 1 ft (assist by D. Valentine),,53,56
181,2,1:21.0,Shooting foul by J. Crowder (drawn by L. Markkanen),,53,56
182,2,1:21.0,,C. Osman enters the game for K. Love,53,56
183,2,1:21.0,J. Grant enters the game for K. Dunn,,53,56
184,2,1:21.0,L. Markkanen makes free throw 1 of 1,,54,56
185,2,0:59.0,,L. James misses 2-pt layup from 2 ft,54,56
186,2,0:57.0,Defensive rebound by N. Mirotić,,54,56
187,2,0:52.0,L. Markkanen makes 2-pt dunk from 2 ft (assist by N. Mirotić),,56,56
188,2,0:36.0,,Personal foul by J. Grant (drawn by J. Green),56,56
189,2,0:23.0,,Personal foul by J. Grant (drawn by L. James),56,56
190,2,0:23.0,,L. James makes free throw 1 of 2,56,57
191,2,0:23.0,,L. James makes free throw 2 of 2,56,58
192,3,11:48.0,L. Markkanen makes 2-pt jump shot from 16 ft (assist by R. Lopez),,58,58
193,3,11:20.0,,L. James misses 2-pt jump shot from 19 ft,58,58
194,3,11:18.0,Defensive rebound by D. Valentine,,58,58
195,3,11:07.0,D. Valentine makes 3-pt jump shot from 27 ft (assist by K. Dunn),,61,58
196,3,10:55.0,,Personal foul by D. Valentine (drawn by J. Crowder),61,58
197,3,10:41.0,,J. Crowder misses 2-pt layup from 2 ft,61,58
198,3,10:39.0,Defensive rebound by K. Dunn,,61,58
199,3,10:34.0,K. Dunn misses 2-pt layup from 1 ft,,61,58
200,3,10:32.0,,Defensive rebound by K. Love,61,58
201,3,10:22.0,,J. Crowder makes 2-pt layup from 1 ft (assist by L. James),61,60
202,3,10:11.0,Turnover by K. Dunn (bad pass),,61,60
203,3,9:56.0,,L. James misses 3-pt jump shot from 26 ft,61,60
204,3,9:51.0,Defensive rebound by R. Lopez,,61,60
205,3,9:39.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by K. Dunn),,64,60
206,3,9:26.0,,L. James makes 3-pt jump shot from 25 ft,64,63
207,3,9:11.0,Personal foul by J. Calderón (drawn by L. Markkanen),,64,63
208,3,8:56.0,R. Lopez misses 2-pt jump shot from 20 ft,,64,63
209,3,8:53.0,Offensive rebound by L. Markkanen,,64,63
210,3,8:51.0,D. Valentine misses 3-pt jump shot from 25 ft,,64,63
211,3,8:46.0,,Defensive rebound by C. Frye,64,63
212,3,8:36.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by L. James),64,66
213,3,8:16.0,D. Valentine makes 3-pt jump shot from 27 ft (assist by R. Lopez),,67,66
214,3,7:53.0,,K. Love makes 2-pt jump shot from 17 ft (assist by L. James),67,68
215,3,7:44.0,R. Lopez makes 2-pt jump shot from 7 ft (assist by K. Dunn),,69,68
216,3,7:34.0,,K. Love makes 2-pt layup at rim (assist by J. Calderón),69,70
217,3,7:24.0,J. Holiday misses 3-pt jump shot from 22 ft,,69,70
218,3,7:21.0,,Defensive rebound by K. Love,69,70
219,3,7:09.0,,K. Love misses 3-pt jump shot from 25 ft,69,70
220,3,7:06.0,Defensive rebound by J. Holiday,,69,70
221,3,7:00.0,L. Markkanen makes 2-pt jump shot from 13 ft (assist by K. Dunn),,71,70
222,3,6:47.0,,Personal foul by K. Dunn (drawn by J. Calderón),71,70
223,3,6:47.0,,Cleveland full timeout,71,70
224,3,6:33.0,,Turnover by L. James (bad pass; steal by L. Markkanen),71,70
225,3,6:30.0,L. Markkanen makes 2-pt layup at rim,,73,70
226,3,6:00.0,,L. James misses 2-pt jump shot from 14 ft,73,70
227,3,5:58.0,Defensive rebound by L. Markkanen,,73,70
228,3,5:49.0,,Violation by C. Frye (kicked ball),73,70
229,3,5:49.0,,D. Wade enters the game for J. Calderón,73,70
230,3,5:49.0,,T. Thompson enters the game for C. Frye,73,70
231,3,5:39.0,L. Markkanen misses 3-pt jump shot from 24 ft,,73,70
232,3,5:35.0,,Defensive rebound by L. James,73,70
233,3,5:32.0,,Shooting foul by K. Dunn (drawn by L. James),73,70
234,3,5:32.0,,L. James makes free throw 1 of 2,73,71
235,3,5:32.0,,L. James makes free throw 2 of 2,73,72
236,3,5:20.0,L. Markkanen makes 2-pt layup from 1 ft (assist by K. Dunn),,75,72
237,3,4:54.0,,D. Wade misses 3-pt jump shot from 26 ft,75,72
238,3,4:51.0,Defensive rebound by J. Holiday,,75,72
239,3,4:43.0,K. Dunn makes 2-pt jump shot from 17 ft (assist by J. Holiday),,77,72
240,3,4:27.0,,K. Love makes 3-pt jump shot from 27 ft (assist by L. James),77,75
241,3,3:58.0,L. Markkanen misses 3-pt jump shot from 23 ft,,77,75
242,3,3:56.0,,Defensive rebound by K. Love,77,75
243,3,3:38.0,,Turnover by D. Wade (lost ball; steal by R. Lopez),77,75
244,3,3:30.0,Personal block foul by J. Crowder (drawn by R. Lopez),,77,75
245,3,3:30.0,,K. Korver enters the game for K. Love,77,75
246,3,3:30.0,,J. Green enters the game for J. Crowder,77,75
247,3,3:30.0,N. Mirotić enters the game for R. Lopez,,77,75
248,3,3:20.0,K. Dunn misses 2-pt jump shot from 10 ft,,77,75
249,3,3:20.0,,Defensive rebound by Team,77,75
250,3,3:20.0,Loose ball foul by L. Markkanen (drawn by J. Green),,77,75
251,3,3:20.0,D. Nwaba enters the game for J. Holiday,,77,75
252,3,3:07.0,,Shooting foul by N. Mirotić (drawn by T. Thompson),77,75
253,3,3:07.0,,T. Thompson makes free throw 1 of 2,77,76
254,3,3:07.0,,T. Thompson misses free throw 2 of 2,77,76
255,3,3:04.0,Defensive rebound by N. Mirotić,,77,76
256,3,2:47.0,L. Markkanen misses 2-pt layup at rim,,77,76
257,3,2:44.0,,Defensive rebound by L. James,77,76
258,3,2:40.0,,L. James makes 2-pt jump shot from 1 ft,77,78
259,3,2:39.0,Chicago full timeout,,77,78
260,3,2:39.0,B. Portis enters the game for L. Markkanen,,77,78
261,3,2:39.0,J. Grant enters the game for K. Dunn,,77,78
262,3,2:18.0,N. Mirotić misses 2-pt jump shot from 22 ft,,77,78
263,3,2:15.0,Offensive rebound by D. Nwaba,,77,78
264,3,2:13.0,D. Nwaba misses 3-pt jump shot from 25 ft,,77,78
265,3,2:13.0,,Defensive rebound by Team,77,78
266,3,1:47.0,,L. James misses 2-pt jump shot from 7 ft,77,78
267,3,1:45.0,Defensive rebound by N. Mirotić,,77,78
268,3,1:39.0,J. Grant misses 2-pt jump shot from 20 ft,,77,78
269,3,1:34.0,,Defensive rebound by T. Thompson,77,78
270,3,1:30.0,,D. Wade misses 2-pt layup from 1 ft,77,78
271,3,1:29.0,Defensive rebound by Team,,77,78
272,3,1:29.0,,Loose ball foul by T. Thompson (drawn by N. Mirotić),77,78
273,3,1:29.0,,C. Osman enters the game for L. James,77,78
274,3,1:12.0,Turnover by D. Nwaba (lost ball; steal by K. Korver),,77,78
275,3,1:10.0,,Turnover by K. Korver (lost ball; steal by J. Grant),77,78
276,3,1:10.0,Personal foul by K. Korver (drawn by J. Grant),,77,78
277,3,1:10.0,J. Grant makes free throw 1 of 2,,78,78
278,3,1:10.0,P. Zipser enters the game for D. Valentine,,78,78
279,3,1:10.0,J. Grant makes free throw 2 of 2,,79,78
280,3,0:50.0,,D. Wade misses 3-pt jump shot from 24 ft,79,78
281,3,0:50.0,,Offensive rebound by K. Korver,79,78
282,3,0:44.0,,C. Osman misses 2-pt jump shot from 13 ft,79,78
283,3,0:42.0,Defensive rebound by D. Nwaba,,79,78
284,3,0:39.0,P. Zipser misses 3-pt jump shot from 27 ft,,79,78
285,3,0:35.0,,Defensive rebound by J. Green,79,78
286,3,0:28.0,,Shooting foul by N. Mirotić (drawn by J. Green),79,78
287,3,0:28.0,,J. Green makes free throw 1 of 2,79,79
288,3,0:28.0,,J. Green makes free throw 2 of 2,79,80
289,3,0:04.0,Turnover by Team (shot clock),,79,80
290,3,0:00.0,,J. Green makes 2-pt jump shot from 21 ft,79,82
291,4,11:44.0,,D. Wade makes 2-pt jump shot from 8 ft,79,84
292,4,11:44.0,B. Portis misses 2-pt layup from 4 ft (block by D. Wade),,79,84
293,4,11:44.0,,Defensive rebound by C. Osman,79,84
294,4,11:20.0,,D. Wade makes 2-pt jump shot from 9 ft (assist by C. Osman),79,86
295,4,11:07.0,Turnover by J. Grant (bad pass; steal by D. Wade),,79,86
296,4,10:49.0,,C. Osman misses 3-pt jump shot from 24 ft,79,86
297,4,10:46.0,Defensive rebound by P. Zipser,,79,86
298,4,10:41.0,Turnover by B. Portis (lost ball; steal by C. Osman),,79,86
299,4,10:37.0,,Shooting foul by P. Zipser (drawn by C. Osman),79,86
300,4,10:37.0,,C. Osman misses free throw 1 of 2,79,86
301,4,10:37.0,,Offensive rebound by Team,79,86
302,4,10:37.0,,C. Osman misses free throw 2 of 2,79,86
303,4,10:34.0,Defensive rebound by N. Mirotić,,79,86
304,4,10:19.0,Turnover by P. Zipser (lost ball; steal by D. Wade),,79,86
305,4,10:15.0,,K. Korver makes 3-pt jump shot from 25 ft,79,89
306,4,10:15.0,Chicago full timeout,,79,89
307,4,10:15.0,D. Valentine enters the game for J. Grant,,79,89
308,4,10:15.0,R. Lopez enters the game for B. Portis,,79,89
309,4,10:15.0,K. Dunn enters the game for D. Nwaba,,79,89
310,4,10:15.0,J. Holiday enters the game for P. Zipser,,79,89
311,4,10:02.0,R. Lopez makes 2-pt layup at rim (assist by J. Holiday),,81,89
312,4,9:53.0,,Turnover by D. Wade (bad pass),81,89
313,4,9:42.0,N. Mirotić makes 3-pt jump shot from 22 ft (assist by K. Dunn),,84,89
314,4,9:27.0,,T. Thompson misses 2-pt jump shot from 13 ft,84,89
315,4,9:27.0,Defensive rebound by D. Valentine,,84,89
316,4,9:12.0,N. Mirotić makes 2-pt layup from 2 ft (assist by D. Valentine),,86,89
317,4,9:08.0,,Cleveland full timeout,86,89
318,4,9:08.0,,L. James enters the game for C. Osman,86,89
319,4,8:52.0,,L. James misses 2-pt jump shot from 20 ft,86,89
320,4,8:49.0,Defensive rebound by R. Lopez,,86,89
321,4,8:34.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Holiday),,88,89
322,4,8:15.0,,T. Thompson makes 2-pt dunk at rim (assist by D. Wade),88,91
323,4,8:02.0,D. Valentine makes 2-pt layup from 1 ft,,90,91
324,4,7:48.0,,Turnover by L. James (lost ball; steal by J. Holiday),90,91
325,4,7:46.0,J. Holiday makes 2-pt dunk at rim,,92,91
326,4,7:23.0,,L. James makes 3-pt jump shot from 24 ft (assist by D. Wade),92,94
327,4,7:09.0,J. Holiday misses 3-pt jump shot from 23 ft,,92,94
328,4,7:09.0,,Defensive rebound by J. Green,92,94
329,4,6:56.0,,L. James misses 2-pt jump shot from 19 ft,92,94
330,4,6:53.0,Defensive rebound by J. Holiday,,92,94
331,4,6:43.0,D. Valentine misses 3-pt jump shot from 22 ft,,92,94
332,4,6:39.0,,Defensive rebound by L. James,92,94
333,4,6:34.0,,D. Wade misses 2-pt layup from 2 ft,92,94
334,4,6:29.0,Defensive rebound by N. Mirotić,,92,94
335,4,6:22.0,Turnover by K. Dunn (bad pass; steal by D. Wade),,92,94
336,4,6:16.0,,Personal foul by D. Valentine (drawn by J. Green),92,94
337,4,6:16.0,,K. Love enters the game for D. Wade,92,94
338,4,6:16.0,,J. Calderón enters the game for T. Thompson,92,94
339,4,6:16.0,L. Markkanen enters the game for N. Mirotić,,92,94
340,4,6:05.0,,K. Korver misses 3-pt jump shot from 26 ft,92,94
341,4,6:03.0,Defensive rebound by K. Dunn,,92,94
342,4,5:53.0,L. Markkanen makes 2-pt dunk at rim (assist by D. Valentine),,94,94
343,4,5:33.0,,K. Korver makes 2-pt jump shot from 21 ft (assist by J. Calderón),94,96
344,4,5:14.0,Turnover by L. Markkanen (bad pass),,94,96
345,4,5:14.0,,J. Crowder enters the game for J. Green,94,96
346,4,5:03.0,,Turnover by K. Korver (lost ball; steal by D. Valentine),94,96
347,4,4:58.0,K. Dunn makes 2-pt jump shot from 16 ft (assist by D. Valentine),,96,96
348,4,4:43.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),96,99
349,4,4:43.0,,Shooting foul by R. Lopez (drawn by K. Korver),96,99
350,4,4:43.0,,K. Korver makes free throw 1 of 1,96,100
351,4,4:26.0,Personal foul by K. Korver (drawn by L. Markkanen),,96,100
352,4,4:18.0,K. Dunn makes 2-pt layup from 1 ft,,98,100
353,4,4:02.0,,K. Love makes 3-pt jump shot from 27 ft (assist by L. James),98,103
354,4,4:01.0,Chicago full timeout,,98,103
355,4,3:48.0,K. Dunn misses 3-pt jump shot from 25 ft,,98,103
356,4,3:48.0,,Defensive rebound by Team,98,103
357,4,3:48.0,N. Mirotić enters the game for R. Lopez,,98,103
358,4,3:32.0,,K. Love makes 2-pt jump shot from 9 ft (assist by L. James),98,105
359,4,3:19.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by L. Markkanen),,101,105
360,4,3:17.0,,Cleveland full timeout,101,105
361,4,2:58.0,,L. James makes 2-pt layup from 1 ft,101,107
362,4,2:46.0,Shooting foul by J. Crowder (drawn by N. Mirotić),,101,107
363,4,2:46.0,N. Mirotić makes free throw 1 of 2,,102,107
364,4,2:46.0,N. Mirotić misses free throw 2 of 2,,102,107
365,4,2:44.0,,Defensive rebound by K. Love,102,107
366,4,2:22.0,,L. James makes 2-pt layup at rim,102,109
367,4,2:12.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),,105,109
368,4,2:12.0,Shooting foul by K. Love (drawn by L. Markkanen),,105,109
369,4,2:12.0,,D. Wade enters the game for J. Calderón,105,109
370,4,2:12.0,L. Markkanen makes free throw 1 of 1,,106,109
371,4,1:57.0,,J. Crowder misses 2-pt jump shot from 21 ft,106,109
372,4,1:56.0,,Offensive rebound by Team,106,109
373,4,1:43.0,,K. Love misses 3-pt jump shot from 24 ft,106,109
374,4,1:41.0,,Offensive rebound by D. Wade,106,109
375,4,1:32.0,,Shooting foul by D. Valentine (drawn by K. Love),106,109
376,4,1:32.0,,K. Love makes free throw 1 of 2,106,110
377,4,1:32.0,,K. Love makes free throw 2 of 2,106,111
378,4,1:23.0,Shooting foul by D. Wade (drawn by N. Mirotić),,106,111
379,4,1:23.0,N. Mirotić misses free throw 1 of 2,,106,111
380,4,1:23.0,Offensive rebound by Team,,106,111
381,4,1:23.0,N. Mirotić makes free throw 2 of 2,,107,111
382,4,1:01.0,,L. James makes 2-pt jump shot from 14 ft,107,113
383,4,1:01.0,Chicago full timeout,,107,113
384,4,1:01.0,,J. Green enters the game for K. Love,107,113
385,4,1:01.0,,T. Thompson enters the game for K. Korver,107,113
386,4,0:58.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by K. Dunn),,110,113
